Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rolando Blackman,SG,26,DAL,82,81,2787,677,1318,0.514,4,29,0.138,673,1289,0.522,0.515,404,483,0.836,88,203,291,271,79,25,189,138,1762
Manute Bol,C,23,WSB,80,60,2090,128,278,0.46,0,1,0.0,128,277,0.462,0.46,42,86,0.488,123,354,477,23,28,397,65,255,298
Sam Bowie,C,24,POR,38,34,1132,167,345,0.484,0,0,0.0,167,345,0.484,0.484,114,161,0.708,93,234,327,99,21,96,88,142,448
Dudley Bradley,SG,28,WSB,70,7,842,73,209,0.349,17,68,0.25,56,141,0.397,0.39,32,56,0.5710000000000001,24,71,95,107,85,3,44,101,195
Mike Bratz,PG,30,SAC,33,0,269,26,70,0.371,4,14,0.28600000000000003,22,56,0.39299999999999996,0.4,14,18,0.778,2,21,23,39,13,0,17,43,70
Randy Breuer,C,25,MIL,82,63,1792,272,570,0.47700000000000004,0,1,0.0,272,569,0.478,0.47700000000000004,141,198,0.7120000000000001,159,299,458,114,50,116,122,214,685
Ron Brewer,SG,30,TOT,44,3,570,86,224,0.384,5,17,0.294,81,207,0.391,0.395,34,38,0.895,14,39,53,40,17,6,23,44,211
Frank Brickowski,C,26,SEA,40,2,311,30,58,0.517,0,0,0.0,30,58,0.517,0.517,18,27,0.667,16,38,54,21,11,7,23,74,78
Junior Bridgeman,SF,32,LAC,58,14,1161,199,451,0.441,6,18,0.33299999999999996,193,433,0.446,0.44799999999999995,106,119,0.8909999999999999,29,94,123,108,31,8,68,81,510
Mike Brittain,C,22,SAS,32,2,219,22,43,0.512,0,0,0.0,22,43,0.512,0.512,10,19,0.526,10,39,49,5,3,12,20,54,54
Tony Brown,SG,25,CHI,10,0,132,18,41,0.439,0,2,0.0,18,39,0.462,0.439,9,13,0.6920000000000001,5,11,16,14,5,1,4,16,45
Wallace Bryant,C,26,TOT,17,8,218,15,48,0.313,0,0,0.0,15,48,0.313,0.313,11,19,0.579,17,36,53,15,5,5,9,38,41
Quinn Buckner,PG,31,IND,32,3,419,49,104,0.47100000000000003,0,1,0.0,49,103,0.47600000000000003,0.47100000000000003,19,27,0.7040000000000001,9,42,51,86,40,3,55,80,117
Michael Cage,PF,24,LAC,78,12,1566,204,426,0.479,0,3,0.0,204,423,0.48200000000000004,0.479,113,174,0.649,168,249,417,81,62,34,106,176,521
Tony Campbell,SF,23,DET,82,1,1292,294,608,0.484,2,9,0.222,292,599,0.48700000000000004,0.485,58,73,0.795,83,153,236,45,62,7,86,164,648
Rick Carlisle,SG,26,BOS,77,1,760,92,189,0.48700000000000004,0,10,0.0,92,179,0.514,0.48700000000000004,15,23,0.652,22,55,77,104,19,4,50,92,199
Antoine Carr,PF,24,ATL,17,0,258,49,93,0.527,0,0,0.0,49,93,0.527,0.527,18,27,0.667,16,36,52,14,7,15,14,51,116
Kenny Carr,PF,30,POR,55,31,1557,232,466,0.498,0,4,0.0,232,462,0.502,0.498,149,217,0.687,146,346,492,70,38,30,106,203,613
Joe Barry Carroll,C,27,GSW,79,79,2801,650,1404,0.46299999999999997,0,2,0.0,650,1402,0.46399999999999997,0.46299999999999997,377,501,0.752,193,477,670,176,101,143,275,277,1677
Butch Carter,SG,27,TOT,9,0,67,7,24,0.292,0,1,0.0,7,23,0.304,0.292,6,7,0.857,2,2,4,4,1,0,7,14,20
Bill Cartwright,C,28,NYK,2,0,36,3,7,0.429,0,0,0.0,3,7,0.429,0.429,6,10,0.6,2,8,10,5,1,1,6,6,12
Terry Catledge,PF,22,PHI,64,7,1092,202,431,0.469,0,4,0.0,202,427,0.473,0.469,90,139,0.647,107,165,272,21,31,8,69,127,494
Bobby Cattage,PF,27,NJN,29,1,185,28,83,0.337,1,5,0.2,27,78,0.34600000000000003,0.34299999999999997,35,44,0.795,15,19,34,4,6,0,13,23,92
Tom Chambers,PF,26,SEA,66,26,2019,432,928,0.466,13,48,0.271,419,880,0.47600000000000003,0.473,346,414,0.836,126,305,431,132,55,37,194,248,1223
Lorenzo Charles,SF,22,ATL,36,0,273,49,88,0.557,0,0,0.0,49,88,0.557,0.557,24,36,0.667,13,26,39,8,2,6,18,37,122
Maurice Cheeks*,PG,29,PHI,82,82,3270,490,913,0.537,4,17,0.235,486,896,0.542,0.539,282,335,0.8420000000000001,55,180,235,753,207,27,238,160,1266
Fred Cofield,PG,24,NYK,45,1,469,75,184,0.408,3,15,0.2,72,169,0.426,0.41600000000000004,12,20,0.6,6,40,46,82,20,3,49,65,165
Steve Colter,PG,23,POR,81,51,1868,272,597,0.456,27,83,0.325,245,514,0.47700000000000004,0.478,135,164,0.823,41,136,177,257,113,10,115,188,706
Lester Conner,PG,26,GSW,36,0,413,51,136,0.375,2,7,0.28600000000000003,49,129,0.38,0.382,40,54,0.741,25,37,62,43,24,1,15,23,144
Darwin Cook,PG,27,NJN,79,33,1965,267,627,0.426,11,53,0.20800000000000002,256,574,0.446,0.435,84,111,0.757,51,126,177,390,156,22,132,172,629
Jeff Cook,PF,29,TOT,36,0,373,31,73,0.425,0,1,0.0,31,72,0.431,0.425,27,42,0.643,33,53,86,21,13,11,14,65,89
David Cooke,PF,22,SAC,6,0,38,2,11,0.182,0,0,0.0,2,11,0.182,0.182,5,10,0.5,5,5,10,1,4,0,2,5,9
Michael Cooper,SG,29,LAL,82,15,2269,274,606,0.452,63,163,0.387,211,443,0.47600000000000003,0.504,147,170,0.865,44,200,244,466,89,43,151,238,758
Wayne Cooper,C,29,DEN,78,78,2112,422,906,0.466,3,7,0.429,419,899,0.466,0.467,174,219,0.795,190,420,610,81,42,227,117,315,1021
Tyrone Corbin,SF,23,SAS,16,0,174,27,64,0.42200000000000004,0,1,0.0,27,63,0.429,0.42200000000000004,10,14,0.7140000000000001,11,14,25,11,11,2,12,21,64
Dave Corzine,C,29,CHI,67,4,1709,255,519,0.491,3,12,0.25,252,507,0.49700000000000005,0.494,127,171,0.743,132,301,433,150,28,53,104,133,640
Ron Crevier,C,27,TOT,3,0,4,0,3,0.0,0,0,0.0,0,3,0.0,0.0,0,2,0.0,1,0,1,0,0,0,0,2,0
Jeff Cross,PF,24,LAC,21,0,128,6,24,0.25,0,0,0.0,6,24,0.25,0.25,14,25,0.56,9,21,30,1,2,3,6,38,26
Pat Cummings,C,29,NYK,31,30,1007,195,408,0.478,0,2,0.0,195,406,0.48,0.478,97,139,0.698,92,188,280,47,27,12,87,136,487
Terry Cummings,PF,24,MIL,82,82,2669,681,1438,0.474,0,2,0.0,681,1436,0.474,0.474,265,404,0.6559999999999999,222,472,694,193,121,51,191,283,1627
Earl Cureton,PF,28,DET,80,19,2017,285,564,0.505,0,2,0.0,285,562,0.507,0.505,117,211,0.555,198,306,504,137,58,58,150,239,687
Quintin Dailey,SG,25,CHI,35,0,723,203,470,0.43200000000000005,0,8,0.0,203,462,0.439,0.43200000000000005,163,198,0.823,20,48,68,67,22,5,67,86,569
Adrian Dantley*,SF,29,UTA,76,75,2744,818,1453,0.563,1,11,0.091,817,1442,0.5670000000000001,0.563,630,796,0.7909999999999999,178,217,395,264,64,4,231,206,2267
Brad Davis,PG,30,DAL,82,43,1971,267,502,0.532,32,89,0.36,235,413,0.569,0.564,198,228,0.868,26,120,146,467,57,15,110,174,764
Charles Davis,SF,27,MIL,57,7,873,188,397,0.474,3,24,0.125,185,373,0.496,0.47700000000000004,61,75,0.813,60,110,170,55,26,7,50,113,440
Johnny Davis,SG,30,TOT,66,7,1014,148,344,0.43,3,13,0.231,145,331,0.43799999999999994,0.435,118,138,0.855,8,47,55,217,37,4,78,76,417
Walter Davis,SG,31,PHO,70,62,2239,624,1287,0.485,18,76,0.237,606,1211,0.5,0.49200000000000005,257,305,0.843,54,149,203,361,99,3,219,153,1523
Darryl Dawkins,C,29,NJN,51,3,1207,284,441,0.644,0,1,0.0,284,440,0.645,0.644,210,297,0.7070000000000001,85,166,251,77,16,59,124,227,778
Darren Daye,SF,25,WSB,64,4,1075,198,399,0.496,1,3,0.33299999999999996,197,396,0.49700000000000005,0.49700000000000005,159,237,0.6709999999999999,71,112,183,109,46,11,98,121,556
James Donaldson,C,28,TOT,83,78,2682,256,459,0.5579999999999999,0,0,0.0,256,459,0.5579999999999999,0.5579999999999999,204,254,0.8029999999999999,171,624,795,96,28,139,123,189,716
Larry Drew,PG,27,SAC,75,31,1971,376,776,0.485,10,31,0.32299999999999995,366,745,0.491,0.491,128,161,0.795,25,100,125,338,66,2,133,134,890
Clyde Drexler*,SG,23,POR,75,58,2576,542,1142,0.475,12,60,0.2,530,1082,0.49,0.48,293,381,0.769,171,250,421,600,197,46,282,270,1389
Joe Dumars*,SG,22,DET,82,45,1957,287,597,0.48100000000000004,5,16,0.313,282,581,0.485,0.485,190,238,0.7979999999999999,60,59,119,390,66,11,158,200,769
T.R. Dunn,SG,30,DEN,82,82,2401,172,379,0.45399999999999996,0,1,0.0,172,378,0.455,0.45399999999999996,68,88,0.773,143,234,377,171,155,16,51,228,412
Devin Durrant,SF,25,PHO,4,0,51,8,21,0.381,0,0,0.0,8,21,0.381,0.381,1,4,0.25,2,6,8,5,3,0,4,10,17
Mark Eaton,C,29,UTA,80,80,2551,277,589,0.47,0,0,0.0,277,589,0.47,0.47,122,202,0.604,172,503,675,101,33,369,157,282,676
Franklin Edwards,PG,26,LAC,73,19,1491,262,577,0.45399999999999996,1,9,0.111,261,568,0.46,0.455,132,151,0.8740000000000001,24,62,86,259,89,4,137,87,657
James Edwards,C,30,PHO,52,51,1314,318,587,0.542,0,0,0.0,318,587,0.542,0.542,212,302,0.7020000000000001,79,222,301,74,23,29,128,200,848
Craig Ehlo,SG,24,HOU,36,0,199,36,84,0.429,3,9,0.33299999999999996,33,75,0.44,0.446,23,29,0.7929999999999999,17,29,46,29,11,4,15,22,98
Dale Ellis,SF,25,DAL,72,1,1086,193,470,0.41100000000000003,63,173,0.364,130,297,0.43799999999999994,0.478,59,82,0.72,86,82,168,37,40,9,38,78,508
Alex English*,SF,32,DEN,81,81,3024,951,1888,0.504,1,5,0.2,950,1883,0.505,0.504,511,593,0.862,192,213,405,320,73,29,249,235,2414
Julius Erving*,SF,35,PHI,74,74,2474,521,1085,0.48,9,32,0.281,512,1053,0.486,0.484,289,368,0.785,169,201,370,248,113,82,214,196,1340
Mike Evans,PG,30,DEN,81,1,1389,304,715,0.425,39,176,0.222,265,539,0.49200000000000005,0.452,126,149,0.846,30,71,101,177,61,1,124,159,773
Patrick Ewing*,C,23,NYK,50,50,1771,386,814,0.474,0,5,0.0,386,809,0.47700000000000004,0.474,226,306,0.7390000000000001,124,327,451,102,54,103,172,191,998
Kenny Fields,SF,23,MIL,78,3,1120,204,398,0.513,0,4,0.0,204,394,0.518,0.513,91,132,0.6890000000000001,59,144,203,79,51,15,77,170,499
Vern Fleming,PG,23,IND,80,77,2870,436,862,0.506,1,6,0.16699999999999998,435,856,0.508,0.506,263,353,0.745,102,284,386,505,131,5,208,230,1136
Sleepy Floyd,PG,25,GSW,82,82,2764,510,1007,0.506,39,119,0.32799999999999996,471,888,0.53,0.526,351,441,0.7959999999999999,76,221,297,746,157,16,290,199,1410
Rod Foster,PG,25,PHO,48,0,704,85,218,0.39,9,32,0.281,76,186,0.409,0.41100000000000003,23,32,0.7190000000000001,9,49,58,121,22,1,61,77,202
World B. Free,SG,32,CLE,75,75,2535,652,1433,0.455,71,169,0.42,581,1264,0.46,0.48,379,486,0.78,72,146,218,314,91,19,172,186,1754
Bill Garnett,PF,25,IND,80,2,1197,112,239,0.469,0,2,0.0,112,237,0.473,0.469,116,162,0.716,106,169,275,95,39,22,91,174,340
George Gervin*,SG,33,CHI,82,75,2065,519,1100,0.47200000000000003,4,19,0.21100000000000002,515,1081,0.47600000000000003,0.474,283,322,0.879,78,137,215,144,49,23,161,210,1325
Mike Gibson,PF,25,DET,32,0,161,20,51,0.392,0,0,0.0,20,51,0.392,0.392,8,11,0.727,15,25,40,5,8,4,6,35,48
Artis Gilmore*,C,36,SAS,71,71,2395,423,684,0.618,0,1,0.0,423,683,0.619,0.618,338,482,0.701,166,434,600,102,39,108,186,239,1184
Mike Glenn,SG,30,MIL,38,1,573,94,190,0.495,0,0,0.0,94,190,0.495,0.495,47,49,0.9590000000000001,4,53,57,39,9,3,18,42,235
Georgi Glouchkov,PF,26,PHO,49,16,772,84,209,0.402,1,1,1.0,83,208,0.39899999999999997,0.40399999999999997,70,122,0.574,31,132,163,32,26,25,76,124,239
Mike Gminski,C,26,NJN,81,78,2525,491,949,0.517,0,1,0.0,491,948,0.518,0.517,351,393,0.893,206,462,668,133,56,71,140,163,1333
Lancaster Gordon,SG,23,LAC,60,1,704,130,345,0.377,7,28,0.25,123,317,0.38799999999999996,0.387,45,56,0.804,24,44,68,60,33,10,62,91,312
Stuart Gray,C,22,IND,67,3,423,54,108,0.5,0,0,0.0,54,108,0.5,0.5,47,74,0.635,45,73,118,15,8,11,32,94,155
A.C. Green,PF,22,LAL,82,1,1542,209,388,0.539,1,6,0.16699999999999998,208,382,0.545,0.54,102,167,0.611,160,221,381,54,49,49,99,229,521
Ken Green,PF,26,NYK,7,0,72,13,27,0.48100000000000004,0,0,0.0,13,27,0.48100000000000004,0.48100000000000004,5,9,0.556,12,15,27,2,4,0,1,8,31
Kenny Green,SF,21,TOT,41,0,453,83,192,0.43200000000000005,0,1,0.0,83,191,0.435,0.43200000000000005,35,49,0.7140000000000001,27,46,73,9,5,9,35,53,201
Rickey Green,PG,31,UTA,80,44,2012,357,758,0.47100000000000003,5,29,0.172,352,729,0.483,0.474,213,250,0.852,32,103,135,411,106,6,132,130,932
Sidney Green,PF,25,CHI,80,68,2307,407,875,0.465,0,8,0.0,407,867,0.469,0.465,262,335,0.782,208,450,658,139,70,37,220,292,1076
Dave Greenwood,PF,28,SAS,68,24,1910,198,388,0.51,0,1,0.0,198,387,0.512,0.51,142,184,0.772,151,380,531,90,37,52,113,207,538
Claude Gregory,PF,27,WSB,2,0,2,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,2,0,2,0,1,0,2,1,2
Ernie Grunfeld,SF,30,NYK,76,0,1402,148,355,0.41700000000000004,26,61,0.426,122,294,0.415,0.45399999999999996,90,108,0.833,42,164,206,119,39,13,50,192,412
Pétur Guðmundsson,C,27,LAL,8,2,128,20,37,0.541,0,0,0.0,20,37,0.541,0.541,18,27,0.667,17,21,38,3,3,4,11,25,58
Bob Hansen,SG,25,UTA,82,82,2032,299,628,0.47600000000000003,17,50,0.34,282,578,0.488,0.49,95,132,0.72,82,162,244,193,74,9,126,205,710
Bill Hanzlik,SF,28,DEN,79,0,1982,331,741,0.447,8,41,0.195,323,700,0.461,0.452,318,405,0.785,88,176,264,316,107,16,165,277,988
Derek Harper,PG,24,DAL,79,39,2150,390,730,0.534,12,51,0.235,378,679,0.557,0.542,171,229,0.747,75,151,226,416,153,23,144,166,963
Steve Harris,SG,22,HOU,57,0,482,103,233,0.442,1,5,0.2,102,228,0.447,0.444,50,54,0.9259999999999999,25,32,57,50,21,4,34,55,257
Scott Hastings,PF,25,ATL,62,0,650,65,159,0.409,3,4,0.75,62,155,0.4,0.418,60,70,0.857,44,80,124,26,14,8,40,118,193
Steve Hayes,C,30,UTA,58,0,397,39,87,0.44799999999999995,0,0,0.0,39,87,0.44799999999999995,0.44799999999999995,11,36,0.306,32,45,77,7,5,19,16,81,89
Gerald Henderson,PG,30,SEA,82,82,2568,434,900,0.48200000000000004,18,52,0.34600000000000003,416,848,0.491,0.49200000000000005,185,223,0.83,89,98,187,487,138,11,184,230,1071
Jerome Henderson,C,26,LAL,1,0,3,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0,1,1,0,0,0,0,1,4
Carl Henry,SG,25,SAC,28,0,149,31,67,0.46299999999999997,4,10,0.4,27,57,0.474,0.493,12,17,0.706,8,11,19,4,5,0,9,11,78
Rod Higgins,SF,26,TOT,30,0,332,39,106,0.368,1,9,0.111,38,97,0.392,0.373,19,27,0.7040000000000001,14,37,51,24,9,11,13,49,98
Roy Hinson,SF,24,CLE,82,82,2834,621,1167,0.532,0,4,0.0,621,1163,0.534,0.532,364,506,0.7190000000000001,167,472,639,102,62,112,188,316,1606
Craig Hodges,SG,25,MIL,66,66,1739,284,568,0.5,73,162,0.451,211,406,0.52,0.564,75,86,0.872,39,78,117,229,74,2,89,157,716
Mike Holton,PG-SG,24,TOT,28,0,512,77,175,0.44,1,12,0.083,76,163,0.466,0.44299999999999995,28,44,0.636,11,22,33,55,25,0,27,47,183
Phil Hubbard,SF,29,CLE,23,21,640,93,198,0.47,0,1,0.0,93,197,0.47200000000000003,0.47,76,112,0.679,48,72,120,29,20,3,66,78,262
Alfredrick Hughes,SG,23,SAS,68,0,866,152,372,0.409,3,17,0.17600000000000002,149,355,0.42,0.413,49,84,0.583,49,64,113,61,26,5,63,79,356
Jay Humphries,PG,23,PHO,82,82,2733,352,735,0.479,4,29,0.138,348,706,0.493,0.48200000000000004,197,257,0.767,56,204,260,526,132,9,190,222,905
Geoff Huston,PG,28,GSW,82,0,1208,140,273,0.513,2,6,0.33299999999999996,138,267,0.517,0.516,63,92,0.685,10,55,65,342,38,4,83,67,345
Marc Iavaroni,PF,29,TOT,68,9,1014,110,244,0.451,0,2,0.0,110,242,0.455,0.451,76,115,0.6609999999999999,63,146,209,82,32,17,72,163,296
Clemon Johnson,C,29,PHI,75,2,1069,105,223,0.47100000000000003,0,0,0.0,105,223,0.47100000000000003,0.47100000000000003,51,81,0.63,106,149,255,15,23,62,38,129,261
Dennis Johnson*,PG,31,BOS,78,78,2732,482,1060,0.455,6,42,0.14300000000000002,476,1018,0.46799999999999997,0.45799999999999996,243,297,0.818,69,199,268,456,110,35,173,206,1213
Eddie Johnson,SF,26,SAC,82,30,2514,623,1311,0.475,4,20,0.2,619,1291,0.479,0.47700000000000004,280,343,0.816,173,246,419,214,54,17,191,237,1530
Eddie Johnson,SG,30,TOT,71,9,1477,284,621,0.457,29,85,0.341,255,536,0.47600000000000003,0.48100000000000004,112,155,0.723,30,91,121,333,18,2,150,128,709
Frank Johnson,PG,27,WSB,14,9,402,69,154,0.44799999999999995,0,3,0.0,69,151,0.457,0.44799999999999995,38,54,0.7040000000000001,7,21,28,76,11,1,29,30,176
George Johnson,C,37,SEA,41,0,264,12,23,0.522,0,0,0.0,12,23,0.522,0.522,11,16,0.688,26,34,60,13,6,37,14,46,35
George Johnson,PF,29,WSB,2,0,7,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,2,2,1.0,1,1,2,0,0,0,1,1,4
Ken Johnson,PF,23,POR,64,0,815,113,214,0.528,0,0,0.0,113,214,0.528,0.528,37,85,0.435,90,153,243,19,13,22,59,147,263
Magic Johnson*,PG,26,LAL,72,70,2578,483,918,0.526,10,43,0.233,473,875,0.541,0.532,378,434,0.871,85,341,426,907,113,16,273,133,1354
Marques Johnson,SG,29,LAC,75,75,2605,613,1201,0.51,1,15,0.067,612,1186,0.516,0.511,298,392,0.76,156,260,416,283,107,50,183,214,1525
Mickey Johnson,PF,33,NJN,79,4,1574,214,507,0.42200000000000004,5,24,0.20800000000000002,209,483,0.433,0.42700000000000005,183,233,0.785,98,234,332,217,67,25,165,248,616
Steve Johnson,C,28,SAS,71,55,1828,362,573,0.632,0,0,0.0,362,573,0.632,0.632,259,373,0.6940000000000001,143,319,462,95,44,66,191,291,983
Vinnie Johnson,SG,29,DET,79,12,1978,465,996,0.467,2,13,0.154,463,983,0.47100000000000003,0.46799999999999997,165,214,0.7709999999999999,119,107,226,269,80,23,88,180,1097
Bobby Jones*,PF,34,PHI,70,42,1519,189,338,0.5589999999999999,0,1,0.0,189,337,0.561,0.5589999999999999,114,145,0.7859999999999999,49,120,169,126,48,50,90,159,492
Caldwell Jones,C,35,POR,80,19,1437,126,254,0.496,0,7,0.0,126,247,0.51,0.496,124,150,0.8270000000000001,105,250,355,74,38,61,102,244,376
Charles Jones,C,28,WSB,81,58,1609,129,254,0.508,0,1,0.0,129,253,0.51,0.508,54,86,0.628,122,199,321,76,57,133,71,235,312
Charles Jones,PF,24,PHO,43,18,742,75,164,0.457,0,1,0.0,75,163,0.46,0.457,50,98,0.51,65,128,193,52,32,25,57,87,200
Earl Jones,C,25,MIL,12,0,43,5,12,0.41700000000000004,0,0,0.0,5,12,0.41700000000000004,0.41700000000000004,3,4,0.75,4,6,10,4,0,1,7,13,13
Edgar Jones,PF,29,CLE,53,6,1011,187,370,0.505,7,23,0.304,180,347,0.519,0.515,132,178,0.742,71,136,207,45,30,38,64,142,513
Ozell Jones,C,25,LAC,3,0,18,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0,2,2,0,2,1,3,5,0
Michael Jordan*,SG,22,CHI,18,7,451,150,328,0.457,3,18,0.16699999999999998,147,310,0.474,0.462,105,125,0.84,23,41,64,53,37,21,45,46,408
Yvon Joseph,C,28,NJN,1,0,5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2
Harold Keeling,SG,22,DAL,20,0,75,17,39,0.436,0,0,0.0,17,39,0.436,0.436,10,14,0.7140000000000001,3,3,6,10,7,0,7,9,44
Rich Kelley,C,32,SAC,37,0,324,28,49,0.5710000000000001,0,2,0.0,28,47,0.596,0.5710000000000001,18,22,0.818,29,52,81,43,10,3,22,62,74
Clark Kellogg,PF,24,IND,19,12,568,139,294,0.473,4,13,0.308,135,281,0.48,0.48,53,69,0.768,51,117,168,57,28,8,61,59,335
Jerome Kersey,SF,23,POR,79,2,1217,258,470,0.5489999999999999,0,6,0.0,258,464,0.556,0.5489999999999999,156,229,0.6809999999999999,137,156,293,83,85,32,113,208,672
Albert King,SF,26,NJN,73,69,1998,438,961,0.456,4,23,0.174,434,938,0.46299999999999997,0.45799999999999996,167,203,0.823,116,250,366,181,58,24,181,205,1047
Greg Kite,C,24,BOS,64,2,464,34,91,0.374,0,1,0.0,34,90,0.37799999999999995,0.374,15,39,0.385,35,93,128,17,3,28,32,81,83
Joe Kleine,C,24,SAC,80,18,1180,160,344,0.465,0,0,0.0,160,344,0.465,0.465,94,130,0.723,113,260,373,46,24,34,107,224,414
Jon Koncak,C,22,ATL,82,15,1695,263,519,0.507,0,1,0.0,263,518,0.508,0.507,156,257,0.607,171,296,467,55,37,69,111,296,682
Mitch Kupchak,PF,31,LAL,55,0,783,124,257,0.48200000000000004,0,1,0.0,124,256,0.484,0.48200000000000004,84,112,0.75,69,122,191,17,12,7,64,102,332
Bill Laimbeer,C,28,DET,82,82,2891,545,1107,0.49200000000000005,4,14,0.28600000000000003,541,1093,0.495,0.494,266,319,0.8340000000000001,305,770,1075,146,59,65,133,291,1360
Jeff Lamp,SF,26,TOT,74,2,1321,245,514,0.47700000000000004,7,30,0.233,238,484,0.49200000000000005,0.483,111,133,0.835,53,147,200,117,39,4,68,155,608
Allen Leavell,PG,28,HOU,74,12,1190,212,458,0.46299999999999997,24,67,0.358,188,391,0.48100000000000004,0.489,135,158,0.8540000000000001,6,61,67,234,58,8,88,126,583
Keith Lee,PF,23,CLE,58,38,1197,177,380,0.466,2,9,0.222,175,371,0.47200000000000003,0.46799999999999997,75,96,0.7809999999999999,116,235,351,67,29,37,78,204,431
Ronnie Lester,PG,27,LAL,27,0,222,26,52,0.5,0,3,0.0,26,49,0.531,0.5,15,19,0.789,0,10,10,54,9,3,42,27,67
Fat Lever,PG,25,DEN,78,77,2616,468,1061,0.441,12,38,0.316,456,1023,0.446,0.447,132,182,0.725,136,284,420,584,178,15,210,204,1080
Cliff Levingston,PF,25,ATL,81,35,1945,294,551,0.534,0,1,0.0,294,550,0.535,0.534,164,242,0.6779999999999999,193,341,534,72,76,39,113,260,752
Alton Lister,C,27,MIL,81,19,1812,318,577,0.551,0,2,0.0,318,575,0.5529999999999999,0.551,160,266,0.602,199,393,592,101,49,142,161,300,796
Lewis Lloyd,SG,26,HOU,82,82,2444,592,1119,0.529,3,15,0.2,589,1104,0.534,0.53,199,236,0.843,155,169,324,300,102,24,194,216,1386
John Long,SG,29,DET,62,30,1176,264,548,0.48200000000000004,3,16,0.188,261,532,0.491,0.484,89,104,0.856,47,51,98,82,41,13,59,92,620
