Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Bird*,PF,27,BOS,79,77,3028,758,1542,0.49200000000000005,18,73,0.247,740,1469,0.504,0.49700000000000005,374,421,0.888,181,615,796,520,144,69,237,197,1908
Otis Birdsong,SG,28,NJN,69,57,2168,583,1147,0.508,5,20,0.25,578,1127,0.513,0.51,194,319,0.608,74,96,170,266,86,17,170,180,1365
Rolando Blackman,SG,24,DAL,81,81,3025,721,1320,0.546,1,11,0.091,720,1309,0.55,0.547,372,458,0.812,124,249,373,288,56,37,169,127,1815
Tom Boswell,PF,30,UTA,38,0,261,28,52,0.5379999999999999,1,1,1.0,27,51,0.529,0.5479999999999999,16,21,0.762,28,36,64,16,9,0,13,58,73
Charles Bradley,SG,24,SEA,8,0,39,3,7,0.429,0,0,0.0,3,7,0.429,0.429,5,7,0.7140000000000001,0,3,3,5,0,1,8,6,11
Mike Bratz,PG,28,GSW,82,0,1428,213,521,0.409,15,51,0.294,198,470,0.42100000000000004,0.423,120,137,0.8759999999999999,41,102,143,252,84,6,109,155,561
Randy Breuer,C,23,MIL,57,8,472,68,177,0.384,0,0,0.0,68,177,0.384,0.384,32,46,0.696,48,61,109,17,11,38,35,98,168
Ron Brewer,SG,28,TOT,53,8,992,179,403,0.444,3,14,0.214,176,389,0.452,0.44799999999999995,52,67,0.7759999999999999,22,41,63,50,24,21,40,64,413
Junior Bridgeman,SF,30,MIL,81,10,2431,509,1094,0.465,6,31,0.19399999999999998,503,1063,0.473,0.46799999999999997,196,243,0.807,80,252,332,265,53,14,148,224,1220
Michael Brooks,SF,25,SDC,47,30,1405,213,445,0.479,0,5,0.0,213,440,0.484,0.479,104,151,0.6890000000000001,142,200,342,88,50,14,78,125,530
Fred Brown,SG,35,SEA,71,1,1129,258,506,0.51,9,34,0.265,249,472,0.528,0.519,77,86,0.895,14,48,62,194,49,2,70,84,602
Rickey Brown,C,25,ATL,68,3,785,94,201,0.46799999999999997,0,0,0.0,94,201,0.46799999999999997,0.46799999999999997,48,65,0.738,67,114,181,29,18,23,53,161,236
Wallace Bryant,C,24,CHI,29,0,317,52,133,0.391,0,0,0.0,52,133,0.391,0.391,14,33,0.424,37,43,80,13,9,11,16,48,118
Quinn Buckner,PG,29,BOS,79,0,1249,138,323,0.42700000000000005,0,6,0.0,138,317,0.435,0.42700000000000005,48,74,0.649,41,96,137,214,84,3,100,187,324
Don Buse,PG,33,KCK,76,10,1327,150,352,0.426,18,59,0.305,132,293,0.451,0.452,63,80,0.7879999999999999,29,87,116,303,86,1,87,62,381
Kenny Carr,PF,28,POR,82,57,2455,518,923,0.561,0,5,0.0,518,918,0.564,0.561,247,367,0.6729999999999999,208,434,642,157,68,33,202,274,1283
M.L. Carr,SF,33,BOS,60,1,585,70,171,0.409,3,15,0.2,67,156,0.429,0.418,42,48,0.875,26,49,75,49,17,4,46,67,185
Joe Barry Carroll,C,25,GSW,80,80,2962,663,1390,0.47700000000000004,0,1,0.0,663,1389,0.47700000000000004,0.47700000000000004,313,433,0.723,235,401,636,198,103,142,268,244,1639
Butch Carter,SG,25,IND,73,54,2045,413,862,0.479,15,46,0.326,398,816,0.488,0.488,136,178,0.764,70,83,153,206,128,13,141,211,977
Howard Carter,SG,22,DEN,55,5,688,145,316,0.45899999999999996,5,19,0.263,140,297,0.47100000000000003,0.467,47,61,0.77,38,48,86,71,19,4,42,81,342
Bill Cartwright,C,26,NYK,77,77,2487,453,808,0.561,0,1,0.0,453,807,0.561,0.561,404,502,0.805,195,454,649,107,44,97,200,262,1310
Harvey Catchings,PF,32,MIL,69,3,1156,61,153,0.39899999999999997,0,1,0.0,61,152,0.401,0.39899999999999997,22,42,0.524,89,182,271,43,25,81,57,172,144
Tom Chambers,PF,24,SEA,82,44,2570,554,1110,0.499,0,12,0.0,554,1098,0.505,0.499,375,469,0.8,219,313,532,133,47,51,192,309,1483
Maurice Cheeks*,PG,27,PHI,75,75,2494,386,702,0.55,8,20,0.4,378,682,0.5539999999999999,0.556,170,232,0.733,44,161,205,478,171,20,182,196,950
Carlos Clark,SG,23,BOS,31,0,127,19,52,0.365,0,2,0.0,19,50,0.38,0.365,16,18,0.889,7,10,17,17,8,1,12,13,54
Don Collins,SG,25,GSW,61,6,957,187,387,0.483,1,5,0.2,186,382,0.48700000000000004,0.484,65,89,0.73,62,67,129,67,43,14,80,119,440
Leroy Combs,SF,23,IND,48,0,446,81,163,0.49700000000000005,0,3,0.0,81,160,0.506,0.49700000000000005,56,91,0.615,19,37,56,38,23,18,46,49,218
Lester Conner,SG,24,GSW,82,82,2573,360,730,0.493,1,6,0.16699999999999998,359,724,0.496,0.494,186,259,0.718,132,173,305,401,162,12,143,176,907
Darwin Cook,PG,25,NJN,82,31,1870,304,687,0.44299999999999995,11,46,0.239,293,641,0.457,0.451,95,126,0.754,51,105,156,356,164,36,142,184,714
Jeff Cook,C,27,CLE,81,21,1950,188,387,0.486,1,2,0.5,187,385,0.486,0.48700000000000004,94,130,0.723,174,310,484,123,68,47,91,282,471
Michael Cooper,SG,27,LAL,82,9,2387,273,549,0.49700000000000005,38,121,0.314,235,428,0.5489999999999999,0.532,155,185,0.838,53,209,262,482,113,67,148,267,739
Wayne Cooper,C,27,POR,81,38,1662,304,663,0.45899999999999996,0,7,0.0,304,656,0.46299999999999997,0.45899999999999996,185,230,0.804,176,300,476,76,26,106,110,247,793
Dave Corzine,C,27,CHI,82,82,2674,385,824,0.467,3,9,0.33299999999999996,382,815,0.469,0.469,231,275,0.84,169,406,575,202,58,120,175,227,1004
Charlie Criss,PG,35,TOT,15,0,215,20,52,0.385,1,6,0.16699999999999998,19,46,0.413,0.39399999999999996,12,16,0.75,5,15,20,38,8,0,10,11,53
Geoff Crompton,C,28,CLE,7,0,23,1,8,0.125,0,0,0.0,1,8,0.125,0.125,3,6,0.5,6,3,9,1,1,1,4,4,5
Russell Cross,C,22,GSW,45,0,354,64,112,0.5710000000000001,0,0,0.0,64,112,0.5710000000000001,0.5710000000000001,38,91,0.418,35,47,82,22,12,7,19,58,166
Pat Cummings,PF,27,DAL,80,80,2492,452,915,0.494,0,2,0.0,452,913,0.495,0.494,141,190,0.742,151,507,658,158,64,23,146,282,1045
Terry Cummings,PF,22,SDC,81,80,2907,737,1491,0.494,0,3,0.0,737,1488,0.495,0.494,380,528,0.72,323,454,777,139,92,57,218,298,1854
Earl Cureton,C,26,DET,73,0,907,81,177,0.45799999999999996,0,1,0.0,81,176,0.46,0.45799999999999996,31,59,0.525,86,201,287,36,24,31,55,143,193
Quintin Dailey,SG,23,CHI,82,42,2449,583,1229,0.474,4,32,0.125,579,1197,0.484,0.47600000000000003,321,396,0.8109999999999999,61,174,235,254,109,11,220,218,1491
Adrian Dantley*,SF,27,UTA,79,79,2984,802,1438,0.5579999999999999,1,4,0.25,801,1434,0.5589999999999999,0.5579999999999999,813,946,0.8590000000000001,179,269,448,310,61,4,263,201,2418
Brad Davis,PG,28,DAL,81,81,2665,345,651,0.53,7,38,0.184,338,613,0.551,0.535,199,238,0.836,41,146,187,561,94,13,166,218,896
Charles Davis,SF,25,WSB,46,0,467,103,218,0.47200000000000003,1,9,0.111,102,209,0.488,0.475,24,39,0.615,34,69,103,30,14,10,36,58,231
Johnny Davis,PG,28,ATL,75,72,2079,354,800,0.44299999999999995,0,8,0.0,354,792,0.447,0.44299999999999995,217,256,0.848,53,86,139,326,62,6,134,146,925
Walter Davis,SG,29,PHO,78,70,2546,652,1274,0.512,20,87,0.23,632,1187,0.532,0.52,233,270,0.863,38,164,202,429,107,12,213,202,1557
Darryl Dawkins,C,27,NJN,81,80,2417,507,855,0.593,2,5,0.4,505,850,0.594,0.594,341,464,0.735,159,382,541,123,60,136,231,386,1357
Darren Daye,SF,23,WSB,75,0,1174,180,408,0.441,0,6,0.0,180,402,0.44799999999999995,0.441,95,133,0.7140000000000001,90,98,188,176,38,12,96,154,455
Kenny Dennard,PF,25,DEN,43,0,413,36,99,0.364,3,10,0.3,33,89,0.371,0.379,15,24,0.625,37,64,101,45,23,8,29,83,90
James Donaldson,C,26,SDC,82,67,2525,360,604,0.596,0,0,0.0,360,604,0.596,0.596,249,327,0.7609999999999999,165,484,649,90,40,139,171,214,969
John Drew,SF,29,UTA,81,4,1797,511,1067,0.479,6,22,0.273,505,1045,0.483,0.48200000000000004,402,517,0.778,146,192,338,135,88,2,192,208,1430
Larry Drew,PG,25,KCK,73,73,2363,474,1026,0.462,3,10,0.3,471,1016,0.46399999999999997,0.46299999999999997,243,313,0.7759999999999999,33,113,146,558,121,10,194,170,1194
Clyde Drexler*,SG,21,POR,82,3,1408,252,559,0.451,1,4,0.25,251,555,0.452,0.452,123,169,0.728,112,123,235,153,107,29,123,209,628
Mike Dunleavy,PG,29,MIL,17,12,404,70,127,0.551,19,45,0.42200000000000004,51,82,0.622,0.626,32,40,0.8,6,22,28,78,12,1,36,51,191
T.R. Dunn,SG,28,DEN,80,74,2705,174,370,0.47,0,1,0.0,174,369,0.47200000000000003,0.47,106,145,0.731,195,379,574,228,173,32,97,233,454
Mark Eaton,C,27,UTA,82,78,2139,194,416,0.466,0,1,0.0,194,415,0.467,0.466,73,123,0.593,148,447,595,113,25,351,98,303,461
Jerry Eaves,PG,24,UTA,80,1,1034,132,293,0.451,0,6,0.0,132,287,0.46,0.451,92,132,0.6970000000000001,29,56,85,200,33,5,93,90,356
Keith Edmonson,SG,23,TOT,55,0,622,158,321,0.49200000000000005,0,0,0.0,158,321,0.49200000000000005,0.49200000000000005,94,126,0.746,46,42,88,34,26,7,61,83,410
Franklin Edwards,PG,24,PHI,60,0,654,84,221,0.38,0,1,0.0,84,220,0.382,0.38,34,48,0.708,12,47,59,90,31,5,46,78,202
James Edwards,C,28,PHO,72,67,1897,438,817,0.536,0,1,0.0,438,816,0.537,0.536,183,254,0.72,108,240,348,184,23,30,140,254,1059
Craig Ehlo,SG,22,HOU,7,0,63,11,27,0.40700000000000003,0,0,0.0,11,27,0.40700000000000003,0.40700000000000003,1,1,1.0,4,5,9,6,3,0,3,13,23
Dale Ellis,SF,23,DAL,67,2,1059,225,493,0.456,12,29,0.414,213,464,0.45899999999999996,0.469,87,121,0.7190000000000001,106,144,250,56,41,9,78,118,549
Len Elmore,PF,31,NYK,65,5,832,64,157,0.408,0,0,0.0,64,157,0.408,0.408,27,38,0.711,62,103,165,30,29,30,46,153,155
Chris Engler,C,24,GSW,46,1,360,33,83,0.39799999999999996,0,0,0.0,33,83,0.39799999999999996,0.39799999999999996,14,23,0.609,27,70,97,11,9,3,24,68,80
Alex English*,SF,30,DEN,82,77,2870,907,1714,0.529,1,7,0.14300000000000002,906,1707,0.531,0.529,352,427,0.8240000000000001,216,248,464,406,83,95,222,252,2167
Julius Erving*,SF,33,PHI,77,77,2683,678,1324,0.512,7,21,0.33299999999999996,671,1303,0.515,0.515,364,483,0.754,190,342,532,309,141,139,230,217,1727
Mike Evans,PG,28,DEN,78,5,1687,243,564,0.431,32,89,0.36,211,475,0.444,0.45899999999999996,111,131,0.847,23,115,138,288,61,4,117,175,629
Eric Fernsten,PF,30,NYK,32,0,402,29,52,0.5579999999999999,0,0,0.0,29,52,0.5579999999999999,0.5579999999999999,25,34,0.735,29,57,86,11,16,8,19,49,83
Sleepy Floyd,PG,23,GSW,77,73,2555,484,1045,0.46299999999999997,8,45,0.17800000000000002,476,1000,0.47600000000000003,0.467,315,386,0.816,87,184,271,269,103,31,196,216,1291
Phil Ford,PG,27,HOU,81,55,2020,236,470,0.502,2,15,0.133,234,455,0.514,0.504,98,117,0.838,28,109,137,410,59,8,135,243,572
Rod Foster,PG,23,PHO,80,34,1424,260,580,0.44799999999999995,22,84,0.262,238,496,0.48,0.467,122,155,0.787,39,81,120,172,54,9,108,193,664
World B. Free,SG,30,CLE,75,71,2375,626,1407,0.445,22,69,0.319,604,1338,0.451,0.45299999999999996,395,504,0.784,89,128,217,226,94,8,154,214,1669
Bill Garnett,PF,23,DAL,80,34,1529,141,299,0.47200000000000003,0,2,0.0,141,297,0.475,0.47200000000000003,129,176,0.733,123,208,331,128,44,66,68,217,411
Calvin Garrett,SF,27,LAL,41,0,478,78,152,0.513,2,6,0.33299999999999996,76,146,0.521,0.52,30,39,0.769,24,47,71,31,12,2,34,62,188
John Garris,PF,24,CLE,33,1,267,52,102,0.51,0,0,0.0,52,102,0.51,0.51,27,34,0.794,35,42,77,10,8,6,11,40,131
George Gervin*,SG,31,SAS,76,76,2584,765,1561,0.49,10,24,0.41700000000000004,755,1537,0.491,0.493,427,507,0.8420000000000001,106,207,313,220,79,47,224,219,1967
Mike Gibson,PF,23,WSB,32,0,229,21,55,0.382,0,0,0.0,21,55,0.382,0.382,11,17,0.647,29,37,66,9,5,7,14,30,53
Artis Gilmore*,C,34,SAS,64,59,2034,351,556,0.631,0,3,0.0,351,553,0.635,0.631,280,390,0.718,213,449,662,70,36,132,149,229,982
Mike Glenn,SG,28,ATL,81,0,1503,312,554,0.563,1,2,0.5,311,552,0.563,0.564,56,70,0.8,17,87,104,171,46,5,63,146,681
Mike Gminski,C,24,NJN,82,2,1655,237,462,0.513,0,3,0.0,237,459,0.516,0.513,147,184,0.799,161,272,433,92,37,70,120,162,621
Stewart Granger,PG,22,CLE,56,13,738,97,226,0.429,4,13,0.308,93,213,0.43700000000000006,0.43799999999999994,53,70,0.757,8,47,55,134,24,0,57,97,251
Rickey Green,PG,29,UTA,81,81,2768,439,904,0.486,2,17,0.11800000000000001,437,887,0.493,0.48700000000000004,192,234,0.821,56,174,230,748,215,13,172,155,1072
Sidney Green,PF,23,CHI,49,0,667,100,228,0.439,0,0,0.0,100,228,0.439,0.439,55,77,0.7140000000000001,58,116,174,25,18,17,60,128,255
Dave Greenwood,PF,26,CHI,78,76,2718,369,753,0.49,0,1,0.0,369,752,0.491,0.49,213,289,0.737,214,572,786,139,67,72,149,265,951
Kevin Grevey,SG,30,MIL,64,3,923,178,395,0.451,15,53,0.28300000000000003,163,342,0.47700000000000004,0.47,75,84,0.893,30,51,81,75,27,4,45,95,446
Darrell Griffith,SG,25,UTA,82,82,2650,697,1423,0.49,91,252,0.361,606,1171,0.518,0.522,151,217,0.696,95,243,338,283,114,23,243,202,1636
Ernie Grunfeld,SG,28,NYK,76,6,1119,166,362,0.45899999999999996,2,9,0.222,164,353,0.465,0.461,64,83,0.7709999999999999,24,97,121,108,43,7,71,151,398
Bob Hansen,SG,23,UTA,55,0,419,65,145,0.44799999999999995,0,8,0.0,65,137,0.474,0.44799999999999995,18,28,0.643,13,35,48,44,15,4,35,62,148
Bill Hanzlik,SF,26,DEN,80,14,1469,132,306,0.431,3,12,0.25,129,294,0.439,0.436,167,207,0.807,66,139,205,252,68,19,109,255,434
Derek Harper,PG,22,DAL,82,1,1712,200,451,0.44299999999999995,3,26,0.115,197,425,0.46399999999999997,0.447,66,98,0.6729999999999999,53,119,172,239,95,21,111,143,469
Scott Hastings,PF,23,ATL,68,8,1135,111,237,0.46799999999999997,1,4,0.25,110,233,0.47200000000000003,0.47,82,104,0.7879999999999999,96,174,270,46,40,36,66,220,305
Steve Hawes,PF,33,SEA,79,0,1153,114,237,0.48100000000000004,1,4,0.25,113,233,0.485,0.483,61,78,0.782,50,170,220,99,24,16,52,144,290
Elvin Hayes*,PF,38,HOU,81,4,994,158,389,0.406,0,2,0.0,158,387,0.408,0.406,86,132,0.652,87,173,260,71,16,28,82,123,402
Steve Hayes,C,28,SEA,43,0,253,26,50,0.52,0,0,0.0,26,50,0.52,0.52,5,14,0.35700000000000004,19,43,62,13,5,18,13,52,57
Gerald Henderson,PG,28,BOS,78,78,2088,376,718,0.524,20,57,0.35100000000000003,356,661,0.539,0.5379999999999999,136,177,0.768,68,79,147,300,117,14,161,209,908
Rod Higgins,SF,24,CHI,78,6,1577,193,432,0.447,1,22,0.045,192,410,0.46799999999999997,0.44799999999999995,113,156,0.7240000000000001,87,119,206,116,49,29,76,161,500
Johnny High,PG,26,PHO,29,9,512,18,52,0.34600000000000003,0,2,0.0,18,50,0.36,0.34600000000000003,10,29,0.345,16,50,66,51,40,11,38,84,46
Armond Hill,PG,30,ATL,15,2,181,14,46,0.304,0,0,0.0,14,46,0.304,0.304,17,21,0.81,2,8,10,35,7,0,14,30,45
Roy Hinson,SF,22,CLE,80,61,1858,184,371,0.496,0,0,0.0,184,371,0.496,0.496,69,117,0.59,175,324,499,69,31,145,109,306,437
Craig Hodges,SG,23,SDC,76,28,1571,258,573,0.45,10,46,0.217,248,527,0.47100000000000003,0.45899999999999996,66,88,0.75,22,64,86,116,58,1,85,166,592
Lionel Hollins,PG,30,DET,32,0,216,24,63,0.381,0,2,0.0,24,61,0.39299999999999996,0.381,11,13,0.846,4,18,22,62,13,1,24,26,59
Phil Hubbard,SF,27,CLE,80,6,1799,321,628,0.511,0,1,0.0,321,627,0.512,0.511,221,299,0.7390000000000001,172,208,380,86,71,6,115,244,863
Geoff Huston,PG,26,CLE,77,56,2041,348,699,0.498,2,11,0.182,346,688,0.503,0.499,110,154,0.7140000000000001,32,64,96,413,38,1,145,126,808
Marc Iavaroni,PF,27,PHI,78,71,1532,149,322,0.46299999999999997,0,2,0.0,149,320,0.466,0.46299999999999997,97,131,0.74,91,219,310,95,36,55,124,222,395
Dan Issel*,C,35,DEN,76,66,2076,569,1153,0.493,4,19,0.21100000000000002,565,1134,0.498,0.495,364,428,0.85,112,401,513,173,60,44,122,182,1506
Tracy Jackson,SG,24,IND,2,0,10,1,4,0.25,0,0,0.0,1,4,0.25,0.25,4,4,1.0,1,0,1,0,0,0,1,3,6
Clay Johnson,SG,27,SEA,25,0,176,20,50,0.4,1,1,1.0,19,49,0.38799999999999996,0.41,14,22,0.636,6,6,12,14,8,2,12,24,55
Clemon Johnson,C,27,PHI,80,10,1721,193,412,0.46799999999999997,0,0,0.0,193,412,0.46799999999999997,0.46799999999999997,69,113,0.611,131,267,398,55,35,65,95,205,455
Dennis Johnson*,SG,29,BOS,80,78,2665,384,878,0.43700000000000006,4,32,0.125,380,846,0.449,0.44,281,330,0.852,87,193,280,338,93,57,172,251,1053
Eddie Johnson,SG,28,ATL,67,43,1893,353,798,0.442,16,43,0.37200000000000005,337,755,0.446,0.452,164,213,0.77,31,115,146,374,58,7,173,155,886
Eddie Johnson,SF,24,KCK,82,82,2920,753,1552,0.485,20,64,0.313,733,1488,0.493,0.49200000000000005,268,331,0.81,165,290,455,296,76,21,213,266,1794
Frank Johnson,PG,25,WSB,82,81,2686,392,840,0.467,11,43,0.256,381,797,0.478,0.473,187,252,0.742,58,126,184,567,96,6,191,174,982
George Johnson,SF,27,IND,81,20,2073,411,884,0.465,11,47,0.23399999999999999,400,837,0.478,0.47100000000000003,223,270,0.826,139,321,460,195,82,49,186,256,1056
Magic Johnson*,PG,24,LAL,67,66,2567,441,780,0.565,6,29,0.207,435,751,0.579,0.569,290,358,0.81,99,392,491,875,150,49,306,169,1178
Marques Johnson,SF,27,MIL,74,74,2715,646,1288,0.502,2,13,0.154,644,1275,0.505,0.502,241,340,0.7090000000000001,173,307,480,315,115,45,180,194,1535
Mickey Johnson,PF,31,GSW,78,25,2122,359,852,0.42100000000000004,5,29,0.172,354,823,0.43,0.424,339,432,0.785,198,320,518,219,101,30,216,290,1062
Reggie Johnson,PF,26,NJN,72,4,818,127,256,0.496,0,1,0.0,127,255,0.498,0.496,92,126,0.73,53,85,138,40,24,18,59,141,346
Steve Johnson,C,26,TOT,81,21,1487,302,540,0.5589999999999999,0,0,0.0,302,540,0.5589999999999999,0.5589999999999999,165,287,0.575,162,256,418,81,37,69,164,307,769
Vinnie Johnson,SG,27,DET,82,0,1909,426,901,0.473,4,19,0.21100000000000002,422,882,0.478,0.475,207,275,0.753,130,107,237,271,44,19,135,196,1063
Bobby Jones*,PF,32,PHI,75,0,1761,226,432,0.523,0,1,0.0,226,431,0.524,0.523,167,213,0.784,92,231,323,187,107,103,101,199,619
Caldwell Jones,C,33,HOU,81,73,2506,318,633,0.502,1,3,0.33299999999999996,317,630,0.503,0.503,164,196,0.8370000000000001,168,414,582,156,46,80,158,335,801
Charles Jones,PF,26,PHI,1,0,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,1,4,0.25,0,0,0,0,0,0,0,1,1
Edgar Jones,PF,27,SAS,81,33,1770,322,644,0.5,6,19,0.316,316,625,0.506,0.505,176,242,0.727,143,306,449,85,64,107,125,298,826
Hutch Jones,SF,24,SDC,4,0,18,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,4,0.25,0,0,0,0,1,0,2,0,1
Major Jones,PF,30,HOU,57,5,473,70,130,0.5379999999999999,0,0,0.0,70,130,0.5379999999999999,0.5379999999999999,30,49,0.612,33,82,115,28,14,14,30,63,170
Mark Jones,PG,22,NJN,6,0,16,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,2,0,2,5,0,0,2,2,7
Eddie Jordan,PG,29,TOT,16,0,210,17,49,0.34700000000000003,0,3,0.0,17,46,0.37,0.34700000000000003,8,12,0.667,3,14,17,44,25,0,26,37,42
Rich Kelley,C,30,UTA,75,30,1674,132,264,0.5,0,0,0.0,132,264,0.5,0.5,124,162,0.765,140,350,490,157,55,29,148,273,388
Clark Kellogg,PF,22,IND,79,79,2676,619,1193,0.519,7,21,0.33299999999999996,612,1172,0.522,0.522,261,340,0.768,230,489,719,234,121,28,218,242,1506
Greg Kelser,SF,26,SDC,80,21,1783,313,603,0.519,2,6,0.33299999999999996,311,597,0.521,0.521,250,356,0.7020000000000001,188,203,391,91,68,31,195,249,878
Albert King,SF,24,NJN,79,53,2103,465,946,0.49200000000000005,3,22,0.136,462,924,0.5,0.493,232,295,0.7859999999999999,125,263,388,203,91,33,208,258,1165
Bernard King*,SF,27,NYK,77,76,2667,795,1391,0.5720000000000001,0,4,0.0,795,1387,0.573,0.5720000000000001,437,561,0.779,123,271,394,164,75,17,197,273,2027
Reggie King,SF,26,SEA,77,42,2086,233,448,0.52,0,2,0.0,233,446,0.522,0.52,136,206,0.66,134,336,470,179,54,24,127,159,602
Greg Kite,C,22,BOS,35,1,197,30,66,0.455,0,0,0.0,30,66,0.455,0.455,5,16,0.313,27,35,62,7,1,5,20,42,65
Billy Knight,SF,31,KCK,75,39,1885,358,729,0.491,4,14,0.28600000000000003,354,715,0.495,0.494,243,283,0.8590000000000001,89,166,255,160,54,6,155,122,963
Joe Kopicki,PF,23,WSB,59,2,678,64,132,0.485,1,7,0.14300000000000002,63,125,0.504,0.489,91,112,0.813,64,102,166,46,15,5,39,71,220
Bruce Kuczenski,PF,22,TOT,15,2,119,10,37,0.27,0,0,0.0,10,37,0.27,0.27,8,12,0.667,7,16,23,8,1,1,15,18,28
Mitch Kupchak,PF,29,LAL,34,3,324,41,108,0.38,0,1,0.0,41,107,0.38299999999999995,0.38,22,34,0.647,35,52,87,7,4,6,22,46,104
Bill Laimbeer,C,26,DET,82,82,2864,553,1044,0.53,0,11,0.0,553,1033,0.535,0.53,316,365,0.866,329,674,1003,149,49,84,151,273,1422
Jeff Lamp,SF,24,POR,64,0,660,128,261,0.49,2,13,0.154,126,248,0.508,0.494,60,67,0.8959999999999999,23,40,63,51,22,4,52,67,318
Mark Landsberger,PF,28,ATL,35,0,335,19,51,0.373,0,0,0.0,19,51,0.373,0.373,15,26,0.5770000000000001,42,77,119,10,6,3,21,32,53
Bob Lanier*,C,35,MIL,72,72,2007,392,685,0.5720000000000001,0,3,0.0,392,682,0.575,0.5720000000000001,194,274,0.708,141,314,455,186,58,51,163,228,978
Allen Leavell,PG,26,HOU,82,27,2009,349,731,0.47700000000000004,11,71,0.155,338,660,0.512,0.485,238,286,0.8320000000000001,31,86,117,459,107,12,184,199,947
Ronnie Lester,PG,25,CHI,43,3,687,78,188,0.415,1,5,0.2,77,183,0.42100000000000004,0.418,75,87,0.862,20,26,46,168,30,6,72,59,232
Fat Lever,PG,23,POR,81,22,2010,313,701,0.447,3,15,0.2,310,686,0.452,0.449,159,214,0.743,96,122,218,372,135,31,125,178,788
Cliff Levingston,PF,23,DET,80,24,1746,229,436,0.525,0,3,0.0,229,433,0.529,0.525,125,186,0.672,234,311,545,109,44,78,77,281,583
Steve Lingenfelter,PF,25,SAS,3,0,14,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,2,0.0,3,1,4,1,0,0,1,6,2
Alton Lister,PF,25,MIL,82,72,1955,256,512,0.5,0,0,0.0,256,512,0.5,0.5,114,182,0.626,156,447,603,110,41,140,153,327,626
Lewis Lloyd,SG,24,HOU,82,82,2578,610,1182,0.516,3,13,0.231,607,1169,0.519,0.517,235,298,0.789,128,167,295,321,102,44,245,211,1458
Darrell Lockhart,C,23,SAS,2,0,14,2,2,1.0,0,0,0.0,2,2,1.0,1.0,0,0,0.0,0,3,3,0,0,0,2,5,4
