Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Carmelo Anthony,SF,23,DEN,77,77,2806,728,1481,0.49200000000000005,58,164,0.354,670,1317,0.509,0.511,464,590,0.7859999999999999,178,393,571,259,98,39,253,253,1978
Joel Anthony,PF,25,MIA,24,1,498,28,60,0.467,0,0,0.0,28,60,0.467,0.467,29,49,0.5920000000000001,38,55,93,3,9,31,17,55,85
Gilbert Arenas,PG,26,WAS,13,8,425,78,196,0.39799999999999996,22,78,0.282,56,118,0.475,0.45399999999999996,74,96,0.7709999999999999,6,45,51,66,23,1,49,30,252
Trevor Ariza,SF,22,TOT,35,3,546,69,136,0.507,5,18,0.278,64,118,0.542,0.526,49,75,0.653,30,78,108,44,31,11,23,45,192
Darrell Armstrong,PG,39,NJN,50,2,549,40,110,0.364,23,69,0.33299999999999996,17,41,0.415,0.46799999999999997,20,30,0.667,17,50,67,73,28,2,41,53,123
Hilton Armstrong,C,23,NOH,65,3,732,67,148,0.45299999999999996,0,0,0.0,67,148,0.45299999999999996,0.45299999999999996,44,70,0.629,65,98,163,23,15,34,59,130,178
Carlos Arroyo,PG,28,ORL,62,20,1269,157,348,0.451,29,84,0.345,128,264,0.485,0.493,87,102,0.853,10,103,113,219,26,2,77,85,430
Chucky Atkins,SG,33,DEN,24,0,352,42,122,0.344,25,79,0.316,17,43,0.395,0.447,4,9,0.444,3,28,31,47,9,1,10,27,113
James Augustine,PF,23,ORL,25,0,149,18,34,0.529,0,0,0.0,18,34,0.529,0.529,4,8,0.5,16,14,30,2,5,2,6,18,40
Kelenna Azubuike,SG,24,GSW,81,17,1732,261,587,0.445,71,195,0.364,190,392,0.485,0.505,99,138,0.7170000000000001,107,217,324,75,45,34,58,159,692
Renaldo Balkman,SF,23,NYK,65,0,952,91,186,0.489,1,12,0.083,90,174,0.517,0.49200000000000005,41,95,0.43200000000000005,83,133,216,40,44,30,37,132,224
Marcus Banks,PG,26,TOT,36,3,569,86,191,0.45,40,102,0.392,46,89,0.517,0.555,27,35,0.7709999999999999,4,41,45,61,14,13,37,65,239
Leandro Barbosa,SG,25,PHO,82,12,2421,472,1021,0.462,164,422,0.389,308,599,0.514,0.5429999999999999,175,213,0.8220000000000001,40,191,231,216,75,18,117,195,1283
J.J. Barea,PG,23,DAL,44,9,460,71,170,0.418,21,54,0.389,50,116,0.431,0.479,28,35,0.8,4,43,47,58,14,1,35,48,191
Andrea Bargnani,PF,22,TOR,78,53,1861,280,725,0.386,90,261,0.345,190,464,0.409,0.44799999999999995,142,169,0.84,50,238,288,89,23,37,88,211,792
Matt Barnes,PF,27,GSW,73,18,1414,187,442,0.423,53,181,0.293,134,261,0.513,0.483,59,79,0.747,94,230,324,139,48,36,85,159,486
Andre Barrett,PG,25,LAC,4,0,25,2,5,0.4,1,3,0.33299999999999996,1,2,0.5,0.5,1,2,0.5,0,1,1,7,0,0,1,1,6
Earl Barron,C,26,MIA,46,15,889,132,327,0.40399999999999997,1,13,0.077,131,314,0.41700000000000004,0.405,61,87,0.701,67,131,198,29,19,8,48,114,326
Brent Barry,SF,36,SAS,31,1,554,77,160,0.48100000000000004,48,112,0.429,29,48,0.604,0.631,19,20,0.95,12,43,55,54,17,3,18,43,221
Brandon Bass,C,22,DAL,79,1,1557,246,493,0.499,0,4,0.0,246,489,0.503,0.499,162,197,0.8220000000000001,120,227,347,58,22,48,82,150,654
Maceo Baston,PF,32,TOR,15,2,103,17,25,0.68,0,0,0.0,17,25,0.68,0.68,7,10,0.7,9,17,26,3,2,4,4,20,41
Shane Battier,SF,29,HOU,80,78,2907,265,619,0.428,139,369,0.377,126,250,0.504,0.54,75,101,0.743,131,276,407,155,77,90,78,196,744
Marco Belinelli,SG,21,GSW,33,0,241,36,93,0.387,16,41,0.39,20,52,0.385,0.473,7,9,0.778,3,11,14,15,5,0,12,15,95
Charlie Bell,SG,28,MIL,68,5,1628,185,486,0.381,74,217,0.341,111,269,0.413,0.457,70,87,0.805,31,136,167,210,52,2,76,121,514
Raja Bell,SG,31,PHO,75,75,2646,317,753,0.42100000000000004,176,439,0.401,141,314,0.449,0.5379999999999999,79,91,0.868,47,227,274,168,54,27,65,220,889
Mike Bibby,PG,29,TOT,48,44,1573,248,603,0.41100000000000003,93,248,0.375,155,355,0.43700000000000006,0.488,78,100,0.78,16,144,160,290,54,4,119,97,667
Andris Biedriņš,C,21,GSW,76,59,2078,340,543,0.626,0,0,0.0,340,543,0.626,0.626,116,187,0.62,256,488,744,75,56,94,85,262,796
Chauncey Billups,PG,31,DET,78,78,2522,393,877,0.44799999999999995,137,342,0.401,256,535,0.479,0.526,401,437,0.9179999999999999,42,170,212,529,101,17,160,130,1324
Steve Blake,PG,27,POR,81,78,2424,261,640,0.408,121,298,0.406,140,342,0.409,0.502,49,64,0.7659999999999999,31,164,195,413,55,4,113,133,692
Andray Blatche,PF,21,WAS,82,15,1675,254,536,0.474,3,13,0.231,251,523,0.48,0.47700000000000004,107,154,0.695,164,261,425,92,53,114,112,258,618
Mark Blount,C,32,MIA,69,46,1542,238,515,0.462,17,44,0.386,221,471,0.469,0.479,88,138,0.638,69,194,263,41,33,34,70,133,581
Keith Bogans,SG,27,ORL,82,35,2198,241,588,0.41,148,409,0.36200000000000004,93,179,0.52,0.536,81,110,0.736,42,224,266,104,59,10,53,164,711
Andrew Bogut,C,23,MIL,78,78,2720,465,910,0.511,0,7,0.0,465,903,0.515,0.511,189,322,0.5870000000000001,245,518,763,199,64,135,172,254,1119
Matt Bonner,PF,27,SAS,68,3,853,121,291,0.41600000000000004,46,137,0.336,75,154,0.48700000000000004,0.495,38,44,0.8640000000000001,53,139,192,32,14,17,39,111,326
Josh Boone,PF,23,NJN,70,53,1773,238,434,0.5479999999999999,0,0,0.0,238,434,0.5479999999999999,0.5479999999999999,99,217,0.456,192,317,509,55,36,61,68,155,575
Calvin Booth,C,31,PHI,31,0,204,9,27,0.33299999999999996,0,0,0.0,9,27,0.33299999999999996,0.33299999999999996,6,10,0.6,6,32,38,8,6,18,4,35,24
Carlos Boozer,PF,26,UTA,81,81,2827,709,1297,0.547,0,1,0.0,709,1296,0.547,0.547,290,393,0.738,197,647,844,233,100,41,210,293,1708
Chris Bosh,C,23,TOR,67,67,2425,507,1027,0.494,10,25,0.4,497,1002,0.496,0.499,472,559,0.8440000000000001,174,409,583,171,63,67,153,157,1496
Bruce Bowen,SF,36,SAS,81,81,2448,174,428,0.40700000000000003,90,215,0.419,84,213,0.39399999999999996,0.512,45,69,0.652,33,201,234,91,54,22,46,177,483
Ryan Bowen,SF,32,NOH,53,4,660,49,100,0.49,0,1,0.0,49,99,0.495,0.49,16,29,0.552,55,45,100,25,32,11,15,77,114
Earl Boykins,PG,31,CHA,36,0,577,61,172,0.355,14,44,0.318,47,128,0.36700000000000005,0.395,49,59,0.831,9,25,34,96,13,0,41,21,185
Elton Brand,PF,28,LAC,8,6,274,52,114,0.456,0,0,0.0,52,114,0.456,0.456,37,47,0.787,21,43,64,16,3,15,17,21,141
Corey Brewer,SF,21,MIN,79,35,1803,182,486,0.374,7,36,0.19399999999999998,175,450,0.389,0.382,88,110,0.8,82,210,292,111,76,25,89,188,459
Ronnie Brewer,SG,22,UTA,76,76,2088,354,634,0.5579999999999999,11,50,0.22,343,584,0.5870000000000001,0.5670000000000001,195,257,0.759,97,121,218,134,129,19,69,110,914
Primož Brezec,C,28,TOT,50,18,475,44,94,0.46799999999999997,0,0,0.0,44,94,0.46799999999999997,0.46799999999999997,24,40,0.6,30,51,81,11,3,7,24,83,112
Aaron Brooks,PG,23,HOU,51,0,608,93,225,0.413,36,109,0.33,57,116,0.491,0.493,42,49,0.857,13,43,56,87,13,5,44,69,264
Andre Brown,PF,26,MEM,33,1,286,39,78,0.5,0,0,0.0,39,78,0.5,0.5,22,49,0.449,37,55,92,8,7,4,14,38,100
Devin Brown,SG,29,CLE,78,20,1762,217,531,0.409,45,146,0.308,172,385,0.447,0.451,107,142,0.754,65,198,263,175,52,7,99,144,586
Kwame Brown,C,25,TOT,38,15,713,72,142,0.507,0,0,0.0,72,142,0.507,0.507,40,98,0.408,51,137,188,45,22,23,51,82,184
P.J. Brown,PF,38,BOS,18,0,209,14,41,0.341,0,1,0.0,14,40,0.35,0.341,11,16,0.688,29,39,68,10,5,8,10,29,39
Shannon Brown,SG,22,TOT,21,4,240,44,126,0.349,9,30,0.3,35,96,0.365,0.385,17,29,0.586,6,14,20,17,11,3,24,29,114
Kobe Bryant,SG,29,LAL,82,82,3192,775,1690,0.45899999999999996,150,415,0.361,625,1275,0.49,0.503,623,742,0.84,94,423,517,441,151,40,257,227,2323
Greg Buckner,SG,31,MIN,31,4,520,45,117,0.385,15,50,0.3,30,67,0.44799999999999995,0.449,19,22,0.8640000000000001,10,55,65,39,21,2,29,63,124
Caron Butler,SF,27,WAS,58,58,2314,439,943,0.466,66,185,0.35700000000000004,373,758,0.49200000000000005,0.501,236,262,0.9009999999999999,93,295,388,284,128,20,150,160,1180
Rasual Butler,SF,28,NOH,51,8,875,91,260,0.35,44,133,0.331,47,127,0.37,0.435,26,31,0.8390000000000001,16,84,100,36,15,21,10,66,252
Andrew Bynum,C,20,LAL,35,25,1008,189,297,0.636,0,0,0.0,189,297,0.636,0.636,82,118,0.695,105,251,356,61,12,72,52,98,460
José Calderón,PG,26,TOR,82,56,2484,367,707,0.519,79,184,0.429,288,523,0.551,0.575,109,120,0.9079999999999999,34,202,236,678,87,6,126,134,922
Marcus Camby,C,33,DEN,79,79,2758,286,635,0.45,6,20,0.3,280,615,0.455,0.455,143,202,0.708,230,807,1037,259,85,285,118,216,721
Brian Cardinal,PF,30,MEM,37,1,440,43,126,0.341,25,81,0.309,18,45,0.4,0.44,13,19,0.684,26,70,96,22,10,2,23,62,124
Rodney Carney,SF,23,PHI,70,6,1039,158,392,0.40299999999999997,38,120,0.317,120,272,0.441,0.452,55,81,0.679,50,99,149,32,39,23,34,96,409
Matt Carroll,SG,27,CHA,80,18,2016,252,589,0.428,105,241,0.436,147,348,0.42200000000000004,0.517,111,138,0.804,33,193,226,73,46,19,58,187,720
Anthony Carter,PG,32,DEN,70,67,1960,218,476,0.45799999999999996,45,129,0.349,173,347,0.499,0.505,64,85,0.753,27,173,200,388,107,28,124,172,545
Vince Carter,SG,31,NJN,76,72,2959,587,1287,0.456,98,273,0.359,489,1014,0.48200000000000004,0.494,350,429,0.816,112,341,453,389,93,33,181,241,1622
Sam Cassell,PG,38,TOT,55,34,1274,233,532,0.43799999999999994,23,76,0.303,210,456,0.461,0.46,127,144,0.882,17,119,136,214,37,6,97,98,616
Tyson Chandler,C,25,NOH,79,79,2783,377,605,0.623,0,1,0.0,377,604,0.624,0.623,175,295,0.593,322,606,928,81,45,84,136,243,929
Wilson Chandler,SF,20,NYK,35,16,685,106,242,0.43799999999999994,9,30,0.3,97,212,0.45799999999999996,0.457,34,54,0.63,38,89,127,33,15,16,27,83,255
Josh Childress,SF,24,ATL,76,0,2274,327,573,0.5710000000000001,22,60,0.36700000000000005,305,513,0.595,0.59,222,275,0.807,174,199,373,117,71,43,98,129,898
Jarron Collins,C,29,UTA,70,9,702,36,82,0.439,0,1,0.0,36,81,0.444,0.439,46,74,0.622,40,76,116,37,10,6,22,106,118
Jason Collins,C,29,TOT,74,26,1172,53,113,0.469,0,1,0.0,53,112,0.473,0.469,34,74,0.45899999999999996,64,114,178,25,23,25,48,194,140
Mardy Collins,SG,23,NYK,46,8,634,57,175,0.326,8,32,0.25,49,143,0.34299999999999997,0.349,23,38,0.605,19,56,75,89,24,8,56,56,145
Nick Collison,PF,27,SEA,78,35,2223,322,641,0.502,0,2,0.0,322,639,0.504,0.502,123,167,0.737,254,476,730,113,47,60,118,250,767
Mike Conley,PG,20,MEM,53,46,1381,189,442,0.428,30,91,0.33,159,351,0.45299999999999996,0.462,90,123,0.732,21,118,139,222,44,2,89,85,498
Brian Cook,PF,27,TOT,51,2,629,88,234,0.376,43,115,0.374,45,119,0.37799999999999995,0.46799999999999997,19,21,0.905,28,81,109,27,13,12,39,93,238
Daequan Cook,SG,20,MIA,59,19,1441,196,514,0.381,79,238,0.332,117,276,0.424,0.45799999999999996,47,57,0.825,20,157,177,75,23,9,63,157,518
Jamal Crawford,SG,27,NYK,80,80,3190,570,1391,0.41,176,494,0.35600000000000004,394,897,0.439,0.473,329,381,0.8640000000000001,37,170,207,398,81,17,192,144,1645
Javaris Crittenton,SG,20,TOT,50,0,679,98,233,0.42100000000000004,10,37,0.27,88,196,0.449,0.442,72,104,0.6920000000000001,27,83,110,51,19,2,55,47,278
Austin Croshere,PF,32,GSW,44,0,457,61,137,0.445,22,61,0.361,39,76,0.513,0.526,29,32,0.9059999999999999,33,71,104,30,8,6,22,60,173
Eddy Curry,C,25,NYK,59,58,1530,297,544,0.546,0,0,0.0,297,544,0.546,0.546,187,300,0.623,111,164,275,32,14,29,126,157,781
Samuel Dalembert,C,26,PHI,82,82,2724,339,661,0.513,0,1,0.0,339,660,0.514,0.513,186,263,0.7070000000000001,304,545,849,45,40,192,155,269,864
Erick Dampier,C,32,DAL,72,64,1755,178,277,0.643,0,0,0.0,178,277,0.643,0.643,84,146,0.575,207,332,539,63,24,106,80,226,440
Antonio Daniels,PG,32,WAS,71,63,2161,205,447,0.45899999999999996,17,74,0.23,188,373,0.504,0.478,170,219,0.7759999999999999,23,180,203,340,69,2,91,78,597
Marquis Daniels,SG,27,IND,74,1,1546,241,561,0.43,27,102,0.265,214,459,0.466,0.45399999999999996,97,139,0.698,66,146,212,137,79,18,112,121,606
Jermareo Davidson,SF,23,CHA,38,2,322,51,125,0.408,0,0,0.0,51,125,0.408,0.408,18,28,0.643,21,41,62,13,7,15,17,46,120
Baron Davis,PG,28,GSW,82,82,3196,650,1526,0.426,173,525,0.33,477,1001,0.47700000000000004,0.483,318,424,0.75,96,289,385,623,191,43,232,247,1791
Glen Davis,C,22,BOS,69,1,940,107,221,0.484,0,0,0.0,107,221,0.484,0.484,99,150,0.66,95,113,208,28,31,20,65,160,313
Paul Davis,PF,23,LAC,22,1,194,24,65,0.369,0,0,0.0,24,65,0.369,0.369,6,10,0.6,25,22,47,10,6,6,9,33,54
Ricky Davis,SF,28,MIA,82,47,2963,420,971,0.433,135,333,0.405,285,638,0.447,0.502,155,197,0.787,55,298,353,276,87,14,191,187,1130
Carlos Delfino,SG,25,TOR,82,0,1928,251,632,0.397,120,314,0.382,131,318,0.41200000000000003,0.49200000000000005,116,156,0.7440000000000001,66,293,359,145,69,11,75,177,738
Luol Deng,SF,22,CHI,63,59,2128,429,896,0.479,8,22,0.364,421,874,0.48200000000000004,0.483,204,265,0.77,136,258,394,155,57,29,120,117,1070
Boris Diaw,PF,25,PHO,82,19,2308,308,646,0.47700000000000004,13,41,0.317,295,605,0.488,0.48700000000000004,96,129,0.7440000000000001,97,281,378,317,61,39,155,166,725
Yakhouba Diawara,SG,25,DEN,54,14,542,55,134,0.41,21,66,0.318,34,68,0.5,0.489,22,31,0.71,23,39,62,37,8,3,16,61,153
Guillermo Díaz,SG,22,LAC,6,0,18,1,4,0.25,0,1,0.0,1,3,0.33299999999999996,0.25,3,5,0.6,2,0,2,1,0,0,0,0,5
Dan Dickau,PG,29,LAC,67,8,1040,124,296,0.419,36,108,0.33299999999999996,88,188,0.46799999999999997,0.48,68,82,0.8290000000000001,13,84,97,172,32,3,55,108,352
Kaniel Dickens,PF,29,CLE,5,0,12,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,0,0,0.0,0,1,1,1,0,1,0,1,2
Travis Diener,PG,25,IND,66,21,1356,159,430,0.37,74,233,0.318,85,197,0.431,0.456,64,71,0.9009999999999999,26,89,115,251,35,4,55,107,456
Ike Diogu,PF,24,IND,30,1,305,64,134,0.478,0,0,0.0,64,134,0.478,0.478,40,47,0.851,38,47,85,10,7,3,20,43,168
DeSagana Diop,C,26,TOT,79,23,1295,94,180,0.522,0,0,0.0,94,180,0.522,0.522,38,70,0.5429999999999999,160,232,392,40,26,88,58,146,226
Juan Dixon,PG,29,TOT,53,0,668,106,258,0.41100000000000003,30,72,0.41700000000000004,76,186,0.409,0.469,21,26,0.8079999999999999,15,60,75,97,21,2,54,62,263
Michael Doleac,C,30,MIN,24,8,257,28,63,0.444,0,0,0.0,28,63,0.444,0.444,1,2,0.5,16,33,49,7,10,10,12,44,57
Keyon Dooling,PG,27,ORL,72,1,1334,198,423,0.46799999999999997,22,65,0.33799999999999997,176,358,0.49200000000000005,0.494,163,193,0.845,7,94,101,133,36,5,61,131,581
Quincy Douby,PG,23,SAC,74,0,876,132,335,0.39399999999999996,42,122,0.344,90,213,0.423,0.457,48,52,0.9229999999999999,17,66,83,53,30,12,59,80,354
Jared Dudley,PF,22,CHA,73,14,1384,163,348,0.46799999999999997,9,41,0.22,154,307,0.502,0.48100000000000004,87,118,0.737,121,165,286,81,55,10,50,128,422
Chris Duhon,PG,25,CHI,66,18,1490,133,344,0.387,54,155,0.348,79,189,0.418,0.465,65,80,0.813,19,97,116,263,48,2,71,92,385
Tim Duncan,C,31,SAS,78,78,2651,585,1178,0.49700000000000005,0,4,0.0,585,1174,0.498,0.49700000000000005,338,463,0.73,237,644,881,218,56,152,178,185,1508
Mike Dunleavy,SG,27,IND,82,82,2953,532,1117,0.47600000000000003,165,389,0.424,367,728,0.504,0.55,336,403,0.8340000000000001,59,365,424,288,86,31,190,208,1565
Ronald Dupree,SF,27,TOT,5,0,21,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,2,2,1.0,1,7,8,1,1,0,0,0,4
Kevin Durant,SG,19,SEA,80,80,2768,587,1366,0.43,59,205,0.28800000000000003,528,1161,0.455,0.451,391,448,0.873,70,278,348,192,78,75,232,122,1624
Monta Ellis,SG,22,GSW,81,72,3071,652,1227,0.531,12,52,0.231,640,1175,0.545,0.536,320,417,0.767,133,271,404,315,124,27,173,195,1636
Francisco Elson,C,31,TOT,63,5,813,92,236,0.39,0,1,0.0,92,235,0.391,0.39,26,37,0.703,50,150,200,24,15,20,47,96,210
Melvin Ely,C,29,NOH,52,1,621,85,180,0.47200000000000003,0,0,0.0,85,180,0.47200000000000003,0.47200000000000003,32,58,0.552,28,117,145,22,7,18,42,79,202
Maurice Evans,SG,29,TOT,75,47,1720,262,545,0.48100000000000004,81,209,0.38799999999999996,181,336,0.539,0.555,59,83,0.711,92,126,218,81,46,10,40,142,664
Reggie Evans,PF,27,PHI,81,61,1879,152,346,0.439,1,1,1.0,151,345,0.43799999999999994,0.441,120,257,0.467,224,387,611,65,86,8,108,213,425
Jordan Farmar,PG,21,LAL,82,0,1690,291,631,0.461,114,307,0.371,177,324,0.546,0.552,53,78,0.679,39,144,183,225,77,5,108,105,749
Nick Fazekas,PF,22,TOT,26,0,269,46,82,0.561,0,2,0.0,46,80,0.575,0.561,15,22,0.682,34,55,89,11,8,11,13,25,107
Raymond Felton,PG,23,CHA,79,79,2972,412,997,0.413,56,200,0.28,356,797,0.447,0.441,260,325,0.8,37,199,236,583,96,12,213,184,1140
Kyrylo Fesenko,C,21,UTA,9,0,70,6,16,0.375,0,0,0.0,6,16,0.375,0.375,2,4,0.5,14,11,25,2,0,3,8,19,14
Michael Finley,SG,34,SAS,82,61,2204,315,761,0.414,132,357,0.37,183,404,0.45299999999999996,0.501,64,80,0.8,27,227,254,114,29,10,56,93,826
Derek Fisher,PG,33,LAL,82,82,2249,339,777,0.436,112,276,0.406,227,501,0.45299999999999996,0.508,166,188,0.883,24,146,170,239,86,3,90,188,956
T.J. Ford,PG,24,TOR,51,26,1199,246,524,0.469,15,51,0.294,231,473,0.488,0.484,110,125,0.88,23,77,100,313,54,0,102,93,617
Jeff Foster,C,31,IND,77,52,1884,205,373,0.55,0,3,0.0,205,370,0.5539999999999999,0.55,86,145,0.593,264,404,668,129,56,32,62,221,496
Randy Foye,PG,24,MIN,39,31,1259,198,462,0.429,61,148,0.41200000000000003,137,314,0.436,0.495,53,65,0.815,13,115,128,164,36,3,79,102,510
Adonal Foyle,C,32,ORL,82,0,774,70,153,0.45799999999999996,0,0,0.0,70,153,0.45799999999999996,0.45799999999999996,16,34,0.47100000000000003,71,137,208,18,16,45,32,94,156
Richie Frahm,SG,30,LAC,10,2,163,20,54,0.37,7,25,0.28,13,29,0.44799999999999995,0.435,0,2,0.0,4,10,14,8,2,0,6,7,47
Steve Francis,PG,30,HOU,10,3,199,19,57,0.33299999999999996,4,17,0.235,15,40,0.375,0.368,13,23,0.565,8,15,23,30,9,5,14,25,55
Channing Frye,C,24,POR,78,20,1342,221,453,0.488,3,10,0.3,218,443,0.49200000000000005,0.491,85,109,0.78,107,247,354,57,29,27,55,208,530
Dan Gadzuric,C,29,MIL,51,4,534,64,154,0.41600000000000004,0,1,0.0,64,153,0.418,0.41600000000000004,33,63,0.524,67,77,144,11,20,24,34,83,161
Jorge Garbajosa,PF,30,TOR,7,0,74,8,25,0.32,6,16,0.375,2,9,0.222,0.44,0,0,0.0,2,13,15,3,3,0,1,2,22
Francisco García,SF,26,SAC,79,20,2096,348,752,0.46299999999999997,113,289,0.391,235,463,0.508,0.5379999999999999,162,208,0.779,52,212,264,128,96,50,128,232,971
Thomas Gardner,SG,22,CHI,4,0,45,9,23,0.391,3,12,0.25,6,11,0.545,0.457,0,2,0.0,3,1,4,1,0,0,4,4,21
Kevin Garnett,PF,31,BOS,71,71,2328,534,990,0.539,0,11,0.0,534,979,0.545,0.539,269,336,0.8009999999999999,135,520,655,244,100,89,138,163,1337
Pat Garrity,PF,31,ORL,31,0,284,27,80,0.33799999999999997,8,37,0.21600000000000003,19,43,0.442,0.38799999999999996,4,5,0.8,9,35,44,13,6,1,17,35,66
Pau Gasol,C,27,TOT,66,66,2351,475,890,0.534,4,16,0.25,471,874,0.539,0.536,292,362,0.807,155,398,553,211,30,98,124,139,1246
Rudy Gay,SF,21,MEM,81,81,3000,625,1355,0.461,134,387,0.34600000000000003,491,968,0.507,0.511,248,316,0.785,140,359,499,158,111,79,190,230,1632
Mickaël Gelabale,SG,24,SEA,39,0,465,69,157,0.439,16,37,0.43200000000000005,53,120,0.442,0.49,14,18,0.778,16,42,58,33,10,9,27,31,168
Devean George,SF,30,DAL,53,4,821,74,207,0.35700000000000004,22,68,0.324,52,139,0.374,0.41100000000000003,24,34,0.706,28,109,137,35,19,13,24,90,194
Daniel Gibson,PG,21,CLE,58,26,1765,201,465,0.43200000000000005,118,268,0.44,83,197,0.42100000000000004,0.5589999999999999,85,105,0.81,30,104,134,145,47,14,76,163,605
Eddie Gill,PG,29,TOT,14,1,154,12,31,0.387,5,15,0.33299999999999996,7,16,0.43799999999999994,0.46799999999999997,9,9,1.0,1,21,22,22,7,2,9,18,38
Manu Ginóbili,SG,30,SAS,74,23,2299,453,984,0.46,156,389,0.401,297,595,0.499,0.54,380,442,0.86,63,291,354,332,109,33,200,173,1442
Gordan Giriček,SG,30,TOT,56,0,831,133,302,0.44,36,99,0.364,97,203,0.478,0.5,23,26,0.885,16,80,96,62,24,4,52,82,325
Ryan Gomes,PF,25,MIN,82,74,2434,392,857,0.457,59,179,0.33,333,678,0.491,0.49200000000000005,190,229,0.83,133,342,475,145,65,10,96,154,1033
Drew Gooden,PF,26,TOT,69,65,2122,332,740,0.449,0,6,0.0,332,734,0.452,0.449,162,215,0.753,175,415,590,81,48,53,122,203,826
Ben Gordon,SG,24,CHI,72,27,2291,464,1069,0.434,142,346,0.41,322,723,0.445,0.5,266,293,0.9079999999999999,40,181,221,213,55,8,150,171,1336
Marcin Gortat,C,23,ORL,6,0,41,8,17,0.47100000000000003,0,0,0.0,8,17,0.47100000000000003,0.47100000000000003,2,3,0.667,8,8,16,2,1,1,2,4,18
Joey Graham,SF,25,TOR,38,3,331,49,113,0.434,2,3,0.667,47,110,0.42700000000000005,0.442,38,45,0.8440000000000001,18,49,67,15,3,0,23,47,138
Stephen Graham,SF,25,IND,22,0,128,34,58,0.586,7,14,0.5,27,44,0.614,0.647,12,16,0.75,4,18,22,9,4,1,10,14,87
Danny Granger,SF,24,IND,80,80,2876,537,1205,0.446,171,423,0.40399999999999997,366,782,0.46799999999999997,0.517,322,378,0.852,93,393,486,166,95,84,171,290,1567
Aaron Gray,C,23,CHI,61,1,613,103,204,0.505,0,1,0.0,103,203,0.507,0.505,56,99,0.5660000000000001,70,98,168,41,21,16,57,117,262
Gerald Green,SF,22,TOT,30,0,362,52,151,0.344,15,39,0.385,37,112,0.33,0.39399999999999996,34,41,0.8290000000000001,13,51,64,29,8,4,32,45,153
Jeff Green,SF,21,SEA,80,52,2253,320,749,0.42700000000000005,21,76,0.276,299,673,0.444,0.441,177,238,0.7440000000000001,101,278,379,119,46,49,158,198,838
Taurean Green,SG-PG,21,TOT,17,0,74,7,25,0.28,2,11,0.182,5,14,0.35700000000000004,0.32,11,12,0.917,0,10,10,11,2,0,9,5,27
