Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Childs,PG,29,NYK,65,61,2076,211,510,0.414,70,181,0.387,141,329,0.429,0.48200000000000004,113,149,0.758,22,169,191,398,78,11,180,213,605
Doug Christie,SG,26,TOR,81,81,3127,396,949,0.41700000000000004,147,383,0.384,249,566,0.44,0.495,237,306,0.775,85,347,432,315,201,45,200,245,1176
Derrick Coleman,PF,29,PHI,57,54,2102,364,836,0.435,32,119,0.26899999999999996,332,717,0.46299999999999997,0.455,272,365,0.745,157,416,573,193,50,75,184,164,1032
Bimbo Coles,PG,28,GSW,51,13,1183,122,314,0.389,30,102,0.294,92,212,0.434,0.436,37,49,0.755,39,79,118,149,35,7,59,96,311
Marty Conlon,C,29,BOS,74,15,1614,214,454,0.47100000000000003,2,10,0.2,212,444,0.47700000000000004,0.474,144,171,0.8420000000000001,128,195,323,104,46,18,109,154,574
Tyrone Corbin,SF,34,ATL,70,65,2305,253,600,0.42200000000000004,74,208,0.35600000000000004,179,392,0.457,0.483,86,108,0.7959999999999999,76,218,294,124,90,7,85,176,666
Joe Courtney,PF,27,TOT,9,0,100,11,30,0.36700000000000005,0,0,0.0,11,30,0.36700000000000005,0.36700000000000005,3,5,0.6,9,7,16,0,0,0,3,14,25
John Crotty,PG,27,MIA,48,0,659,79,154,0.513,20,49,0.408,59,105,0.562,0.578,54,64,0.8440000000000001,15,32,47,102,18,0,42,79,232
Terry Cummings,PF,35,SEA,45,3,828,155,319,0.486,3,5,0.6,152,314,0.484,0.491,57,82,0.695,70,113,183,39,33,7,45,113,370
Earl Cureton,PF,39,TOR,9,0,46,3,8,0.375,0,0,0.0,3,8,0.375,0.375,1,3,0.33299999999999996,4,5,9,4,0,0,1,10,7
Dell Curry,SG,32,CHH,68,20,2078,384,836,0.45899999999999996,126,296,0.426,258,540,0.478,0.535,114,142,0.8029999999999999,40,171,211,118,60,14,93,147,1008
Michael Curry,SG,28,DET,81,2,1217,99,221,0.44799999999999995,23,77,0.299,76,144,0.528,0.5,97,108,0.898,23,96,119,43,31,12,28,128,318
Erick Dampier,C,21,IND,72,21,1052,131,336,0.39,1,1,1.0,130,335,0.38799999999999996,0.391,107,168,0.637,96,198,294,43,19,73,84,153,370
Lloyd Daniels,SG,29,TOT,22,0,310,36,119,0.303,21,70,0.3,15,49,0.306,0.391,5,6,0.833,19,24,43,26,10,3,14,33,98
Sasha Danilović,SG,26,TOT,56,42,1789,248,570,0.435,85,236,0.36,163,334,0.488,0.51,121,151,0.8009999999999999,29,107,136,102,54,9,116,160,702
Yinka Dare,C,24,NJN,41,2,313,19,54,0.35200000000000004,0,0,0.0,19,54,0.35200000000000004,0.35200000000000004,19,37,0.514,35,47,82,3,4,28,21,51,57
Antonio Davis,PF,28,IND,82,28,2335,308,641,0.48,1,14,0.071,307,627,0.49,0.48100000000000004,241,362,0.6659999999999999,190,408,598,65,42,84,141,260,858
Ben Davis,PF,24,PHO,20,0,98,10,26,0.385,0,0,0.0,10,26,0.385,0.385,9,20,0.45,12,15,27,0,4,1,3,16,29
Dale Davis,PF,27,IND,80,76,2589,370,688,0.5379999999999999,0,0,0.0,370,688,0.5379999999999999,0.5379999999999999,92,215,0.428,301,471,772,59,60,77,108,233,832
Emanual Davis,PG,28,HOU,13,0,230,24,54,0.444,12,27,0.444,12,27,0.444,0.556,5,8,0.625,2,20,22,26,9,2,17,20,65
Hubert Davis,SG,26,TOR,36,0,623,74,184,0.402,16,70,0.22899999999999998,58,114,0.509,0.446,17,23,0.7390000000000001,11,29,40,34,11,2,21,40,181
Mark Davis,SF,23,PHI,75,17,1705,251,535,0.469,24,93,0.258,227,442,0.514,0.49200000000000005,113,168,0.6729999999999999,138,185,323,135,85,31,118,230,639
Todd Day,SG,27,BOS,81,27,2277,398,999,0.39799999999999996,126,348,0.36200000000000004,272,651,0.418,0.461,256,331,0.773,109,221,330,117,108,48,127,208,1178
Andrew DeClercq,C,23,GSW,71,1,1065,142,273,0.52,0,0,0.0,142,273,0.52,0.52,91,151,0.603,122,176,298,32,33,27,76,229,375
Terry Dehere,PG,25,LAC,73,3,1053,148,383,0.386,52,160,0.325,96,223,0.43,0.45399999999999996,122,148,0.8240000000000001,15,80,95,158,27,3,96,142,470
Vinny Del Negro,SG,30,SAS,72,53,2243,365,781,0.467,44,140,0.314,321,641,0.501,0.496,112,129,0.868,39,171,210,231,59,7,92,131,886
Bison Dele,C,27,CHI,9,0,138,26,63,0.413,0,0,0.0,26,63,0.413,0.413,11,15,0.733,14,19,33,12,3,5,11,20,63
Tony Delk,PG,23,CHH,61,1,867,119,256,0.465,52,112,0.46399999999999997,67,144,0.465,0.5660000000000001,42,51,0.8240000000000001,31,68,99,99,36,6,68,71,332
Dell Demps,SG,26,ORL,2,0,10,0,3,0.0,0,1,0.0,0,2,0.0,0.0,2,2,1.0,0,0,0,0,1,0,0,1,2
Vlade Divac*,C,28,CHH,81,80,2840,418,847,0.494,11,47,0.23399999999999999,407,800,0.509,0.5,177,259,0.6829999999999999,241,484,725,301,103,180,193,277,1024
Sherman Douglas,PG,30,MIL,79,79,2316,306,610,0.502,38,114,0.33299999999999996,268,496,0.54,0.5329999999999999,114,171,0.667,57,136,193,427,78,10,153,191,764
Greg Dreiling,C,34,DAL,40,3,389,34,74,0.45899999999999996,1,1,1.0,33,73,0.452,0.466,11,27,0.40700000000000003,19,57,76,11,8,7,9,65,80
Clyde Drexler*,SG,34,HOU,62,62,2271,397,899,0.442,119,335,0.355,278,564,0.493,0.508,201,268,0.75,118,255,373,354,119,36,156,151,1114
Nate Driggers,SG,23,BOS,15,0,132,13,43,0.302,0,9,0.0,13,34,0.382,0.302,10,14,0.7140000000000001,12,10,22,6,3,2,6,10,36
Kevin Duckworth,C,32,LAC,26,22,384,45,103,0.43700000000000006,3,4,0.75,42,99,0.424,0.451,11,16,0.688,23,37,60,16,9,11,33,63,104
Chris Dudley,C,31,POR,81,14,1840,126,293,0.43,0,0,0.0,126,293,0.43,0.43,65,137,0.474,204,389,593,41,39,96,80,247,317
Joe Dumars*,SG,33,DET,79,79,2923,385,875,0.44,166,384,0.43200000000000005,219,491,0.446,0.535,222,256,0.867,38,153,191,318,57,1,128,97,1158
Tony Dumas,SG,24,TOT,24,1,278,33,96,0.344,4,28,0.14300000000000002,29,68,0.426,0.365,16,25,0.64,3,13,16,25,10,2,16,45,86
Acie Earl,C,26,TOT,47,0,500,67,180,0.37200000000000005,0,5,0.0,67,175,0.38299999999999995,0.37200000000000005,54,84,0.643,35,61,96,20,15,28,35,61,188
Tyus Edney,PG,23,SAC,70,20,1376,150,391,0.384,8,42,0.19,142,349,0.40700000000000003,0.39399999999999996,177,215,0.823,34,79,113,226,60,2,112,98,485
Blue Edwards,SF,31,VAN,61,12,1439,182,458,0.397,25,89,0.281,157,369,0.425,0.425,89,109,0.8170000000000001,49,140,189,114,38,20,81,135,478
Kevin Edwards,PG,31,NJN,32,0,477,69,183,0.377,15,43,0.349,54,140,0.386,0.418,37,43,0.86,9,34,43,57,17,4,49,34,190
Craig Ehlo,SG,35,SEA,62,0,848,87,248,0.35100000000000003,27,95,0.284,60,153,0.392,0.405,13,26,0.5,39,71,110,68,36,4,45,71,214
Howard Eisley,PG,24,UTA,82,0,1083,139,308,0.451,20,72,0.278,119,236,0.504,0.484,70,89,0.787,20,64,84,198,44,10,110,141,368
Mario Elie,SF,33,HOU,78,77,2687,291,585,0.49700000000000005,120,286,0.42,171,299,0.5720000000000001,0.6,207,231,0.8959999999999999,60,175,235,310,92,12,135,200,909
Sean Elliott,SF,28,SAS,39,39,1393,196,464,0.42200000000000004,42,126,0.33299999999999996,154,338,0.456,0.46799999999999997,148,196,0.755,48,142,190,124,24,24,89,105,582
Dale Ellis,SF,36,DEN,82,51,2940,477,1151,0.414,192,528,0.364,285,623,0.457,0.498,215,263,0.8170000000000001,99,194,293,165,60,7,146,178,1361
LaPhonso Ellis,PF,26,DEN,55,49,2002,445,1014,0.439,95,259,0.36700000000000005,350,755,0.46399999999999997,0.486,218,282,0.773,107,279,386,131,44,41,117,181,1203
Pervis Ellison,PF,29,BOS,6,4,125,6,16,0.375,0,0,0.0,6,16,0.375,0.375,3,5,0.6,9,17,26,4,5,9,7,21,15
Brian Evans,SF,23,ORL,14,0,59,8,22,0.364,4,8,0.5,4,14,0.28600000000000003,0.455,0,0,0.0,1,7,8,7,1,2,2,6,20
Patrick Ewing*,C,34,NYK,78,78,2887,655,1342,0.488,2,9,0.222,653,1333,0.49,0.489,439,582,0.754,175,659,834,156,69,189,269,250,1751
Jamie Feick,PF-C,22,TOT,41,0,624,56,157,0.35700000000000004,5,14,0.35700000000000004,51,143,0.35700000000000004,0.373,34,67,0.507,82,132,214,26,16,14,31,78,151
Duane Ferrell,SF,31,IND,62,18,1115,159,337,0.47200000000000003,18,44,0.409,141,293,0.48100000000000004,0.499,58,94,0.617,57,84,141,66,38,6,55,120,394
Danny Ferry,PF,30,CLE,82,48,2633,341,794,0.429,114,284,0.401,227,510,0.445,0.501,74,87,0.851,82,255,337,151,56,32,94,245,870
Michael Finley,SF,23,TOT,83,54,2790,475,1071,0.444,101,280,0.361,374,791,0.473,0.491,198,245,0.8079999999999999,88,284,372,224,68,24,164,138,1249
Matt Fish,C,27,TOT,6,0,8,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,0,0,0.0,1,4,5,0,0,0,2,2,2
Derek Fisher,PG,22,LAL,80,3,921,104,262,0.397,22,73,0.301,82,189,0.434,0.439,79,120,0.6579999999999999,25,72,97,119,41,5,71,87,309
Greg Foster,C,28,UTA,79,12,920,111,245,0.45299999999999996,2,3,0.667,109,242,0.45,0.457,54,65,0.831,56,131,187,31,10,20,54,145,278
Rick Fox,SF,27,BOS,76,75,2650,433,950,0.456,101,278,0.363,332,672,0.494,0.509,207,263,0.787,114,280,394,286,167,40,178,279,1174
Todd Fuller,C,22,GSW,75,18,949,114,266,0.429,0,0,0.0,114,266,0.429,0.429,76,110,0.691,108,141,249,24,10,20,52,146,304
Kevin Gamble,SF,31,SAC,62,2,953,123,286,0.43,54,112,0.48200000000000004,69,174,0.397,0.524,7,10,0.7,13,94,107,77,21,17,27,76,307
Kevin Garnett,SF,20,MIN,77,77,2995,549,1100,0.499,6,21,0.28600000000000003,543,1079,0.503,0.502,205,272,0.754,190,428,618,236,105,163,175,199,1309
Dean Garrett,C,30,MIN,68,47,1665,223,389,0.573,0,0,0.0,223,389,0.573,0.573,96,138,0.696,149,346,495,38,40,95,34,158,542
Chris Gatling,PF,29,TOT,47,1,1283,327,623,0.525,1,6,0.16699999999999998,326,617,0.528,0.526,236,329,0.7170000000000001,134,236,370,28,39,31,120,138,891
Reggie Geary,PG,23,CLE,39,0,246,22,58,0.379,8,21,0.381,14,37,0.37799999999999995,0.44799999999999995,5,11,0.455,4,11,15,36,13,2,15,36,57
Matt Geiger,C,27,CHH,49,13,1044,171,350,0.489,6,20,0.3,165,330,0.5,0.49700000000000005,89,127,0.701,100,158,258,38,20,27,67,153,437
Kendall Gill,SF,28,NJN,82,81,3199,644,1453,0.44299999999999995,74,220,0.336,570,1233,0.462,0.469,427,536,0.797,183,316,499,326,154,46,218,225,1789
Armen Gilliam,PF,32,MIL,80,25,2050,246,522,0.47100000000000003,0,0,0.0,246,522,0.47100000000000003,0.47100000000000003,199,259,0.768,136,361,497,53,61,40,105,206,691
Anthony Goldwire,PG,25,TOT,60,30,1188,131,330,0.397,64,153,0.418,67,177,0.379,0.494,61,78,0.782,12,72,84,219,33,2,76,104,387
Greg Graham,SG,26,SEA,28,0,197,29,80,0.363,9,31,0.29,20,49,0.408,0.419,26,40,0.65,2,11,13,11,12,1,10,12,93
Brian Grant,PF,24,SAC,24,15,607,91,207,0.44,0,0,0.0,91,207,0.44,0.44,70,90,0.778,49,93,142,28,19,25,44,75,252
Gary Grant,PG,31,MIA,28,0,365,39,110,0.355,14,46,0.304,25,64,0.391,0.418,18,22,0.818,8,30,38,45,16,0,27,39,110
Harvey Grant,PF,31,WSB,78,25,1604,129,314,0.41100000000000003,28,89,0.315,101,225,0.449,0.455,30,39,0.769,63,193,256,68,46,48,30,167,316
Horace Grant,PF,31,ORL,67,67,2496,358,695,0.515,1,6,0.16699999999999998,357,689,0.518,0.516,128,179,0.715,206,394,600,163,101,65,99,157,845
Devin Gray,PF,24,TOT,6,0,49,8,26,0.308,0,0,0.0,8,26,0.308,0.308,2,5,0.4,6,8,14,2,4,0,5,11,18
Evric Gray,SF,27,NJN,5,0,42,4,15,0.267,1,4,0.25,3,11,0.273,0.3,4,4,1.0,1,2,3,2,1,0,3,5,13
Jeff Grayer,SG,31,SAC,25,0,316,38,83,0.45799999999999996,4,11,0.364,34,72,0.47200000000000003,0.48200000000000004,11,20,0.55,21,17,38,25,8,7,15,42,91
A.C. Green,PF,33,TOT,83,73,2492,234,484,0.483,1,20,0.05,233,464,0.502,0.485,128,197,0.65,222,434,656,69,70,16,74,145,597
Litterial Green,PG,26,DET,45,0,311,30,64,0.469,0,10,0.0,30,54,0.556,0.469,30,47,0.638,6,16,22,41,16,1,15,27,90
Tom Gugliotta,PF,27,MIN,81,81,3131,592,1339,0.442,24,93,0.258,568,1246,0.456,0.451,464,566,0.82,187,515,702,335,130,89,293,237,1672
Jack Haley,C,33,NJN,20,0,74,13,37,0.35100000000000003,0,0,0.0,13,37,0.35100000000000003,0.35100000000000003,14,19,0.737,13,19,32,5,1,1,2,14,40
Darvin Ham,SF,23,TOT,36,3,318,33,62,0.532,0,0,0.0,33,62,0.532,0.532,17,35,0.486,29,27,56,14,9,8,22,57,83
Steve Hamer,C,23,BOS,35,3,268,30,57,0.526,0,2,0.0,30,55,0.545,0.526,16,29,0.552,17,43,60,7,2,4,13,39,76
Tom Hammonds,PF,29,DEN,81,8,1758,191,398,0.48,0,2,0.0,191,396,0.48200000000000004,0.48,124,172,0.721,135,266,401,64,16,24,88,205,506
Darrin Hancock,SF,25,TOT,24,0,133,16,35,0.457,0,0,0.0,16,35,0.457,0.457,10,14,0.7140000000000001,4,14,18,12,9,1,11,15,42
Anfernee Hardaway,PG,25,ORL,59,59,2221,421,941,0.447,85,267,0.318,336,674,0.499,0.493,283,345,0.82,82,181,263,332,93,35,145,123,1210
Tim Hardaway,PG,30,MIA,81,81,3136,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644
Derek Harper,PG,35,DAL,75,29,2210,299,674,0.444,60,176,0.341,239,498,0.48,0.488,95,128,0.742,30,107,137,321,92,12,132,144,753
Ron Harper,PG,33,CHI,76,74,1740,177,406,0.436,68,188,0.36200000000000004,109,218,0.5,0.52,58,82,0.7070000000000001,46,147,193,191,86,38,50,138,480
Othella Harrington,PF,23,HOU,57,1,860,112,204,0.5489999999999999,0,3,0.0,112,201,0.557,0.5489999999999999,49,81,0.605,75,123,198,18,12,22,57,112,273
Lucious Harris,SG,26,PHI,54,3,813,112,294,0.381,36,99,0.364,76,195,0.39,0.442,33,47,0.7020000000000001,27,44,71,50,41,3,34,45,293
Antonio Harvey,PF,26,SEA,6,0,26,5,11,0.455,0,0,0.0,5,11,0.455,0.455,5,6,0.833,2,8,10,1,0,4,1,8,15
Hersey Hawkins,SG,30,SEA,82,82,2755,369,795,0.46399999999999997,143,355,0.40299999999999997,226,440,0.514,0.5539999999999999,258,295,0.875,92,228,320,250,159,12,130,146,1139
Michael Hawkins,PG,24,BOS,29,0,326,29,68,0.426,10,31,0.32299999999999995,19,37,0.514,0.5,12,15,0.8,9,22,31,64,16,1,28,40,80
Shane Heal,PG,26,MIN,43,0,236,26,97,0.268,20,65,0.308,6,32,0.188,0.371,3,5,0.6,2,16,18,33,3,3,17,20,75
