Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Darrell Arthur,PF,20,MEM,76,64,1464,191,436,0.43799999999999994,0,2,0.0,191,434,0.44,0.43799999999999994,40,60,0.667,108,238,346,43,52,52,47,206,422
Chucky Atkins,PG,34,TOT,33,0,412,34,113,0.301,15,57,0.263,19,56,0.33899999999999997,0.36700000000000005,15,16,0.938,5,19,24,59,10,2,23,27,98
D.J. Augustin,PG,21,CHA,72,12,1908,267,621,0.43,108,246,0.439,159,375,0.424,0.517,208,233,0.893,17,116,133,250,42,2,119,140,850
Kelenna Azubuike,SF,25,GSW,74,51,2375,392,845,0.46399999999999997,94,210,0.44799999999999995,298,635,0.469,0.52,185,229,0.8079999999999999,112,258,370,117,57,50,95,183,1063
Renaldo Balkman,PF,24,DEN,53,10,780,110,197,0.5579999999999999,2,7,0.28600000000000003,108,190,0.568,0.563,42,65,0.6459999999999999,86,117,203,34,47,23,35,98,264
Marcus Banks,PG,27,TOT,22,0,206,21,57,0.368,3,19,0.158,18,38,0.474,0.395,11,18,0.611,1,17,18,28,11,2,14,26,56
Leandro Barbosa,SG,26,PHO,70,11,1705,366,759,0.48200000000000004,90,240,0.375,276,519,0.532,0.542,171,194,0.8809999999999999,34,147,181,162,82,7,93,115,993
J.J. Barea,SG,24,DAL,79,15,1600,246,557,0.442,55,154,0.35700000000000004,191,403,0.474,0.491,70,93,0.753,36,141,177,269,37,5,105,121,617
Andrea Bargnani,PF,23,TOR,78,59,2453,431,958,0.45,119,291,0.409,312,667,0.46799999999999997,0.512,221,266,0.831,70,346,416,94,34,97,135,242,1202
Matt Barnes,PF,28,PHO,77,40,2082,285,674,0.423,117,341,0.34299999999999997,168,333,0.505,0.51,101,136,0.743,79,342,421,212,52,26,130,209,788
Brent Barry,SG,37,HOU,56,1,857,70,172,0.40700000000000003,49,131,0.374,21,41,0.512,0.5489999999999999,19,20,0.95,17,77,94,78,24,3,48,45,208
Brandon Bass,C,23,DAL,81,0,1574,252,508,0.496,0,6,0.0,252,502,0.502,0.496,182,210,0.867,129,238,367,43,27,55,86,140,686
Maceo Baston,PF,33,IND,27,0,217,25,46,0.5429999999999999,0,1,0.0,25,45,0.556,0.5429999999999999,17,27,0.63,22,30,52,7,6,10,12,39,67
Tony Battie,PF,32,ORL,77,3,1202,158,323,0.489,2,9,0.222,156,314,0.49700000000000005,0.49200000000000005,54,82,0.659,92,186,278,31,26,25,46,112,372
Shane Battier,SG,30,HOU,60,59,2031,145,354,0.41,91,237,0.384,54,117,0.462,0.5379999999999999,55,67,0.821,52,233,285,137,48,54,49,114,436
Nicolas Batum,SF,20,POR,79,76,1454,161,361,0.446,62,168,0.369,99,193,0.513,0.532,42,52,0.8079999999999999,84,136,220,74,50,40,50,139,426
Jerryd Bayless,PG,20,POR,53,0,655,69,189,0.365,7,27,0.259,62,162,0.38299999999999995,0.384,83,103,0.8059999999999999,8,49,57,78,16,2,56,81,228
Michael Beasley,PF,20,MIA,81,19,2009,452,957,0.47200000000000003,33,81,0.40700000000000003,419,876,0.478,0.49,186,241,0.772,110,329,439,83,41,37,121,184,1123
Marco Belinelli,SG,22,GSW,42,23,882,140,317,0.442,52,131,0.397,88,186,0.473,0.524,40,52,0.769,10,61,71,88,36,1,59,73,372
Charlie Bell,SG,29,MIL,70,23,1783,217,524,0.414,87,240,0.363,130,284,0.45799999999999996,0.49700000000000005,66,80,0.825,32,102,134,151,50,7,76,138,587
Raja Bell,SG,32,TOT,67,66,2315,299,684,0.43700000000000006,114,271,0.42100000000000004,185,413,0.44799999999999995,0.52,87,102,0.853,41,202,243,142,50,8,86,166,799
Mike Bibby,PG,30,ATL,79,79,2740,437,1005,0.435,167,428,0.39,270,577,0.46799999999999997,0.518,135,171,0.789,38,240,278,392,98,11,128,145,1176
Andris Biedriņš,C,22,GSW,62,58,1863,308,533,0.578,0,1,0.0,308,532,0.579,0.578,119,216,0.551,223,470,693,121,63,96,110,236,735
Chauncey Billups,PG,32,TOT,79,79,2789,410,980,0.418,162,397,0.408,248,583,0.425,0.501,418,458,0.9129999999999999,32,207,239,506,93,18,177,161,1400
Steve Blake,PG,28,POR,69,69,2188,277,647,0.428,140,328,0.42700000000000005,137,319,0.429,0.536,63,75,0.84,28,145,173,348,69,4,108,126,757
Andray Blatche,C,22,WAS,71,36,1703,297,630,0.47100000000000003,5,21,0.23800000000000002,292,609,0.479,0.475,114,162,0.7040000000000001,126,252,378,118,53,74,117,211,713
Mark Blount,C,33,MIA,20,0,207,30,78,0.385,11,27,0.40700000000000003,19,51,0.373,0.455,8,13,0.615,10,31,41,4,1,7,14,17,79
Keith Bogans,SG,28,TOT,65,15,1272,119,324,0.36700000000000005,74,218,0.33899999999999997,45,106,0.425,0.48100000000000004,52,57,0.912,31,171,202,64,43,4,41,105,364
Andrew Bogut,C,24,MIL,36,33,1124,183,317,0.5770000000000001,0,0,0.0,183,317,0.5770000000000001,0.5770000000000001,56,98,0.5710000000000001,117,252,369,72,23,37,86,130,422
Matt Bonner,PF,28,SAS,81,67,1928,266,536,0.496,118,268,0.44,148,268,0.552,0.606,17,23,0.7390000000000001,97,289,386,82,47,26,37,190,667
Josh Boone,C,24,NJN,62,7,995,113,214,0.528,0,0,0.0,113,214,0.528,0.528,32,85,0.376,104,154,258,31,22,48,31,106,258
Calvin Booth,C,32,TOT,8,0,56,5,10,0.5,0,0,0.0,5,10,0.5,0.5,6,8,0.75,5,6,11,0,1,2,1,10,16
Carlos Boozer,PF,27,UTA,37,37,1197,251,512,0.49,0,0,0.0,251,512,0.49,0.49,97,139,0.698,111,274,385,79,39,7,79,132,599
Chris Bosh,C,24,TOR,77,77,2928,615,1263,0.48700000000000004,12,49,0.245,603,1214,0.49700000000000005,0.49200000000000005,504,617,0.8170000000000001,215,556,771,191,67,77,174,189,1746
Bruce Bowen,SF,37,SAS,80,10,1506,79,187,0.42200000000000004,42,98,0.429,37,89,0.41600000000000004,0.535,14,26,0.5379999999999999,16,129,145,40,36,13,25,123,214
Ryan Bowen,SF,33,NOH,21,3,219,22,38,0.579,0,0,0.0,22,38,0.579,0.579,3,5,0.6,10,14,24,9,14,5,5,37,47
Elton Brand,PF,29,PHI,29,23,920,163,365,0.447,0,0,0.0,163,365,0.447,0.447,73,108,0.6759999999999999,77,177,254,37,17,45,68,78,399
Corey Brewer,SF,22,MIN,15,8,307,37,90,0.41100000000000003,5,12,0.41700000000000004,32,78,0.41,0.439,14,19,0.737,18,31,49,25,15,3,13,37,93
Ronnie Brewer,SF,23,UTA,81,80,2605,421,828,0.508,22,85,0.259,399,743,0.537,0.522,247,352,0.7020000000000001,101,199,300,179,138,30,110,128,1111
Aaron Brooks,PG,24,HOU,80,35,1998,316,783,0.40399999999999997,113,309,0.366,203,474,0.428,0.47600000000000003,149,172,0.866,33,124,157,238,46,8,125,152,894
Andre Brown,PF,27,CHA,4,0,41,1,7,0.14300000000000002,0,0,0.0,1,7,0.14300000000000002,0.14300000000000002,2,2,1.0,7,5,12,1,1,0,5,9,4
Bobby Brown,SG-PG,24,TOT,68,2,931,141,360,0.392,45,130,0.34600000000000003,96,230,0.41700000000000004,0.45399999999999996,34,43,0.7909999999999999,14,38,52,117,21,3,63,95,361
Dee Brown,PG,24,TOT,19,11,261,18,49,0.36700000000000005,7,24,0.292,11,25,0.44,0.439,3,5,0.6,7,22,29,36,10,0,17,28,46
Devin Brown,SG,30,NOH,63,5,869,111,313,0.355,28,97,0.289,83,216,0.384,0.39899999999999997,78,100,0.78,31,88,119,54,32,5,54,81,328
Kwame Brown,C,26,DET,58,30,999,90,169,0.5329999999999999,0,0,0.0,90,169,0.5329999999999999,0.5329999999999999,63,122,0.516,91,199,290,32,24,24,50,138,243
Shannon Brown,SG,23,TOT,48,0,477,78,165,0.473,14,37,0.37799999999999995,64,128,0.5,0.515,32,39,0.821,11,33,44,38,22,7,38,42,202
Kobe Bryant,SG,30,LAL,82,82,2960,800,1712,0.467,118,336,0.35100000000000003,682,1376,0.496,0.502,483,564,0.856,90,339,429,399,120,37,210,189,2201
Greg Buckner,SF,32,MEM,63,0,878,61,159,0.384,13,51,0.255,48,108,0.444,0.425,20,25,0.8,32,98,130,57,29,8,38,108,155
Caron Butler,SG,28,WAS,67,67,2585,491,1085,0.45299999999999996,65,210,0.31,426,875,0.48700000000000004,0.48200000000000004,345,402,0.858,118,296,414,290,106,20,210,165,1392
Rasual Butler,SF,29,NOH,82,74,2614,348,803,0.433,140,359,0.39,208,444,0.46799999999999997,0.521,86,110,0.782,49,222,271,75,51,61,59,159,922
Andrew Bynum,C,21,LAL,50,50,1446,281,502,0.56,0,0,0.0,281,502,0.56,0.56,152,215,0.7070000000000001,137,261,398,71,18,90,85,157,714
Will Bynum,PG,26,DET,57,1,803,156,342,0.456,3,19,0.158,153,323,0.474,0.461,95,119,0.7979999999999999,19,56,75,157,34,2,76,85,410
José Calderón,PG,27,TOR,68,68,2333,320,644,0.49700000000000005,82,202,0.406,238,442,0.5379999999999999,0.561,151,154,0.981,16,178,194,607,74,7,143,114,873
Marcus Camby,C,34,LAC,62,55,1925,254,496,0.512,1,4,0.25,253,492,0.514,0.513,132,182,0.725,161,529,690,127,51,132,93,129,641
Brian Cardinal,PF,31,MIN,64,4,909,65,169,0.385,30,92,0.326,35,77,0.455,0.473,30,35,0.857,39,103,142,76,37,13,48,135,190
Rodney Carney,SG,24,MIN,67,6,1199,176,423,0.41600000000000004,79,226,0.35,97,197,0.49200000000000005,0.509,50,66,0.758,36,90,126,26,45,29,43,94,481
Matt Carroll,SG,28,TOT,55,10,616,65,171,0.38,13,53,0.245,52,118,0.441,0.418,21,25,0.84,7,62,69,27,21,6,33,67,164
Anthony Carter,PG,33,DEN,78,5,1787,167,386,0.433,21,88,0.239,146,298,0.49,0.46,57,78,0.731,40,165,205,364,96,13,155,142,412
Vince Carter,SG,32,NJN,80,80,2946,588,1345,0.43700000000000006,151,392,0.385,437,953,0.45899999999999996,0.493,335,410,0.8170000000000001,74,336,410,376,82,38,166,234,1662
Mario Chalmers,PG,22,MIA,82,82,2626,278,662,0.42,114,311,0.36700000000000005,164,351,0.467,0.506,148,193,0.767,37,191,228,403,160,8,165,240,818
Tyson Chandler,C,26,NOH,45,45,1445,160,283,0.565,0,0,0.0,160,283,0.565,0.565,77,133,0.579,163,230,393,22,15,56,70,144,397
Wilson Chandler,SF,21,NYK,82,70,2735,455,1054,0.43200000000000005,103,314,0.32799999999999996,352,740,0.47600000000000003,0.48100000000000004,171,215,0.795,91,354,445,170,71,75,139,250,1184
Speedy Claxton,PG,30,ATL,2,0,15,2,7,0.28600000000000003,0,0,0.0,2,7,0.28600000000000003,0.28600000000000003,1,2,0.5,0,0,0,3,0,0,0,1,5
Jarron Collins,C,30,UTA,26,3,201,16,35,0.457,0,0,0.0,16,35,0.457,0.457,8,11,0.727,20,17,37,7,2,1,9,35,40
Jason Collins,C,30,MIN,31,22,422,22,70,0.314,0,0,0.0,22,70,0.314,0.314,13,28,0.46399999999999997,28,42,70,11,9,13,12,73,57
Mardy Collins,PG-SG,24,TOT,48,14,890,105,247,0.425,13,31,0.419,92,216,0.426,0.451,28,46,0.609,31,76,107,111,31,10,58,80,251
Nick Collison,C,28,OKC,71,40,1831,243,428,0.568,0,2,0.0,243,426,0.57,0.568,98,136,0.721,181,308,489,66,51,50,73,239,584
Mike Conley,PG,21,MEM,82,61,2508,323,730,0.442,88,217,0.406,235,513,0.45799999999999996,0.503,161,197,0.8170000000000001,25,251,276,354,90,8,143,146,895
Brian Cook,PF,28,TOT,30,0,171,28,76,0.368,13,30,0.433,15,46,0.326,0.45399999999999996,5,6,0.833,7,25,32,5,3,3,13,26,74
Daequan Cook,SF,21,MIA,75,4,1833,242,645,0.375,153,395,0.387,89,250,0.35600000000000004,0.494,49,56,0.875,19,170,189,71,39,10,42,125,686
Jamal Crawford,PG-SG,28,TOT,65,65,2479,419,1022,0.41,142,394,0.36,277,628,0.441,0.479,300,344,0.872,23,170,193,288,57,13,148,92,1280
Joe Crawford,SF,22,NYK,2,0,23,3,10,0.3,1,4,0.25,2,6,0.33299999999999996,0.35,2,2,1.0,1,3,4,1,1,0,0,2,9
Javaris Crittenton,PG-SG,21,TOT,63,10,1174,131,285,0.46,2,15,0.133,129,270,0.478,0.46299999999999997,53,92,0.5760000000000001,57,109,166,150,40,6,82,101,317
Austin Croshere,PF,33,TOT,14,0,100,14,39,0.359,5,15,0.33299999999999996,9,24,0.375,0.423,7,12,0.583,11,23,34,9,1,1,6,5,40
Eddy Curry,C,26,NYK,3,0,12,2,2,1.0,0,0,0.0,2,2,1.0,1.0,1,3,0.33299999999999996,0,4,4,0,0,0,2,5,5
Samuel Dalembert,C,27,PHI,82,82,2036,216,434,0.498,0,2,0.0,216,432,0.5,0.498,91,124,0.7340000000000001,214,487,701,18,33,146,117,248,523
Erick Dampier,C,33,DAL,80,80,1836,182,280,0.65,0,0,0.0,182,280,0.65,0.65,90,141,0.638,216,349,565,77,24,95,74,191,454
Antonio Daniels,PG,33,TOT,74,9,1021,99,236,0.419,22,60,0.36700000000000005,77,176,0.43799999999999994,0.466,80,100,0.8,5,72,77,177,26,1,62,55,300
Marquis Daniels,SF,28,IND,54,43,1700,311,689,0.451,18,90,0.2,293,599,0.489,0.46399999999999997,93,129,0.721,80,168,248,114,62,26,94,120,733
Jermareo Davidson,SF,24,GSW,14,0,111,17,35,0.486,0,0,0.0,17,35,0.486,0.486,8,17,0.47100000000000003,10,24,34,1,2,3,5,12,42
Baron Davis,PG,29,LAC,65,60,2248,355,959,0.37,99,328,0.302,256,631,0.406,0.42200000000000004,159,210,0.757,46,192,238,501,108,35,193,193,968
Glen Davis,C,23,BOS,76,16,1637,199,450,0.442,2,5,0.4,197,445,0.44299999999999995,0.444,130,178,0.73,121,180,301,69,53,19,71,230,530
Paul Davis,PF,24,LAC,27,1,320,40,98,0.408,0,1,0.0,40,97,0.41200000000000003,0.408,27,34,0.794,28,39,67,12,10,3,13,44,107
Ricky Davis,SG,29,LAC,36,9,785,83,245,0.33899999999999997,35,111,0.315,48,134,0.358,0.41,31,36,0.861,9,51,60,82,19,5,39,63,232
Luol Deng,SF,23,CHI,49,46,1665,265,591,0.44799999999999995,8,20,0.4,257,571,0.45,0.455,152,191,0.7959999999999999,80,215,295,94,60,25,72,85,690
Boris Diaw,PF,26,TOT,81,59,2754,448,884,0.507,75,181,0.414,373,703,0.531,0.5489999999999999,101,147,0.687,118,314,432,333,61,53,215,202,1072
Yakhouba Diawara,SF,26,MIA,63,21,851,76,217,0.35,51,163,0.313,25,54,0.46299999999999997,0.46799999999999997,10,19,0.526,26,56,82,27,13,6,16,75,213
Travis Diener,PG,26,IND,55,0,719,74,179,0.413,46,118,0.39,28,61,0.45899999999999996,0.542,12,15,0.8,6,80,86,122,26,5,21,42,206
Ike Diogu,PF,25,TOT,29,1,215,39,74,0.527,1,2,0.5,38,72,0.528,0.534,40,53,0.755,26,30,56,3,3,3,12,23,119
DeSagana Diop,C,27,TOT,75,1,1036,74,171,0.433,0,0,0.0,74,171,0.433,0.433,22,66,0.33299999999999996,114,159,273,32,29,56,39,128,170
Juan Dixon,PG,30,WAS,50,6,816,101,256,0.395,25,75,0.33299999999999996,76,181,0.42,0.44299999999999995,34,39,0.872,8,59,67,118,35,6,70,74,261
Keyon Dooling,PG,28,NJN,77,18,2074,261,598,0.436,99,235,0.42100000000000004,162,363,0.446,0.519,127,154,0.825,24,131,155,270,71,8,105,135,748
Joey Dorsey,PF,25,HOU,3,0,6,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,1,1,1,0,0,0,0,2
Quincy Douby,PG,24,TOT,27,0,300,42,110,0.382,14,46,0.304,28,64,0.43799999999999994,0.445,17,19,0.895,6,26,32,25,5,5,13,27,115
Chris Douglas-Roberts,SG,22,NJN,44,3,585,81,176,0.46,3,12,0.25,78,164,0.47600000000000003,0.469,51,62,0.823,14,36,50,52,12,7,31,34,216
Goran Dragić,PG,22,PHO,55,1,728,88,224,0.39299999999999996,20,54,0.37,68,170,0.4,0.43799999999999994,50,65,0.769,33,70,103,111,29,3,73,87,246
Jared Dudley,SF,23,TOT,68,7,1155,136,285,0.47700000000000004,29,74,0.392,107,211,0.507,0.528,71,105,0.6759999999999999,82,123,205,56,57,8,43,105,372
Chris Duhon,PG,26,NYK,79,78,2906,287,681,0.42100000000000004,127,325,0.391,160,356,0.449,0.515,179,209,0.856,45,201,246,566,72,7,221,126,880
Tim Duncan,C,32,SAS,75,75,2524,558,1107,0.504,0,2,0.0,558,1105,0.505,0.504,334,483,0.6920000000000001,201,599,800,264,38,126,165,173,1450
Mike Dunleavy,SG,28,IND,18,14,495,93,232,0.401,32,90,0.35600000000000004,61,142,0.43,0.47,53,65,0.815,14,54,68,44,12,9,38,36,271
Kevin Durant,SF,20,OKC,74,74,2885,661,1390,0.47600000000000003,97,230,0.42200000000000004,564,1160,0.486,0.51,452,524,0.863,77,405,482,205,96,53,225,134,1871
Monta Ellis,SG,23,GSW,25,25,892,194,430,0.451,8,26,0.308,186,404,0.46,0.46,78,94,0.83,14,94,108,93,39,8,67,67,474
Francisco Elson,C,32,MIL,59,23,977,83,169,0.491,1,4,0.25,82,165,0.49700000000000005,0.494,33,39,0.846,100,129,229,32,36,36,48,144,200
Melvin Ely,C,30,NOH,31,4,373,37,95,0.389,0,0,0.0,37,95,0.389,0.389,23,36,0.639,30,34,64,18,2,9,23,58,97
Maurice Evans,SF,30,ATL,80,25,1840,208,482,0.43200000000000005,98,248,0.395,110,234,0.47,0.5329999999999999,60,73,0.8220000000000001,88,155,243,54,50,10,43,163,574
Reggie Evans,PF,28,PHI,79,7,1137,79,178,0.444,0,1,0.0,79,177,0.446,0.444,104,175,0.594,135,226,361,26,41,8,69,161,262
Jordan Farmar,PG,22,LAL,65,0,1192,161,412,0.391,49,146,0.336,112,266,0.42100000000000004,0.45,45,77,0.584,22,95,117,155,57,10,87,105,416
Desmon Farmer,SG,27,SAS,3,0,54,4,14,0.28600000000000003,3,12,0.25,1,2,0.5,0.39299999999999996,2,2,1.0,0,6,6,2,0,0,4,6,13
Raymond Felton,PG,24,CHA,82,81,3086,442,1083,0.408,59,207,0.285,383,876,0.43700000000000006,0.435,219,272,0.805,54,256,310,553,126,30,228,191,1162
Rudy Fernández,SG,23,POR,78,4,1993,268,630,0.425,159,398,0.39899999999999997,109,232,0.47,0.552,120,143,0.8390000000000001,47,160,207,159,69,12,86,111,815
Kyrylo Fesenko,C,22,UTA,21,1,156,21,36,0.583,0,0,0.0,21,36,0.583,0.583,7,21,0.33299999999999996,14,23,37,4,7,15,9,35,49
Michael Finley,SF,35,SAS,81,77,2336,301,689,0.43700000000000006,131,319,0.41100000000000003,170,370,0.45899999999999996,0.532,51,62,0.823,26,244,270,114,37,17,61,82,784
Derek Fisher,PG,34,LAL,82,82,2441,292,688,0.424,120,302,0.397,172,386,0.446,0.512,110,130,0.846,25,163,188,261,95,6,72,187,814
T.J. Ford,PG,25,IND,74,49,2258,413,913,0.452,35,104,0.337,378,809,0.467,0.47200000000000003,245,281,0.872,59,200,259,392,89,16,180,180,1106
Jeff Foster,C,32,IND,74,26,1828,177,353,0.501,2,7,0.28600000000000003,175,346,0.506,0.504,96,146,0.6579999999999999,215,293,508,130,53,49,88,229,452
Randy Foye,SG,25,MIN,70,61,2494,399,981,0.40700000000000003,111,308,0.36,288,673,0.428,0.46299999999999997,230,272,0.846,34,180,214,303,72,26,150,201,1139
Adonal Foyle,C,33,TOT,10,0,62,7,11,0.636,0,0,0.0,7,11,0.636,0.636,3,6,0.5,9,17,26,1,0,8,3,5,17
Channing Frye,PF,25,POR,63,1,746,113,267,0.423,11,33,0.33299999999999996,102,234,0.436,0.444,26,36,0.722,41,99,140,24,17,16,29,106,263
Dan Gadzuric,C,30,MIL,67,26,941,117,244,0.48,0,2,0.0,117,242,0.483,0.48,37,68,0.544,95,160,255,39,32,43,41,162,271
Danilo Gallinari,SG,20,NYK,28,2,412,56,125,0.44799999999999995,32,72,0.444,24,53,0.45299999999999996,0.5760000000000001,26,27,0.963,13,42,55,15,14,4,15,48,170
Francisco García,SF,27,SAC,65,36,1975,295,665,0.444,88,221,0.39799999999999996,207,444,0.466,0.51,146,178,0.82,56,162,218,150,80,67,112,196,824
Thomas Gardner,SG,23,ATL,16,0,98,9,36,0.25,4,23,0.174,5,13,0.385,0.306,2,4,0.5,0,7,7,2,4,1,3,4,24
Kevin Garnett,PF,32,BOS,57,57,1772,393,740,0.531,2,8,0.25,391,732,0.534,0.532,111,132,0.841,78,407,485,144,63,68,90,128,899
Marc Gasol,C,24,MEM,82,75,2521,350,661,0.53,0,1,0.0,350,660,0.53,0.53,275,375,0.733,201,404,605,143,63,90,164,265,975
Pau Gasol,C,28,LAL,81,81,2999,592,1045,0.5670000000000001,1,2,0.5,591,1043,0.5670000000000001,0.5670000000000001,343,439,0.7809999999999999,262,518,780,284,52,81,157,172,1528
Rudy Gay,SF,22,MEM,79,78,2945,572,1262,0.45299999999999996,85,242,0.35100000000000003,487,1020,0.47700000000000004,0.48700000000000004,264,344,0.767,109,328,437,135,98,59,203,221,1493
Devean George,SF,31,DAL,43,17,708,54,142,0.38,22,76,0.289,32,66,0.485,0.45799999999999996,17,22,0.773,25,53,78,15,23,11,17,57,147
Daniel Gibson,PG,22,CLE,75,0,1795,206,527,0.391,108,283,0.382,98,244,0.402,0.493,66,86,0.767,31,124,155,132,44,16,61,163,586
J.R. Giddens,SF,23,BOS,6,0,8,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,2,1,3,0,1,0,1,1,4
Eddie Gill,PG,30,MIL,6,0,43,6,9,0.667,2,3,0.667,4,6,0.667,0.778,0,0,0.0,0,4,4,11,3,1,5,10,14
Manu Ginóbili,SG,31,SAS,44,7,1181,223,491,0.45399999999999996,69,209,0.33,154,282,0.546,0.524,168,190,0.884,24,174,198,157,64,16,88,90,683
Ryan Gomes,SF,26,MIN,82,76,2614,420,974,0.431,106,285,0.37200000000000005,314,689,0.456,0.486,146,181,0.807,106,286,392,135,63,22,128,183,1092
Drew Gooden,PF,27,TOT,51,28,1264,237,506,0.46799999999999997,0,4,0.0,237,502,0.47200000000000003,0.46799999999999997,131,156,0.84,113,249,362,48,30,18,76,144,605
Ben Gordon,SG,25,CHI,82,76,2999,598,1315,0.455,173,422,0.41,425,893,0.47600000000000003,0.521,330,382,0.8640000000000001,52,231,283,279,71,22,200,184,1699
Eric Gordon,SG,20,LAC,78,65,2677,411,901,0.456,131,337,0.389,280,564,0.496,0.529,299,350,0.8540000000000001,45,156,201,215,78,35,164,172,1252
Marcin Gortat,PF,24,ORL,63,3,794,106,187,0.5670000000000001,1,1,1.0,105,186,0.565,0.57,26,45,0.578,96,190,286,14,18,53,25,111,239
Joey Graham,SF,26,TOR,78,10,1541,231,480,0.48100000000000004,3,16,0.188,228,464,0.491,0.484,132,160,0.825,95,197,292,48,35,12,74,191,597
Stephen Graham,SG,26,IND,52,6,684,106,256,0.414,20,66,0.303,86,190,0.45299999999999996,0.45299999999999996,50,62,0.8059999999999999,21,75,96,33,10,4,45,82,282
Danny Granger,SF,25,IND,67,66,2424,571,1277,0.447,182,450,0.40399999999999997,389,827,0.47,0.518,404,460,0.878,49,292,341,183,69,97,165,207,1728
Aaron Gray,C,24,CHI,56,18,715,81,167,0.485,0,1,0.0,81,166,0.488,0.485,34,59,0.5760000000000001,84,136,220,46,14,18,40,135,196
Gerald Green,SG,23,DAL,38,12,376,79,180,0.439,14,46,0.304,65,134,0.485,0.478,27,32,0.8440000000000001,14,40,54,15,10,5,33,51,199
Jeff Green,PF,22,OKC,78,78,2873,476,1068,0.446,96,247,0.389,380,821,0.46299999999999997,0.491,242,307,0.7879999999999999,120,399,519,155,81,33,173,202,1290
