Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vincent Askew,SG,28,SEA,71,1,1721,248,504,0.49200000000000005,31,94,0.33,217,410,0.529,0.523,176,238,0.7390000000000001,65,116,181,176,49,13,85,191,703
Keith Askins,SF,27,MIA,50,5,854,81,207,0.391,21,78,0.26899999999999996,60,129,0.465,0.442,46,57,0.807,86,112,198,39,35,17,25,109,229
Stacey Augmon,SG,26,ATL,76,76,2362,397,876,0.45299999999999996,7,26,0.26899999999999996,390,850,0.45899999999999996,0.457,252,346,0.728,157,211,368,197,100,47,152,163,1053
Anthony Avent,PF,25,ORL,71,3,1066,105,244,0.43,0,0,0.0,105,244,0.43,0.43,48,75,0.64,97,196,293,41,28,50,53,170,258
Vin Baker,PF,23,MIL,82,82,3361,594,1229,0.483,7,24,0.292,587,1205,0.48700000000000004,0.486,256,432,0.593,289,557,846,296,86,116,221,277,1451
Charles Barkley*,PF,31,PHO,68,66,2382,554,1141,0.486,74,219,0.33799999999999997,480,922,0.521,0.518,379,507,0.748,203,553,756,276,110,45,150,201,1561
Dana Barros,PG,27,PHI,82,82,3318,571,1165,0.49,197,425,0.46399999999999997,374,740,0.505,0.575,347,386,0.899,27,247,274,619,149,4,242,159,1686
Jon Barry,SG,25,MIL,52,0,602,57,134,0.425,16,48,0.33299999999999996,41,86,0.47700000000000004,0.485,61,80,0.763,15,34,49,85,30,4,41,54,191
John Battle,SG,32,CLE,28,0,280,43,114,0.377,11,31,0.355,32,83,0.386,0.425,19,26,0.731,3,8,11,37,8,1,17,28,116
Sergei Bazarevich,PG,29,ATL,10,0,74,11,22,0.5,1,6,0.16699999999999998,10,16,0.625,0.523,7,9,0.778,1,6,7,14,1,1,7,10,30
Benoit Benjamin,C,30,NJN,61,57,1598,271,531,0.51,0,0,0.0,271,531,0.51,0.51,133,175,0.76,94,346,440,38,23,64,125,151,675
Elmer Bennett,PG,24,CLE,4,0,18,6,11,0.545,0,2,0.0,6,9,0.667,0.545,3,4,0.75,0,1,1,3,4,0,3,3,15
Tony Bennett,PG,25,CHH,3,0,46,6,13,0.462,2,9,0.222,4,4,1.0,0.5379999999999999,0,0,0.0,0,2,2,4,0,0,3,6,14
David Benoit,SF,26,UTA,71,67,1841,285,587,0.486,38,115,0.33,247,472,0.523,0.518,132,157,0.841,96,272,368,58,45,47,75,183,740
James Blackwell,PG,26,TOT,13,0,80,8,13,0.615,0,0,0.0,8,13,0.615,0.615,2,3,0.667,2,9,11,11,4,0,5,8,18
Mookie Blaylock,PG,27,ATL,80,80,3069,509,1198,0.425,199,555,0.359,310,643,0.48200000000000004,0.508,156,214,0.7290000000000001,117,276,393,616,200,26,242,164,1373
Corie Blount,PF,26,CHI,68,9,889,100,210,0.47600000000000003,0,2,0.0,100,208,0.48100000000000004,0.47600000000000003,38,67,0.5670000000000001,107,133,240,60,26,33,59,146,238
Muggsy Bogues,PG,30,CHH,78,78,2629,348,730,0.47700000000000004,6,30,0.2,342,700,0.489,0.48100000000000004,160,180,0.889,51,206,257,675,103,0,132,151,862
Manute Bol,C,32,GSW,5,2,81,6,10,0.6,3,5,0.6,3,5,0.6,0.75,0,0,0.0,1,11,12,0,0,9,1,10,15
Walter Bond,SG,25,TOT,23,0,290,39,84,0.46399999999999997,15,41,0.366,24,43,0.5579999999999999,0.5539999999999999,14,20,0.7,8,24,32,24,6,4,17,47,107
Anthony Bonner,PF,26,NYK,58,23,1126,88,193,0.456,1,5,0.2,87,188,0.46299999999999997,0.45899999999999996,44,67,0.657,113,149,262,80,48,23,79,159,221
Anthony Bowie,SG,31,ORL,77,4,1261,177,369,0.48,12,40,0.3,165,329,0.502,0.496,61,73,0.836,54,85,139,159,47,21,86,138,427
Sam Bowie,C,33,LAL,67,10,1225,118,267,0.442,2,11,0.182,116,256,0.45299999999999996,0.446,68,89,0.764,72,216,288,118,21,80,91,182,306
Shawn Bradley,C,22,PHI,82,59,2365,315,693,0.455,0,3,0.0,315,690,0.457,0.455,148,232,0.638,243,416,659,53,54,274,142,338,778
Terrell Brandon,PG,24,CLE,67,41,1961,341,762,0.44799999999999995,48,121,0.397,293,641,0.457,0.479,159,186,0.855,35,151,186,363,107,14,144,118,889
Tim Breaux,SF,24,HOU,42,2,340,45,121,0.37200000000000005,6,25,0.24,39,96,0.406,0.397,32,49,0.653,16,18,34,15,11,4,16,25,128
Scott Brooks,PG,29,TOT,59,0,808,126,275,0.45799999999999996,25,69,0.36200000000000004,101,206,0.49,0.504,64,79,0.81,14,52,66,116,34,4,47,56,341
Chucky Brown,SF,26,HOU,41,14,814,105,174,0.603,1,3,0.33299999999999996,104,171,0.608,0.606,38,62,0.613,64,125,189,30,11,14,29,105,249
Dee Brown,SG,26,BOS,79,69,2792,437,977,0.447,126,327,0.385,311,650,0.478,0.512,236,277,0.852,63,186,249,301,110,49,146,181,1236
Mike Brown,C,31,MIN,27,0,213,10,40,0.25,0,1,0.0,10,39,0.256,0.25,15,27,0.556,9,36,45,10,7,0,16,35,35
P.J. Brown,C,25,NJN,80,63,2466,254,570,0.446,4,24,0.16699999999999998,250,546,0.45799999999999996,0.449,139,207,0.6709999999999999,178,309,487,135,69,135,80,262,651
Randy Brown,PG,26,SAC,67,2,1086,124,287,0.43200000000000005,14,47,0.298,110,240,0.45799999999999996,0.456,55,82,0.6709999999999999,24,84,108,133,99,19,78,153,317
Mark Bryant,PF,29,POR,49,0,658,101,192,0.526,1,2,0.5,100,190,0.526,0.529,41,63,0.6509999999999999,55,106,161,28,19,16,39,109,244
Jud Buechler,SF,26,CHI,57,0,605,90,183,0.49200000000000005,15,48,0.313,75,135,0.556,0.5329999999999999,22,39,0.564,36,62,98,50,24,12,30,64,217
Scott Burrell,SF,24,CHH,65,62,2014,277,593,0.467,96,235,0.409,181,358,0.506,0.5479999999999999,100,144,0.6940000000000001,96,272,368,161,75,40,85,187,750
Willie Burton,SF,26,PHI,53,31,1564,243,606,0.401,106,275,0.385,137,331,0.414,0.488,220,267,0.8240000000000001,49,115,164,96,32,19,122,167,812
Mitchell Butler,SG,24,WSB,76,5,1554,214,508,0.42100000000000004,46,141,0.326,168,367,0.45799999999999996,0.467,123,185,0.665,43,127,170,91,61,10,106,155,597
Michael Cage,C,33,CLE,82,21,2040,177,340,0.521,0,2,0.0,177,338,0.524,0.521,53,88,0.602,203,361,564,56,61,67,56,149,407
Adrian Caldwell,PF,28,HOU,7,0,30,1,4,0.25,0,0,0.0,1,4,0.25,0.25,3,6,0.5,1,9,10,0,1,0,1,6,5
Elden Campbell,PF,26,LAL,73,59,2076,360,785,0.45899999999999996,0,1,0.0,360,784,0.45899999999999996,0.45899999999999996,193,290,0.6659999999999999,168,277,445,92,69,132,98,246,913
Tony Campbell,SF,32,CLE,78,0,1128,161,392,0.41100000000000003,15,42,0.35700000000000004,146,350,0.41700000000000004,0.43,132,159,0.83,60,93,153,69,32,8,65,122,469
Antoine Carr,C,33,UTA,78,4,1677,290,546,0.531,1,4,0.25,289,542,0.5329999999999999,0.532,165,201,0.821,81,184,265,67,24,68,87,253,746
Bill Cartwright,C,37,SEA,29,19,430,27,69,0.391,0,0,0.0,27,69,0.391,0.391,15,24,0.625,25,62,87,10,6,3,18,70,69
Sam Cassell,PG,25,HOU,82,1,1882,253,593,0.42700000000000005,63,191,0.33,190,402,0.473,0.48,214,254,0.843,38,173,211,405,94,14,167,209,783
Duane Causwell,C,26,SAC,58,24,820,76,147,0.517,0,1,0.0,76,146,0.521,0.517,57,98,0.5820000000000001,57,117,174,15,14,80,33,146,209
Cedric Ceballos,SF,25,LAL,58,54,2029,497,977,0.509,58,146,0.397,439,831,0.528,0.5379999999999999,209,292,0.716,169,295,464,105,60,19,143,131,1261
Tom Chambers,PF,35,UTA,81,4,1240,195,427,0.457,4,24,0.16699999999999998,191,403,0.474,0.461,109,135,0.807,66,147,213,73,25,30,52,173,503
Rex Chapman,SG,27,WSB,45,29,1468,254,639,0.397,86,274,0.314,168,365,0.46,0.465,137,159,0.862,23,90,113,128,67,15,62,85,731
Calbert Cheaney,SG,23,WSB,78,71,2651,512,1129,0.45299999999999996,96,283,0.33899999999999997,416,846,0.49200000000000005,0.496,173,213,0.812,105,216,321,177,80,21,151,215,1293
Pete Chilcutt,PF,26,HOU,68,17,1347,146,328,0.445,35,86,0.40700000000000003,111,242,0.45899999999999996,0.498,31,42,0.738,106,211,317,66,25,43,61,117,358
Chris Childs,PG,27,NJN,53,11,1021,106,279,0.38,41,125,0.32799999999999996,65,154,0.42200000000000004,0.45299999999999996,55,73,0.753,14,55,69,219,42,3,76,116,308
Doug Christie,SG,24,NYK,12,0,79,5,22,0.22699999999999998,1,7,0.14300000000000002,4,15,0.267,0.25,4,5,0.8,3,10,13,8,2,1,13,18,15
Derrick Coleman,PF,27,NJN,56,54,2103,371,875,0.424,28,120,0.233,343,755,0.45399999999999996,0.44,376,490,0.767,167,424,591,187,35,94,172,162,1146
Bimbo Coles,PG,26,MIA,68,65,2207,261,607,0.43,16,76,0.21100000000000002,245,531,0.461,0.44299999999999995,141,174,0.81,46,145,191,416,99,13,156,185,679
Steve Colter,PG,32,CLE,57,7,752,67,169,0.396,8,35,0.22899999999999998,59,134,0.44,0.42,54,71,0.7609999999999999,13,46,59,101,30,6,36,53,196
Marty Conlon,C,27,MIL,82,3,2064,344,647,0.532,8,29,0.276,336,618,0.544,0.5379999999999999,119,194,0.613,160,266,426,110,42,18,123,218,815
Lester Conner,SG,35,LAL,2,0,5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2,2,1.0,0,0,0,0,1,0,0,3,2
Tyrone Corbin,SF,32,ATL,81,4,1389,205,464,0.442,14,56,0.25,191,408,0.46799999999999997,0.457,78,114,0.684,98,164,262,67,55,16,74,161,502
John Crotty,PG,25,UTA,80,0,1019,93,231,0.40299999999999997,11,36,0.306,82,195,0.42100000000000004,0.426,98,121,0.81,27,70,97,205,39,6,70,105,295
Corey Crowder,SF,25,SAS,7,0,29,2,10,0.2,0,4,0.0,2,6,0.33299999999999996,0.2,2,6,0.33299999999999996,1,2,3,1,1,0,2,1,6
Terry Cummings,PF,33,SAS,76,20,1273,224,464,0.483,0,0,0.0,224,464,0.483,0.483,72,123,0.585,138,240,378,59,36,19,95,188,520
Bill Curley,PF,22,DET,53,1,595,58,134,0.433,0,0,0.0,58,134,0.433,0.433,27,36,0.75,54,70,124,25,21,21,25,128,143
Dell Curry,SG,30,CHH,69,0,1718,343,778,0.441,154,361,0.42700000000000005,189,417,0.45299999999999996,0.54,95,111,0.856,41,127,168,113,55,18,98,144,935
Lloyd Daniels,SG,27,TOT,30,14,604,80,209,0.38299999999999995,26,100,0.26,54,109,0.495,0.445,22,27,0.815,29,34,63,40,22,10,31,48,208
Yinka Dare,C,22,NJN,1,0,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0
Antonio Davis,PF,26,IND,44,1,1030,109,245,0.445,0,0,0.0,109,245,0.445,0.445,117,174,0.672,105,175,280,25,19,29,64,134,335
Dale Davis,PF,25,IND,74,70,2346,324,576,0.563,0,1,0.0,324,575,0.563,0.563,138,259,0.5329999999999999,259,437,696,58,72,116,124,222,786
Hubert Davis,SG,24,NYK,82,4,1697,296,617,0.48,131,288,0.455,165,329,0.502,0.586,97,120,0.8079999999999999,30,80,110,150,35,11,87,146,820
Terry Davis,PF,27,DAL,46,2,580,49,113,0.434,0,2,0.0,49,111,0.441,0.434,42,66,0.636,63,93,156,10,6,3,30,76,140
Johnny Dawkins,PG,31,DET,50,9,1170,125,270,0.46299999999999997,25,73,0.342,100,197,0.508,0.509,50,55,0.909,28,85,113,205,52,1,86,74,325
Tony Dawson,SF,27,BOS,2,0,13,3,8,0.375,1,3,0.33299999999999996,2,5,0.4,0.43799999999999994,1,1,1.0,0,3,3,1,0,0,2,4,8
Todd Day,SG,25,MIL,82,81,2717,445,1049,0.424,163,418,0.39,282,631,0.447,0.502,257,341,0.754,95,227,322,134,104,63,157,283,1310
Terry Dehere,PG,23,LAC,80,28,1774,279,685,0.40700000000000003,48,163,0.294,231,522,0.44299999999999995,0.442,229,292,0.784,35,117,152,225,45,7,157,200,835
Vinny Del Negro,SG,28,SAS,75,71,2360,372,766,0.486,66,162,0.40700000000000003,306,604,0.507,0.529,128,162,0.79,28,164,192,226,61,14,56,179,938
Bison Dele,C,25,DEN,63,10,1261,196,333,0.589,0,0,0.0,196,333,0.589,0.589,106,162,0.654,98,200,298,53,38,43,114,210,498
Vlade Divac*,C,26,LAL,80,80,2807,485,957,0.507,10,53,0.18899999999999997,475,904,0.525,0.512,297,382,0.777,261,568,829,329,109,174,205,305,1277
James Donaldson,C,37,UTA,43,40,613,44,74,0.595,0,0,0.0,44,74,0.595,0.595,22,31,0.71,19,88,107,14,6,28,22,66,110
Sherman Douglas,PG,28,BOS,65,43,2048,365,769,0.475,20,82,0.244,345,687,0.502,0.488,204,296,0.6890000000000001,48,122,170,446,80,2,162,152,954
Greg Dreiling,C,32,CLE,58,3,483,42,102,0.41200000000000003,0,0,0.0,42,102,0.41200000000000003,0.41200000000000003,26,41,0.634,32,84,116,22,6,22,25,108,110
Clyde Drexler*,SG,32,TOT,76,75,2728,571,1238,0.461,147,408,0.36,424,830,0.511,0.521,364,442,0.8240000000000001,152,328,480,362,136,45,186,206,1653
Kevin Duckworth,C,30,WSB,40,22,818,118,267,0.442,2,10,0.2,116,257,0.451,0.446,45,70,0.643,65,130,195,20,21,24,59,110,283
Chris Dudley,C,29,POR,82,82,2245,181,446,0.406,0,1,0.0,181,445,0.40700000000000003,0.406,85,183,0.46399999999999997,325,439,764,34,43,126,81,286,447
Joe Dumars*,SG,31,DET,67,67,2544,417,970,0.43,103,338,0.305,314,632,0.49700000000000005,0.483,277,344,0.805,47,111,158,368,72,7,219,153,1214
Richard Dumas,SF,25,PHO,15,1,167,37,73,0.507,0,1,0.0,37,72,0.514,0.507,8,16,0.5,18,11,29,7,10,2,9,22,82
Tony Dumas,SG,22,DAL,58,0,613,96,250,0.384,22,73,0.301,74,177,0.418,0.428,50,77,0.649,32,30,62,57,13,4,50,78,264
Pat Durham,SF,27,MIN,59,2,852,117,237,0.494,5,26,0.192,112,211,0.531,0.504,63,96,0.6559999999999999,37,57,94,53,36,32,45,114,302
Ledell Eackles,SG,28,MIA,54,6,898,143,326,0.439,18,41,0.439,125,285,0.439,0.466,91,126,0.722,33,62,95,72,19,2,53,88,395
Acie Earl,C,24,BOS,30,3,208,26,68,0.382,0,0,0.0,26,68,0.382,0.382,14,29,0.483,19,26,45,2,6,8,14,39,66
Blue Edwards,SF,29,TOT,67,7,1112,181,393,0.461,22,75,0.293,159,318,0.5,0.489,75,90,0.833,50,80,130,77,43,16,81,143,459
Doug Edwards,PF,24,ATL,38,0,212,22,48,0.45799999999999996,0,1,0.0,22,47,0.46799999999999997,0.45799999999999996,23,32,0.7190000000000001,19,29,48,13,5,4,22,30,67
James Edwards,C,39,POR,28,0,266,32,83,0.386,0,0,0.0,32,83,0.386,0.386,11,17,0.647,10,33,43,8,5,8,14,44,75
Kevin Edwards,SG,29,NJN,14,14,466,69,154,0.44799999999999995,18,45,0.4,51,109,0.46799999999999997,0.506,40,42,0.9520000000000001,10,27,37,27,19,5,35,42,196
Craig Ehlo,SG,33,ATL,49,0,1166,191,422,0.45299999999999996,51,134,0.381,140,288,0.486,0.513,44,71,0.62,55,92,147,113,46,6,73,86,477
Howard Eisley,PG,22,TOT,49,4,552,40,122,0.32799999999999996,9,37,0.243,31,85,0.365,0.365,31,40,0.775,12,36,48,95,18,6,50,81,120
Mario Elie,SF,31,HOU,81,13,1896,243,487,0.499,80,201,0.39799999999999996,163,286,0.57,0.581,144,171,0.8420000000000001,50,146,196,189,65,12,104,158,710
Sean Elliott,SF,26,SAS,81,81,2858,502,1072,0.46799999999999997,136,333,0.408,366,739,0.495,0.532,326,404,0.807,63,224,287,206,78,38,151,216,1466
Dale Ellis,SF,34,DEN,81,3,1996,351,774,0.45299999999999996,106,263,0.40299999999999997,245,511,0.479,0.522,110,127,0.866,56,166,222,57,37,9,81,142,918
Harold Ellis,SF,24,LAC,69,7,656,91,189,0.48100000000000004,1,13,0.077,90,176,0.511,0.484,69,117,0.59,56,32,88,40,67,12,49,102,252
LaPhonso Ellis,PF,24,DEN,6,0,58,9,25,0.36,0,0,0.0,9,25,0.36,0.36,6,6,1.0,7,10,17,4,1,5,5,12,24
Pervis Ellison,C,27,BOS,55,11,1083,152,300,0.507,0,2,0.0,152,298,0.51,0.507,71,99,0.7170000000000001,124,185,309,34,22,54,76,179,375
Jo Jo English,SG,24,CHI,8,0,127,15,39,0.385,3,12,0.25,12,27,0.444,0.423,10,13,0.769,1,2,3,7,7,1,6,19,43
Patrick Ewing*,C,32,NYK,79,79,2920,730,1452,0.503,6,21,0.28600000000000003,724,1431,0.506,0.505,420,560,0.75,157,710,867,212,68,159,256,272,1886
Duane Ferrell,SF,29,IND,56,1,607,83,173,0.48,1,6,0.16699999999999998,82,167,0.491,0.483,64,85,0.753,50,38,88,31,26,6,43,79,231
Danny Ferry,PF,28,CLE,82,6,1290,223,500,0.446,94,233,0.40299999999999997,129,267,0.483,0.54,74,84,0.8809999999999999,30,113,143,96,27,22,59,131,614
Matt Fish,C,25,LAC,26,8,370,49,103,0.47600000000000003,0,1,0.0,49,102,0.48,0.47600000000000003,25,37,0.6759999999999999,32,52,84,17,16,7,28,70,123
Vern Fleming,PG,32,IND,55,1,686,93,188,0.495,0,7,0.0,93,181,0.514,0.495,65,90,0.722,20,68,88,109,27,1,43,80,251
Sleepy Floyd,SG,34,NJN,48,1,831,71,212,0.335,25,88,0.284,46,124,0.371,0.39399999999999996,30,43,0.698,8,46,54,126,13,6,51,73,197
Alphonso Ford,SG,23,PHI,5,0,98,9,39,0.231,0,9,0.0,9,30,0.3,0.231,1,2,0.5,8,12,20,9,1,0,8,5,19
Greg Foster,PF,26,TOT,78,3,1144,150,318,0.47200000000000003,7,23,0.304,143,295,0.485,0.483,78,111,0.703,85,174,259,39,15,28,71,183,385
Rick Fox,SF,25,BOS,53,7,1039,169,351,0.48100000000000004,31,75,0.413,138,276,0.5,0.526,95,123,0.772,61,94,155,139,52,19,78,154,464
Corey Gaines,SG,29,PHI,11,8,280,24,51,0.47100000000000003,2,15,0.133,22,36,0.611,0.49,5,11,0.455,1,17,18,33,8,1,14,23,55
Kevin Gamble,SF,29,MIA,77,0,1223,220,450,0.489,39,98,0.39799999999999996,181,352,0.514,0.532,87,111,0.784,29,93,122,119,52,10,49,130,566
Winston Garland,PG,30,MIN,73,58,1931,170,410,0.415,19,75,0.253,151,335,0.451,0.43799999999999994,89,112,0.795,48,120,168,318,71,13,105,184,448
Chris Gatling,PF,27,GSW,58,22,1470,324,512,0.633,0,1,0.0,324,511,0.634,0.633,148,250,0.5920000000000001,144,299,443,51,39,52,117,184,796
Kenny Gattison,PF,30,CHH,21,0,409,47,100,0.47,0,1,0.0,47,99,0.475,0.47,31,51,0.608,21,54,75,17,7,15,22,64,125
Matt Geiger,C,25,MIA,74,43,1712,260,485,0.536,4,10,0.4,256,475,0.539,0.54,93,143,0.65,146,267,413,55,41,51,113,245,617
Tate George,SG,26,MIL,3,0,8,1,3,0.33299999999999996,0,1,0.0,1,2,0.5,0.33299999999999996,2,2,1.0,1,0,1,0,0,0,2,1,4
Kendall Gill,SG,26,SEA,73,58,2125,392,858,0.457,63,171,0.368,329,687,0.479,0.494,155,209,0.742,99,191,290,192,117,28,138,186,1002
Armen Gilliam,PF,30,NJN,82,30,2472,455,905,0.503,0,2,0.0,455,903,0.504,0.503,302,392,0.77,192,421,613,99,67,89,152,171,1212
Greg Graham,SG,24,PHI,50,7,775,95,223,0.426,6,28,0.214,89,195,0.456,0.439,55,73,0.753,19,43,62,66,29,6,48,76,251
Ron Grandison,PF,30,NYK,2,0,8,1,4,0.25,0,0,0.0,1,4,0.25,0.25,0,0,0.0,3,2,5,2,0,0,0,2,2
Brian Grant,PF,22,SAC,80,59,2289,413,809,0.511,1,4,0.25,412,805,0.512,0.511,231,363,0.636,207,391,598,99,49,116,163,276,1058
Gary Grant,PG,29,LAC,33,2,470,78,166,0.47,4,16,0.25,74,150,0.493,0.48200000000000004,45,55,0.818,8,27,35,93,29,3,44,66,205
Greg Grant,PG,28,DEN,14,0,151,10,33,0.303,2,7,0.28600000000000003,8,26,0.308,0.33299999999999996,9,12,0.75,2,7,9,43,6,2,14,20,31
Harvey Grant,PF,29,POR,75,14,1771,286,621,0.461,8,26,0.308,278,595,0.467,0.467,103,146,0.705,103,181,284,82,56,53,62,163,683
Horace Grant,PF,29,ORL,74,74,2693,401,707,0.5670000000000001,0,8,0.0,401,699,0.574,0.5670000000000001,146,211,0.6920000000000001,223,492,715,173,76,88,85,203,948
Jeff Grayer,SG,29,PHI,47,25,1098,163,381,0.428,5,15,0.33299999999999996,158,366,0.43200000000000005,0.434,58,83,0.6990000000000001,58,91,149,74,27,4,56,80,389
A.C. Green,SF,31,PHO,82,52,2687,311,617,0.504,43,127,0.33899999999999997,268,490,0.547,0.539,251,343,0.732,194,475,669,127,55,31,114,146,916
Tom Gugliotta,PF-SF,25,TOT,77,63,2568,371,837,0.44299999999999995,60,186,0.32299999999999995,311,651,0.478,0.479,174,252,0.69,165,407,572,279,132,62,189,203,976
Andrés Guibert,PF,26,MIN,17,0,167,16,47,0.34,0,4,0.0,16,43,0.37200000000000005,0.34,13,19,0.684,16,29,45,10,8,1,12,29,45
Jack Haley,PF,31,SAS,31,0,117,26,61,0.426,0,1,0.0,26,60,0.433,0.426,21,32,0.6559999999999999,8,19,27,2,3,5,13,31,73
Geert Hammink,C,25,ORL,1,0,7,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,2,2,1.0,0,2,2,1,0,0,0,1,4
Tom Hammonds,PF,27,DEN,70,5,956,139,260,0.535,0,1,0.0,139,259,0.537,0.535,132,177,0.746,55,167,222,36,11,14,56,132,410
Darrin Hancock,SF,23,CHH,46,7,424,68,121,0.562,1,3,0.33299999999999996,67,118,0.568,0.5660000000000001,16,39,0.41,14,39,53,30,19,4,30,48,153
Anfernee Hardaway,PG,23,ORL,77,77,2901,585,1142,0.512,87,249,0.349,498,893,0.5579999999999999,0.55,356,463,0.769,139,197,336,551,130,26,258,158,1613
Tim Hardaway,PG,28,GSW,62,62,2321,430,1007,0.42700000000000005,168,444,0.37799999999999995,262,563,0.465,0.51,219,288,0.76,46,144,190,578,88,12,214,155,1247
Jerome Harmon,SG,25,PHI,10,0,158,21,53,0.396,1,1,1.0,20,52,0.385,0.406,3,6,0.5,9,14,23,12,9,0,7,12,46
Derek Harper,PG,33,NYK,80,80,2716,337,756,0.446,106,292,0.363,231,464,0.498,0.516,139,192,0.7240000000000001,31,163,194,458,79,10,151,219,919
Ron Harper,SG,31,CHI,77,53,1536,209,491,0.426,31,110,0.282,178,381,0.467,0.457,81,131,0.618,51,129,180,157,97,27,100,132,530
Lucious Harris,SG,24,DAL,79,31,1695,280,610,0.45899999999999996,55,142,0.387,225,468,0.48100000000000004,0.504,136,170,0.8,85,135,220,132,58,14,77,105,751
Tony Harris,SG,27,BOS,3,0,18,3,8,0.375,0,1,0.0,3,7,0.429,0.375,8,9,0.889,0,0,0,0,0,0,1,2,14
Antonio Harvey,PF,24,LAL,59,8,572,77,176,0.43799999999999994,1,1,1.0,76,175,0.434,0.44,24,45,0.5329999999999999,39,63,102,23,15,41,25,87,179
Hersey Hawkins,SG,28,CHH,82,82,2731,390,809,0.48200000000000004,131,298,0.44,259,511,0.507,0.563,261,301,0.867,60,254,314,262,122,18,150,178,1172
Steve Henson,PG,26,POR,37,0,380,37,86,0.43,23,52,0.442,14,34,0.41200000000000003,0.564,22,25,0.88,3,23,26,85,9,0,30,52,119
Carl Herrera,PF,28,HOU,61,26,1331,171,327,0.523,0,2,0.0,171,325,0.526,0.523,73,117,0.624,98,180,278,44,40,38,71,136,415
Rod Higgins,SF,35,GSW,5,2,46,3,12,0.25,1,6,0.16699999999999998,2,6,0.33299999999999996,0.292,3,4,0.75,4,3,7,3,1,1,1,7,10
Sean Higgins,SF,26,NJN,57,7,735,105,273,0.385,23,78,0.295,82,195,0.42100000000000004,0.42700000000000005,35,40,0.875,25,52,77,29,10,9,35,93,268
Grant Hill*,SF,22,DET,70,69,2678,508,1064,0.47700000000000004,4,27,0.14800000000000002,504,1037,0.486,0.479,374,511,0.732,125,320,445,353,124,62,202,203,1394
Tyrone Hill,C,26,CLE,70,67,2397,350,694,0.504,0,1,0.0,350,693,0.505,0.504,263,397,0.662,269,496,765,55,55,41,151,245,963
Donald Hodge,C,25,DAL,54,0,633,83,204,0.40700000000000003,4,14,0.28600000000000003,79,190,0.41600000000000004,0.41700000000000004,39,51,0.765,40,82,122,41,10,14,39,107,209
