Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Leon Benbow,SG,25,CHI,76,0,1586,219,551,0.397,0,0,0,219,551,0.397,0.397,105,140,0.75,65,111,176,158,62,11,0,186,543
Henry Bibby,PG,26,NOJ,79,0,1772,266,622,0.428,0,0,0,266,622,0.428,0.428,200,251,0.797,58,121,179,225,62,3,0,165,732
Bob Bigelow,SF,22,KCK,31,0,163,16,47,0.34,0,0,0,16,47,0.34,0.34,24,33,0.727,9,20,29,9,4,1,0,18,56
Dave Bing*,PG,32,WSB,82,0,2945,497,1113,0.447,0,0,0,497,1113,0.447,0.447,332,422,0.787,94,143,237,492,118,23,0,262,1326
John Block,PF,31,CHI,2,0,7,2,4,0.5,0,0,0,2,4,0.5,0.5,0,2,0.0,0,2,2,0,1,0,0,2,4
Tom Boerwinkle,C,30,CHI,74,0,2045,265,530,0.5,0,0,0,265,530,0.5,0.5,118,177,0.667,263,529,792,283,47,52,0,263,648
Tom Boswell,PF,22,BOS,35,0,275,41,93,0.441,0,0,0,41,93,0.441,0.441,14,24,0.583,26,45,71,16,2,1,0,70,96
Freddie Boyd,SG-PG,25,TOT,36,0,617,74,171,0.433,0,0,0,74,171,0.433,0.433,29,51,0.569,4,28,32,80,28,7,0,59,177
Bill Bradley*,SF,32,NYK,82,0,2709,392,906,0.433,0,0,0,392,906,0.433,0.433,130,148,0.878,47,187,234,247,68,18,0,256,914
Jim Brewer,PF,24,CLE,82,0,2913,400,874,0.45799999999999996,0,0,0,400,874,0.45799999999999996,0.45799999999999996,140,214,0.654,298,593,891,209,94,89,0,214,940
Junior Bridgeman,SF,22,MIL,81,0,1646,286,651,0.439,0,0,0,286,651,0.439,0.439,128,161,0.795,113,181,294,157,52,21,0,235,700
Gary Brokaw,SG,22,MIL,75,0,1468,237,519,0.457,0,0,0,237,519,0.457,0.457,159,227,0.7,26,99,125,246,37,17,0,138,633
Fred Brown,SG,27,SEA,76,0,2516,742,1522,0.488,0,0,0,742,1522,0.488,0.488,273,314,0.8690000000000001,111,206,317,207,143,18,0,186,1757
John Brown,PF,24,ATL,75,0,1758,215,486,0.442,0,0,0,215,486,0.442,0.442,162,209,0.775,146,257,403,126,45,16,0,235,592
Roger Brown,C,25,DET,29,0,454,29,72,0.40299999999999997,0,0,0,29,72,0.40299999999999997,0.40299999999999997,14,18,0.778,47,83,130,12,6,25,0,76,72
Joe Bryant,PF,21,PHI,75,0,1203,233,552,0.42200000000000004,0,0,0,233,552,0.42200000000000004,0.42200000000000004,92,147,0.626,97,181,278,61,44,23,0,165,558
Tom Burleson,C,23,SEA,82,0,2647,496,1032,0.48100000000000004,0,0,0,496,1032,0.48100000000000004,0.48100000000000004,291,388,0.75,258,484,742,180,70,150,0,273,1283
Corky Calhoun,SF,25,LAL,76,0,1816,172,368,0.467,0,0,0,172,368,0.467,0.467,65,83,0.7829999999999999,117,224,341,85,62,35,0,216,409
Al Carlson,C,24,SEA,28,0,279,27,79,0.342,0,0,0,27,79,0.342,0.342,18,29,0.621,30,43,73,13,7,11,0,39,72
Austin Carr,SG,27,CLE,65,0,1282,276,625,0.442,0,0,0,276,625,0.442,0.442,106,134,0.7909999999999999,67,65,132,122,37,2,0,92,658
Fred Carter,PG,30,PHI,82,0,2992,665,1594,0.41700000000000004,0,0,0,665,1594,0.41700000000000004,0.41700000000000004,219,312,0.7020000000000001,113,186,299,372,137,13,0,286,1549
Harvey Catchings,C,24,PHI,75,0,1731,103,242,0.426,0,0,0,103,242,0.426,0.426,58,96,0.604,191,329,520,63,21,164,0,262,264
Ken Charles,SG,24,BUF,81,0,2247,328,719,0.456,0,0,0,328,719,0.456,0.456,161,205,0.785,58,161,219,204,123,48,0,257,817
Phil Chenier,SG,25,WSB,80,0,2952,654,1355,0.483,0,0,0,654,1355,0.483,0.483,282,341,0.8270000000000001,84,236,320,255,158,45,0,186,1590
Jim Chones,C,26,CLE,82,0,2741,563,1258,0.44799999999999995,0,0,0,563,1258,0.44799999999999995,0.44799999999999995,172,260,0.662,197,542,739,163,42,93,0,241,1298
Archie Clark,SG,34,DET,79,0,1589,250,577,0.433,0,0,0,250,577,0.433,0.433,100,116,0.862,27,110,137,218,62,4,0,157,600
Jim Cleamons,PG,26,CLE,82,0,2835,413,887,0.466,0,0,0,413,887,0.466,0.466,174,218,0.7979999999999999,124,230,354,428,124,20,0,214,1000
Barry Clemens,SF,32,POR,49,0,443,70,143,0.49,0,0,0,70,143,0.49,0.49,31,35,0.8859999999999999,27,43,70,33,27,7,0,57,171
E.C. Coleman,PF,25,NOJ,67,0,1850,216,479,0.451,0,0,0,216,479,0.451,0.451,59,89,0.6629999999999999,124,295,419,87,56,30,0,227,491
Doug Collins,SG,24,PHI,77,0,2995,614,1196,0.513,0,0,0,614,1196,0.513,0.513,372,445,0.836,126,181,307,191,110,24,0,249,1600
Mel Counts,C,34,NOJ,30,0,319,37,91,0.40700000000000003,0,0,0,37,91,0.40700000000000003,0.40700000000000003,16,21,0.762,27,73,100,38,16,8,0,74,90
Dave Cowens*,C,27,BOS,78,0,3101,611,1305,0.46799999999999997,0,0,0,611,1305,0.46799999999999997,0.46799999999999997,257,340,0.7559999999999999,335,911,1246,325,94,71,0,314,1479
Jim Creighton,SF,25,ATL,32,0,172,12,43,0.27899999999999997,0,0,0,12,43,0.27899999999999997,0.27899999999999997,7,16,0.43799999999999994,13,32,45,4,2,9,0,23,31
Billy Cunningham*,SF,32,PHI,20,0,640,103,251,0.41,0,0,0,103,251,0.41,0.41,68,88,0.773,29,118,147,107,24,10,0,57,274
Mike D'Antoni,SG,24,KCK,9,0,101,7,27,0.259,0,0,0,7,27,0.259,0.259,2,2,1.0,4,10,14,16,10,0,0,18,16
Bob Dandridge,SF,28,MIL,73,0,2735,650,1296,0.502,0,0,0,650,1296,0.502,0.502,271,329,0.8240000000000001,171,369,540,206,111,38,0,263,1571
Dwight Davis,PF,26,GSW,72,0,866,111,269,0.413,0,0,0,111,269,0.413,0.413,78,113,0.69,86,139,225,46,20,28,0,141,300
Mel Davis,PF,25,NYK,42,0,408,76,193,0.39399999999999996,0,0,0,76,193,0.39399999999999996,0.39399999999999996,22,29,0.759,43,105,148,31,16,5,0,56,174
Mickey Davis,SF,25,MIL,45,0,411,55,152,0.36200000000000004,0,0,0,55,152,0.36200000000000004,0.36200000000000004,50,63,0.794,25,59,84,37,13,2,0,36,160
Darryl Dawkins,C,19,PHI,37,0,165,41,82,0.5,0,0,0,41,82,0.5,0.5,8,24,0.33299999999999996,15,34,49,3,2,9,0,40,90
Rod Derline,SG,23,SEA,49,0,339,73,181,0.40299999999999997,0,0,0,73,181,0.40299999999999997,0.40299999999999997,45,56,0.804,8,19,27,26,11,1,0,22,191
Henry Dickerson,SG,24,DET,17,0,112,9,29,0.31,0,0,0,9,29,0.31,0.31,10,16,0.625,3,0,3,8,2,1,0,17,28
Derrek Dickey,PF,24,GSW,79,0,1207,220,473,0.465,0,0,0,220,473,0.465,0.465,62,79,0.785,114,235,349,83,26,11,0,141,502
Ernie DiGregorio,PG,25,BUF,67,0,1364,182,474,0.384,0,0,0,182,474,0.384,0.384,86,94,0.915,15,97,112,265,37,1,0,158,450
John Drew,SF,21,ATL,77,0,2351,586,1168,0.502,0,0,0,586,1168,0.502,0.502,488,656,0.7440000000000001,286,374,660,150,138,30,0,261,1660
Charles Dudley,PG,25,GSW,82,0,1456,182,345,0.528,0,0,0,182,345,0.528,0.528,157,245,0.6409999999999999,112,157,269,239,77,2,0,170,521
Dennis DuVal,PG,23,ATL,13,0,130,15,43,0.349,0,0,0,15,43,0.349,0.349,6,9,0.667,1,7,8,20,6,2,0,15,36
Al Eberhard,SF,23,DET,81,0,2066,283,683,0.414,0,0,0,283,683,0.414,0.414,191,229,0.8340000000000001,139,251,390,83,87,15,0,250,757
Leroy Ellis,C,35,PHI,29,0,489,61,132,0.462,0,0,0,61,132,0.462,0.462,17,28,0.607,47,75,122,21,16,9,0,62,139
Keith Erickson,SF,31,PHO,74,0,1850,305,649,0.47,0,0,0,305,649,0.47,0.47,134,157,0.8540000000000001,106,226,332,185,79,6,0,196,744
Eric Fernsten,C,22,TOT,37,0,268,33,86,0.384,0,0,0,33,86,0.384,0.384,26,37,0.703,25,45,70,19,7,14,0,21,92
Larry Fogle,SG,22,NYK,2,0,14,1,5,0.2,0,0,0,1,5,0.2,0.2,0,0,0.0,1,2,3,0,1,0,0,4,2
Chris Ford,SG,27,DET,82,0,2198,301,707,0.426,0,0,0,301,707,0.426,0.426,83,115,0.722,80,211,291,272,178,24,0,222,685
Don Ford,SF,23,LAL,76,0,1838,311,710,0.43799999999999994,0,0,0,311,710,0.43799999999999994,0.43799999999999994,104,139,0.748,118,215,333,111,50,14,0,186,726
Jim Fox,C,32,MIL,70,0,918,105,203,0.517,0,0,0,105,203,0.517,0.517,62,79,0.785,82,153,235,42,27,16,0,129,272
Walt Frazier*,PG,30,NYK,59,0,2427,470,969,0.485,0,0,0,470,969,0.485,0.485,186,226,0.823,79,321,400,351,106,9,0,163,1126
World B. Free,SG,22,PHI,71,0,1121,239,533,0.44799999999999995,0,0,0,239,533,0.44799999999999995,0.44799999999999995,112,186,0.602,64,61,125,104,37,6,0,107,590
Donnie Freeman,SG,31,LAL,64,0,1480,263,606,0.434,0,0,0,263,606,0.434,0.434,163,199,0.8190000000000001,72,108,180,171,57,11,0,160,689
Rowland Garrett,SF,25,TOT,55,0,540,108,258,0.419,0,0,0,108,258,0.419,0.419,53,65,0.815,45,72,117,17,25,7,0,68,269
John Gianelli,C,25,NYK,82,0,2332,325,687,0.473,0,0,0,325,687,0.473,0.473,114,160,0.713,187,365,552,115,25,62,0,194,764
Dick Gibbs,SF,27,BUF,72,0,866,129,301,0.429,0,0,0,129,301,0.429,0.429,77,93,0.828,42,64,106,49,16,14,0,133,335
Herm Gilliam,SG,29,SEA,81,0,1644,299,676,0.442,0,0,0,299,676,0.442,0.442,90,116,0.7759999999999999,56,164,220,202,82,12,0,139,688
Gail Goodrich*,SG,32,LAL,75,0,2646,583,1321,0.441,0,0,0,583,1321,0.441,0.441,293,346,0.847,94,120,214,421,123,17,0,238,1459
Leonard Gray,PF,24,SEA,66,0,2139,394,831,0.474,0,0,0,394,831,0.474,0.474,126,169,0.746,109,289,398,203,75,36,0,260,914
Kevin Grevey,SF,22,WSB,56,0,504,79,213,0.371,0,0,0,79,213,0.371,0.371,52,58,0.897,24,36,60,27,13,3,0,65,210
Bob Gross,SF,22,POR,76,0,1474,209,400,0.523,0,0,0,209,400,0.523,0.523,97,142,0.6829999999999999,138,169,307,163,91,43,0,186,515
Matt Guokas,SG,31,TOT,56,0,793,73,173,0.42200000000000004,0,0,0,73,173,0.42200000000000004,0.42200000000000004,18,27,0.667,22,41,63,70,18,3,0,76,164
Lindsay Hairston,SF,24,DET,47,0,651,104,228,0.456,0,0,0,104,228,0.456,0.456,65,112,0.58,65,114,179,21,21,32,0,84,273
Glenn Hansen,SG,23,KCK,66,0,1145,173,420,0.41200000000000003,0,0,0,173,420,0.41200000000000003,0.41200000000000003,85,117,0.726,77,110,187,67,47,13,0,144,431
Clem Haskins,SG,32,WSB,55,0,737,148,269,0.55,0,0,0,148,269,0.55,0.55,54,65,0.831,12,42,54,73,23,8,0,79,350
John Havlicek*,SF,35,BOS,76,0,2598,504,1121,0.45,0,0,0,504,1121,0.45,0.45,281,333,0.8440000000000001,116,198,314,278,97,29,0,204,1289
Steve Hawes,C,25,TOT,72,0,1411,199,403,0.494,0,0,0,199,403,0.494,0.494,87,120,0.725,171,326,497,115,44,25,0,169,485
Bubbles Hawkins,SG,21,GSW,32,0,153,53,104,0.51,0,0,0,53,104,0.51,0.51,20,31,0.645,16,14,30,16,10,8,0,31,126
Connie Hawkins*,PF,33,ATL,74,0,1907,237,530,0.447,0,0,0,237,530,0.447,0.447,136,191,0.7120000000000001,102,343,445,212,80,46,0,172,610
Nate Hawthorne,SG,26,PHO,79,0,1144,182,423,0.43,0,0,0,182,423,0.43,0.43,115,170,0.6759999999999999,86,123,209,46,33,15,0,147,479
Elvin Hayes*,PF,30,WSB,80,0,2975,649,1381,0.47,0,0,0,649,1381,0.47,0.47,287,457,0.628,210,668,878,121,104,202,0,293,1585
Spencer Haywood*,PF,26,NYK,78,0,2892,605,1360,0.445,0,0,0,605,1360,0.445,0.445,339,448,0.757,234,644,878,92,53,80,0,255,1549
Gar Heard,PF,27,TOT,86,0,2747,392,901,0.435,0,0,0,392,901,0.435,0.435,158,248,0.637,247,622,869,190,117,96,0,303,942
Tom Henderson,PG,24,ATL,81,0,2900,469,1136,0.413,0,0,0,469,1136,0.413,0.413,216,305,0.708,58,207,265,374,137,10,0,195,1154
Wilbur Holland,SG,24,ATL,33,0,351,85,213,0.39899999999999997,0,0,0,85,213,0.39899999999999997,0.39899999999999997,22,34,0.647,15,26,41,26,20,2,0,48,192
Lionel Hollins,PG,22,POR,74,0,1891,311,738,0.42100000000000004,0,0,0,311,738,0.42100000000000004,0.42100000000000004,178,247,0.721,39,136,175,306,131,28,0,235,800
Lou Hudson,SG,31,ATL,81,0,2558,569,1205,0.47200000000000003,0,0,0,569,1205,0.47200000000000003,0.47200000000000003,237,291,0.8140000000000001,104,196,300,214,124,17,0,241,1375
John Hummer,PF,27,SEA,29,0,364,32,67,0.478,0,0,0,32,67,0.478,0.478,17,41,0.415,21,56,77,25,6,9,0,71,81
Phil Jackson*,PF,30,NYK,80,0,1461,185,387,0.478,0,0,0,185,387,0.478,0.478,110,150,0.733,80,263,343,105,41,20,0,275,480
Aaron James,SF,23,NOJ,75,0,1346,262,594,0.441,0,0,0,262,594,0.441,0.441,153,204,0.75,93,156,249,59,33,6,0,172,677
Charles Johnson,PG,26,GSW,81,0,1549,342,732,0.467,0,0,0,342,732,0.467,0.467,60,79,0.759,77,125,202,122,100,7,0,178,744
George Johnson,C,27,GSW,82,0,1745,165,341,0.484,0,0,0,165,341,0.484,0.484,70,104,0.6729999999999999,200,427,627,82,51,174,0,275,400
John Johnson,SF,28,TOT,76,0,1697,316,697,0.45299999999999996,0,0,0,316,697,0.45299999999999996,0.45299999999999996,120,155,0.774,94,238,332,217,57,36,0,194,752
Mickey Johnson,PF,23,CHI,81,0,2390,478,1033,0.46299999999999997,0,0,0,478,1033,0.46299999999999997,0.46299999999999997,283,360,0.7859999999999999,279,479,758,130,93,66,0,292,1239
Ollie Johnson,SF,26,KCK,81,0,2150,348,678,0.513,0,0,0,348,678,0.513,0.513,125,149,0.8390000000000001,116,241,357,146,67,42,0,217,821
Dwight Jones,C,23,ATL,66,0,1762,251,542,0.46299999999999997,0,0,0,251,542,0.46299999999999997,0.46299999999999997,163,219,0.7440000000000001,171,353,524,83,52,61,0,214,665
Jimmy Jones,PG,31,WSB,64,0,1133,153,308,0.49700000000000005,0,0,0,153,308,0.49700000000000005,0.49700000000000005,72,94,0.7659999999999999,32,99,131,120,33,5,0,127,378
Steve Jones,SG,33,POR,64,0,819,168,380,0.442,0,0,0,168,380,0.442,0.442,78,94,0.83,13,62,75,63,17,6,0,96,414
Wali Jones,PG,33,TOT,17,0,176,23,49,0.469,0,0,0,23,49,0.469,0.469,9,13,0.6920000000000001,0,9,9,33,6,0,0,27,55
Rich Kelley,C,22,NOJ,75,0,1346,184,379,0.485,0,0,0,184,379,0.485,0.485,159,205,0.7759999999999999,193,335,528,155,52,60,0,209,527
Len Kosmalski,C,24,KCK,9,0,93,8,20,0.4,0,0,0,8,20,0.4,0.4,4,7,0.5710000000000001,9,16,25,12,3,4,0,11,20
Tom Kozelko,PF,24,WSB,67,0,584,48,99,0.485,0,0,0,48,99,0.485,0.485,19,30,0.633,19,63,82,33,19,4,0,74,115
Tom Kropp,SG,22,WSB,25,0,72,7,30,0.233,0,0,0,7,30,0.233,0.233,5,6,0.833,5,10,15,8,2,0,0,20,19
Steve Kuberski,C-SF,28,TOT,70,0,967,135,291,0.46399999999999997,0,0,0,135,291,0.46399999999999997,0.46399999999999997,71,79,0.899,90,169,259,47,12,13,0,133,341
Kevin Kunnert,C,24,HOU,80,0,2335,465,954,0.48700000000000004,0,0,0,465,954,0.48700000000000004,0.48700000000000004,102,156,0.654,267,520,787,155,57,105,0,315,1032
C.J. Kupec,SF,23,LAL,16,0,55,10,40,0.25,0,0,0,10,40,0.25,0.25,7,11,0.636,4,19,23,5,3,0,0,7,27
Sam Lacey,C,27,KCK,81,0,3083,409,1019,0.401,0,0,0,409,1019,0.401,0.401,217,286,0.759,218,806,1024,378,132,134,0,286,1035
John Lambert,PF,23,CLE,54,0,333,49,110,0.445,0,0,0,49,110,0.445,0.445,25,37,0.6759999999999999,37,65,102,16,8,12,0,54,123
Bob Lanier*,C,27,DET,64,0,2363,541,1017,0.532,0,0,0,541,1017,0.532,0.532,284,370,0.768,217,529,746,217,79,86,0,203,1366
Stu Lantz,PG,29,LAL,53,0,853,85,204,0.41700000000000004,0,0,0,85,204,0.41700000000000004,0.41700000000000004,80,89,0.899,28,71,99,76,27,3,0,105,250
John Laskowski,SG,22,CHI,71,0,1570,284,690,0.41200000000000003,0,0,0,284,690,0.41200000000000003,0.41200000000000003,87,120,0.725,52,167,219,55,56,10,0,90,655
Clyde Lee,C,31,PHI,79,0,1421,123,282,0.436,0,0,0,123,282,0.436,0.436,63,95,0.6629999999999999,164,289,453,59,23,27,0,188,309
Greg Lee,PG,24,POR,5,0,35,2,4,0.5,0,0,0,2,4,0.5,0.5,2,2,1.0,0,2,2,11,2,0,0,6,6
Bob Love,SF,33,CHI,76,0,2823,543,1391,0.39,0,0,0,543,1391,0.39,0.39,362,452,0.8009999999999999,191,319,510,145,63,10,0,233,1448
Phil Lumpkin,PG,24,PHO,34,0,370,22,65,0.33799999999999997,0,0,0,22,65,0.33799999999999997,0.33799999999999997,26,30,0.867,7,16,23,48,15,0,0,26,70
Pete Maravich*,SG,28,NOJ,62,0,2373,604,1316,0.45899999999999996,0,0,0,604,1316,0.45899999999999996,0.45899999999999996,396,488,0.8109999999999999,46,254,300,332,87,23,0,197,1604
Jack Marin,SF,31,TOT,79,0,1909,343,812,0.42200000000000004,0,0,0,343,812,0.42200000000000004,0.42200000000000004,161,188,0.856,69,183,252,141,45,11,0,164,847
LaRue Martin,C,25,POR,63,0,889,109,302,0.361,0,0,0,109,302,0.361,0.361,57,77,0.74,68,243,311,72,6,23,0,126,275
Clyde Mayes,PF,22,MIL,65,0,948,114,248,0.46,0,0,0,114,248,0.46,0.46,56,97,0.5770000000000001,97,166,263,37,9,42,0,154,284
Ken Mayfield,SG,27,NYK,13,0,64,17,46,0.37,0,0,0,17,46,0.37,0.37,3,3,1.0,1,7,8,4,0,0,0,18,37
Bob McAdoo*,C,24,BUF,78,0,3328,934,1918,0.48700000000000004,0,0,0,934,1918,0.48700000000000004,0.48700000000000004,559,734,0.762,241,724,965,315,93,160,0,298,2427
Jim McDaniels,C,27,LAL,35,0,242,41,102,0.402,0,0,0,41,102,0.402,0.402,9,9,1.0,26,48,74,15,4,10,0,40,91
Glenn McDonald,SF,23,BOS,75,0,1019,191,456,0.419,0,0,0,191,456,0.419,0.419,40,56,0.7140000000000001,56,79,135,68,39,20,0,123,422
Jim McElroy,PG,22,NOJ,51,0,1134,151,296,0.51,0,0,0,151,296,0.51,0.51,81,110,0.736,34,76,110,107,44,4,0,70,383
George McGinnis*,PF,25,PHI,77,0,2946,647,1552,0.41700000000000004,0,0,0,647,1552,0.41700000000000004,0.41700000000000004,475,642,0.74,260,707,967,359,198,41,0,334,1769
Jon McGlocklin,SG,32,MIL,33,0,336,63,148,0.426,0,0,0,63,148,0.426,0.426,9,10,0.9,3,14,17,38,8,0,0,18,135
Tom McMillen,C,23,BUF,50,0,708,96,222,0.43200000000000005,0,0,0,96,222,0.43200000000000005,0.43200000000000005,41,54,0.759,64,122,186,69,7,6,0,87,233
Jim McMillian,SF,27,BUF,74,0,2610,492,918,0.536,0,0,0,492,918,0.536,0.536,188,219,0.858,134,256,390,205,88,14,0,141,1172
Larry McNeill,PF,25,KCK,82,0,1613,295,610,0.484,0,0,0,295,610,0.484,0.484,207,273,0.758,157,353,510,72,51,32,0,244,797
Cliff Meely,PF,28,TOT,34,0,313,52,132,0.39399999999999996,0,0,0,52,132,0.39399999999999996,0.39399999999999996,33,48,0.688,22,75,97,19,14,8,0,61,137
Dean Meminger,SG,27,ATL,68,0,1418,155,379,0.409,0,0,0,155,379,0.409,0.409,100,152,0.6579999999999999,65,86,151,222,54,8,0,116,410
John Mengelt,SG,26,DET,67,0,1105,264,540,0.489,0,0,0,264,540,0.489,0.489,192,237,0.81,27,88,115,108,40,5,0,138,720
Joe Meriweather,C,22,HOU,81,0,2042,338,684,0.494,0,0,0,338,684,0.494,0.494,154,239,0.644,163,353,516,82,36,120,0,219,830
Dave Meyers,PF,22,MIL,72,0,1589,198,472,0.419,0,0,0,198,472,0.419,0.419,135,210,0.643,121,324,445,100,72,25,0,145,531
Steve Mix,SF,28,PHI,81,0,3039,421,844,0.499,0,0,0,421,844,0.499,0.499,287,351,0.818,215,447,662,216,158,29,0,288,1129
Eric Money,PG,20,DET,80,0,2267,449,947,0.474,0,0,0,449,947,0.474,0.474,145,180,0.8059999999999999,77,130,207,338,137,11,0,243,1043
Earl Monroe*,SG,31,NYK,76,0,2889,647,1354,0.478,0,0,0,647,1354,0.478,0.478,280,356,0.787,48,225,273,304,111,22,0,209,1574
Otto Moore,C,29,NOJ,81,0,2407,293,672,0.436,0,0,0,293,672,0.436,0.436,144,226,0.637,162,631,793,216,85,136,0,250,730
Jeff Mullins,SG,33,GSW,29,0,311,58,120,0.483,0,0,0,58,120,0.483,0.483,23,29,0.7929999999999999,12,20,32,39,14,1,0,36,139
Calvin Murphy*,PG,27,HOU,82,0,2995,675,1369,0.493,0,0,0,675,1369,0.493,0.493,372,410,0.907,52,157,209,596,151,6,0,294,1722
Lloyd Neal,PF,25,POR,68,0,2320,435,904,0.48100000000000004,0,0,0,435,904,0.48100000000000004,0.48100000000000004,186,268,0.6940000000000001,145,440,585,118,53,107,0,254,1056
Don Nelson*,SF,35,BOS,75,0,943,175,379,0.462,0,0,0,175,379,0.462,0.462,127,161,0.789,56,126,182,77,14,7,0,115,477
Louie Nelson,SG,24,NOJ,66,0,2030,327,755,0.433,0,0,0,327,755,0.433,0.433,169,230,0.735,81,121,202,169,82,6,0,147,823
Mike Newlin,SG,27,HOU,82,0,3065,569,1123,0.507,0,0,0,569,1123,0.507,0.507,385,445,0.865,72,264,336,457,106,5,0,263,1523
Connie Norman,SG,22,PHI,65,0,818,183,422,0.434,0,0,0,183,422,0.434,0.434,20,24,0.833,51,50,101,66,28,7,0,87,386
Willie Norwood,SF,28,SEA,64,0,1004,146,301,0.485,0,0,0,146,301,0.485,0.485,152,203,0.7490000000000001,91,138,229,59,42,4,0,139,444
Frank Oleynick,SG,20,SEA,52,0,650,127,316,0.402,0,0,0,127,316,0.402,0.402,53,77,0.688,10,35,45,53,21,6,0,62,307
Steve Patterson,C,27,TOT,66,0,918,84,220,0.382,0,0,0,84,220,0.382,0.382,34,54,0.63,80,148,228,80,16,16,0,93,202
Curtis Perry,PF,27,PHO,71,0,2353,386,776,0.49700000000000005,0,0,0,386,776,0.49700000000000005,0.49700000000000005,175,239,0.732,197,487,684,182,84,66,0,269,947
Geoff Petrie,SG,27,POR,72,0,2557,543,1177,0.461,0,0,0,543,1177,0.461,0.461,277,334,0.8290000000000001,38,130,168,330,82,5,0,194,1363
Cliff Pondexter,PF,21,CHI,75,0,1326,156,380,0.41100000000000003,0,0,0,156,380,0.41100000000000003,0.41100000000000003,122,182,0.67,113,268,381,90,28,26,0,134,434
Howard Porter,SF,27,DET,75,0,1482,298,635,0.469,0,0,0,298,635,0.469,0.469,73,97,0.753,81,214,295,25,31,36,0,133,669
Kevin Porter,PG,25,DET,19,0,687,99,235,0.42100000000000004,0,0,0,99,235,0.42100000000000004,0.42100000000000004,42,56,0.75,14,30,44,193,35,3,0,83,240
Jim Price,PG,26,MIL,80,0,2525,398,958,0.415,0,0,0,398,958,0.415,0.415,141,166,0.8490000000000001,74,187,261,395,148,32,0,264,937
Ed Ratleff,SF,25,HOU,72,0,2401,314,647,0.485,0,0,0,314,647,0.485,0.485,168,206,0.816,107,272,379,260,114,37,0,234,796
Clifford Ray,C,27,GSW,82,0,2184,212,404,0.525,0,0,0,212,404,0.525,0.525,140,230,0.609,270,506,776,149,78,83,0,247,564
