Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Sam Bowie,C,29,NJN,62,51,1916,314,723,0.434,4,22,0.182,310,701,0.442,0.43700000000000006,169,231,0.732,176,304,480,147,43,90,141,175,801
Randy Breuer,C,30,MIN,73,44,1505,197,435,0.45299999999999996,0,0,0.0,197,435,0.45299999999999996,0.45299999999999996,35,79,0.44299999999999995,114,231,345,73,35,80,69,132,429
Frank Brickowski,PF,31,MIL,75,73,1912,372,706,0.527,0,2,0.0,372,704,0.528,0.527,198,248,0.7979999999999999,129,297,426,131,86,43,160,255,942
Scott Brooks,PG,25,MIN,80,0,980,159,370,0.43,45,135,0.33299999999999996,114,235,0.485,0.491,61,72,0.847,28,44,72,204,53,5,51,122,424
Chucky Brown,SF,22,CLE,74,51,1485,263,502,0.524,0,4,0.0,263,498,0.528,0.524,101,144,0.701,78,135,213,80,26,24,94,130,627
Dee Brown,PG,22,BOS,82,5,1945,284,612,0.46399999999999997,7,34,0.20600000000000002,277,578,0.479,0.47,137,157,0.873,41,141,182,344,83,14,137,161,712
Mike Brown,C,27,UTA,82,2,1391,129,284,0.45399999999999996,0,0,0.0,129,284,0.45399999999999996,0.45399999999999996,132,178,0.742,109,228,337,49,29,24,82,166,390
Tony Brown,SG-SF,30,TOT,30,0,294,30,80,0.375,3,12,0.25,27,68,0.397,0.39399999999999996,20,23,0.87,24,19,43,16,4,0,16,47,83
Mark Bryant,PF,25,POR,53,0,781,99,203,0.488,0,1,0.0,99,202,0.49,0.488,74,101,0.733,65,125,190,27,15,12,33,120,272
Jud Buechler,SF,22,NJN,74,10,859,94,226,0.41600000000000004,1,4,0.25,93,222,0.419,0.418,43,66,0.652,61,80,141,51,33,15,26,79,232
Matt Bullard,PF,23,HOU,18,0,63,14,31,0.452,0,3,0.0,14,28,0.5,0.452,11,17,0.647,6,8,14,2,3,0,3,10,39
Willie Burton,SF,22,MIA,76,26,1928,341,773,0.441,4,30,0.133,337,743,0.45399999999999996,0.444,229,293,0.782,111,151,262,107,72,24,144,275,915
Greg Butler,C,24,LAC,9,0,37,5,19,0.263,0,0,0.0,5,19,0.263,0.263,4,6,0.667,8,8,16,1,0,0,4,9,14
Michael Cage,C,29,SEA,82,55,2141,226,445,0.508,0,3,0.0,226,442,0.511,0.508,70,112,0.625,177,381,558,89,85,58,83,194,522
Adrian Caldwell,PF,24,HOU,42,0,343,35,83,0.42200000000000004,0,1,0.0,35,82,0.42700000000000005,0.42200000000000004,7,17,0.41200000000000003,43,57,100,8,19,10,30,35,77
Rick Calloway,SG,24,SAC,64,0,678,75,192,0.391,0,2,0.0,75,190,0.395,0.391,55,79,0.696,25,53,78,61,22,7,51,98,205
Elden Campbell,PF,22,LAL,52,0,380,56,123,0.455,0,0,0.0,56,123,0.455,0.455,32,49,0.653,40,56,96,10,11,38,16,71,144
Tony Campbell,SG,28,MIN,77,71,2893,652,1502,0.434,16,61,0.262,636,1441,0.441,0.439,358,446,0.8029999999999999,161,185,346,214,121,48,190,204,1678
Antoine Carr,PF,29,SAC,77,48,2527,628,1228,0.511,0,3,0.0,628,1225,0.513,0.511,295,389,0.758,163,257,420,191,45,101,171,315,1551
Joe Barry Carroll,C,32,PHO,11,0,96,13,36,0.361,0,0,0.0,13,36,0.361,0.361,11,12,0.917,3,21,24,11,1,8,12,18,37
Bill Cartwright,C,33,CHI,79,79,2273,318,649,0.49,0,0,0.0,318,649,0.49,0.49,124,178,0.6970000000000001,167,319,486,126,32,15,113,167,760
Terry Catledge,PF,27,ORL,51,38,1459,292,632,0.462,0,5,0.0,292,627,0.466,0.462,161,258,0.624,168,187,355,58,34,9,107,113,745
Duane Causwell,C,22,SAC,76,55,1719,210,413,0.508,0,0,0.0,210,413,0.508,0.508,105,165,0.636,141,250,391,69,49,148,96,225,525
Cedric Ceballos,SF,21,PHO,63,0,730,204,419,0.48700000000000004,1,6,0.16699999999999998,203,413,0.49200000000000005,0.488,110,166,0.6629999999999999,77,73,150,35,22,5,69,70,519
Tom Chambers,PF,31,PHO,76,75,2475,556,1271,0.43700000000000006,20,73,0.27399999999999997,536,1198,0.447,0.445,379,459,0.826,104,386,490,194,65,52,177,235,1511
Rex Chapman,PG,23,CHH,70,68,2100,410,922,0.445,48,148,0.324,362,774,0.46799999999999997,0.47100000000000003,234,282,0.83,45,146,191,250,73,16,131,167,1102
Maurice Cheeks*,PG,34,NYK,76,64,2147,241,483,0.499,5,20,0.25,236,463,0.51,0.504,105,129,0.8140000000000001,22,151,173,435,128,10,108,138,592
Derrick Chievous,SF,23,CLE,18,0,110,17,46,0.37,0,0,0.0,17,46,0.37,0.37,9,16,0.563,11,7,18,2,3,1,6,16,43
Richard Coffey,SF,25,MIN,52,1,320,28,75,0.373,0,1,0.0,28,74,0.37799999999999995,0.373,12,22,0.545,42,37,79,3,6,4,5,45,68
Derrick Coleman,PF,23,NJN,74,68,2602,514,1100,0.467,13,38,0.342,501,1062,0.47200000000000003,0.473,323,442,0.731,269,490,759,163,71,99,217,217,1364
Bimbo Coles,PG,22,MIA,82,9,1355,162,393,0.41200000000000003,6,34,0.17600000000000002,156,359,0.435,0.42,71,95,0.747,56,97,153,232,65,12,98,149,401
Steve Colter,PG,28,SAC,19,0,251,23,56,0.41100000000000003,5,14,0.35700000000000004,18,42,0.429,0.455,7,10,0.7,5,21,26,37,11,1,11,27,58
Lester Conner,PG,31,TOT,74,4,1008,96,207,0.46399999999999997,0,5,0.0,96,202,0.475,0.46399999999999997,68,94,0.723,21,91,112,165,85,2,58,75,260
Anthony Cook,PF,23,DEN,58,25,1121,118,283,0.41700000000000004,0,3,0.0,118,280,0.42100000000000004,0.41700000000000004,71,129,0.55,134,192,326,26,35,72,50,100,307
Wayne Cooper,C,34,POR,67,1,746,57,145,0.39299999999999996,0,1,0.0,57,144,0.396,0.39299999999999996,33,42,0.7859999999999999,54,134,188,22,7,61,22,120,147
Tyrone Corbin,SF,28,MIN,82,82,3196,587,1311,0.44799999999999995,2,10,0.2,585,1301,0.45,0.449,296,371,0.7979999999999999,185,404,589,347,162,53,209,257,1472
Dave Corzine,C,34,SEA,28,0,147,17,38,0.447,0,0,0.0,17,38,0.447,0.447,13,22,0.591,10,23,33,4,5,5,2,18,47
Pat Cummings,PF,34,UTA,4,0,26,4,6,0.667,0,0,0.0,4,6,0.667,0.667,7,10,0.7,3,2,5,0,0,0,2,8,15
Terry Cummings,PF,29,SAS,67,62,2195,503,1039,0.484,7,33,0.212,496,1006,0.493,0.48700000000000004,164,240,0.6829999999999999,194,327,521,157,61,30,131,225,1177
Earl Cureton,PF,33,CHH,9,1,159,8,24,0.33299999999999996,0,1,0.0,8,23,0.348,0.33299999999999996,1,3,0.33299999999999996,6,30,36,3,0,3,6,16,17
Dell Curry,SG,26,CHH,76,14,1515,337,715,0.47100000000000003,32,86,0.37200000000000005,305,629,0.485,0.494,96,114,0.8420000000000001,47,152,199,166,75,25,80,125,802
Quintin Dailey,SG,30,SEA,30,0,299,73,155,0.47100000000000003,0,1,0.0,73,154,0.474,0.47100000000000003,38,62,0.613,11,21,32,16,7,1,19,25,184
Adrian Dantley*,SF,34,MIL,10,0,126,19,50,0.38,1,3,0.33299999999999996,18,47,0.38299999999999995,0.39,18,26,0.6920000000000001,8,5,13,9,5,0,6,8,57
Brad Daugherty,C,25,CLE,76,76,2946,605,1155,0.524,0,3,0.0,605,1152,0.525,0.524,435,579,0.7509999999999999,177,653,830,253,74,46,211,191,1645
Brad Davis,PG,35,DAL,80,6,1426,159,373,0.426,22,85,0.259,137,288,0.47600000000000003,0.456,91,118,0.7709999999999999,13,105,118,230,45,17,77,212,431
Terry Davis,PF,23,MIA,55,17,996,115,236,0.48700000000000004,1,2,0.5,114,234,0.48700000000000004,0.489,69,124,0.556,107,159,266,39,18,28,36,129,300
Walter Davis,SG,36,TOT,71,14,1483,403,862,0.46799999999999997,11,36,0.306,392,826,0.475,0.474,107,117,0.915,71,110,181,125,80,3,88,150,924
Johnny Dawkins,PG,27,PHI,4,4,124,26,41,0.634,1,4,0.25,25,37,0.6759999999999999,0.6459999999999999,10,11,0.909,0,16,16,28,3,0,8,4,63
Tony Dawson,SF,23,SAC,4,0,17,4,7,0.5710000000000001,1,1,1.0,3,6,0.5,0.643,0,0,0.0,2,0,2,0,0,0,1,0,9
Byron Dinkins,PG,23,TOT,12,0,149,14,34,0.41200000000000003,0,0,0.0,14,34,0.41200000000000003,0.41200000000000003,8,9,0.889,0,12,12,19,2,0,13,15,36
Vlade Divac*,C,22,LAL,82,81,2310,360,637,0.565,5,14,0.35700000000000004,355,623,0.57,0.569,196,279,0.703,205,461,666,92,106,127,146,247,921
James Donaldson,C,33,DAL,82,82,2800,327,615,0.532,0,0,0.0,327,615,0.532,0.532,165,229,0.721,201,526,727,69,34,93,146,181,819
Sherman Douglas,PG,24,MIA,73,73,2562,532,1055,0.504,4,31,0.129,528,1024,0.516,0.506,284,414,0.6859999999999999,78,131,209,624,121,5,270,178,1352
Greg Dreiling,C,28,IND,73,42,1031,98,194,0.505,0,2,0.0,98,192,0.51,0.505,63,105,0.6,66,189,255,51,24,29,57,178,259
Larry Drew,PG,32,LAL,48,2,496,54,125,0.43200000000000005,14,33,0.424,40,92,0.435,0.488,17,22,0.773,5,29,34,118,15,1,49,40,139
Clyde Drexler*,SG,28,POR,82,82,2852,645,1338,0.48200000000000004,61,191,0.319,584,1147,0.509,0.505,416,524,0.794,212,334,546,493,144,60,232,226,1767
Kevin Duckworth,C,26,POR,81,81,2511,521,1084,0.48100000000000004,0,2,0.0,521,1082,0.48200000000000004,0.48100000000000004,240,311,0.772,177,354,531,89,33,34,186,251,1282
Chris Dudley,C,25,NJN,61,25,1560,170,417,0.408,0,0,0.0,170,417,0.408,0.408,94,176,0.534,229,282,511,37,39,153,80,217,434
Joe Dumars*,SG,27,DET,80,80,3046,622,1292,0.48100000000000004,14,45,0.311,608,1247,0.488,0.48700000000000004,371,417,0.89,62,125,187,443,89,7,189,135,1629
T.R. Dunn,SG,35,DEN,17,3,217,21,47,0.447,1,4,0.25,20,43,0.465,0.457,9,10,0.9,20,22,42,24,12,1,7,30,52
Ledell Eackles,SG,24,WSB,67,17,1616,345,762,0.45299999999999996,14,59,0.237,331,703,0.47100000000000003,0.462,164,222,0.7390000000000001,47,81,128,136,47,10,115,121,868
Mark Eaton,C,34,UTA,80,80,2580,169,292,0.579,0,0,0.0,169,292,0.579,0.579,71,112,0.634,182,485,667,51,39,188,99,298,409
Blue Edwards,SF,25,UTA,62,56,1611,244,464,0.526,6,24,0.25,238,440,0.541,0.532,82,117,0.701,51,150,201,108,57,29,105,203,576
James Edwards,C,35,DET,72,70,1903,383,792,0.484,1,2,0.5,382,790,0.484,0.484,215,295,0.7290000000000001,91,186,277,65,12,30,126,249,982
Kevin Edwards,SG,25,MIA,79,16,2000,380,927,0.41,24,84,0.28600000000000003,356,843,0.42200000000000004,0.423,171,213,0.8029999999999999,80,125,205,240,129,46,163,151,955
Craig Ehlo,SG,29,CLE,82,68,2766,344,773,0.445,49,149,0.32899999999999996,295,624,0.473,0.47700000000000004,95,140,0.679,142,246,388,376,121,34,160,209,832
Mario Elie,SF-SG,27,TOT,33,0,644,79,159,0.49700000000000005,4,10,0.4,75,149,0.503,0.509,75,89,0.843,46,64,110,45,19,10,30,85,237
Sean Elliott,SF,22,SAS,82,82,3044,478,976,0.49,20,64,0.313,458,912,0.502,0.5,325,402,0.8079999999999999,142,314,456,238,69,33,147,190,1301
Dale Ellis,SG,30,TOT,51,24,1424,340,718,0.474,57,157,0.363,283,561,0.504,0.513,120,166,0.723,66,107,173,95,49,8,81,112,857
Pervis Ellison,C,23,WSB,76,30,1942,326,636,0.513,0,6,0.0,326,630,0.517,0.513,139,214,0.65,224,361,585,102,49,157,146,268,791
A.J. English,SG,23,WSB,70,12,1443,251,572,0.439,3,31,0.09699999999999999,248,541,0.45799999999999996,0.441,111,157,0.7070000000000001,66,81,147,177,25,15,114,127,616
Alex English*,SF,37,DAL,79,26,1748,322,734,0.439,0,1,0.0,322,733,0.439,0.439,119,140,0.85,108,146,254,105,40,25,101,141,763
Patrick Ewing*,C,28,NYK,81,81,3104,845,1645,0.514,0,6,0.0,845,1639,0.516,0.514,464,623,0.745,194,711,905,244,80,258,291,287,2154
Jim Farmer,SG,26,TOT,27,1,456,101,223,0.45299999999999996,5,23,0.217,96,200,0.48,0.46399999999999997,48,65,0.738,29,39,68,38,13,2,38,58,255
Dave Feitl,C,28,HOU,52,2,372,52,140,0.371,0,3,0.0,52,137,0.38,0.371,33,44,0.75,29,71,100,8,3,12,25,52,137
Duane Ferrell,SF,25,ATL,78,2,1165,174,356,0.489,2,3,0.667,172,353,0.48700000000000004,0.49200000000000005,125,156,0.8009999999999999,97,82,179,55,33,27,78,151,475
Danny Ferry,PF,24,CLE,81,2,1661,275,643,0.428,23,77,0.299,252,566,0.445,0.446,124,152,0.816,99,187,286,142,43,25,120,230,697
Vern Fleming,PG,28,IND,69,45,1929,356,671,0.531,4,18,0.222,352,653,0.539,0.534,161,221,0.7290000000000001,83,131,214,369,76,13,137,116,877
Sleepy Floyd,PG,30,HOU,82,4,1850,386,939,0.41100000000000003,48,176,0.273,338,763,0.44299999999999995,0.43700000000000006,185,246,0.752,52,107,159,317,95,17,140,122,1005
Greg Foster,PF,22,WSB,54,3,606,97,211,0.46,0,5,0.0,97,206,0.47100000000000003,0.46,42,61,0.6890000000000001,52,99,151,37,12,22,45,112,236
Anthony Frederick,SF,26,SAC,35,3,475,67,168,0.39899999999999997,0,0,0.0,67,168,0.39899999999999997,0.39899999999999997,43,60,0.7170000000000001,36,48,84,44,22,13,40,50,177
Corey Gaines,SG,25,DEN,10,2,226,28,70,0.4,5,21,0.23800000000000002,23,49,0.469,0.436,22,26,0.846,4,10,14,91,10,2,23,25,83
Kevin Gamble,SF,25,BOS,82,76,2706,548,933,0.5870000000000001,0,7,0.0,548,926,0.5920000000000001,0.5870000000000001,185,227,0.815,85,182,267,256,100,34,148,237,1281
Winston Garland,PG,26,LAC,69,26,1702,221,519,0.426,4,26,0.154,217,493,0.44,0.43,118,157,0.752,46,152,198,317,97,10,116,189,564
Tom Garrick,SG,24,LAC,67,0,949,100,236,0.424,0,22,0.0,100,214,0.467,0.424,60,79,0.759,40,87,127,223,62,2,66,101,260
Kenny Gattison,PF,26,CHH,72,6,1552,243,457,0.532,0,2,0.0,243,455,0.534,0.532,164,248,0.6609999999999999,136,243,379,44,48,67,102,211,650
Tate George,PG,22,NJN,56,11,594,80,193,0.415,0,2,0.0,80,191,0.419,0.415,32,40,0.8,19,28,47,104,25,5,42,58,192
Derrick Gervin,PF,27,NJN,56,4,743,164,394,0.41600000000000004,7,28,0.25,157,366,0.429,0.425,90,114,0.789,40,70,110,30,19,19,45,88,425
Kendall Gill,SG,22,CHH,82,36,1944,376,836,0.45,2,14,0.14300000000000002,374,822,0.455,0.451,152,182,0.835,105,158,263,303,104,39,163,186,906
Armen Gilliam,PF,26,TOT,75,75,2644,487,1001,0.48700000000000004,0,2,0.0,487,999,0.48700000000000004,0.48700000000000004,268,329,0.815,220,378,598,105,69,53,174,185,1242
Gerald Glass,SF,23,MIN,51,3,606,149,340,0.43799999999999994,2,17,0.11800000000000001,147,323,0.455,0.441,52,76,0.684,54,48,102,42,28,9,41,76,352
Mike Gminski,C,31,TOT,80,79,2196,357,808,0.442,2,14,0.14300000000000002,355,794,0.447,0.44299999999999995,128,158,0.81,186,396,582,93,40,56,85,99,844
Dan Godfread,C,23,MIN,10,0,20,5,12,0.41700000000000004,0,1,0.0,5,11,0.455,0.41700000000000004,3,4,0.75,0,2,2,0,1,4,0,5,13
Jim Grandholm,PF,30,DAL,26,0,168,30,58,0.517,9,17,0.529,21,41,0.512,0.595,10,21,0.47600000000000003,20,30,50,8,2,8,11,33,79
Gary Grant,PG,25,LAC,68,65,2105,265,587,0.451,9,39,0.231,256,548,0.467,0.45899999999999996,51,74,0.6890000000000001,69,140,209,587,103,12,210,192,590
Greg Grant,PG,24,NYK,22,0,107,10,27,0.37,1,3,0.33299999999999996,9,24,0.375,0.389,5,6,0.833,1,9,10,20,9,0,10,12,26
Harvey Grant,PF,25,WSB,77,76,2842,609,1224,0.498,2,15,0.133,607,1209,0.502,0.498,185,249,0.743,179,378,557,204,91,61,125,232,1405
Horace Grant,PF,25,CHI,78,76,2641,401,733,0.547,1,6,0.16699999999999998,400,727,0.55,0.5479999999999999,197,277,0.711,266,393,659,178,95,69,92,203,1000
Stuart Gray,C,27,NYK,8,0,37,4,12,0.33299999999999996,0,0,0.0,4,12,0.33299999999999996,0.33299999999999996,3,3,1.0,2,8,10,0,0,1,2,6,11
Jeff Grayer,SG,25,MIL,82,7,1422,210,485,0.433,0,3,0.0,210,482,0.436,0.433,101,147,0.687,111,135,246,123,48,9,86,98,521
A.C. Green,PF,27,LAL,82,21,2164,258,542,0.47600000000000003,11,55,0.2,247,487,0.507,0.486,223,302,0.738,201,315,516,71,59,23,99,117,750
Rickey Green,PG,36,PHI,79,75,2248,334,722,0.46299999999999997,8,36,0.222,326,686,0.475,0.46799999999999997,117,141,0.83,33,104,137,413,57,6,108,130,793
Sidney Green,PF,30,SAS,66,7,1099,177,384,0.461,0,3,0.0,177,381,0.465,0.461,89,105,0.848,98,215,313,52,32,13,89,172,443
Dave Greenwood,PF,33,SAS,63,11,1018,85,169,0.503,0,2,0.0,85,167,0.509,0.503,69,94,0.7340000000000001,61,160,221,52,29,25,71,172,239
Darrell Griffith,SG,32,UTA,75,2,1005,174,445,0.391,48,138,0.348,126,307,0.41,0.445,34,45,0.7559999999999999,17,73,90,37,42,7,48,100,430
Scott Haffner,PG,24,CHH,7,0,50,8,21,0.381,0,2,0.0,8,19,0.42100000000000004,0.381,1,2,0.5,2,2,4,9,3,1,4,4,17
Jack Haley,PF,27,NJN,78,18,1178,161,343,0.469,0,0,0.0,161,343,0.469,0.469,112,181,0.619,140,216,356,31,20,21,63,199,434
Tom Hammonds,PF,23,WSB,70,7,1023,155,336,0.461,0,4,0.0,155,332,0.467,0.461,57,79,0.722,58,148,206,43,15,7,54,108,367
Bob Hansen,SG,30,SAC,36,24,811,96,256,0.375,19,69,0.275,77,187,0.41200000000000003,0.41200000000000003,18,36,0.5,33,63,96,90,20,5,34,72,229
Tim Hardaway,PG,24,GSW,82,82,3215,739,1551,0.47600000000000003,97,252,0.385,642,1299,0.494,0.508,306,381,0.8029999999999999,87,245,332,793,214,12,270,228,1881
Derek Harper,PG,29,DAL,77,77,2879,572,1226,0.467,89,246,0.36200000000000004,483,980,0.493,0.503,286,391,0.731,59,174,233,548,147,14,177,222,1519
Ron Harper,SG,27,LAC,39,34,1383,285,729,0.391,48,148,0.324,237,581,0.408,0.424,145,217,0.6679999999999999,58,130,188,209,66,35,129,111,763
Tony Harris,SG,23,PHI,6,0,41,4,16,0.25,0,2,0.0,4,14,0.28600000000000003,0.25,2,4,0.5,0,1,1,0,1,0,3,5,10
Scott Hastings,PF,30,DET,27,0,113,16,28,0.5710000000000001,3,4,0.75,13,24,0.542,0.625,13,13,1.0,14,14,28,7,0,0,7,23,48
Hersey Hawkins,SG,24,PHI,80,80,3110,590,1251,0.47200000000000003,108,270,0.4,482,981,0.491,0.515,479,550,0.871,48,262,310,299,178,39,213,182,1767
Gerald Henderson,PG,35,DET,23,10,392,50,117,0.42700000000000005,7,21,0.33299999999999996,43,96,0.44799999999999995,0.457,16,21,0.762,8,29,37,62,12,2,28,43,123
Steve Henson,PG,22,MIL,68,0,690,79,189,0.418,18,54,0.33299999999999996,61,135,0.452,0.466,38,42,0.905,14,37,51,131,32,0,43,83,214
Mike Higgins,SF,23,SAC,7,0,61,6,10,0.6,0,0,0.0,6,10,0.6,0.6,4,7,0.5710000000000001,4,1,5,2,0,2,4,16,16
Rod Higgins,SF,31,GSW,82,9,2024,259,559,0.46299999999999997,73,220,0.332,186,339,0.5489999999999999,0.529,185,226,0.8190000000000001,109,245,354,113,52,37,65,198,776
Sean Higgins,SF,22,SAS,50,0,464,97,212,0.45799999999999996,3,19,0.158,94,193,0.48700000000000004,0.465,28,33,0.848,18,45,63,35,8,1,49,53,225
Tyrone Hill,PF,22,GSW,74,22,1192,147,299,0.49200000000000005,0,0,0.0,147,299,0.49200000000000005,0.49200000000000005,96,152,0.632,157,226,383,19,33,30,72,264,390
Roy Hinson,PF,29,NJN,9,0,91,20,39,0.513,0,0,0.0,20,39,0.513,0.513,1,3,0.33299999999999996,6,13,19,4,0,3,6,14,41
Craig Hodges,SG,30,CHI,73,0,843,146,344,0.424,44,115,0.38299999999999995,102,229,0.445,0.488,26,27,0.963,10,32,42,97,34,2,35,74,362
Dave Hoppen,C,26,TOT,30,0,155,24,44,0.545,0,2,0.0,24,42,0.5710000000000001,0.545,16,22,0.727,18,21,39,3,3,1,13,29,64
Dennis Hopson,SF,25,CHI,61,0,728,104,244,0.426,1,5,0.2,103,239,0.431,0.428,55,83,0.6629999999999999,49,60,109,65,25,14,59,79,264
Jeff Hornacek,SG,27,PHO,80,77,2733,544,1051,0.518,61,146,0.418,483,905,0.534,0.547,201,224,0.897,74,247,321,409,111,16,130,185,1350
Jay Humphries,PG,28,MIL,80,80,2726,482,960,0.502,60,161,0.373,422,799,0.528,0.5329999999999999,191,239,0.799,57,163,220,538,129,7,151,237,1215
Byron Irvin,SG,24,WSB,33,4,316,60,129,0.465,1,5,0.2,59,124,0.47600000000000003,0.469,50,61,0.82,24,21,45,24,15,2,16,32,171
