Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gilbert Arenas,PG,29,TOT,70,16,1796,269,734,0.366,97,327,0.297,172,407,0.423,0.433,120,153,0.784,22,167,189,274,74,21,177,188,755
Trevor Ariza,SF,25,NOH,75,75,2600,303,762,0.39799999999999996,82,271,0.303,221,491,0.45,0.451,138,197,0.701,61,347,408,162,120,31,118,180,826
Hilton Armstrong,C,26,TOT,53,2,488,37,76,0.48700000000000004,2,4,0.5,35,72,0.486,0.5,16,33,0.485,42,89,131,14,18,21,28,84,92
Carlos Arroyo,PG,31,TOT,64,43,1185,120,273,0.44,31,69,0.449,89,204,0.436,0.496,39,47,0.83,20,83,103,125,21,1,60,71,310
Darrell Arthur,PF,22,MEM,80,9,1609,310,624,0.49700000000000005,0,6,0.0,310,618,0.502,0.49700000000000005,109,134,0.813,115,227,342,53,52,63,88,228,729
Ömer Aşık,C,24,CHI,82,0,989,78,141,0.5529999999999999,0,0,0.0,78,141,0.5529999999999999,0.5529999999999999,73,145,0.503,112,194,306,32,20,56,64,153,229
D.J. Augustin,PG,23,CHA,82,82,2757,399,958,0.41600000000000004,111,333,0.33299999999999996,288,625,0.461,0.474,269,297,0.9059999999999999,38,187,225,498,54,3,155,152,1178
Luke Babbitt,SF,21,POR,24,0,137,15,55,0.273,3,16,0.188,12,39,0.308,0.3,3,9,0.33299999999999996,6,24,30,6,2,2,8,15,36
Renaldo Balkman,SF,26,TOT,8,0,62,6,13,0.462,1,2,0.5,5,11,0.455,0.5,3,4,0.75,2,5,7,2,4,2,1,15,16
Marcus Banks,PG,29,TOR,3,0,22,0,2,0.0,0,0,0.0,0,2,0.0,0.0,6,8,0.75,0,1,1,3,1,0,2,4,6
Leandro Barbosa,SG,28,TOR,58,0,1395,294,653,0.45,72,213,0.33799999999999997,222,440,0.505,0.505,109,137,0.7959999999999999,14,85,99,119,50,6,84,112,769
J.J. Barea,PG,26,DAL,81,2,1669,285,649,0.439,66,189,0.349,219,460,0.47600000000000003,0.49,133,157,0.847,29,130,159,317,30,1,136,136,769
Andrea Bargnani,C,25,TOR,66,66,2353,525,1173,0.44799999999999995,77,223,0.345,448,950,0.47200000000000003,0.48,287,350,0.82,74,269,343,119,34,46,152,160,1414
Matt Barnes,SF,30,LAL,53,0,1020,131,279,0.47,34,107,0.318,97,172,0.564,0.53,60,77,0.779,73,155,228,71,39,22,58,127,356
Earl Barron,C,29,TOT,21,7,305,32,99,0.32299999999999995,0,0,0.0,32,99,0.32299999999999995,0.32299999999999995,15,24,0.625,32,44,76,11,8,6,16,46,79
Brandon Bass,PF,25,ORL,76,51,1980,332,645,0.515,0,2,0.0,332,643,0.516,0.515,190,233,0.815,134,290,424,57,27,52,97,159,854
Tony Battie,C,34,PHI,38,0,377,45,96,0.469,2,3,0.667,43,93,0.462,0.479,8,14,0.5710000000000001,17,82,99,12,5,15,12,59,100
Shane Battier,SF,32,TOT,82,59,2375,229,509,0.45,102,267,0.382,127,242,0.525,0.55,64,93,0.688,90,283,373,185,69,81,79,158,624
Nicolas Batum,SF,22,POR,80,67,2522,367,807,0.455,118,342,0.345,249,465,0.535,0.528,138,164,0.841,109,252,361,123,68,49,83,194,990
Jerryd Bayless,PG,22,TOT,71,14,1496,218,517,0.42200000000000004,49,146,0.336,169,371,0.456,0.469,166,206,0.8059999999999999,26,139,165,266,38,5,127,149,651
Michael Beasley,SF,22,MIN,73,73,2361,561,1246,0.45,60,164,0.366,501,1082,0.46299999999999997,0.474,219,291,0.753,118,291,409,158,54,52,195,222,1401
Rodrigue Beaubois,PG,22,DAL,28,26,496,94,223,0.42200000000000004,25,83,0.301,69,140,0.493,0.478,23,30,0.767,7,45,52,64,20,8,47,76,236
Marco Belinelli,SG,24,NOH,80,69,1957,302,691,0.43700000000000006,134,324,0.414,168,367,0.45799999999999996,0.534,98,125,0.784,17,134,151,92,38,6,77,146,836
Charlie Bell,SG,31,GSW,19,0,171,12,43,0.27899999999999997,6,21,0.28600000000000003,6,22,0.273,0.349,2,4,0.5,6,12,18,13,6,1,6,13,32
Raja Bell,SG,34,UTA,68,63,2097,191,467,0.409,68,193,0.35200000000000004,123,274,0.449,0.48200000000000004,91,102,0.892,31,145,176,118,56,14,63,169,541
Mike Bibby,PG,32,TOT,80,68,2285,248,576,0.431,153,348,0.44,95,228,0.41700000000000004,0.563,39,62,0.629,17,178,195,265,50,9,101,175,688
Andris Biedriņš,C,24,GSW,59,55,1397,142,266,0.534,0,0,0.0,142,266,0.534,0.534,10,31,0.32299999999999995,145,281,426,60,52,52,57,198,294
Chauncey Billups,PG,34,TOT,72,72,2310,339,794,0.42700000000000005,146,363,0.402,193,431,0.44799999999999995,0.519,384,419,0.9159999999999999,25,165,190,387,71,14,177,146,1208
DeJuan Blair,PF,21,SAS,81,65,1734,292,583,0.501,0,2,0.0,292,581,0.503,0.501,90,137,0.657,215,350,565,77,95,42,113,213,674
Steve Blake,PG,30,LAL,79,0,1581,110,306,0.359,73,193,0.37799999999999995,37,113,0.327,0.479,26,30,0.867,19,137,156,170,40,3,73,99,319
Andray Blatche,PF,24,WAS,64,63,2172,426,957,0.445,4,18,0.222,422,939,0.449,0.447,220,283,0.777,183,343,526,144,98,51,172,182,1076
Eric Bledsoe,PG,21,LAC,81,25,1841,206,486,0.424,32,116,0.276,174,370,0.47,0.457,99,133,0.7440000000000001,68,155,223,289,92,26,194,130,543
Keith Bogans,SG,30,CHI,82,82,1461,124,307,0.40399999999999997,90,237,0.38,34,70,0.486,0.55,21,32,0.6559999999999999,19,129,148,101,38,9,41,113,359
Andrew Bogut,C,26,MIL,65,65,2297,367,742,0.495,0,4,0.0,367,738,0.49700000000000005,0.495,96,217,0.442,199,521,720,131,47,168,125,217,830
Matt Bonner,PF,30,SAS,66,1,1432,172,371,0.46399999999999997,105,230,0.457,67,141,0.475,0.605,32,43,0.7440000000000001,60,179,239,60,26,21,27,110,481
Trevor Booker,PF,23,WAS,65,14,1063,139,253,0.5489999999999999,0,1,0.0,139,252,0.552,0.5489999999999999,68,101,0.6729999999999999,98,153,251,35,29,42,38,115,346
Carlos Boozer,C,29,CHI,59,59,1882,431,845,0.51,0,0,0.0,431,845,0.51,0.51,171,244,0.701,130,435,565,145,45,18,149,186,1033
Chris Bosh,PF,26,MIA,77,77,2795,524,1056,0.496,6,25,0.24,518,1031,0.502,0.499,384,471,0.815,141,500,641,144,59,49,138,172,1438
Earl Boykins,PG,34,MIL,57,0,862,156,352,0.44299999999999995,27,71,0.38,129,281,0.45899999999999996,0.48200000000000004,69,82,0.841,15,40,55,141,38,3,52,43,408
Craig Brackins,PF,23,PHI,3,0,33,4,16,0.25,0,5,0.0,4,11,0.364,0.25,0,0,0.0,2,2,4,1,1,0,0,3,8
Avery Bradley,PG,20,BOS,31,0,162,23,67,0.34299999999999997,0,5,0.0,23,62,0.371,0.34299999999999997,6,12,0.5,4,13,17,12,9,0,16,20,52
Elton Brand,PF,31,PHI,81,81,2809,502,981,0.512,0,1,0.0,502,980,0.512,0.512,213,273,0.78,237,439,676,120,92,106,101,244,1217
Corey Brewer,SF-SG,24,TOT,69,24,1510,193,488,0.395,30,112,0.268,163,376,0.434,0.426,136,192,0.708,57,118,175,89,100,16,87,159,552
Ronnie Brewer,SG,25,CHI,81,1,1781,205,427,0.48,6,27,0.222,199,400,0.498,0.48700000000000004,87,133,0.654,55,207,262,140,106,22,55,82,503
Jon Brockman,C,23,MIL,63,6,677,48,94,0.511,0,0,0.0,48,94,0.511,0.511,40,59,0.6779999999999999,74,110,184,18,14,3,24,119,136
Aaron Brooks,PG,26,TOT,59,12,1284,220,587,0.375,70,236,0.297,150,351,0.42700000000000005,0.434,124,140,0.8859999999999999,20,58,78,233,34,3,99,115,634
Derrick Brown,SF,23,TOT,49,1,576,74,131,0.565,5,10,0.5,69,121,0.57,0.584,32,60,0.5329999999999999,41,58,99,33,20,10,35,59,185
Kwame Brown,C,28,CHA,66,50,1714,194,375,0.517,0,0,0.0,194,375,0.517,0.517,136,231,0.589,147,303,450,43,26,39,69,174,524
Shannon Brown,SG,25,LAL,82,0,1568,273,643,0.425,74,212,0.349,199,431,0.462,0.48200000000000004,92,101,0.9109999999999999,35,122,157,96,67,16,75,124,712
Kobe Bryant,SG,32,LAL,82,82,2779,740,1639,0.451,115,356,0.32299999999999995,625,1283,0.48700000000000004,0.48700000000000004,483,583,0.828,83,336,419,388,99,12,243,172,2078
Chase Budinger,SF,22,HOU,78,22,1738,279,656,0.425,89,274,0.325,190,382,0.49700000000000005,0.493,118,138,0.855,52,229,281,127,41,18,67,114,765
Caron Butler,SF,30,DAL,29,29,867,170,378,0.45,28,65,0.431,142,313,0.45399999999999996,0.48700000000000004,68,88,0.773,22,96,118,46,28,8,49,59,436
Rasual Butler,SG,31,TOT,47,2,770,79,237,0.33299999999999996,46,136,0.33799999999999997,33,101,0.327,0.43,18,27,0.667,10,67,77,27,8,15,24,37,222
Andrew Bynum,C,23,LAL,54,47,1500,237,413,0.574,0,0,0.0,237,413,0.574,0.574,138,209,0.66,170,338,508,73,19,106,74,140,612
Will Bynum,PG,28,DET,61,5,1125,182,406,0.44799999999999995,16,50,0.32,166,356,0.466,0.46799999999999997,102,122,0.836,15,59,74,195,52,4,83,113,482
José Calderón,PG,29,TOR,68,55,2102,262,596,0.44,57,156,0.365,205,440,0.466,0.48700000000000004,88,103,0.8540000000000001,30,172,202,605,81,7,148,143,669
Marcus Camby,C,36,POR,59,51,1540,117,294,0.39799999999999996,0,1,0.0,117,293,0.39899999999999997,0.39799999999999996,43,70,0.614,182,424,606,121,40,92,62,140,277
Derrick Caracter,C,22,LAL,41,0,215,32,66,0.485,0,0,0.0,32,66,0.485,0.485,17,23,0.7390000000000001,19,24,43,7,4,10,19,47,81
Brian Cardinal,SF,33,DAL,56,4,618,43,100,0.43,42,87,0.483,1,13,0.077,0.64,17,18,0.9440000000000001,10,49,59,40,24,7,17,82,145
Rodney Carney,SF,26,TOT,27,1,336,46,110,0.418,17,38,0.447,29,72,0.40299999999999997,0.495,18,27,0.667,13,35,48,11,12,5,16,33,127
DeMarre Carroll,PF,24,TOT,12,0,50,4,12,0.33299999999999996,0,0,0.0,4,12,0.33299999999999996,0.33299999999999996,2,2,1.0,2,6,8,4,1,1,0,5,10
Matt Carroll,SG,30,CHA,54,1,582,89,199,0.447,17,46,0.37,72,153,0.47100000000000003,0.49,40,52,0.769,12,56,68,23,17,6,23,43,235
Anthony Carter,PG,35,TOT,33,0,463,45,106,0.425,12,40,0.3,33,66,0.5,0.48100000000000004,8,8,1.0,7,44,51,69,27,6,39,49,110
Vince Carter,SG,34,TOT,73,63,2051,389,891,0.43700000000000006,116,321,0.361,273,570,0.479,0.502,128,173,0.74,54,221,275,146,67,20,90,193,1022
Omri Casspi,SF,22,SAC,71,27,1702,225,546,0.41200000000000003,92,247,0.37200000000000005,133,299,0.445,0.496,68,101,0.6729999999999999,74,233,307,74,54,13,68,115,610
Mario Chalmers,PG,24,MIA,70,28,1579,155,388,0.39899999999999997,83,231,0.359,72,157,0.45899999999999996,0.506,54,62,0.871,12,134,146,177,76,7,91,158,447
Tyson Chandler,C,28,DAL,74,74,2059,266,407,0.654,0,0,0.0,266,407,0.654,0.654,216,295,0.732,206,486,692,32,36,80,88,240,748
Wilson Chandler,SF,23,TOT,72,49,2401,429,953,0.45,112,320,0.35,317,633,0.501,0.509,130,161,0.807,75,333,408,120,48,94,104,199,1100
Josh Childress,SG,27,PHO,54,3,894,121,214,0.565,1,16,0.063,120,198,0.606,0.568,29,59,0.49200000000000005,69,86,155,42,33,23,44,68,272
Earl Clark,SF,23,TOT,42,0,464,68,158,0.43,0,5,0.0,68,153,0.444,0.43,27,47,0.574,37,64,101,9,8,18,28,45,163
Jarron Collins,C,32,TOT,28,0,181,6,21,0.28600000000000003,0,0,0.0,6,21,0.28600000000000003,0.28600000000000003,7,10,0.7,14,10,24,2,4,1,7,29,19
Jason Collins,C,32,ATL,49,28,593,34,71,0.479,1,1,1.0,33,70,0.47100000000000003,0.486,27,41,0.659,30,72,102,22,9,9,26,97,96
Sherron Collins,PG,23,CHA,20,0,66,7,25,0.28,2,10,0.2,5,15,0.33299999999999996,0.32,1,1,1.0,0,5,5,8,2,0,4,2,17
Darren Collison,PG,23,IND,79,79,2360,398,870,0.457,41,124,0.331,357,746,0.479,0.48100000000000004,202,232,0.871,40,185,225,403,87,14,194,109,1039
Nick Collison,C,30,OKC,71,2,1524,137,242,0.5660000000000001,0,0,0.0,137,242,0.5660000000000001,0.5660000000000001,55,73,0.753,119,197,316,69,42,31,55,210,329
Mike Conley,PG,23,MEM,81,81,2872,423,953,0.444,80,217,0.369,343,736,0.466,0.486,181,247,0.733,32,215,247,528,144,18,176,182,1107
Brian Cook,PF,30,LAC,40,0,447,72,170,0.424,34,79,0.43,38,91,0.418,0.524,15,24,0.625,19,77,96,15,12,11,25,75,193
Daequan Cook,SG,23,OKC,43,0,598,79,181,0.436,65,154,0.42200000000000004,14,27,0.519,0.616,16,20,0.8,8,64,72,20,14,1,17,51,239
Marcus Cousin,C,24,UTA,4,0,18,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0,3,3,0,0,1,1,1,4
DeMarcus Cousins,C,20,SAC,81,62,2309,432,1004,0.43,3,18,0.16699999999999998,429,986,0.435,0.43200000000000005,276,402,0.687,217,482,699,204,85,68,268,332,1143
Jamal Crawford,SG,30,ATL,76,0,2297,368,874,0.42100000000000004,119,349,0.341,249,525,0.474,0.489,222,260,0.8540000000000001,22,108,130,241,57,14,145,97,1077
Jordan Crawford,SG,22,TOT,42,18,1027,192,500,0.384,33,128,0.258,159,372,0.42700000000000005,0.41700000000000004,73,84,0.8690000000000001,31,74,105,117,39,3,83,63,490
Dante Cunningham,PF,23,TOT,78,18,1637,218,472,0.462,1,13,0.077,217,459,0.473,0.46299999999999997,45,62,0.726,96,181,277,43,54,43,51,177,482
Stephen Curry,PG,22,GSW,74,74,2489,505,1053,0.48,151,342,0.442,354,711,0.498,0.551,212,227,0.934,52,234,286,432,109,20,226,233,1373
Samuel Dalembert,C,29,SAC,80,46,1938,268,567,0.473,0,2,0.0,268,565,0.474,0.473,108,148,0.73,212,445,657,67,36,116,132,225,644
Erick Dampier,C,35,MIA,51,22,815,52,89,0.584,0,1,0.0,52,88,0.591,0.584,24,44,0.545,53,124,177,22,14,47,32,82,128
Antonio Daniels,PG,35,PHI,4,0,35,2,5,0.4,0,2,0.0,2,3,0.667,0.4,2,2,1.0,0,5,5,2,0,0,1,0,6
Marquis Daniels,SF,30,BOS,49,0,938,114,232,0.491,4,21,0.19,110,211,0.521,0.5,39,57,0.684,24,89,113,64,39,22,38,63,271
Baron Davis,PG,31,TOT,58,44,1649,289,693,0.41700000000000004,81,239,0.33899999999999997,208,454,0.45799999999999996,0.475,101,131,0.7709999999999999,35,121,156,391,78,28,146,143,760
Ed Davis,PF,21,TOR,65,17,1602,215,373,0.5760000000000001,0,0,0.0,215,373,0.5760000000000001,0.5760000000000001,71,128,0.555,168,294,462,40,39,67,48,183,501
Glen Davis,C,25,BOS,78,13,2298,359,801,0.44799999999999995,2,15,0.133,357,786,0.45399999999999996,0.449,195,265,0.736,101,324,425,92,78,30,85,231,915
Austin Daye,SF,22,DET,72,16,1446,193,471,0.41,69,172,0.401,124,299,0.415,0.483,82,108,0.759,64,210,274,78,39,39,59,165,537
Carlos Delfino,SF,28,MIL,49,40,1590,200,513,0.39,105,284,0.37,95,229,0.415,0.49200000000000005,60,75,0.8,24,176,200,112,76,8,57,72,565
Luol Deng,SF,25,CHI,82,82,3208,531,1155,0.46,115,333,0.345,416,822,0.506,0.51,253,336,0.753,116,360,476,230,78,48,156,162,1430
DeMar DeRozan,SG,21,TOR,82,82,2851,539,1154,0.467,5,52,0.096,534,1102,0.485,0.469,327,402,0.813,75,240,315,148,85,31,144,217,1410
Boris Diaw,PF,28,CHA,82,82,2778,381,774,0.49200000000000005,78,226,0.345,303,548,0.5529999999999999,0.5429999999999999,84,123,0.6829999999999999,105,309,414,337,74,46,166,190,924
Ike Diogu,PF,27,LAC,36,0,470,83,148,0.561,0,0,0.0,83,148,0.561,0.561,41,62,0.6609999999999999,41,74,115,2,3,3,22,72,207
DeSagana Diop,C,29,CHA,16,0,181,8,24,0.33299999999999996,0,0,0.0,8,24,0.33299999999999996,0.33299999999999996,4,11,0.364,12,28,40,7,4,15,11,26,20
Keyon Dooling,PG,30,MIL,80,22,1757,206,519,0.397,81,234,0.34600000000000003,125,285,0.439,0.475,78,94,0.83,12,105,117,243,54,4,91,119,571
Joey Dorsey,C,27,TOR,43,9,522,52,99,0.525,0,0,0.0,52,99,0.525,0.525,31,65,0.47700000000000004,79,111,190,27,24,17,39,78,135
Toney Douglas,SG,24,NYK,81,9,1971,314,755,0.41600000000000004,143,383,0.373,171,372,0.46,0.511,85,107,0.794,65,179,244,244,89,4,89,177,856
Chris Douglas-Roberts,SF,24,MIL,44,12,884,117,273,0.429,15,46,0.326,102,227,0.449,0.456,74,89,0.831,7,81,88,50,29,13,35,73,323
Zabian Dowdell,PG,26,PHO,24,0,292,51,125,0.408,3,10,0.3,48,115,0.41700000000000004,0.42,16,17,0.941,5,15,20,51,20,2,29,30,121
Goran Dragić,PG,24,TOT,70,5,1234,192,441,0.435,56,155,0.361,136,286,0.47600000000000003,0.499,83,133,0.624,36,106,142,204,50,10,117,125,523
Jared Dudley,SF,25,PHO,82,15,2140,300,629,0.47700000000000004,105,253,0.415,195,376,0.519,0.56,162,218,0.743,111,207,318,108,87,20,77,139,867
Chris Duhon,PG,28,ORL,51,5,774,49,129,0.38,13,52,0.25,36,77,0.46799999999999997,0.43,14,25,0.56,9,43,52,118,16,2,61,30,125
Tim Duncan,C,34,SAS,76,76,2156,419,838,0.5,0,4,0.0,419,834,0.502,0.5,184,257,0.716,169,509,678,203,50,146,122,119,1022
Mike Dunleavy,SG,30,IND,61,44,1683,240,520,0.462,102,254,0.402,138,266,0.519,0.56,100,125,0.8,28,248,276,105,40,30,69,107,682
Ronald Dupree,SF,30,TOR,3,0,13,1,4,0.25,0,1,0.0,1,3,0.33299999999999996,0.25,0,0,0.0,0,3,3,1,0,0,0,2,2
Kevin Durant,SF,22,OKC,78,78,3038,711,1538,0.462,145,414,0.35,566,1124,0.504,0.509,594,675,0.88,57,476,533,214,88,76,218,159,2161
Devin Ebanks,SG,21,LAL,20,0,118,21,51,0.41200000000000003,2,5,0.4,19,46,0.413,0.431,18,23,0.7829999999999999,15,12,27,2,4,5,6,7,62
Wayne Ellington,SG,23,MIN,62,8,1181,160,397,0.40299999999999997,48,121,0.397,112,276,0.406,0.46299999999999997,42,53,0.792,26,82,108,72,28,3,53,85,410
Monta Ellis,SG,25,GSW,80,80,3227,726,1611,0.451,137,379,0.361,589,1232,0.478,0.493,340,431,0.789,44,237,281,450,168,23,252,203,1929
Francisco Elson,C,34,UTA,62,1,610,54,113,0.478,0,0,0.0,54,113,0.478,0.478,26,31,0.8390000000000001,35,80,115,33,21,14,32,84,134
Melvin Ely,C,32,DEN,30,2,366,28,51,0.5489999999999999,0,0,0.0,28,51,0.5489999999999999,0.5489999999999999,13,21,0.619,27,47,74,14,4,11,14,50,69
Semih Erden,C,24,TOT,41,8,595,62,111,0.5589999999999999,0,0,0.0,62,111,0.5589999999999999,0.5589999999999999,39,60,0.65,37,81,118,20,15,24,34,104,163
Jeremy Evans,SF,23,UTA,49,3,463,76,115,0.6609999999999999,0,1,0.0,76,114,0.667,0.6609999999999999,26,37,0.703,36,61,97,24,17,17,19,50,178
Maurice Evans,SF,32,TOT,73,24,1549,177,424,0.41700000000000004,55,167,0.32899999999999996,122,257,0.475,0.48200000000000004,52,58,0.897,52,104,156,45,34,14,33,129,461
Reggie Evans,PF,30,TOR,30,18,798,42,103,0.408,0,1,0.0,42,102,0.41200000000000003,0.408,48,88,0.545,119,226,345,38,29,6,39,89,132
Tyreke Evans,SG,21,SAC,57,53,2107,382,933,0.409,43,148,0.29100000000000004,339,785,0.43200000000000005,0.43200000000000005,205,266,0.7709999999999999,46,229,275,319,85,30,184,143,1012
Patrick Ewing,SF,26,NOH,7,0,19,0,5,0.0,0,2,0.0,0,3,0.0,0.0,3,4,0.75,1,1,2,2,0,1,1,1,3
Christian Eyenga,SF,21,CLE,44,18,947,130,306,0.425,25,91,0.275,105,215,0.488,0.466,18,28,0.643,27,96,123,35,34,28,47,78,303
Jordan Farmar,PG,24,NJN,73,18,1796,255,651,0.392,109,304,0.359,146,347,0.42100000000000004,0.475,82,100,0.82,24,149,173,368,62,6,139,128,701
Derrick Favors,PF,19,TOT,78,27,1535,215,416,0.517,0,0,0.0,215,416,0.517,0.517,103,173,0.595,171,241,412,39,29,68,77,246,533
Raymond Felton,PG-SG,26,TOT,75,54,2737,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164
Rudy Fernández,SG,25,POR,78,3,1821,213,575,0.37,116,361,0.321,97,214,0.45299999999999996,0.47100000000000003,126,146,0.863,37,135,172,193,87,14,88,134,668
Kyrylo Fesenko,C,24,UTA,53,1,456,44,100,0.44,0,1,0.0,44,99,0.444,0.44,18,46,0.391,34,74,108,18,4,16,25,90,106
Landry Fields,SG,22,NYK,82,81,2541,299,602,0.49700000000000005,86,219,0.39299999999999996,213,383,0.556,0.568,113,147,0.769,105,416,521,155,80,17,107,114,797
Derek Fisher,PG,36,LAL,82,82,2297,206,529,0.389,63,159,0.396,143,370,0.386,0.449,83,103,0.8059999999999999,14,138,152,224,99,8,70,192,558
Jonny Flynn,PG,21,MIN,53,8,983,108,296,0.365,31,100,0.31,77,196,0.39299999999999996,0.41700000000000004,32,42,0.762,12,65,77,182,34,3,113,58,279
Gary Forbes,SF,25,DEN,63,11,791,124,273,0.45399999999999996,19,58,0.32799999999999996,105,215,0.488,0.489,59,87,0.6779999999999999,28,88,116,49,23,6,46,77,326
T.J. Ford,PG,27,IND,41,3,773,91,236,0.386,6,32,0.188,85,204,0.41700000000000004,0.39799999999999996,35,48,0.7290000000000001,17,64,81,141,35,8,63,69,223
Jeff Foster,C,34,IND,56,3,940,80,167,0.479,0,3,0.0,80,164,0.488,0.479,27,48,0.563,160,190,350,46,24,31,26,127,187
Randy Foye,SG,27,LAC,63,24,1551,206,531,0.38799999999999996,71,217,0.327,135,314,0.43,0.455,133,149,0.893,13,90,103,170,47,21,95,122,616
Channing Frye,PF,27,PHO,77,64,2541,358,829,0.43200000000000005,171,439,0.39,187,390,0.479,0.535,89,107,0.8320000000000001,65,448,513,96,46,79,73,272,976
Dan Gadzuric,C-PF,32,TOT,42,9,463,54,129,0.419,0,1,0.0,54,128,0.42200000000000004,0.419,10,27,0.37,71,64,135,14,13,29,29,91,118
Sundiata Gaines,PG,24,TOT,24,0,301,42,105,0.4,9,38,0.237,33,67,0.493,0.44299999999999995,18,36,0.5,13,25,38,42,16,1,27,25,111
Danilo Gallinari,PF-SF,22,TOT,62,60,2104,265,640,0.414,103,293,0.35200000000000004,162,347,0.467,0.495,337,391,0.862,59,246,305,104,51,27,83,144,970
Francisco García,SF,29,SAC,58,34,1386,207,475,0.436,81,224,0.36200000000000004,126,251,0.502,0.521,65,76,0.855,24,109,133,71,51,49,45,126,560
Kevin Garnett,PF,34,BOS,71,71,2220,434,822,0.528,1,5,0.2,433,817,0.53,0.529,187,217,0.862,83,548,631,171,95,57,115,148,1056
Marc Gasol,C,26,MEM,81,81,2586,364,691,0.527,3,7,0.429,361,684,0.528,0.529,220,294,0.748,154,415,569,200,74,136,146,265,951
Pau Gasol,C,30,LAL,82,82,3037,593,1120,0.529,1,3,0.33299999999999996,592,1117,0.53,0.53,354,430,0.823,268,568,836,273,48,130,142,203,1541
Rudy Gay,SF,24,MEM,54,54,2152,409,869,0.47100000000000003,57,144,0.396,352,725,0.486,0.503,194,241,0.805,82,254,336,153,91,58,135,131,1069
Alonzo Gee,SG,23,TOT,56,34,1118,121,264,0.45799999999999996,17,51,0.33299999999999996,104,213,0.488,0.491,72,92,0.7829999999999999,62,120,182,38,40,18,55,94,331
Paul George,SG,20,IND,61,19,1265,179,395,0.45299999999999996,41,138,0.297,138,257,0.537,0.505,77,101,0.762,37,187,224,65,62,26,70,127,476
