Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Marques Bragg,PF,25,MIN,53,369,9.8,0.475,0.0,0.342,12.3,13.3,12.8,3.6,2.4,1.7,15.8,19.7,-0.3,0.3,0.1,0.012,-4.3,-1.5,-5.9,-0.4
Terrell Brandon,PG,25,CLE,75,2570,25.2,0.573,0.214,0.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,9.5,3.1,12.7,0.237,6.0,-0.1,6.0,5.2
Tim Breaux,SF,25,HOU,54,570,6.2,0.445,0.28600000000000003,0.28,4.5,7.4,6.0,6.3,1.0,1.0,14.2,16.6,-0.6,0.3,-0.2,-0.021,-5.0,-2.0,-7.0,-0.7
Frank Brickowski,C,36,SEA,63,986,8.6,0.585,0.313,0.341,3.3,14.3,9.0,9.1,1.3,0.6,21.2,16.7,0.1,1.4,1.6,0.076,-2.7,-0.2,-2.9,-0.2
Scott Brooks,PG,30,DAL,69,716,16.6,0.544,0.212,0.235,1.5,4.8,3.0,23.4,3.0,0.3,11.7,21.3,1.2,0.4,1.6,0.11,-0.2,-3.2,-3.4,-0.3
Chucky Brown,PF,27,HOU,82,2019,13.7,0.568,0.013999999999999999,0.27,7.7,16.8,12.4,7.0,1.2,1.3,13.1,15.9,2.2,2.1,4.2,0.10099999999999999,-1.7,0.0,-1.7,0.2
Dee Brown,PG,27,BOS,65,1591,13.7,0.507,0.35700000000000004,0.256,2.5,7.2,4.8,14.3,2.5,0.5,9.7,20.5,1.4,1.0,2.4,0.073,0.3,-1.2,-1.0,0.4
Mike Brown,C,32,PHI,9,162,7.3,0.5539999999999999,0.0,1.063,9.7,16.8,13.2,2.8,1.0,0.9,20.4,8.1,0.1,0.1,0.1,0.037000000000000005,-4.0,-1.0,-4.9,-0.1
P.J. Brown,C,26,NJN,81,2942,12.6,0.5,0.019,0.332,7.9,13.2,10.5,9.3,1.4,2.6,12.7,15.6,2.0,3.3,5.3,0.087,-1.1,2.3,1.2,2.4
Randy Brown,PG,27,CHI,68,671,11.2,0.436,0.057,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,0.0,1.5,1.5,0.105,-3.0,2.8,-0.3,0.3
Mark Bryant,PF,30,HOU,71,1587,13.1,0.583,0.004,0.397,9.6,15.3,12.5,5.2,1.0,0.9,14.0,17.3,2.1,1.4,3.6,0.107,-1.6,-1.2,-2.8,-0.3
Jud Buechler,SF,27,CHI,74,740,14.1,0.552,0.37200000000000005,0.091,7.1,10.4,8.7,11.1,2.4,0.7,13.4,17.3,1.0,1.2,2.3,0.14800000000000002,0.6,0.3,1.0,0.6
Matt Bullard,PF,28,ATL,46,460,11.5,0.509,0.444,0.12300000000000001,4.4,11.3,7.7,6.4,2.0,1.9,12.3,19.0,0.2,0.4,0.6,0.065,-1.8,-1.4,-3.2,-0.1
Scott Burrell,SF,25,CHH,20,693,13.0,0.57,0.47600000000000003,0.272,4.5,12.9,8.6,10.5,2.0,1.4,15.7,17.9,0.6,0.4,1.1,0.075,1.1,0.1,1.2,0.6
Junior Burrough,PF,23,BOS,61,495,9.0,0.44799999999999995,0.0,0.547,9.9,14.8,12.3,4.6,1.5,1.4,15.9,21.8,-0.6,0.4,-0.2,-0.018000000000000002,-6.0,-1.9,-7.9,-0.7
Mitchell Butler,SG,25,WSB,61,858,7.4,0.446,0.262,0.36200000000000004,4.1,12.0,8.1,11.1,2.4,1.0,20.1,17.3,-1.2,1.0,-0.2,-0.01,-4.2,0.5,-3.7,-0.4
Jason Caffey,PF,22,CHI,57,545,7.9,0.474,0.006,0.42,10.9,12.8,11.9,6.3,1.2,1.0,20.0,19.4,-0.4,0.8,0.4,0.038,-4.6,-0.4,-5.0,-0.4
Michael Cage,C,34,CLE,82,2631,14.1,0.561,0.003,0.23199999999999998,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,4.1,4.0,8.1,0.14800000000000002,-0.9,2.4,1.5,2.3
Adrian Caldwell,PF,29,IND,51,327,10.4,0.556,0.0,0.434,16.6,25.2,21.0,3.0,1.5,1.2,26.2,18.8,-0.2,0.5,0.3,0.044000000000000004,-4.0,-1.1,-5.0,-0.3
Elden Campbell,PF,27,LAL,82,2699,18.0,0.5489999999999999,0.006,0.39299999999999996,7.1,19.5,13.4,10.3,1.7,5.5,11.6,19.6,3.8,4.4,8.2,0.147,-0.6,3.4,2.9,3.3
Antoine Carr,SF,34,UTA,80,1532,10.6,0.506,0.006,0.282,5.8,10.1,8.0,7.6,1.0,3.5,12.0,19.5,0.6,1.5,2.1,0.065,-2.6,0.6,-1.9,0.0
Chris Carr,SG,21,PHO,60,590,10.5,0.493,0.19399999999999998,0.276,5.4,14.5,10.0,11.4,0.9,0.6,14.1,21.4,-0.1,0.3,0.3,0.021,-3.1,-2.5,-5.6,-0.5
Sam Cassell,PG,26,HOU,61,1682,16.8,0.565,0.319,0.433,3.5,9.0,6.3,27.3,1.6,0.2,16.7,25.1,2.6,1.2,3.9,0.11,1.8,-2.2,-0.4,0.7
Duane Causwell,C,27,SAC,73,1044,9.9,0.484,0.005,0.444,9.5,18.0,13.7,2.9,1.3,5.6,17.0,13.1,0.0,1.3,1.3,0.059000000000000004,-4.5,2.1,-2.4,-0.1
Cedric Ceballos,SF,26,LAL,78,2628,22.1,0.599,0.153,0.34,9.7,13.9,11.9,7.9,1.9,0.6,10.8,26.5,7.1,2.8,9.8,0.18,3.5,-1.5,2.1,2.7
Rex Chapman,SG,28,MIA,56,1865,13.0,0.539,0.496,0.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,2.3,1.9,4.2,0.10800000000000001,1.4,-0.8,0.6,1.2
Calbert Cheaney,SF,24,WSB,70,2324,13.0,0.528,0.17,0.23600000000000002,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,1.5,1.7,3.2,0.065,-0.4,-1.1,-1.5,0.3
Pete Chilcutt,PF,27,HOU,74,651,12.5,0.525,0.547,0.145,9.1,17.8,13.6,6.0,1.5,1.5,10.4,14.7,0.6,0.8,1.4,0.10099999999999999,-1.0,-0.9,-1.9,0.0
Randolph Childress,PG,23,POR,28,250,6.7,0.46799999999999997,0.595,0.342,0.5,8.2,4.3,19.1,1.7,0.3,23.6,20.8,-0.3,0.3,0.0,-0.009000000000000001,-4.2,-1.7,-5.9,-0.2
Chris Childs,PG,28,NJN,78,2408,16.4,0.5489999999999999,0.33299999999999996,0.391,2.3,9.1,5.6,38.6,2.4,0.3,20.1,20.7,3.3,2.5,5.8,0.115,2.3,-1.1,1.2,1.9
Doug Christie,SF,25,TOT,55,1036,14.0,0.5489999999999999,0.315,0.276,3.9,13.8,8.8,18.0,3.5,1.4,20.1,20.4,0.2,1.2,1.4,0.065,-0.7,0.6,-0.1,0.5
Robert Churchwell,SG,23,GSW,4,20,1.2,0.375,0.0,0.0,0.0,17.4,8.6,8.0,0.0,0.0,20.0,21.8,-0.1,0.0,-0.1,-0.166,-11.2,-3.7,-14.9,-0.1
Charles Claxton,C,25,BOS,3,7,0.2,0.34700000000000003,0.0,1.0,31.2,0.0,16.0,0.0,0.0,10.0,25.8,23.9,0.0,0.0,0.0,-0.179,-8.5,-2.6,-11.1,0.0
John Coker,C,24,PHO,5,11,37.3,0.8,0.0,0.0,21.4,0.0,10.5,21.2,0.0,6.8,0.0,20.2,0.1,0.0,0.1,0.36,13.6,-0.8,12.8,0.0
Derrick Coleman,PF,28,PHI,11,294,12.0,0.466,0.17800000000000002,0.271,5.0,23.8,14.1,19.3,0.7,2.5,17.5,24.3,-0.4,0.2,-0.2,-0.028999999999999998,-4.0,-0.5,-4.5,-0.2
Bimbo Coles,PG,27,TOT,81,2615,12.4,0.513,0.327,0.272,2.2,9.2,5.8,25.9,1.9,0.5,16.4,17.9,2.2,2.8,5.0,0.091,0.1,0.0,0.0,1.3
Marty Conlon,C,28,MIL,74,958,12.2,0.526,0.092,0.336,7.3,15.5,11.3,11.7,1.1,0.9,17.4,21.7,0.1,0.5,0.6,0.027999999999999997,-2.6,-1.7,-4.3,-0.6
Anthony Cook,PF,28,POR,11,60,7.6,0.42200000000000004,0.125,0.25,9.5,13.2,11.4,5.1,0.0,1.2,5.3,13.7,0.0,0.1,0.1,0.057,-4.0,-1.1,-5.2,0.0
Tyrone Corbin,SF,33,TOT,71,1284,12.6,0.511,0.051,0.342,7.4,14.7,11.0,10.4,2.5,1.2,14.2,16.2,0.9,1.6,2.5,0.09300000000000001,-1.8,1.4,-0.3,0.5
Joe Courtney,PF,26,CLE,23,200,7.0,0.44299999999999995,0.0,0.514,15.7,16.9,16.3,7.2,1.5,2.7,28.4,15.1,-0.2,0.2,0.0,0.0,-5.6,1.1,-4.5,-0.1
John Crotty,PG,26,CLE,58,617,13.0,0.59,0.237,0.632,4.2,7.5,5.8,26.9,2.1,0.9,25.9,16.1,0.8,0.5,1.3,0.10099999999999999,-1.9,-1.5,-3.4,-0.2
Terry Cummings,PF,34,MIL,81,1777,13.9,0.493,0.012,0.27399999999999997,11.0,19.9,15.3,8.1,1.7,1.3,9.5,18.6,1.5,1.5,3.0,0.08,-1.4,-0.2,-1.7,0.2
Dell Curry,SG,31,CHH,82,2371,16.8,0.568,0.41700000000000004,0.17600000000000002,3.4,10.2,6.8,12.5,2.4,0.8,11.0,22.5,3.8,1.4,5.1,0.10400000000000001,2.6,-1.2,1.5,2.1
Michael Curry,SG-SF,27,TOT,46,783,9.4,0.56,0.32899999999999996,0.385,4.3,8.6,6.6,5.6,1.7,0.2,11.3,12.9,0.8,0.8,1.6,0.1,-1.1,-0.1,-1.2,0.2
Rastko Cvetković,C,25,DEN,14,48,2.1,0.282,0.063,0.25,9.6,16.9,13.2,9.6,2.2,1.5,14.5,19.3,-0.2,0.1,-0.1,-0.11800000000000001,-8.4,0.0,-8.4,-0.1
Sasha Danilović,SG,25,MIA,19,542,14.4,0.591,0.424,0.391,2.6,7.1,4.9,14.9,1.5,0.4,14.6,21.2,0.9,0.6,1.5,0.129,1.4,-1.0,0.4,0.3
Yinka Dare,C,23,NJN,58,626,6.1,0.479,0.0,0.431,9.6,22.5,15.9,0.0,0.7,4.9,29.6,17.0,-1.4,1.0,-0.5,-0.037000000000000005,-9.9,-1.6,-11.5,-1.5
Antonio Davis,PF,27,IND,82,2092,13.9,0.5670000000000001,0.004,0.716,11.6,18.1,15.0,3.2,0.8,2.5,12.1,15.8,3.6,2.4,6.0,0.13699999999999998,-0.6,0.3,-0.2,0.9
Dale Davis,PF,26,IND,78,2617,14.3,0.5529999999999999,0.0,0.48200000000000004,12.4,21.1,16.9,4.6,1.2,3.4,14.1,14.8,2.6,3.7,6.2,0.115,-0.2,2.4,2.2,2.8
Hubert Davis,SG,25,NYK,74,1773,14.8,0.633,0.47200000000000003,0.228,2.4,5.7,4.1,9.6,0.9,0.3,9.2,18.0,4.0,1.6,5.6,0.151,2.3,-2.0,0.4,1.1
Mark Davis,SF,22,MIN,57,571,10.9,0.47,0.087,0.779,11.7,14.5,13.1,12.6,3.6,2.9,25.4,20.8,-0.8,0.8,-0.1,-0.005,-3.9,2.1,-1.9,0.0
Terry Davis,PF,28,DAL,28,501,10.0,0.532,0.0,0.435,8.3,17.0,12.2,6.2,1.0,0.6,16.3,12.8,0.3,0.3,0.5,0.052000000000000005,-3.8,-0.8,-4.6,-0.3
Todd Day,SG,26,TOT,79,1807,13.5,0.489,0.37,0.35100000000000003,4.3,9.9,7.0,9.5,2.2,2.0,10.4,25.2,0.4,1.5,1.9,0.049,-0.8,-1.3,-2.1,0.0
Andrew DeClercq,C,22,GSW,22,203,12.1,0.505,0.02,0.38,10.1,12.0,11.1,6.8,1.8,1.8,6.4,13.4,0.3,0.1,0.4,0.102,-1.1,-0.2,-1.3,0.0
Terry Dehere,PG,24,LAC,82,2018,16.7,0.612,0.461,0.47700000000000004,2.4,6.2,4.3,27.3,1.4,0.6,18.7,22.6,4.5,0.5,5.0,0.11900000000000001,3.2,-3.4,-0.2,0.9
Vinny Del Negro,SG,29,SAS,82,2766,15.6,0.564,0.156,0.222,1.5,9.1,5.5,18.3,1.6,0.2,8.6,18.8,5.2,3.2,8.3,0.14400000000000002,1.5,0.1,1.6,2.5
Bison Dele,C,26,LAC,65,2157,17.0,0.5820000000000001,0.008,0.349,8.2,19.5,13.7,9.4,1.7,1.9,17.7,22.2,2.1,1.9,4.0,0.09,-0.5,0.5,0.0,1.1
Dell Demps,SG,25,SAS,16,87,17.1,0.655,0.061,0.515,2.7,8.6,5.8,15.9,1.8,0.8,22.9,27.1,0.1,0.1,0.2,0.105,-1.5,-1.4,-2.9,0.0
Vlade Divac*,C,27,LAL,79,2470,17.4,0.544,0.022000000000000002,0.366,9.5,22.2,16.0,16.3,1.6,3.7,17.5,20.6,2.2,4.0,6.1,0.11900000000000001,-0.3,3.1,2.8,3.0
Sherman Douglas,PG,29,TOT,79,2335,14.6,0.57,0.161,0.32,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,2.9,0.4,3.3,0.068,0.5,-2.7,-2.2,-0.1
Clyde Drexler*,SG,33,HOU,52,1997,20.0,0.551,0.308,0.442,5.6,15.3,10.6,24.7,2.7,0.9,12.8,23.6,4.1,2.6,6.7,0.161,3.5,1.2,4.7,3.4
Kevin Duckworth,C,31,MIL,8,58,-2.7,0.27,0.0,0.429,4.2,10.8,7.4,4.8,1.8,0.0,10.7,14.7,-0.2,0.0,-0.1,-0.11,-8.7,-1.6,-10.3,-0.1
Chris Dudley,C,30,POR,80,1924,12.2,0.473,0.003,0.439,14.2,28.4,21.3,2.8,1.1,3.9,15.6,11.5,0.6,4.0,4.7,0.11699999999999999,-3.8,2.9,-1.0,0.5
Joe Dumars*,PG,32,DET,67,2193,13.7,0.579,0.498,0.32899999999999996,1.6,5.8,3.8,20.4,1.1,0.1,12.4,17.0,4.3,1.7,6.0,0.131,2.0,-1.7,0.3,1.3
Richard Dumas,PF,26,PHI,39,739,11.3,0.515,0.044000000000000004,0.345,6.4,9.2,7.7,10.3,3.0,0.6,17.3,17.1,0.0,0.4,0.3,0.021,-2.7,-0.3,-3.0,-0.2
Tony Dumas,SG,23,DAL,67,1284,15.2,0.505,0.316,0.392,4.4,5.1,4.7,13.5,1.6,0.7,9.1,27.4,1.2,0.4,1.6,0.06,0.4,-4.0,-3.6,-0.5
Ledell Eackles,SG,29,WSB,55,1238,12.5,0.5529999999999999,0.34,0.313,4.3,9.7,7.0,10.2,1.2,0.2,11.7,17.6,1.6,0.8,2.4,0.094,0.3,-1.5,-1.2,0.2
Acie Earl,C,25,TOR,42,655,14.1,0.484,0.011000000000000001,0.413,9.2,14.3,11.7,6.9,1.4,4.3,13.1,25.2,-0.1,0.4,0.3,0.02,-4.4,-1.7,-6.1,-0.7
Tyus Edney,PG,22,SAC,80,2481,12.7,0.505,0.195,0.341,2.9,6.5,4.7,31.5,1.8,0.1,18.4,18.5,2.0,1.2,3.3,0.064,-0.2,-1.9,-2.2,-0.1
Blue Edwards,SF,30,VAN,82,2773,11.9,0.498,0.256,0.218,4.0,10.9,7.3,13.8,2.2,1.3,14.0,20.0,-0.7,2.5,1.9,0.032,-1.6,0.7,-0.9,0.8
Doug Edwards,PF,25,VAN,31,519,7.5,0.43200000000000005,0.044000000000000004,0.418,7.6,12.2,9.8,11.8,1.0,2.6,21.2,12.0,-0.3,0.4,0.1,0.005,-5.4,1.4,-4.0,-0.3
James Edwards,C,40,CHI,28,274,3.5,0.40299999999999997,0.0,0.23600000000000002,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,-0.5,0.4,-0.2,-0.027999999999999997,-7.8,-1.7,-9.5,-0.5
Kevin Edwards,SG,30,NJN,34,1007,9.8,0.461,0.267,0.215,1.5,6.8,4.1,12.1,2.8,0.5,13.7,21.5,-0.6,1.1,0.5,0.022000000000000002,-2.3,-0.3,-2.6,-0.1
Craig Ehlo,SG,34,ATL,79,1758,13.7,0.526,0.374,0.174,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,1.5,1.8,3.3,0.09,-0.2,-0.3,-0.4,0.7
Howard Eisley,PG,23,UTA,65,961,9.3,0.52,0.256,0.318,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,0.2,0.7,1.0,0.048,-1.6,-1.3,-2.9,-0.2
Mario Elie,SF,32,HOU,45,1385,14.6,0.612,0.35600000000000004,0.322,3.9,8.6,6.3,15.4,1.7,0.6,12.6,15.1,2.8,1.0,3.8,0.133,1.6,-0.5,1.1,1.1
Sean Elliott,SF,27,SAS,77,2901,16.3,0.585,0.348,0.375,2.8,12.1,7.6,11.8,1.2,0.8,13.1,23.4,4.1,3.6,7.7,0.128,2.0,0.0,2.0,2.9
Dale Ellis,SF,35,DEN,81,2626,14.7,0.58,0.38,0.187,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,4.7,1.5,6.2,0.114,2.3,-1.8,0.5,1.7
LaPhonso Ellis,SF,25,DEN,45,1269,12.1,0.474,0.051,0.34299999999999997,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,-0.5,1.5,1.0,0.039,-3.2,0.8,-2.3,-0.1
LeRon Ellis,C,26,MIA,12,74,1.6,0.264,0.0,0.273,8.1,4.6,6.3,8.1,1.4,3.2,10.9,17.0,-0.2,0.1,-0.1,-0.081,-8.4,0.9,-7.5,-0.1
Pervis Ellison,C,28,BOS,69,1431,13.1,0.527,0.0,0.397,11.5,24.1,17.7,6.3,1.4,4.8,19.5,12.9,0.6,1.9,2.6,0.086,-3.0,3.1,0.1,0.8
Vincenzo Esposito,PG,26,TOR,30,282,5.2,0.495,0.56,0.39,1.7,5.1,3.4,12.5,1.3,0.0,25.0,24.4,-0.6,0.0,-0.6,-0.106,-5.0,-5.5,-10.5,-0.6
Patrick Ewing*,C,33,NYK,76,2783,20.9,0.516,0.019,0.317,6.9,26.9,17.1,11.2,1.3,5.1,11.8,31.5,0.6,6.1,6.8,0.11599999999999999,-2.9,2.4,-0.4,1.1
Duane Ferrell,SF,30,IND,54,591,10.9,0.529,0.048,0.34299999999999997,7.0,12.5,9.8,8.2,2.1,0.4,15.1,17.5,0.3,0.6,1.0,0.077,-1.8,0.0,-1.8,0.0
Danny Ferry,PF,29,CLE,82,2680,14.2,0.557,0.395,0.146,3.5,12.0,7.7,13.2,1.2,1.2,11.1,20.7,3.2,2.3,5.5,0.098,0.9,-0.9,-0.1,1.3
Michael Finley,SF,22,PHO,82,3212,14.0,0.551,0.191,0.331,5.1,8.3,6.7,13.9,1.4,0.7,10.6,17.3,5.0,1.3,6.3,0.095,1.6,-0.5,1.1,2.5
Matt Fish,C,26,TOT,18,134,16.5,0.586,0.0,0.528,8.7,9.5,9.1,10.2,1.2,3.8,6.3,15.9,0.3,0.1,0.4,0.154,0.1,0.2,0.3,0.1
Vern Fleming,PG,33,NJN,77,1747,11.3,0.49,0.053,0.33799999999999997,3.0,7.8,5.4,24.6,1.2,0.2,16.9,18.1,0.5,1.1,1.6,0.044000000000000004,-2.1,-1.5,-3.6,-0.7
