Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Butch Carter,SG,24,IND,81,1716,14.9,0.5489999999999999,0.07200000000000001,0.218,3.7,5.8,4.7,15.5,2.1,0.4,13.2,20.4,2.6,0.5,3.0,0.085,-0.3,-1.3,-1.6,0.2
Bill Cartwright,C,25,NYK,82,2468,19.0,0.627,0.0,0.636,8.7,19.5,14.0,8.6,0.8,3.2,16.5,21.3,5.7,4.4,10.1,0.19699999999999998,2.8,0.9,3.7,3.6
Harvey Catchings,C,31,MIL,74,1554,9.8,0.51,0.0,0.467,9.8,18.6,14.4,6.0,0.8,5.3,25.9,8.5,0.3,2.8,3.1,0.096,-2.1,3.6,1.5,1.4
Tom Chambers,PF,23,SDC,79,2665,15.1,0.529,0.006999999999999999,0.444,8.6,14.0,11.1,10.0,1.4,1.3,15.1,22.6,3.3,1.0,4.3,0.077,-0.7,-0.1,-0.8,0.8
Maurice Cheeks*,PG,26,PHI,79,2465,18.6,0.5820000000000001,0.008,0.322,2.4,6.4,4.5,29.6,3.5,0.7,17.4,16.6,5.6,3.8,9.4,0.183,3.6,0.2,3.8,3.6
Don Collins,SF,24,WSB,65,1575,15.5,0.55,0.009000000000000001,0.214,8.1,6.7,7.4,13.4,2.7,1.1,17.4,22.1,1.0,2.6,3.5,0.10800000000000001,1.7,0.3,2.0,1.6
Lester Conner,PG,23,GSW,75,1416,14.0,0.523,0.013000000000000001,0.373,5.1,12.0,8.4,21.9,3.8,0.3,21.9,12.5,1.2,1.5,2.7,0.092,-0.9,2.2,1.3,1.2
Darwin Cook,PG,24,NJN,82,2625,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,1.3,4.7,6.0,0.11,0.8,0.3,1.2,2.1
Jeff Cook,PF,26,TOT,75,1333,11.3,0.536,0.01,0.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,0.5,1.7,2.2,0.078,-1.8,1.3,-0.5,0.5
Joe Cooper,C,25,TOT,20,333,10.4,0.531,0.0,0.40299999999999997,13.4,16.0,14.6,6.4,1.3,3.5,27.4,13.8,-0.1,0.3,0.2,0.027999999999999997,-3.4,1.7,-1.7,0.0
Michael Cooper,SG,26,LAL,82,2148,13.5,0.5770000000000001,0.042,0.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,3.1,2.1,5.2,0.11599999999999999,0.7,1.3,2.0,2.2
Wayne Cooper,C,26,POR,80,2099,12.4,0.479,0.006999999999999999,0.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,0.1,2.8,2.9,0.067,-2.3,1.0,-1.2,0.4
Dave Corzine,C,26,CHI,82,2496,15.1,0.54,0.002,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,1.9,2.0,4.0,0.076,-1.5,1.0,-0.6,0.9
Dave Cowens*,PF,34,MIL,40,1014,12.6,0.485,0.006999999999999999,0.20600000000000002,8.3,20.8,14.8,10.9,1.4,0.8,11.6,15.4,0.9,1.7,2.6,0.12300000000000001,-0.3,0.8,0.5,0.6
Chubby Cox,SG,27,WSB,7,78,1.6,0.366,0.054000000000000006,0.162,9.8,4.3,7.1,11.5,0.0,0.7,18.5,25.9,-0.3,0.1,-0.2,-0.127,-5.7,-4.0,-9.7,-0.2
Charlie Criss,PG,34,MIL,66,922,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0.0,9.7,20.3,1.3,0.9,2.2,0.113,0.3,-3.0,-2.7,-0.2
Geoff Crompton,C,27,SAS,14,148,9.7,0.428,0.0,0.147,13.8,21.3,17.7,5.6,0.9,1.8,12.1,11.1,0.1,0.1,0.2,0.078,-2.6,0.7,-1.9,0.0
Pat Cummings,C,26,DAL,81,2317,14.6,0.526,0.001,0.223,10.3,21.0,15.5,8.4,1.1,0.8,14.4,19.2,2.5,1.5,4.0,0.084,-1.2,0.5,-0.7,0.8
Terry Cummings,PF,21,SDC,70,2531,22.8,0.557,0.001,0.315,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,6.5,2.2,8.7,0.16399999999999998,2.7,0.8,3.5,3.5
Earl Cureton,C,25,PHI,73,987,8.1,0.433,0.0,0.26,9.4,19.0,14.4,5.5,1.8,1.3,20.9,14.6,-0.9,1.7,0.8,0.040999999999999995,-3.0,0.6,-2.4,-0.1
Quintin Dailey,SG,22,CHI,76,2081,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,1.3,0.9,2.1,0.049,-0.8,-1.2,-2.0,0.0
Adrian Dantley*,SF,26,UTA,22,887,24.4,0.6609999999999999,0.0,0.617,6.9,9.2,8.0,18.8,1.0,0.0,13.7,26.1,3.8,0.5,4.3,0.23199999999999998,6.0,-1.9,4.1,1.4
Brad Davis,PG,27,DAL,79,2323,17.9,0.631,0.068,0.35,1.5,7.7,4.6,31.3,1.6,0.3,16.5,14.8,6.8,0.5,7.3,0.152,1.7,-1.3,0.4,1.4
Charles Davis,SF,24,WSB,74,1161,13.1,0.489,0.019,0.16699999999999998,7.8,12.5,10.2,10.2,1.3,1.1,13.7,23.7,-0.3,1.8,1.5,0.061,-1.0,-1.5,-2.5,-0.1
Johnny Davis,SG,27,ATL,53,1465,16.8,0.521,0.032,0.363,2.7,6.6,4.6,32.0,1.4,0.3,14.8,21.9,2.3,1.2,3.5,0.113,1.7,-2.3,-0.6,0.5
Mike Davis,PF,26,NYK,8,28,21.1,0.486,0.0,1.0,12.4,29.7,20.9,0.0,0.0,8.8,0.0,21.9,0.1,0.1,0.1,0.235,-3.6,-3.9,-7.5,0.0
Walter Davis,SG,28,PHO,80,2491,19.1,0.5479999999999999,0.018000000000000002,0.175,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,4.9,3.2,8.1,0.156,3.7,-2.3,1.4,2.2
Darryl Dawkins,C,26,NJN,81,2093,13.2,0.619,0.0,0.384,6.9,15.6,11.3,7.8,1.5,4.2,26.4,20.0,0.0,4.0,4.0,0.092,-0.6,1.4,0.7,1.5
Kenny Dennard,PF,24,KCK,22,224,7.6,0.369,0.0,0.265,9.7,15.5,12.6,3.0,3.2,0.3,11.6,7.4,0.0,0.3,0.3,0.069,-2.9,2.0,-0.9,0.1
Coby Dietrick,C,34,SAS,8,34,4.9,0.17,0.0,0.4,6.7,18.6,12.8,19.5,1.4,0.0,14.5,8.1,0.0,0.0,0.0,-0.004,-5.1,1.3,-3.8,0.0
James Donaldson,C,25,SEA,82,1789,15.6,0.615,0.0,0.44,8.2,21.1,14.9,7.3,0.5,3.0,18.2,16.2,2.5,2.6,5.1,0.138,-0.3,0.9,0.6,1.2
John Douglas,SG,26,SDC,3,12,7.8,0.363,0.33299999999999996,0.33299999999999996,0.0,10.3,4.7,10.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.013000000000000001,-5.1,-5.8,-10.8,0.0
Leon Douglas,C,28,KCK,5,46,2.0,0.515,0.0,0.667,7.1,9.4,8.2,0.0,0.0,3.7,20.5,4.1,0.0,0.0,0.0,0.036000000000000004,-4.4,-0.2,-4.7,0.0
John Drew,SF,28,UTA,44,1206,19.6,0.552,0.006999999999999999,0.584,8.5,11.3,9.9,12.8,1.3,0.3,13.8,31.7,2.1,0.9,3.0,0.11900000000000001,1.5,-2.8,-1.3,0.2
Larry Drew,PG,24,KCK,75,2690,18.1,0.545,0.013000000000000001,0.31,1.8,6.6,4.2,31.6,2.1,0.2,16.4,23.7,5.1,2.1,7.2,0.128,2.1,-1.5,0.6,1.8
Terry Duerod,SG,26,GSW,5,49,4.2,0.474,0.0,0.0,0.0,6.9,3.3,13.9,1.9,1.1,32.1,22.4,-0.2,0.0,-0.2,-0.149,-9.0,-1.6,-10.6,-0.1
Mike Dunleavy,PG,28,SAS,79,1619,14.0,0.53,0.38,0.302,1.3,7.5,4.5,33.6,2.1,0.1,21.7,18.2,2.1,1.0,3.1,0.09300000000000001,0.5,-2.3,-1.8,0.1
T.R. Dunn,SG,27,DEN,82,2640,11.4,0.524,0.002,0.309,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,2.6,1.8,4.4,0.079,-0.6,2.7,2.1,2.8
John Duren,PG,24,IND,82,1433,8.2,0.48100000000000004,0.036000000000000004,0.15,2.7,5.5,4.0,17.0,2.1,0.2,20.0,13.1,0.0,0.4,0.4,0.013000000000000001,-3.9,-0.6,-4.5,-0.9
Mark Eaton,C,26,UTA,81,1528,11.0,0.447,0.003,0.255,5.9,24.4,15.4,9.2,0.7,9.2,26.3,13.6,-2.1,2.9,0.8,0.026000000000000002,-6.4,5.6,-0.8,0.5
Jerry Eaves,PG,23,UTA,82,1588,13.0,0.557,0.013999999999999999,0.43,2.2,5.5,3.9,18.5,1.4,0.1,18.2,20.6,1.2,0.8,2.0,0.061,-1.6,-2.7,-4.2,-0.9
Keith Edmonson,SG,22,ATL,32,309,6.8,0.371,0.013999999999999999,0.19399999999999998,6.9,6.5,6.7,10.3,1.7,1.1,11.7,23.0,-0.6,0.3,-0.3,-0.051,-4.7,-1.7,-6.4,-0.3
Franklin Edwards,PG,23,PHI,81,1266,14.2,0.509,0.017,0.23399999999999999,2.0,5.0,3.5,24.0,3.0,0.3,17.1,20.1,1.1,1.7,2.7,0.10400000000000001,0.2,-1.7,-1.5,0.2
James Edwards,C,27,TOT,31,667,14.5,0.523,0.0,0.41100000000000003,9.5,16.7,13.1,8.8,0.9,1.6,13.6,22.4,0.6,0.7,1.4,0.098,-1.0,-1.2,-2.2,0.0
Len Elmore,C,30,NJN,74,975,8.2,0.441,0.004,0.344,9.5,18.0,13.8,5.1,2.1,2.3,22.8,14.7,-1.0,1.9,0.9,0.045,-3.6,0.8,-2.9,-0.2
Chris Engler,C,23,GSW,54,369,5.8,0.401,0.0,0.17,12.2,18.5,15.3,3.7,0.9,2.6,19.2,13.3,-0.3,0.3,0.0,-0.006,-5.6,0.1,-5.5,-0.3
Alex English*,SF,29,DEN,82,2988,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,8.7,1.6,10.3,0.166,4.2,0.4,4.7,5.0
Julius Erving*,SF,32,PHI,72,2421,23.1,0.5660000000000001,0.006,0.37200000000000005,7.9,13.3,10.7,16.5,2.2,3.0,12.6,25.5,6.8,4.1,10.9,0.217,4.9,1.5,6.3,5.1
Mike Evans,SG,27,DEN,42,695,8.9,0.504,0.037000000000000005,0.16899999999999998,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,-0.3,0.1,-0.2,-0.01,-4.2,-1.9,-6.1,-0.7
Bruce Flowers,PF,25,CLE,53,699,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1.0,15.8,16.4,1.1,0.6,1.7,0.11900000000000001,-0.5,0.6,0.1,0.4
Sleepy Floyd,PG,22,TOT,76,1248,13.8,0.505,0.047,0.342,4.8,7.3,6.0,15.3,2.1,0.8,14.9,22.4,1.0,1.1,2.2,0.083,-0.7,-1.4,-2.2,-0.1
Phil Ford,PG,26,TOT,77,1610,10.4,0.525,0.02,0.276,1.3,5.6,3.5,24.1,1.5,0.1,21.2,16.2,0.7,1.6,2.4,0.07,-1.4,-2.6,-4.1,-0.8
World B. Free,SG,29,TOT,73,2638,18.4,0.519,0.032,0.41,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,4.5,1.2,5.7,0.10400000000000001,1.9,-2.0,-0.1,1.3
Bill Garnett,C,22,DAL,75,1411,15.0,0.593,0.009000000000000001,0.545,10.6,20.6,15.5,9.0,1.6,2.7,17.0,13.4,2.6,1.3,3.9,0.133,-0.6,2.7,2.1,1.5
Calvin Garrett,SF,26,HOU,4,34,6.4,0.42100000000000004,0.091,0.182,8.9,13.4,11.0,12.1,0.0,0.0,20.2,17.5,0.0,0.0,0.0,-0.051,-5.9,-1.9,-7.8,0.0
George Gervin*,SG,30,SAS,78,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,7.6,1.8,9.4,0.159,2.3,-1.1,1.1,2.2
Artis Gilmore*,C,33,SAS,82,2797,21.2,0.6679999999999999,0.006999999999999999,0.5589999999999999,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,7.5,3.5,11.0,0.18899999999999997,2.1,1.5,3.6,4.0
Mike Glenn,SG,27,ATL,73,1124,15.1,0.5529999999999999,0.002,0.2,1.5,7.0,4.3,17.3,1.3,0.5,9.7,19.8,2.0,0.9,2.9,0.126,0.6,-2.2,-1.6,0.1
Mike Gminski,C,23,NJN,80,1255,18.4,0.5720000000000001,0.002,0.528,14.0,20.3,17.2,6.7,1.3,5.4,19.4,20.4,1.7,2.6,4.3,0.166,0.3,0.9,1.3,1.0
Glen Gondrezick,PF,27,DEN,76,1130,13.5,0.508,0.01,0.38799999999999996,9.6,17.3,13.5,10.0,3.0,0.4,12.5,12.9,1.5,1.1,2.5,0.10800000000000001,-0.9,1.9,1.0,0.9
Rickey Green,PG,28,UTA,78,2783,17.2,0.534,0.013999999999999999,0.24600000000000002,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,3.8,2.8,6.6,0.114,1.2,-0.6,0.5,1.8
Dave Greenwood,PF,25,CHI,79,2355,13.0,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1.0,2.0,16.3,15.5,1.3,2.3,3.6,0.073,-2.5,1.8,-0.7,0.8
John Greig,SF,21,SEA,9,26,19.9,0.607,0.0,0.462,8.6,15.7,12.3,0.0,0.0,2.0,11.3,27.2,0.1,0.0,0.1,0.182,-1.8,-7.7,-9.5,0.0
Kevin Grevey,SF,29,WSB,41,756,9.5,0.45799999999999996,0.129,0.235,2.6,4.6,3.6,9.5,1.1,0.5,7.7,19.3,0.2,0.8,1.0,0.064,-1.3,-2.6,-3.9,-0.4
Paul Griffin,PF,29,SAS,53,956,8.9,0.579,0.0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,0.5,0.9,1.4,0.068,-1.5,2.4,0.9,0.7
Darrell Griffith,SG,24,UTA,77,2787,15.8,0.514,0.085,0.158,3.8,7.3,5.6,15.6,2.2,0.6,13.2,26.9,0.6,2.2,2.8,0.048,0.4,-1.2,-0.8,0.9
Bob Gross,SF,29,SDC,27,373,8.7,0.45899999999999996,0.037000000000000005,0.23199999999999998,9.1,11.3,10.1,11.1,2.7,1.1,21.0,11.9,0.0,0.2,0.2,0.032,-3.1,1.7,-1.4,0.1
Ernie Grunfeld,SF,27,NYK,77,1422,8.9,0.494,0.011000000000000001,0.26,3.4,10.1,6.7,13.5,1.4,0.4,16.7,15.1,0.2,1.9,2.2,0.073,-1.5,-0.3,-1.8,0.1
Bill Hanzlik,SF,25,DEN,82,1547,10.6,0.493,0.016,0.366,5.2,10.2,7.7,19.7,2.1,0.5,22.1,15.6,0.3,0.7,1.0,0.03,-2.6,0.4,-2.1,-0.1
Joe Hassett,SG,27,GSW,6,139,7.5,0.44299999999999995,0.205,0.0,2.3,6.4,4.3,19.4,0.7,0.0,17.0,15.0,0.0,0.0,0.0,-0.008,-3.4,-2.6,-6.0,-0.1
Scott Hastings,C-PF,22,TOT,31,140,6.4,0.395,0.079,0.526,12.1,21.6,16.8,2.9,2.1,0.4,16.1,16.8,-0.2,0.3,0.1,0.031,-4.7,-1.6,-6.3,-0.2
Steve Hawes,PF,32,TOT,77,1416,8.6,0.46399999999999997,0.054000000000000006,0.24100000000000002,6.2,20.7,13.6,8.9,1.3,0.5,19.9,15.6,-1.0,2.0,1.0,0.035,-3.6,0.5,-3.1,-0.4
Elvin Hayes*,PF,37,HOU,81,2302,14.7,0.515,0.004,0.322,8.7,20.7,14.3,10.4,1.0,2.0,16.4,21.1,0.6,1.8,2.4,0.05,-2.3,1.1,-1.3,0.4
Steve Hayes,C,27,CLE,65,1058,8.2,0.495,0.005,0.235,10.7,14.8,12.7,4.7,0.8,2.3,17.0,11.5,0.4,0.8,1.2,0.055,-3.1,1.2,-2.0,0.0
Spencer Haywood*,PF,33,WSB,38,775,10.0,0.447,0.003,0.27899999999999997,10.9,15.3,13.1,5.7,0.7,2.0,16.1,22.3,-0.8,1.2,0.4,0.025,-3.2,-1.3,-4.6,-0.5
Gerald Henderson,PG,27,BOS,82,1551,12.1,0.496,0.026000000000000002,0.215,4.0,4.6,4.3,16.7,2.8,0.1,15.9,20.3,0.5,1.8,2.3,0.073,-0.4,-1.3,-1.7,0.1
Tom Henderson,SG,31,HOU,51,789,11.5,0.45,0.008,0.217,2.3,7.4,4.7,24.6,2.2,0.1,14.8,17.1,0.0,0.3,0.4,0.022000000000000002,-3.6,-1.0,-4.6,-0.5
Rod Higgins,SF,23,CHI,82,2196,12.7,0.521,0.059000000000000004,0.37799999999999995,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,2.7,1.2,3.8,0.083,-0.7,0.7,-0.1,1.1
Johnny High,SG,25,PHO,82,1155,8.6,0.47700000000000004,0.023,0.627,4.5,9.6,7.2,16.3,3.5,1.6,27.7,13.5,-1.0,2.2,1.2,0.051,-2.5,1.9,-0.5,0.4
Armond Hill,PG,29,MIL,14,169,12.6,0.645,0.0,0.846,3.4,9.3,6.5,20.1,2.6,0.0,26.7,11.9,0.2,0.2,0.5,0.13699999999999998,-0.3,-0.3,-0.5,0.1
Craig Hodges,SG,22,SDC,76,2022,10.3,0.493,0.128,0.185,2.8,4.2,3.4,18.0,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.018000000000000002,-2.3,-1.7,-4.0,-1.0
Lionel Hollins,PG,29,SDC,56,1844,12.8,0.47600000000000003,0.028999999999999998,0.25,1.7,6.6,4.0,27.2,2.8,0.4,19.9,21.0,-0.2,0.8,0.6,0.016,-2.5,-0.8,-3.3,-0.6
Phil Hubbard,SF,26,CLE,82,1953,13.9,0.536,0.003,0.496,12.6,14.9,13.7,6.7,2.2,0.2,17.8,19.0,1.6,1.8,3.4,0.084,-0.6,0.5,-0.1,0.9
Geoff Huston,PG,25,CLE,80,2716,12.6,0.518,0.013999999999999999,0.294,1.7,5.1,3.3,26.5,1.3,0.1,17.2,17.6,2.4,1.0,3.4,0.06,-1.0,-1.7,-2.7,-0.5
Marc Iavaroni,PF,26,PHI,80,1612,7.3,0.502,0.006,0.32,8.0,13.3,10.8,6.4,0.9,1.5,24.8,13.2,-0.6,2.1,1.5,0.045,-1.8,0.5,-1.3,0.3
Dan Issel*,C,34,DEN,80,2431,21.6,0.573,0.015,0.37,6.3,18.6,12.4,12.6,1.5,0.9,10.4,25.5,6.8,1.5,8.4,0.165,1.9,-0.4,1.4,2.1
Tracy Jackson,SG,23,CHI,78,1309,11.9,0.511,0.031,0.29600000000000004,7.1,7.5,7.3,10.9,2.2,0.4,14.7,16.7,1.0,0.7,1.7,0.062,-1.6,-0.1,-1.7,0.1
Clay Johnson,SG,26,LAL,48,447,9.4,0.461,0.015,0.35600000000000004,10.4,6.9,8.5,6.1,2.3,0.5,13.8,16.0,0.2,0.3,0.6,0.061,-1.8,-1.0,-2.8,-0.1
Clemon Johnson,C,26,TOT,83,1914,15.3,0.537,0.002,0.31,10.5,18.9,14.6,9.5,1.6,2.7,15.8,16.1,2.1,2.2,4.3,0.109,-0.6,1.7,1.1,1.5
Dennis Johnson*,PG,28,PHO,77,2551,14.8,0.534,0.036000000000000004,0.429,4.2,10.1,7.2,20.4,1.8,0.9,16.6,19.6,3.0,3.6,6.6,0.125,1.3,-0.2,1.1,2.0
