Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Anthony Bonner,PF,22,SAC,34,750,12.2,0.474,0.0,0.33,8.7,15.8,12.2,10.1,2.6,0.4,13.5,17.7,-0.2,0.8,0.7,0.044000000000000004,-2.7,0.7,-2.0,0.0
Sam Bowie,C,29,NJN,62,1916,14.1,0.486,0.03,0.32,9.3,17.3,13.1,11.4,1.1,2.8,14.6,20.3,0.4,2.2,2.6,0.066,-1.8,1.2,-0.6,0.7
Randy Breuer,C,30,MIN,73,1505,11.4,0.457,0.0,0.182,8.3,19.1,13.3,7.0,1.2,3.4,12.8,15.4,-0.3,1.3,1.0,0.031,-3.9,0.7,-3.1,-0.4
Frank Brickowski,PF,31,MIL,75,1912,16.4,0.578,0.003,0.35100000000000003,7.9,18.9,13.3,10.6,2.2,1.4,16.4,21.9,2.2,2.6,4.7,0.11900000000000001,-0.2,0.9,0.6,1.3
Scott Brooks,PG,25,MIN,80,980,16.9,0.528,0.365,0.195,3.1,5.6,4.3,31.6,2.8,0.3,11.3,19.9,2.1,0.5,2.6,0.127,2.6,-3.3,-0.8,0.3
Chucky Brown,SF,22,CLE,74,1485,12.0,0.555,0.008,0.287,6.1,10.5,8.3,8.4,0.9,1.0,14.3,19.4,0.7,0.9,1.6,0.052000000000000005,-2.0,-1.5,-3.4,-0.5
Dee Brown,PG,22,BOS,82,1945,13.2,0.523,0.055999999999999994,0.257,2.5,7.4,5.2,22.5,2.1,0.4,16.7,17.7,1.8,1.8,3.5,0.087,-0.6,-0.7,-1.3,0.3
Mike Brown,C,27,UTA,82,1391,9.6,0.5379999999999999,0.0,0.627,9.9,18.1,14.3,4.9,1.1,1.1,18.5,14.2,0.5,1.9,2.4,0.083,-3.0,0.9,-2.1,0.0
Tony Brown,SG-SF,30,TOT,30,294,5.9,0.46,0.15,0.28800000000000003,10.3,7.2,8.6,7.6,0.7,0.0,15.1,16.0,-0.1,0.2,0.2,0.026000000000000002,-2.8,-1.3,-4.2,-0.2
Mark Bryant,PF,25,POR,53,781,11.2,0.55,0.005,0.498,9.3,17.5,13.5,4.5,0.9,0.9,11.8,14.6,1.0,1.1,2.1,0.129,-1.8,-0.1,-1.9,0.0
Jud Buechler,SF,22,NJN,74,859,10.0,0.455,0.018000000000000002,0.292,7.2,10.2,8.6,8.2,1.9,1.0,9.3,13.1,0.4,0.8,1.2,0.065,-3.1,0.2,-2.9,-0.2
Matt Bullard,PF,23,HOU,18,63,17.2,0.507,0.09699999999999999,0.5479999999999999,10.2,13.4,11.8,5.0,2.3,0.0,7.2,27.1,0.1,0.1,0.2,0.147,-1.1,-3.0,-4.1,0.0
Willie Burton,SF,22,MIA,76,1928,11.5,0.507,0.039,0.379,6.3,8.9,7.6,8.5,1.8,0.8,13.8,22.1,0.5,1.6,2.1,0.052000000000000005,-2.0,-0.8,-2.8,-0.4
Greg Butler,C,24,LAC,9,37,3.2,0.32299999999999995,0.0,0.316,22.9,23.7,23.3,3.7,0.0,0.0,15.6,28.1,-0.1,0.0,-0.1,-0.131,-9.2,-5.6,-14.9,-0.1
Michael Cage,C,29,SEA,82,2141,12.0,0.528,0.006999999999999999,0.252,9.8,21.6,15.6,5.4,2.0,1.8,14.4,11.3,1.7,2.7,4.3,0.09699999999999999,-1.0,2.0,1.0,1.6
Adrian Caldwell,PF,24,HOU,42,343,8.6,0.426,0.012,0.205,13.4,17.6,15.5,3.1,2.7,1.7,24.9,14.4,-0.5,0.7,0.1,0.021,-5.8,1.9,-3.8,-0.2
Rick Calloway,SG,24,SAC,64,678,6.6,0.452,0.01,0.41100000000000003,4.1,9.1,6.5,13.4,1.6,0.7,18.4,17.9,-0.8,0.4,-0.3,-0.025,-5.6,-1.2,-6.8,-0.8
Elden Campbell,PF,22,LAL,52,380,14.5,0.498,0.0,0.39799999999999996,12.8,16.4,14.7,3.8,1.5,5.9,10.0,18.4,0.4,0.7,1.1,0.135,-2.6,1.9,-0.7,0.1
Tony Campbell,SG,28,MIN,77,2893,16.6,0.494,0.040999999999999995,0.297,6.1,7.9,6.9,12.4,2.2,1.1,10.1,28.1,2.3,1.4,3.7,0.062,0.7,-1.6,-0.9,0.8
Antoine Carr,PF,29,SAC,77,2527,18.3,0.5539999999999999,0.002,0.317,7.1,11.9,9.4,14.1,0.9,2.5,10.9,27.2,3.6,1.8,5.4,0.10300000000000001,1.5,-0.8,0.7,1.7
Joe Barry Carroll,C,32,PHO,11,96,8.6,0.44799999999999995,0.0,0.33299999999999996,3.6,22.8,13.7,14.9,0.5,4.8,22.5,22.6,-0.2,0.2,0.0,-0.013999999999999999,-7.1,1.9,-5.2,-0.1
Bill Cartwright,C,33,CHI,79,2273,11.5,0.522,0.0,0.27399999999999997,8.8,16.3,12.6,7.1,0.7,0.4,13.4,15.8,1.9,2.3,4.2,0.08900000000000001,-1.2,-0.3,-1.6,0.2
Terry Catledge,PF,27,ORL,51,1459,14.5,0.5,0.008,0.408,12.2,14.4,13.3,6.3,1.1,0.4,12.6,23.8,0.6,0.9,1.6,0.051,-0.9,-1.6,-2.5,-0.2
Duane Causwell,C,22,SAC,76,1719,13.0,0.541,0.0,0.4,9.1,16.9,12.9,6.1,1.4,5.5,16.5,14.8,0.6,2.2,2.8,0.079,-3.0,2.8,-0.2,0.8
Cedric Ceballos,SF,21,PHO,63,730,17.8,0.527,0.013999999999999999,0.396,12.1,10.4,11.2,7.7,1.4,0.4,12.3,31.3,0.6,0.7,1.3,0.085,-0.5,-3.5,-4.0,-0.4
Tom Chambers,PF,31,PHO,76,2475,16.2,0.513,0.057,0.361,4.8,16.2,10.8,11.5,1.2,1.2,10.7,27.2,2.4,3.0,5.4,0.105,-0.6,-0.5,-1.1,0.6
Rex Chapman,PG,23,CHH,70,2100,15.1,0.527,0.161,0.306,2.4,8.2,5.2,18.8,1.7,0.5,11.1,23.9,2.0,1.0,3.0,0.069,1.1,-1.6,-0.5,0.8
Maurice Cheeks*,PG,34,NYK,76,2147,14.2,0.5479999999999999,0.040999999999999995,0.267,1.2,7.9,4.6,28.3,3.0,0.3,16.7,13.2,2.8,2.4,5.2,0.11699999999999999,-0.3,0.3,0.0,1.1
Derrick Chievous,SF,23,CLE,18,110,6.5,0.405,0.0,0.348,11.6,7.4,9.5,2.7,1.4,0.5,10.2,23.4,-0.2,0.1,-0.1,-0.049,-6.0,-4.1,-10.1,-0.2
Richard Coffey,SF,25,MIN,52,320,7.9,0.402,0.013000000000000001,0.293,14.3,14.4,14.3,1.3,1.0,0.8,5.6,12.1,0.1,0.1,0.2,0.037000000000000005,-4.2,-3.1,-7.3,-0.4
Derrick Coleman,PF,23,NJN,74,2602,17.6,0.527,0.035,0.402,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,0.10800000000000001,-0.2,0.7,0.5,1.7
Bimbo Coles,PG,22,MIA,82,1355,10.4,0.461,0.087,0.242,4.5,8.1,6.3,24.1,2.3,0.5,18.4,16.0,-0.1,1.2,1.1,0.038,-2.6,-0.3,-3.0,-0.3
Steve Colter,PG,28,SAC,19,251,9.5,0.48,0.25,0.179,2.2,9.7,5.9,21.3,2.2,0.3,15.4,12.4,0.1,0.2,0.3,0.051,-3.0,-0.8,-3.9,-0.1
Lester Conner,PG,31,TOT,74,1008,13.3,0.523,0.024,0.45399999999999996,2.3,10.4,6.2,21.9,4.2,0.1,18.9,12.6,0.7,1.4,2.1,0.102,-2.0,1.3,-0.7,0.3
Anthony Cook,PF,23,DEN,58,1121,10.7,0.452,0.011000000000000001,0.456,10.3,17.9,13.7,2.6,1.3,3.4,12.8,12.3,0.0,0.5,0.5,0.022000000000000002,-4.1,0.1,-4.0,-0.6
Wayne Cooper,C,34,POR,67,746,8.3,0.45,0.006999999999999999,0.29,8.1,19.6,13.9,3.6,0.4,5.0,11.9,10.1,0.2,1.2,1.4,0.092,-4.5,2.6,-1.9,0.0
Tyrone Corbin,SF,28,MIN,82,3196,16.6,0.499,0.008,0.28300000000000003,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,2.6,2.9,5.4,0.081,0.6,1.0,1.6,2.9
Dave Corzine,C,34,SEA,28,147,12.5,0.493,0.0,0.579,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,0.2,0.2,0.4,0.11699999999999999,-2.4,-0.6,-3.0,0.0
Pat Cummings,PF,34,UTA,4,26,14.2,0.721,0.0,1.6669999999999998,14.5,8.5,11.3,0.0,0.0,0.0,16.1,21.1,0.1,0.0,0.1,0.20800000000000002,0.3,-6.5,-6.2,0.0
Terry Cummings,PF,29,SAS,67,2195,16.3,0.514,0.032,0.231,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,2.3,3.2,5.6,0.122,0.7,0.2,0.9,1.6
Earl Cureton,PF,33,CHH,9,159,2.4,0.336,0.042,0.125,4.2,22.3,13.0,2.4,0.0,1.2,19.2,8.4,-0.2,0.1,-0.1,-0.040999999999999995,-7.9,-0.2,-8.1,-0.2
Dell Curry,SG,26,CHH,76,1515,17.0,0.524,0.12,0.159,3.5,11.9,7.5,18.0,2.4,1.0,9.5,23.8,1.5,1.2,2.7,0.086,1.0,-0.5,0.4,0.9
Quintin Dailey,SG,30,SEA,30,299,14.5,0.505,0.006,0.4,4.3,8.5,6.4,8.4,1.2,0.2,9.4,28.3,0.2,0.1,0.3,0.054000000000000006,-2.1,-4.5,-6.6,-0.3
Adrian Dantley*,SF,34,MIL,10,126,12.1,0.46399999999999997,0.06,0.52,7.4,4.8,6.1,10.4,2.0,0.0,8.9,23.0,0.1,0.1,0.1,0.052000000000000005,-2.1,-2.8,-4.8,-0.1
Brad Daugherty,C,25,CLE,76,2946,19.9,0.583,0.003,0.501,7.0,25.7,16.3,13.9,1.3,0.9,13.0,24.0,5.5,3.6,9.0,0.147,1.5,0.7,2.2,3.1
Brad Davis,PG,35,DAL,80,1426,10.3,0.507,0.228,0.316,1.0,8.4,4.7,22.8,1.6,0.7,15.3,15.6,0.8,0.8,1.6,0.054000000000000006,-1.9,-1.7,-3.6,-0.6
Terry Davis,PF,23,MIA,55,996,11.7,0.516,0.008,0.525,11.8,18.2,14.9,5.5,0.9,1.7,11.0,13.4,1.0,1.0,2.0,0.095,-2.1,0.2,-1.9,0.0
Walter Davis,SG,36,TOT,71,1483,15.5,0.506,0.042,0.136,4.5,7.9,6.1,12.2,2.3,0.1,8.8,24.6,1.3,0.6,2.0,0.064,-0.1,-2.1,-2.2,-0.1
Johnny Dawkins,PG,27,PHI,4,124,22.8,0.687,0.098,0.268,0.0,14.2,7.2,37.1,1.2,0.0,14.9,19.0,0.5,0.1,0.6,0.218,3.6,-2.5,1.1,0.1
Tony Dawson,SF,23,SAC,4,17,16.0,0.643,0.14300000000000002,0.0,13.0,0.0,6.7,0.0,0.0,0.0,12.5,20.6,0.0,0.0,0.0,0.06,-0.1,-7.4,-7.5,0.0
Byron Dinkins,PG,23,TOT,12,149,4.6,0.474,0.0,0.265,0.0,8.5,4.5,16.6,0.7,0.0,25.5,14.3,-0.2,0.1,0.0,-0.01,-6.2,-1.7,-7.9,-0.2
Vlade Divac*,C,22,LAL,82,2310,17.7,0.606,0.022000000000000002,0.43799999999999994,10.8,22.2,16.7,5.8,2.3,3.3,16.1,17.1,3.6,4.8,8.3,0.17300000000000001,0.3,3.4,3.7,3.3
James Donaldson,C,33,DAL,82,2800,12.3,0.5720000000000001,0.0,0.37200000000000005,8.2,21.4,14.8,3.5,0.6,2.1,16.9,13.6,1.8,2.5,4.3,0.07400000000000001,-2.4,0.6,-1.8,0.1
Sherman Douglas,PG,24,MIA,73,2562,18.0,0.546,0.028999999999999998,0.392,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.3,-1.7,0.6,1.7
Greg Dreiling,C,28,IND,73,1031,8.7,0.539,0.01,0.541,7.6,20.3,14.2,6.4,1.1,1.7,19.2,12.1,0.3,0.8,1.1,0.05,-3.0,0.0,-3.0,-0.3
Larry Drew,PG,32,LAL,48,496,10.3,0.516,0.264,0.17600000000000002,1.2,6.5,4.0,32.4,1.5,0.1,26.7,16.1,0.0,0.5,0.5,0.048,-3.0,-2.5,-5.5,-0.4
Clyde Drexler*,SG,28,POR,82,2852,22.1,0.563,0.14300000000000002,0.392,8.3,12.8,10.6,25.7,2.4,1.3,12.9,25.7,8.0,4.5,12.4,0.209,5.3,2.1,7.3,6.7
Kevin Duckworth,C,26,POR,81,2511,12.7,0.525,0.002,0.287,7.9,15.4,11.7,5.1,0.6,0.8,13.2,22.8,1.3,3.0,4.3,0.08199999999999999,-2.1,-1.0,-3.2,-0.7
Chris Dudley,C,25,NJN,61,1560,12.6,0.439,0.0,0.42200000000000004,14.8,19.7,17.2,3.3,1.2,5.8,13.9,14.8,-0.2,2.4,2.2,0.068,-3.7,2.4,-1.3,0.3
Joe Dumars*,SG,27,DET,80,3046,18.0,0.552,0.035,0.32299999999999995,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,0.155,2.7,-0.9,1.8,2.9
T.R. Dunn,SG,35,DEN,17,217,10.7,0.506,0.085,0.213,7.9,10.6,9.1,12.4,2.3,0.2,12.0,9.5,0.3,0.0,0.3,0.066,-1.4,-0.1,-1.5,0.0
Ledell Eackles,SG,24,WSB,67,1616,12.9,0.505,0.077,0.29100000000000004,3.2,5.5,4.3,13.1,1.4,0.4,11.8,25.2,0.3,0.9,1.2,0.035,-1.5,-2.8,-4.3,-1.0
Mark Eaton,C,34,UTA,80,2580,9.5,0.599,0.0,0.384,8.9,20.8,15.2,2.6,0.8,4.5,22.5,7.6,1.2,4.3,5.5,0.10300000000000001,-2.4,4.2,1.8,2.5
Blue Edwards,SF,25,UTA,62,1611,10.4,0.5589999999999999,0.052000000000000005,0.252,4.0,10.3,7.3,10.1,1.8,1.1,16.9,17.1,0.2,2.0,2.2,0.065,-1.7,1.3,-0.3,0.7
James Edwards,C,35,DET,72,1903,12.7,0.5329999999999999,0.003,0.37200000000000005,5.4,11.2,8.3,5.6,0.3,1.0,12.0,24.2,1.5,2.0,3.5,0.08800000000000001,-1.8,-1.4,-3.1,-0.6
Kevin Edwards,SG,25,MIA,79,2000,13.7,0.46799999999999997,0.091,0.23,4.4,7.1,5.7,18.8,3.1,1.4,13.8,24.1,-0.6,2.2,1.6,0.039,-1.5,0.3,-1.2,0.4
Craig Ehlo,SG,29,CLE,82,2766,12.0,0.498,0.193,0.18100000000000002,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,0.057999999999999996,-0.2,1.0,0.8,2.0
Mario Elie,SF-SG,27,TOT,33,644,12.9,0.598,0.063,0.56,7.9,10.9,9.4,9.0,1.4,0.9,13.1,14.2,1.3,0.3,1.6,0.122,0.5,-0.5,-0.1,0.3
Sean Elliott,SF,22,SAS,82,3044,14.2,0.564,0.066,0.41200000000000003,5.4,10.8,8.3,11.1,1.1,0.7,11.3,17.8,5.1,3.7,8.8,0.138,1.0,0.6,1.6,2.8
Dale Ellis,SG,30,TOT,51,1424,17.0,0.542,0.21899999999999997,0.231,5.4,9.1,7.3,10.6,1.7,0.4,9.3,26.0,2.2,1.0,3.2,0.109,2.1,-2.5,-0.5,0.6
Pervis Ellison,C,23,WSB,76,1942,15.9,0.542,0.009000000000000001,0.336,12.6,20.4,16.5,7.7,1.2,4.8,16.7,18.8,1.1,2.9,4.0,0.1,-1.4,2.1,0.7,1.3
A.J. English,SG,23,WSB,70,1443,10.6,0.48,0.054000000000000006,0.27399999999999997,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,0.008,-2.5,-2.3,-4.8,-1.0
Alex English*,SF,37,DAL,79,1748,12.2,0.48,0.001,0.191,7.0,9.5,8.3,9.5,1.2,0.9,11.3,22.7,-0.2,0.8,0.6,0.017,-2.6,-1.7,-4.3,-1.0
Patrick Ewing*,C,28,NYK,81,3104,23.7,0.561,0.004,0.379,7.4,25.7,16.8,14.1,1.3,5.0,13.2,31.1,4.4,5.6,10.0,0.155,1.3,2.6,3.9,4.6
Jim Farmer,SG,26,TOT,27,456,12.2,0.507,0.10300000000000001,0.29100000000000004,5.6,9.0,7.1,10.9,1.2,0.2,13.1,22.5,0.2,-0.1,0.1,0.01,-1.8,-3.6,-5.4,-0.4
Dave Feitl,C,28,HOU,52,372,8.2,0.43,0.021,0.314,8.4,20.2,14.3,3.0,0.4,1.9,13.6,20.4,-0.4,0.5,0.2,0.022000000000000002,-7.3,-1.7,-9.0,-0.7
Duane Ferrell,SF,25,ATL,78,1165,12.4,0.5589999999999999,0.008,0.43799999999999994,8.8,7.9,8.4,6.8,1.4,1.4,15.5,17.8,1.3,0.6,1.9,0.079,-0.9,-1.0,-1.9,0.0
Danny Ferry,PF,24,CLE,81,1661,10.9,0.491,0.12,0.23600000000000002,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,-0.4,1.3,1.0,0.027999999999999997,-2.2,-1.0,-3.2,-0.5
Vern Fleming,PG,28,IND,69,1929,17.2,0.5710000000000001,0.027000000000000003,0.32899999999999996,5.1,7.5,6.4,27.9,1.9,0.4,15.1,19.7,3.8,0.6,4.4,0.109,2.2,-1.7,0.5,1.2
Sleepy Floyd,PG,30,HOU,82,1850,16.1,0.48,0.187,0.262,3.0,6.1,4.6,26.4,2.5,0.5,11.8,26.4,1.3,2.3,3.7,0.096,0.3,-1.0,-0.7,0.6
Greg Foster,PF,22,WSB,54,606,10.9,0.496,0.024,0.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,0.046,-3.7,-0.5,-4.1,-0.3
Anthony Frederick,SF,26,SAC,35,475,11.2,0.455,0.0,0.35700000000000004,8.4,11.8,10.0,14.4,2.3,1.7,17.1,21.6,-0.5,0.5,0.0,-0.001,-4.0,0.2,-3.8,-0.2
Corey Gaines,SG,25,DEN,10,226,15.2,0.51,0.3,0.371,1.5,4.6,2.9,46.6,1.9,0.5,22.0,16.3,0.3,0.0,0.3,0.061,-0.9,-6.1,-7.0,-0.3
Kevin Gamble,SF,25,BOS,82,2706,16.3,0.62,0.008,0.243,3.8,6.9,5.4,13.0,1.8,0.7,12.5,18.4,6.0,2.3,8.3,0.147,2.4,-0.3,2.1,2.8
Winston Garland,PG,26,LAC,69,1702,12.1,0.48,0.05,0.303,2.9,9.8,6.3,25.6,2.7,0.4,16.5,16.8,0.4,2.0,2.4,0.069,-1.7,0.7,-1.0,0.4
Tom Garrick,SG,24,LAC,67,949,13.3,0.48,0.09300000000000001,0.335,4.5,10.0,7.2,31.3,3.1,0.1,19.6,14.4,0.6,1.2,1.8,0.08900000000000001,-1.5,0.3,-1.2,0.2
Kenny Gattison,PF,26,CHH,72,1552,14.4,0.574,0.004,0.5429999999999999,9.8,18.5,14.0,4.2,1.5,2.7,15.3,18.3,1.4,1.5,3.0,0.092,-1.5,0.3,-1.2,0.3
Tate George,PG,22,NJN,56,594,10.5,0.456,0.01,0.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,0.0,0.4,0.4,0.032,-3.5,-2.1,-5.7,-0.5
Derrick Gervin,PF,27,NJN,56,743,13.3,0.478,0.071,0.289,5.4,10.3,7.8,6.6,1.2,1.5,9.2,26.5,0.2,0.6,0.8,0.054000000000000006,-3.0,-3.1,-6.1,-0.8
Kendall Gill,SG,22,CHH,82,1944,15.4,0.494,0.017,0.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,0.044000000000000004,-0.1,0.5,0.4,1.2
Armen Gilliam,PF,26,TOT,75,2644,15.5,0.542,0.002,0.32899999999999996,9.4,16.2,12.8,6.2,1.3,1.2,13.2,21.6,2.3,2.3,4.6,0.083,-0.7,-0.5,-1.2,0.5
Gerald Glass,SF,23,MIN,51,606,15.9,0.47100000000000003,0.05,0.22399999999999998,9.7,9.8,9.8,12.1,2.4,0.9,9.9,29.4,0.1,0.4,0.5,0.036000000000000004,-0.6,-2.8,-3.4,-0.2
Mike Gminski,C,31,TOT,80,2196,14.0,0.48100000000000004,0.017,0.196,9.6,20.8,15.1,6.4,0.9,1.5,8.8,18.8,0.9,2.0,2.9,0.063,-2.2,-0.4,-2.6,-0.3
