Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Mark Davis,SF,25,TOT,33,258,15.0,0.5429999999999999,0.098,0.33299999999999996,7.1,9.6,8.3,8.1,2.5,1.2,9.3,20.7,0.4,0.3,0.7,0.134,0.0,-0.9,-1.0,0.1
Walter Davis,SG,34,DEN,81,1857,16.7,0.544,0.064,0.185,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,2.1,1.4,3.5,0.092,0.6,-3.1,-2.5,-0.2
Darryl Dawkins,C,32,DET,14,48,8.2,0.501,0.0,0.9470000000000001,7.4,9.0,8.2,3.1,0.0,1.3,12.9,27.6,0.0,0.0,0.0,0.027000000000000003,-4.8,-4.2,-8.9,-0.1
Johnny Dawkins,PG,25,SAS,32,1083,13.4,0.505,0.01,0.28,3.1,7.3,5.1,28.9,2.3,0.0,19.8,20.1,0.2,0.8,1.0,0.044000000000000004,-1.3,-1.4,-2.7,-0.2
Vinny Del Negro,SG,22,SAC,80,1556,12.7,0.52,0.04,0.19899999999999998,3.3,8.6,5.9,19.0,2.0,0.5,12.3,16.4,1.5,1.0,2.5,0.077,-1.2,-0.6,-1.8,0.1
Fennis Dembo,SF,23,DET,31,74,7.8,0.38799999999999996,0.095,0.23800000000000002,12.8,21.9,17.6,10.1,0.7,0.0,13.1,30.9,-0.2,0.1,-0.1,-0.037000000000000005,-6.0,-2.8,-8.8,-0.1
James Donaldson,C,31,DAL,53,1746,14.2,0.614,0.0,0.368,10.1,25.7,18.0,3.1,0.7,2.7,17.5,11.8,2.1,2.3,4.4,0.122,-1.7,1.3,-0.4,0.7
Greg Dreiling,C,26,IND,53,396,8.1,0.613,0.0,0.831,11.6,14.0,12.9,6.1,0.6,1.6,27.1,15.2,0.1,0.2,0.4,0.045,-2.6,-0.9,-3.5,-0.2
Clyde Drexler*,SG,26,POR,78,3064,23.6,0.555,0.062,0.32799999999999996,9.9,11.9,10.9,22.2,3.2,1.0,11.6,27.2,8.8,3.8,12.6,0.19699999999999998,5.9,1.5,7.3,7.2
Kevin Duckworth,C,24,POR,79,2662,13.9,0.531,0.002,0.369,9.7,16.4,12.9,3.1,1.0,1.1,12.9,22.4,2.5,2.3,4.8,0.086,-1.7,-2.0,-3.7,-1.1
Chris Dudley,C,23,CLE,61,544,8.7,0.43,0.006,0.637,15.8,16.7,16.3,5.2,0.8,2.4,17.0,20.2,-0.7,0.8,0.1,0.011000000000000001,-5.0,-0.6,-5.6,-0.5
Joe Dumars*,SG,25,DET,69,2408,16.8,0.5710000000000001,0.032,0.33899999999999997,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7.0,0.14,2.0,-0.8,1.1,1.9
Mike Dunleavy,PG,34,MIL,2,5,17.7,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.18899999999999997,6.7,-6.5,0.1,0.0
T.R. Dunn,SG,33,PHO,34,321,7.0,0.41,0.0,0.34299999999999997,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,0.3,0.3,0.6,0.08800000000000001,-1.2,2.0,0.9,0.2
Ledell Eackles,SG,22,WSB,80,1459,15.2,0.519,0.055,0.473,7.2,6.2,6.7,12.6,1.3,0.2,12.6,27.8,1.4,0.8,2.1,0.07,0.0,-3.0,-3.0,-0.4
Mark Eaton,C,32,UTA,82,2914,10.6,0.513,0.0,0.491,9.4,21.8,16.1,3.8,0.7,6.5,22.3,9.2,0.0,6.5,6.6,0.10800000000000001,-3.1,6.1,3.0,3.7
James Edwards,C,33,DET,76,1254,11.6,0.547,0.005,0.46,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,1.3,1.5,2.8,0.109,-1.9,-0.5,-2.4,-0.1
Kevin Edwards,SG,23,MIA,79,2349,12.6,0.46,0.033,0.175,3.9,8.8,6.3,24.3,2.9,0.7,17.1,24.8,-2.3,2.2,-0.2,-0.003,-2.1,0.0,-2.1,-0.1
Craig Ehlo,SG,27,CLE,82,1867,13.7,0.528,0.191,0.223,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,0.11800000000000001,0.3,2.0,2.3,2.0
Dale Ellis,SG,28,SEA,82,3190,19.7,0.589,0.198,0.27,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,0.163,4.6,-2.6,2.1,3.3
Wayne Englestad,PF,22,DEN,11,50,12.4,0.419,0.0,0.345,9.8,24.0,16.5,18.9,0.9,0.0,8.2,27.9,0.0,0.1,0.0,0.031,-2.9,-2.2,-5.1,0.0
Alex English*,SF,35,DEN,82,2990,19.0,0.531,0.004,0.201,4.8,6.5,5.6,19.7,1.0,0.2,8.8,28.8,5.1,1.7,6.8,0.11,2.5,-2.7,-0.2,1.3
Patrick Ewing*,C,26,NYK,80,2896,22.1,0.607,0.005,0.37799999999999995,8.0,20.7,14.2,9.5,1.9,5.6,15.1,23.6,6.2,4.7,10.9,0.18100000000000002,1.5,3.2,4.7,4.9
Jim Farmer,SG,24,UTA,37,412,8.4,0.475,0.141,0.289,6.4,8.3,7.4,10.2,1.1,0.0,14.0,19.1,-0.1,0.5,0.4,0.045,-3.0,-0.9,-3.9,-0.2
Dave Feitl,C,26,WSB,57,828,8.7,0.485,0.004,0.244,8.7,18.3,13.3,5.8,1.0,1.3,18.1,17.4,-0.4,0.8,0.4,0.022000000000000002,-4.3,-0.5,-4.8,-0.6
Rolando Ferreira,C,24,POR,12,34,-7.6,0.209,0.0,0.444,12.4,29.7,20.8,3.3,0.0,1.7,21.8,31.2,-0.3,0.0,-0.2,-0.35200000000000004,-18.8,-5.2,-24.0,-0.2
Duane Ferrell,SF,23,ATL,41,231,12.0,0.488,0.0,0.53,8.8,10.5,9.7,6.1,1.5,1.6,10.5,20.1,0.2,0.2,0.4,0.08199999999999999,-2.2,-1.5,-3.7,-0.1
Vern Fleming,PG,26,IND,76,2552,15.8,0.5720000000000001,0.027999999999999997,0.373,3.9,9.2,6.7,28.1,1.5,0.3,16.8,18.7,4.6,1.1,5.6,0.106,1.7,-0.8,0.8,1.8
Sleepy Floyd,PG,28,HOU,82,2788,16.4,0.565,0.327,0.34600000000000003,1.9,9.9,5.9,35.5,2.1,0.2,19.7,18.5,4.4,3.3,7.7,0.133,2.3,-0.7,1.5,2.5
Tellis Frank,PF,23,GSW,32,245,9.4,0.47200000000000003,0.011000000000000001,0.56,10.7,14.2,12.5,7.7,2.6,1.4,20.4,22.0,-0.2,0.3,0.1,0.017,-4.5,-0.6,-5.1,-0.2
Anthony Frederick,SF,24,IND,46,313,11.9,0.5429999999999999,0.04,0.272,9.8,8.7,9.2,9.8,2.2,1.1,19.5,23.2,0.0,0.2,0.2,0.025,-1.9,-1.4,-3.3,-0.1
Corey Gaines,SG,23,NJN,32,337,9.1,0.47200000000000003,0.078,0.25,1.0,5.5,3.1,26.1,2.1,0.2,22.0,11.1,0.1,0.2,0.2,0.035,-4.1,-2.1,-6.2,-0.4
Kevin Gamble,SF,23,BOS,44,375,15.8,0.584,0.081,0.40399999999999997,3.4,9.4,6.4,13.1,1.8,0.5,10.6,19.9,0.7,0.2,1.0,0.12300000000000001,0.6,-2.1,-1.6,0.0
Winston Garland,PG,24,GSW,79,2661,14.7,0.483,0.04,0.23399999999999999,3.8,8.5,6.2,24.9,2.9,0.3,13.6,19.5,1.9,2.6,4.5,0.08199999999999999,0.0,0.1,0.0,1.4
Tom Garrick,SG,22,LAC,71,1499,11.0,0.547,0.036000000000000004,0.354,2.6,8.5,5.6,21.0,2.4,0.3,21.9,14.0,0.5,0.9,1.4,0.044000000000000004,-2.4,-0.7,-3.1,-0.4
Kenny Gattison,PF,24,PHO,2,9,-2.8,0.266,0.0,2.0,0.0,11.3,5.9,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,-0.037000000000000005,-8.3,-2.3,-10.6,0.0
Ben Gillery,C,23,SAC,24,84,5.0,0.429,0.0,1.2109999999999999,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,-0.1,0.1,0.0,0.013999999999999999,-7.0,-0.9,-7.9,-0.1
Armen Gilliam,PF,24,PHO,74,2120,15.7,0.5479999999999999,0.0,0.34700000000000003,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,2.3,2.7,5.1,0.115,-0.9,-1.2,-2.1,-0.1
Mike Gminski,C,29,PHI,82,2739,18.5,0.535,0.005,0.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7.0,0.122,0.2,-0.4,-0.2,1.2
Grant Gondrezick,SG,26,LAC,27,244,11.8,0.466,0.11599999999999999,0.42100000000000004,6.6,9.2,7.9,19.0,2.4,0.2,13.1,20.9,0.0,0.2,0.2,0.032,-1.8,-1.9,-3.6,-0.1
Orlando Graham,PF,23,GSW,7,22,6.7,0.34,0.0,0.4,36.5,13.6,25.0,0.0,0.0,0.0,14.5,23.7,0.0,0.0,0.0,-0.047,-5.9,-10.5,-16.4,-0.1
Ron Grandison,PF,24,BOS,72,528,10.1,0.499,0.07,0.563,10.4,9.7,10.0,10.2,1.7,0.3,16.9,16.8,0.3,0.3,0.6,0.055,-1.4,-1.2,-2.7,-0.1
Gary Grant,PG,23,LAC,71,1924,14.1,0.469,0.027000000000000003,0.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,-2.0,1.6,-0.4,-0.009000000000000001,-1.4,-0.6,-2.1,0.0
Harvey Grant,PF,23,WSB,71,1193,10.6,0.47700000000000004,0.003,0.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,0.9,0.9,1.7,0.07,-1.6,-0.1,-1.7,0.1
Horace Grant,PF,23,CHI,79,2809,13.8,0.547,0.006,0.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,3.3,3.1,6.4,0.11,-0.2,1.3,1.1,2.2
Stuart Gray,C,25,IND,72,783,9.1,0.519,0.006999999999999999,0.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,0.2,0.7,0.9,0.054000000000000006,-3.2,-0.2,-3.4,-0.3
Sylvester Gray,SF,21,MIA,55,1220,11.2,0.47100000000000003,0.01,0.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,-0.4,1.1,0.7,0.027999999999999997,-2.6,0.5,-2.1,0.0
Jeff Grayer,SG,23,MIL,11,200,12.6,0.495,0.027000000000000003,0.27399999999999997,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,0.0,0.2,0.2,0.047,-1.9,0.3,-1.6,0.0
A.C. Green,PF,25,LAL,82,2510,17.8,0.594,0.022000000000000002,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,5.8,3.5,9.4,0.179,1.6,0.6,2.2,2.7
Rickey Green,PG,34,TOT,63,871,13.7,0.522,0.042,0.125,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,0.6,0.6,1.2,0.067,-1.7,-1.9,-3.6,-0.3
Sidney Green,PF,28,NYK,82,1277,12.6,0.52,0.006999999999999999,0.40299999999999997,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,0.4,1.5,2.0,0.075,-2.3,-0.1,-2.4,-0.1
Dave Greenwood,PF,31,TOT,67,1403,11.8,0.493,0.0,0.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,0.5,1.8,2.2,0.076,-2.9,1.1,-1.8,0.1
Darrell Griffith,SG,30,UTA,82,2382,12.3,0.504,0.188,0.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,0.2,3.7,3.9,0.078,-1.2,0.3,-0.9,0.7
Pétur Guðmundsson,C,30,SAS,5,70,2.7,0.392,0.0,0.16,7.5,18.1,12.6,9.5,0.7,0.9,23.0,19.3,-0.2,0.1,-0.1,-0.09,-8.1,-1.5,-9.6,-0.1
Jack Haley,PF,25,CHI,51,289,9.9,0.56,0.0,0.59,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,0.0,0.3,0.4,0.064,-4.4,-1.6,-6.0,-0.3
