Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Quincy Acy,PF,25,SAC,59,876,14.7,0.629,0.22899999999999998,0.318,8.1,15.1,11.6,4.4,1.6,2.2,10.0,13.1,1.8,0.7,2.5,0.13699999999999998,0.2,0.0,0.2,0.5
Jordan Adams,SG,21,MEM,2,15,17.3,0.42700000000000005,0.16699999999999998,0.833,0.0,15.9,7.6,31.9,10.3,0.0,19.6,30.5,0.0,0.0,0.0,0.015,-2.9,4.8,1.9,0.0
Steven Adams,C,22,OKC,80,2014,15.5,0.621,0.0,0.46,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,4.2,2.3,6.5,0.155,0.8,1.3,2.1,2.1
Arron Afflalo,SG,30,NYK,71,2371,10.9,0.531,0.298,0.16399999999999998,1.1,11.0,6.1,9.9,0.5,0.3,8.7,17.9,1.8,0.9,2.7,0.055,-0.6,-1.8,-2.4,-0.2
Alexis Ajinça,C,27,NOP,59,861,13.8,0.514,0.003,0.19699999999999998,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,0.2,0.9,1.0,0.057999999999999996,-4.3,-0.2,-4.5,-0.5
Cole Aldrich,C,27,LAC,60,800,21.3,0.626,0.0,0.373,11.9,27.1,19.6,10.0,2.9,6.7,19.6,18.4,1.4,2.0,3.5,0.209,-1.0,5.8,4.8,1.4
LaMarcus Aldridge,PF,30,SAS,74,2261,22.4,0.565,0.015,0.289,9.2,22.2,15.9,8.1,0.9,2.8,7.8,25.9,5.6,4.5,10.1,0.215,0.7,1.1,1.8,2.2
Cliff Alexander,PF,20,POR,8,36,11.6,0.5,0.0,0.0,6.0,12.1,9.0,0.0,1.4,4.4,9.1,13.3,0.0,0.0,0.0,0.052000000000000005,-5.7,-1.3,-7.0,0.0
Lavoy Allen,PF,26,IND,79,1599,12.4,0.532,0.0,0.19699999999999998,11.1,17.8,14.5,7.1,0.8,2.1,14.6,13.0,1.6,2.1,3.7,0.11,-2.1,1.4,-0.6,0.6
Tony Allen,SG,34,MEM,64,1620,12.9,0.505,0.09,0.294,7.0,14.1,10.4,6.9,3.5,1.0,12.8,16.8,0.5,1.9,2.4,0.07200000000000001,-1.5,1.4,-0.1,0.8
Al-Farouq Aminu,SF,25,POR,82,2341,12.7,0.5329999999999999,0.485,0.217,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,1.7,2.3,4.0,0.08199999999999999,-0.4,0.7,0.2,1.3
Lou Amundson,PF,33,NYK,29,204,6.7,0.401,0.0,0.509,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,-0.3,0.2,-0.1,-0.013999999999999999,-5.3,0.4,-5.0,-0.2
Chris Andersen,C,37,TOT,27,402,15.3,0.598,0.19399999999999998,0.5,9.9,18.2,13.9,4.4,1.9,2.9,9.3,10.8,0.8,0.4,1.3,0.149,-0.3,1.1,0.8,0.3
Alan Anderson,SG,33,WAS,13,192,9.2,0.495,0.627,0.254,0.6,15.5,7.9,10.3,1.0,0.4,3.0,15.4,0.2,0.2,0.3,0.078,-1.2,-1.7,-2.8,0.0
James Anderson,SG,26,SAC,51,721,6.0,0.469,0.483,0.163,2.0,10.9,6.5,7.7,1.4,1.6,18.0,13.7,-0.6,0.4,-0.3,-0.017,-3.9,-0.3,-4.2,-0.4
Justin Anderson,SF,22,DAL,55,647,12.3,0.522,0.474,0.314,3.1,19.3,11.2,6.8,1.5,3.2,10.8,15.8,0.3,0.8,1.1,0.083,-2.5,1.3,-1.2,0.1
Kyle Anderson,SF,22,SAS,78,1245,12.9,0.528,0.125,0.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,0.7,2.8,3.5,0.133,-1.9,3.7,1.8,1.2
Ryan Anderson,PF,27,NOP,66,2008,17.2,0.546,0.385,0.245,7.0,15.2,10.9,6.1,0.9,1.0,8.0,24.7,3.1,0.8,3.9,0.092,1.5,-2.9,-1.4,0.3
Giannis Antetokounmpo,PG,21,MIL,80,2823,18.8,0.5660000000000001,0.10800000000000001,0.40399999999999997,4.6,20.0,12.4,20.0,1.7,3.4,14.8,22.3,4.2,2.9,7.1,0.121,1.0,1.5,2.4,3.2
Thanasis Antetokounmpo,SF,23,NYK,2,6,32.9,0.75,0.25,0.0,0.0,17.9,9.1,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.29100000000000004,6.3,-10.5,-4.1,0.0
Carmelo Anthony,SF,31,NYK,72,2530,20.3,0.53,0.237,0.308,4.3,19.5,12.0,21.9,1.3,1.1,10.6,29.7,3.9,2.5,6.4,0.121,2.8,-0.2,2.6,2.9
Joel Anthony,C,33,DET,19,96,14.1,0.6659999999999999,0.0,0.8,8.8,15.4,11.9,1.4,1.1,9.5,12.9,7.0,0.2,0.2,0.4,0.177,-2.8,5.0,2.2,0.1
Keith Appling,PG,23,ORL,5,27,-4.8,0.33799999999999997,0.375,0.25,0.0,4.2,2.1,5.0,1.9,0.0,25.3,19.5,-0.1,0.0,-0.1,-0.19899999999999998,-10.3,-2.7,-13.0,-0.1
Trevor Ariza,SF,30,HOU,81,2859,12.9,0.551,0.581,0.187,2.6,11.6,7.1,10.0,2.8,0.8,10.8,15.7,3.1,2.3,5.4,0.09,1.2,0.3,1.5,2.5
Darrell Arthur,PF,27,DEN,70,1516,12.5,0.514,0.239,0.10800000000000001,6.2,15.4,10.7,10.0,1.8,2.6,11.4,16.7,1.0,1.3,2.3,0.07200000000000001,-1.2,0.8,-0.3,0.6
Ömer Aşık,C,29,NOP,68,1178,11.0,0.551,0.0,0.574,10.9,28.7,19.5,3.1,0.9,1.6,19.7,11.4,0.7,1.0,1.7,0.07,-4.0,-0.2,-4.2,-0.7
D.J. Augustin,PG,28,TOT,62,1178,13.9,0.575,0.48,0.366,0.8,8.0,4.4,25.3,1.6,0.3,17.1,18.0,2.0,0.6,2.6,0.106,1.0,-2.7,-1.7,0.1
Jeff Ayres,C,28,LAC,17,107,8.3,0.585,0.043,0.261,4.1,18.1,11.2,6.9,0.0,2.2,19.0,13.4,0.1,0.1,0.2,0.077,-4.7,0.1,-4.6,-0.1
Luke Babbitt,SF,26,NOP,47,845,11.6,0.526,0.377,0.17300000000000001,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,0.064,-0.9,-2.0,-2.9,-0.2
Cameron Bairstow,C,25,CHI,18,103,6.8,0.391,0.125,0.2,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.9,-0.8,-7.7,-0.1
Leandro Barbosa,SG,33,GSW,68,1079,11.7,0.545,0.297,0.168,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,0.092,-1.2,-0.9,-2.1,0.0
J.J. Barea,PG,31,DAL,74,1667,15.4,0.536,0.366,0.135,1.7,8.3,5.0,31.5,0.8,0.1,13.0,23.8,2.1,0.7,2.8,0.08199999999999999,1.6,-2.8,-1.2,0.3
Andrea Bargnani,C,30,BRK,46,634,11.8,0.5,0.057,0.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,0.1,0.0,0.2,0.013000000000000001,-3.7,-4.2,-7.9,-0.9
Harrison Barnes,SF,23,GSW,66,2042,12.3,0.5589999999999999,0.33799999999999997,0.212,4.3,12.4,8.6,7.8,1.0,0.4,7.6,15.9,3.1,1.9,4.9,0.11599999999999999,0.4,-0.6,-0.2,0.9
Matt Barnes,SF,35,MEM,76,2190,11.7,0.503,0.534,0.19899999999999998,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,0.4,2.2,2.6,0.055999999999999994,-0.4,0.8,0.4,1.3
Will Barton,SG,25,DEN,82,2353,16.0,0.535,0.331,0.273,2.7,20.0,11.2,14.4,1.5,1.3,11.2,23.0,2.4,1.9,4.3,0.08800000000000001,0.3,-0.4,-0.1,1.1
Brandon Bass,PF,30,LAL,66,1342,17.4,0.619,0.006,0.467,8.1,15.0,11.4,9.2,1.2,3.2,9.9,13.9,3.4,0.7,4.1,0.146,0.1,0.7,0.8,1.0
Nicolas Batum,SF,27,CHO,70,2448,15.6,0.546,0.457,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,2.0,2.9,5.0,0.09699999999999999,1.1,0.9,2.0,2.5
Jerryd Bayless,SG,27,MIL,52,1505,12.4,0.568,0.529,0.20600000000000002,1.6,9.0,5.4,16.2,1.6,0.6,13.3,16.4,1.8,0.6,2.4,0.075,1.1,-2.1,-1.0,0.4
Aron Baynes,C,29,DET,81,1233,17.8,0.563,0.005,0.43,11.9,22.5,17.0,6.6,0.9,3.2,12.8,18.5,2.4,1.7,4.1,0.158,-1.3,1.1,-0.2,0.6
Kent Bazemore,SF,26,ATL,75,2083,13.4,0.551,0.42100000000000004,0.20800000000000002,1.5,18.0,9.9,12.7,2.3,1.4,14.8,20.0,0.3,3.8,4.1,0.094,-1.3,1.6,0.3,1.2
Bradley Beal,SG,22,WAS,55,1708,15.5,0.547,0.33899999999999997,0.22,2.6,9.8,6.2,15.6,1.5,0.5,11.3,25.3,1.4,1.3,2.7,0.076,1.0,-1.6,-0.6,0.6
Michael Beasley,PF,27,HOU,20,363,22.5,0.563,0.044000000000000004,0.239,8.8,21.1,14.9,9.1,1.5,2.1,9.6,29.7,0.6,0.3,1.0,0.128,-0.8,-2.5,-3.4,-0.1
Marco Belinelli,SG,29,SAC,68,1672,9.4,0.5,0.46799999999999997,0.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,0.013999999999999999,-1.3,-2.9,-4.2,-0.9
Anthony Bennett,PF,22,TOR,19,84,10.4,0.446,0.519,0.37,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,0.054000000000000006,-4.8,-4.6,-9.4,-0.2
Patrick Beverley,PG,27,HOU,71,2041,13.0,0.5529999999999999,0.522,0.14800000000000002,3.9,9.6,6.8,17.9,2.3,1.1,12.6,15.3,3.1,1.3,4.4,0.102,1.4,-0.3,1.1,1.6
Bismack Biyombo,C,23,TOR,82,1808,14.9,0.586,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,2.8,3.1,5.9,0.156,-2.4,2.3,-0.1,0.9
Nemanja Bjelica,PF,27,MIN,60,1075,11.2,0.594,0.532,0.23399999999999999,5.4,17.2,11.4,11.4,1.2,1.6,15.3,12.8,1.4,0.6,1.9,0.087,0.5,-0.2,0.3,0.6
Tarik Black,C,24,LAL,39,496,12.3,0.537,0.0,0.433,9.2,25.4,17.0,5.2,1.4,2.9,15.1,12.9,0.3,0.4,0.7,0.07200000000000001,-4.0,0.6,-3.4,-0.2
DeJuan Blair,C,26,WAS,29,218,5.4,0.414,0.015,0.191,10.1,19.4,14.6,7.3,1.8,0.7,16.9,17.8,-0.3,0.3,-0.1,-0.015,-6.3,-0.1,-6.4,-0.2
Steve Blake,PG,35,DET,58,986,9.8,0.51,0.629,0.083,1.0,9.2,4.9,29.5,1.2,0.4,24.6,14.6,0.3,0.8,1.1,0.053,-1.8,-1.8,-3.5,-0.4
Eric Bledsoe,PG,26,PHO,31,1059,20.0,0.557,0.262,0.35,1.8,11.2,6.4,31.8,2.9,1.5,16.2,27.2,1.6,1.0,2.5,0.11599999999999999,2.7,0.1,2.8,1.3
Bojan Bogdanović,SF,26,BRK,79,2115,10.7,0.55,0.451,0.17600000000000002,1.9,11.8,6.8,7.3,0.7,0.2,12.5,19.4,0.9,0.0,0.9,0.021,-0.5,-2.9,-3.4,-0.8
Andrew Bogut,C,31,GSW,70,1451,15.9,0.623,0.004,0.179,9.5,26.0,18.3,14.8,1.1,5.8,21.6,11.4,2.6,2.9,5.4,0.18,-0.6,5.1,4.5,2.4
Matt Bonner,C,35,SAS,30,206,14.1,0.647,0.596,0.07,1.7,12.8,7.5,6.3,1.5,0.4,4.9,13.7,0.4,0.3,0.8,0.18100000000000002,1.8,-0.3,1.6,0.2
Devin Booker,SG,19,PHO,76,2108,11.9,0.535,0.33299999999999996,0.295,1.4,8.4,4.8,15.8,1.0,0.8,14.0,23.0,1.2,0.7,1.9,0.043,-0.6,-2.4,-3.1,-0.6
Trevor Booker,PF,28,UTA,79,1632,14.4,0.5329999999999999,0.106,0.273,11.9,20.4,16.2,8.2,1.9,2.1,15.7,14.6,1.8,2.6,4.3,0.128,-0.9,2.3,1.4,1.4
Chris Bosh,PF,31,MIA,53,1778,20.2,0.5710000000000001,0.289,0.349,3.2,21.1,12.4,12.1,1.0,1.5,8.1,24.7,4.1,2.3,6.4,0.172,2.3,-0.3,2.1,1.8
Avery Bradley,SG,25,BOS,76,2536,13.2,0.5379999999999999,0.39899999999999997,0.121,2.0,7.3,4.6,9.8,2.2,0.6,9.2,19.8,2.0,2.8,4.8,0.09,0.5,-0.3,0.2,1.4
Elton Brand,C,36,PHI,17,225,11.4,0.461,0.013999999999999999,0.125,4.2,27.0,15.2,13.1,2.0,2.7,12.6,16.9,-0.1,0.3,0.2,0.036000000000000004,-5.5,1.5,-4.0,-0.1
Corey Brewer,SF,29,HOU,82,1669,9.9,0.48100000000000004,0.406,0.254,2.8,10.4,6.6,10.0,2.5,0.9,11.3,17.8,0.1,1.2,1.2,0.035,-2.2,-1.0,-3.1,-0.5
Aaron Brooks,PG,31,CHI,69,1108,11.8,0.494,0.39399999999999996,0.136,2.0,7.5,4.8,26.0,1.4,0.7,14.2,22.9,0.2,0.7,0.9,0.04,-0.5,-2.8,-3.3,-0.4
Anthony Brown,SF,23,LAL,29,599,4.9,0.42700000000000005,0.556,0.159,1.6,11.3,6.3,4.8,1.2,0.7,10.0,11.0,-0.4,0.1,-0.3,-0.024,-4.0,-1.1,-5.0,-0.5
Lorenzo Brown,PG,25,PHO,8,61,4.4,0.374,0.32,0.16,0.0,12.8,6.2,28.0,2.4,1.3,25.2,24.9,-0.3,0.1,-0.2,-0.157,-8.1,-1.4,-9.5,-0.1
Markel Brown,SG,24,BRK,62,982,11.3,0.5,0.376,0.292,2.6,11.5,7.0,13.9,2.0,1.2,12.9,18.9,0.2,0.4,0.6,0.031,-1.4,-1.3,-2.6,-0.2
Kobe Bryant,SF,37,LAL,66,1863,14.9,0.469,0.42,0.252,2.3,12.3,7.1,19.1,1.7,0.5,9.4,32.2,-0.9,0.5,-0.4,-0.01,0.8,-3.3,-2.5,-0.2
Chase Budinger,SF,27,TOT,66,929,10.7,0.514,0.36,0.23399999999999999,5.0,12.6,8.8,10.2,1.7,0.9,14.3,14.5,0.4,1.0,1.4,0.073,-2.0,0.3,-1.7,0.1
Reggie Bullock,SF,24,DET,37,429,12.0,0.583,0.541,0.153,3.4,14.3,8.6,9.2,1.2,0.4,7.1,11.4,0.8,0.4,1.2,0.134,0.0,0.0,0.0,0.2
Trey Burke,PG,23,UTA,64,1366,14.0,0.507,0.40399999999999997,0.129,1.5,8.0,4.8,19.7,1.4,0.4,10.7,25.3,0.9,1.2,2.1,0.07400000000000001,0.4,-2.5,-2.0,0.0
Alec Burks,SG,24,UTA,31,797,14.3,0.52,0.237,0.42200000000000004,2.4,13.6,8.0,13.9,1.2,0.4,11.4,25.9,0.7,0.8,1.5,0.09,-0.9,-1.6,-2.5,-0.1
Caron Butler,SF,35,SAC,17,176,11.3,0.49,0.305,0.203,3.1,10.4,6.8,8.3,2.5,0.5,4.5,16.2,0.1,0.1,0.3,0.071,-1.5,-1.1,-2.6,0.0
Jimmy Butler,SG,26,CHI,67,2474,21.3,0.562,0.198,0.45899999999999996,3.4,11.6,7.6,21.4,2.2,1.3,9.6,24.4,6.5,2.7,9.1,0.177,3.6,0.3,4.0,3.7
Rasual Butler,SF,36,SAS,46,432,13.4,0.5579999999999999,0.47100000000000003,0.154,0.8,13.5,7.4,7.7,1.5,4.1,6.7,12.6,0.4,0.9,1.3,0.146,-0.9,2.7,1.8,0.4
