Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Carmelo Anthony,SF,22,DEN,65,2486,22.1,0.552,0.10300000000000001,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,5.2,2.1,7.3,0.14,3.1,-1.1,2.0,2.5
Rafael Araújo,C,26,UTA,28,248,8.3,0.46299999999999997,0.0,0.446,10.8,21.5,16.2,6.1,1.3,0.7,17.9,17.1,-0.1,0.3,0.1,0.027000000000000003,-4.5,-0.7,-5.2,-0.2
Gilbert Arenas,PG,25,WAS,74,2942,24.0,0.565,0.377,0.46399999999999997,2.3,11.1,6.6,27.2,2.4,0.3,11.2,31.4,9.3,1.5,10.8,0.177,7.0,-2.0,5.0,5.2
Trevor Ariza,SG,21,ORL,57,1278,16.2,0.5670000000000001,0.019,0.461,9.7,14.2,12.0,8.9,2.5,1.2,15.8,19.2,1.5,1.9,3.4,0.128,0.2,1.2,1.5,1.1
Darrell Armstrong,PG,38,IND,81,1275,15.1,0.547,0.568,0.247,3.0,9.3,6.1,24.8,2.9,0.4,15.4,17.4,1.7,1.5,3.2,0.121,1.7,-0.6,1.1,1.0
Hilton Armstrong,C,22,NOK,56,634,12.2,0.57,0.0,0.536,10.3,17.0,13.6,2.5,1.0,3.3,18.5,13.6,0.5,0.7,1.2,0.091,-3.1,0.5,-2.6,-0.1
Carlos Arroyo,PG,27,ORL,72,1304,14.4,0.501,0.107,0.34700000000000003,3.0,9.5,6.3,27.1,1.6,0.1,14.0,22.8,1.2,1.3,2.5,0.094,-0.4,-1.6,-2.0,0.0
Chucky Atkins,PG,32,MEM,75,2064,17.4,0.58,0.428,0.435,1.0,7.0,4.0,27.9,1.2,0.1,13.0,21.4,5.1,-0.2,4.9,0.114,3.5,-4.1,-0.6,0.7
James Augustine,PF,22,ORL,2,7,16.6,0.33299999999999996,0.0,0.0,18.0,34.4,26.4,48.9,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.168,3.3,1.8,5.0,0.0
Kelenna Azubuike,SG,23,GSW,41,669,13.4,0.5720000000000001,0.359,0.355,4.2,11.4,7.7,6.2,1.6,1.1,13.3,18.7,0.7,0.5,1.2,0.083,-1.1,-1.6,-2.7,-0.1
Renaldo Balkman,SF,22,NYK,68,1064,16.1,0.531,0.098,0.327,11.0,21.8,16.4,7.0,2.8,3.3,13.5,15.5,1.1,1.7,2.8,0.125,-1.0,2.4,1.4,0.9
Marcus Banks,PG,25,PHO,45,503,11.3,0.49700000000000005,0.14800000000000002,0.306,2.4,6.2,4.4,17.4,2.3,0.4,15.2,23.5,-0.1,0.4,0.4,0.037000000000000005,-2.8,-1.3,-4.1,-0.3
Leandro Barbosa,SG,24,PHO,80,2613,18.4,0.595,0.39399999999999996,0.209,1.0,8.1,4.8,18.7,1.8,0.4,10.7,23.4,6.1,2.1,8.2,0.151,3.8,-0.9,2.9,3.2
J.J. Barea,PG,22,DAL,33,191,9.6,0.44,0.26899999999999996,0.308,4.5,11.1,7.9,20.4,0.3,0.4,13.7,25.0,-0.1,0.2,0.1,0.015,-2.8,-2.6,-5.4,-0.2
Andrea Bargnani,PF,21,TOR,65,1629,12.8,0.546,0.429,0.22699999999999998,3.7,14.8,9.2,5.1,1.0,2.5,13.5,22.6,0.2,1.7,1.9,0.057,-1.1,-0.7,-1.7,0.1
Matt Barnes,PF,26,GSW,76,1813,14.7,0.547,0.462,0.196,5.4,16.0,10.6,12.8,1.9,1.7,13.3,18.5,1.9,1.8,3.7,0.099,0.5,0.3,0.9,1.3
Andre Barrett,PG,24,CHI,6,29,8.2,0.5,0.0,0.0,4.0,15.6,9.8,38.2,0.0,0.0,33.3,18.4,0.0,0.0,0.0,0.013999999999999999,-5.6,-1.6,-7.1,0.0
Earl Barron,C,25,MIA,28,203,6.6,0.35700000000000004,0.012,0.217,11.3,12.5,11.9,4.0,1.6,1.6,10.8,23.8,-0.5,0.2,-0.3,-0.062,-8.1,-2.3,-10.4,-0.4
Brent Barry,SG,35,SAS,75,1631,16.6,0.6659999999999999,0.675,0.275,1.3,10.2,5.9,13.3,1.8,0.5,11.3,15.6,4.2,2.6,6.8,0.201,3.5,0.4,3.9,2.4
Brandon Bass,PF,21,NOK,21,162,7.2,0.41100000000000003,0.023,0.364,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,-0.2,0.2,0.0,-0.011000000000000001,-7.2,-1.5,-8.7,-0.3
Maceo Baston,PF,31,IND,47,405,13.7,0.7140000000000001,0.092,0.618,5.9,15.4,10.6,6.5,1.5,3.4,24.9,14.2,0.5,0.5,1.1,0.127,-1.9,1.4,-0.6,0.1
Esteban Batista,PF,23,ATL,13,81,12.5,0.524,0.0,0.43799999999999994,10.3,34.6,22.3,8.1,2.0,0.0,17.3,13.1,0.0,0.1,0.2,0.10099999999999999,-3.8,-0.1,-4.0,0.0
Tony Battie,PF,30,ORL,66,1575,9.8,0.513,0.003,0.214,7.4,19.3,13.5,3.6,1.0,1.5,13.4,13.4,0.6,2.1,2.7,0.081,-2.9,0.6,-2.3,-0.1
Shane Battier,SF,28,HOU,82,2988,12.0,0.589,0.57,0.17300000000000001,2.6,10.4,6.5,9.2,1.4,1.5,9.3,12.1,4.4,4.6,9.0,0.14400000000000002,0.8,2.5,3.3,4.0
Charlie Bell,SG,27,MIL,82,2848,13.1,0.53,0.371,0.172,2.3,7.6,4.9,13.6,1.8,0.1,9.0,18.3,3.6,0.4,4.0,0.068,1.2,-1.9,-0.7,1.0
Raja Bell,SG,30,PHO,78,2917,12.0,0.562,0.522,0.16,2.0,7.7,5.0,9.5,0.9,0.5,7.5,17.0,4.2,1.6,5.8,0.095,2.3,-0.5,1.8,2.8
Mike Bibby,PG,28,SAC,82,2784,16.0,0.532,0.413,0.298,1.6,9.6,5.5,24.3,1.6,0.2,13.0,24.5,2.9,1.5,4.4,0.076,2.1,-2.0,0.1,1.4
Andris Biedriņš,C,20,GSW,82,2382,16.2,0.598,0.0,0.287,11.3,24.0,17.5,5.4,1.4,4.3,15.4,13.8,3.5,3.3,6.7,0.136,-1.1,2.5,1.4,2.1
Chauncey Billups,PG,30,DET,70,2533,21.3,0.591,0.38799999999999996,0.536,1.1,10.0,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.21600000000000003,5.4,-0.9,4.4,4.1
Steve Blake,PG,26,TOT,82,2225,9.9,0.491,0.409,0.126,1.1,7.5,4.3,26.1,1.4,0.3,19.4,13.0,1.0,1.1,2.1,0.045,-1.4,-1.7,-3.1,-0.6
Will Blalock,PG,23,DET,14,166,4.5,0.38299999999999995,0.16699999999999998,0.2,4.3,6.4,5.4,14.9,1.7,0.0,26.9,12.8,-0.3,0.1,-0.1,-0.032,-5.4,-0.2,-5.7,-0.2
Andray Blatche,PF,20,WAS,56,682,12.1,0.47100000000000003,0.13699999999999998,0.249,12.6,19.8,16.1,8.8,1.3,3.6,18.3,17.2,-0.1,0.5,0.5,0.033,-2.8,0.4,-2.4,-0.1
Mark Blount,C,31,MIN,82,2544,12.7,0.546,0.037000000000000005,0.23199999999999998,6.6,16.9,11.9,4.5,0.9,1.8,14.7,19.8,0.6,2.2,2.8,0.052000000000000005,-2.7,-0.5,-3.2,-0.8
Keith Bogans,SG,26,ORL,59,990,9.2,0.546,0.5589999999999999,0.257,2.0,9.4,5.8,9.5,1.5,0.2,14.4,14.9,0.7,1.0,1.7,0.08,-0.4,-1.0,-1.3,0.2
Andrew Bogut,C,22,MIL,66,2258,15.5,0.5660000000000001,0.008,0.308,8.7,21.9,15.2,13.9,1.1,1.2,17.4,17.3,2.6,1.4,4.0,0.085,-0.1,0.7,0.5,1.4
Matt Bonner,PF,26,SAS,56,653,16.4,0.542,0.397,0.16,12.3,16.4,14.4,5.7,1.4,1.2,9.0,20.3,1.1,1.2,2.2,0.163,1.0,-0.6,0.4,0.4
Josh Boone,PF,22,NJN,61,669,14.6,0.5870000000000001,0.0,0.602,11.4,19.6,15.5,2.6,0.9,2.5,13.2,17.4,0.9,0.8,1.7,0.122,-3.0,-1.4,-4.4,-0.4
Calvin Booth,C,30,WAS,44,380,9.6,0.49,0.03,0.152,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.07200000000000001,-3.2,1.8,-1.4,0.1
Carlos Boozer,PF,25,UTA,74,2557,24.1,0.588,0.0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,3.4,1.2,4.6,4.3
Chris Bosh,C,22,TOR,69,2658,22.6,0.5770000000000001,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,1.3,1.3,2.6,3.1
Bruce Bowen,SF,35,SAS,82,2464,7.1,0.511,0.49700000000000005,0.156,1.2,9.4,5.5,7.0,1.3,0.7,11.5,10.9,0.4,3.6,4.1,0.079,-1.4,1.9,0.5,1.5
Earl Boykins,PG,30,TOT,66,2031,16.2,0.5479999999999999,0.311,0.319,2.8,5.1,4.0,22.7,1.4,0.1,12.0,21.6,4.1,0.4,4.5,0.105,1.9,-3.1,-1.2,0.4
Cedric Bozeman,SG,23,ATL,23,199,-0.1,0.312,0.33299999999999996,0.154,1.8,12.3,7.0,6.9,1.3,0.8,17.8,11.7,-0.4,0.1,-0.3,-0.077,-7.2,-1.0,-8.2,-0.3
Elton Brand,PF,27,LAC,80,3077,23.1,0.581,0.001,0.381,10.5,18.3,14.5,14.7,1.3,4.5,12.5,24.3,7.2,4.3,11.5,0.18,2.7,2.3,5.1,5.5
Ronnie Brewer,SG,21,UTA,56,675,15.2,0.5660000000000001,0.047,0.43,6.7,6.8,6.7,5.7,2.9,0.7,9.5,16.8,1.1,0.7,1.7,0.124,0.1,-0.2,-0.2,0.3
Primož Brezec,C,27,CHA,58,838,9.7,0.474,0.011000000000000001,0.248,11.0,15.2,13.0,4.6,0.7,2.1,11.1,18.5,0.0,0.6,0.7,0.038,-3.7,-1.3,-5.1,-0.6
Andre Brown,PF,25,SEA,38,271,11.1,0.5770000000000001,0.013999999999999999,0.203,11.4,21.4,16.4,1.2,1.2,1.1,26.5,18.4,-0.2,0.2,0.0,-0.002,-5.4,-3.1,-8.5,-0.4
Dee Brown,PG,22,UTA,49,450,8.6,0.41100000000000003,0.28600000000000003,0.37799999999999995,2.2,8.6,5.4,26.2,2.6,1.3,21.3,14.5,-0.2,0.5,0.2,0.024,-3.4,-0.3,-3.7,-0.2
Devin Brown,SG,28,NOK,58,1662,14.3,0.5379999999999999,0.409,0.27899999999999997,3.7,13.9,8.7,14.8,1.4,0.4,12.7,19.6,2.1,1.5,3.5,0.102,1.3,-0.3,1.0,1.2
Kwame Brown,C,24,LAL,41,1132,13.7,0.573,0.004,0.5539999999999999,8.4,16.7,12.6,10.2,1.8,3.3,20.2,15.0,0.7,1.2,1.9,0.08,-1.4,2.1,0.7,0.8
P.J. Brown,PF,37,CHI,72,1456,9.7,0.462,0.005,0.292,10.2,17.0,13.6,5.0,0.8,2.8,15.3,17.0,-0.4,2.7,2.3,0.075,-4.5,1.6,-3.0,-0.4
Shannon Brown,SG,21,CLE,23,202,7.5,0.455,0.33799999999999997,0.18899999999999997,3.4,8.9,6.0,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,0.1,0.015,-4.4,-0.7,-5.1,-0.2
Kobe Bryant,SG,28,LAL,77,3140,26.1,0.58,0.22699999999999998,0.43700000000000006,2.8,13.5,8.2,25.5,1.8,0.9,10.9,33.6,10.8,2.2,13.0,0.19899999999999998,6.1,-1.4,4.7,5.3
Greg Buckner,SG,30,DAL,76,1372,7.8,0.486,0.344,0.114,3.1,10.6,6.9,7.6,1.8,0.4,11.3,12.0,0.4,1.7,2.2,0.076,-1.5,1.0,-0.4,0.5
Pat Burke,C,33,PHO,23,164,9.3,0.424,0.33799999999999997,0.2,9.0,23.7,16.7,4.3,0.9,0.9,9.0,21.3,-0.1,0.2,0.1,0.015,-4.6,-2.3,-6.9,-0.2
Caron Butler,SF,26,WAS,63,2474,18.3,0.537,0.07400000000000001,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.10300000000000001,1.4,0.5,1.9,2.5
Jackie Butler,C,21,SAS,11,103,9.6,0.52,0.0,0.28600000000000003,7.3,18.0,12.9,8.1,1.0,0.0,20.2,22.8,-0.1,0.2,0.1,0.047,-5.4,-0.7,-6.1,-0.1
Rasual Butler,SF,27,NOK,81,2223,10.8,0.495,0.461,0.11,2.1,11.4,6.7,4.7,1.0,1.9,7.5,18.3,0.8,1.8,2.6,0.055999999999999994,-1.0,-0.8,-1.7,0.2
Andrew Bynum,C,19,LAL,82,1793,15.4,0.593,0.006999999999999999,0.483,9.2,22.3,15.8,8.2,0.3,5.4,17.6,16.3,2.3,1.9,4.2,0.11199999999999999,-2.0,1.5,-0.5,0.7
José Calderón,PG,25,TOR,77,1614,19.1,0.588,0.149,0.28300000000000003,1.5,8.3,4.9,39.7,2.0,0.2,16.2,19.5,4.0,1.5,5.4,0.162,2.1,-2.0,0.1,0.9
Marcus Camby,C,32,DEN,70,2369,19.1,0.519,0.003,0.335,7.9,30.5,19.4,14.1,1.8,7.0,13.9,15.9,2.5,5.1,7.6,0.155,-1.3,6.7,5.3,4.4
Brian Cardinal,PF,29,MEM,28,313,17.7,0.655,0.518,0.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,0.7,0.3,0.9,0.14400000000000002,2.8,0.1,3.0,0.4
Rodney Carney,SF,22,PHI,67,1169,11.4,0.514,0.184,0.222,4.0,9.1,6.6,3.8,1.7,1.5,9.1,18.7,0.4,1.0,1.3,0.055,-2.1,-1.3,-3.4,-0.4
Matt Carroll,SG,26,CHA,72,1878,14.6,0.58,0.406,0.316,2.1,11.2,6.5,8.2,1.5,0.4,8.9,19.9,3.4,1.2,4.6,0.11699999999999999,1.4,-1.7,-0.3,0.8
Anthony Carter,PG,31,DEN,2,37,3.3,0.375,0.25,0.0,0.0,9.0,4.6,41.4,0.0,1.9,42.9,16.2,-0.1,0.0,-0.1,-0.115,-9.2,-4.0,-13.2,-0.1
Vince Carter,SG,30,NJN,82,3126,21.8,0.5589999999999999,0.273,0.36,4.3,14.2,9.3,25.1,1.4,0.8,10.5,30.8,7.4,3.1,10.5,0.161,4.7,-0.6,4.1,4.8
Sam Cassell,PG,37,LAC,58,1407,17.1,0.506,0.174,0.29100000000000004,2.3,11.8,7.1,35.3,1.1,0.4,12.5,26.5,1.7,1.0,2.8,0.095,1.4,-2.4,-0.9,0.4
Kelvin Cato,C,32,NYK,18,95,12.3,0.40299999999999997,0.0,0.545,15.2,23.5,19.4,0.0,1.7,8.4,18.0,15.9,-0.1,0.2,0.1,0.036000000000000004,-8.1,-0.2,-8.3,-0.2
Tyson Chandler,C,24,NOK,73,2525,17.0,0.62,0.002,0.429,14.3,27.3,20.7,4.1,0.8,4.1,18.5,12.3,4.1,3.8,7.9,0.15,-0.3,2.8,2.5,2.9
Josh Childress,SG,23,ATL,55,2024,16.2,0.586,0.149,0.405,7.2,13.1,10.1,10.8,1.5,1.4,11.6,15.7,4.1,1.4,5.5,0.13,1.6,0.4,2.0,2.0
Doug Christie,SG,36,LAC,7,82,4.1,0.355,0.353,0.17600000000000002,4.4,11.6,8.0,14.6,1.9,0.9,21.4,13.1,-0.1,0.1,-0.1,-0.031,-5.3,0.0,-5.3,-0.1
Speedy Claxton,PG,28,ATL,42,1054,7.3,0.363,0.10099999999999999,0.21600000000000003,1.4,8.0,4.6,28.1,3.6,0.3,19.8,16.6,-1.8,1.0,-0.7,-0.034,-4.6,-0.5,-5.1,-0.8
Jarron Collins,C,28,UTA,82,913,8.0,0.494,0.0,0.488,9.5,13.3,11.4,9.5,0.7,0.7,15.2,12.0,0.7,0.6,1.3,0.067,-2.0,-0.2,-2.2,-0.1
Jason Collins,PF,28,NJN,80,1844,3.0,0.408,0.013000000000000001,0.841,5.8,14.4,10.1,3.5,1.1,1.6,26.1,7.1,-1.3,1.9,0.6,0.015,-5.5,2.1,-3.5,-0.7
Mardy Collins,SF,22,NYK,52,777,9.2,0.445,0.20600000000000002,0.36,4.3,11.5,8.0,17.4,2.2,0.3,17.8,18.8,-0.6,0.6,0.0,0.002,-3.1,-0.5,-3.7,-0.3
Nick Collison,C,26,SEA,82,2378,14.2,0.546,0.003,0.313,11.4,22.2,16.8,5.4,1.1,2.1,14.5,16.2,2.8,1.8,4.6,0.09300000000000001,-1.1,0.3,-0.8,0.7
Will Conroy,PG-SG,24,TOT,7,52,1.1,0.0,0.0,1.3330000000000002,6.9,9.1,8.1,23.6,0.0,0.0,29.6,6.0,-0.1,0.0,-0.1,-0.062,-6.5,-1.5,-8.0,-0.1
Brian Cook,PF,26,LAL,65,1018,14.8,0.525,0.282,0.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,0.9,0.8,1.8,0.083,-0.6,-1.3,-1.9,0.0
Jamal Crawford,SG,26,NYK,59,2198,14.5,0.517,0.363,0.307,2.4,7.8,5.1,20.9,1.4,0.3,13.9,24.1,2.3,0.9,3.1,0.069,1.4,-2.0,-0.6,0.7
Austin Croshere,PF,31,DAL,61,727,10.9,0.46299999999999997,0.41,0.23399999999999999,5.6,24.8,15.4,9.2,1.0,0.6,11.9,17.8,0.1,1.1,1.3,0.083,-2.4,0.0,-2.4,-0.1
Eddy Curry,C,24,NYK,81,2849,17.0,0.603,0.001,0.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.079,-0.8,-2.1,-2.9,-0.6
Samuel Dalembert,C,25,PHI,82,2535,16.1,0.581,0.003,0.34,11.3,23.3,17.4,4.2,1.0,4.8,17.5,16.7,2.5,3.6,6.2,0.11699999999999999,-1.5,2.1,0.6,1.6
Erick Dampier,C,31,DAL,76,1915,14.9,0.642,0.0,0.5720000000000001,14.0,21.5,17.8,3.5,0.7,3.3,20.4,12.8,3.3,3.1,6.4,0.16,0.0,2.0,2.0,1.9
Antonio Daniels,SG,31,WAS,80,1761,15.0,0.5720000000000001,0.162,0.643,1.1,8.9,4.9,24.3,1.1,0.4,12.1,14.2,4.1,0.2,4.3,0.11599999999999999,0.3,-2.8,-2.6,-0.2
Marquis Daniels,SG,26,IND,45,800,11.6,0.506,0.09300000000000001,0.285,3.7,8.3,5.9,12.6,1.8,0.7,14.8,20.8,-0.1,0.7,0.6,0.036000000000000004,-2.7,-1.0,-3.7,-0.4
Baron Davis,PG,27,GSW,63,2221,21.0,0.53,0.272,0.358,2.5,11.3,6.8,36.9,2.9,1.0,13.9,26.5,4.1,2.3,6.4,0.139,3.5,0.0,3.4,3.1
Dale Davis,C,37,DET,46,464,13.2,0.486,0.0,0.35100000000000003,15.1,20.0,17.5,3.9,1.2,5.7,14.9,10.3,0.5,0.8,1.3,0.132,-2.6,3.1,0.5,0.3
Paul Davis,C,22,LAC,31,180,11.2,0.452,0.0,0.192,14.1,15.2,14.6,6.4,1.8,2.2,12.4,16.5,0.0,0.2,0.2,0.066,-3.1,-0.2,-3.4,-0.1
Ricky Davis,SF,27,MIN,81,3021,15.9,0.5660000000000001,0.285,0.262,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,3.9,1.9,5.7,0.091,1.8,-1.0,0.9,2.2
Carlos Delfino,SG,24,DET,82,1372,12.8,0.515,0.36700000000000005,0.237,5.8,17.2,11.5,10.2,1.8,0.5,12.8,16.5,1.0,1.9,2.9,0.10099999999999999,-0.7,0.4,-0.4,0.6
Luol Deng,SF,21,CHI,82,3071,18.7,0.56,0.006,0.295,5.5,15.9,10.8,11.8,1.6,1.2,10.0,22.2,5.7,5.6,11.3,0.17600000000000002,0.8,1.9,2.7,3.6
Boris Diaw,PF,24,PHO,73,2268,13.0,0.57,0.079,0.21100000000000002,4.9,11.0,8.1,21.7,0.6,1.2,19.9,15.4,3.0,1.5,4.6,0.09699999999999999,0.2,0.8,1.0,1.7
Yakhouba Diawara,SG,24,DEN,64,1177,5.3,0.45,0.5820000000000001,0.182,2.6,7.8,5.3,6.5,1.3,0.4,10.5,12.8,-0.2,0.8,0.5,0.021,-2.3,-0.8,-3.1,-0.3
Dan Dickau,PG,28,POR,50,444,12.2,0.47600000000000003,0.40399999999999997,0.35100000000000003,1.9,10.3,6.0,26.3,1.7,0.2,13.4,21.3,0.3,0.2,0.4,0.048,-0.2,-2.9,-3.1,-0.1
Travis Diener,PG,24,ORL,26,288,11.6,0.5660000000000001,0.625,0.188,1.3,6.3,3.9,20.0,0.7,0.0,13.1,16.0,0.5,0.2,0.7,0.113,1.0,-3.5,-2.6,0.0
Ike Diogu,PF,23,TOT,59,760,14.9,0.5589999999999999,0.0,0.526,11.0,19.5,15.2,5.7,0.5,2.6,17.0,22.9,0.7,0.8,1.5,0.094,-3.3,-1.5,-4.9,-0.5
DeSagana Diop,C,25,DAL,81,1480,10.6,0.503,0.006999999999999999,0.57,13.8,21.6,17.8,2.8,1.4,5.8,25.0,7.9,0.7,3.1,3.8,0.12300000000000001,-2.3,4.7,2.4,1.7
Juan Dixon,SG,28,TOT,81,1926,11.8,0.516,0.321,0.165,1.7,8.4,5.0,11.0,2.1,0.4,11.8,20.7,0.5,1.2,1.7,0.042,-0.6,-1.4,-2.0,0.0
Michael Doleac,C,29,MIA,56,698,11.0,0.518,0.006,0.23399999999999999,7.6,18.3,13.1,5.1,1.4,1.7,13.5,15.1,0.3,0.9,1.2,0.086,-3.9,0.2,-3.6,-0.3
Keyon Dooling,SG,26,ORL,66,1435,11.1,0.501,0.21,0.308,1.9,5.4,3.7,13.1,1.9,0.8,12.2,19.1,0.7,1.4,2.1,0.071,-1.4,-1.0,-2.4,-0.2
Quincy Douby,PG,22,SAC,42,359,9.0,0.449,0.397,0.11900000000000001,3.5,8.7,6.0,6.9,2.1,0.9,10.2,18.5,-0.3,0.3,0.0,-0.006,-3.4,-1.7,-5.1,-0.3
Chris Duhon,PG,24,CHI,78,1906,11.9,0.529,0.507,0.209,1.4,8.7,5.1,24.4,1.9,0.2,16.6,14.8,1.9,3.0,4.8,0.121,-0.1,0.1,0.0,1.0
Tim Duncan,C,30,SAS,80,2726,26.1,0.579,0.008,0.502,9.8,27.0,18.8,18.8,1.3,5.1,14.0,27.9,6.3,6.8,13.0,0.23,2.0,5.1,7.1,6.3
Mike Dunleavy,SG-PF,26,TOT,82,2580,14.1,0.542,0.264,0.316,3.6,15.5,9.4,14.2,1.6,0.6,13.3,19.0,2.6,2.5,5.1,0.095,-0.1,0.3,0.2,1.4
Ronald Dupree,SF,26,DET,19,94,7.4,0.358,0.0,0.29,6.3,15.2,10.7,8.5,2.9,0.8,7.9,19.2,-0.2,0.2,0.0,-0.006999999999999999,-6.0,0.4,-5.6,-0.1
Monta Ellis,SG,21,GSW,77,2638,15.0,0.545,0.142,0.354,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2.0,1.9,4.0,0.07200000000000001,-0.4,-0.6,-1.0,0.7
Francisco Elson,C,30,SAS,70,1332,11.2,0.552,0.006999999999999999,0.284,7.7,22.2,15.2,6.4,1.2,3.3,21.3,14.4,0.2,2.9,3.1,0.111,-3.7,3.4,-0.3,0.6
Melvin Ely,PF-C,28,TOT,30,309,5.2,0.442,0.0,0.588,5.7,14.8,10.2,9.0,1.0,2.0,21.8,19.1,-0.6,0.3,-0.3,-0.039,-7.1,-0.1,-7.2,-0.4
Maurice Evans,SG,28,LAL,76,1732,12.1,0.523,0.245,0.28600000000000003,6.3,8.6,7.5,6.7,1.1,0.6,8.5,17.3,2.0,0.6,2.6,0.07200000000000001,-0.7,-2.2,-2.9,-0.4
Reggie Evans,PF,26,DEN,66,1127,13.5,0.55,0.0,0.851,15.8,29.9,23.0,5.7,1.8,1.0,24.3,14.8,0.4,1.9,2.3,0.096,-2.7,1.1,-1.6,0.1
Daniel Ewing,PG,23,LAC,61,712,9.3,0.495,0.273,0.28,1.5,10.7,6.1,19.8,2.4,0.4,21.7,15.0,-0.3,0.7,0.5,0.033,-3.3,-0.7,-4.0,-0.4
Jordan Farmar,PG,20,LAL,72,1090,10.8,0.515,0.466,0.129,2.4,10.3,6.4,19.0,2.1,0.5,19.0,15.8,0.2,0.7,0.9,0.038,-1.6,-1.4,-2.9,-0.3
Desmon Farmer,SG,25,SEA,8,32,15.4,0.42100000000000004,0.5329999999999999,0.067,0.0,3.8,1.9,46.0,1.6,0.0,6.1,23.3,0.0,0.0,0.0,0.07400000000000001,1.4,-7.8,-6.4,0.0
Raymond Felton,PG,22,CHA,78,2832,13.5,0.48100000000000004,0.305,0.25,2.1,9.3,5.6,32.0,2.2,0.3,16.8,21.9,0.2,2.1,2.3,0.039,0.2,-0.9,-0.7,1.0
Michael Finley,SF,33,SAS,82,1823,13.7,0.524,0.431,0.14800000000000002,2.3,12.0,7.4,9.7,0.9,0.6,6.1,19.6,2.1,2.6,4.7,0.125,0.1,-0.6,-0.4,0.7
