Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Michael Brooks,SF,29,DEN,16,0,133,6.8,16.8,0.408,0.0,0.0,0.0,6.8,16.8,0.408,1.0,1.4,0.75,6.5,8.6,15.1,4.4,1.4,0.3,4.1,7.2,14.7,0,91,106
Mike Brown,C,24,CHI,46,27,591,6.6,14.8,0.44799999999999995,0.0,0.1,0.0,6.6,14.7,0.451,3.5,6.0,0.5770000000000001,5.6,7.9,13.5,2.4,0.9,0.3,3.2,7.2,16.8,0,100,107
Steve Burtt,SG,25,LAC,19,0,312,9.5,21.1,0.449,0.0,0.6,0.0,9.5,20.4,0.46299999999999997,7.2,10.5,0.6809999999999999,0.9,3.2,4.1,5.8,1.5,0.8,6.1,8.5,26.1,0,92,110
Michael Cage,PF,26,LAC,72,70,2660,6.4,13.7,0.47,0.0,0.0,0.0,6.4,13.7,0.47100000000000003,5.8,8.5,0.688,6.6,10.1,16.8,2.0,1.6,1.0,2.9,3.5,18.7,0,109,105
Tony Campbell,SF,25,LAL,13,1,242,11.4,20.2,0.564,0.2,0.6,0.33299999999999996,11.2,19.6,0.5710000000000001,5.6,7.8,0.718,1.6,3.8,5.4,3.0,2.2,0.4,5.2,8.2,28.6,0,104,108
Rick Carlisle,SG,28,NYK,26,0,204,6.9,15.9,0.433,1.4,4.0,0.353,5.5,11.9,0.46,2.4,2.6,0.909,1.4,1.7,3.1,7.6,2.6,1.0,5.2,9.3,17.6,0,97,108
Antoine Carr,PF,26,ATL,80,2,1483,9.4,17.4,0.544,0.0,0.1,0.25,9.4,17.2,0.546,4.8,6.1,0.78,3.2,6.5,9.7,3.5,1.3,2.8,3.9,9.1,23.7,0,110,106
Joe Barry Carroll,C,29,TOT,77,30,2004,9.5,21.8,0.435,0.0,0.0,0.0,9.5,21.7,0.436,4.0,5.3,0.764,3.1,8.4,11.5,2.7,1.2,2.5,3.9,4.6,23.0,0,95,105
Bill Cartwright,C,30,NYK,82,4,1676,8.3,15.3,0.544,0.0,0.0,0.0,8.3,15.3,0.544,9.8,12.3,0.7979999999999999,3.7,7.4,11.1,2.5,1.2,1.2,3.9,6.8,26.4,0,120,106
Terry Catledge,PF,24,WSB,70,40,1610,9.0,17.8,0.506,0.0,0.1,0.0,9.0,17.7,0.508,4.7,7.1,0.655,5.5,6.6,12.1,1.9,1.0,0.3,3.1,5.2,22.7,0,109,109
Tom Chambers,PF,28,SEA,82,82,2680,10.9,24.4,0.44799999999999995,0.6,1.9,0.303,10.3,22.4,0.461,7.5,9.3,0.807,2.4,6.3,8.8,3.8,1.6,0.9,3.7,5.3,29.9,0,108,108
Maurice Cheeks*,PG,31,PHI,79,79,2871,7.5,15.1,0.495,0.1,0.4,0.136,7.4,14.7,0.504,4.0,4.8,0.825,1.0,3.4,4.4,11.1,2.9,0.4,2.8,2.0,18.9,0,119,110
Ben Coleman,PF,26,TOT,70,24,1498,7.5,14.9,0.499,0.0,0.1,0.0,7.5,14.8,0.502,4.7,6.1,0.762,3.8,7.7,11.5,2.0,1.4,1.4,4.2,7.6,19.6,0,102,109
Norris Coleman,SF,26,LAC,29,11,431,7.3,21.1,0.34600000000000003,0.1,0.2,0.5,7.2,20.9,0.344,2.2,4.0,0.556,4.0,5.0,8.9,1.4,1.2,0.7,1.8,5.6,16.9,0,84,110
Steve Colter,PG,25,TOT,68,53,1513,6.6,14.3,0.46,0.1,0.3,0.3,6.5,14.0,0.46399999999999997,2.4,3.1,0.789,1.9,3.7,5.6,8.5,2.0,0.5,2.9,4.3,15.7,0,107,109
Dallas Comegys,PF,23,NJN,75,17,1122,6.8,15.8,0.43,0.0,0.0,0.0,6.8,15.7,0.431,4.6,6.5,0.7070000000000001,2.3,7.1,9.5,2.8,1.6,3.0,5.0,7.6,18.1,0,88,107
Lester Conner,PG,28,HOU,52,3,399,5.9,12.8,0.46299999999999997,0.0,0.8,0.0,5.9,11.9,0.495,3.8,4.8,0.78,2.4,2.1,4.5,7.0,4.5,0.1,3.9,3.7,15.6,0,103,104
Jeff Cook,PF,31,PHO,33,0,359,1.8,7.8,0.237,0.0,0.1,0.0,1.8,7.7,0.24100000000000002,3.0,3.7,0.821,4.9,9.1,14.0,1.8,1.2,1.1,1.8,8.5,6.7,0,92,110
Michael Cooper,SG,31,LAL,61,8,1793,5.1,13.0,0.392,1.5,4.8,0.32,3.6,8.2,0.434,2.6,3.1,0.858,1.4,4.8,6.2,7.8,1.8,0.7,2.7,3.7,14.4,0,107,108
Wayne Cooper,C,31,DEN,45,32,865,6.2,14.2,0.43700000000000006,0.0,0.1,0.0,6.2,14.2,0.439,2.6,3.5,0.746,5.2,9.0,14.2,1.6,0.6,4.9,3.1,7.6,15.0,0,97,103
Tyrone Corbin,SF,25,TOT,84,5,1739,7.2,14.7,0.49,0.0,0.2,0.16699999999999998,7.2,14.5,0.493,3.1,3.9,0.797,3.6,6.2,9.8,3.2,2.0,0.5,2.9,5.1,17.5,0,106,108
Dave Corzine,C,31,CHI,80,32,2328,7.4,15.4,0.48100000000000004,0.0,0.2,0.111,7.4,15.2,0.486,2.5,3.3,0.752,3.7,7.7,11.4,3.3,0.8,2.1,2.4,3.2,17.4,0,108,106
Winston Crite,SF,22,PHO,29,0,258,6.2,12.5,0.5,0.0,0.0,0.0,6.2,12.5,0.5,3.5,4.6,0.76,5.0,6.8,11.8,2.8,0.9,1.5,4.6,7.7,16.0,0,98,111
Pat Cummings,PF,31,NYK,62,9,946,7.2,15.7,0.456,0.0,0.1,0.0,7.2,15.7,0.45799999999999996,3.0,4.1,0.738,4.2,7.8,12.0,1.9,1.0,0.5,3.3,7.3,17.4,0,99,107
Terry Cummings,PF,26,MIL,76,76,2629,12.6,26.1,0.485,0.0,0.1,0.33299999999999996,12.6,26.0,0.485,5.1,7.6,0.665,3.4,6.9,10.3,3.4,1.5,0.9,3.2,5.1,30.3,0,105,107
Earl Cureton,PF,30,LAC,69,11,1128,5.6,13.1,0.429,0.0,0.1,0.0,5.6,13.0,0.433,1.4,2.7,0.524,4.1,7.3,11.4,2.7,1.4,1.5,2.4,5.7,12.6,0,93,107
Dell Curry,SG,23,CLE,79,8,1499,11.2,24.4,0.45799999999999996,0.9,2.7,0.34600000000000003,10.3,21.7,0.47200000000000003,2.6,3.3,0.782,1.4,4.0,5.5,4.9,3.1,0.7,3.6,4.2,25.9,0,99,105
Quintin Dailey,SG,27,LAC,67,7,1282,12.2,28.0,0.434,0.1,0.4,0.16699999999999998,12.1,27.6,0.439,9.0,11.6,0.7759999999999999,2.3,3.4,5.7,4.0,2.6,0.1,4.6,4.8,33.5,0,100,109
Adrian Dantley*,SF,31,DET,69,50,2144,10.1,19.6,0.514,0.0,0.0,0.0,10.1,19.6,0.516,11.2,13.0,0.86,1.9,3.3,5.2,3.9,0.9,0.2,3.1,3.3,31.4,0,124,109
Brad Daugherty,C,22,CLE,79,78,2957,9.2,18.0,0.51,0.0,0.0,0.0,9.2,18.0,0.511,6.3,8.8,0.716,2.5,8.6,11.1,5.6,0.8,0.9,4.5,3.9,24.7,0,107,107
Brad Davis,PG,32,DAL,75,12,1480,7.0,13.9,0.501,1.0,2.5,0.405,6.0,11.4,0.522,3.0,3.6,0.843,0.6,2.8,3.4,10.1,1.7,0.6,3.0,5.0,18.0,0,119,110
Charles Davis,SF,29,TOT,21,0,226,9.9,23.7,0.41700000000000004,0.2,3.5,0.059000000000000004,9.7,20.2,0.48,1.4,2.1,0.7,3.3,5.1,8.4,4.1,0.4,0.8,3.7,6.0,21.4,0,90,115
Walter Davis,SF,33,PHO,68,48,1951,11.9,25.1,0.473,0.9,2.3,0.375,11.0,22.7,0.483,5.0,5.6,0.887,0.8,3.1,3.9,6.8,2.1,0.1,3.1,3.2,29.6,0,110,113
Darryl Dawkins,C,31,TOT,6,0,33,2.9,13.0,0.222,0.0,0.0,0.0,2.9,13.0,0.222,8.7,21.6,0.4,2.9,4.3,7.2,2.9,0.0,2.9,10.1,20.2,14.4,0,55,106
Johnny Dawkins,PG,24,SAS,65,61,2179,8.5,17.6,0.485,0.4,1.3,0.311,8.1,16.3,0.499,4.2,4.7,0.8959999999999999,1.4,2.9,4.3,10.1,1.9,0.0,3.3,2.0,21.7,0,114,115
Darren Daye,SF,27,BOS,47,8,655,8.4,16.2,0.516,0.0,0.1,0.0,8.4,16.2,0.519,4.4,6.5,0.6779999999999999,2.2,3.4,5.7,5.3,2.2,0.3,3.3,5.1,21.2,0,108,111
James Donaldson,C,30,DAL,81,81,2523,4.2,7.5,0.5579999999999999,0.0,0.0,0.0,4.2,7.5,0.5579999999999999,2.9,3.7,0.778,4.8,10.0,14.8,1.3,0.8,2.0,2.2,3.4,11.2,0,119,106
Billy Donovan,PG,22,NYK,44,0,364,5.9,14.5,0.40399999999999997,0.0,0.9,0.0,5.9,13.6,0.431,2.3,2.8,0.81,0.7,2.7,3.3,11.6,2.1,0.1,5.6,4.4,14.0,0,90,109
Greg Dreiling,C,25,IND,20,0,74,5.3,11.3,0.47100000000000003,0.0,0.0,0.0,5.3,11.3,0.47100000000000003,11.9,17.2,0.6920000000000001,2.0,9.3,11.3,3.3,1.3,2.6,7.3,12.6,22.5,0,95,104
Larry Drew,PG,29,LAC,74,51,2024,7.7,16.9,0.456,0.6,2.1,0.289,7.1,14.8,0.479,2.0,2.5,0.769,0.5,2.3,2.8,9.0,1.5,0.0,3.6,2.7,18.0,0,100,112
Clyde Drexler*,SG,25,POR,81,80,3060,12.9,25.4,0.506,0.2,0.8,0.212,12.7,24.6,0.515,7.2,8.9,0.8109999999999999,4.0,4.1,8.1,7.1,3.1,0.8,3.6,3.8,33.1,0,118,106
Kevin Duckworth,C,23,POR,78,50,2223,9.4,18.9,0.496,0.0,0.0,0.0,9.4,18.9,0.496,6.9,9.0,0.77,4.7,7.3,12.0,1.4,0.6,0.7,3.7,5.8,25.7,0,110,109
Chris Dudley,C,22,CLE,55,1,513,6.2,13.2,0.474,0.0,0.0,0.0,6.2,13.2,0.474,3.8,6.8,0.563,7.1,6.7,13.8,2.2,1.2,1.8,3.0,8.4,16.3,0,106,106
Joe Dumars*,SG,24,DET,82,82,2732,8.1,17.2,0.47200000000000003,0.1,0.3,0.21100000000000002,8.0,16.8,0.47700000000000004,4.5,5.5,0.815,1.1,2.4,3.6,6.9,1.6,0.3,3.1,2.8,20.7,0,109,108
T.R. Dunn,SG,32,DEN,82,1,1534,2.1,4.6,0.449,0.0,0.0,0.0,2.1,4.6,0.452,1.2,1.5,0.769,3.3,3.9,7.1,2.6,3.0,0.3,0.8,4.5,5.3,0,121,106
Mark Eaton,C,31,UTA,82,82,2731,3.9,9.4,0.418,0.0,0.0,0.0,3.9,9.4,0.418,2.1,3.3,0.623,4.0,8.4,12.4,1.0,0.7,5.3,2.3,5.5,9.9,0,94,101
Franklin Edwards,PG,28,SAC,16,11,414,6.2,13.2,0.47,0.0,0.2,0.0,6.2,13.0,0.478,2.8,3.7,0.75,0.5,1.7,2.2,10.6,1.1,0.1,5.4,1.1,15.2,0,95,117
James Edwards,C,32,TOT,69,44,1705,8.4,18.0,0.47,0.0,0.0,0.0,8.4,18.0,0.47,5.9,9.0,0.654,3.3,8.2,11.5,2.2,0.4,1.0,3.6,6.0,22.8,0,101,111
Craig Ehlo,SG,26,CLE,79,27,1709,6.5,14.0,0.466,0.6,1.8,0.344,5.9,12.1,0.485,2.6,3.8,0.674,2.5,5.4,7.9,5.9,2.4,0.9,3.1,5.3,16.2,0,104,106
Dale Ellis,SG,27,SEA,75,73,2790,13.1,26.1,0.503,1.8,4.4,0.413,11.3,21.6,0.521,5.2,6.8,0.767,2.9,3.0,5.8,3.4,1.3,0.2,3.0,3.8,33.3,0,117,112
Chris Engler,C,28,NJN,54,0,399,4.4,10.7,0.409,0.0,0.0,0.0,4.4,10.7,0.409,3.8,4.3,0.8859999999999999,3.9,8.1,12.0,1.8,1.1,0.7,3.5,8.9,12.6,0,95,109
Alex English*,SF,34,DEN,80,80,2818,13.6,27.5,0.495,0.0,0.1,0.0,13.6,27.4,0.496,5.1,6.1,0.828,2.7,3.3,6.0,6.1,1.1,0.4,2.9,3.1,32.3,0,111,110
Mike Evans,PG,32,DEN,56,0,656,9.6,21.3,0.45299999999999996,2.5,6.3,0.396,7.1,15.0,0.47700000000000004,2.1,2.6,0.8109999999999999,0.6,2.7,3.3,5.6,2.4,0.4,3.0,5.4,23.9,0,105,108
Patrick Ewing*,C,25,NYK,82,82,2546,12.5,22.5,0.555,0.0,0.1,0.0,12.5,22.5,0.556,6.5,9.1,0.716,4.7,8.2,12.9,2.4,2.0,4.7,5.5,6.3,31.5,0,108,101
Jim Farmer,SG,23,DAL,30,0,157,8.2,21.7,0.377,0.0,1.9,0.0,8.2,19.9,0.413,2.8,3.2,0.9,2.8,2.8,5.7,5.0,0.9,0.3,6.9,5.7,19.2,0,80,112
Dave Feitl,C,25,GSW,70,19,1128,7.6,16.9,0.45,0.0,0.2,0.0,7.6,16.8,0.455,3.9,5.6,0.701,3.5,10.6,14.0,2.2,0.6,0.4,3.6,6.1,19.2,0,96,112
Kenny Fields,SF,25,LAC,7,0,154,4.9,11.1,0.444,0.0,0.0,0.0,4.9,11.1,0.444,6.2,8.0,0.769,4.0,4.9,9.0,3.1,1.5,0.6,5.9,5.3,16.1,0,91,109
Vern Fleming,PG,25,IND,80,80,2733,7.9,15.1,0.523,0.0,0.2,0.0,7.9,14.9,0.531,4.1,5.1,0.802,1.9,4.6,6.5,10.2,2.1,0.2,3.1,4.0,19.9,0,117,108
Sleepy Floyd,PG,27,TOT,77,73,2514,7.9,18.2,0.433,0.3,1.4,0.19399999999999998,7.6,16.8,0.45299999999999996,5.6,6.6,0.85,1.4,4.1,5.6,10.2,1.8,0.2,4.2,3.6,21.7,0,106,110
Tellis Frank,PF,22,GSW,78,29,1597,7.2,16.7,0.428,0.0,0.0,0.0,7.2,16.7,0.429,4.4,6.1,0.725,2.8,7.0,9.8,3.3,1.6,0.7,3.2,7.9,18.8,0,98,112
World B. Free,SG,34,HOU,58,0,682,9.9,24.2,0.409,0.6,2.4,0.22899999999999998,9.3,21.8,0.429,5.5,6.9,0.8,1.0,2.1,3.0,4.1,1.4,0.2,3.4,5.1,25.9,0,98,110
Kevin Gamble,SF,22,POR,9,0,19,0.0,7.3,0.0,0.0,2.4,0.0,0.0,4.9,0.0,0.0,0.0,0.0,4.9,2.4,7.3,2.4,4.9,0.0,4.9,4.9,0.0,0,36,104
Winston Garland,PG,23,GSW,67,62,2122,7.6,17.3,0.439,0.3,0.9,0.33299999999999996,7.3,16.4,0.444,3.1,3.5,0.879,1.5,3.5,5.1,9.6,2.6,0.2,3.7,4.2,18.5,0,102,113
Armen Gilliam,PF,23,PHO,55,53,1807,9.0,18.9,0.475,0.0,0.0,0.0,9.0,18.9,0.475,3.4,5.1,0.679,3.5,7.9,11.4,1.9,1.5,0.8,3.2,3.8,21.4,0,99,110
Artis Gilmore*,C,38,TOT,71,27,893,5.5,10.0,0.547,0.0,0.0,0.0,5.5,10.0,0.547,3.7,7.1,0.523,3.8,7.9,11.7,1.2,0.8,1.7,3.7,8.2,14.7,0,98,108
Mike Gminski,C,28,TOT,81,81,2961,8.4,18.8,0.44799999999999995,0.0,0.0,0.0,8.4,18.8,0.449,5.9,6.5,0.9059999999999999,4.1,9.5,13.6,2.3,1.1,2.0,3.0,2.9,22.8,0,109,108
Lancaster Gordon,SG,25,LAC,8,0,65,8.1,22.7,0.355,0.0,0.0,0.0,8.1,22.7,0.355,4.4,4.4,1.0,1.5,1.5,2.9,5.1,0.7,1.5,2.9,5.9,20.5,0,90,113
Horace Grant,PF,22,CHI,81,6,1827,7.0,14.0,0.501,0.0,0.1,0.0,7.0,13.9,0.503,3.1,5.0,0.626,4.3,8.0,12.3,2.4,1.4,1.5,2.4,6.1,17.1,0,109,105
Stuart Gray,C,24,IND,74,0,807,5.5,11.7,0.466,0.0,0.1,0.0,5.5,11.7,0.469,2.7,4.4,0.603,4.2,10.9,15.2,2.7,0.7,1.9,3.0,9.2,13.6,0,99,105
A.C. Green,PF,24,LAL,82,64,2636,5.9,11.8,0.503,0.0,0.0,0.0,5.9,11.7,0.505,5.4,7.0,0.773,4.5,8.5,13.0,1.7,1.6,0.8,2.2,3.7,17.2,0,119,106
Rickey Green,PG,33,UTA,81,3,1116,6.7,15.7,0.424,0.2,0.8,0.21100000000000002,6.5,14.9,0.436,3.2,3.5,0.904,0.6,2.8,3.4,12.7,2.4,0.0,4.0,3.5,16.6,0,102,106
Sidney Green,PF,27,NYK,82,65,2049,6.1,13.8,0.441,0.0,0.0,0.0,6.1,13.8,0.44299999999999995,3.0,4.5,0.6629999999999999,5.2,10.0,15.2,2.2,1.5,0.8,3.5,7.5,15.2,0,97,104
Dave Greenwood,PF,30,SAS,45,40,1236,5.6,12.2,0.46,0.0,0.1,0.0,5.6,12.1,0.46299999999999997,3.1,4.1,0.748,3.4,7.7,11.2,3.6,1.2,0.8,2.8,5.0,14.3,0,104,112
Claude Gregory,PF,29,LAC,23,2,313,9.3,20.4,0.455,0.0,0.2,0.0,9.3,20.2,0.45899999999999996,1.8,5.5,0.33299999999999996,5.6,8.8,14.4,2.4,1.4,2.0,3.3,5.6,20.4,0,91,105
Darrell Griffith,SG,29,UTA,52,11,1052,11.3,26.3,0.429,1.3,4.6,0.275,10.0,21.7,0.462,2.7,4.1,0.6409999999999999,1.6,4.1,5.7,4.1,2.3,0.2,3.0,4.6,26.5,0,95,105
Pétur Guðmundsson,C,29,SAS,69,9,1017,6.3,12.7,0.496,0.0,0.0,0.0,6.3,12.6,0.498,5.3,6.6,0.807,4.2,10.4,14.6,3.9,0.8,2.8,4.7,8.9,17.9,0,104,110
Bob Hansen,SG,27,UTA,81,51,1796,8.3,16.1,0.517,0.8,2.6,0.33,7.5,13.5,0.5529999999999999,3.0,4.0,0.743,1.7,3.2,4.9,4.6,1.7,0.1,2.4,5.1,20.5,0,112,107
Bill Hanzlik,SF,30,DEN,77,0,1334,3.7,9.8,0.38,0.1,0.5,0.188,3.6,9.2,0.391,4.4,5.6,0.7909999999999999,1.3,4.5,5.8,5.7,2.2,0.6,3.2,6.3,11.9,0,97,107
Derek Harper,PG,26,DAL,82,82,3032,8.7,19.0,0.45899999999999996,1.0,3.1,0.313,7.8,15.9,0.488,4.3,5.6,0.759,1.2,2.9,4.0,10.3,2.7,0.6,3.1,2.7,22.7,0,115,108
Ron Harper,SG,24,CLE,57,52,1830,9.2,19.7,0.46399999999999997,0.1,0.5,0.15,9.1,19.2,0.473,5.3,7.5,0.705,1.7,4.3,6.0,7.6,3.3,1.4,4.3,4.2,23.7,0,102,104
Steve Harris,SG,24,TOT,58,26,1084,9.7,21.2,0.45799999999999996,0.0,0.3,0.0,9.7,20.9,0.465,3.9,4.9,0.7879999999999999,2.3,3.2,5.5,3.8,2.2,0.3,2.4,3.9,23.3,0,104,113
Scott Hastings,PF,27,ATL,55,0,403,4.9,10.1,0.488,0.6,1.5,0.41700000000000004,4.3,8.7,0.5,3.1,3.3,0.9259999999999999,3.3,8.7,12.0,2.0,1.0,1.2,1.7,8.3,13.6,0,120,107
Dave Henderson,SG,23,PHI,22,1,351,6.7,16.5,0.405,0.0,0.1,0.0,6.7,16.4,0.409,4.6,6.7,0.6809999999999999,1.6,3.4,5.0,4.8,1.7,0.7,5.7,5.8,17.9,0,86,112
Gerald Henderson,PG,32,TOT,75,5,1505,6.4,15.0,0.428,2.3,5.4,0.423,4.1,9.6,0.431,4.6,5.6,0.812,0.9,2.7,3.5,7.7,2.3,0.2,4.4,6.2,19.7,0,107,112
