Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Kenny Carr,PF,26,TOT,74,48,1926,8.6,17.2,0.503,0.0,0.2,0.1,8.6,16.9,0.509,4.9,7.5,0.6559999999999999,4.1,9.0,13.2,2.1,1.6,0.5,3.8,6.2,22.2,0,104,108
M.L. Carr,SF,31,BOS,56,27,1296,6.7,14.9,0.45,0.2,0.6,0.294,6.5,14.3,0.457,3.0,4.2,0.7070000000000001,2.0,3.4,5.5,4.7,2.4,0.8,2.3,5.0,16.6,0,106,104
Joe Barry Carroll,C,23,GSW,76,75,2627,9.5,18.3,0.519,0.0,0.0,0.0,9.5,18.3,0.519,4.2,5.8,0.728,3.8,7.6,11.4,1.2,1.2,2.3,3.7,4.8,23.2,0,106,106
Butch Carter,SG,23,IND,75,0,1035,8.8,18.9,0.46799999999999997,0.4,1.2,0.32,8.5,17.7,0.47700000000000004,2.7,3.3,0.8290000000000001,1.4,2.3,3.7,2.8,1.6,0.5,2.5,5.2,20.8,0,101,108
Reggie Carter,SG,24,NYK,75,1,923,6.2,14.6,0.425,0.0,0.0,0.0,6.2,14.6,0.425,3.3,4.2,0.8,1.8,3.1,5.0,6.8,1.9,0.3,4.1,6.5,15.8,0,96,110
Bill Cartwright,C,24,NYK,72,50,2060,9.1,16.3,0.562,0.0,0.0,0.0,9.1,16.3,0.562,6.0,7.9,0.763,2.7,7.1,9.9,2.0,1.1,1.5,3.9,4.9,24.3,0,112,108
Harvey Catchings,PF,30,MIL,80,9,1603,2.8,6.7,0.42,0.0,0.0,0.0,2.8,6.7,0.42,1.2,2.1,0.594,3.9,6.8,10.7,2.9,1.3,4.0,2.8,7.1,6.9,0,92,100
Bobby Cattage,PF,23,UTA,49,0,337,8.2,18.5,0.444,0.0,0.3,0.0,8.2,18.2,0.451,4.1,5.6,0.732,3.0,7.0,10.0,1.0,1.0,0.0,2.5,8.0,20.6,0,100,112
Tom Chambers,PF,22,SDC,81,58,2682,9.8,18.6,0.525,0.0,0.0,0.0,9.8,18.6,0.526,5.0,8.1,0.62,3.7,6.2,9.9,2.6,1.0,0.8,3.9,6.0,24.6,0,106,114
Maurice Cheeks*,PG,25,PHI,79,79,2498,6.7,12.9,0.521,0.1,0.4,0.273,6.6,12.5,0.529,3.3,4.2,0.777,1.0,3.8,4.7,12.7,4.0,0.6,3.5,4.7,16.8,0,115,102
Jim Chones,C,32,WSB,59,13,867,4.1,9.5,0.433,0.0,0.0,0.0,4.1,9.5,0.433,2.0,2.6,0.7829999999999999,2.2,8.1,10.3,3.6,0.8,1.8,2.3,6.4,10.3,0,98,102
Don Collins,SG,23,WSB,79,18,1609,10.0,19.6,0.511,0.0,0.4,0.083,10.0,19.2,0.52,3.6,5.1,0.716,3.0,2.9,5.9,4.4,2.7,0.7,4.1,5.9,23.7,0,103,103
Darwin Cook,PG,23,NJN,82,17,2090,8.6,17.9,0.48200000000000004,0.2,0.7,0.226,8.5,17.2,0.49200000000000005,2.6,3.6,0.728,1.2,2.3,3.5,7.1,3.3,0.5,3.9,4.4,20.0,0,101,103
Jeff Cook,PF,25,PHO,76,22,1298,5.6,13.3,0.42200000000000004,0.0,0.1,0.0,5.6,13.2,0.424,3.3,5.0,0.664,4.2,7.0,11.2,3.7,1.4,0.9,3.0,6.5,14.5,0,98,103
Joe Cooper,C,24,NJN,1,0,11,4.2,8.5,0.5,0.0,0.0,0.0,4.2,8.5,0.5,0.0,0.0,0.0,4.2,4.2,8.5,0.0,0.0,0.0,4.2,8.5,8.5,0,78,108
Michael Cooper,SG,25,LAL,76,14,2197,8.1,15.7,0.517,0.0,0.4,0.11800000000000001,8.1,15.3,0.526,2.9,3.6,0.813,1.8,3.9,5.7,4.9,2.5,1.3,3.2,4.6,19.2,0,109,106
Wayne Cooper,C,25,DAL,76,38,1818,7.5,17.9,0.42,0.0,0.2,0.125,7.5,17.7,0.424,3.2,4.3,0.7440000000000001,5.4,9.4,14.7,3.1,1.0,2.8,2.4,7.6,18.3,0,103,107
Hollis Copeland,SF,26,NYK,18,0,118,6.5,15.5,0.42100000000000004,0.0,0.0,0.0,6.5,15.5,0.42100000000000004,2.0,2.5,0.833,1.2,0.8,2.0,3.7,1.6,0.8,1.6,7.8,15.1,0,100,112
Dave Corzine,C,25,SAS,82,21,2189,7.2,13.9,0.519,0.0,0.1,0.25,7.2,13.8,0.52,3.4,4.6,0.746,4.5,8.9,13.5,2.8,0.7,2.7,3.0,5.0,17.8,0,110,106
Charlie Criss,PG,33,TOT,55,20,1392,7.7,17.4,0.446,0.3,1.0,0.345,7.4,16.4,0.452,4.9,5.5,0.887,0.5,2.4,2.9,6.5,1.5,0.2,2.9,3.3,20.7,0,109,113
Geoff Crompton,C,26,MIL,35,1,203,2.6,7.6,0.344,0.0,0.0,0.0,2.6,7.6,0.344,1.4,3.5,0.4,2.4,7.3,9.7,3.1,1.4,2.8,4.0,9.2,6.6,0,70,100
Pat Cummings,PF,25,MIL,78,7,1132,9.3,18.2,0.509,0.0,0.1,0.0,9.3,18.1,0.512,2.8,3.9,0.736,2.6,7.8,10.4,4.2,0.9,0.4,4.6,9.6,21.4,0,99,103
Earl Cureton,PF,24,PHI,66,8,956,7.4,15.3,0.48700000000000004,0.0,0.1,0.0,7.4,15.2,0.49,2.5,4.7,0.5429999999999999,4.5,9.0,13.5,1.6,1.5,1.3,2.2,7.1,17.4,0,104,102
Bob Dandridge,SF,34,MIL,11,0,174,5.8,15.2,0.382,0.0,0.0,0.0,5.8,15.2,0.382,2.8,4.7,0.588,1.1,3.6,4.7,3.6,1.4,0.6,3.0,6.9,14.3,0,87,105
Adrian Dantley*,SF,25,UTA,81,81,3222,13.0,22.8,0.57,0.0,0.0,0.33299999999999996,13.0,22.7,0.57,9.3,11.7,0.792,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,0,121,114
Brad Davis,PG,26,DAL,82,82,2614,7.4,14.4,0.515,0.3,0.9,0.28600000000000003,7.1,13.5,0.53,3.4,4.3,0.804,0.7,3.6,4.2,9.5,1.4,0.1,3.0,4.1,18.5,0,115,112
Charles Davis,SF,23,WSB,54,10,575,7.4,15.5,0.478,0.0,0.2,0.0,7.4,15.3,0.484,2.5,3.1,0.8109999999999999,4.5,6.6,11.2,2.6,0.8,1.1,3.6,7.5,17.3,0,99,104
Johnny Davis,SG,26,IND,82,70,2664,9.8,21.0,0.467,0.1,0.5,0.185,9.7,20.6,0.473,5.7,7.2,0.799,1.3,1.9,3.2,6.3,1.4,0.2,3.4,3.2,25.5,0,106,109
Ron Davis,SF,27,SDC,7,0,67,7.1,17.7,0.4,0.0,0.0,0.0,7.1,17.7,0.4,2.1,4.2,0.5,4.9,4.2,9.2,2.8,0.0,0.0,3.5,5.7,16.3,0,90,118
Walter Davis,SF,27,PHO,55,12,1182,14.3,27.3,0.523,0.1,0.7,0.188,14.2,26.6,0.531,3.7,4.5,0.82,0.9,3.3,4.2,6.6,1.9,0.1,4.6,4.2,32.4,0,105,105
Darryl Dawkins,C,25,PHI,48,36,1124,8.8,15.6,0.564,0.0,0.1,0.0,8.8,15.5,0.5670000000000001,4.8,7.0,0.695,2.9,10.1,12.9,2.3,0.8,2.3,4.1,8.2,22.4,0,107,102
Larry Demic,PF,24,NYK,48,0,356,5.3,11.3,0.47,0.0,0.1,0.0,5.3,11.1,0.47600000000000003,1.9,5.3,0.359,3.9,6.8,10.7,1.9,0.5,0.8,3.5,8.8,12.5,0,87,110
Kenny Dennard,PF,23,KCK,30,3,607,4.8,9.4,0.512,0.0,0.0,0.0,4.8,9.4,0.512,2.0,3.1,0.65,3.7,6.7,10.3,3.3,2.7,0.6,2.7,6.3,11.7,0,104,105
Coby Dietrick,C,33,CHI,74,0,999,4.5,9.7,0.46,0.0,0.0,0.0,4.5,9.7,0.462,1.8,2.6,0.7040000000000001,3.1,6.1,9.1,4.2,2.4,1.5,2.1,6.4,10.8,0,106,106
Mickey Dillard,PG,23,CLE,33,0,221,6.3,17.3,0.36700000000000005,0.0,0.9,0.0,6.3,16.4,0.387,3.3,5.0,0.652,1.3,2.0,3.3,7.4,1.8,0.4,3.7,8.8,16.0,0,88,114
James Donaldson,C,24,SEA,82,1,1710,7.2,11.8,0.609,0.0,0.0,0.0,7.2,11.8,0.609,4.2,6.7,0.629,3.9,9.9,13.8,1.4,0.8,3.9,3.2,5.2,18.6,0,112,99
John Douglas,SG,25,SDC,64,9,1031,8.3,17.9,0.465,0.8,2.7,0.305,7.5,15.2,0.494,3.1,4.7,0.657,1.2,2.9,4.1,6.7,2.2,0.4,4.2,6.7,20.5,0,101,114
Leon Douglas,C,27,KCK,63,17,1093,3.0,6.0,0.5,0.0,0.0,0.0,3.0,6.0,0.5,1.4,3.5,0.4,4.8,7.7,12.5,1.5,0.6,1.6,2.4,9.1,7.4,0,97,107
John Drew,SF,27,ATL,70,51,2040,11.5,23.7,0.486,0.1,0.3,0.33299999999999996,11.4,23.4,0.488,9.0,12.1,0.741,4.2,5.1,9.3,2.4,1.6,0.1,4.4,6.2,32.1,0,108,106
Larry Drew,PG,23,KCK,81,19,1973,8.6,18.1,0.473,0.2,0.6,0.29600000000000004,8.4,17.4,0.479,3.6,4.5,0.794,0.7,2.8,3.6,10.0,2.6,0.0,4.2,3.6,20.9,0,103,108
Terry Duerod,SG,25,BOS,21,0,146,11.0,25.0,0.442,0.0,0.3,0.0,11.0,24.6,0.447,1.3,3.9,0.33299999999999996,1.9,2.9,4.9,3.9,1.0,0.3,0.6,2.9,23.3,0,103,108
Mike Dunleavy,SG,27,HOU,70,15,1315,7.7,16.9,0.45799999999999996,1.2,3.2,0.384,6.5,13.7,0.475,2.8,4.0,0.708,0.9,3.0,3.9,8.5,1.7,0.1,3.0,6.0,19.5,0,111,111
T.R. Dunn,SG,26,DEN,82,80,2519,4.5,8.7,0.512,0.0,0.0,0.0,4.5,8.7,0.513,2.7,3.7,0.7120000000000001,3.7,6.0,9.7,3.3,2.3,0.6,2.1,3.6,11.6,0,114,112
John Duren,PG,23,UTA,79,9,1056,5.3,11.7,0.451,0.1,0.5,0.273,5.2,11.2,0.45899999999999996,1.2,1.6,0.73,0.6,3.1,3.7,6.9,0.9,0.2,3.2,6.3,11.9,0,95,115
Craig Dykema,SF,22,PHO,32,0,103,8.0,17.3,0.45899999999999996,0.9,1.9,0.5,7.0,15.4,0.455,3.3,4.2,0.778,1.4,4.2,5.6,7.0,0.9,0.0,3.3,8.9,20.1,0,106,106
Franklin Edwards,PG,22,PHI,42,3,291,10.7,24.6,0.433,0.0,1.5,0.0,10.7,23.1,0.461,3.3,4.4,0.741,1.6,2.8,4.4,7.4,2.6,0.8,3.9,6.1,24.6,0,96,105
James Edwards,C,26,CLE,77,75,2539,10.1,19.7,0.511,0.0,0.1,0.0,10.1,19.6,0.513,4.4,6.5,0.684,3.6,7.5,11.1,2.3,0.5,2.2,3.1,6.6,24.5,0,108,111
Len Elmore,C,29,NJN,81,70,2100,6.7,14.5,0.46,0.0,0.0,0.0,6.7,14.5,0.46,3.0,3.8,0.794,3.7,6.1,9.8,2.2,2.0,2.0,3.0,6.2,16.3,0,101,101
Alex English*,SF,28,DEN,82,82,3015,12.4,22.5,0.551,0.0,0.1,0.0,12.4,22.4,0.5529999999999999,5.4,6.4,0.84,3.0,5.0,8.1,6.3,1.3,1.7,3.8,3.8,30.2,0,118,114
Julius Erving*,SF,31,PHI,81,81,2789,13.3,24.4,0.546,0.1,0.2,0.273,13.3,24.2,0.5479999999999999,7.0,9.2,0.763,3.8,5.8,9.5,5.5,2.8,2.4,3.7,3.9,33.8,0,117,102
Mike Evans,PG,26,TOT,22,0,270,6.2,15.3,0.40700000000000003,0.0,1.1,0.0,6.2,14.2,0.43799999999999994,2.3,3.6,0.65,0.9,3.0,3.9,7.5,2.3,0.0,4.6,6.4,14.8,0,86,107
Eric Fernsten,C,28,BOS,43,0,202,4.4,11.5,0.38799999999999996,0.0,0.0,0.0,4.4,11.5,0.38799999999999996,4.4,7.0,0.633,2.8,7.0,9.8,1.9,1.2,1.6,3.0,5.4,13.3,0,93,103
Chris Ford,SG,33,BOS,76,53,1591,5.6,13.4,0.418,0.6,1.9,0.317,5.0,11.5,0.434,1.2,1.7,0.696,1.5,1.7,3.2,4.2,1.2,0.3,1.5,4.3,12.9,0,104,108
Don Ford,SF,29,CLE,21,1,201,2.2,5.8,0.375,0.0,0.2,0.0,2.2,5.5,0.391,1.2,1.4,0.833,3.4,5.1,8.4,2.6,1.9,0.0,3.6,7.2,5.5,0,79,112
Phil Ford,PG,25,KCK,72,65,1952,6.9,15.7,0.439,0.2,0.8,0.21899999999999997,6.7,14.9,0.451,3.3,4.0,0.8190000000000001,0.6,2.0,2.5,10.9,1.5,0.0,4.7,3.9,17.2,0,98,111
World B. Free,SG,28,GSW,78,78,2796,11.0,24.6,0.44799999999999995,0.2,0.9,0.179,10.8,23.6,0.45799999999999996,8.1,11.0,0.74,2.0,2.2,4.2,7.1,1.2,0.1,3.5,3.8,30.3,0,111,112
Mike Gale,PG,31,GSW,75,70,1793,4.9,9.8,0.496,0.0,0.1,0.0,4.9,9.7,0.503,1.3,1.7,0.785,1.0,4.0,5.0,6.9,3.2,0.7,3.3,4.6,11.1,0,101,106
Calvin Garrett,SF,25,HOU,51,22,858,6.0,13.9,0.434,0.2,0.6,0.3,5.9,13.3,0.44,1.0,1.5,0.654,1.6,3.9,5.4,4.4,1.8,0.3,2.2,5.4,13.2,0,99,110
George Gervin*,SG,29,SAS,79,79,2817,16.5,33.0,0.5,0.2,0.6,0.278,16.3,32.4,0.504,9.2,10.7,0.8640000000000001,2.3,4.2,6.5,3.1,1.3,0.7,3.5,3.6,42.4,0,114,110
Artis Gilmore*,C,32,CHI,82,82,2796,9.5,14.5,0.652,0.0,0.0,1.0,9.4,14.5,0.652,7.4,9.6,0.768,3.9,10.6,14.5,2.4,0.8,3.8,3.9,5.0,26.3,0,124,104
Mike Glenn,SG,26,ATL,49,0,833,9.6,17.6,0.5429999999999999,0.1,0.1,0.5,9.5,17.5,0.5429999999999999,3.6,4.1,0.8809999999999999,0.3,3.4,3.7,5.3,1.6,0.2,1.6,4.8,22.8,0,121,107
Mike Gminski,C,22,NJN,64,6,740,7.5,17.0,0.441,0.0,0.0,0.0,7.5,17.0,0.441,6.1,7.4,0.8220000000000001,4.4,7.3,11.7,2.6,1.1,3.0,3.5,4.3,21.1,0,105,102
Glen Gondrezick,SF,26,DEN,80,0,1699,6.4,12.7,0.505,0.0,0.1,0.0,6.4,12.7,0.508,4.1,5.6,0.737,3.6,7.3,10.9,3.9,2.4,0.9,2.6,5.9,17.0,0,114,111
Rickey Green,PG,27,UTA,81,73,2822,8.2,16.6,0.493,0.0,0.1,0.0,8.2,16.5,0.49700000000000005,3.3,4.3,0.765,1.4,2.6,4.0,10.3,3.0,0.1,3.2,3.0,19.7,0,111,111
Dave Greenwood,PF,24,CHI,82,82,2914,8.0,16.9,0.473,0.0,0.0,0.0,8.0,16.8,0.475,4.0,4.8,0.825,3.2,9.9,13.1,4.4,1.2,1.5,3.0,4.9,20.0,0,108,106
Kevin Grevey,SG,28,WSB,71,62,2164,8.4,19.1,0.439,0.6,1.8,0.341,7.8,17.3,0.449,3.7,4.3,0.855,1.3,3.1,4.4,3.3,1.0,0.5,2.1,3.4,21.1,0,103,106
Paul Griffin,PF,28,SAS,23,0,459,3.3,6.7,0.485,0.0,0.0,0.0,3.3,6.7,0.485,2.4,3.8,0.649,3.0,6.7,9.7,5.5,2.0,0.8,4.1,6.8,9.0,0,95,106
Darrell Griffith,SG,23,UTA,80,79,2597,12.3,25.4,0.48200000000000004,0.3,0.9,0.28800000000000003,12.0,24.5,0.489,3.4,4.8,0.6970000000000001,2.3,3.2,5.4,3.3,1.7,0.6,3.4,3.8,28.2,0,102,113
Bob Gross,SF,28,POR,59,24,1377,6.0,11.2,0.537,0.1,0.2,0.5,5.9,11.0,0.5379999999999999,2.7,3.6,0.75,3.5,5.5,9.0,4.3,2.6,1.4,3.1,5.6,14.8,0,111,106
Ernie Grunfeld,SG,26,KCK,81,11,1892,10.5,20.5,0.511,0.0,0.3,0.14300000000000002,10.4,20.1,0.517,4.7,5.7,0.821,1.4,3.2,4.5,6.9,1.8,1.0,3.7,4.8,25.7,0,109,109
Pétur Guðmundsson,C,23,POR,68,6,845,4.7,9.4,0.5,0.1,0.1,1.0,4.6,9.3,0.49700000000000005,2.9,4.3,0.684,2.9,7.6,10.5,3.3,0.7,1.7,4.1,9.2,12.4,0,95,108
Glenn Hagan,PG,26,DET,4,0,25,5.5,12.9,0.429,0.0,0.0,0.0,5.5,12.9,0.429,1.8,1.8,1.0,3.7,3.7,7.4,14.7,5.5,0.0,1.8,12.9,12.9,0,123,101
Bill Hanzlik,SF,24,SEA,81,76,1974,4.1,8.7,0.46799999999999997,0.0,0.1,0.0,4.1,8.6,0.473,3.4,4.3,0.784,2.4,4.1,6.5,4.4,2.0,0.7,2.6,6.1,11.5,0,107,104
Alan Hardy,SG,24,DET,38,0,310,9.2,20.2,0.456,0.0,0.7,0.0,9.2,19.5,0.473,2.7,4.3,0.621,2.1,3.0,5.0,3.0,1.3,0.6,3.0,4.8,21.1,0,97,110
James Hardy,SF,25,UTA,82,17,1814,4.6,9.4,0.485,0.0,0.0,0.0,4.6,9.4,0.486,1.6,2.4,0.688,3.9,8.1,12.0,2.8,1.5,1.7,2.0,4.9,10.8,0,108,109
Mike Harper,PF,24,POR,68,38,1433,6.1,12.3,0.49700000000000005,0.0,0.0,0.0,6.1,12.3,0.499,3.2,5.1,0.627,4.2,7.1,11.3,1.8,1.8,2.7,3.1,7.6,15.5,0,103,105
Joe Hassett,SG,26,GSW,68,2,787,8.7,23.0,0.377,4.3,12.9,0.332,4.4,10.1,0.435,1.9,2.2,0.838,0.8,2.4,3.2,6.3,1.8,0.2,2.2,5.7,23.5,0,110,110
Steve Hawes,PF,31,ATL,49,42,1317,6.8,14.2,0.48100000000000004,0.2,0.4,0.4,6.7,13.8,0.483,3.7,4.8,0.762,3.4,8.9,12.3,5.4,1.4,1.3,3.3,6.0,17.5,0,107,103
Elvin Hayes*,PF,36,HOU,82,82,3032,8.4,17.9,0.47200000000000003,0.0,0.1,0.0,8.4,17.8,0.474,4.6,6.9,0.664,4.3,7.8,12.2,2.3,1.0,1.7,3.4,4.7,21.5,0,105,108
Steve Hayes,C,26,TOT,35,0,487,5.1,10.5,0.486,0.0,0.0,0.0,5.1,10.5,0.486,3.0,5.0,0.604,3.7,7.4,11.1,2.7,0.4,1.9,1.8,6.7,13.3,0,111,108
Spencer Haywood*,PF,32,WSB,76,63,2086,9.1,19.2,0.47600000000000003,0.0,0.1,0.0,9.1,19.1,0.478,5.1,6.0,0.8420000000000001,3.3,6.4,9.8,1.5,1.0,1.6,4.1,5.8,23.4,0,100,103
