Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Gilbert Arenas,PG,22,WAS,55,52,2066,9.0,23.0,0.392,3.1,8.4,0.375,5.9,14.6,0.401,6.0,8.0,0.748,1.4,5.0,6.4,6.9,2.6,0.3,5.7,4.4,27.1,0,98,105
Brandon Armstrong,SG,23,NJN,56,0,434,8.0,21.6,0.371,2.3,6.4,0.365,5.7,15.2,0.374,0.2,0.5,0.5,1.5,3.8,5.3,1.7,1.5,0.2,3.0,6.1,18.7,0,80,102
Darrell Armstrong,PG,35,NOH,79,22,2247,7.0,17.6,0.395,3.2,10.3,0.315,3.7,7.4,0.508,2.9,3.5,0.8540000000000001,1.5,3.9,5.4,7.5,3.2,0.4,3.7,3.5,20.1,0,105,102
Carlos Arroyo,PG,24,UTA,71,71,2008,9.4,21.2,0.441,1.0,3.2,0.325,8.3,18.0,0.462,5.0,6.2,0.804,1.1,4.0,5.1,9.8,1.7,0.1,4.3,4.6,24.8,0,106,106
Chucky Atkins,PG,29,TOT,64,24,1544,6.6,16.6,0.397,2.8,8.3,0.336,3.8,8.3,0.457,2.5,3.3,0.753,0.3,2.9,3.2,7.7,1.5,0.1,3.2,3.5,18.5,0,103,105
Stacey Augmon,SF,35,NOH,69,24,1416,5.4,13.2,0.41200000000000003,0.0,0.3,0.14300000000000002,5.4,12.9,0.418,4.2,5.3,0.7909999999999999,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,0,97,104
Vin Baker,PF,32,TOT,54,33,1313,8.2,17.1,0.48100000000000004,0.0,0.1,0.33299999999999996,8.2,17.0,0.483,4.5,6.2,0.726,4.4,6.7,11.1,2.6,1.1,1.3,3.0,6.3,21.0,0,105,105
Marcus Banks,PG,22,BOS,81,2,1385,6.6,16.4,0.4,1.0,3.2,0.314,5.6,13.2,0.42100000000000004,3.7,4.9,0.7559999999999999,1.1,3.8,4.9,6.5,3.3,0.5,4.6,6.4,17.9,0,91,103
Leandro Barbosa,PG,21,PHO,70,46,1500,7.3,16.2,0.447,2.9,7.3,0.395,4.4,9.0,0.488,1.6,2.1,0.77,0.8,3.5,4.2,5.7,3.2,0.2,4.1,6.4,19.0,0,100,106
Matt Barnes,SF,23,LAC,38,9,724,4.6,10.1,0.457,0.1,0.9,0.154,4.4,9.1,0.488,3.1,4.4,0.705,3.9,7.1,11.0,3.5,2.0,0.2,3.2,5.5,12.5,0,101,108
Dana Barros,SG,36,BOS,1,0,11,9.4,14.1,0.667,0.0,0.0,0.0,9.4,14.1,0.667,9.4,9.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,28.1,0,162,113
Brent Barry,SG,32,SEA,59,53,1803,6.4,12.6,0.504,3.4,7.5,0.452,3.0,5.2,0.5770000000000001,2.7,3.3,0.8270000000000001,0.6,5.4,6.0,10.1,2.5,0.5,4.1,3.6,18.8,0,120,108
Jon Barry,SG,34,DEN,57,9,1101,5.6,13.9,0.40399999999999997,2.4,6.4,0.37,3.2,7.4,0.434,2.8,3.3,0.845,1.2,4.6,5.7,6.9,2.7,0.4,2.5,3.1,16.4,0,111,104
Mengke Bateer,C,28,TOR,7,0,40,5.5,9.7,0.5710000000000001,0.0,0.0,0.0,5.5,9.7,0.5710000000000001,0.0,0.0,0.0,6.9,4.1,11.1,1.4,1.4,0.0,2.8,13.8,11.1,0,107,104
Tony Battie,C,27,TOT,73,7,1478,6.0,13.6,0.44299999999999995,0.1,0.3,0.222,6.0,13.3,0.44799999999999995,2.3,3.2,0.742,4.2,8.5,12.7,2.1,0.9,2.4,2.2,5.6,14.5,0,101,103
Shane Battier,SF,25,MEM,79,1,1947,6.5,14.7,0.446,1.8,5.0,0.349,4.8,9.6,0.496,3.2,4.4,0.732,2.8,5.4,8.2,2.7,2.7,1.6,1.5,5.0,18.1,0,114,102
Lonny Baxter,C-PF,25,TOT,62,5,766,7.3,14.8,0.493,0.1,0.2,0.33299999999999996,7.2,14.5,0.495,3.1,5.4,0.579,4.5,8.7,13.2,1.4,1.2,2.0,2.7,8.7,17.7,0,100,100
Jerome Beasley,PF,23,MIA,2,0,5,10.9,32.7,0.33299999999999996,0.0,0.0,0.0,10.9,32.7,0.33299999999999996,0.0,0.0,0.0,0.0,10.9,10.9,0.0,0.0,0.0,0.0,0.0,21.8,0,72,104
Raja Bell,SG,27,UTA,82,4,2020,9.0,22.1,0.409,1.7,4.6,0.373,7.3,17.5,0.418,5.4,6.8,0.7859999999999999,1.6,5.0,6.6,2.9,1.7,0.4,3.0,7.2,25.1,0,103,105
Troy Bell,PG,23,MEM,6,0,34,6.2,27.8,0.222,0.0,6.2,0.0,6.2,21.6,0.28600000000000003,4.6,4.6,1.0,4.6,1.5,6.2,6.2,1.5,0.0,9.3,9.3,17.0,0,61,108
Jonathan Bender,SF,23,IND,21,0,271,10.1,21.5,0.47200000000000003,1.8,4.5,0.409,8.3,17.0,0.488,7.9,9.5,0.83,1.8,6.3,8.1,1.8,1.0,2.2,6.7,4.7,30.0,0,96,99
Travis Best,PG,31,DAL,61,1,762,4.3,11.6,0.37200000000000005,0.2,1.4,0.15,4.1,10.3,0.401,2.7,3.1,0.87,1.1,3.4,4.6,7.6,2.1,0.3,2.2,4.5,11.6,0,103,110
Mike Bibby,PG,25,SAC,82,82,2980,9.1,20.3,0.45,2.6,6.6,0.392,6.6,13.7,0.479,5.3,6.5,0.815,1.2,3.6,4.8,7.7,1.9,0.3,3.0,2.5,26.1,0,113,108
Chauncey Billups,PG,27,DET,78,78,2758,7.8,19.7,0.39399999999999996,2.6,6.6,0.38799999999999996,5.2,13.1,0.396,8.0,9.1,0.878,0.7,4.8,5.5,8.8,1.7,0.2,3.7,3.5,26.1,0,112,99
Steve Blake,PG,23,WAS,75,14,1392,5.9,15.2,0.386,2.8,7.6,0.371,3.1,7.7,0.4,2.1,2.5,0.821,0.7,3.7,4.4,7.8,2.1,0.3,4.8,3.7,16.6,0,95,107
Corie Blount,PF-C,35,TOT,62,3,1050,5.8,12.8,0.455,0.0,0.2,0.0,5.8,12.6,0.46,0.8,1.4,0.556,4.9,8.9,13.9,2.8,2.5,1.2,2.2,6.8,12.4,0,98,99
Mark Blount,C,28,BOS,82,73,2402,7.3,13.0,0.5660000000000001,0.0,0.0,0.0,7.3,13.0,0.5660000000000001,3.4,4.7,0.7190000000000001,4.4,8.2,12.6,1.6,1.7,2.3,3.2,5.4,18.1,0,110,102
Keith Bogans,SF,23,ORL,73,36,1787,5.4,13.4,0.40299999999999997,2.0,5.5,0.358,3.4,7.9,0.434,1.9,3.0,0.631,3.1,6.2,9.4,2.9,1.4,0.3,2.2,3.8,14.7,0,103,111
Calvin Booth,C,27,SEA,71,35,1206,6.0,12.8,0.466,0.0,0.1,0.0,6.0,12.7,0.469,3.3,4.2,0.7979999999999999,3.8,8.6,12.4,1.2,0.8,4.5,2.0,6.6,15.3,0,107,105
Carlos Boozer,PF,22,CLE,75,75,2592,9.6,18.3,0.523,0.0,0.1,0.16699999999999998,9.6,18.2,0.526,4.5,5.8,0.768,4.7,12.8,17.5,3.0,1.5,1.1,2.7,4.1,23.7,0,113,101
Curtis Borchardt,C,23,UTA,16,0,258,4.7,12.0,0.39299999999999996,0.0,0.2,0.0,4.7,11.8,0.4,3.0,3.9,0.778,2.8,8.8,11.6,3.2,0.9,3.0,3.9,8.6,12.5,0,88,102
Chris Bosh,C,19,TOR,75,63,2510,7.2,15.7,0.45899999999999996,0.1,0.3,0.35700000000000004,7.1,15.4,0.461,4.5,6.3,0.701,4.2,8.1,12.3,1.7,1.3,2.3,2.4,4.7,19.0,0,103,99
Ruben Boumtje-Boumtje,C,25,POR,9,0,26,2.1,10.7,0.2,0.0,0.0,0.0,2.1,10.7,0.2,4.3,4.3,1.0,0.0,2.1,2.1,2.1,0.0,2.1,0.0,4.3,8.6,0,90,111
Bruce Bowen,SF,32,SAS,82,82,2624,4.3,10.3,0.42,1.6,4.3,0.363,2.7,5.9,0.462,1.4,2.3,0.579,0.9,4.3,5.2,2.3,1.7,0.7,1.8,3.4,11.6,0,99,97
Ryan Bowen,PF,28,DEN,52,1,392,2.4,7.0,0.34,0.0,0.0,0.0,2.4,7.0,0.34,1.3,1.6,0.833,5.1,6.3,11.4,2.4,2.4,2.1,0.8,6.2,6.0,0,109,101
Earl Boykins,SG,27,DEN,82,3,1849,8.9,21.3,0.419,1.5,4.8,0.322,7.4,16.5,0.447,3.9,4.5,0.877,1.2,2.8,4.0,8.2,1.4,0.1,2.8,2.3,23.3,0,107,108
Michael Bradley,C-PF,24,TOT,16,1,98,3.8,8.2,0.467,0.0,0.0,0.0,3.8,8.2,0.467,0.5,1.1,0.5,3.3,9.3,12.6,0.5,1.6,0.0,3.8,7.7,8.2,0,76,103
Shawn Bradley,C,31,DAL,66,5,773,5.9,12.5,0.473,0.0,0.1,0.0,5.9,12.5,0.47600000000000003,2.7,3.3,0.8370000000000001,4.8,6.7,11.5,1.3,2.2,4.9,1.1,8.7,14.6,0,118,102
Torraye Braggs,PF,27,TOT,15,0,154,5.6,11.6,0.485,0.0,0.0,0.0,5.6,11.6,0.485,2.8,4.2,0.667,6.3,7.4,13.7,2.5,1.4,0.7,4.6,10.2,14.1,0,96,100
Elton Brand,PF,24,LAC,69,68,2670,9.6,19.4,0.493,0.0,0.0,0.0,9.6,19.4,0.493,8.1,10.5,0.773,5.3,8.8,14.1,4.5,1.3,3.0,3.8,4.5,27.3,0,114,106
J.R. Bremer,PG,23,TOT,36,2,443,5.1,18.9,0.272,2.3,8.8,0.257,2.9,10.0,0.28600000000000003,1.6,2.4,0.65,1.1,3.2,4.3,6.1,2.1,0.5,2.9,3.8,14.1,0,81,107
Jamison Brewer,PG,23,IND,13,1,160,4.5,12.0,0.371,1.7,4.8,0.35700000000000004,2.7,7.2,0.381,0.3,2.1,0.16699999999999998,0.7,3.1,3.8,5.8,2.4,0.0,3.4,3.1,11.0,0,83,100
Primož Brezec,C,24,IND,18,0,72,9.1,19.8,0.462,0.0,0.0,0.0,9.1,19.8,0.462,3.0,4.6,0.667,3.8,7.6,11.4,2.3,0.0,2.3,4.6,9.9,21.3,0,90,100
Damone Brown,PF,24,NJN,3,0,17,3.2,31.6,0.1,0.0,0.0,0.0,3.2,31.6,0.1,3.2,6.3,0.5,9.5,6.3,15.8,0.0,6.3,0.0,3.2,6.3,9.5,0,45,90
Devin Brown,SG,25,SAS,58,0,627,7.3,16.8,0.434,0.3,1.2,0.28600000000000003,7.0,15.6,0.445,5.1,6.4,0.8109999999999999,3.3,7.9,11.2,2.8,1.3,0.3,3.3,5.2,20.1,0,102,96
Kedrick Brown,SF,22,TOT,55,26,969,6.3,13.7,0.461,2.0,5.3,0.384,4.3,8.4,0.51,0.9,1.5,0.63,2.2,5.7,7.9,3.5,1.6,0.4,1.6,4.3,15.6,0,112,106
Kwame Brown,PF,21,WAS,74,57,2239,6.7,13.7,0.489,0.0,0.0,0.5,6.7,13.6,0.489,5.3,7.8,0.6829999999999999,4.1,8.6,12.8,2.6,1.5,1.2,3.3,3.3,18.7,0,106,104
P.J. Brown,PF,34,NOH,80,80,2753,6.6,13.9,0.47600000000000003,0.0,0.0,0.0,6.6,13.9,0.47700000000000004,3.1,3.6,0.8540000000000001,4.6,8.9,13.5,3.0,1.5,1.4,2.0,4.0,16.4,0,113,101
Tierre Brown,PG,24,NOH,3,0,17,6.3,12.7,0.5,0.0,0.0,0.0,6.3,12.7,0.5,6.3,12.7,0.5,0.0,3.2,3.2,6.3,0.0,0.0,22.2,3.2,19.0,0,50,110
Rick Brunson,PG,31,TOT,40,0,412,5.1,13.3,0.381,1.4,2.9,0.478,3.7,10.4,0.354,3.4,3.9,0.871,1.1,3.5,4.7,10.4,3.2,0.4,4.2,5.6,14.9,0,100,103
Kobe Bryant,SG,25,LAL,65,64,2447,11.0,25.0,0.43799999999999994,1.5,4.6,0.327,9.5,20.4,0.46299999999999997,9.7,11.3,0.852,2.2,5.4,7.6,7.0,2.4,0.6,3.6,3.7,33.1,0,112,102
Greg Buckner,SG,27,PHI,53,3,703,5.1,13.6,0.377,0.9,3.4,0.273,4.2,10.2,0.41200000000000003,1.6,2.1,0.741,2.2,5.8,8.0,3.5,1.6,0.3,2.6,6.0,12.7,0,90,104
Rodney Buford,SF,26,SAC,22,0,141,7.0,20.5,0.33899999999999997,0.0,0.7,0.0,7.0,19.8,0.35200000000000004,1.1,2.2,0.5,2.2,3.3,5.5,2.6,2.2,0.4,1.5,3.3,15.0,0,79,107
Caron Butler,SF,23,MIA,68,56,2030,6.5,17.0,0.38,0.3,1.1,0.23800000000000002,6.2,15.8,0.39,3.6,4.7,0.7559999999999999,2.5,6.3,8.8,3.4,2.0,0.3,2.4,4.4,16.7,0,94,102
Mitchell Butler,SG,33,WAS,41,4,552,5.1,11.7,0.435,1.0,2.8,0.36700000000000005,4.1,8.9,0.457,1.4,2.3,0.625,2.3,4.4,6.7,3.0,2.1,0.4,2.3,5.1,12.6,0,100,107
Rasual Butler,SF,24,MIA,45,0,675,9.6,20.2,0.47600000000000003,4.0,8.7,0.46299999999999997,5.6,11.5,0.486,1.3,1.7,0.762,0.3,4.6,4.9,1.9,0.8,1.1,2.3,5.8,24.6,0,108,105
Žarko Čabarkapa,PF,22,PHO,49,4,570,7.4,17.9,0.41100000000000003,0.5,2.9,0.188,6.8,15.0,0.455,3.2,4.8,0.66,2.4,6.6,9.0,3.6,0.9,1.2,4.9,6.8,18.5,0,85,107
Marcus Camby,C,29,DEN,72,72,2162,6.2,13.1,0.47700000000000004,0.0,0.0,0.0,6.2,13.0,0.479,2.3,3.2,0.721,5.0,12.3,17.3,3.1,2.0,4.4,2.3,5.7,14.8,0,108,95
Elden Campbell,C,35,DET,65,27,892,8.5,19.2,0.439,0.0,0.0,0.0,8.5,19.2,0.439,5.2,7.6,0.685,3.2,9.6,12.8,2.8,1.3,3.1,3.9,8.4,22.1,0,96,93
Brian Cardinal,PF,26,GSW,76,11,1634,7.2,15.2,0.47200000000000003,1.8,4.1,0.444,5.4,11.2,0.48200000000000004,7.8,8.9,0.878,3.3,7.1,10.4,3.4,2.2,0.7,2.7,6.7,24.0,0,123,103
Matt Carroll,SG,23,TOT,16,0,70,5.5,12.6,0.43799999999999994,0.8,2.4,0.33299999999999996,4.7,10.2,0.462,3.1,4.7,0.667,0.8,3.9,4.7,1.6,0.8,0.0,4.7,6.3,14.9,0,82,107
Anthony Carter,PG,28,SAS,5,2,87,6.8,22.9,0.297,0.0,1.9,0.0,6.8,21.0,0.324,0.0,0.0,0.0,1.2,5.6,6.8,7.4,2.5,0.0,7.4,5.6,13.6,0,60,95
Maurice Carter,SG,27,TOT,10,0,110,5.3,16.9,0.314,1.9,5.3,0.364,3.4,11.6,0.292,7.7,9.6,0.8,1.0,4.3,5.3,1.9,0.0,0.0,4.3,4.8,20.2,0,90,109
Vince Carter,SG,27,TOR,73,73,2785,12.1,28.9,0.41700000000000004,1.8,4.8,0.38299999999999995,10.2,24.1,0.424,6.7,8.3,0.8059999999999999,1.9,5.0,6.9,6.9,1.7,1.3,4.4,4.2,32.7,0,99,102
Sam Cassell,PG,34,MIN,81,81,2838,11.8,24.1,0.488,1.4,3.5,0.39799999999999996,10.4,20.6,0.504,5.5,6.3,0.873,0.8,4.3,5.2,11.3,1.9,0.3,4.2,4.7,30.5,0,113,102
Kelvin Cato,PF,29,HOU,69,67,1743,5.0,11.3,0.447,0.0,0.0,0.0,5.0,11.3,0.447,3.0,4.5,0.6759999999999999,4.8,10.0,14.8,2.3,1.6,3.0,2.6,6.4,13.1,0,101,95
Tyson Chandler,PF,21,CHI,35,8,782,4.5,10.5,0.424,0.0,0.1,0.0,4.5,10.5,0.42700000000000005,5.3,7.9,0.669,5.5,12.5,18.0,1.5,1.1,2.9,2.5,5.8,14.2,0,104,99
Calbert Cheaney,SF,32,GSW,79,7,2067,7.2,14.9,0.48100000000000004,0.0,0.3,0.0,7.2,14.7,0.489,1.2,2.0,0.61,2.0,4.7,6.7,3.5,1.6,0.3,2.2,4.8,15.6,0,100,106
Doug Christie,SG,33,SAC,82,82,2780,5.9,12.8,0.461,0.9,2.6,0.345,5.0,10.2,0.491,2.8,3.2,0.86,1.3,4.8,6.1,6.5,2.8,0.8,2.9,3.5,15.5,0,107,104
Keon Clark,PF,28,UTA,2,0,27,4.1,12.3,0.33299999999999996,0.0,0.0,0.0,4.1,12.3,0.33299999999999996,0.0,0.0,0.0,2.1,12.3,14.4,2.1,2.1,0.0,0.0,2.1,8.2,0,91,100
Speedy Claxton,PG,25,GSW,60,29,1595,7.5,17.6,0.42700000000000005,0.1,0.7,0.182,7.4,16.8,0.43799999999999994,6.1,7.5,0.813,1.3,4.0,5.2,8.9,3.3,0.3,3.4,4.9,21.3,0,107,103
Mateen Cleaves,PG,26,CLE,4,2,92,4.0,13.2,0.304,0.0,0.6,0.0,4.0,12.6,0.318,0.6,1.1,0.5,0.6,3.4,4.0,10.9,2.3,1.1,2.9,7.5,8.6,0,82,105
Derrick Coleman,C,36,PHI,34,30,843,6.9,16.8,0.413,0.5,2.3,0.222,6.4,14.4,0.444,3.2,4.2,0.754,2.9,9.5,12.4,3.0,1.5,1.7,3.7,5.1,17.5,0,91,100
Bimbo Coles,PG,35,MIA,22,1,170,3.9,10.9,0.353,0.0,0.0,0.0,3.9,10.9,0.353,1.3,1.9,0.667,0.6,2.6,3.2,4.8,1.0,0.0,2.9,8.7,9.0,0,79,107
Jason Collier,C,26,ATL,20,16,545,7.7,16.0,0.479,0.1,0.4,0.25,7.6,15.6,0.484,6.5,8.2,0.7879999999999999,3.5,7.3,10.8,1.6,1.1,1.1,3.0,6.9,21.9,0,109,107
Jarron Collins,C,25,UTA,81,31,1732,4.7,9.4,0.498,0.0,0.0,0.0,4.7,9.4,0.5,6.0,8.4,0.718,3.7,6.4,10.1,2.5,0.8,0.6,2.5,8.2,15.4,0,115,106
Jason Collins,C,25,NJN,78,78,2220,3.9,9.3,0.424,0.0,0.0,0.0,3.9,9.2,0.42700000000000005,3.3,4.4,0.7390000000000001,3.5,6.2,9.7,3.7,1.6,1.4,2.3,6.1,11.2,0,102,99
Brian Cook,C,23,LAL,35,2,442,7.9,16.6,0.475,0.0,0.6,0.0,7.9,16.0,0.493,2.5,3.3,0.75,3.6,8.2,11.9,2.4,1.9,1.9,2.0,7.5,18.2,0,104,99
Omar Cook,PG,22,POR,17,0,139,2.8,10.8,0.259,0.0,0.4,0.0,2.8,10.4,0.26899999999999996,0.0,0.0,0.0,1.2,1.2,2.4,9.6,4.0,0.0,4.0,5.6,5.6,0,71,105
Chris Crawford,PF,28,ATL,56,25,1207,9.2,20.6,0.44799999999999995,1.9,4.9,0.389,7.3,15.7,0.466,4.5,5.2,0.866,2.5,5.1,7.7,2.0,1.6,0.9,2.4,5.7,24.9,0,109,108
Jamal Crawford,SG,23,CHI,80,73,2811,9.4,24.4,0.386,3.1,9.7,0.317,6.4,14.8,0.43200000000000005,3.7,4.4,0.833,0.9,4.4,5.2,7.5,2.1,0.5,3.6,3.0,25.6,0,99,105
Austin Croshere,PF,28,IND,77,0,1051,6.2,16.0,0.38799999999999996,2.9,7.5,0.389,3.3,8.5,0.387,4.9,5.4,0.894,3.1,9.6,12.7,2.7,1.3,0.7,2.9,5.3,20.2,0,108,98
Eddy Curry,PF,21,CHI,73,63,2154,10.1,20.3,0.496,0.0,0.0,1.0,10.1,20.3,0.496,5.7,8.5,0.6709999999999999,3.5,7.4,10.9,1.6,0.6,2.0,4.3,6.2,25.9,0,98,104
Michael Curry,SF,35,TOR,70,15,1229,3.4,8.8,0.38799999999999996,0.1,0.7,0.2,3.3,8.1,0.40299999999999997,2.2,2.6,0.845,1.0,2.9,3.9,2.4,1.0,0.2,2.2,6.9,9.2,0,88,105
Samuel Dalembert,C,22,PHI,82,53,2197,6.7,12.4,0.541,0.0,0.0,0.0,6.7,12.4,0.542,2.8,4.3,0.644,4.8,10.7,15.5,0.5,1.1,4.7,2.1,6.8,16.2,0,110,97
Erick Dampier,C,28,GSW,74,74,2403,7.7,14.5,0.535,0.0,0.0,0.0,7.7,14.4,0.537,4.8,7.4,0.654,7.7,12.1,19.7,1.3,0.7,3.0,2.9,5.1,20.3,0,114,100
Antonio Daniels,PG,28,SEA,71,32,1512,6.6,14.0,0.47,1.5,4.1,0.36200000000000004,5.1,10.0,0.514,5.5,6.5,0.8420000000000001,0.8,4.2,5.0,10.5,1.6,0.2,2.2,2.3,20.2,0,129,111
Marquis Daniels,SG,23,DAL,56,15,1039,10.1,20.4,0.494,0.5,1.8,0.306,9.5,18.6,0.512,3.0,3.9,0.769,3.3,4.0,7.2,5.7,2.6,0.6,2.2,2.5,23.6,0,115,108
Antonio Davis,C,35,TOT,80,79,2570,5.5,13.5,0.40299999999999997,0.0,0.0,0.0,5.5,13.5,0.40299999999999997,3.6,4.7,0.765,4.2,9.5,13.8,2.8,0.8,1.3,2.3,4.2,14.5,0,99,103
Baron Davis,PG,24,NOH,67,66,2686,11.1,28.1,0.395,3.8,11.7,0.321,7.4,16.4,0.44799999999999995,4.8,7.1,0.6729999999999999,1.3,4.4,5.8,10.0,3.2,0.5,4.3,3.6,30.7,0,103,102
Dale Davis,C,34,POR,76,37,1682,4.4,9.3,0.473,0.0,0.0,0.0,4.4,9.3,0.473,2.2,3.5,0.613,5.2,7.9,13.2,2.4,1.4,2.1,1.3,5.1,11.0,0,115,104
Hubert Davis,SG,33,TOT,17,0,78,0.7,7.6,0.091,0.0,0.7,0.0,0.7,6.9,0.1,1.4,1.4,1.0,1.4,4.1,5.5,2.8,1.4,0.0,2.1,8.3,2.8,0,51,101
Josh Davis,PF,23,ATL,4,1,23,4.6,11.5,0.4,0.0,4.6,0.0,4.6,6.9,0.667,2.3,2.3,1.0,2.3,9.2,11.5,0.0,0.0,0.0,4.6,6.9,11.5,0,74,109
Ricky Davis,SF-SG,24,TOT,79,27,2474,9.4,19.9,0.469,1.1,2.9,0.371,8.3,17.0,0.486,4.1,5.7,0.718,1.6,5.9,7.5,5.4,2.0,0.5,4.0,3.6,23.9,0,101,105
Andrew DeClercq,C,30,ORL,71,53,1211,4.1,8.5,0.47700000000000004,0.0,0.0,0.0,4.1,8.5,0.47700000000000004,1.9,2.4,0.815,5.7,8.1,13.8,1.9,2.1,1.4,2.4,9.5,10.0,0,108,107
Tony Delk,SG,30,DAL,33,11,509,7.1,18.6,0.38,2.0,6.7,0.303,5.1,11.9,0.424,3.7,4.5,0.841,1.6,4.4,6.0,2.8,2.7,0.7,1.7,4.7,19.9,0,105,107
Derrick Dial,SG,28,ORL,9,0,86,5.5,17.2,0.321,1.2,5.5,0.222,4.3,11.7,0.368,3.7,4.9,0.75,3.1,4.9,8.0,1.2,3.7,0.0,0.6,3.7,16.0,0,98,108
Boris Diaw,SG,21,ATL,76,37,1919,3.9,8.6,0.447,0.2,0.7,0.231,3.7,7.9,0.467,1.5,2.6,0.602,3.1,6.4,9.4,5.0,1.6,1.0,3.5,5.3,9.4,0,93,107
Dan Dickau,PG,25,TOT,43,0,294,6.8,18.1,0.37799999999999995,1.8,5.5,0.33299999999999996,5.0,12.6,0.397,2.0,2.6,0.7859999999999999,1.3,3.5,4.8,7.0,3.1,0.0,4.8,8.1,17.5,0,89,106
Kaniel Dickens,PF,25,POR,3,0,12,13.9,13.9,1.0,0.0,0.0,0.0,13.9,13.9,1.0,4.6,9.3,0.5,9.3,0.0,9.3,0.0,0.0,0.0,4.6,13.9,32.5,0,133,114
DeSagana Diop,C,22,CLE,56,3,730,4.1,10.6,0.38799999999999996,0.0,0.0,0.0,4.1,10.6,0.38799999999999996,0.9,1.4,0.6,5.2,9.2,14.4,2.5,1.9,3.7,2.1,8.4,9.1,0,93,100
Vlade Divac*,C,35,SAC,81,81,2317,7.0,14.9,0.47,0.0,0.3,0.154,7.0,14.6,0.47600000000000003,3.8,5.8,0.654,3.0,7.3,10.3,9.6,1.3,1.7,3.9,5.0,17.9,0,106,105
Juan Dixon,SG,25,WAS,71,16,1478,8.7,22.4,0.38799999999999996,2.1,7.0,0.298,6.6,15.5,0.428,3.9,4.9,0.799,1.1,4.2,5.2,4.8,2.9,0.1,3.7,3.9,23.4,0,96,105
Michael Doleac,C,26,TOT,72,0,1029,7.2,16.5,0.435,0.0,0.0,0.0,7.2,16.5,0.435,2.3,2.7,0.865,4.5,9.1,13.6,2.3,1.2,1.8,2.5,7.3,16.7,0,99,102
Keyon Dooling,PG,23,LAC,58,24,1137,6.4,16.3,0.389,0.4,2.1,0.174,6.0,14.2,0.42200000000000004,3.6,4.4,0.83,0.8,2.9,3.7,6.0,2.1,0.3,3.0,5.0,16.7,0,97,111
Bryce Drew,PG,29,NOH,15,0,78,2.8,12.4,0.222,0.7,4.8,0.14300000000000002,2.1,7.6,0.273,2.1,2.1,1.0,0.0,4.1,4.1,9.0,2.8,0.0,5.5,0.7,8.3,0,67,104
