Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Bojan Bogdanović,SF,27,TOT,81,54,2083,8.7,19.4,0.445,3.3,9.0,0.36700000000000005,5.3,10.4,0.512,5.0,5.6,0.893,0.9,5.5,6.4,2.6,0.8,0.2,3.0,3.4,25.6,0,108,114
Andrew Bogut,C,32,TOT,27,21,583,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.1,0.475,0.3,1.0,0.273,5.0,14.5,19.5,4.4,1.2,2.2,3.8,7.7,7.1,0,93,104
Joel Bolomboy,PF,23,UTA,12,0,53,8.9,15.8,0.563,1.0,4.0,0.25,7.9,11.9,0.667,3.0,5.9,0.5,4.0,12.9,16.8,2.0,1.0,2.0,2.0,1.0,21.8,0,117,102
Devin Booker,SG,20,PHO,78,78,2730,10.6,25.1,0.423,2.6,7.1,0.363,8.0,18.0,0.447,6.4,7.7,0.8320000000000001,0.8,3.6,4.4,4.7,1.3,0.4,4.2,4.2,30.3,0,103,116
Trevor Booker,PF,29,BRK,71,43,1754,8.2,16.0,0.516,0.7,2.1,0.321,7.6,13.9,0.546,2.0,3.0,0.6729999999999999,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,0,105,107
Avery Bradley,SG,26,BOS,55,55,1835,9.7,20.9,0.46299999999999997,2.9,7.5,0.39,6.8,13.5,0.504,1.8,2.5,0.731,1.8,7.3,9.0,3.3,1.8,0.3,2.4,3.8,24.2,0,105,108
Corey Brewer,SF,30,TOT,82,11,1281,5.5,13.1,0.42200000000000004,1.0,4.4,0.22899999999999998,4.5,8.7,0.522,1.9,2.6,0.735,1.2,5.0,6.2,3.6,2.3,0.8,2.1,5.0,14.0,0,101,110
Malcolm Brogdon,SG,24,MIL,75,28,1982,7.4,16.3,0.457,2.0,4.9,0.40399999999999997,5.4,11.3,0.48,2.8,3.2,0.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,0,111,111
Aaron Brooks,PG,32,IND,65,0,894,6.8,16.8,0.40299999999999997,2.7,7.2,0.375,4.1,9.6,0.424,1.8,2.2,0.8,1.0,2.9,3.9,7.0,1.4,0.5,3.7,5.2,18.0,0,98,113
Anthony Brown,SF,24,TOT,11,0,159,5.6,15.4,0.36,2.2,8.3,0.259,3.4,7.1,0.478,0.0,0.0,0.0,2.5,7.7,10.2,2.5,1.5,0.3,1.9,4.6,13.3,0,89,108
Bobby Brown,PG,32,HOU,25,0,123,9.0,23.4,0.38299999999999995,5.5,13.7,0.4,3.5,9.8,0.36,0.8,0.8,1.0,0.0,2.3,2.3,5.5,0.4,0.0,2.0,2.0,24.2,0,105,116
Jaylen Brown,SF,20,BOS,78,20,1341,7.1,15.6,0.45399999999999996,1.7,5.0,0.341,5.4,10.6,0.507,3.1,4.6,0.685,1.7,6.5,8.1,2.4,1.3,0.7,2.5,5.3,19.0,0,102,110
Nicolás Brussino,SG,23,DAL,54,2,521,5.2,14.1,0.369,2.9,9.5,0.305,2.3,4.6,0.5,1.7,2.2,0.773,2.6,6.9,9.5,4.7,1.7,0.8,2.6,4.3,15.0,0,101,109
Reggie Bullock,SF,25,DET,31,5,467,5.8,13.8,0.42200000000000004,3.0,7.9,0.384,2.8,5.9,0.473,0.5,0.8,0.7140000000000001,1.4,5.5,6.9,3.1,1.9,0.3,1.1,2.4,15.3,0,112,108
Trey Burke,PG,24,WAS,57,0,703,8.1,17.9,0.455,2.2,4.9,0.44299999999999995,6.0,13.0,0.45899999999999996,1.5,2.0,0.759,0.5,2.8,3.3,7.0,0.8,0.4,3.4,3.8,20.0,0,103,114
Alec Burks,SG,25,UTA,42,0,653,7.9,19.9,0.39899999999999997,2.0,6.1,0.32899999999999996,5.9,13.8,0.43,4.8,6.3,0.769,1.4,8.3,9.6,2.4,1.4,0.4,2.8,4.0,22.7,0,98,106
Jimmy Butler,SF,27,CHI,76,75,2809,10.2,22.5,0.455,1.6,4.4,0.36700000000000005,8.6,18.0,0.47700000000000004,10.5,12.1,0.865,2.3,6.1,8.4,7.5,2.6,0.6,2.9,2.0,32.6,0,123,106
Bruno Caboclo,SF,21,TOR,9,0,40,7.6,20.3,0.375,2.5,7.6,0.33299999999999996,5.1,12.7,0.4,0.0,0.0,0.0,6.3,6.3,12.7,5.1,2.5,1.3,2.5,5.1,17.7,0,103,106
José Calderón,PG,35,TOT,41,13,539,5.0,12.2,0.41,1.8,5.8,0.313,3.2,6.4,0.5,1.0,1.1,0.917,1.4,5.4,6.7,8.0,1.0,0.1,3.7,3.3,12.8,0,100,113
Kentavious Caldwell-Pope,SG,23,DET,76,75,2529,7.4,18.5,0.39899999999999997,3.1,8.7,0.35,4.3,9.8,0.442,3.1,3.7,0.8320000000000001,1.1,3.9,5.0,3.9,1.8,0.2,1.7,2.4,20.9,0,107,109
Isaiah Canaan,SG,25,CHI,39,0,592,5.4,14.7,0.364,2.1,8.0,0.266,3.2,6.7,0.48100000000000004,2.6,2.8,0.909,0.5,3.7,4.3,3.1,1.9,0.1,1.8,3.0,15.4,0,100,110
Clint Capela,C,22,HOU,65,59,1551,11.2,17.4,0.643,0.0,0.0,0.0,11.2,17.4,0.643,2.9,5.5,0.531,5.5,10.8,16.3,1.9,1.1,2.4,2.7,5.5,25.3,0,122,106
DeMarre Carroll,SF,30,TOR,72,72,1882,5.9,14.8,0.4,2.9,8.6,0.341,3.0,6.2,0.483,2.4,3.2,0.7609999999999999,1.7,5.7,7.4,2.0,2.2,0.7,1.5,3.9,17.2,0,110,108
Vince Carter,SF,40,MEM,73,15,1799,5.6,14.2,0.39399999999999996,3.2,8.6,0.37799999999999995,2.3,5.6,0.418,2.5,3.3,0.765,1.0,5.5,6.6,3.8,1.7,1.0,1.4,4.7,16.9,0,112,108
Michael Carter-Williams,PG,25,CHI,45,19,846,6.7,18.2,0.366,0.9,3.8,0.23399999999999999,5.8,14.4,0.401,3.5,4.6,0.753,1.4,7.7,9.1,6.7,2.3,1.4,3.9,6.1,17.7,0,90,105
Omri Casspi,PF,28,TOT,36,2,643,6.1,12.9,0.47,1.2,3.4,0.349,4.9,9.5,0.512,1.3,2.3,0.586,2.1,6.7,8.8,2.9,1.8,0.2,2.3,3.9,14.6,0,102,112
Willie Cauley-Stein,C,23,SAC,75,21,1421,9.1,17.1,0.53,0.0,0.1,0.0,9.1,17.1,0.532,3.6,5.4,0.669,3.0,9.0,12.1,2.8,1.9,1.6,2.5,5.2,21.8,0,109,109
Tyson Chandler,C,34,PHO,47,46,1298,5.6,8.4,0.6709999999999999,0.0,0.0,0.0,5.6,8.4,0.6709999999999999,3.4,4.6,0.7340000000000001,5.6,14.2,19.9,1.1,1.2,0.9,2.4,4.6,14.6,0,129,109
Wilson Chandler,SF,29,DEN,71,33,2197,9.6,20.9,0.461,2.4,7.2,0.337,7.2,13.6,0.527,3.1,4.3,0.727,2.3,7.9,10.2,3.1,1.1,0.7,2.5,3.8,24.8,0,109,113
Marquese Chriss,PF,19,PHO,82,75,1743,7.8,17.4,0.449,2.0,6.2,0.321,5.8,11.2,0.52,3.1,5.0,0.624,2.6,6.9,9.6,1.6,1.8,1.9,3.0,7.2,20.7,0,102,110
Rakeem Christmas,PF,25,IND,29,0,219,4.3,9.8,0.442,0.0,0.0,0.0,4.3,9.8,0.442,4.8,6.6,0.7240000000000001,5.9,6.9,12.8,0.9,0.7,1.4,1.8,8.5,13.5,0,115,111
Semaj Christon,PG,24,OKC,64,1,973,3.9,11.2,0.345,0.6,3.2,0.19,3.3,8.1,0.406,0.9,1.6,0.5479999999999999,1.0,3.4,4.4,6.6,1.4,0.4,2.2,4.0,9.2,0,91,111
Ian Clark,SG,25,GSW,77,0,1137,8.9,18.3,0.48700000000000004,2.6,6.9,0.374,6.3,11.4,0.556,1.9,2.5,0.759,0.9,4.2,5.1,3.8,1.7,0.3,2.3,3.3,22.3,0,108,108
Jordan Clarkson,SG,24,LAL,82,19,2397,9.7,21.8,0.445,2.4,7.2,0.32899999999999996,7.3,14.5,0.503,2.7,3.4,0.7979999999999999,1.0,4.0,5.0,4.3,1.8,0.2,3.3,3.0,24.5,0,102,115
Norris Cole,PG,28,OKC,13,0,125,6.3,20.4,0.308,1.2,5.1,0.231,5.1,15.3,0.33299999999999996,3.1,3.9,0.8,0.0,4.3,4.3,5.5,3.1,0.0,2.7,7.1,16.9,0,84,107
Darren Collison,PG,29,SAC,68,64,2063,8.3,17.5,0.47600000000000003,1.8,4.3,0.41700000000000004,6.5,13.2,0.495,3.6,4.2,0.86,0.6,3.2,3.7,7.7,1.6,0.2,2.8,2.9,22.1,0,113,114
Nick Collison,PF,36,OKC,20,0,128,5.4,8.8,0.609,0.0,0.4,0.0,5.4,8.4,0.636,1.9,3.1,0.625,3.5,8.4,11.9,4.6,0.8,0.8,1.5,6.5,12.7,0,130,109
Mike Conley,PG,29,MEM,69,68,2292,10.5,22.9,0.46,3.9,9.5,0.408,6.7,13.4,0.49700000000000005,7.2,8.4,0.8590000000000001,0.7,4.8,5.5,9.8,2.1,0.4,3.5,2.9,32.1,0,121,108
Pat Connaughton,SG,24,POR,39,1,316,5.8,11.3,0.514,2.7,5.2,0.515,3.1,6.1,0.513,1.1,1.4,0.778,1.6,6.6,8.2,4.4,0.9,0.3,2.7,3.6,15.4,0,117,113
Quinn Cook,PG,23,TOT,14,0,188,8.8,17.6,0.5,2.9,6.9,0.423,5.9,10.7,0.55,0.5,1.3,0.4,0.3,1.6,1.9,6.9,1.1,0.0,3.5,3.5,21.1,0,105,114
DeMarcus Cousins,C,26,TOT,72,72,2465,13.2,29.2,0.452,2.7,7.4,0.361,10.5,21.8,0.483,10.5,13.6,0.772,3.1,13.1,16.2,6.8,2.0,1.9,5.5,5.7,39.6,0,107,105
Robert Covington,SF,26,PHI,67,67,2119,6.7,16.8,0.39899999999999997,3.1,9.5,0.33299999999999996,3.6,7.4,0.484,3.3,4.0,0.8220000000000001,2.1,7.9,10.0,2.3,2.9,1.6,3.0,4.7,19.9,0,100,105
Allen Crabbe,SG,24,POR,79,7,2254,6.7,14.3,0.46799999999999997,3.0,6.7,0.444,3.7,7.6,0.49,2.3,2.7,0.847,0.4,4.6,5.0,2.1,1.2,0.4,1.4,3.8,18.6,0,117,114
Jamal Crawford,SG,36,LAC,82,1,2157,8.3,20.2,0.413,2.7,7.5,0.36,5.6,12.7,0.44299999999999995,4.0,4.7,0.857,0.4,2.6,3.0,5.0,1.4,0.3,3.1,2.7,23.4,0,102,112
Jordan Crawford,SG,28,NOP,19,0,442,11.6,24.2,0.48200000000000004,4.1,10.5,0.389,7.5,13.6,0.5529999999999999,2.2,2.9,0.769,0.4,3.3,3.8,6.3,1.2,0.2,2.8,3.3,29.6,0,110,112
Jae Crowder,SF,26,BOS,72,72,2335,7.1,15.3,0.46299999999999997,3.3,8.4,0.39799999999999996,3.7,6.9,0.54,3.7,4.6,0.8109999999999999,1.0,7.8,8.8,3.3,1.6,0.5,1.7,3.4,21.2,0,118,108
Dante Cunningham,PF,29,NOP,66,35,1649,5.2,10.7,0.485,2.1,5.4,0.392,3.1,5.3,0.579,0.5,0.8,0.593,1.7,6.6,8.2,1.1,1.2,0.8,0.8,3.0,12.9,0,114,109
Seth Curry,PG,26,DAL,70,42,2029,8.7,18.0,0.48100000000000004,3.5,8.3,0.425,5.2,9.8,0.528,2.2,2.6,0.85,0.6,4.0,4.6,4.8,2.0,0.2,2.4,3.2,23.0,0,113,110
Stephen Curry,PG,28,GSW,79,79,2638,12.3,26.3,0.46799999999999997,5.9,14.4,0.41100000000000003,6.4,11.9,0.537,5.9,6.6,0.898,1.1,5.3,6.4,9.6,2.6,0.3,4.4,3.3,36.5,0,119,105
Troy Daniels,SG,25,MEM,67,3,1183,8.1,21.8,0.374,6.1,15.6,0.389,2.1,6.2,0.336,1.9,2.4,0.7959999999999999,1.0,3.4,4.4,2.0,0.9,0.2,2.0,4.0,24.2,0,104,112
Anthony Davis,C,23,NOP,75,75,2708,13.9,27.6,0.505,0.7,2.4,0.299,13.2,25.2,0.524,9.4,11.7,0.802,3.1,12.9,16.0,2.8,1.7,3.0,3.3,3.0,38.0,0,112,102
Deyonta Davis,C,20,MEM,36,0,238,5.2,10.3,0.511,0.0,0.0,0.0,5.2,10.3,0.511,2.2,3.9,0.556,4.4,8.7,13.1,0.4,0.7,3.7,1.7,8.7,12.7,0,107,105
Ed Davis,PF,27,POR,46,12,789,4.7,8.9,0.528,0.0,0.0,0.0,4.7,8.9,0.528,3.1,5.1,0.617,6.0,9.3,15.4,1.6,0.9,1.4,2.3,8.6,12.6,0,116,110
Dewayne Dedmon,C,27,SAS,76,37,1330,6.2,9.9,0.622,0.0,0.0,0.0,6.2,9.9,0.622,2.5,3.6,0.6990000000000001,4.9,14.1,19.0,1.7,1.4,2.3,2.3,6.9,14.8,0,122,99
Sam Dekker,PF,22,HOU,77,2,1419,6.9,14.5,0.473,2.0,6.3,0.321,4.8,8.2,0.591,1.3,2.3,0.5589999999999999,3.2,6.4,9.6,2.6,1.3,0.7,1.4,2.8,17.0,0,115,110
Malcolm Delaney,PG,27,ATL,73,2,1248,5.7,15.3,0.374,1.0,4.3,0.23600000000000002,4.7,11.0,0.428,3.0,3.7,0.8059999999999999,0.4,4.5,4.9,7.6,1.5,0.0,3.8,4.4,15.4,0,92,109
Matthew Dellavedova,PG,26,MIL,76,54,1986,5.3,13.7,0.39,2.0,5.5,0.36700000000000005,3.3,8.2,0.40399999999999997,2.1,2.5,0.8540000000000001,0.6,3.1,3.8,9.1,1.4,0.0,3.4,3.9,14.8,0,102,114
Luol Deng,SF,31,LAL,56,49,1486,5.4,13.9,0.387,1.7,5.4,0.309,3.7,8.5,0.436,1.5,2.1,0.73,2.1,7.6,9.7,2.4,1.6,0.7,1.4,2.0,13.9,0,101,113
DeMar DeRozan,SG,27,TOR,74,74,2620,13.9,29.9,0.467,0.6,2.4,0.266,13.3,27.5,0.484,10.5,12.5,0.8420000000000001,1.4,6.1,7.5,5.6,1.5,0.3,3.5,2.6,39.1,0,113,110
Cheick Diallo,PF,20,NOP,17,0,199,8.9,18.7,0.474,0.0,0.0,0.0,8.9,18.7,0.474,3.7,5.2,0.7140000000000001,5.7,12.3,18.0,1.0,1.0,1.7,1.7,4.2,21.4,0,107,105
Boris Diaw,PF,34,UTA,73,33,1283,6.0,13.4,0.446,0.8,3.3,0.247,5.1,10.1,0.512,1.1,1.4,0.743,1.9,4.6,6.5,6.9,0.7,0.4,3.6,3.4,13.8,0,99,109
Gorgui Dieng,PF,27,MIN,82,82,2653,6.3,12.6,0.502,0.3,0.8,0.37200000000000005,6.0,11.8,0.511,2.6,3.2,0.8140000000000001,3.6,8.8,12.4,3.0,1.7,1.8,2.0,4.9,15.6,0,114,110
Spencer Dinwiddie,PG,23,BRK,59,18,1334,4.8,10.7,0.444,1.4,3.6,0.376,3.4,7.1,0.478,4.5,5.7,0.792,1.0,4.9,5.8,6.6,1.6,0.8,2.3,4.2,15.4,0,116,112
Toney Douglas,PG,30,MEM,24,0,394,5.7,15.4,0.368,0.9,5.5,0.16699999999999998,4.8,9.9,0.48,3.2,3.8,0.828,1.7,6.3,8.1,7.4,2.4,0.7,2.8,6.6,15.4,0,99,106
Goran Dragić,PG,30,MIA,73,73,2459,10.9,23.0,0.475,2.4,5.9,0.405,8.5,17.1,0.499,6.1,7.7,0.79,1.3,4.4,5.7,8.7,1.8,0.3,4.3,4.1,30.4,0,112,109
Andre Drummond,C,23,DET,81,81,2409,10.1,19.1,0.53,0.0,0.1,0.28600000000000003,10.1,19.0,0.532,2.9,7.4,0.386,7.2,16.1,23.4,1.9,2.6,1.9,3.2,5.0,23.2,0,104,99
