Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
John Crotty,PG,25,UTA,80,0,1019,4.7,11.7,0.40299999999999997,0.6,1.8,0.306,4.2,9.9,0.42100000000000004,5.0,6.2,0.81,1.4,3.6,4.9,10.4,2.0,0.3,3.6,5.3,15.0,0,109,108
Corey Crowder,SF,25,SAS,7,0,29,3.5,17.5,0.2,0.0,7.0,0.0,3.5,10.5,0.33299999999999996,3.5,10.5,0.33299999999999996,1.7,3.5,5.2,1.7,1.7,0.0,3.5,1.7,10.5,0,54,109
Terry Cummings,PF,33,SAS,76,20,1273,8.9,18.5,0.483,0.0,0.0,0.0,8.9,18.5,0.483,2.9,4.9,0.585,5.5,9.6,15.1,2.4,1.4,0.8,3.8,7.5,20.7,0,100,104
Bill Curley,PF,22,DET,53,1,595,5.0,11.6,0.433,0.0,0.0,0.0,5.0,11.6,0.433,2.3,3.1,0.75,4.7,6.1,10.7,2.2,1.8,1.8,2.2,11.1,12.4,0,103,112
Dell Curry,SG,30,CHH,69,0,1718,10.5,23.8,0.441,4.7,11.1,0.42700000000000005,5.8,12.8,0.45299999999999996,2.9,3.4,0.856,1.3,3.9,5.1,3.5,1.7,0.6,3.0,4.4,28.7,0,106,108
Lloyd Daniels,SG,27,TOT,30,14,604,6.7,17.5,0.38299999999999995,2.2,8.4,0.26,4.5,9.1,0.495,1.8,2.3,0.815,2.4,2.9,5.3,3.4,1.8,0.8,2.6,4.0,17.4,0,98,112
Yinka Dare,C,22,NJN,1,0,3,0.0,17.3,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,17.3,17.3,0.0,0.0,0.0,17.3,34.7,0.0,0,0,103
Antonio Davis,PF,26,IND,44,1,1030,5.6,12.7,0.445,0.0,0.0,0.0,5.6,12.7,0.445,6.1,9.0,0.672,5.4,9.1,14.5,1.3,1.0,1.5,3.3,6.9,17.3,0,105,105
Dale Davis,PF,25,IND,74,70,2346,7.4,13.1,0.563,0.0,0.0,0.0,7.4,13.1,0.563,3.1,5.9,0.5329999999999999,5.9,9.9,15.8,1.3,1.6,2.6,2.8,5.0,17.9,0,111,102
Hubert Davis,SG,24,NYK,82,4,1697,9.2,19.1,0.48,4.1,8.9,0.455,5.1,10.2,0.502,3.0,3.7,0.8079999999999999,0.9,2.5,3.4,4.7,1.1,0.3,2.7,4.5,25.4,0,116,109
Terry Davis,PF,27,DAL,46,2,580,4.3,9.9,0.434,0.0,0.2,0.0,4.3,9.7,0.441,3.7,5.8,0.636,5.5,8.1,13.6,0.9,0.5,0.3,2.6,6.6,12.2,0,102,112
Johnny Dawkins,PG,31,DET,50,9,1170,5.5,11.9,0.46299999999999997,1.1,3.2,0.342,4.4,8.7,0.508,2.2,2.4,0.909,1.2,3.7,5.0,9.0,2.3,0.0,3.8,3.3,14.3,0,107,115
Tony Dawson,SF,27,BOS,2,0,13,11.8,31.4,0.375,3.9,11.8,0.33299999999999996,7.9,19.6,0.4,3.9,3.9,1.0,0.0,11.8,11.8,3.9,0.0,0.0,7.9,15.7,31.4,0,85,110
Todd Day,SG,25,MIL,82,81,2717,8.5,20.0,0.424,3.1,8.0,0.39,5.4,12.0,0.447,4.9,6.5,0.754,1.8,4.3,6.1,2.6,2.0,1.2,3.0,5.4,25.0,0,108,111
Terry Dehere,PG,23,LAC,80,28,1774,8.0,19.7,0.40700000000000003,1.4,4.7,0.294,6.6,15.0,0.44299999999999995,6.6,8.4,0.784,1.0,3.4,4.4,6.5,1.3,0.2,4.5,5.7,24.0,0,100,115
Vinny Del Negro,SG,28,SAS,75,71,2360,8.0,16.5,0.486,1.4,3.5,0.40700000000000003,6.6,13.0,0.507,2.8,3.5,0.79,0.6,3.5,4.1,4.9,1.3,0.3,1.2,3.8,20.2,0,120,109
Bison Dele,C,25,DEN,63,10,1261,8.2,13.9,0.589,0.0,0.0,0.0,8.2,13.9,0.589,4.4,6.7,0.654,4.1,8.3,12.4,2.2,1.6,1.8,4.7,8.7,20.7,0,105,107
Vlade Divac*,C,26,LAL,80,80,2807,8.7,17.2,0.507,0.2,1.0,0.18899999999999997,8.5,16.2,0.525,5.3,6.9,0.777,4.7,10.2,14.9,5.9,2.0,3.1,3.7,5.5,22.9,0,114,104
James Donaldson,C,37,UTA,43,40,613,3.7,6.3,0.595,0.0,0.0,0.0,3.7,6.3,0.595,1.9,2.6,0.71,1.6,7.4,9.0,1.2,0.5,2.4,1.9,5.6,9.3,0,109,107
Sherman Douglas,PG,28,BOS,65,43,2048,9.1,19.2,0.475,0.5,2.0,0.244,8.6,17.1,0.502,5.1,7.4,0.6890000000000001,1.2,3.0,4.2,11.1,2.0,0.0,4.0,3.8,23.8,0,111,113
Greg Dreiling,C,32,CLE,58,3,483,4.9,12.0,0.41200000000000003,0.0,0.0,0.0,4.9,12.0,0.41200000000000003,3.0,4.8,0.634,3.8,9.8,13.6,2.6,0.7,2.6,2.9,12.7,12.9,0,94,103
Clyde Drexler*,SG,32,TOT,76,75,2728,10.7,23.2,0.461,2.8,7.6,0.36,7.9,15.5,0.511,6.8,8.3,0.8240000000000001,2.8,6.1,9.0,6.8,2.5,0.8,3.5,3.9,30.9,0,119,106
Kevin Duckworth,C,30,WSB,40,22,818,7.3,16.6,0.442,0.1,0.6,0.2,7.2,16.0,0.451,2.8,4.3,0.643,4.0,8.1,12.1,1.2,1.3,1.5,3.7,6.8,17.6,0,92,110
Chris Dudley,C,29,POR,82,82,2245,4.1,10.2,0.406,0.0,0.0,0.0,4.1,10.1,0.40700000000000003,1.9,4.2,0.46399999999999997,7.4,10.0,17.4,0.8,1.0,2.9,1.8,6.5,10.2,0,102,103
Joe Dumars*,SG,31,DET,67,67,2544,8.4,19.6,0.43,2.1,6.8,0.305,6.4,12.8,0.49700000000000005,5.6,7.0,0.805,1.0,2.2,3.2,7.5,1.5,0.1,4.4,3.1,24.6,0,105,117
Richard Dumas,SF,25,PHO,15,1,167,11.1,21.9,0.507,0.0,0.3,0.0,11.1,21.6,0.514,2.4,4.8,0.5,5.4,3.3,8.7,2.1,3.0,0.6,2.7,6.6,24.6,0,105,110
Tony Dumas,SG,22,DAL,58,0,613,7.9,20.7,0.384,1.8,6.0,0.301,6.1,14.6,0.418,4.1,6.4,0.649,2.6,2.5,5.1,4.7,1.1,0.3,4.1,6.4,21.8,0,97,114
Pat Durham,SF,27,MIN,59,2,852,7.2,14.6,0.494,0.3,1.6,0.192,6.9,13.0,0.531,3.9,5.9,0.6559999999999999,2.3,3.5,5.8,3.3,2.2,2.0,2.8,7.0,18.6,0,104,112
Ledell Eackles,SG,28,MIA,54,6,898,8.2,18.8,0.439,1.0,2.4,0.439,7.2,16.4,0.439,5.2,7.2,0.722,1.9,3.6,5.5,4.1,1.1,0.1,3.0,5.1,22.7,0,106,114
Acie Earl,C,24,BOS,30,3,208,6.4,16.7,0.382,0.0,0.0,0.0,6.4,16.7,0.382,3.4,7.1,0.483,4.7,6.4,11.0,0.5,1.5,2.0,3.4,9.6,16.2,0,85,109
Blue Edwards,SF,29,TOT,67,7,1112,8.4,18.2,0.461,1.0,3.5,0.293,7.4,14.7,0.5,3.5,4.2,0.833,2.3,3.7,6.0,3.6,2.0,0.7,3.7,6.6,21.2,0,101,109
Doug Edwards,PF,24,ATL,38,0,212,5.5,12.1,0.45799999999999996,0.0,0.3,0.0,5.5,11.8,0.46799999999999997,5.8,8.1,0.7190000000000001,4.8,7.3,12.1,3.3,1.3,1.0,5.5,7.6,16.9,0,96,106
James Edwards,C,39,POR,28,0,266,6.2,16.0,0.386,0.0,0.0,0.0,6.2,16.0,0.386,2.1,3.3,0.647,1.9,6.3,8.3,1.5,1.0,1.5,2.7,8.5,14.4,0,87,107
Kevin Edwards,SG,29,NJN,14,14,466,7.7,17.2,0.44799999999999995,2.0,5.0,0.4,5.7,12.2,0.46799999999999997,4.5,4.7,0.9520000000000001,1.1,3.0,4.1,3.0,2.1,0.6,3.9,4.7,21.9,0,104,110
Craig Ehlo,SG,33,ATL,49,0,1166,8.8,19.3,0.45299999999999996,2.3,6.1,0.381,6.4,13.2,0.486,2.0,3.3,0.62,2.5,4.2,6.7,5.2,2.1,0.3,3.3,3.9,21.9,0,105,107
Howard Eisley,PG,22,TOT,49,4,552,3.8,11.6,0.32799999999999996,0.9,3.5,0.243,2.9,8.1,0.365,2.9,3.8,0.775,1.1,3.4,4.6,9.0,1.7,0.6,4.7,7.7,11.4,0,87,114
Mario Elie,SF,31,HOU,81,13,1896,6.5,13.1,0.499,2.2,5.4,0.39799999999999996,4.4,7.7,0.57,3.9,4.6,0.8420000000000001,1.3,3.9,5.3,5.1,1.7,0.3,2.8,4.2,19.1,0,119,111
Sean Elliott,SF,26,SAS,81,81,2858,8.9,19.0,0.46799999999999997,2.4,5.9,0.408,6.5,13.1,0.495,5.8,7.2,0.807,1.1,4.0,5.1,3.7,1.4,0.7,2.7,3.8,26.0,0,116,108
Dale Ellis,SF,34,DEN,81,3,1996,9.2,20.4,0.45299999999999996,2.8,6.9,0.40299999999999997,6.4,13.4,0.479,2.9,3.3,0.866,1.5,4.4,5.8,1.5,1.0,0.2,2.1,3.7,24.1,0,111,113
Harold Ellis,SF,24,LAC,69,7,656,7.1,14.7,0.48100000000000004,0.1,1.0,0.077,7.0,13.7,0.511,5.4,9.1,0.59,4.3,2.5,6.8,3.1,5.2,0.9,3.8,7.9,19.6,0,101,107
LaPhonso Ellis,PF,24,DEN,6,0,58,8.1,22.6,0.36,0.0,0.0,0.0,8.1,22.6,0.36,5.4,5.4,1.0,6.3,9.0,15.4,3.6,0.9,4.5,4.5,10.9,21.7,0,95,105
Pervis Ellison,C,27,BOS,55,11,1083,7.2,14.1,0.507,0.0,0.1,0.0,7.2,14.0,0.51,3.3,4.7,0.7170000000000001,5.8,8.7,14.6,1.6,1.0,2.5,3.6,8.4,17.7,0,106,108
Jo Jo English,SG,24,CHI,8,0,127,6.2,16.0,0.385,1.2,4.9,0.25,4.9,11.1,0.444,4.1,5.3,0.769,0.4,0.8,1.2,2.9,2.9,0.4,2.5,7.8,17.7,0,98,107
Patrick Ewing*,C,32,NYK,79,79,2920,13.2,26.2,0.503,0.1,0.4,0.28600000000000003,13.1,25.8,0.506,7.6,10.1,0.75,2.8,12.8,15.6,3.8,1.2,2.9,4.6,4.9,34.0,0,106,98
