Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Alaa Abdelnaby,PF,22,POR,43,0,290,9.1,19.1,0.474,0.0,0.0,0.0,9.1,19.1,0.474,4.1,7.2,0.568,4.4,10.2,14.7,2.0,0.7,2.0,3.6,6.4,22.2,0,99,103
Mahmoud Abdul-Rauf,PG,21,DEN,67,19,1505,11.7,28.3,0.413,0.7,2.8,0.24,11.0,25.5,0.43200000000000005,2.4,2.7,0.857,1.0,2.4,3.4,5.8,1.5,0.1,3.1,4.2,26.4,0,96,118
Mark Acres,C,28,ORL,68,0,1313,4.0,7.9,0.509,0.0,0.1,0.33299999999999996,4.0,7.8,0.512,2.4,3.7,0.653,5.1,8.0,13.2,0.9,0.9,0.9,1.5,8.0,10.5,0,116,109
Michael Adams,PG,28,DEN,66,66,2346,10.1,25.6,0.39399999999999996,3.0,10.2,0.29600000000000004,7.1,15.4,0.45899999999999996,8.4,9.5,0.879,1.0,3.6,4.6,12.5,2.6,0.1,4.3,2.9,31.5,0,113,115
Mark Aguirre,SF,31,DET,78,13,2006,10.9,23.7,0.462,0.6,2.0,0.308,10.3,21.6,0.47700000000000004,6.2,8.3,0.757,3.5,6.2,9.7,3.6,1.2,0.5,3.3,5.4,28.7,0,109,105
Danny Ainge,SG,31,POR,80,0,1710,9.4,19.9,0.47200000000000003,2.8,7.0,0.406,6.6,12.9,0.508,3.2,3.9,0.826,1.3,4.5,5.7,8.0,1.8,0.4,2.8,5.4,24.9,0,119,106
Mark Alarie,PF,27,WSB,42,1,587,8.3,18.9,0.44,0.4,1.8,0.23800000000000002,7.9,17.1,0.461,3.4,4.0,0.8540000000000001,3.4,6.4,9.8,3.8,1.3,0.7,3.4,7.4,20.5,0,100,109
Steve Alford,PG,26,DAL,34,0,236,12.7,25.3,0.504,1.5,5.0,0.304,11.2,20.3,0.5529999999999999,5.6,6.7,0.8390000000000001,2.2,3.0,5.2,4.8,1.7,0.2,3.5,2.4,32.6,0,112,113
Greg Anderson,PF,26,TOT,68,2,924,5.5,12.9,0.43,0.0,0.0,0.0,5.5,12.9,0.431,2.9,5.5,0.522,4.6,10.6,15.2,0.8,1.7,2.2,4.0,6.7,14.0,0,86,109
Nick Anderson,SG,23,ORL,70,42,1971,9.8,21.0,0.467,0.4,1.4,0.293,9.4,19.6,0.479,4.2,6.3,0.6679999999999999,2.3,7.2,9.4,2.6,1.8,1.1,2.8,3.5,24.2,0,104,108
Ron Anderson,SF,32,PHI,82,13,2340,11.0,22.6,0.485,0.2,0.9,0.209,10.8,21.7,0.49700000000000005,3.5,4.2,0.833,2.2,5.7,7.9,2.5,1.4,0.3,2.1,3.5,25.7,0,107,110
Willie Anderson,SG,24,SAS,75,75,2592,8.5,18.6,0.457,0.1,0.7,0.2,8.4,18.0,0.467,3.2,4.0,0.7979999999999999,1.3,5.3,6.6,6.7,1.5,0.9,3.1,4.2,20.3,0,103,105
Michael Ansley,SF,23,ORL,67,1,877,7.9,14.5,0.5479999999999999,0.0,0.0,0.0,7.9,14.5,0.5479999999999999,5.0,7.0,0.7170000000000001,6.7,7.2,13.9,1.4,1.5,0.4,1.8,6.9,20.9,0,126,109
B.J. Armstrong,PG,23,CHI,82,0,1731,8.8,18.3,0.48100000000000004,0.4,0.9,0.5,8.4,17.5,0.48,2.8,3.2,0.8740000000000001,0.7,3.6,4.3,8.7,2.0,0.1,3.1,3.4,20.9,0,111,108
Vincent Askew,SG,24,GSW,7,0,85,6.5,13.6,0.48,0.0,0.0,0.0,6.5,13.6,0.48,4.9,6.0,0.818,3.8,2.2,6.0,7.1,1.1,0.0,3.3,11.4,18.0,0,115,115
Keith Askins,SF,23,MIA,39,1,266,6.2,14.7,0.42,1.1,4.5,0.24,5.1,10.2,0.5,2.2,4.5,0.48,5.5,6.9,12.4,3.5,2.9,2.4,2.0,8.4,15.6,0,106,104
Miloš Babić,PF,22,CLE,12,0,52,5.8,18.4,0.316,0.0,0.0,0.0,5.8,18.4,0.316,6.8,11.6,0.583,5.8,2.9,8.7,3.9,1.0,1.0,4.9,6.8,18.4,0,84,112
Thurl Bailey,PF,29,UTA,82,22,2486,8.1,17.7,0.45799999999999996,0.0,0.1,0.0,8.1,17.6,0.45899999999999996,4.4,5.5,0.8079999999999999,2.0,6.2,8.2,2.5,1.1,1.8,2.6,3.2,20.6,0,101,106
Cedric Ball,PF,22,LAC,7,0,26,5.5,14.8,0.375,0.0,0.0,0.0,5.5,14.8,0.375,3.7,3.7,1.0,9.2,11.1,20.3,0.0,0.0,3.7,3.7,9.2,14.8,0,96,104
Ken Bannister,PF,30,LAC,47,3,339,6.1,11.5,0.531,0.0,0.1,0.0,6.1,11.3,0.5379999999999999,3.5,9.2,0.385,4.8,8.8,13.6,1.3,0.7,1.0,3.5,10.3,15.7,0,93,107
Charles Barkley*,SF,27,PHI,67,67,2498,13.4,23.4,0.57,0.9,3.1,0.284,12.5,20.3,0.614,9.5,13.2,0.722,5.2,8.5,13.7,5.7,2.2,0.7,4.2,3.5,37.1,0,123,106
Dana Barros,PG,23,SEA,66,0,750,10.2,20.7,0.495,2.1,5.4,0.395,8.1,15.3,0.53,5.2,5.7,0.9179999999999999,1.1,3.6,4.7,7.4,1.5,0.1,3.6,2.7,27.8,0,120,112
John Battle,SG,28,ATL,79,2,1863,10.4,22.5,0.461,0.4,1.3,0.28600000000000003,10.0,21.2,0.47100000000000003,7.1,8.3,0.8540000000000001,0.9,3.3,4.2,5.7,1.2,0.2,3.0,3.8,28.2,0,112,114
Kenny Battle,SG,26,TOT,56,8,945,6.1,13.0,0.47200000000000003,0.1,1.1,0.125,6.0,11.9,0.504,3.2,4.3,0.753,3.8,4.3,8.1,2.9,2.8,0.8,2.4,5.0,15.6,0,108,112
William Bedford,C,27,DET,60,4,562,9.9,22.5,0.43799999999999994,0.5,1.2,0.385,9.4,21.3,0.441,5.1,7.2,0.705,5.1,7.1,12.2,3.0,0.2,3.3,3.0,7.1,25.3,0,106,104
Benoit Benjamin,C,26,TOT,70,65,2236,8.4,17.0,0.496,0.0,0.0,0.0,8.4,17.0,0.496,4.6,6.4,0.7120000000000001,3.4,12.3,15.8,2.6,1.2,3.2,5.1,4.0,21.4,0,97,103
Winston Bennett,SF,25,CLE,27,13,334,6.0,16.2,0.374,0.0,0.0,0.0,6.0,16.2,0.374,5.3,7.1,0.745,4.5,5.1,9.7,4.2,1.2,0.3,3.0,7.6,17.4,0,98,111
Larry Bird*,SF,34,BOS,60,60,2277,9.9,21.8,0.45399999999999996,1.6,4.2,0.389,8.2,17.5,0.47,3.5,3.9,0.8909999999999999,1.1,9.8,10.9,9.2,2.3,1.2,4.0,2.5,24.9,0,109,103
Rolando Blackman,SG,31,DAL,80,80,2965,10.9,22.6,0.48200000000000004,0.7,2.0,0.35100000000000003,10.2,20.7,0.494,4.8,5.6,0.865,1.1,3.3,4.4,5.2,1.2,0.3,2.7,2.6,27.3,0,110,114
Lance Blanks,SG,24,DET,38,0,214,6.3,14.9,0.426,0.5,3.9,0.125,5.9,11.0,0.5329999999999999,2.4,3.4,0.7140000000000001,1.0,3.9,4.9,6.3,2.2,0.5,4.4,8.5,15.6,0,92,105
Mookie Blaylock,PG,23,NJN,72,70,2585,8.1,19.4,0.41600000000000004,0.3,1.7,0.154,7.8,17.7,0.441,2.6,3.3,0.79,1.3,3.4,4.7,8.3,3.2,0.7,3.9,3.4,19.0,0,97,107
Muggsy Bogues,PG,26,CHH,81,46,2299,5.2,11.2,0.46,0.0,0.3,0.0,5.2,11.0,0.47100000000000003,1.8,2.3,0.7959999999999999,1.2,3.4,4.6,14.4,2.9,0.1,2.6,3.4,12.2,0,114,110
Manute Bol,C,28,PHI,82,6,1522,2.1,5.4,0.396,0.0,0.5,0.071,2.1,4.9,0.42700000000000005,0.8,1.4,0.585,2.2,9.4,11.5,0.7,0.5,8.1,2.1,6.1,5.1,0,80,102
Anthony Bonner,PF,22,SAC,34,6,750,7.0,15.5,0.44799999999999995,0.0,0.0,0.0,7.0,15.5,0.44799999999999995,3.0,5.1,0.579,4.0,6.9,10.9,3.3,2.6,0.3,2.8,4.2,16.9,0,97,107
Sam Bowie,C,29,NJN,62,51,1916,7.9,18.2,0.434,0.1,0.6,0.182,7.8,17.7,0.442,4.3,5.8,0.732,4.4,7.7,12.1,3.7,1.1,2.3,3.6,4.4,20.2,0,101,107
Randy Breuer,C,30,MIN,73,44,1505,6.8,15.0,0.45299999999999996,0.0,0.0,0.0,6.8,15.0,0.45299999999999996,1.2,2.7,0.44299999999999995,3.9,8.0,11.9,2.5,1.2,2.8,2.4,4.6,14.8,0,97,109
Frank Brickowski,PF,31,MIL,75,73,1912,9.7,18.4,0.527,0.0,0.1,0.0,9.7,18.4,0.528,5.2,6.5,0.7979999999999999,3.4,7.8,11.1,3.4,2.2,1.1,4.2,6.7,24.6,0,108,105
Scott Brooks,PG,25,MIN,80,0,980,8.4,19.6,0.43,2.4,7.2,0.33299999999999996,6.0,12.5,0.485,3.2,3.8,0.847,1.5,2.3,3.8,10.8,2.8,0.3,2.7,6.5,22.5,0,116,112
Chucky Brown,SF,22,CLE,74,51,1485,8.9,17.1,0.524,0.0,0.1,0.0,8.9,16.9,0.528,3.4,4.9,0.701,2.6,4.6,7.2,2.7,0.9,0.8,3.2,4.4,21.3,0,104,112
Dee Brown,PG,22,BOS,82,5,1945,7.1,15.3,0.46399999999999997,0.2,0.9,0.20600000000000002,6.9,14.5,0.479,3.4,3.9,0.873,1.0,3.5,4.6,8.6,2.1,0.4,3.4,4.0,17.8,0,108,109
Mike Brown,C,27,UTA,82,2,1391,4.7,10.3,0.45399999999999996,0.0,0.0,0.0,4.7,10.3,0.45399999999999996,4.8,6.4,0.742,3.9,8.3,12.2,1.8,1.1,0.9,3.0,6.0,14.1,0,104,105
