Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Zaid Abdul-Aziz,C,27,HOU,79,0,2459,6.2,13.5,0.45899999999999996,0,0,0,6.2,13.5,0.45899999999999996,3.5,4.4,0.804,4.8,12.2,17.0,3.1,1.5,1.9,0,4.2,15.9,0,0,96
Kareem Abdul-Jabbar*,C,26,MIL,81,0,3548,12.2,22.6,0.539,0,0,0,12.2,22.6,0.539,3.8,5.4,0.7020000000000001,3.7,11.4,15.1,5.0,1.4,3.6,0,3.1,28.1,0,0,89
Don Adams,SF,26,DET,74,0,2298,5.9,14.6,0.408,0,0,0,5.9,14.6,0.408,3.0,3.9,0.7609999999999999,2.6,6.2,8.8,2.8,2.2,0.2,0,4.7,14.9,0,0,94
Rick Adelman,PG,27,CHI,55,0,618,4.7,12.6,0.376,0,0,0,4.7,12.6,0.376,4.0,5.6,0.711,1.2,3.9,5.1,4.1,2.7,0.1,0,4.7,13.5,0,0,94
Lucius Allen,PG,26,MIL,72,0,2388,10.0,20.3,0.495,0,0,0,10.0,20.3,0.495,4.1,5.2,0.7879999999999999,1.7,3.9,5.6,7.1,2.6,0.4,0,4.1,24.2,0,0,95
Tiny Archibald*,PG,25,KCO,35,0,1272,7.9,17.5,0.451,0,0,0,7.9,17.5,0.451,6.2,7.5,0.82,0.7,2.3,3.0,9.5,2.0,0.2,0,2.7,21.9,0,0,102
Dennis Awtrey,C,25,CHI,68,0,756,3.9,7.4,0.528,0,0,0,3.9,7.4,0.528,3.3,5.7,0.574,3.0,7.6,10.5,5.2,1.3,0.8,0,7.7,11.1,0,0,93
Mike Bantom,PF,22,PHO,76,0,1982,6.9,17.4,0.39899999999999997,0,0,0,6.9,17.4,0.39899999999999997,3.1,4.7,0.662,3.8,7.7,11.5,3.6,1.1,1.0,0,6.4,17.0,0,0,101
Dick Barnett,SG,37,NYK,5,0,58,8.0,20.8,0.385,0,0,0,8.0,20.8,0.385,1.6,2.4,0.667,0.8,2.4,3.2,4.8,0.8,0.0,0,1.6,17.6,0,0,99
Jim Barnett,SG,29,GSW,77,0,1689,9.1,19.7,0.46399999999999997,0,0,0,9.1,19.7,0.46399999999999997,4.8,5.9,0.8140000000000001,2.0,3.8,5.8,5.5,1.5,0.3,0,3.8,23.1,0,0,101
Rick Barry*,SF,29,GSW,80,0,2918,12.0,26.4,0.456,0,0,0,12.0,26.4,0.456,6.3,7.0,0.899,1.6,6.6,8.2,7.3,2.6,0.6,0,4.0,30.3,0,0,97
Butch Beard,PG,26,GSW,79,0,2134,6.5,12.7,0.512,0,0,0,6.5,12.7,0.512,3.6,4.8,0.7390000000000001,2.8,5.2,8.0,6.2,2.2,0.2,0,5.0,16.6,0,0,99
Ron Behagen,PF,23,KCO,80,0,2059,7.8,18.2,0.43200000000000005,0,0,0,7.8,18.2,0.43200000000000005,3.6,4.7,0.764,4.1,8.3,12.5,2.9,1.2,0.8,0,6.4,19.2,0,0,99
Dennis Bell,SF,22,NYK,1,0,4,0.0,11.6,0.0,0,0,0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,103
Walt Bellamy*,C,34,ATL,77,0,2440,6.9,14.2,0.486,0,0,0,6.9,14.2,0.486,4.1,6.8,0.608,4.7,8.5,13.1,3.4,0.9,0.9,0,4.1,18.0,0,0,99
Henry Bibby,PG,24,NYK,66,0,986,9.9,21.9,0.452,0,0,0,9.9,21.9,0.452,3.4,4.1,0.83,2.3,4.0,6.3,4.3,3.1,0.1,0,5.8,23.2,0,0,93
Dave Bing*,PG,30,DET,81,0,3124,8.4,19.3,0.436,0,0,0,8.4,19.3,0.436,5.1,6.3,0.813,1.6,2.5,4.1,8.0,1.6,0.2,0,3.1,21.9,0,0,98
John Block,PF,29,KCO,82,0,1777,7.0,16.1,0.434,0,0,0,7.0,16.1,0.434,4.2,5.2,0.7959999999999999,3.3,6.6,9.9,2.4,1.7,0.9,0,5.8,18.2,0,0,99
Tom Boerwinkle,C,28,CHI,46,0,602,4.4,9.0,0.48700000000000004,0,0,0,4.4,9.0,0.48700000000000004,3.2,4.6,0.7,4.0,12.2,16.2,7.1,1.2,1.4,0,6.1,12.0,0,0,90
Freddie Boyd,PG,23,PHI,75,0,1818,7.0,17.4,0.402,0,0,0,7.0,17.4,0.402,3.4,4.8,0.723,0.4,1.9,2.3,6.1,1.5,0.2,0,4.2,17.4,0,0,103
Steve Bracey,PG,23,ATL,75,0,1463,7.1,15.4,0.46299999999999997,0,0,0,7.1,15.4,0.46299999999999997,2.0,2.8,0.7190000000000001,0.8,3.6,4.3,6.8,1.8,0.1,0,4.6,16.3,0,0,101
Bill Bradley*,SF,30,NYK,82,0,2813,8.3,18.3,0.451,0,0,0,8.3,18.3,0.451,2.4,2.8,0.8740000000000001,1.0,3.2,4.2,4.0,0.7,0.3,0,4.6,19.0,0,0,99
Jim Brewer,PF,22,CLE,82,0,1862,5.2,13.6,0.38299999999999995,0,0,0,5.2,13.6,0.38299999999999995,2.0,3.0,0.65,5.1,7.9,13.0,3.7,1.1,0.9,0,4.8,12.4,0,0,99
Bill Bridges,PF,34,LAL,65,0,1812,5.1,12.2,0.42100000000000004,0,0,0,5.1,12.2,0.42100000000000004,2.8,3.9,0.7070000000000001,4.6,7.3,11.8,3.5,1.4,0.7,0,5.2,13.0,0,0,97
John Brisker,SF,26,SEA,35,0,717,10.8,24.1,0.449,0,0,0,10.8,24.1,0.449,5.0,6.1,0.82,3.6,5.3,8.9,3.4,1.7,0.4,0,4.3,26.6,0,0,99
Allan Bristow,SF,22,PHI,55,0,643,7.4,18.6,0.4,0,0,0,7.4,18.6,0.4,2.9,3.9,0.737,4.7,6.8,11.5,6.3,2.0,0.1,0,4.7,17.8,0,0,98
Fred Brown,SG,25,SEA,82,0,2501,10.1,21.4,0.47100000000000003,0,0,0,10.1,21.4,0.47100000000000003,3.4,3.9,0.863,2.0,5.0,7.0,7.2,2.4,0.3,0,4.8,23.5,0,0,98
John Brown,SF,22,ATL,77,0,1715,7.0,16.0,0.43799999999999994,0,0,0,7.0,16.0,0.43799999999999994,4.1,5.5,0.7509999999999999,4.5,6.7,11.1,2.9,0.7,0.4,0,6.0,18.1,0,0,101
Corky Calhoun,SF,23,PHO,77,0,2207,5.3,11.5,0.461,0,0,0,5.3,11.5,0.461,1.9,2.6,0.76,2.3,5.8,8.1,2.7,1.4,0.6,0,5.0,12.6,0,0,102
Larry Cannon,SG,26,PHI,19,0,335,6.5,16.8,0.386,0,0,0,6.5,16.8,0.386,2.5,3.7,0.679,2.1,2.6,4.8,6.9,0.9,0.5,0,6.3,15.5,0,0,103
Austin Carr,SG,25,CLE,81,0,3100,11.1,25.0,0.445,0,0,0,11.1,25.0,0.445,4.2,4.8,0.856,2.1,2.2,4.3,4.5,1.4,0.2,0,2.8,26.4,0,0,103
Fred Carter,SG,28,PHI,78,0,3044,10.3,23.9,0.43,0,0,0,10.3,23.9,0.43,3.7,5.2,0.7090000000000001,1.2,4.2,5.4,6.4,1.6,0.3,0,4.0,24.3,0,0,101
