Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Adrian Dantley*,SF,20,BUF,77,0,2816,8.6,16.6,0.52,0,0,0,8.6,16.6,0.52,7.6,9.2,0.818,4.0,5.3,9.3,2.3,1.4,0.2,0,3.4,24.8,0,0,103
Dwight Davis,PF,27,GSW,33,0,552,4.4,10.0,0.444,0,0,0,4.4,10.0,0.444,4.0,5.8,0.6809999999999999,2.7,4.9,7.7,2.3,0.9,0.6,0,7.5,12.8,0,0,103
Johnny Davis,SG,21,POR,79,0,1451,7.2,16.3,0.441,0,0,0,7.2,16.3,0.441,5.1,6.4,0.794,1.9,2.0,3.9,4.5,1.3,0.3,0,3.9,19.4,0,0,103
Mel Davis,PF,26,TOT,56,0,1094,7.0,19.4,0.36200000000000004,0,0,0,7.0,19.4,0.36200000000000004,2.7,3.8,0.703,4.1,8.1,12.2,3.0,1.3,0.2,0,5.4,16.7,0,0,99
Mickey Davis,SF,26,MIL,19,0,165,7.8,18.3,0.426,0,0,0,7.8,18.3,0.426,6.2,6.7,0.92,3.0,4.8,7.8,5.4,1.6,1.1,0,3.0,21.8,0,0,104
Ron Davis,SF,22,ATL,7,0,67,5.5,24.0,0.22899999999999998,0,0,0,5.5,24.0,0.22899999999999998,2.7,8.9,0.308,1.4,3.4,4.8,1.4,4.8,0.0,0,6.2,13.7,0,0,98
Darryl Dawkins,C,20,PHI,59,0,684,8.7,13.9,0.628,0,0,0,8.7,13.9,0.628,2.6,5.1,0.506,3.8,11.1,14.9,1.6,0.8,3.2,0,8.4,20.1,0,0,94
Randy Denton,C,27,ATL,45,0,700,6.8,16.8,0.402,0,0,0,6.8,16.8,0.402,2.2,3.1,0.7020000000000001,5.3,9.0,14.3,2.2,0.9,1.0,0,6.6,15.7,0,0,101
Henry Dickerson,PG,25,ATL,6,0,63,4.4,8.7,0.5,0,0,0,4.4,8.7,0.5,3.6,5.8,0.625,0.0,1.5,1.5,8.0,0.7,0.0,0,9.5,12.4,0,0,107
Derrek Dickey,PF,25,GSW,49,0,856,8.2,18.0,0.45799999999999996,0,0,0,8.2,18.0,0.45799999999999996,2.3,3.2,0.738,5.2,7.3,12.5,3.3,1.0,0.6,0,5.3,18.8,0,0,101
Coby Dietrick,C,28,SAS,82,0,1772,6.9,15.0,0.46,0,0,0,6.9,15.0,0.46,2.9,4.0,0.7170000000000001,2.7,6.3,9.0,3.6,2.1,1.4,0,6.5,16.7,0,0,101
Ernie DiGregorio,PG,26,BUF,81,0,2267,7.2,17.3,0.41700000000000004,0,0,0,7.2,17.3,0.41700000000000004,2.7,2.9,0.945,1.0,2.6,3.6,7.5,1.1,0.1,0,3.0,17.1,0,0,106
Leon Douglas,C,22,DET,82,0,1626,6.6,13.9,0.479,0,0,0,6.6,13.9,0.479,3.4,6.2,0.555,4.9,9.4,14.3,1.8,1.2,2.2,0,8.0,16.7,0,0,99
John Drew,SF,22,ATL,74,0,2688,11.8,24.2,0.48700000000000004,0,0,0,11.8,24.2,0.48700000000000004,7.0,9.9,0.7140000000000001,4.8,6.7,11.5,2.3,1.7,0.5,0,4.7,30.6,0,0,101
Charles Dudley,PG,26,GSW,79,0,1682,5.8,11.1,0.523,0,0,0,5.8,11.1,0.523,3.4,5.4,0.635,3.2,4.7,7.8,9.2,1.8,0.2,0,4.5,15.1,0,0,102
Mike Dunleavy,PG,22,PHI,32,0,359,7.4,17.9,0.414,0,0,0,7.4,17.9,0.414,4.2,5.6,0.7559999999999999,1.2,3.0,4.2,6.9,1.6,0.2,0,7.9,19.0,0,0,101
Jim Eakins,C,30,KCK,82,0,1338,5.1,11.3,0.449,0,0,0,5.1,11.3,0.449,6.3,7.5,0.847,3.8,8.4,12.2,4.0,1.0,1.7,0,6.6,16.5,0,0,99
Al Eberhard,SF,24,DET,68,0,1219,6.6,13.8,0.47600000000000003,0,0,0,6.6,13.8,0.47600000000000003,3.9,5.0,0.79,2.8,5.2,8.0,1.8,1.6,0.5,0,7.1,17.1,0,0,103
Len Elmore,C,24,IND,6,0,46,6.8,16.6,0.41200000000000003,0,0,0,6.8,16.6,0.41200000000000003,3.9,4.9,0.8,6.8,7.8,14.6,1.9,0.0,3.9,0,10.7,17.5,0,0,101
Darrell Elston,SG,24,IND,5,0,40,2.2,15.7,0.14300000000000002,0,0,0,2.2,15.7,0.14300000000000002,1.1,2.2,0.5,1.1,5.6,6.7,2.2,1.1,0.0,0,6.7,5.6,0,0,104
Alex English*,SF,23,MIL,60,0,648,9.0,19.0,0.47700000000000004,0,0,0,9.0,19.0,0.47700000000000004,3.1,4.1,0.767,4.7,6.8,11.5,1.7,1.2,1.2,0,5.3,21.2,0,0,103
Keith Erickson,SF,32,PHO,50,0,949,6.7,13.9,0.483,0,0,0,6.7,13.9,0.483,1.8,2.4,0.74,1.7,5.1,6.8,4.9,1.4,0.3,0,5.8,15.2,0,0,99
Julius Erving*,SF,26,PHI,82,0,2940,10.3,20.7,0.499,0,0,0,10.3,20.7,0.499,6.0,7.8,0.777,2.9,7.6,10.5,4.6,2.4,1.7,0,3.8,26.7,0,0,95
Butch Feher,SG,22,PHO,48,0,487,7.9,15.0,0.531,0,0,0,7.9,15.0,0.531,7.0,9.2,0.768,1.7,5.2,6.8,3.3,1.0,0.6,0,4.3,22.9,0,0,100
Eric Fernsten,C,23,CHI,5,0,61,2.4,11.8,0.2,0,0,0,2.4,11.8,0.2,6.3,8.7,0.727,7.1,5.5,12.6,4.7,0.8,2.4,0,7.1,11.0,0,0,98
Mike Flynn,SG,23,IND,73,0,1324,8.5,19.4,0.436,0,0,0,8.5,19.4,0.436,3.4,4.8,0.711,2.6,3.8,6.3,6.1,1.9,0.2,0,3.6,20.3,0,0,104
Chris Ford,SG,28,DET,82,0,2539,7.6,16.0,0.47600000000000003,0,0,0,7.6,16.0,0.47600000000000003,2.3,3.0,0.7709999999999999,1.7,3.0,4.7,5.9,3.1,0.5,0,3.3,17.5,0,0,101
Don Ford,PF,24,LAL,82,0,1782,6.7,14.7,0.46,0,0,0,6.7,14.7,0.46,1.9,2.6,0.716,2.7,6.4,9.1,3.4,1.5,0.5,0,4.4,15.4,0,0,100
Fred Foster,SF,30,BUF,59,0,689,6.4,16.0,0.401,0,0,0,6.4,16.0,0.401,1.9,2.9,0.682,2.1,2.8,4.9,3.1,1.0,0.0,0,6.0,14.8,0,0,106
Jim Fox,C,33,NYN,71,0,1165,7.3,15.8,0.462,0,0,0,7.3,15.8,0.462,3.8,4.5,0.833,4.0,9.1,13.1,1.9,0.8,1.0,0,6.3,18.4,0,0,99
Walt Frazier*,PG,31,NYK,76,0,2687,8.8,18.0,0.489,0,0,0,8.8,18.0,0.489,4.3,5.6,0.7709999999999999,0.9,4.0,4.8,6.7,2.2,0.1,0,3.2,21.9,0,0,101
World B. Free,SG,23,PHI,78,0,2253,9.2,20.1,0.457,0,0,0,9.2,20.1,0.457,6.6,9.1,0.72,1.9,2.8,4.7,5.2,1.5,0.5,0,4.1,24.9,0,0,101
Terry Furlow,SG,22,PHI,32,0,174,8.7,25.5,0.34,0,0,0,8.7,25.5,0.34,4.1,4.6,0.889,4.6,5.3,9.9,4.8,1.8,0.5,0,2.8,21.4,0,0,99
Mike Gale,SG,26,SAS,82,0,2598,5.8,12.5,0.46799999999999997,0,0,0,5.8,12.5,0.46799999999999997,2.3,2.8,0.82,0.9,3.6,4.5,7.8,3.2,0.8,0,3.7,13.9,0,0,101
Rowland Garrett,SF,26,TOT,62,0,598,8.0,18.1,0.444,0,0,0,8.0,18.1,0.444,3.1,3.9,0.804,2.8,5.7,8.5,2.0,1.6,0.8,0,6.1,19.2,0,0,102
Gus Gerard,SF,23,TOT,65,0,1048,8.4,19.1,0.44299999999999995,0,0,0,8.4,19.1,0.44299999999999995,3.3,4.9,0.667,3.7,5.4,9.1,3.9,1.8,2.6,0,6.9,20.2,0,0,98
George Gervin*,SF,24,SAS,82,0,2705,11.5,21.2,0.544,0,0,0,11.5,21.2,0.544,7.0,8.4,0.833,2.1,5.1,7.2,3.8,1.7,1.7,0,4.5,30.1,0,0,102
John Gianelli,C,26,TOT,76,0,1913,6.0,13.5,0.444,0,0,0,6.0,13.5,0.444,2.1,2.9,0.72,3.6,7.5,11.1,1.9,0.8,2.3,0,4.0,14.1,0,0,101
Herm Gilliam,SG,30,POR,80,0,1665,8.7,19.9,0.43799999999999994,0,0,0,8.7,19.9,0.43799999999999994,2.5,3.2,0.767,1.7,3.7,5.4,4.5,2.0,0.2,0,4.5,19.9,0,0,100
Artis Gilmore*,C,27,CHI,82,0,2877,9.5,18.2,0.522,0,0,0,9.5,18.2,0.522,6.5,9.8,0.66,5.2,12.6,17.8,3.3,0.7,3.4,0,4.4,25.5,0,0,93
Gail Goodrich*,SG,33,NOJ,27,0,609,10.0,22.4,0.446,0,0,0,10.0,22.4,0.446,5.0,6.2,0.8,1.8,2.6,4.5,5.4,1.6,0.1,0,3.2,25.0,0,0,102
Leonard Gray,PF,25,TOT,83,0,1639,7.1,16.3,0.436,0,0,0,7.1,16.3,0.436,3.3,4.4,0.747,2.3,5.8,8.1,3.4,1.6,0.9,0,7.5,17.5,0,0,99
Mike Green,C,25,SEA,76,0,1928,6.8,15.3,0.441,0,0,0,6.8,15.3,0.441,3.9,5.5,0.706,4.5,7.3,11.7,2.8,1.0,3.0,0,4.7,17.4,0,0,98
Steve Green,SF,23,IND,70,0,918,8.9,20.7,0.43200000000000005,0,0,0,8.9,20.7,0.43200000000000005,4.1,5.5,0.743,3.9,4.8,8.6,2.2,2.2,0.6,0,7.7,22.0,0,0,102
Kevin Grevey,SF,23,WSB,76,0,1306,7.8,18.4,0.423,0,0,0,7.8,18.4,0.423,2.7,4.1,0.664,2.5,3.6,6.2,2.4,1.0,0.3,0,5.1,18.3,0,0,102
Paul Griffin,PF,23,NOJ,81,0,1645,3.8,7.0,0.547,0,0,0,3.8,7.0,0.547,3.9,5.5,0.721,4.5,8.9,13.5,4.5,1.4,1.2,0,6.6,11.6,0,0,97
Bob Gross,SF,23,POR,82,0,2232,7.5,14.2,0.529,0,0,0,7.5,14.2,0.529,3.6,4.3,0.851,3.4,4.4,7.8,4.8,2.1,1.1,0,5.1,18.6,0,0,99
Rudy Hackett,PF,23,TOT,6,0,46,2.9,9.8,0.3,0,0,0,2.9,9.8,0.3,7.8,13.7,0.5710000000000001,3.9,8.8,12.7,2.9,0.0,1.0,0,7.8,13.7,0,0,102
Glenn Hansen,SG,24,KCK,41,0,289,10.5,24.2,0.43200000000000005,0,0,0,10.5,24.2,0.43200000000000005,3.6,5.0,0.7190000000000001,4.4,4.8,9.2,3.9,2.0,0.5,0,6.9,24.5,0,0,100
John Havlicek*,SF,36,BOS,79,0,2913,8.9,19.7,0.452,0,0,0,8.9,19.7,0.452,3.6,4.4,0.816,1.7,4.2,5.9,6.1,1.3,0.3,0,3.2,21.4,0,0,100
Steve Hawes,PF,26,ATL,44,0,945,7.1,14.8,0.48200000000000004,0,0,0,7.1,14.8,0.48200000000000004,3.3,4.3,0.7609999999999999,3.8,8.9,12.7,3.1,1.7,1.2,0,6.8,17.5,0,0,99
Bubbles Hawkins,SG,22,NYN,52,0,1481,12.7,28.4,0.447,0,0,0,12.7,28.4,0.447,6.1,8.8,0.688,2.1,2.7,4.8,2.9,2.4,0.8,0,5.1,31.4,0,0,100
Elvin Hayes*,PF,31,WSB,82,0,3364,10.2,20.4,0.501,0,0,0,10.2,20.4,0.501,5.7,8.3,0.687,3.9,10.0,13.9,2.1,1.2,3.0,0,4.2,26.2,0,0,95
Spencer Haywood*,PF,27,NYK,31,0,1021,8.8,19.5,0.45,0,0,0,8.8,19.5,0.45,4.7,5.7,0.8320000000000001,3.3,8.8,12.2,2.2,0.6,1.3,0,3.1,22.3,0,0,100
Gar Heard,PF,28,PHO,46,0,1363,5.7,15.1,0.379,0,0,0,5.7,15.1,0.379,3.3,4.6,0.725,4.0,10.6,14.5,2.9,1.8,1.8,0,4.6,14.7,0,0,93
Tom Henderson,PG,25,TOT,87,0,2791,6.1,13.5,0.449,0,0,0,6.1,13.5,0.449,3.8,5.1,0.7440000000000001,0.7,3.2,3.9,9.8,2.3,0.3,0,2.4,15.9,0,0,101
Phil Hicks,SF,24,TOT,37,0,262,7.5,16.3,0.461,0,0,0,7.5,16.3,0.461,2.0,2.4,0.846,4.8,7.3,12.1,4.4,1.5,0.0,0,6.8,17.0,0,0,98
Armond Hill,PG,23,ATL,81,0,1825,4.4,11.0,0.39899999999999997,0,0,0,4.4,11.0,0.39899999999999997,3.5,4.4,0.799,1.0,2.6,3.6,10.1,2.1,0.2,0,6.2,12.3,0,0,103
Darnell Hillman,C,27,IND,82,0,2302,7.0,15.8,0.44299999999999995,0,0,0,7.0,15.8,0.44299999999999995,3.1,4.8,0.66,4.4,9.1,13.5,3.2,1.8,2.1,0,6.9,17.1,0,0,98
Wilbur Holland,SG,25,CHI,79,0,2453,10.0,21.9,0.45399999999999996,0,0,0,10.0,21.9,0.45399999999999996,3.1,3.8,0.823,1.5,3.4,4.9,4.9,3.3,0.3,0,3.9,23.0,0,0,96
Lionel Hollins,PG,23,POR,76,0,2224,9.0,20.9,0.43200000000000005,0,0,0,9.0,20.9,0.43200000000000005,4.3,5.7,0.7490000000000001,1.0,3.2,4.2,6.3,3.3,0.8,0,5.3,22.4,0,0,98
Mo Howard,SG,22,TOT,32,0,345,8.3,17.2,0.485,0,0,0,8.3,17.2,0.485,3.1,4.6,0.6859999999999999,2.2,2.9,5.1,5.5,2.2,1.0,0,6.6,19.8,0,0,100
