Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Elden Campbell,C,23,LAL,81,47,1876,6.1,13.6,0.44799999999999995,0.0,0.1,0.0,6.1,13.5,0.45,3.8,6.2,0.619,4.3,7.4,11.7,1.6,1.5,4.4,2.0,5.6,16.0,0,105,106
Tony Campbell,SF,29,MIN,78,41,2441,10.9,23.5,0.46399999999999997,0.3,0.8,0.35100000000000003,10.6,22.8,0.467,5.0,6.2,0.8029999999999999,2.9,3.0,5.9,4.7,1.7,0.6,3.4,4.3,27.0,0,105,115
Antoine Carr,PF,30,SAS,81,27,1867,9.6,19.6,0.49,0.0,0.1,0.2,9.6,19.4,0.49200000000000005,4.3,5.7,0.764,3.4,5.8,9.2,1.7,0.9,2.6,3.0,7.1,23.5,0,106,106
Bill Cartwright,C,34,CHI,64,64,1471,7.2,15.4,0.467,0.0,0.0,0.0,7.2,15.4,0.467,3.3,5.5,0.604,3.2,8.0,11.2,3.0,0.8,0.5,2.6,4.5,17.7,0,104,106
Terry Catledge,PF,28,ORL,78,67,2430,9.2,18.6,0.496,0.0,0.1,0.0,9.2,18.5,0.498,4.8,7.0,0.6940000000000001,5.2,5.9,11.1,2.2,1.2,0.3,2.8,3.9,23.3,0,110,112
Duane Causwell,C,23,SAC,80,77,2291,5.3,9.6,0.5489999999999999,0.0,0.0,0.0,5.3,9.6,0.551,2.9,4.7,0.613,4.1,8.1,12.2,1.2,1.0,4.5,2.6,5.9,13.4,0,107,107
Cedric Ceballos,SF,22,PHO,64,4,725,11.7,24.3,0.48200000000000004,0.1,0.4,0.16699999999999998,11.7,23.9,0.48700000000000004,7.3,9.9,0.736,4.0,6.1,10.1,3.3,1.1,0.7,4.7,3.5,30.8,0,104,108
Tom Chambers,PF,32,PHO,69,66,1948,10.6,24.5,0.431,0.4,1.2,0.36700000000000005,10.1,23.3,0.434,6.4,7.7,0.83,2.1,7.8,9.9,3.5,1.4,0.9,2.6,4.9,28.0,0,106,106
Rex Chapman,PG-SG,24,TOT,22,11,567,9.4,21.0,0.44799999999999995,0.7,2.4,0.276,8.8,18.6,0.47100000000000003,3.0,4.4,0.679,0.8,4.0,4.8,7.4,1.3,0.7,3.8,4.3,22.5,0,98,113
Maurice Cheeks*,PG,35,ATL,56,0,1086,5.2,11.2,0.462,0.1,0.3,0.5,5.1,11.0,0.461,1.2,1.9,0.605,1.3,3.0,4.3,8.4,3.7,0.0,1.6,3.3,11.7,0,112,108
Pete Chilcutt,PF,23,SAC,69,2,817,6.7,14.7,0.452,0.1,0.1,1.0,6.5,14.6,0.44799999999999995,1.4,1.7,0.821,4.6,6.4,11.0,2.2,1.9,1.0,2.4,4.1,14.8,0,100,110
Derrick Coleman,PF,24,NJN,65,58,2207,10.7,21.3,0.504,0.5,1.7,0.303,10.2,19.6,0.522,6.7,8.7,0.763,4.5,9.2,13.7,4.6,1.2,2.2,5.5,3.7,28.6,0,108,107
Bimbo Coles,PG,23,MIA,81,28,1976,7.3,16.1,0.455,0.2,1.3,0.192,7.1,14.8,0.47700000000000004,5.4,6.5,0.8240000000000001,1.7,3.0,4.7,9.1,1.8,0.3,4.2,3.8,20.3,0,108,113
Marty Conlon,C,24,SEA,45,1,381,6.3,13.3,0.475,0.0,0.0,0.0,6.3,13.3,0.475,3.2,4.2,0.75,4.4,4.8,9.1,1.6,1.2,0.9,3.6,5.3,15.9,0,101,111
Lester Conner,PG,32,MIL,81,9,1420,3.6,8.5,0.431,0.0,0.2,0.0,3.6,8.2,0.444,2.9,4.1,0.7040000000000001,2.2,4.3,6.5,10.4,3.4,0.4,2.8,3.0,10.2,0,112,109
Anthony Cook,PF,24,DEN,22,0,115,6.4,10.6,0.6,0.0,0.0,0.0,6.4,10.6,0.6,1.7,2.5,0.667,5.5,8.9,14.4,0.8,2.1,1.7,1.3,4.2,14.4,0,128,106
Wayne Cooper,C,35,POR,35,0,344,4.9,11.6,0.42700000000000005,0.0,0.0,0.0,4.9,11.6,0.42700000000000005,1.0,1.6,0.636,5.4,8.9,14.2,3.0,0.6,3.8,2.1,8.0,10.9,0,103,102
Tom Copa,C,27,SAS,33,1,132,8.3,15.1,0.55,0.0,0.0,0.0,8.3,15.1,0.55,1.5,4.9,0.308,5.3,8.3,13.6,1.1,0.8,2.3,3.0,11.0,18.1,0,101,104
Lanard Copeland,SG,26,LAC,10,0,48,7.3,23.8,0.304,0.0,2.1,0.0,7.3,21.8,0.33299999999999996,2.1,2.1,1.0,1.0,6.2,7.3,5.2,2.1,0.0,4.1,5.2,16.6,0,73,106
Tyrone Corbin,SF,29,TOT,80,9,2207,6.9,14.4,0.48100000000000004,0.0,0.1,0.0,6.9,14.3,0.484,4.0,4.6,0.866,3.7,7.0,10.8,3.2,1.9,0.5,2.2,4.4,17.8,0,113,107
Chris Corchiani,PG,23,ORL,51,1,741,5.1,12.8,0.39899999999999997,0.7,2.4,0.27,4.4,10.3,0.429,6.0,6.9,0.875,1.2,4.0,5.2,9.3,3.0,0.1,4.9,6.2,16.9,0,102,110
Corey Crowder,SF,22,UTA,51,0,328,6.6,17.2,0.384,2.0,4.6,0.433,4.6,12.6,0.366,2.3,2.8,0.833,2.5,3.8,6.3,2.6,1.1,0.3,2.0,5.4,17.5,0,102,110
Terry Cummings,PF,30,SAS,70,67,2149,11.9,24.5,0.488,0.1,0.3,0.385,11.8,24.1,0.489,4.1,5.8,0.711,5.7,8.9,14.7,2.4,1.3,0.8,2.7,4.9,28.1,0,110,104
Dell Curry,SG,27,CHH,77,0,2020,11.8,24.3,0.486,1.7,4.3,0.40399999999999997,10.1,20.0,0.503,3.0,3.6,0.836,1.3,4.7,6.1,4.1,2.2,0.5,3.1,3.6,28.3,0,106,111
Quintin Dailey,SG,31,SEA,11,1,98,4.6,19.0,0.243,0.0,0.5,0.0,4.6,18.5,0.25,6.7,8.2,0.813,1.0,5.1,6.2,2.1,2.6,0.5,5.1,3.1,15.9,0,72,109
Brad Daugherty,C,26,CLE,73,73,2643,11.0,19.3,0.57,0.0,0.0,0.0,11.0,19.3,0.5710000000000001,7.9,10.2,0.777,3.7,10.9,14.5,5.0,1.2,1.5,3.5,3.6,29.9,0,122,106
Brad Davis,PG,36,DAL,33,0,429,4.5,10.2,0.442,0.6,2.1,0.278,3.9,8.1,0.485,1.3,1.8,0.733,0.5,3.4,3.9,7.8,1.3,0.4,3.2,6.8,10.9,0,98,114
Dale Davis,PF,22,IND,64,23,1301,5.7,10.4,0.552,0.0,0.0,0.0,5.7,10.4,0.5539999999999999,3.2,5.7,0.5720000000000001,5.9,9.4,15.3,1.1,1.0,2.8,1.8,7.1,14.7,0,118,107
Terry Davis,PF,24,DAL,68,67,2149,6.1,12.6,0.48200000000000004,0.0,0.1,0.0,6.1,12.4,0.48700000000000004,4.3,6.7,0.635,5.4,10.5,15.9,1.3,0.6,0.7,2.8,4.8,16.4,0,106,110
Walter Davis,SF,37,DEN,46,0,741,12.2,26.5,0.45899999999999996,0.3,1.1,0.313,11.8,25.4,0.465,5.4,6.2,0.872,1.3,3.3,4.6,4.5,1.9,0.1,3.0,4.5,30.0,0,108,111
Johnny Dawkins,PG,28,PHI,82,82,2815,7.2,16.4,0.43700000000000006,0.7,1.8,0.35600000000000004,6.5,14.6,0.447,3.0,3.4,0.882,0.8,3.4,4.1,10.3,1.6,0.1,3.3,2.9,18.0,0,107,113
Bison Dele,PF,22,ORL,48,2,905,9.3,17.5,0.528,0.0,0.0,0.0,9.3,17.5,0.528,5.1,7.7,0.669,6.2,8.5,14.7,1.8,2.2,2.9,4.7,7.5,23.6,0,105,106
Vlade Divac*,C,23,LAL,36,18,979,8.3,16.8,0.495,0.3,1.0,0.263,8.1,15.8,0.51,4.6,5.9,0.768,4.6,8.5,13.1,3.2,2.9,1.9,4.7,6.0,21.5,0,103,104
James Donaldson,C,34,TOT,58,32,1075,5.3,11.6,0.457,0.0,0.0,0.0,5.3,11.6,0.457,2.9,4.1,0.7090000000000001,4.7,9.0,13.7,1.6,0.4,2.3,2.3,4.9,13.5,0,104,110
Sherman Douglas,PG,25,TOT,42,2,752,7.8,16.8,0.462,0.1,0.7,0.1,7.7,16.2,0.47700000000000004,4.9,7.1,0.682,0.9,3.3,4.2,11.4,1.7,0.6,4.5,5.2,20.5,0,104,110
Greg Dreiling,C,29,IND,60,23,509,4.1,8.3,0.494,0.1,0.1,1.0,4.0,8.2,0.488,2.9,3.8,0.75,2.1,7.0,9.1,2.4,1.0,1.5,3.0,11.7,11.1,0,100,110
Clyde Drexler*,SG,29,POR,76,76,2751,12.2,26.0,0.47,2.0,6.0,0.337,10.2,20.1,0.51,7.1,8.9,0.794,2.9,5.9,8.8,9.0,2.4,1.2,4.2,4.0,33.5,0,117,103
Kevin Duckworth,C,27,POR,82,82,2222,7.9,17.2,0.461,0.0,0.1,0.0,7.9,17.1,0.462,3.4,4.9,0.69,3.3,7.6,10.8,2.2,0.8,0.8,3.1,5.8,19.2,0,101,106
Chris Dudley,C,26,NJN,82,21,1902,4.9,12.2,0.40299999999999997,0.0,0.0,0.0,4.9,12.2,0.40299999999999997,2.1,4.4,0.46799999999999997,8.8,10.2,19.0,1.5,1.0,4.6,2.0,7.1,11.8,0,103,105
Joe Dumars*,SG,28,DET,82,82,3192,9.6,21.5,0.44799999999999995,0.8,2.0,0.408,8.8,19.6,0.452,6.8,7.8,0.867,1.3,1.7,3.1,6.2,1.2,0.2,3.2,2.4,26.8,0,113,110
Ledell Eackles,SG,25,WSB,65,25,1463,11.9,25.5,0.46799999999999997,0.2,1.2,0.2,11.7,24.3,0.48100000000000004,4.7,6.3,0.743,1.3,4.7,6.0,4.2,1.6,0.2,2.5,4.9,28.7,0,104,110
Mark Eaton,C,35,UTA,81,81,2023,2.7,6.0,0.446,0.0,0.0,0.0,2.7,6.0,0.446,1.3,2.2,0.598,3.7,8.5,12.2,1.0,0.9,5.1,1.5,5.9,6.6,0,103,102
Patrick Eddie,C,24,NYK,4,0,13,7.9,35.8,0.222,0.0,0.0,0.0,7.9,35.8,0.222,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,11.9,15.9,0,55,110
Blue Edwards,SF,26,UTA,81,81,2283,9.5,18.3,0.522,0.9,2.3,0.379,8.7,16.0,0.542,2.5,3.2,0.774,1.9,4.7,6.6,3.0,1.8,1.0,2.7,5.2,22.4,0,110,107
James Edwards,C,36,LAC,72,11,1437,8.7,18.6,0.465,0.0,0.0,0.0,8.7,18.6,0.466,6.9,9.4,0.731,1.9,5.1,7.0,1.8,0.8,1.1,2.5,8.2,24.2,0,107,108
Kevin Edwards,PG,26,MIA,81,1,1840,8.7,19.1,0.45399999999999996,0.2,0.9,0.21899999999999997,8.5,18.3,0.465,4.3,5.1,0.848,1.5,4.1,5.6,4.5,2.6,0.5,3.2,3.7,21.9,0,104,110
Craig Ehlo,SG,30,CLE,63,62,2016,7.8,17.1,0.45299999999999996,1.7,4.2,0.413,6.0,13.0,0.466,2.2,3.1,0.7070000000000001,2.4,5.3,7.7,6.0,2.0,0.6,2.6,3.8,19.5,0,108,109
Mario Elie,SG,28,GSW,79,32,1677,6.1,11.7,0.521,0.6,1.9,0.32899999999999996,5.5,9.8,0.5589999999999999,4.3,5.0,0.852,1.9,4.4,6.3,4.8,1.9,0.4,2.3,4.4,17.2,0,123,111
Sean Elliott,SF,23,SAS,82,82,3120,8.2,16.6,0.494,0.4,1.3,0.305,7.8,15.3,0.51,4.6,5.3,0.861,2.3,4.7,7.0,3.4,1.3,0.5,2.4,2.4,21.4,0,115,108
Dale Ellis,SF,31,MIL,81,11,2191,11.1,23.7,0.469,3.2,7.5,0.419,8.0,16.2,0.49200000000000005,3.8,4.9,0.774,2.1,3.7,5.8,2.4,1.3,0.4,2.7,3.5,29.2,0,114,114
LeRon Ellis,C,22,LAC,29,0,103,8.2,24.1,0.34,0.0,0.0,0.0,8.2,24.1,0.34,4.3,9.2,0.474,5.8,5.8,11.6,0.5,2.9,4.3,5.3,5.3,20.8,0,75,101
Pervis Ellison,C,24,WSB,66,64,2511,10.7,19.8,0.539,0.0,0.1,0.33299999999999996,10.7,19.8,0.54,4.4,6.1,0.728,4.2,10.2,14.5,3.7,1.2,3.5,3.8,4.3,25.9,0,109,104
A.J. English,SG,24,WSB,81,6,1665,10.8,25.0,0.433,0.2,1.0,0.17600000000000002,10.6,24.0,0.44299999999999995,4.4,5.2,0.841,2.2,2.8,5.0,4.2,0.9,0.3,2.6,4.7,26.1,0,100,113
Patrick Ewing*,C,29,NYK,82,82,3150,13.0,25.0,0.522,0.0,0.1,0.16699999999999998,13.0,24.9,0.523,6.2,8.4,0.738,3.7,11.4,15.1,2.6,1.4,4.0,3.4,4.5,32.3,0,112,98
Dave Feitl,C,29,NJN,34,0,175,9.2,21.6,0.429,0.0,0.0,0.0,9.2,21.6,0.429,4.5,5.3,0.8420000000000001,5.9,11.2,17.1,1.7,0.6,0.8,5.3,6.2,23.0,0,95,108
Duane Ferrell,SF,26,ATL,66,12,1598,10.2,19.4,0.524,0.3,1.0,0.33299999999999996,9.8,18.4,0.534,5.1,6.7,0.7609999999999999,3.2,3.2,6.4,2.8,1.5,0.5,3.0,4.1,25.8,0,113,112
Danny Ferry,PF,25,CLE,68,1,937,7.2,17.7,0.409,0.9,2.6,0.354,6.3,15.1,0.418,3.3,3.9,0.836,2.9,8.6,11.5,4.0,1.2,0.8,2.5,7.3,18.7,0,102,108
