Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Steve Bardo,SG,24,DAL,23,0,175,5.2,17.1,0.306,0.3,1.7,0.16699999999999998,5.0,15.4,0.321,3.3,4.7,0.706,2.8,7.4,10.2,8.0,2.2,0.8,4.7,7.7,14.1,0,81,112
Charles Barkley*,PF,29,PHO,76,76,2859,12.0,23.1,0.52,1.1,3.7,0.305,10.9,19.4,0.561,7.5,9.8,0.765,4.0,11.6,15.6,6.5,2.0,1.2,3.9,3.3,32.7,0,120,103
Dana Barros,PG,25,SEA,69,2,1243,8.6,19.1,0.451,2.6,6.8,0.379,6.0,12.3,0.49200000000000005,2.0,2.4,0.831,0.7,3.6,4.3,6.1,2.5,0.1,2.3,3.1,21.8,0,115,107
Jon Barry,SG,23,MIL,47,0,552,6.9,18.6,0.369,1.9,5.7,0.33299999999999996,5.0,12.9,0.385,3.0,4.4,0.6729999999999999,0.9,3.0,3.9,6.2,3.2,0.3,3.8,5.2,18.6,0,92,111
John Battle,SG,30,CLE,41,0,497,8.5,20.4,0.415,0.1,0.6,0.16699999999999998,8.4,19.8,0.423,5.7,7.3,0.778,0.4,2.5,3.0,5.5,0.9,0.5,2.2,4.0,22.7,0,102,111
Kenny Battle,SG,28,BOS,3,1,29,10.5,22.7,0.462,0.0,1.7,0.0,10.5,20.9,0.5,3.5,3.5,1.0,12.2,7.0,19.2,3.5,1.7,0.0,3.5,3.5,24.4,0,112,108
William Bedford,C,29,SAS,16,0,66,6.9,20.6,0.33299999999999996,0.8,0.8,1.0,6.1,19.8,0.308,4.6,9.1,0.5,0.8,6.9,7.6,0.0,0.0,0.8,0.8,11.4,19.1,0,84,110
Benoit Benjamin,C,28,TOT,59,6,754,8.8,18.0,0.491,0.0,0.0,0.0,8.8,18.0,0.491,4.6,6.9,0.6629999999999999,3.4,10.5,13.8,1.5,2.1,3.2,5.2,8.9,22.2,0,94,101
Tony Bennett,PG,23,CHH,75,2,857,6.1,14.5,0.423,1.5,4.5,0.325,4.7,10.1,0.467,1.7,2.3,0.732,0.7,2.9,3.5,7.6,1.7,0.0,2.8,6.1,15.4,0,103,113
David Benoit,SF,24,UTA,82,27,1712,7.5,17.2,0.436,1.0,2.8,0.34700000000000003,6.5,14.3,0.45299999999999996,3.3,4.4,0.75,3.4,8.0,11.4,1.2,1.3,1.2,2.6,5.8,19.3,0,101,107
Rolando Blackman,SG,33,NYK,60,33,1434,8.5,19.1,0.44299999999999995,1.1,2.6,0.425,7.4,16.5,0.446,2.5,3.2,0.789,0.8,2.8,3.6,5.6,0.8,0.4,2.3,4.6,20.5,0,105,105
Alex Blackwell,SF,22,LAL,27,0,109,6.4,19.2,0.33299999999999996,0.0,1.4,0.0,6.4,17.9,0.359,2.7,3.7,0.75,4.6,6.0,10.5,3.2,1.8,0.9,2.3,6.4,15.6,0,89,109
Lance Blanks,SG,26,MIN,61,2,642,5.2,12.0,0.433,0.9,3.4,0.256,4.3,8.5,0.505,1.6,2.5,0.625,1.4,4.0,5.4,5.7,1.3,0.4,2.5,4.9,12.8,0,100,115
Ricky Blanton,SF,26,CHI,2,0,13,12.0,27.9,0.429,0.0,0.0,0.0,12.0,27.9,0.429,0.0,0.0,0.0,8.0,4.0,12.0,4.0,8.0,0.0,4.0,4.0,24.0,0,96,96
Mookie Blaylock,PG,25,ATL,80,78,2820,7.2,16.8,0.429,2.1,5.5,0.375,5.2,11.3,0.456,2.1,2.9,0.728,1.6,3.3,4.9,11.7,3.5,0.4,3.3,2.7,18.6,0,113,109
Muggsy Bogues,PG,28,CHH,81,80,2833,5.6,12.3,0.45299999999999996,0.1,0.4,0.231,5.5,11.9,0.462,2.4,2.8,0.833,0.9,4.2,5.0,12.0,2.7,0.1,2.6,3.0,13.7,0,113,110
Manute Bol,C,30,PHI,58,23,855,3.0,7.2,0.409,0.6,1.8,0.313,2.4,5.4,0.442,0.7,1.1,0.632,2.5,8.5,11.0,1.0,0.8,6.8,2.9,5.0,7.2,0,81,106
Walter Bond,SG,23,DAL,74,38,1578,6.9,17.3,0.402,0.2,1.3,0.16699999999999998,6.7,16.0,0.42100000000000004,3.9,5.1,0.772,1.6,4.4,6.0,3.7,2.3,0.6,3.4,6.8,18.0,0,92,114
Anthony Bonner,PF,24,SAC,70,35,1764,6.2,13.4,0.461,0.0,0.2,0.0,6.2,13.2,0.467,3.9,6.5,0.593,5.1,7.2,12.3,2.6,2.3,0.5,2.8,4.9,16.2,0,103,108
Anthony Bowie,SG,29,ORL,77,45,1761,7.6,16.1,0.47100000000000003,0.4,1.4,0.313,7.2,14.7,0.486,1.9,2.4,0.7979999999999999,1.0,4.5,5.5,5.0,1.5,0.4,2.4,3.7,17.5,0,105,109
Sam Bowie,C,31,NJN,79,65,2092,6.9,15.2,0.45,0.0,0.1,0.33299999999999996,6.8,15.1,0.451,3.4,4.3,0.779,3.8,9.5,13.3,3.0,0.8,3.1,2.9,5.4,17.1,0,104,103
Terrell Brandon,PG,22,CLE,82,8,1622,9.3,19.4,0.478,0.4,1.3,0.31,8.9,18.1,0.491,3.7,4.5,0.825,1.2,4.4,5.6,9.4,2.5,0.8,3.3,3.8,22.6,0,108,106
Randy Breuer,C,32,ATL,12,0,107,6.9,14.3,0.484,0.0,0.0,0.0,6.9,14.3,0.484,0.9,2.3,0.4,4.6,8.3,12.9,2.8,0.9,1.4,2.3,5.5,14.7,0,103,110
Frank Brickowski,C,33,MIL,66,64,2075,11.0,20.1,0.545,0.2,0.6,0.308,10.8,19.5,0.5529999999999999,4.7,6.5,0.728,2.9,6.9,9.7,4.7,1.9,1.1,4.9,5.7,26.8,0,106,109
Kevin Brooks,SF,23,DEN,55,2,571,7.8,19.6,0.39899999999999997,0.5,2.2,0.231,7.3,17.4,0.42,2.9,3.4,0.875,1.9,5.0,6.8,2.9,0.8,0.2,3.3,3.9,19.1,0,93,110
Scott Brooks,PG,27,HOU,82,0,1516,6.1,12.9,0.475,1.4,3.3,0.414,4.8,9.6,0.49700000000000005,3.8,4.5,0.83,0.7,2.6,3.3,8.1,2.6,0.1,2.4,4.6,17.4,0,120,107
Chucky Brown,SF,24,NJN,77,20,1186,6.7,14.0,0.483,0.0,0.2,0.0,6.7,13.7,0.491,3.0,4.1,0.7240000000000001,3.7,6.1,9.8,2.1,0.8,1.0,2.4,4.7,16.5,0,108,107
Dee Brown,PG,24,BOS,80,48,2254,7.4,15.7,0.46799999999999997,0.6,1.8,0.317,6.8,13.9,0.488,4.3,5.4,0.7929999999999999,1.0,4.5,5.5,10.3,3.1,0.7,3.1,4.6,19.6,0,113,107
Mike Brown,C,29,UTA,82,21,1551,5.6,13.1,0.43,0.0,0.0,0.0,5.6,13.1,0.431,3.6,5.3,0.6890000000000001,4.7,7.8,12.5,2.1,1.0,0.7,3.0,6.1,14.9,0,99,108
Randy Brown,PG,24,SAC,75,34,1726,6.2,13.4,0.46299999999999997,0.1,0.2,0.33299999999999996,6.2,13.2,0.465,3.2,4.3,0.732,2.1,3.8,5.8,5.4,3.0,0.9,3.3,5.7,15.6,0,101,109
Mark Bryant,C,27,POR,80,24,1396,6.5,12.8,0.503,0.0,0.0,0.0,6.5,12.8,0.504,3.6,5.1,0.703,4.6,6.7,11.2,1.4,1.3,0.8,2.3,7.8,16.5,0,111,106
Jud Buechler,SF,24,GSW,70,9,1287,6.6,15.1,0.43700000000000006,0.7,2.2,0.33899999999999997,5.8,12.9,0.45299999999999996,2.4,3.3,0.747,3.0,4.3,7.3,3.5,1.8,0.7,2.1,3.7,16.4,0,108,111
Matt Bullard,PF,25,HOU,79,4,1356,8.0,18.5,0.431,3.4,9.1,0.374,4.6,9.4,0.486,2.2,2.8,0.784,2.5,5.8,8.3,4.1,1.1,0.4,2.1,4.8,21.6,0,113,108
Willie Burton,SF,24,MIA,26,8,451,6.1,15.9,0.38299999999999995,0.6,1.7,0.33299999999999996,5.5,14.2,0.389,10.2,14.3,0.7170000000000001,2.5,5.4,7.9,1.8,1.5,1.8,5.6,6.5,23.0,0,94,109
Steve Burtt,SG,30,WSB,4,0,35,14.0,36.5,0.385,1.4,4.2,0.33299999999999996,12.6,32.3,0.391,11.2,14.0,0.8,2.8,1.4,4.2,8.4,2.8,0.0,5.6,7.0,40.7,0,98,112
Michael Cage,C,31,SEA,82,66,2156,5.1,9.6,0.526,0.0,0.0,0.0,5.1,9.6,0.528,1.4,3.0,0.469,6.2,9.1,15.3,1.6,1.8,1.1,1.4,4.2,11.6,0,119,104
Dexter Cambridge,SF,23,DAL,53,13,885,8.2,17.0,0.484,0.0,0.2,0.0,8.2,16.8,0.49,3.7,5.4,0.687,4.8,4.3,9.1,3.2,1.3,0.3,3.4,7.0,20.2,0,103,117
Elden Campbell,PF,24,LAL,79,13,1551,7.7,16.7,0.45799999999999996,0.0,0.1,0.0,7.7,16.6,0.46,4.2,6.6,0.637,4.1,6.6,10.7,1.5,1.9,3.2,2.2,5.3,19.5,0,104,107
Tony Campbell,SF,30,NYK,58,13,1062,9.3,18.9,0.49,0.1,0.2,0.4,9.2,18.7,0.491,2.8,4.2,0.6779999999999999,2.8,4.6,7.4,3.0,1.6,0.2,2.4,7.2,21.5,0,105,102
Antoine Carr,PF,31,SAS,71,46,1947,9.8,18.2,0.5379999999999999,0.0,0.1,0.0,9.8,18.1,0.541,4.5,5.8,0.777,2.8,7.3,10.0,2.5,0.9,2.2,2.5,6.8,24.1,0,113,107
Bill Cartwright,C,35,CHI,63,63,1253,5.8,14.2,0.41100000000000003,0.0,0.0,0.0,5.8,14.2,0.41100000000000003,3.0,4.1,0.735,3.4,6.2,9.7,3.4,0.8,0.4,2.6,6.4,14.7,0,100,109
Terry Catledge,PF,29,ORL,21,1,262,6.8,13.9,0.493,0.0,0.0,0.0,6.8,13.9,0.493,5.1,6.5,0.794,3.4,5.3,8.8,1.0,0.8,0.2,4.8,5.9,18.8,0,97,110
Duane Causwell,C,24,SAC,55,45,1211,6.9,12.6,0.545,0.0,0.0,0.0,6.9,12.6,0.547,4.1,6.5,0.624,4.4,7.5,11.9,1.4,1.3,3.4,2.3,7.6,17.8,0,113,107
Cedric Ceballos,SF,23,PHO,74,46,1607,11.4,19.8,0.5760000000000001,0.0,0.1,0.0,11.4,19.8,0.5770000000000001,5.6,7.7,0.725,5.1,7.1,12.2,2.3,1.6,0.8,3.2,3.1,28.4,0,120,107
Tom Chambers,PF,33,PHO,73,0,1723,8.9,20.0,0.447,0.3,0.8,0.39299999999999996,8.6,19.2,0.449,6.7,8.0,0.8370000000000001,2.7,7.0,9.6,2.8,1.2,0.6,2.6,5.9,24.9,0,111,108
Rex Chapman,SG,25,WSB,60,23,1300,10.8,22.8,0.47700000000000004,1.6,4.4,0.371,9.2,18.4,0.502,5.0,6.2,0.81,0.7,2.6,3.3,4.4,1.4,0.4,3.0,4.5,28.3,0,108,114
Maurice Cheeks*,PG,36,NJN,35,0,510,5.0,9.1,0.5479999999999999,0.0,0.2,0.0,5.0,8.9,0.56,2.4,2.6,0.889,0.5,3.6,4.1,10.5,3.2,0.2,3.2,3.4,12.3,0,115,105
Pete Chilcutt,PF,24,SAC,59,9,834,9.4,19.4,0.485,0.0,0.0,0.0,9.4,19.4,0.485,1.8,2.6,0.696,4.6,6.5,11.1,3.7,1.3,1.2,3.1,5.8,20.7,0,102,110
Doug Christie,SG,22,LAL,23,0,332,6.8,15.9,0.425,0.3,1.8,0.16699999999999998,6.5,14.1,0.457,7.5,9.9,0.758,3.6,4.1,7.7,8.0,3.3,0.8,7.5,8.0,21.3,0,94,108
Derrick Coleman,PF,25,NJN,76,73,2759,10.2,22.2,0.46,0.4,1.8,0.23199999999999998,9.8,20.4,0.48,7.6,9.4,0.8079999999999999,4.5,11.0,15.4,5.0,1.7,2.3,4.4,3.8,28.5,0,110,101
Bimbo Coles,PG,24,MIA,81,37,2232,7.2,15.6,0.46399999999999997,1.0,3.1,0.307,6.3,12.5,0.503,4.0,5.0,0.805,1.3,2.5,3.8,8.5,1.8,0.3,2.5,4.5,19.4,0,117,111
Marty Conlon,C,25,SAC,46,0,467,8.3,17.4,0.474,0.0,0.4,0.0,8.3,17.0,0.485,5.8,8.3,0.7040000000000001,4.9,7.6,12.5,3.8,1.3,0.5,2.9,4.4,22.3,0,110,110
Lester Conner,PG,33,LAC,31,0,422,3.2,7.1,0.452,0.0,0.0,0.0,3.2,7.1,0.452,2.1,2.2,0.9470000000000001,1.8,3.8,5.6,7.5,3.9,0.5,2.4,4.5,8.5,0,110,106
Duane Cooper,PG,23,LAL,65,0,645,4.8,12.2,0.392,0.5,2.3,0.233,4.3,9.9,0.43,1.9,2.7,0.7140000000000001,1.0,2.9,3.9,11.6,1.4,0.2,5.3,5.1,12.1,0,89,113
Tyrone Corbin,SF,30,UTA,82,58,2555,7.5,14.9,0.503,0.0,0.1,0.0,7.5,14.8,0.506,3.5,4.2,0.826,3.8,6.3,10.1,3.4,2.1,0.6,2.1,4.9,18.5,0,114,107
Chris Corchiani,PG,24,TOT,10,0,105,6.6,11.4,0.583,0.0,1.4,0.0,6.6,10.0,0.667,7.6,10.0,0.762,0.5,2.8,3.3,7.6,2.8,0.0,3.8,8.5,20.9,0,121,108
Joe Courtney,PF,23,TOT,12,0,104,6.2,15.2,0.406,0.0,0.0,0.0,6.2,15.2,0.406,3.3,4.3,0.778,1.9,7.1,9.0,1.4,2.4,2.4,2.8,8.1,15.7,0,92,105
John Crotty,PG,23,UTA,40,0,243,7.6,14.7,0.514,0.4,2.9,0.14300000000000002,7.2,11.9,0.603,5.3,7.8,0.684,0.8,2.7,3.5,11.3,2.3,0.0,6.1,5.9,20.9,0,102,110
Terry Cummings,PF,31,SAS,8,0,76,7.3,19.2,0.379,0.0,0.0,0.0,7.3,19.2,0.379,3.3,6.6,0.5,4.0,8.6,12.6,2.6,0.7,0.7,1.3,11.3,17.9,0,94,107
Radisav Ćurčić,C,27,DAL,20,0,166,4.6,11.9,0.39,0.0,0.0,0.0,4.6,11.9,0.39,7.6,10.5,0.722,4.9,9.3,14.2,3.5,2.0,0.6,2.3,8.7,16.9,0,111,111
Dell Curry,SG,28,CHH,80,0,2094,11.4,25.2,0.452,2.2,5.4,0.401,9.2,19.8,0.466,3.1,3.6,0.866,1.2,5.4,6.5,4.1,2.0,0.5,3.0,3.4,28.1,0,105,110
Lloyd Daniels,SG,25,SAS,77,10,1573,9.1,20.6,0.44299999999999995,1.9,5.7,0.33299999999999996,7.2,14.9,0.484,2.3,3.2,0.727,2.8,4.2,6.9,4.7,1.2,1.0,3.3,4.6,22.4,0,102,109
Brad Daugherty,C,27,CLE,71,71,2691,9.8,17.1,0.5710000000000001,0.0,0.0,0.5,9.8,17.1,0.5710000000000001,7.4,9.3,0.795,3.1,10.6,13.7,5.9,1.0,1.1,2.8,3.3,26.9,0,125,105
Dale Davis,PF,23,IND,82,82,2264,6.7,11.8,0.568,0.0,0.0,0.0,6.7,11.8,0.568,2.6,5.0,0.529,6.4,9.5,16.0,1.5,1.4,3.3,1.7,6.1,16.1,0,120,106
Hubert Davis,SG,22,NYK,50,2,815,6.9,15.6,0.43799999999999994,0.4,1.2,0.316,6.5,14.5,0.44799999999999995,2.7,3.4,0.7959999999999999,0.8,2.7,3.5,5.2,1.4,0.2,2.8,4.4,16.8,0,99,104
Terry Davis,PF,25,DAL,75,74,2462,7.7,16.9,0.455,0.0,0.2,0.25,7.7,16.8,0.457,3.3,5.5,0.594,5.1,8.7,13.7,1.3,0.7,0.5,3.1,3.9,18.7,0,97,115
Johnny Dawkins,PG,29,PHI,74,10,1598,7.9,18.0,0.43700000000000006,0.8,2.6,0.31,7.1,15.4,0.45799999999999996,3.4,4.3,0.7959999999999999,1.0,3.1,4.1,10.3,2.4,0.1,3.7,2.8,20.0,0,103,112
Todd Day,SG,23,MIL,71,37,1931,9.3,21.4,0.43200000000000005,1.4,4.8,0.293,7.9,16.7,0.47200000000000003,5.5,7.7,0.7170000000000001,3.7,3.8,7.5,3.0,1.9,1.2,3.1,5.7,25.4,0,105,112
Vinny Del Negro,PG,26,SAS,73,31,1526,7.2,14.2,0.507,0.2,0.8,0.25,7.0,13.4,0.522,3.3,3.9,0.863,0.6,4.7,5.4,9.6,1.5,0.0,3.0,4.8,17.9,0,113,109
Bison Dele,PF,23,ORL,21,0,240,8.3,16.2,0.513,0.0,0.2,0.0,8.3,16.0,0.519,3.3,4.2,0.8,5.0,6.6,11.6,1.0,2.9,3.5,5.2,10.0,19.9,0,96,101
Vlade Divac*,C,24,LAL,82,69,2525,7.8,16.2,0.485,0.4,1.5,0.28,7.4,14.7,0.505,4.6,6.7,0.6890000000000001,4.3,10.1,14.4,4.6,2.5,2.8,4.2,6.1,20.8,0,104,103
James Donaldson,C,35,UTA,6,1,94,4.2,7.4,0.5710000000000001,0.0,0.0,0.0,4.2,7.4,0.5710000000000001,2.6,4.8,0.556,3.2,12.2,15.3,0.5,0.5,3.7,2.1,6.9,11.1,0,107,103
Sherman Douglas,PG,26,BOS,79,36,1932,6.9,13.9,0.498,0.2,0.8,0.207,6.8,13.1,0.515,2.2,3.9,0.56,1.7,2.5,4.2,13.3,1.3,0.3,4.2,4.3,16.2,0,106,112
Greg Dreiling,C,30,IND,43,0,239,4.0,12.1,0.32799999999999996,0.0,0.8,0.0,4.0,11.3,0.35200000000000004,1.7,3.1,0.5329999999999999,5.4,8.4,13.8,1.7,1.0,1.7,1.9,12.6,9.6,0,90,108
Clyde Drexler*,SG,30,POR,49,49,1671,10.1,23.7,0.429,0.9,3.9,0.233,9.3,19.8,0.467,7.1,8.5,0.8390000000000001,3.7,5.3,9.0,8.1,2.8,1.1,3.3,4.6,28.3,0,112,104
Kevin Duckworth,C,28,POR,74,55,1762,8.3,18.9,0.43799999999999994,0.0,0.1,0.0,8.3,18.9,0.439,3.5,4.8,0.73,3.2,7.4,10.6,1.9,1.2,1.1,2.4,6.1,20.0,0,100,106
Chris Dudley,C,27,NJN,71,16,1398,3.4,9.5,0.353,0.0,0.0,0.0,3.4,9.5,0.353,2.0,3.9,0.518,7.7,10.7,18.3,0.6,0.6,3.7,1.9,7.0,8.8,0,97,102
Joe Dumars*,SG,29,DET,77,77,3094,11.3,24.2,0.466,1.9,5.0,0.375,9.4,19.2,0.489,5.7,6.6,0.8640000000000001,1.0,1.4,2.5,5.1,1.3,0.1,2.3,2.3,30.1,0,118,113
Richard Dumas,SF,23,PHO,48,32,1320,11.0,21.0,0.524,0.0,0.1,0.33299999999999996,11.0,20.9,0.525,5.5,7.8,0.7070000000000001,3.6,4.5,8.1,2.2,3.1,1.4,3.4,4.6,27.6,0,111,105
Pat Durham,SF,25,GSW,5,1,78,3.7,15.5,0.24,0.0,0.0,0.0,3.7,15.5,0.24,5.6,7.4,0.75,3.1,5.6,8.7,2.5,0.6,0.6,4.3,3.7,13.0,0,76,113
Mark Eaton,C,36,UTA,64,57,1104,3.2,5.9,0.546,0.0,0.0,0.0,3.2,5.9,0.546,1.6,2.3,0.7,3.3,8.6,11.9,0.8,0.8,3.6,1.9,6.4,8.0,0,107,105
Blue Edwards,SF,27,MIL,82,81,2729,10.1,19.8,0.512,0.7,1.9,0.349,9.5,17.9,0.529,4.3,5.5,0.79,2.3,4.7,7.0,3.9,2.4,0.8,3.2,4.4,25.3,0,110,110
James Edwards,C,37,LAL,52,0,617,9.9,21.8,0.452,0.0,0.0,0.0,9.9,21.8,0.452,6.8,9.5,0.7120000000000001,2.4,5.7,8.1,3.3,0.8,0.6,4.1,9.9,26.5,0,99,112
Kevin Edwards,SG,27,MIA,40,30,1134,9.7,20.7,0.46799999999999997,0.2,0.8,0.294,9.4,19.9,0.474,5.3,6.3,0.8440000000000001,2.1,3.3,5.4,5.4,3.0,0.5,3.4,3.1,24.9,0,108,108
Craig Ehlo,SG,31,CLE,82,73,2559,7.6,15.5,0.49,1.8,4.8,0.381,5.8,10.7,0.54,1.7,2.4,0.7170000000000001,2.2,5.7,8.0,5.0,2.1,0.4,2.5,3.4,18.8,0,111,106
Mario Elie,SF,29,POR,82,7,1757,6.6,14.5,0.45799999999999996,1.2,3.6,0.349,5.4,10.9,0.494,5.0,5.9,0.855,1.6,4.3,6.0,4.9,2.0,0.6,2.5,4.0,19.5,0,117,107
Sean Elliott,SF,24,SAS,70,70,2604,8.7,17.7,0.491,0.7,2.0,0.35600000000000004,8.0,15.7,0.509,5.2,6.5,0.795,1.6,4.6,6.2,5.1,1.3,0.5,2.9,2.5,23.3,0,112,109
Dale Ellis,SG,32,SAS,82,76,2731,10.0,20.1,0.499,2.2,5.5,0.401,7.8,14.6,0.536,2.9,3.6,0.797,1.5,4.3,5.7,2.0,1.4,0.3,2.0,3.3,25.2,0,113,110
LaPhonso Ellis,PF,22,DEN,82,82,2749,8.5,16.8,0.504,0.0,0.2,0.154,8.4,16.5,0.509,4.1,5.5,0.748,4.8,8.2,13.0,2.6,1.3,1.9,2.7,5.1,21.1,0,113,105
Pervis Ellison,C,25,WSB,49,48,1701,9.9,18.9,0.521,0.0,0.1,0.0,9.9,18.8,0.524,4.9,7.0,0.7020000000000001,4.0,8.5,12.5,3.4,1.3,3.1,3.2,4.4,24.6,0,109,108
Jo Jo English,SG,22,CHI,6,0,31,5.0,16.7,0.3,0.0,5.0,0.0,5.0,11.7,0.429,0.0,3.3,0.0,3.3,6.7,10.0,1.7,5.0,3.3,6.7,8.4,10.0,0,53,97
Patrick Ewing*,C,30,NYK,81,81,3003,13.2,26.2,0.503,0.0,0.1,0.14300000000000002,13.2,26.1,0.504,6.8,9.4,0.7190000000000001,3.2,13.3,16.6,2.6,1.3,2.7,4.5,4.8,33.1,0,105,94
Duane Ferrell,SF,27,ATL,82,15,1736,9.3,19.7,0.47,0.3,1.0,0.25,9.0,18.7,0.48200000000000004,5.0,6.4,0.779,2.7,2.7,5.4,3.7,1.7,0.5,2.9,4.5,23.8,0,109,113
Danny Ferry,PF,26,CLE,76,1,1461,7.6,15.9,0.479,1.2,2.8,0.415,6.4,13.1,0.493,3.4,3.9,0.8759999999999999,2.8,6.9,9.7,4.7,1.0,1.7,2.9,5.9,19.9,0,111,107
