Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Devin Brown,SG,29,CLE,78,20,1762,6.6,16.0,0.409,1.4,4.4,0.308,5.2,11.6,0.447,3.2,4.3,0.754,2.0,6.0,7.9,5.3,1.6,0.2,3.0,4.4,17.7,0,102,108
Kwame Brown,C,25,TOT,38,15,713,5.1,10.0,0.507,0.0,0.0,0.0,5.1,10.0,0.507,2.8,6.9,0.408,3.6,9.7,13.3,3.2,1.6,1.6,3.6,5.8,13.0,0,94,105
P.J. Brown,PF,38,BOS,18,0,209,3.5,10.4,0.341,0.0,0.3,0.0,3.5,10.1,0.35,2.8,4.0,0.688,7.3,9.9,17.2,2.5,1.3,2.0,2.5,7.3,9.9,0,100,97
Shannon Brown,SG,22,TOT,21,4,240,9.7,27.9,0.349,2.0,6.6,0.3,7.7,21.2,0.365,3.8,6.4,0.586,1.3,3.1,4.4,3.8,2.4,0.7,5.3,6.4,25.2,0,81,107
Kobe Bryant,SG,29,LAL,82,82,3192,12.2,26.6,0.45899999999999996,2.4,6.5,0.361,9.8,20.1,0.49,9.8,11.7,0.84,1.5,6.7,8.1,6.9,2.4,0.6,4.0,3.6,36.5,0,115,105
Greg Buckner,SG,31,MIN,31,4,520,4.5,11.8,0.385,1.5,5.0,0.3,3.0,6.7,0.44799999999999995,1.9,2.2,0.8640000000000001,1.0,5.5,6.5,3.9,2.1,0.2,2.9,6.3,12.5,0,94,111
Caron Butler,SF,27,WAS,58,58,2314,10.2,21.9,0.466,1.5,4.3,0.35700000000000004,8.6,17.6,0.49200000000000005,5.5,6.1,0.9009999999999999,2.2,6.8,9.0,6.6,3.0,0.5,3.5,3.7,27.4,0,113,107
Rasual Butler,SF,28,NOH,51,8,875,5.6,15.9,0.35,2.7,8.1,0.331,2.9,7.8,0.37,1.6,1.9,0.8390000000000001,1.0,5.1,6.1,2.2,0.9,1.3,0.6,4.0,15.4,0,103,108
Andrew Bynum,C,20,LAL,35,25,1008,9.4,14.8,0.636,0.0,0.0,0.0,9.4,14.8,0.636,4.1,5.9,0.695,5.2,12.5,17.7,3.0,0.6,3.6,2.6,4.9,22.9,0,127,101
José Calderón,PG,26,TOR,82,56,2484,7.9,15.1,0.519,1.7,3.9,0.429,6.2,11.2,0.551,2.3,2.6,0.9079999999999999,0.7,4.3,5.1,14.5,1.9,0.1,2.7,2.9,19.7,0,127,109
Marcus Camby,C,33,DEN,79,79,2758,5.0,11.1,0.45,0.1,0.3,0.3,4.9,10.7,0.455,2.5,3.5,0.708,4.0,14.1,18.1,4.5,1.5,5.0,2.1,3.8,12.6,0,110,98
Brian Cardinal,PF,30,MEM,37,1,440,4.9,14.4,0.341,2.9,9.3,0.309,2.1,5.2,0.4,1.5,2.2,0.684,3.0,8.0,11.0,2.5,1.1,0.2,2.6,7.1,14.2,0,94,112
Rodney Carney,SF,23,PHI,70,6,1039,8.1,20.0,0.40299999999999997,1.9,6.1,0.317,6.1,13.9,0.441,2.8,4.1,0.679,2.6,5.1,7.6,1.6,2.0,1.2,1.7,4.9,20.9,0,103,107
Matt Carroll,SG,27,CHA,80,18,2016,6.5,15.3,0.428,2.7,6.2,0.436,3.8,9.0,0.42200000000000004,2.9,3.6,0.804,0.9,5.0,5.9,1.9,1.2,0.5,1.5,4.8,18.7,0,110,112
Anthony Carter,PG,32,DEN,70,67,1960,5.4,11.7,0.45799999999999996,1.1,3.2,0.349,4.2,8.5,0.499,1.6,2.1,0.753,0.7,4.2,4.9,9.5,2.6,0.7,3.0,4.2,13.4,0,108,107
Vince Carter,SG,31,NJN,76,72,2959,10.4,22.8,0.456,1.7,4.8,0.359,8.7,18.0,0.48200000000000004,6.2,7.6,0.816,2.0,6.0,8.0,6.9,1.6,0.6,3.2,4.3,28.8,0,111,110
Sam Cassell,PG,38,TOT,55,34,1274,9.6,21.8,0.43799999999999994,0.9,3.1,0.303,8.6,18.7,0.461,5.2,5.9,0.882,0.7,4.9,5.6,8.8,1.5,0.2,4.0,4.0,25.3,0,102,109
Tyson Chandler,C,25,NOH,79,79,2783,7.2,11.6,0.623,0.0,0.0,0.0,7.2,11.6,0.624,3.4,5.7,0.593,6.2,11.6,17.8,1.6,0.9,1.6,2.6,4.7,17.8,0,122,104
Wilson Chandler,SF,20,NYK,35,16,685,8.1,18.5,0.43799999999999994,0.7,2.3,0.3,7.4,16.2,0.45799999999999996,2.6,4.1,0.63,2.9,6.8,9.7,2.5,1.1,1.2,2.1,6.3,19.5,0,101,111
Josh Childress,SF,24,ATL,76,0,2274,7.6,13.3,0.5710000000000001,0.5,1.4,0.36700000000000005,7.1,11.9,0.595,5.1,6.4,0.807,4.0,4.6,8.6,2.7,1.6,1.0,2.3,3.0,20.8,0,127,110
Jarron Collins,C,29,UTA,70,9,702,2.6,6.0,0.439,0.0,0.1,0.0,2.6,5.9,0.444,3.4,5.4,0.622,2.9,5.6,8.5,2.7,0.7,0.4,1.6,7.8,8.7,0,111,110
Jason Collins,C,29,TOT,74,26,1172,2.3,5.0,0.469,0.0,0.0,0.0,2.3,4.9,0.473,1.5,3.3,0.45899999999999996,2.8,5.0,7.8,1.1,1.0,1.1,2.1,8.5,6.2,0,91,112
Mardy Collins,SG,23,NYK,46,8,634,4.7,14.5,0.326,0.7,2.6,0.25,4.0,11.8,0.34299999999999997,1.9,3.1,0.605,1.6,4.6,6.2,7.4,2.0,0.7,4.6,4.6,12.0,0,80,112
Nick Collison,PF,27,SEA,78,35,2223,7.2,14.4,0.502,0.0,0.0,0.0,7.2,14.3,0.504,2.8,3.7,0.737,5.7,10.7,16.4,2.5,1.1,1.3,2.6,5.6,17.2,0,109,107
Mike Conley,PG,20,MEM,53,46,1381,6.9,16.1,0.428,1.1,3.3,0.33,5.8,12.8,0.45299999999999996,3.3,4.5,0.732,0.8,4.3,5.1,8.1,1.6,0.1,3.2,3.1,18.2,0,103,113
Brian Cook,PF,27,TOT,51,2,629,7.2,19.1,0.376,3.5,9.4,0.374,3.7,9.7,0.37799999999999995,1.5,1.7,0.905,2.3,6.6,8.9,2.2,1.1,1.0,3.2,7.6,19.4,0,94,106
Daequan Cook,SG,20,MIA,59,19,1441,7.2,19.0,0.381,2.9,8.8,0.332,4.3,10.2,0.424,1.7,2.1,0.825,0.7,5.8,6.5,2.8,0.8,0.3,2.3,5.8,19.1,0,93,113
Jamal Crawford,SG,27,NYK,80,80,3190,9.4,22.8,0.41,2.9,8.1,0.35600000000000004,6.5,14.7,0.439,5.4,6.3,0.8640000000000001,0.6,2.8,3.4,6.5,1.3,0.3,3.2,2.4,27.0,0,109,115
Javaris Crittenton,SG,20,TOT,50,0,679,7.3,17.3,0.42100000000000004,0.7,2.7,0.27,6.5,14.5,0.449,5.3,7.7,0.6920000000000001,2.0,6.2,8.2,3.8,1.4,0.1,4.1,3.5,20.6,0,95,111
Austin Croshere,PF,32,GSW,44,0,457,6.5,14.6,0.445,2.3,6.5,0.361,4.1,8.1,0.513,3.1,3.4,0.9059999999999999,3.5,7.5,11.1,3.2,0.9,0.6,2.3,6.4,18.4,0,116,111
Eddy Curry,C,25,NYK,59,58,1530,10.2,18.6,0.546,0.0,0.0,0.0,10.2,18.6,0.546,6.4,10.3,0.623,3.8,5.6,9.4,1.1,0.5,1.0,4.3,5.4,26.7,0,105,114
Samuel Dalembert,C,26,PHI,82,82,2724,6.6,12.9,0.513,0.0,0.0,0.0,6.6,12.9,0.514,3.6,5.1,0.7070000000000001,5.9,10.6,16.5,0.9,0.8,3.7,3.0,5.2,16.8,0,109,103
Erick Dampier,C,32,DAL,72,64,1755,5.4,8.4,0.643,0.0,0.0,0.0,5.4,8.4,0.643,2.5,4.4,0.575,6.3,10.1,16.4,1.9,0.7,3.2,2.4,6.9,13.3,0,123,103
Antonio Daniels,PG,32,WAS,71,63,2161,5.1,11.1,0.45899999999999996,0.4,1.8,0.23,4.7,9.3,0.504,4.2,5.4,0.7759999999999999,0.6,4.5,5.0,8.4,1.7,0.0,2.3,1.9,14.8,0,117,112
Marquis Daniels,SG,27,IND,74,1,1546,7.7,17.8,0.43,0.9,3.2,0.265,6.8,14.6,0.466,3.1,4.4,0.698,2.1,4.6,6.7,4.4,2.5,0.6,3.6,3.8,19.3,0,95,107
Jermareo Davidson,SF,23,CHA,38,2,322,8.3,20.3,0.408,0.0,0.0,0.0,8.3,20.3,0.408,2.9,4.5,0.643,3.4,6.7,10.1,2.1,1.1,2.4,2.8,7.5,19.5,0,90,109
Baron Davis,PG,28,GSW,82,82,3196,9.9,23.2,0.426,2.6,8.0,0.33,7.2,15.2,0.47700000000000004,4.8,6.4,0.75,1.5,4.4,5.8,9.5,2.9,0.7,3.5,3.8,27.2,0,111,109
Glen Davis,C,22,BOS,69,1,940,6.0,12.4,0.484,0.0,0.0,0.0,6.0,12.4,0.484,5.6,8.4,0.66,5.3,6.3,11.7,1.6,1.7,1.1,3.7,9.0,17.6,0,105,99
Paul Davis,PF,23,LAC,22,1,194,6.4,17.5,0.369,0.0,0.0,0.0,6.4,17.5,0.369,1.6,2.7,0.6,6.7,5.9,12.6,2.7,1.6,1.6,2.4,8.9,14.5,0,90,108
Ricky Davis,SF,28,MIA,82,47,2963,7.5,17.4,0.433,2.4,6.0,0.405,5.1,11.5,0.447,2.8,3.5,0.787,1.0,5.3,6.3,5.0,1.6,0.3,3.4,3.4,20.3,0,100,112
Carlos Delfino,SG,25,TOR,82,0,1928,6.9,17.4,0.397,3.3,8.7,0.382,3.6,8.8,0.41200000000000003,3.2,4.3,0.7440000000000001,1.8,8.1,9.9,4.0,1.9,0.3,2.1,4.9,20.4,0,107,106
Luol Deng,SF,22,CHI,63,59,2128,10.4,21.7,0.479,0.2,0.5,0.364,10.2,21.2,0.48200000000000004,4.9,6.4,0.77,3.3,6.3,9.6,3.8,1.4,0.7,2.9,2.8,25.9,0,107,109
Boris Diaw,PF,25,PHO,82,19,2308,6.6,13.9,0.47700000000000004,0.3,0.9,0.317,6.3,13.0,0.488,2.1,2.8,0.7440000000000001,2.1,6.0,8.1,6.8,1.3,0.8,3.3,3.6,15.6,0,103,109
Yakhouba Diawara,SG,25,DEN,54,14,542,4.9,11.9,0.41,1.9,5.9,0.318,3.0,6.0,0.5,2.0,2.8,0.71,2.0,3.5,5.5,3.3,0.7,0.3,1.4,5.4,13.6,0,110,112
Guillermo Díaz,SG,22,LAC,6,0,18,2.9,11.6,0.25,0.0,2.9,0.0,2.9,8.7,0.33299999999999996,8.7,14.5,0.6,5.8,0.0,5.8,2.9,0.0,0.0,0.0,0.0,14.5,0,108,118
Dan Dickau,PG,29,LAC,67,8,1040,6.2,14.8,0.419,1.8,5.4,0.33299999999999996,4.4,9.4,0.46799999999999997,3.4,4.1,0.8290000000000001,0.7,4.2,4.9,8.6,1.6,0.2,2.8,5.4,17.6,0,107,111
Kaniel Dickens,PF,29,CLE,5,0,12,4.4,13.3,0.33299999999999996,0.0,0.0,0.0,4.4,13.3,0.33299999999999996,0.0,0.0,0.0,0.0,4.4,4.4,4.4,0.0,4.4,0.0,4.4,8.9,0,90,107
Travis Diener,PG,25,IND,66,21,1356,5.8,15.6,0.37,2.7,8.4,0.318,3.1,7.1,0.431,2.3,2.6,0.9009999999999999,0.9,3.2,4.2,9.1,1.3,0.1,2.0,3.9,16.5,0,111,111
Ike Diogu,PF,24,IND,30,1,305,10.3,21.6,0.478,0.0,0.0,0.0,10.3,21.6,0.478,6.4,7.6,0.851,6.1,7.6,13.7,1.6,1.1,0.5,3.2,6.9,27.1,0,109,108
DeSagana Diop,C,26,TOT,79,23,1295,3.8,7.4,0.522,0.0,0.0,0.0,3.8,7.4,0.522,1.6,2.9,0.5429999999999999,6.5,9.5,16.0,1.6,1.1,3.6,2.4,6.0,9.2,0,111,103
Juan Dixon,PG,29,TOT,53,0,668,8.5,20.8,0.41100000000000003,2.4,5.8,0.41700000000000004,6.1,15.0,0.409,1.7,2.1,0.8079999999999999,1.2,4.8,6.0,7.8,1.7,0.2,4.4,5.0,21.2,0,95,108
Michael Doleac,C,30,MIN,24,8,257,5.7,12.8,0.444,0.0,0.0,0.0,5.7,12.8,0.444,0.2,0.4,0.5,3.3,6.7,10.0,1.4,2.0,2.0,2.4,8.9,11.6,0,89,109
Keyon Dooling,PG,27,ORL,72,1,1334,7.6,16.3,0.46799999999999997,0.8,2.5,0.33799999999999997,6.8,13.8,0.49200000000000005,6.3,7.4,0.845,0.3,3.6,3.9,5.1,1.4,0.2,2.4,5.0,22.4,0,115,108
Quincy Douby,PG,23,SAC,74,0,876,7.6,19.4,0.39399999999999996,2.4,7.1,0.344,5.2,12.3,0.423,2.8,3.0,0.9229999999999999,1.0,3.8,4.8,3.1,1.7,0.7,3.4,4.6,20.5,0,95,112
Jared Dudley,PF,22,CHA,73,14,1384,6.2,13.1,0.46799999999999997,0.3,1.5,0.22,5.8,11.6,0.502,3.3,4.5,0.737,4.6,6.2,10.8,3.1,2.1,0.4,1.9,4.8,15.9,0,112,109
