Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Tim Bassett,PF,28,TOT,12,0,164,3.3,9.3,0.353,0.0,0.0,0.0,3.3,9.3,0.353,2.7,4.1,0.667,3.0,6.0,9.0,3.8,2.2,0.0,2.4,7.3,9.3,0,92,105
Billy Ray Bates,SG,23,POR,16,0,235,14.9,30.3,0.493,1.7,3.9,0.42100000000000004,13.3,26.3,0.504,5.8,8.1,0.718,2.7,3.3,6.0,6.4,2.9,0.4,4.1,5.4,37.3,0,112,104
Ron Behagen,PF,29,WSB,6,0,64,6.6,16.8,0.391,0.0,0.0,0.0,6.6,16.8,0.391,3.7,4.4,0.833,4.4,5.8,10.2,5.1,0.0,2.9,2.9,10.2,16.8,0,99,107
Kent Benson,C,25,TOT,73,0,1891,7.3,15.1,0.484,0.0,0.1,0.2,7.3,15.0,0.486,2.4,3.5,0.7020000000000001,3.1,8.0,11.1,4.4,1.8,2.3,3.8,6.0,17.1,0,99,102
Del Beshore,PG,23,CHI,68,0,869,4.8,13.6,0.35200000000000004,0.5,1.4,0.385,4.2,12.1,0.348,3.1,4.7,0.667,0.9,2.5,3.4,7.5,3.1,0.3,5.6,5.7,13.2,0,80,107
Henry Bibby,PG,30,PHI,82,0,2035,5.7,14.3,0.401,0.3,1.2,0.212,5.5,13.1,0.418,5.2,6.5,0.79,1.5,3.3,4.8,7.0,1.4,0.1,3.4,3.7,16.9,0,102,105
Larry Bird*,PF,23,BOS,82,82,2955,11.0,23.2,0.474,0.9,2.3,0.406,10.1,20.9,0.48100000000000004,4.8,5.7,0.836,3.4,10.1,13.5,5.9,2.3,0.8,4.2,4.4,27.6,0,109,98
Otis Birdsong,SG,24,KCK,82,0,2885,12.6,24.9,0.505,0.2,0.6,0.278,12.4,24.3,0.511,4.6,6.6,0.6940000000000001,2.7,2.6,5.3,3.3,2.2,0.4,2.9,3.6,30.0,0,108,103
Ron Boone,SG,33,TOT,81,0,2392,8.3,18.8,0.44299999999999995,0.4,1.0,0.38,7.9,17.7,0.446,3.6,4.0,0.893,1.1,3.5,4.7,6.3,2.0,0.1,4.0,4.8,20.6,0,98,112
Lawrence Boston,PF,23,WSB,13,0,125,9.0,19.5,0.462,0.0,0.0,0.0,9.0,19.5,0.462,3.0,4.9,0.615,7.1,7.5,14.6,0.7,1.5,0.7,3.0,9.4,21.0,0,100,105
Tom Boswell,PF,26,TOT,79,0,2077,8.1,14.3,0.564,0.1,0.2,0.5,7.9,14.1,0.5660000000000001,4.8,6.4,0.755,3.4,6.9,10.3,3.8,0.7,0.9,4.2,6.3,21.0,0,110,111
Winford Boynes,SG,22,NJN,64,0,1102,9.1,19.2,0.473,0.0,0.2,0.0,9.1,19.0,0.47700000000000004,4.3,5.6,0.765,2.1,3.4,5.5,3.9,2.4,0.8,3.9,5.4,22.4,0,99,104
Alonzo Bradley,SF,26,HOU,22,0,96,8.4,23.7,0.354,0.5,0.5,1.0,7.9,23.2,0.34,3.0,4.4,0.667,1.0,2.0,3.0,1.5,1.5,0.0,4.0,4.4,20.3,0,81,112
Dudley Bradley,SG,22,IND,82,0,2027,6.2,13.8,0.452,0.0,0.1,0.4,6.2,13.7,0.452,3.1,3.9,0.782,1.6,3.5,5.1,5.7,4.8,1.1,3.8,4.4,15.6,0,98,102
Mike Bratz,PG,24,PHO,82,0,1589,7.8,19.8,0.392,0.6,2.5,0.244,7.1,17.3,0.413,4.1,4.7,0.87,1.4,3.4,4.8,6.4,2.7,0.3,3.9,4.8,20.2,0,94,103
Jim Brewer,PF,28,POR,67,0,1016,4.3,8.8,0.489,0.0,0.2,0.0,4.3,8.6,0.503,0.7,1.4,0.483,4.8,7.5,12.3,3.6,2.0,2.1,2.3,6.2,9.3,0,105,102
Ron Brewer,SG,24,POR,82,0,2815,9.5,20.4,0.46399999999999997,0.1,0.6,0.188,9.4,19.9,0.47100000000000003,3.2,3.8,0.84,0.9,2.8,3.7,3.7,1.7,0.8,2.9,2.7,22.2,0,103,107
Junior Bridgeman,SF,26,MIL,81,0,2316,12.0,25.1,0.478,0.1,0.5,0.185,11.9,24.6,0.484,4.7,5.4,0.865,2.1,4.0,6.1,4.8,1.9,0.4,3.5,4.4,28.8,0,107,105
Allan Bristow,SF,28,UTA,82,0,2304,8.0,16.8,0.48,0.0,0.1,0.28600000000000003,8.0,16.6,0.48200000000000004,4.2,5.2,0.8109999999999999,3.6,7.3,10.9,7.3,1.9,0.1,3.8,4.5,20.3,0,108,110
Fred Brown,SG,31,SEA,80,0,1701,11.2,23.4,0.479,1.1,2.4,0.44299999999999995,10.1,20.9,0.483,3.1,3.7,0.8370000000000001,1.0,3.3,4.3,4.8,1.8,0.5,2.9,3.2,26.6,0,109,104
John Brown,SF,28,TOT,32,0,385,4.7,13.2,0.35200000000000004,0.0,0.0,0.0,4.7,13.2,0.35200000000000004,4.8,6.1,0.792,3.3,5.7,9.0,2.3,0.4,0.5,3.7,8.8,14.1,0,90,106
Roger Brown,C,29,CHI,4,0,37,1.3,3.8,0.33299999999999996,0.0,0.0,0.0,1.3,3.8,0.33299999999999996,0.0,0.0,0.0,2.5,10.2,12.7,1.3,0.0,3.8,0.0,5.1,2.5,0,111,105
Joe Bryant,PF,25,SDC,81,0,2328,6.0,13.9,0.431,0.1,0.7,0.147,5.9,13.2,0.446,3.3,4.4,0.742,3.5,7.0,10.5,2.9,2.1,0.8,3.5,5.2,15.3,0,97,108
Quinn Buckner,PG,25,MIL,67,0,1690,8.5,18.2,0.467,0.1,0.1,0.4,8.4,18.0,0.46799999999999997,2.9,4.0,0.7340000000000001,1.9,4.7,6.6,10.6,3.7,0.1,4.1,5.6,19.9,0,105,101
Tom Burleson,C,27,KCK,37,0,272,6.2,17.8,0.34600000000000003,0.0,0.5,0.0,6.2,17.3,0.35600000000000004,3.9,6.8,0.575,3.9,8.4,12.3,3.4,1.4,2.2,4.3,8.4,16.2,0,82,99
Don Buse,PG,29,PHO,81,0,2499,4.8,10.8,0.44299999999999995,0.3,1.4,0.24100000000000002,4.4,9.3,0.475,1.6,2.3,0.664,1.3,3.0,4.3,5.9,2.4,0.2,1.7,2.0,11.5,0,106,104
Marty Byrnes,SF,23,LAL,32,0,194,5.9,11.9,0.5,0.0,0.0,0.0,5.9,11.9,0.5,3.1,3.6,0.867,2.1,4.3,6.4,3.1,1.2,0.2,5.2,7.6,15.0,0,91,107
Corky Calhoun,SF,29,IND,7,0,30,6.1,13.8,0.444,0.0,0.0,0.0,6.1,13.8,0.444,0.0,3.1,0.0,10.7,4.6,15.3,0.0,3.1,0.0,1.5,9.2,12.3,0,101,105
Mack Calvin,PG,32,UTA,48,0,772,6.4,14.5,0.441,0.1,0.7,0.091,6.3,13.8,0.45799999999999996,6.7,7.5,0.897,0.8,4.5,5.4,8.5,1.7,0.0,3.6,4.6,19.5,0,110,112
Austin Carr,SG,31,CLE,77,0,1595,11.1,23.9,0.465,0.1,0.2,0.33299999999999996,11.1,23.7,0.466,3.6,4.9,0.738,2.3,2.4,4.7,4.3,1.1,0.1,3.1,3.4,25.9,0,103,110
Kenny Carr,PF,24,TOT,79,0,1838,9.3,19.0,0.49200000000000005,0.0,0.1,0.0,9.3,18.9,0.495,4.3,6.5,0.6579999999999999,4.9,9.6,14.5,1.9,1.6,1.3,3.8,6.1,23.0,0,103,103
M.L. Carr,SF,29,BOS,82,7,1994,8.5,17.9,0.474,0.3,1.0,0.293,8.2,16.9,0.485,4.2,5.7,0.7390000000000001,2.5,5.3,7.7,3.7,2.8,0.8,3.4,5.0,21.4,0,105,100
Bob Carrington,SG,26,SDC,10,0,134,5.3,13.1,0.405,0.0,0.7,0.0,5.3,12.4,0.429,2.1,2.8,0.75,2.1,2.5,4.6,1.1,1.4,0.4,1.8,6.4,12.7,0,95,113
Ron Carter,SG,23,IND,13,0,117,5.9,14.5,0.405,0.0,0.0,0.0,5.9,14.5,0.405,0.8,2.7,0.28600000000000003,2.0,5.5,7.5,3.5,0.8,1.2,3.9,7.5,12.6,0,78,108
Bill Cartwright,C,22,NYK,82,0,3150,9.5,17.4,0.547,0.0,0.0,0.0,9.5,17.4,0.547,6.5,8.1,0.797,2.8,7.6,10.4,2.4,0.7,1.4,3.2,4.0,25.5,0,117,108
Harvey Catchings,C,28,MIL,72,0,1366,3.3,8.4,0.39799999999999996,0.0,0.0,0.0,3.3,8.3,0.39899999999999997,1.3,2.1,0.629,5.6,8.4,14.1,2.8,0.8,5.6,2.3,6.6,8.0,0,99,100
Don Chaney,SG,33,BOS,60,0,523,6.0,16.9,0.354,0.1,0.5,0.16699999999999998,5.9,16.4,0.361,2.9,3.8,0.762,2.8,3.8,6.5,3.4,2.8,1.0,3.0,7.2,14.9,0,89,101
Maurice Cheeks*,PG,23,PHI,79,0,2623,6.3,11.7,0.54,0.1,0.2,0.444,6.3,11.6,0.541,3.2,4.1,0.779,1.3,3.5,4.9,9.9,3.3,0.6,3.8,3.5,16.0,0,111,101
Phil Chenier,SG,29,TOT,43,0,850,7.4,19.1,0.39,0.3,0.7,0.41700000000000004,7.2,18.4,0.389,2.7,3.7,0.731,1.0,3.2,4.3,4.9,1.8,0.8,3.0,3.0,17.8,0,91,108
Jim Chones,C,30,LAL,82,0,2394,7.2,14.6,0.489,0.0,0.0,0.0,7.2,14.6,0.491,2.4,3.3,0.74,2.8,8.1,10.9,2.9,1.1,1.3,3.4,5.2,16.7,0,100,104
Jim Cleamons,PG,30,TOT,79,0,1789,5.6,11.7,0.47600000000000003,0.2,0.8,0.226,5.4,10.9,0.494,2.2,2.9,0.743,1.4,2.6,4.0,7.5,1.5,0.3,2.8,3.5,13.5,0,105,109
Doug Collins,SG,28,PHI,36,0,963,9.2,19.8,0.466,0.0,0.0,0.0,9.2,19.8,0.467,5.5,6.0,0.9109999999999999,1.4,3.1,4.5,4.8,1.5,0.3,4.0,3.7,24.0,0,104,105
Jeff Cook,PF,23,PHO,66,0,904,6.5,13.9,0.469,0.0,0.2,0.0,6.5,13.8,0.474,5.3,6.5,0.8059999999999999,4.6,7.6,12.2,4.3,1.4,0.9,3.6,5.2,18.3,0,108,102
Michael Cooper,SG,23,LAL,82,0,1973,7.1,13.5,0.524,0.1,0.5,0.25,7.0,13.0,0.534,2.6,3.3,0.7759999999999999,2.4,3.0,5.4,5.2,2.0,0.9,3.3,5.0,16.9,0,108,106
Wayne Cooper,PF,23,GSW,79,0,1781,9.8,20.1,0.489,0.0,0.1,0.25,9.8,20.0,0.491,3.6,4.9,0.7509999999999999,5.4,8.2,13.6,1.1,0.5,2.1,3.8,6.6,23.4,0,102,106
Hollis Copeland,SF,24,NYK,75,0,1142,7.2,14.5,0.495,0.0,0.1,0.0,7.2,14.4,0.49700000000000005,2.5,3.4,0.733,2.8,3.4,6.2,3.2,2.4,1.0,3.3,6.1,16.9,0,101,108
Dave Corzine,C,23,WSB,78,0,826,5.1,12.2,0.41700000000000004,0.0,0.0,0.0,5.1,12.2,0.41700000000000004,2.5,3.9,0.662,5.9,9.4,15.3,3.6,0.5,1.8,3.4,6.8,12.7,0,96,104
John Coughran,SF,28,GSW,24,0,160,8.7,24.2,0.358,0.6,2.7,0.222,8.1,21.5,0.375,2.4,4.2,0.5710000000000001,0.6,5.1,5.7,3.6,2.1,0.3,3.9,7.2,20.3,0,79,107
Dave Cowens*,C,31,BOS,66,55,2159,9.1,20.2,0.45299999999999996,0.0,0.3,0.083,9.1,19.9,0.45799999999999996,2.1,2.6,0.779,2.7,8.8,11.6,4.5,1.5,1.3,2.3,4.7,20.4,0,104,100
Charlie Criss,PG,31,ATL,81,0,1794,6.7,15.6,0.431,0.0,0.5,0.059000000000000004,6.7,15.2,0.442,4.7,5.7,0.8109999999999999,0.7,2.4,3.1,6.7,2.0,0.1,3.5,3.6,18.2,0,102,106
Terry Crosby,PG,23,KCK,4,0,28,3.3,6.6,0.5,0.0,0.0,0.0,3.3,6.6,0.5,3.3,3.3,1.0,0.0,1.7,1.7,11.6,0.0,0.0,8.3,6.6,10.0,0,81,109
Pat Cummings,C,23,MIL,71,0,900,9.7,19.3,0.505,0.0,0.0,0.0,9.7,19.3,0.505,4.9,6.4,0.764,4.2,8.2,12.4,2.8,1.1,0.9,3.9,7.3,24.4,0,107,103
Bob Dandridge,SF,32,WSB,45,0,1457,10.6,23.4,0.451,0.1,0.4,0.182,10.5,23.1,0.455,3.9,4.9,0.809,2.0,5.9,7.9,5.7,0.9,1.2,3.9,3.6,25.1,0,99,107
Adrian Dantley*,SF,23,UTA,68,0,2674,13.4,23.3,0.5760000000000001,0.0,0.0,0.0,13.4,23.3,0.5770000000000001,8.1,9.7,0.8420000000000001,3.4,6.1,9.5,3.5,1.8,0.3,4.3,3.9,35.0,0,119,110
Brad Davis,PG,24,TOT,18,0,268,6.4,11.4,0.556,0.0,0.2,0.0,6.4,11.3,0.565,2.4,2.9,0.813,0.7,2.4,3.1,9.1,2.4,0.2,2.5,5.1,15.1,0,118,111
Harry Davis,SF,24,SAS,4,0,30,8.8,17.5,0.5,0.0,0.0,0.0,8.8,17.5,0.5,1.5,2.9,0.5,2.9,5.8,8.8,0.0,1.5,0.0,4.4,11.7,19.0,0,87,110
Johnny Davis,PG,24,IND,82,0,2912,7.8,18.3,0.428,0.1,0.7,0.095,7.8,17.6,0.44,4.8,5.6,0.8640000000000001,1.6,2.0,3.6,6.9,1.7,0.4,3.2,2.8,20.5,0,106,110
Walter Davis,SF,25,PHO,75,0,2309,13.0,23.1,0.563,0.0,0.1,0.0,13.0,23.0,0.565,5.9,7.2,0.8190000000000001,1.5,3.9,5.4,6.7,2.3,0.4,4.8,4.0,32.0,0,112,104
Darryl Dawkins,C,23,PHI,80,0,2541,9.1,17.3,0.522,0.0,0.1,0.0,9.1,17.2,0.526,3.5,5.3,0.653,3.6,9.1,12.7,2.7,0.9,2.6,4.2,6.0,21.6,0,101,100
Paul Dawkins,SF,22,UTA,57,0,776,8.9,19.0,0.47,0.1,0.3,0.2,8.9,18.7,0.475,2.1,3.0,0.688,2.7,5.3,7.9,4.9,2.1,0.6,4.8,7.1,20.0,0,92,110
Greg Deane,SG,22,UTA,7,0,48,2.0,11.3,0.182,1.0,1.0,1.0,1.0,10.2,0.1,5.1,7.2,0.7140000000000001,2.0,4.1,6.1,6.1,0.0,0.0,3.1,3.1,10.2,0,84,116
Larry Demic,PF,22,NYK,82,0,1872,5.5,12.7,0.436,0.0,0.0,0.0,5.5,12.7,0.436,2.6,4.4,0.601,4.7,6.9,11.6,1.5,1.3,0.7,4.0,7.4,13.7,0,89,108
Coby Dietrick,C,31,CHI,79,0,1830,5.8,12.9,0.45399999999999996,0.0,0.2,0.111,5.8,12.6,0.46,2.3,3.0,0.763,2.6,6.7,9.3,5.6,2.3,1.3,2.9,5.9,14.0,0,102,105
Leon Douglas,C,25,DET,70,0,1782,5.6,11.4,0.486,0.0,0.0,0.0,5.6,11.4,0.48700000000000004,3.1,4.7,0.6759999999999999,4.3,8.3,12.6,3.0,0.8,1.6,3.2,6.3,14.3,0,103,109
John Drew,SF,25,ATL,80,0,2306,11.3,24.9,0.45299999999999996,0.0,0.1,0.0,11.3,24.7,0.455,10.3,13.6,0.757,4.3,5.6,9.9,2.1,1.9,0.5,5.1,6.6,32.8,0,105,103
Terry Duerod,SG,23,DET,67,0,1331,9.5,20.1,0.47200000000000003,0.5,1.8,0.28300000000000003,9.0,18.3,0.49,1.5,2.2,0.682,1.0,2.3,3.3,3.9,1.4,0.4,2.7,3.4,21.0,0,100,113
Mike Dunleavy,PG,25,HOU,51,0,1036,6.8,14.6,0.46399999999999997,0.1,0.9,0.15,6.6,13.7,0.485,5.1,6.1,0.828,1.2,3.4,4.6,9.6,1.8,0.2,5.0,5.5,18.8,0,104,110
T.R. Dunn,SG,24,POR,82,0,1841,6.3,14.6,0.436,0.0,0.1,0.0,6.3,14.5,0.43799999999999994,2.2,2.9,0.757,3.5,5.1,8.6,3.9,2.7,0.8,2.4,3.8,14.9,0,102,103
James Edwards,C,24,IND,82,0,2314,10.5,20.5,0.512,0.0,0.0,0.0,10.5,20.5,0.512,4.6,6.7,0.6809999999999999,3.6,7.9,11.5,2.5,1.1,2.1,2.6,6.4,25.6,0,112,105
Bob Elliott,PF,24,NJN,54,0,722,6.3,14.3,0.44299999999999995,0.1,0.3,0.25,6.3,14.0,0.446,6.5,9.5,0.684,4.2,7.4,11.6,3.3,1.8,0.9,5.5,6.1,19.2,0,94,102
Bo Ellis,PF,25,DEN,48,0,502,5.6,12.5,0.449,0.0,0.3,0.0,5.6,12.2,0.45899999999999996,3.7,4.9,0.755,4.7,6.0,10.7,2.8,0.9,2.2,2.2,6.2,14.9,0,109,108
Len Elmore,C,27,KCK,58,0,915,5.3,12.3,0.43,0.0,0.0,0.0,5.3,12.3,0.43,2.6,3.8,0.6890000000000001,3.8,9.3,13.1,3.3,2.1,2.0,3.4,7.8,13.2,0,93,97
Alex English*,SF,26,TOT,78,0,2401,10.6,21.3,0.49700000000000005,0.0,0.1,0.33299999999999996,10.6,21.2,0.498,4.0,5.1,0.789,5.2,6.4,11.6,4.3,1.4,1.2,4.1,4.0,25.3,0,106,107
Julius Erving*,SF,29,PHI,78,0,2812,13.9,26.7,0.519,0.1,0.3,0.2,13.8,26.4,0.523,7.0,8.8,0.787,3.6,6.0,9.5,5.9,2.8,2.3,4.7,3.4,34.8,0,111,99
Earl Evans,PF,24,DET,36,0,381,7.4,16.5,0.45,0.8,2.1,0.389,6.6,14.3,0.45899999999999996,2.8,4.9,0.5710000000000001,3.1,5.8,8.8,4.4,1.6,0.1,4.2,7.5,18.5,0,95,110
Mike Evans,SG,24,SAS,79,0,1246,7.3,16.3,0.44799999999999995,0.4,1.5,0.28600000000000003,6.9,14.9,0.46399999999999997,2.0,3.0,0.682,1.0,2.7,3.8,8.1,2.1,0.3,4.5,6.8,17.1,0,94,110
Eric Fernsten,PF,26,BOS,56,0,431,7.7,16.6,0.46399999999999997,0.0,0.0,0.0,7.7,16.6,0.46399999999999997,3.6,5.6,0.635,4.3,6.1,10.4,3.0,1.8,1.3,2.2,4.7,19.0,0,108,101
Chris Ford,SG,31,BOS,73,73,2115,7.3,15.7,0.465,1.5,3.6,0.42700000000000005,5.7,12.1,0.47700000000000004,1.9,2.5,0.754,1.7,2.3,4.0,4.8,2.5,0.6,2.3,3.9,18.0,0,111,104
Don Ford,SF,27,TOT,73,0,999,6.0,12.6,0.478,0.0,0.1,0.33299999999999996,6.0,12.4,0.48,2.1,2.4,0.8490000000000001,2.0,6.5,8.5,3.0,1.0,1.0,2.3,6.0,14.1,0,104,106
Phil Ford,PG,23,KCK,82,0,2621,8.7,18.8,0.462,0.1,0.4,0.174,8.6,18.4,0.469,6.1,7.5,0.818,0.5,2.5,3.1,10.8,2.4,0.1,5.0,3.7,23.6,0,104,103
Walt Frazier*,PG,34,CLE,3,0,27,6.7,18.5,0.364,0.0,1.7,0.0,6.7,16.8,0.4,3.4,3.4,1.0,1.7,3.4,5.0,13.5,3.4,1.7,6.7,3.4,16.8,0,87,104
World B. Free,SG,26,SDC,68,0,2585,13.5,28.5,0.474,0.2,0.5,0.36,13.3,28.0,0.47600000000000003,10.5,13.9,0.753,2.4,2.0,4.4,5.2,1.5,0.6,4.2,3.6,37.6,0,112,113
Terry Furlow,SG,25,TOT,76,0,2122,9.9,21.4,0.46399999999999997,0.6,1.9,0.293,9.4,19.5,0.48100000000000004,4.0,4.5,0.872,1.6,2.9,4.5,6.8,1.7,0.5,3.8,2.3,24.4,0,104,111
Mike Gale,PG,29,SAS,67,0,1474,5.1,11.2,0.45399999999999996,0.1,0.4,0.154,5.0,10.8,0.46399999999999997,2.9,3.6,0.8079999999999999,1.0,3.5,4.5,9.3,3.7,0.4,3.4,4.0,13.1,0,104,107
Gary Garland,PG,22,DEN,78,0,1106,6.5,14.9,0.435,0.3,0.8,0.316,6.2,14.1,0.442,0.8,1.1,0.6920000000000001,2.1,3.7,5.8,6.1,2.3,0.2,3.0,3.3,13.9,0,95,109
Gus Gerard,SF,26,KCK,73,0,869,8.5,18.6,0.457,0.1,0.2,0.33299999999999996,8.5,18.5,0.45799999999999996,3.5,5.4,0.66,4.1,5.4,9.5,2.3,2.2,1.4,2.6,5.1,20.6,0,101,100
George Gervin*,SG,27,SAS,78,0,2934,15.3,29.0,0.528,0.5,1.5,0.314,14.8,27.5,0.54,7.5,8.9,0.852,2.3,3.7,6.0,3.0,1.6,1.2,3.8,3.1,38.6,0,115,110
John Gianelli,C,29,UTA,17,0,285,4.0,11.4,0.348,0.0,0.0,0.0,4.0,11.4,0.348,1.6,2.8,0.563,2.4,8.3,10.7,2.9,1.0,1.2,3.8,4.5,9.5,0,75,110
Artis Gilmore*,C,30,CHI,48,0,1568,9.2,15.4,0.595,0.0,0.0,0.0,9.2,15.4,0.595,7.4,10.3,0.7120000000000001,3.2,9.7,13.0,4.0,0.9,1.8,4.0,5.0,25.7,0,117,105
Jack Givens,SF,23,ATL,82,0,1254,7.0,18.3,0.385,0.0,0.1,0.0,7.0,18.2,0.386,4.1,5.0,0.828,4.4,5.0,9.4,2.3,2.0,0.7,2.3,5.1,18.2,0,101,103
Mike Glenn,SG,24,NYK,75,0,800,10.6,20.5,0.516,0.1,0.6,0.2,10.5,19.9,0.525,3.5,4.1,0.863,1.2,2.5,3.7,4.8,2.0,0.4,2.1,4.5,24.8,0,115,110
Glen Gondrezick,SF,24,DEN,59,0,1020,6.7,13.0,0.517,0.1,0.3,0.33299999999999996,6.6,12.7,0.521,4.2,5.5,0.76,4.8,6.9,11.7,3.7,3.1,0.7,2.6,5.4,17.7,0,116,104
Mike Green,C,28,KCK,21,0,459,7.0,16.1,0.434,0.0,0.2,0.0,7.0,15.9,0.439,2.4,4.3,0.5710000000000001,3.5,7.9,11.4,2.8,1.3,2.1,3.6,5.6,16.4,0,90,100
Dave Greenwood,PF,22,CHI,82,0,2791,8.4,17.7,0.474,0.0,0.1,0.14300000000000002,8.4,17.6,0.47600000000000003,5.7,7.0,0.81,3.8,9.3,13.1,3.1,1.0,2.2,3.5,5.3,22.5,0,107,105
Kevin Grevey,SF,26,WSB,65,0,1818,8.5,20.7,0.41200000000000003,0.9,2.4,0.37,7.6,18.3,0.41700000000000004,5.6,6.4,0.867,2.1,2.8,4.8,4.6,1.4,0.4,2.6,4.1,23.5,0,106,108
Paul Griffin,C,26,SAS,82,0,1812,4.2,7.6,0.5529999999999999,0.0,0.0,0.0,4.2,7.6,0.5529999999999999,4.2,5.8,0.725,3.7,6.9,10.6,6.0,2.0,1.3,3.2,7.4,12.6,0,116,107
Bob Gross,SF,26,POR,62,0,1581,6.8,14.5,0.46799999999999997,0.0,0.3,0.1,6.8,14.2,0.47600000000000003,2.9,3.5,0.833,2.6,5.1,7.7,7.0,1.8,1.4,5.1,5.5,16.6,0,96,104
Ernie Grunfeld,SF,24,KCK,80,0,1397,6.2,14.0,0.44299999999999995,0.0,0.1,0.5,6.2,13.9,0.44299999999999995,3.4,4.4,0.7709999999999999,2.9,4.8,7.7,3.6,1.9,0.3,2.7,5.0,15.8,0,101,102
Roy Hamilton,PG,22,DET,72,0,1116,4.6,11.5,0.401,0.0,0.1,0.0,4.6,11.4,0.40399999999999997,4.1,6.0,0.687,1.8,2.5,4.3,7.7,1.9,0.2,4.7,3.3,13.4,0,91,112
James Hardy,PF,23,UTA,76,0,1600,5.7,11.2,0.507,0.0,0.1,0.5,5.6,11.1,0.507,1.6,2.0,0.773,3.8,8.5,12.3,3.2,1.4,2.7,3.2,6.4,12.9,0,101,107
Joe Hassett,SG,24,IND,74,0,1135,8.7,20.6,0.42200000000000004,2.8,8.0,0.348,5.9,12.6,0.469,1.0,1.2,0.828,1.4,2.4,3.8,4.2,1.9,0.3,1.8,3.4,21.2,0,108,110
Steve Hawes,PF,29,ATL,82,0,1853,8.0,15.8,0.502,0.1,0.2,0.375,7.9,15.6,0.504,3.9,4.8,0.8240000000000001,3.9,9.1,13.0,3.8,1.9,0.8,3.2,5.4,19.9,0,111,100
Elvin Hayes*,PF,34,WSB,81,0,3183,11.2,24.6,0.45399999999999996,0.0,0.2,0.231,11.1,24.5,0.456,4.9,7.0,0.6990000000000001,4.0,9.2,13.2,1.9,0.9,2.8,3.2,4.5,27.3,0,101,103
Spencer Haywood*,PF,30,LAL,76,0,1544,8.6,17.7,0.48700000000000004,0.0,0.1,0.25,8.6,17.5,0.489,4.7,6.2,0.772,3.9,6.4,10.3,2.8,1.0,1.7,4.0,5.9,22.0,0,104,105
Gar Heard,PF,31,PHO,82,0,1403,5.6,13.4,0.41700000000000004,0.0,0.1,0.0,5.6,13.3,0.419,2.1,2.8,0.7440000000000001,3.9,8.5,12.4,3.2,2.7,1.6,2.9,5.8,13.2,0,95,98
