Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Keith Askins,SF,26,MIA,37,0,319,5.8,14.1,0.409,0.6,3.4,0.19,5.1,10.7,0.478,1.4,1.6,0.9,5.3,7.9,13.2,2.1,1.8,0.2,3.4,9.1,13.6,0,96,106
Stacey Augmon,SG,25,ATL,82,82,2605,8.6,16.8,0.51,0.0,0.1,0.14300000000000002,8.6,16.7,0.513,6.5,8.5,0.764,3.5,4.2,7.7,3.7,2.9,0.9,2.9,3.5,23.7,0,116,102
Isaac Austin,C,24,PHI,14,0,201,7.2,16.5,0.439,0.0,0.2,0.0,7.2,16.2,0.446,3.5,5.7,0.609,6.2,11.0,17.2,4.2,1.2,2.5,4.2,7.2,18.0,0,96,106
Anthony Avent,PF,24,TOT,74,40,1371,5.5,14.7,0.377,0.0,0.0,0.0,5.5,14.7,0.377,3.3,4.5,0.7240000000000001,5.3,7.2,12.5,2.4,1.2,1.1,3.1,5.4,14.4,0,93,109
John Bagley,PG,33,ATL,3,0,13,0.0,7.8,0.0,0.0,0.0,0.0,0.0,7.8,0.0,7.8,7.8,1.0,0.0,3.9,3.9,11.8,0.0,0.0,0.0,7.8,7.8,0,121,109
Thurl Bailey,PF,32,MIN,79,3,1297,9.1,17.8,0.51,0.0,0.1,0.0,9.1,17.7,0.512,4.7,5.8,0.799,2.6,5.8,8.4,2.1,0.8,2.3,2.3,3.6,22.8,0,111,110
Vin Baker,C,22,MIL,82,63,2560,8.6,17.2,0.501,0.0,0.1,0.2,8.6,17.1,0.502,4.6,8.2,0.569,5.5,6.8,12.3,3.2,1.2,2.3,3.2,4.6,21.9,0,106,109
Charles Barkley*,PF,30,PHO,65,65,2298,11.2,22.6,0.495,1.0,3.8,0.27,10.1,18.7,0.541,6.9,9.8,0.7040000000000001,4.3,11.4,15.7,6.4,2.2,0.8,4.4,3.5,30.3,0,113,103
Dana Barros,PG,26,PHI,81,70,2519,8.2,17.5,0.469,2.7,7.1,0.381,5.5,10.4,0.529,2.3,2.9,0.8,0.6,3.3,3.9,8.4,2.1,0.1,3.3,1.9,21.4,0,111,112
Jon Barry,SG,24,MIL,72,7,1242,6.5,15.6,0.414,1.3,4.7,0.278,5.2,10.9,0.47200000000000003,4.0,5.0,0.795,1.5,4.5,6.0,6.9,4.2,0.7,3.4,4.5,18.2,0,103,106
John Battle,SG,31,CLE,51,1,814,8.4,17.6,0.47600000000000003,0.3,1.2,0.263,8.0,16.3,0.49200000000000005,4.7,6.2,0.753,0.5,2.1,2.5,5.3,1.4,0.1,2.6,4.2,21.7,0,108,110
Benoit Benjamin,C,29,NJN,77,74,1817,7.8,16.3,0.48,0.0,0.0,0.0,7.8,16.3,0.48,4.2,5.9,0.71,3.7,10.1,13.8,1.2,1.0,2.5,2.7,5.5,19.9,0,105,103
Tony Bennett,PG,24,CHH,74,5,983,5.3,13.2,0.39899999999999997,1.4,3.8,0.36,3.9,9.4,0.415,0.6,0.8,0.733,0.8,3.7,4.5,8.2,2.0,0.1,2.0,4.2,12.4,0,103,111
David Benoit,SF,25,UTA,55,18,1070,6.7,17.4,0.385,0.6,2.8,0.203,6.1,14.5,0.42100000000000004,3.3,4.2,0.773,4.3,8.2,12.5,1.1,1.1,1.8,1.8,5.5,17.2,0,99,104
Rolando Blackman,SG,34,NYK,55,1,969,8.6,19.7,0.436,1.6,4.5,0.35700000000000004,7.0,15.2,0.46,2.6,2.8,0.9059999999999999,1.2,3.7,5.0,4.1,1.3,0.3,2.3,5.3,21.3,0,106,102
Mookie Blaylock,PG,26,ATL,81,81,2915,7.8,18.9,0.41100000000000003,2.0,6.0,0.33399999999999996,5.8,12.9,0.447,2.0,2.8,0.73,2.0,5.4,7.4,13.8,3.7,0.8,3.4,2.5,19.5,0,111,100
Corie Blount,PF,25,CHI,67,8,690,5.8,13.2,0.43700000000000006,0.0,0.0,0.0,5.8,13.2,0.43700000000000006,3.5,5.7,0.613,5.8,8.9,14.7,4.2,1.4,2.5,3.9,7.0,15.0,0,98,100
Muggsy Bogues,PG,29,CHH,77,77,2746,6.3,13.5,0.47100000000000003,0.0,0.2,0.16699999999999998,6.3,13.2,0.47600000000000003,2.2,2.8,0.8059999999999999,1.4,4.2,5.6,14.0,2.4,0.0,3.1,2.6,15.0,0,114,110
Manute Bol,C,31,TOT,14,0,116,1.7,8.3,0.21100000000000002,0.0,1.3,0.0,1.7,7.0,0.25,0.0,0.0,0.0,1.3,6.6,7.9,0.4,0.9,7.0,2.2,5.7,3.5,0,46,104
Walter Bond,SG,24,UTA,56,4,559,5.8,14.4,0.40399999999999997,1.8,5.0,0.35200000000000004,4.1,9.4,0.431,2.9,3.7,0.775,1.8,3.8,5.6,2.9,1.5,1.1,1.6,8.3,16.2,0,107,107
Anthony Bonner,SF,25,NYK,73,38,1402,6.0,10.6,0.563,0.0,0.0,0.0,6.0,10.6,0.563,1.8,3.9,0.47600000000000003,5.5,7.2,12.7,3.2,2.8,0.5,3.3,6.5,13.8,0,105,96
Anthony Bowie,SG,30,ORL,70,0,948,7.4,15.4,0.48100000000000004,0.1,1.0,0.055999999999999994,7.3,14.4,0.509,2.2,2.6,0.8370000000000001,1.5,4.8,6.4,5.4,1.7,0.6,3.1,4.3,17.0,0,104,108
Sam Bowie,C,32,LAL,25,7,556,6.8,15.6,0.436,0.1,0.4,0.25,6.7,15.2,0.44,6.5,7.5,0.867,2.4,9.4,11.8,4.3,0.4,2.5,3.9,5.9,20.2,0,104,108
Shawn Bradley,C,21,PHI,49,45,1385,7.3,17.8,0.409,0.0,0.1,0.0,7.3,17.7,0.41200000000000003,3.7,6.1,0.607,3.5,7.5,11.1,3.5,1.6,5.3,5.4,6.2,18.3,0,84,105
Terrell Brandon,PG,23,CLE,73,10,1548,7.8,18.5,0.42,0.2,1.1,0.21899999999999997,7.5,17.5,0.43200000000000005,4.7,5.5,0.858,1.3,4.1,5.4,9.4,2.8,0.5,3.8,3.7,20.5,0,103,105
Randy Breuer,C,33,SAC,26,3,247,1.6,5.2,0.308,0.0,0.2,0.0,1.6,5.0,0.32,0.6,2.8,0.214,3.0,8.2,11.2,1.6,1.2,3.8,1.8,6.0,3.8,0,72,106
Frank Brickowski,C,34,TOT,71,46,2094,8.8,18.1,0.488,0.1,0.5,0.2,8.7,17.6,0.496,4.7,6.1,0.768,2.0,7.7,9.7,5.3,1.9,0.6,4.3,5.8,22.5,0,101,108
Kevin Brooks,SF,24,DEN,34,0,190,9.5,26.0,0.364,1.1,6.0,0.174,8.4,20.0,0.42100000000000004,2.4,2.6,0.9,1.3,4.2,5.5,0.8,0.0,0.5,3.2,5.0,22.3,0,83,109
Scott Brooks,PG,28,HOU,73,0,1225,5.9,11.9,0.491,0.9,2.5,0.377,4.9,9.4,0.522,3.1,3.5,0.871,0.4,3.8,4.2,6.1,2.1,0.1,2.3,4.0,15.7,0,115,104
Chucky Brown,SF,25,DAL,1,0,10,5.1,5.1,1.0,0.0,0.0,0.0,5.1,5.1,1.0,5.1,5.1,1.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,10.2,15.2,0,218,114
Dee Brown,SG,25,BOS,77,76,2867,8.6,17.9,0.48,0.5,1.7,0.313,8.1,16.2,0.49700000000000005,3.2,3.8,0.831,1.1,4.1,5.3,6.1,2.7,0.8,2.2,3.6,20.9,0,111,108
Mike Brown,C,30,MIN,82,40,1921,2.9,6.9,0.42700000000000005,0.0,0.1,0.0,2.9,6.8,0.43,2.0,3.1,0.653,3.1,8.7,11.8,1.9,1.3,0.8,2.0,5.8,7.9,0,97,108
P.J. Brown,C,24,NJN,79,54,1950,4.3,10.4,0.415,0.0,0.2,0.16699999999999998,4.3,10.2,0.419,3.0,3.9,0.757,4.8,7.9,12.7,2.4,1.8,2.4,1.9,4.6,11.6,0,107,103
Randy Brown,PG,25,SAC,61,2,1041,5.2,11.9,0.43799999999999994,0.0,0.2,0.0,5.2,11.7,0.445,2.5,4.1,0.609,1.9,3.4,5.3,6.3,3.0,0.7,3.5,6.2,12.9,0,93,108
Mark Bryant,C,28,POR,79,10,1441,6.2,12.9,0.48200000000000004,0.0,0.0,0.0,6.2,12.9,0.483,2.4,3.5,0.6920000000000001,3.9,6.7,10.6,1.2,1.1,1.0,2.2,6.3,14.9,0,105,107
Jud Buechler,SF,25,GSW,36,0,218,9.3,18.7,0.5,2.7,6.4,0.414,6.7,12.2,0.545,2.2,4.4,0.5,2.9,4.2,7.1,3.6,1.8,0.2,2.7,5.3,23.6,0,112,109
Matt Bullard,PF,26,HOU,65,0,725,5.4,15.8,0.345,3.5,10.7,0.325,2.0,5.0,0.389,1.4,1.8,0.769,1.6,4.3,5.9,4.5,1.0,0.4,2.0,4.7,15.8,0,101,106
Evers Burns,PF,22,SAC,23,0,143,7.6,18.9,0.4,0.0,0.0,0.0,7.6,18.9,0.4,4.1,7.9,0.522,4.5,5.9,10.3,3.1,2.1,1.0,2.4,11.4,19.3,0,94,108
Scott Burrell,SF,23,CHH,51,16,767,6.3,15.0,0.419,0.1,0.4,0.33299999999999996,6.2,14.6,0.42100000000000004,3.0,4.5,0.657,3.0,5.5,8.5,4.0,2.4,1.0,2.9,5.6,15.7,0,96,108
Willie Burton,SF,25,MIA,53,1,697,9.1,20.8,0.43799999999999994,0.2,1.1,0.2,8.9,19.7,0.451,8.8,11.6,0.759,3.7,6.3,10.0,2.9,1.3,1.5,4.0,7.0,27.2,0,107,107
Mitchell Butler,SG,23,WSB,75,19,1321,7.8,15.8,0.495,0.0,0.2,0.0,7.8,15.7,0.501,3.9,6.8,0.578,4.0,4.5,8.5,2.9,2.0,0.8,3.3,5.0,19.6,0,103,112
Michael Cage,C,32,SEA,82,42,1708,5.1,9.3,0.545,0.0,0.0,0.0,5.1,9.2,0.546,1.1,2.2,0.486,4.8,8.3,13.1,1.3,2.3,1.1,1.5,5.3,11.2,0,115,100
Elden Campbell,PF,25,LAL,76,74,2253,8.3,18.0,0.462,0.0,0.0,0.0,8.3,18.0,0.46299999999999997,4.2,6.1,0.6890000000000001,3.7,7.9,11.6,1.9,1.4,3.3,2.2,5.4,20.8,0,106,107
Tony Campbell,SF,31,TOT,63,14,1214,9.6,21.5,0.44299999999999995,0.3,1.2,0.25,9.3,20.4,0.455,4.0,5.0,0.7829999999999999,3.2,4.6,7.8,3.5,2.1,0.6,3.5,5.6,23.4,0,100,107
Antoine Carr,PF,32,SAS,34,0,465,8.9,18.3,0.488,0.0,0.1,0.0,8.9,18.2,0.491,4.8,6.6,0.7240000000000001,1.4,4.5,5.8,1.7,1.0,2.5,1.7,8.6,22.7,0,112,106
Bill Cartwright,C,36,CHI,42,41,780,6.6,12.8,0.513,0.0,0.0,0.0,6.6,12.8,0.513,2.6,3.8,0.684,2.9,7.3,10.2,3.8,0.5,0.5,3.3,5.6,15.7,0,103,105
Sam Cassell,PG,24,HOU,66,6,1122,7.3,17.5,0.418,1.2,4.0,0.295,6.1,13.5,0.45299999999999996,4.1,4.8,0.841,1.1,4.9,6.0,8.6,2.7,0.3,4.2,6.1,19.8,0,100,102
Duane Causwell,C,25,SAC,41,8,674,5.2,10.0,0.518,0.0,0.0,0.0,5.2,10.0,0.518,2.9,5.0,0.588,5.0,8.6,13.6,0.8,1.4,3.6,2.4,8.0,13.3,0,106,105
Cedric Ceballos,SF,24,PHO,53,43,1602,13.2,24.6,0.535,0.0,0.3,0.0,13.2,24.3,0.541,5.0,6.8,0.7240000000000001,4.7,5.9,10.7,2.8,1.8,0.7,2.9,3.8,31.3,0,115,108
Tom Chambers,PF,34,UTA,80,0,1838,9.2,21.0,0.44,0.4,1.3,0.311,8.8,19.7,0.44799999999999995,6.2,7.9,0.7859999999999999,2.4,6.7,9.1,2.2,1.1,0.9,2.5,6.5,25.0,0,105,105
Rex Chapman,SG,26,WSB,60,59,2025,10.7,21.4,0.498,1.6,4.1,0.38799999999999996,9.1,17.3,0.524,4.2,5.1,0.816,1.4,2.2,3.6,4.6,1.5,0.2,2.9,2.1,27.0,0,113,116
Calbert Cheaney,SG,22,WSB,65,21,1604,10.2,21.7,0.47,0.0,0.7,0.043,10.2,21.0,0.484,3.9,5.0,0.77,2.7,3.2,5.9,3.9,2.0,0.3,3.4,4.6,24.3,0,102,114
Pete Chilcutt,PF,25,TOT,76,24,1365,7.4,16.3,0.45299999999999996,0.1,0.5,0.2,7.3,15.8,0.462,1.5,2.4,0.631,4.7,8.8,13.5,3.1,1.9,1.4,2.7,6.0,16.4,0,98,106
Doug Christie,SG,23,LAL,65,34,1515,8.1,18.7,0.434,1.3,3.9,0.32799999999999996,6.8,14.7,0.46299999999999997,4.8,6.9,0.6970000000000001,3.1,4.7,7.8,4.5,3.0,0.9,4.6,6.2,22.3,0,98,108
Ben Coleman,PF,32,DET,9,0,77,7.9,16.6,0.48,0.0,0.0,0.0,7.9,16.6,0.48,2.6,5.3,0.5,6.6,10.6,17.2,0.0,1.3,1.3,4.6,6.0,18.5,0,90,107
Derrick Coleman,PF,26,NJN,77,77,2778,9.8,21.9,0.447,0.7,2.2,0.314,9.1,19.7,0.462,7.9,10.3,0.774,4.7,11.0,15.7,4.7,1.2,2.6,3.8,3.8,28.2,0,111,102
Bimbo Coles,PG,25,MIA,76,4,1726,6.9,15.4,0.449,0.6,2.9,0.20199999999999999,6.3,12.5,0.507,3.0,3.9,0.779,1.5,3.2,4.7,7.8,2.2,0.4,3.2,3.9,17.4,0,108,108
Marty Conlon,C,26,TOT,30,9,579,8.1,14.1,0.5760000000000001,0.0,0.2,0.0,8.1,13.9,0.583,3.7,4.5,0.8109999999999999,4.5,7.4,11.9,2.9,0.8,0.7,2.8,5.9,19.9,0,118,111
Lester Conner,PG,34,IND,11,0,169,4.3,11.6,0.368,0.0,0.9,0.0,4.3,10.7,0.4,0.9,1.8,0.5,3.0,4.3,7.3,9.4,4.3,0.3,2.7,3.7,9.4,0,97,102
Anthony Cook,PF,26,TOT,25,0,203,6.5,13.5,0.48100000000000004,0.0,0.3,0.0,6.5,13.3,0.491,2.5,6.3,0.4,5.0,9.0,14.0,1.0,0.8,3.5,3.0,5.5,15.5,0,93,107
Duane Cooper,PG,24,PHO,23,2,136,6.6,15.0,0.439,0.4,2.6,0.14300000000000002,6.2,12.4,0.5,4.0,5.5,0.733,0.7,2.6,3.3,10.2,1.1,0.0,7.3,4.4,17.5,0,89,112
Tyrone Corbin,SF,31,UTA,82,17,2149,6.4,14.1,0.456,0.1,0.7,0.207,6.3,13.4,0.469,2.8,3.5,0.813,3.6,5.7,9.3,2.9,2.4,0.6,2.2,5.1,15.8,0,106,104
Chris Corchiani,PG,25,BOS,51,0,467,4.3,10.1,0.426,1.2,4.1,0.289,3.1,6.0,0.518,2.8,4.1,0.684,0.9,3.9,4.7,9.2,2.4,0.2,4.1,5.1,12.6,0,100,110
Joe Courtney,PF,24,TOT,52,1,345,9.8,21.5,0.45299999999999996,0.3,0.4,0.667,9.5,21.1,0.44799999999999995,4.7,6.8,0.6809999999999999,4.1,4.1,8.2,2.2,1.5,1.7,3.1,6.4,24.5,0,102,110
John Crotty,PG,24,UTA,45,0,313,7.4,16.3,0.455,1.8,4.0,0.45799999999999996,5.6,12.3,0.45299999999999996,5.1,5.9,0.861,1.8,3.3,5.1,12.7,2.5,0.2,4.4,5.9,21.7,0,115,106
Terry Cummings,PF,32,SAS,59,29,1133,8.6,20.1,0.428,0.0,0.1,0.0,8.6,20.0,0.43,3.0,5.0,0.589,6.2,7.8,14.0,2.4,1.5,0.6,2.8,6.4,20.2,0,100,105
Earl Cureton,PF,36,HOU,2,0,30,3.4,13.5,0.25,0.0,0.0,0.0,3.4,13.5,0.25,0.0,3.4,0.0,6.7,13.5,20.2,0.0,0.0,0.0,1.7,6.7,6.7,0,66,101
Dell Curry,SG,29,CHH,82,0,2173,12.1,26.5,0.455,3.4,8.6,0.402,8.6,18.0,0.48,2.6,3.0,0.873,1.6,4.3,5.9,5.0,2.2,0.6,2.7,3.6,30.2,0,109,109
Michael Curry,SG,25,PHI,10,0,43,3.5,16.3,0.214,0.0,2.3,0.0,3.5,14.0,0.25,3.5,4.7,0.75,0.0,1.2,1.2,1.2,1.2,0.0,3.5,7.0,10.5,0,56,115
Lloyd Daniels,SG,26,SAS,65,5,980,7.6,20.2,0.376,2.4,6.8,0.35200000000000004,5.2,13.4,0.389,2.5,3.5,0.7190000000000001,2.4,3.6,6.0,5.1,1.6,0.9,3.3,3.8,20.1,0,99,107
Brad Daugherty,C,28,CLE,50,50,1838,8.4,17.3,0.488,0.0,0.0,0.0,8.4,17.3,0.488,7.3,9.3,0.785,3.6,10.8,14.5,4.2,1.2,1.0,3.1,4.1,24.2,0,114,103
Antonio Davis,PF,25,IND,81,4,1732,6.4,12.6,0.508,0.0,0.0,0.0,6.4,12.6,0.509,5.8,9.0,0.642,5.6,9.4,15.0,1.6,1.3,2.5,3.2,5.6,18.6,0,110,102
Brian Davis,SF,23,MIN,68,3,374,5.4,17.1,0.317,0.1,0.4,0.33299999999999996,5.3,16.7,0.317,6.8,9.2,0.735,2.8,4.6,7.5,3.0,2.2,0.5,2.6,4.6,17.8,0,92,110
Dale Davis,PF,24,IND,66,64,2292,6.9,13.1,0.529,0.0,0.0,0.0,6.9,13.0,0.53,3.5,6.6,0.527,6.3,9.8,16.1,2.2,1.1,2.4,2.3,4.8,17.3,0,113,102
Hubert Davis,SG,23,NYK,56,27,1333,9.2,19.6,0.47100000000000003,2.1,5.1,0.402,7.2,14.5,0.496,3.3,4.0,0.825,0.9,1.7,2.6,6.4,1.6,0.2,2.9,4.6,23.8,0,112,103
Terry Davis,PF,26,DAL,15,5,286,4.3,10.5,0.40700000000000003,0.0,0.0,0.0,4.3,10.5,0.40700000000000003,1.4,2.1,0.667,5.3,7.8,13.1,1.1,1.6,0.2,0.9,4.8,9.9,0,107,109
Johnny Dawkins,PG,30,PHI,72,12,1343,6.6,15.8,0.418,1.4,3.9,0.35200000000000004,5.2,11.9,0.44,3.1,3.7,0.84,1.0,3.5,4.6,9.8,2.4,0.2,4.1,2.8,17.7,0,101,111
Todd Day,SG,24,MIL,76,39,2127,8.4,20.2,0.415,0.8,3.5,0.223,7.6,16.6,0.456,5.5,7.9,0.698,2.7,4.7,7.4,3.3,2.5,1.2,3.1,5.3,23.1,0,100,109
Terry Dehere,PG,22,LAC,64,6,759,8.2,21.7,0.377,1.5,3.6,0.40399999999999997,6.7,18.1,0.37200000000000005,3.9,5.1,0.753,1.6,2.7,4.3,5.0,1.8,0.2,3.9,4.4,21.7,0,91,112
Vinny Del Negro,SG,27,SAS,77,56,1949,8.4,17.3,0.48700000000000004,0.4,1.2,0.349,8.0,16.2,0.49700000000000005,3.8,4.6,0.8240000000000001,0.7,3.7,4.4,8.7,1.7,0.0,2.8,4.6,21.1,0,115,108
Bison Dele,C,24,DEN,80,1,1507,8.3,15.4,0.541,0.0,0.1,0.0,8.3,15.3,0.544,4.5,7.0,0.649,4.6,10.2,14.8,1.7,1.6,2.9,3.4,7.3,21.2,0,108,99
Dell Demps,PG,23,GSW,2,0,11,8.8,26.4,0.33299999999999996,0.0,0.0,0.0,8.8,26.4,0.33299999999999996,0.0,8.8,0.0,0.0,0.0,0.0,4.4,8.8,0.0,4.4,4.4,17.6,0,60,98
Vlade Divac*,C,25,LAL,79,73,2685,8.5,16.8,0.506,0.2,0.9,0.191,8.3,15.9,0.524,3.9,5.7,0.6859999999999999,5.3,10.7,15.9,5.7,1.7,2.1,3.6,5.4,21.0,0,110,105
Sherman Douglas,PG,27,BOS,78,78,2789,7.6,16.5,0.462,0.2,1.0,0.23199999999999998,7.4,15.5,0.47700000000000004,3.2,5.0,0.6409999999999999,1.3,2.2,3.5,12.3,1.6,0.2,4.2,3.1,18.7,0,103,113
Greg Dreiling,C,31,DAL,54,19,685,3.9,7.7,0.5,0.1,0.1,1.0,3.8,7.6,0.495,2.0,2.8,0.711,3.5,9.1,12.6,2.3,1.2,1.8,3.2,11.8,9.8,0,97,107
Clyde Drexler*,SG,31,POR,68,68,2334,9.8,23.0,0.428,1.5,4.6,0.324,8.4,18.4,0.45399999999999996,6.0,7.7,0.777,3.2,6.1,9.3,6.9,2.0,0.7,3.5,4.2,27.1,0,110,105
Kevin Duckworth,C,29,WSB,69,52,1485,6.2,14.9,0.41700000000000004,0.0,0.0,0.0,6.2,14.9,0.41700000000000004,3.0,4.4,0.667,3.5,7.5,11.0,1.9,1.2,1.2,3.4,7.5,15.4,0,91,111
Chris Dudley,C,28,POR,6,3,86,3.4,14.1,0.24,0.0,0.0,0.0,3.4,14.1,0.24,1.1,2.3,0.5,9.0,4.5,13.6,2.8,2.3,1.7,1.1,10.2,7.9,0,89,105
Joe Dumars*,SG,30,DET,69,69,2591,9.9,22.0,0.452,2.4,6.3,0.38799999999999996,7.5,15.7,0.47700000000000004,5.4,6.5,0.836,0.7,2.3,3.0,5.1,1.2,0.1,3.1,2.3,27.7,0,110,115
Acie Earl,C,23,BOS,74,8,1149,6.6,16.3,0.406,0.0,0.0,0.0,6.6,16.2,0.40700000000000003,4.7,7.0,0.675,3.7,7.1,10.8,0.5,1.0,2.3,3.1,7.8,17.9,0,92,108
Bill Edwards,PF,22,PHI,3,0,44,2.3,20.5,0.111,0.0,5.7,0.0,2.3,14.8,0.154,2.3,5.7,0.4,5.7,10.3,16.0,4.6,3.4,1.1,4.6,6.8,6.8,0,48,103
Blue Edwards,SF,28,MIL,82,64,2322,8.4,17.5,0.478,0.8,2.3,0.358,7.5,15.2,0.496,3.3,4.1,0.799,2.3,4.9,7.2,3.7,1.8,0.6,3.2,5.1,20.8,0,104,111
Doug Edwards,PF,23,ATL,16,0,107,8.1,23.3,0.34700000000000003,0.0,0.5,0.0,8.1,22.8,0.354,4.3,7.6,0.563,3.3,5.2,8.6,3.8,1.0,2.4,2.9,4.3,20.5,0,88,104
James Edwards,C,38,LAL,45,2,469,8.4,18.0,0.46399999999999997,0.0,0.0,0.0,8.4,18.0,0.46399999999999997,5.8,8.5,0.684,1.2,5.8,7.0,2.4,0.4,0.3,3.2,9.7,22.5,0,100,112
Kevin Edwards,SG,28,NJN,82,82,2727,8.7,18.9,0.45799999999999996,0.6,1.8,0.354,8.0,17.1,0.469,3.1,4.0,0.77,1.7,3.4,5.2,4.3,2.2,0.6,2.5,2.8,21.1,0,106,107
Craig Ehlo,SG,32,ATL,82,0,2147,7.5,16.8,0.446,1.8,5.2,0.348,5.7,11.6,0.491,2.7,3.7,0.727,1.7,4.9,6.6,6.5,3.2,0.6,3.1,3.8,19.5,0,108,101
Mario Elie,SF,30,HOU,67,8,1606,6.5,14.7,0.446,1.8,5.3,0.335,4.8,9.4,0.508,4.8,5.6,0.86,0.9,4.8,5.7,6.5,1.6,0.3,3.4,3.9,19.7,0,110,104
Sean Elliott,SF,25,DET,73,73,2409,7.6,16.7,0.455,0.6,1.8,0.299,7.1,14.9,0.474,2.9,3.7,0.8029999999999999,1.4,4.1,5.6,4.2,1.1,0.6,2.7,3.7,18.7,0,102,114
Dale Ellis,SF,33,SAS,77,75,2590,9.8,19.9,0.494,2.7,6.8,0.395,7.1,13.1,0.546,1.7,2.2,0.7759999999999999,1.4,3.8,5.2,1.6,1.4,0.2,1.5,2.9,24.1,0,119,108
Harold Ellis,SF,23,LAC,49,16,923,8.3,15.2,0.545,0.0,0.2,0.0,8.3,15.0,0.552,5.5,7.8,0.711,4.9,3.1,8.0,1.6,3.8,0.1,2.2,5.1,22.1,0,118,108
