Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Erick Barkley,PG,23,POR,19,4,228,5.7,16.0,0.353,0.2,1.6,0.14300000000000002,5.4,14.4,0.377,2.1,2.4,0.9,1.2,3.1,4.2,8.0,4.0,0.2,2.8,6.8,13.7,0,93,103
Dana Barros,PG,34,DET,29,20,582,6.8,17.6,0.385,2.2,6.5,0.33799999999999997,4.6,11.1,0.413,1.9,2.5,0.778,0.1,5.1,5.2,7.1,1.3,0.2,3.0,3.4,17.7,0,96,106
Brent Barry,SG,30,SEA,81,81,3040,7.1,14.0,0.508,2.9,6.9,0.424,4.2,7.1,0.588,3.5,4.1,0.846,1.0,6.8,7.8,7.6,2.6,0.7,2.9,3.2,20.6,0,124,104
Jon Barry,SG,32,DET,82,6,1985,6.8,14.0,0.489,3.3,6.9,0.469,3.6,7.1,0.508,2.9,3.1,0.9309999999999999,1.1,5.2,6.3,7.4,2.5,0.5,3.0,3.6,19.9,0,120,103
Mengke Bateer,C,26,DEN,27,10,408,6.9,17.2,0.402,0.5,1.6,0.33299999999999996,6.4,15.6,0.408,3.8,4.8,0.784,4.2,8.3,12.5,2.9,1.3,0.7,4.2,12.2,18.1,0,92,107
Tony Battie,C,25,BOS,74,73,1819,6.0,11.1,0.541,0.0,0.1,0.0,6.0,11.1,0.544,2.5,3.7,0.677,5.2,8.5,13.7,1.0,1.7,1.9,1.5,6.2,14.6,0,118,99
Shane Battier,SF,23,MEM,78,78,3097,7.0,16.3,0.429,1.8,4.7,0.373,5.3,11.7,0.451,3.4,4.8,0.7,3.1,4.0,7.1,3.7,2.1,1.4,2.6,3.7,19.1,0,104,107
Charlie Bell,SG,22,TOT,7,0,44,3.6,13.1,0.273,0.0,7.2,0.0,3.6,6.0,0.6,2.4,2.4,1.0,2.4,3.6,6.0,2.4,0.0,0.0,6.0,3.6,9.5,0,61,111
Raja Bell,SG,25,PHI,74,12,890,6.2,14.6,0.429,0.7,2.7,0.273,5.5,11.9,0.46399999999999997,2.2,2.9,0.75,1.9,4.9,6.7,4.3,1.3,0.2,2.9,6.6,15.4,0,97,104
Jonathan Bender,SF,21,IND,78,17,1647,6.3,14.6,0.43,1.4,4.0,0.36,4.9,10.6,0.457,4.4,5.7,0.773,2.0,5.7,7.7,2.0,0.6,1.6,3.0,4.7,18.4,0,101,107
Travis Best,PG,29,TOT,74,21,1747,6.9,15.6,0.44,0.6,1.8,0.35600000000000004,6.2,13.8,0.451,3.1,3.5,0.897,0.6,3.9,4.5,9.8,2.7,0.2,3.0,5.2,17.5,0,106,106
Mike Bibby,PG,23,SAC,80,80,2659,8.4,18.6,0.45299999999999996,1.0,2.6,0.37,7.5,16.0,0.466,2.9,3.6,0.8029999999999999,0.7,3.5,4.2,7.6,1.6,0.3,2.5,2.5,20.7,0,107,105
Chauncey Billups,PG,25,MIN,82,54,2355,7.8,18.5,0.423,2.8,7.1,0.39399999999999996,5.0,11.4,0.441,4.7,5.3,0.885,0.8,4.3,5.1,10.1,1.5,0.4,3.1,3.8,23.1,0,116,108
Mookie Blaylock,PG,34,GSW,35,0,599,4.2,12.4,0.342,1.3,3.6,0.35700000000000004,3.0,8.8,0.337,0.3,0.7,0.5,0.7,3.7,4.4,9.7,2.0,0.3,3.1,1.7,10.1,0,92,111
Corie Blount,PF,33,PHI,72,21,1426,4.4,9.5,0.45799999999999996,0.0,0.0,0.0,4.4,9.5,0.46,1.1,1.7,0.644,5.6,8.3,13.9,1.7,1.9,1.0,2.0,6.7,9.8,0,103,100
Mark Blount,C,26,BOS,44,0,415,4.0,9.5,0.42100000000000004,0.0,0.0,0.0,4.0,9.5,0.42100000000000004,3.8,4.6,0.8109999999999999,3.3,7.4,10.6,1.3,2.0,2.4,2.9,7.4,11.8,0,96,99
Calvin Booth,C,25,SEA,15,15,279,6.8,15.8,0.42700000000000005,0.0,0.0,0.0,6.8,15.8,0.42700000000000005,4.4,4.6,0.958,3.9,6.6,10.4,3.1,1.2,2.5,3.1,9.1,18.0,0,103,105
Ruben Boumtje-Boumtje,C,23,POR,33,1,245,2.9,7.0,0.406,0.0,0.0,0.0,2.9,7.0,0.406,2.9,5.5,0.52,4.6,7.5,12.1,0.9,0.7,3.5,3.1,8.3,8.6,0,88,103
Cal Bowdler,PF,24,ATL,52,0,585,5.4,15.5,0.35100000000000003,0.1,0.4,0.2,5.4,15.1,0.355,3.5,4.2,0.83,3.4,6.4,9.8,1.0,1.6,1.3,1.0,5.7,14.5,0,96,106
Bruce Bowen,SF,30,SAS,59,59,1699,4.9,12.5,0.389,1.8,4.6,0.37799999999999995,3.1,7.8,0.396,1.4,3.0,0.479,1.3,3.8,5.1,2.8,1.9,0.8,2.1,3.6,12.9,0,94,102
Ryan Bowen,SF,26,DEN,75,21,1686,4.6,9.7,0.479,0.0,0.4,0.083,4.6,9.3,0.495,2.2,2.9,0.75,4.2,5.2,9.4,1.6,2.4,1.3,1.3,5.4,11.5,0,113,107
Ira Bowman,SG,28,PHI,3,0,29,9.3,13.0,0.7140000000000001,0.0,1.9,0.0,9.3,11.2,0.833,0.0,0.0,0.0,0.0,1.9,1.9,1.9,3.7,0.0,0.0,5.6,18.6,0,147,101
Earl Boykins,PG,25,LAC,68,2,761,7.7,19.3,0.4,0.9,2.9,0.31,6.8,16.3,0.41600000000000004,3.3,4.3,0.77,1.9,1.9,3.8,10.2,1.4,0.1,3.1,3.1,19.6,0,105,111
Michael Bradley,PF,22,TOR,26,0,118,6.0,11.5,0.52,0.0,0.9,0.0,6.0,10.5,0.565,1.8,3.7,0.5,3.2,7.8,11.0,1.4,0.0,2.7,2.7,4.6,13.7,0,97,105
Shawn Bradley,C,29,DAL,53,16,757,5.3,11.1,0.479,0.0,0.1,0.0,5.3,11.1,0.48100000000000004,4.0,4.4,0.922,3.6,8.4,12.0,1.4,1.9,4.4,1.7,8.7,14.7,0,116,102
Elton Brand,PF,22,LAC,80,80,3020,9.4,17.8,0.527,0.0,0.0,0.0,9.4,17.8,0.527,6.9,9.2,0.742,7.0,9.3,16.3,3.4,1.4,2.9,3.1,4.5,25.6,0,120,103
Terrell Brandon,PG,31,MIN,32,28,962,8.5,20.1,0.425,0.2,1.3,0.174,8.3,18.9,0.442,4.6,4.6,0.988,0.9,4.2,5.1,14.6,2.9,0.3,2.4,2.7,21.9,0,117,105
Jamison Brewer,SG,21,IND,13,0,43,2.4,6.1,0.4,0.0,1.2,0.0,2.4,4.9,0.5,0.0,0.0,0.0,2.4,7.3,9.7,10.9,2.4,0.0,3.6,3.6,4.9,0,95,103
Primož Brezec,C,22,IND,22,4,160,4.6,9.5,0.483,0.0,0.0,0.0,4.6,9.5,0.483,4.9,8.2,0.6,5.2,3.9,9.1,2.0,0.0,2.3,2.0,9.1,14.0,0,113,108
Chucky Brown,SF,33,SAC,18,0,92,5.5,14.7,0.37,0.0,0.0,0.0,5.5,14.7,0.37,0.5,1.1,0.5,5.5,12.6,18.0,3.3,1.1,2.2,2.7,6.6,11.5,0,88,98
Damone Brown,SF,22,PHI,17,0,67,6.4,16.9,0.381,0.0,0.8,0.0,6.4,16.1,0.4,5.6,6.4,0.875,1.6,1.6,3.2,1.6,0.8,0.8,7.3,8.9,18.5,0,76,107
Dee Brown,PG,33,ORL,7,0,65,2.4,15.8,0.15,0.8,9.5,0.083,1.6,6.3,0.25,0.0,0.0,0.0,0.0,7.1,7.1,1.6,2.4,0.8,3.2,3.2,5.5,0,37,104
Ernest Brown,C,22,MIA,3,0,21,2.6,15.7,0.16699999999999998,0.0,0.0,0.0,2.6,15.7,0.16699999999999998,2.6,10.5,0.25,2.6,13.1,15.7,0.0,0.0,2.6,7.8,10.5,7.8,0,35,98
Kedrick Brown,SF,20,BOS,29,5,245,4.9,14.8,0.32899999999999996,1.1,5.7,0.185,3.8,9.1,0.419,2.5,4.2,0.6,2.3,8.3,10.6,3.2,3.8,1.5,1.5,3.8,13.3,0,90,96
Kwame Brown,PF,19,WAS,57,3,817,6.3,16.2,0.387,0.0,0.1,0.0,6.3,16.1,0.38799999999999996,4.7,6.6,0.7070000000000001,4.2,9.0,13.2,2.9,1.1,1.7,2.9,7.0,17.2,0,96,105
P.J. Brown,C,32,CHH,80,80,2563,5.2,11.0,0.474,0.0,0.0,0.0,5.2,11.0,0.474,3.5,4.1,0.858,5.7,10.7,16.4,2.2,1.2,1.6,1.8,4.6,14.0,0,118,101
Randy Brown,PG,33,BOS,1,0,6,0.0,8.6,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,8.6,0.0,8.6,0.0,0,84,102
Tierre Brown,SG,22,HOU,40,1,403,6.6,15.5,0.426,0.5,1.6,0.33299999999999996,6.1,13.9,0.43700000000000006,2.8,3.8,0.75,1.6,4.1,5.7,9.5,2.6,0.4,5.4,3.5,16.6,0,94,109
Rick Brunson,PG,29,POR,59,2,520,4.6,11.7,0.39799999999999996,0.6,1.1,0.545,4.0,10.5,0.382,3.0,4.2,0.7070000000000001,2.4,4.6,7.0,11.8,2.6,0.2,4.9,5.3,12.9,0,99,105
Kobe Bryant,SG,23,LAL,80,80,3063,12.7,27.2,0.469,0.6,2.2,0.25,12.2,24.9,0.489,8.3,10.0,0.8290000000000001,1.9,5.6,7.5,7.5,2.0,0.6,3.8,3.9,34.4,0,112,103
Mark Bryant,PF,36,SAS,30,3,206,6.5,14.2,0.455,0.0,0.0,0.0,6.5,14.2,0.455,1.6,2.1,0.75,6.5,4.9,11.4,2.6,1.8,0.5,1.6,9.8,14.5,0,111,102
Greg Buckner,SG,25,DAL,44,16,885,6.1,11.6,0.525,0.3,0.9,0.313,5.8,10.6,0.544,2.3,3.4,0.69,3.9,6.2,10.1,2.8,1.8,1.1,1.6,7.2,14.8,0,119,107
Jud Buechler,SF,33,TOT,66,2,684,3.3,8.9,0.373,1.6,4.5,0.35,1.7,4.4,0.397,0.2,0.3,0.5,2.2,6.6,8.7,2.4,1.6,0.6,1.1,4.0,8.4,0,102,106
Rodney Buford,SG,24,MEM,63,21,1769,7.7,17.7,0.435,0.5,2.1,0.243,7.2,15.6,0.461,1.7,2.4,0.725,1.5,6.6,8.1,2.1,1.3,0.4,1.9,3.3,17.6,0,95,108
Matt Bullard,PF,34,CHH,31,0,350,6.0,17.6,0.33899999999999997,2.4,8.7,0.281,3.5,8.9,0.397,1.7,1.8,0.917,1.5,5.7,7.2,2.4,0.3,0.3,1.8,4.4,16.1,0,94,108
Mitchell Butler,SG,31,POR,11,0,90,6.0,13.7,0.435,0.6,1.8,0.33299999999999996,5.4,11.9,0.45,4.8,7.2,0.667,3.6,4.8,8.4,3.0,0.0,0.6,3.0,6.0,17.3,0,104,110
Jason Caffey,PF,28,MIL,23,0,283,6.8,13.5,0.5,0.0,0.2,0.0,6.8,13.3,0.507,5.1,8.1,0.628,4.5,4.9,9.4,2.3,0.8,0.9,3.6,7.3,18.6,0,104,110
Marcus Camby,C,27,NYK,29,29,1007,6.9,15.4,0.44799999999999995,0.0,0.1,0.0,6.9,15.4,0.45,3.3,5.3,0.626,4.7,12.4,17.1,1.8,1.8,2.7,2.2,5.7,17.1,0,100,100
Elden Campbell,PF,33,CHH,77,74,2156,9.5,19.7,0.484,0.0,0.0,0.0,9.5,19.7,0.485,7.6,9.5,0.797,3.3,9.9,13.2,2.5,1.5,3.4,3.4,6.6,26.7,0,109,100
Brian Cardinal,PF,24,DET,8,0,43,7.4,16.1,0.462,3.7,8.7,0.429,3.7,7.4,0.5,2.5,2.5,1.0,2.5,5.0,7.4,2.5,1.2,0.0,0.0,6.2,21.1,0,134,106
Anthony Carter,PG,26,MIA,46,18,1050,4.7,13.6,0.342,0.1,1.0,0.053,4.6,12.6,0.365,1.0,1.9,0.528,1.0,5.1,6.1,11.2,2.6,0.2,3.8,4.4,10.4,0,84,100
Vince Carter,SG,25,TOR,60,60,2385,12.7,29.6,0.428,2.7,7.1,0.387,9.9,22.5,0.441,5.6,7.0,0.7979999999999999,3.1,4.0,7.1,5.4,2.1,1.0,3.5,4.3,33.6,0,107,105
Sam Cassell,PG,32,MIL,74,73,2605,11.3,24.4,0.46299999999999997,1.5,4.2,0.348,9.9,20.3,0.486,5.8,6.7,0.86,1.1,5.3,6.4,10.1,1.8,0.2,3.6,4.2,29.8,0,112,109
Kelvin Cato,C,27,HOU,75,73,1917,5.4,9.3,0.583,0.0,0.0,0.0,5.4,9.2,0.585,3.2,5.5,0.5820000000000001,5.0,9.9,14.9,0.8,1.1,2.7,1.5,5.9,14.0,0,122,106
Tyson Chandler,C,19,CHI,71,31,1389,5.8,11.6,0.49700000000000005,0.0,0.0,0.0,5.8,11.6,0.49700000000000005,5.1,8.5,0.604,4.4,8.7,13.1,2.1,1.1,3.5,3.8,6.8,16.6,0,99,105
Calbert Cheaney,SG,30,DEN,68,47,1631,7.3,15.2,0.48100000000000004,0.0,0.1,0.0,7.3,15.0,0.485,1.5,2.2,0.687,1.9,6.0,7.8,3.6,1.1,0.7,2.3,5.1,16.1,0,100,110
Chris Childs,PG,34,TOR,69,4,1576,3.3,10.2,0.32799999999999996,1.1,4.1,0.275,2.2,6.0,0.364,2.0,2.4,0.8170000000000001,0.6,4.7,5.3,12.0,1.9,0.2,4.2,6.1,9.8,0,94,105
Doug Christie,SG,31,SAC,81,81,2798,6.1,13.2,0.46,1.6,4.6,0.35200000000000004,4.5,8.6,0.518,3.7,4.3,0.851,1.3,5.4,6.7,6.1,2.9,0.4,2.9,3.8,17.4,0,112,101
Keon Clark,C,26,TOR,81,31,2185,9.4,19.2,0.49,0.0,0.1,0.0,9.4,19.1,0.494,3.8,5.7,0.674,4.5,10.4,14.9,2.2,1.4,3.0,3.5,6.4,22.6,0,102,99
Speedy Claxton,PG,23,PHI,67,18,1528,6.4,16.0,0.4,0.1,1.2,0.121,6.3,14.8,0.42200000000000004,4.0,4.8,0.838,1.6,4.0,5.7,7.0,3.4,0.2,3.4,5.1,17.0,0,98,100
Mateen Cleaves,PG,24,SAC,32,0,153,9.8,22.3,0.441,0.7,2.6,0.25,9.2,19.7,0.467,2.6,3.0,0.889,0.3,2.3,2.6,8.2,2.3,0.0,8.9,3.0,23.0,0,81,105
Derrick Coleman,PF,34,PHI,58,58,2080,8.6,19.1,0.45,0.7,2.2,0.337,7.9,16.9,0.465,4.8,5.9,0.815,4.3,8.9,13.2,2.5,1.1,1.3,3.1,4.1,22.7,0,106,101
Bimbo Coles,PG,33,CLE,47,1,693,4.3,11.2,0.384,0.3,1.5,0.2,4.0,9.7,0.413,2.5,2.8,0.892,0.9,3.3,4.2,8.2,1.0,0.3,2.4,4.5,11.4,0,102,113
Jason Collier,C,24,HOU,25,2,365,6.1,14.2,0.43200000000000005,0.0,0.1,0.0,6.1,14.0,0.436,3.6,4.8,0.75,4.6,7.6,12.2,1.3,0.9,0.6,1.9,6.0,15.8,0,105,110
Jarron Collins,C,23,UTA,70,68,1440,5.8,12.7,0.461,0.0,0.0,0.0,5.8,12.6,0.462,4.9,6.7,0.74,5.1,5.8,10.9,2.1,1.1,0.8,2.1,8.6,16.6,0,113,107
Jason Collins,C,23,NJN,77,9,1407,4.3,10.3,0.42100000000000004,0.0,0.1,0.5,4.3,10.3,0.42,4.3,6.1,0.701,4.9,6.3,11.2,3.0,1.1,1.7,2.7,6.4,13.0,0,104,101
Chris Crawford,PF,26,ATL,7,4,131,8.4,17.9,0.467,0.0,0.4,0.0,8.4,17.5,0.47700000000000004,4.4,6.0,0.733,3.6,6.4,10.0,2.0,0.8,2.0,4.0,8.4,21.1,0,96,107
Jamal Crawford,PG,21,CHI,23,6,481,9.8,20.6,0.47600000000000003,2.9,6.4,0.44799999999999995,6.9,14.2,0.488,1.1,1.4,0.769,0.6,3.2,3.7,6.1,2.0,0.6,3.5,2.0,23.6,0,102,110
Joe Crispin,PG,22,TOT,21,0,156,8.7,22.9,0.382,5.0,13.1,0.385,3.7,9.7,0.379,4.0,4.4,0.9229999999999999,0.7,3.0,3.7,8.7,1.7,0.0,3.4,3.4,26.6,0,111,108
Austin Croshere,PF,26,IND,76,1,1286,7.5,18.2,0.413,2.0,5.9,0.33799999999999997,5.5,12.3,0.449,3.9,4.6,0.851,3.0,8.9,11.9,3.1,1.1,1.2,2.7,4.3,20.9,0,104,104
John Crotty,PG,32,UTA,41,0,802,6.5,13.8,0.47100000000000003,2.1,4.6,0.449,4.4,9.2,0.48200000000000004,3.8,4.4,0.8640000000000001,1.1,3.9,5.0,9.4,1.3,0.1,3.4,5.1,18.8,0,117,109
Vonteego Cummings,PG,25,PHI,58,1,501,8.4,20.2,0.41700000000000004,1.3,5.0,0.261,7.1,15.2,0.46799999999999997,2.6,3.4,0.75,1.5,4.1,5.6,6.5,1.9,0.5,3.9,5.7,20.7,0,96,103
Dell Curry,SG,37,TOR,56,4,886,8.6,21.2,0.406,2.7,8.0,0.344,5.9,13.2,0.444,2.0,2.3,0.892,1.4,3.5,4.9,3.7,1.3,0.4,2.5,3.1,22.0,0,101,107
Eddy Curry,C,19,CHI,72,31,1150,8.7,17.4,0.501,0.0,0.0,0.0,8.7,17.4,0.501,4.8,7.4,0.6559999999999999,5.1,7.4,12.5,1.2,0.7,2.4,3.2,8.0,22.3,0,103,107
Michael Curry,SG,33,DET,82,75,1912,3.5,7.7,0.45299999999999996,0.2,0.7,0.26899999999999996,3.3,7.0,0.47200000000000003,2.0,2.5,0.7909999999999999,0.4,4.3,4.7,3.5,1.3,0.3,1.7,5.8,9.2,0,102,106
Samuel Dalembert,C,20,PHI,34,0,177,6.7,15.3,0.44,0.0,0.0,0.0,6.7,15.3,0.44,2.1,5.5,0.389,7.6,13.1,20.7,1.5,1.8,4.0,4.3,9.2,15.6,0,88,93
Erick Dampier,C,26,GSW,73,46,1740,6.1,14.0,0.435,0.0,0.0,0.0,6.1,14.0,0.435,4.0,6.2,0.645,4.9,6.4,11.3,2.5,0.5,4.9,4.6,6.9,16.2,0,92,108
Antonio Daniels,SG,26,SAS,82,13,2175,6.6,15.0,0.44,1.4,4.8,0.29100000000000004,5.2,10.2,0.51,3.9,5.1,0.752,0.6,3.8,4.3,5.6,1.2,0.3,1.7,2.5,18.5,0,113,104
Antonio Davis,PF,33,TOR,77,77,2978,7.4,17.5,0.426,0.0,0.0,0.0,7.4,17.5,0.426,5.3,6.5,0.818,4.6,8.8,13.4,2.8,1.0,1.5,2.9,4.1,20.2,0,104,103
Baron Davis,PG,22,CHH,82,82,3318,9.0,21.6,0.41700000000000004,2.7,7.7,0.35600000000000004,6.3,13.9,0.451,3.2,5.5,0.58,1.5,4.1,5.6,11.3,2.8,0.8,4.0,3.9,23.9,0,105,104
Dale Davis,C,32,POR,78,77,2447,6.5,12.7,0.51,0.0,0.0,0.0,6.5,12.7,0.51,3.3,4.7,0.708,5.8,9.4,15.1,2.1,1.4,1.8,1.4,4.2,16.3,0,122,103
Emanual Davis,PG,33,ATL,28,20,774,4.7,13.4,0.354,2.0,5.7,0.341,2.8,7.6,0.363,1.1,1.2,0.889,1.3,3.7,5.0,4.6,1.8,0.3,3.5,4.6,12.5,0,87,109
Hubert Davis,SG,31,WAS,51,17,1231,6.4,14.4,0.44799999999999995,2.5,5.6,0.452,3.9,8.8,0.445,0.7,0.9,0.762,0.3,3.1,3.4,4.7,1.2,0.1,1.9,2.6,16.1,0,109,111
Ricky Davis,SF,22,CLE,82,8,1954,10.2,21.3,0.48100000000000004,0.3,1.0,0.314,9.9,20.3,0.489,5.3,6.7,0.79,1.7,4.9,6.6,4.8,1.9,0.6,4.0,3.9,26.1,0,103,109
Andrew DeClercq,C,28,ORL,61,14,633,5.5,12.1,0.45,0.0,0.0,0.0,5.5,12.1,0.45,2.3,4.1,0.56,6.0,7.2,13.3,1.8,1.9,2.0,2.8,10.6,13.2,0,100,103
Vinny Del Negro,PG,35,PHO,2,0,6,8.7,35.0,0.25,0.0,0.0,0.0,8.7,35.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,17.5,0,81,114
Tony Delk,SG,28,TOT,63,17,1447,8.2,21.2,0.384,2.4,7.7,0.313,5.7,13.5,0.425,2.8,3.5,0.804,2.1,5.2,7.3,4.8,1.9,0.4,2.1,3.5,21.6,0,102,105
Derrick Dial,SG,26,TOT,32,0,299,7.2,21.1,0.342,0.2,1.9,0.091,7.0,19.2,0.36700000000000005,3.2,4.2,0.75,2.5,7.4,9.8,6.2,1.8,0.7,2.8,2.3,17.8,0,88,101
Michael Dickerson,SG,26,MEM,4,4,124,6.4,20.4,0.313,3.4,8.9,0.381,3.0,11.5,0.259,2.1,2.5,0.833,1.3,3.8,5.1,3.8,1.3,0.4,3.4,5.1,18.3,0,85,110
DeSagana Diop,C,20,CLE,18,1,109,5.9,14.1,0.414,0.0,0.0,0.0,5.9,14.1,0.414,0.5,2.4,0.2,2.4,5.9,8.3,2.4,0.5,4.9,5.9,9.3,12.2,0,67,107
Vlade Divac*,C,33,SAC,80,80,2420,7.0,14.9,0.47200000000000003,0.1,0.3,0.231,7.0,14.6,0.47700000000000004,4.3,7.1,0.615,4.3,9.7,13.9,6.2,1.6,2.0,3.3,4.8,18.4,0,107,99
Michael Doleac,C,24,CLE,42,15,705,5.9,14.1,0.41700000000000004,0.0,0.0,0.0,5.9,14.1,0.41700000000000004,2.9,3.5,0.826,3.5,9.1,12.7,1.9,1.1,0.8,2.8,7.4,14.6,0,95,108
Keyon Dooling,PG,21,LAC,14,0,155,7.6,19.6,0.386,1.4,4.8,0.28600000000000003,6.2,14.8,0.419,3.4,4.1,0.833,0.0,1.0,1.0,4.1,1.4,1.0,3.4,6.9,19.9,0,92,111
