Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Quincy Acy,PF,24,NYK,68,22,1287,6.2,13.5,0.45899999999999996,0.7,2.5,0.3,5.5,11.1,0.494,3.1,4.0,0.784,3.2,9.1,12.3,2.8,1.1,0.9,2.5,6.0,16.3,0,105,109
Jordan Adams,SG,20,MEM,30,0,248,7.4,18.1,0.40700000000000003,2.1,5.3,0.4,5.3,12.8,0.41,2.9,4.8,0.609,1.9,4.0,5.9,3.4,3.4,1.5,2.9,5.1,19.8,0,96,100
Steven Adams,C,21,OKC,70,67,1771,6.1,11.3,0.544,0.0,0.1,0.0,6.1,11.2,0.547,2.9,5.8,0.502,5.6,9.2,14.8,1.9,1.1,2.4,2.8,6.3,15.2,0,108,104
Jeff Adrien,PF,28,MIN,17,0,215,4.5,10.4,0.43200000000000005,0.0,0.0,0.0,4.5,10.4,0.43200000000000005,5.2,9.0,0.579,5.4,12.8,18.2,3.5,0.9,2.1,2.1,7.1,14.2,0,109,108
Arron Afflalo,SG,29,TOT,78,72,2502,7.5,17.8,0.424,2.4,6.7,0.354,5.2,11.1,0.466,3.4,4.0,0.843,0.5,4.4,5.0,2.6,0.8,0.1,2.3,3.4,20.8,0,103,111
Alexis Ajinça,C,26,NOP,68,8,957,9.9,18.1,0.55,0.0,0.0,0.0,9.9,18.1,0.55,4.4,5.4,0.818,5.7,11.6,17.3,2.6,1.2,2.8,3.8,8.3,24.3,0,113,103
Furkan Aldemir,PF,23,PHI,41,9,540,3.7,7.2,0.513,0.0,0.5,0.0,3.7,6.8,0.5479999999999999,1.2,2.5,0.48100000000000004,7.2,9.1,16.3,2.6,1.6,1.5,1.6,8.9,8.6,0,117,104
Cole Aldrich,C,26,NYK,61,16,976,7.8,16.2,0.478,0.0,0.0,0.0,7.8,16.2,0.478,2.7,3.5,0.7809999999999999,5.4,12.8,18.2,4.0,2.0,3.5,3.2,6.6,18.2,0,104,102
LaMarcus Aldridge,PF,29,POR,71,71,2512,13.4,28.7,0.466,0.8,2.1,0.35200000000000004,12.6,26.6,0.475,6.2,7.3,0.845,3.6,11.1,14.7,2.5,1.0,1.4,2.5,2.5,33.7,0,108,102
Lavoy Allen,C,25,IND,63,0,1070,6.8,14.4,0.47200000000000003,0.0,0.0,0.0,6.8,14.4,0.47200000000000003,1.6,2.3,0.7020000000000001,5.9,9.6,15.6,3.5,0.7,2.0,1.9,4.9,15.2,0,109,102
Tony Allen,SG,33,MEM,63,41,1648,7.1,14.4,0.495,0.3,0.9,0.345,6.8,13.5,0.505,2.5,4.0,0.627,3.3,5.6,8.9,2.7,4.1,1.0,2.7,5.3,17.1,0,103,98
Al-Farouq Aminu,SF,24,DAL,74,3,1366,5.4,13.2,0.41200000000000003,1.3,4.6,0.27399999999999997,4.2,8.6,0.485,3.1,4.4,0.7120000000000001,4.2,8.4,12.6,2.2,2.6,2.3,2.0,5.1,15.2,0,107,102
Lou Amundson,PF,32,TOT,53,35,937,6.1,14.3,0.42700000000000005,0.0,0.1,0.0,6.1,14.3,0.429,2.3,4.9,0.47100000000000003,5.3,9.8,15.0,3.9,1.2,2.9,3.5,7.1,14.5,0,92,106
Chris Andersen,C,36,MIA,60,20,1132,5.6,9.7,0.58,0.2,0.6,0.308,5.4,9.0,0.598,3.5,5.3,0.667,3.5,10.4,13.9,2.0,1.2,2.8,1.9,4.1,14.9,0,121,103
Alan Anderson,SG,32,BRK,74,19,1744,5.8,13.1,0.44299999999999995,2.2,6.2,0.348,3.6,6.8,0.53,2.4,3.0,0.812,0.9,5.1,6.1,2.5,1.7,0.1,1.8,4.4,16.2,0,109,109
Kyle Anderson,SF,21,SAS,33,8,358,4.4,12.7,0.348,0.4,1.6,0.273,4.0,11.2,0.359,1.3,2.0,0.643,0.7,9.6,10.3,4.0,2.1,1.0,1.4,4.0,10.6,0,87,100
Ryan Anderson,PF,26,NOP,61,5,1675,9.1,22.9,0.39899999999999997,3.8,11.3,0.34,5.3,11.6,0.457,4.0,4.7,0.8540000000000001,3.4,5.9,9.3,1.7,1.0,0.6,1.9,3.5,26.1,0,109,110
Giannis Antetokounmpo,SG,20,MIL,81,71,2541,7.7,15.7,0.491,0.1,0.9,0.159,7.5,14.8,0.511,5.2,7.0,0.741,2.0,8.9,10.9,4.2,1.5,1.7,3.5,5.1,20.7,0,105,101
Carmelo Anthony,SF,30,NYK,40,40,1428,13.2,29.7,0.444,2.2,6.6,0.341,10.9,23.1,0.474,7.0,8.7,0.797,2.7,7.1,9.7,4.5,1.5,0.6,3.3,3.2,35.6,0,106,110
Joel Anthony,C,32,DET,49,0,406,4.6,7.9,0.581,0.0,0.0,0.0,4.6,7.9,0.581,1.9,2.8,0.682,4.1,7.8,11.8,0.6,1.5,6.2,1.5,7.0,11.1,0,119,100
Pero Antić,C,32,ATL,63,3,1037,5.3,14.6,0.365,2.6,8.5,0.301,2.8,6.1,0.455,4.3,6.1,0.715,2.9,6.5,9.3,2.4,0.9,0.7,2.4,6.5,17.5,0,102,106
Trevor Ariza,SF,29,HOU,82,82,2930,6.2,15.4,0.402,3.3,9.4,0.35,2.9,6.0,0.485,2.1,2.4,0.853,1.3,6.5,7.8,3.5,2.6,0.3,2.4,3.2,17.8,0,107,103
Darrell Arthur,PF,26,DEN,58,4,988,7.8,19.4,0.40399999999999997,1.3,5.6,0.23600000000000002,6.5,13.9,0.47100000000000003,2.3,3.0,0.78,2.7,6.0,8.6,2.9,2.4,1.3,2.4,7.4,19.3,0,97,106
Ömer Aşık,C,28,NOP,76,76,1982,5.6,10.9,0.517,0.0,0.0,0.0,5.6,10.9,0.517,3.5,6.0,0.5820000000000001,6.5,13.4,19.8,1.9,0.8,1.4,2.5,3.8,14.8,0,112,105
D.J. Augustin,PG,27,TOT,82,14,1964,6.7,16.9,0.39899999999999997,2.2,6.4,0.337,4.6,10.4,0.436,4.6,5.3,0.868,0.5,3.7,4.2,9.2,1.3,0.1,3.8,2.4,20.2,0,107,110
Jeff Ayres,PF,27,SAS,51,0,383,7.4,12.7,0.579,0.0,0.0,0.0,7.4,12.7,0.579,3.6,4.8,0.75,4.9,10.7,15.6,1.9,1.1,1.1,3.5,8.0,18.3,0,112,101
Luke Babbitt,SF,25,NOP,63,19,830,5.8,12.2,0.479,3.7,7.3,0.513,2.1,4.9,0.429,0.8,1.2,0.684,0.8,6.3,7.0,1.5,1.1,0.7,1.6,4.0,16.2,0,117,110
Cameron Bairstow,PF,24,CHI,18,1,64,2.4,11.3,0.214,0.0,0.0,0.0,2.4,11.3,0.214,3.2,4.0,0.8,4.9,1.6,6.5,0.8,1.6,0.8,2.4,6.5,8.1,0,77,108
Leandro Barbosa,SG,32,GSW,66,1,982,9.1,19.2,0.474,2.1,5.6,0.384,7.0,13.6,0.511,2.9,3.7,0.784,1.1,3.4,4.5,4.9,2.0,0.4,2.2,4.3,23.2,0,111,104
J.J. Barea,PG,30,DAL,77,10,1362,8.3,19.8,0.42,2.0,6.2,0.32299999999999995,6.3,13.7,0.46299999999999997,2.8,3.5,0.809,0.9,4.1,5.0,9.7,1.2,0.0,2.6,3.9,21.5,0,109,110
Andrea Bargnani,C,29,NYK,29,22,785,11.0,24.2,0.45399999999999996,1.0,2.7,0.366,10.0,21.5,0.466,5.8,7.2,0.813,2.1,6.4,8.5,3.1,0.1,1.8,2.8,3.6,28.8,0,104,113
Harrison Barnes,SF,22,GSW,82,82,2318,6.7,13.8,0.48200000000000004,1.8,4.5,0.405,4.8,9.3,0.519,2.3,3.2,0.72,2.5,7.1,9.5,2.4,1.3,0.4,1.5,3.1,17.4,0,116,104
Matt Barnes,SF,34,LAC,76,74,2271,6.2,13.9,0.444,3.0,8.4,0.36200000000000004,3.1,5.5,0.569,1.7,2.1,0.779,1.1,5.6,6.7,2.5,1.5,1.1,1.9,5.4,17.1,0,108,107
Earl Barron,C,33,PHO,16,1,143,4.2,13.6,0.308,0.7,1.4,0.5,3.5,12.2,0.28600000000000003,2.1,4.2,0.5,4.9,4.9,9.8,1.7,1.4,0.7,1.7,9.1,11.2,0,87,108
Will Barton,SG,24,TOT,58,0,983,7.7,18.0,0.425,1.2,4.3,0.271,6.5,13.7,0.474,3.8,4.8,0.787,1.3,7.0,8.3,4.1,2.5,1.0,3.1,3.6,20.3,0,99,105
Brandon Bass,PF,29,BOS,82,43,1929,8.9,17.7,0.504,0.2,0.8,0.281,8.7,16.9,0.515,4.4,5.6,0.79,3.6,6.7,10.3,2.7,1.1,0.8,2.2,3.6,22.5,0,112,106
Nicolas Batum,SF,26,POR,71,71,2380,5.1,12.8,0.4,2.1,6.6,0.324,3.0,6.2,0.48100000000000004,1.8,2.1,0.857,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,0,106,103
Jerryd Bayless,PG,26,MIL,77,4,1717,6.5,15.3,0.426,1.1,3.6,0.308,5.4,11.8,0.462,3.6,4.1,0.883,0.7,5.6,6.3,6.9,1.8,0.4,4.0,4.8,17.8,0,99,104
Aron Baynes,C,28,SAS,70,17,1122,8.4,14.9,0.5660000000000001,0.0,0.2,0.25,8.4,14.7,0.57,4.1,4.7,0.865,5.0,9.5,14.5,1.6,0.7,1.0,3.0,7.4,21.0,0,116,103
Kent Bazemore,SG,25,ATL,75,10,1324,5.4,12.8,0.426,1.9,5.1,0.364,3.6,7.7,0.467,2.3,3.9,0.6,0.8,7.8,8.6,3.0,2.0,1.3,2.8,4.9,15.1,0,94,102
Bradley Beal,SG,21,WAS,63,59,2107,8.8,20.7,0.42700000000000005,2.6,6.3,0.409,6.2,14.4,0.434,3.2,4.0,0.7829999999999999,1.4,4.5,5.9,4.7,1.8,0.4,3.0,3.3,23.4,0,102,105
Michael Beasley,PF,26,MIA,24,1,505,9.6,22.2,0.434,0.8,3.6,0.235,8.8,18.6,0.47200000000000003,2.1,2.7,0.769,1.3,8.1,9.3,3.3,1.6,1.4,3.9,6.9,22.2,0,89,106
Marco Belinelli,SG,28,SAS,62,9,1388,7.3,17.3,0.423,3.2,8.5,0.374,4.2,8.9,0.47100000000000003,3.1,3.7,0.848,1.0,4.8,5.8,3.5,1.1,0.1,2.2,3.1,20.9,0,107,106
Jerrelle Benimon,PF,23,UTA,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,35.4,53.1,0.0,0.0,0.0,17.7,0.0,0.0,0,46,93
Anthony Bennett,PF,21,MIN,57,3,894,7.1,16.9,0.42100000000000004,0.4,1.3,0.304,6.7,15.6,0.431,2.3,3.6,0.6409999999999999,3.0,9.3,12.3,2.7,1.5,0.9,2.0,4.9,16.9,0,96,111
Patrick Beverley,PG,26,HOU,56,55,1727,5.9,15.3,0.38299999999999995,3.3,9.3,0.35600000000000004,2.6,6.0,0.426,1.3,1.7,0.75,1.9,4.9,6.8,5.5,1.7,0.7,2.4,5.2,16.4,0,107,106
Sim Bhullar,C,22,SAC,3,0,3,16.8,33.6,0.5,0.0,0.0,0.0,16.8,33.6,0.5,0.0,0.0,0.0,0.0,16.8,16.8,16.8,0.0,16.8,0.0,0.0,33.6,0,124,88
Bismack Biyombo,C,22,CHO,64,21,1243,4.2,7.7,0.5429999999999999,0.0,0.0,0.0,4.2,7.7,0.5429999999999999,4.2,7.3,0.583,6.6,10.3,16.9,0.7,0.7,4.1,2.2,5.8,12.6,0,115,99
Tarik Black,C,23,TOT,63,39,1196,6.6,11.6,0.575,0.0,0.0,0.0,6.6,11.5,0.5770000000000001,2.8,5.0,0.551,6.0,9.6,15.6,1.8,0.8,1.0,2.0,6.7,16.0,0,118,108
DeJuan Blair,PF,25,WAS,29,0,180,7.4,16.2,0.456,0.0,0.0,0.0,7.4,16.2,0.456,1.1,1.7,0.667,4.6,11.4,15.9,0.9,2.0,0.3,3.7,11.7,15.9,0,88,100
Steve Blake,PG,34,POR,81,0,1529,4.1,10.9,0.373,2.6,7.3,0.35200000000000004,1.5,3.6,0.41700000000000004,1.0,1.4,0.7070000000000001,0.5,4.0,4.6,9.6,1.4,0.2,3.5,3.9,11.7,0,103,107
Eric Bledsoe,PG,25,PHO,81,81,2800,8.3,18.6,0.447,1.6,4.8,0.324,6.8,13.8,0.491,6.3,7.9,0.8,1.3,6.2,7.5,8.8,2.3,0.8,4.9,3.4,24.5,0,107,106
Vander Blue,SG,22,LAL,2,1,74,6.2,20.7,0.3,1.4,6.9,0.2,4.8,13.8,0.35,1.4,3.5,0.4,1.4,4.8,6.2,5.5,2.1,0.0,4.1,2.8,15.2,0,72,112
Bojan Bogdanović,SF,25,BRK,78,28,1854,7.3,16.1,0.45299999999999996,2.5,7.1,0.355,4.7,8.9,0.531,2.4,3.0,0.821,1.4,4.6,5.9,1.9,0.9,0.3,2.2,2.9,19.5,0,106,111
Andrew Bogut,C,30,GSW,67,65,1583,6.2,11.0,0.563,0.0,0.0,0.0,6.2,11.0,0.563,0.7,1.3,0.524,4.4,12.4,16.8,5.6,1.2,3.5,3.3,5.8,13.0,0,110,97
Matt Bonner,PF,34,SAS,72,19,935,5.1,12.6,0.409,2.5,6.9,0.365,2.6,5.7,0.462,1.6,2.0,0.8109999999999999,1.6,4.7,6.3,2.6,0.5,0.7,0.6,3.6,14.5,0,116,107
Trevor Booker,PF,27,UTA,79,5,1564,7.7,15.8,0.48700000000000004,1.0,2.9,0.345,6.7,12.9,0.518,2.9,5.0,0.581,4.7,8.8,13.5,2.8,1.5,1.4,3.0,4.9,19.3,0,107,104
