Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Rafael Araújo,C,26,UTA,28,0,248,5.7,13.7,0.415,0.0,0.0,0.0,5.7,13.7,0.415,3.8,6.1,0.621,4.6,9.3,13.9,2.1,1.3,0.4,3.6,8.2,15.2,0,93,106
Gilbert Arenas,PG,25,WAS,74,73,2942,11.2,26.8,0.418,3.6,10.1,0.35100000000000003,7.7,16.7,0.45899999999999996,10.5,12.5,0.8440000000000001,1.1,4.8,5.9,7.7,2.4,0.2,4.1,4.3,36.5,0,115,111
Trevor Ariza,SG,21,ORL,57,7,1278,8.4,15.5,0.539,0.0,0.3,0.0,8.4,15.2,0.5489999999999999,4.4,7.1,0.62,4.1,6.3,10.4,2.7,2.5,0.8,3.5,5.6,21.2,0,108,103
Darrell Armstrong,PG,38,IND,81,4,1275,6.4,15.4,0.414,2.9,8.7,0.336,3.4,6.6,0.515,3.0,3.8,0.785,1.4,4.1,5.5,7.8,2.9,0.2,3.1,4.2,18.6,0,110,105
Hilton Armstrong,C,22,NOK,56,5,634,5.7,10.5,0.544,0.0,0.0,0.0,5.7,10.5,0.544,3.4,5.6,0.597,4.9,7.6,12.5,0.8,1.0,2.2,2.9,6.6,14.8,0,106,105
Carlos Arroyo,PG,27,ORL,72,5,1304,8.3,19.6,0.425,0.6,2.1,0.275,7.7,17.5,0.44299999999999995,5.4,6.8,0.795,1.3,4.2,5.5,8.3,1.6,0.1,3.7,5.4,22.6,0,105,107
Chucky Atkins,PG,32,MEM,75,23,2064,7.7,17.8,0.434,2.9,7.6,0.379,4.8,10.2,0.474,6.3,7.7,0.81,0.4,3.0,3.5,8.6,1.2,0.1,3.2,3.4,24.5,0,117,116
James Augustine,PF,22,ORL,2,0,7,7.6,22.9,0.33299999999999996,0.0,0.0,0.0,7.6,22.9,0.33299999999999996,0.0,0.0,0.0,7.6,15.3,22.9,15.3,0.0,0.0,0.0,15.3,15.3,0,112,102
Kelenna Azubuike,SG,23,GSW,41,9,669,7.1,15.9,0.445,2.5,5.7,0.43,4.6,10.2,0.45399999999999996,4.4,5.6,0.782,1.9,4.9,6.8,2.0,1.6,0.7,2.8,3.5,21.1,0,108,109
Renaldo Balkman,SF,22,NYK,68,1,1064,6.9,13.7,0.505,0.2,1.3,0.185,6.7,12.3,0.54,2.5,4.5,0.5670000000000001,4.8,9.8,14.6,2.2,2.8,2.2,2.4,7.3,16.6,0,109,102
Marcus Banks,PG,25,PHO,45,1,503,8.4,19.6,0.429,0.5,2.9,0.172,7.9,16.7,0.473,4.8,6.0,0.8,1.0,2.8,3.8,6.0,2.3,0.3,4.0,7.0,22.1,0,97,108
Leandro Barbosa,SG,24,PHO,80,18,2613,10.2,21.3,0.47600000000000003,3.6,8.4,0.434,6.5,12.9,0.504,3.8,4.5,0.845,0.4,3.7,4.1,6.1,1.8,0.3,2.8,4.0,27.7,0,115,108
J.J. Barea,PG,22,DAL,33,1,191,7.9,21.9,0.359,1.7,5.9,0.28600000000000003,6.2,16.0,0.386,4.5,6.7,0.667,2.0,5.1,7.0,6.7,0.3,0.3,3.9,5.3,21.9,0,94,108
Andrea Bargnani,PF,21,TOR,65,2,1629,8.5,19.9,0.42700000000000005,3.2,8.5,0.373,5.3,11.4,0.46799999999999997,3.7,4.5,0.8240000000000001,1.7,6.5,8.1,1.6,1.0,1.7,3.4,5.7,23.9,0,99,106
Matt Barnes,PF,26,GSW,76,23,1813,7.3,16.8,0.43799999999999994,2.8,7.7,0.366,4.5,9.0,0.5,2.4,3.3,0.732,2.4,6.9,9.3,4.2,1.9,1.1,2.8,5.0,19.9,0,107,107
Andre Barrett,PG,24,CHI,6,0,29,7.1,14.1,0.5,0.0,0.0,0.0,7.1,14.1,0.5,0.0,0.0,0.0,1.8,7.1,8.8,12.4,0.0,0.0,7.1,7.1,14.1,0,90,104
Earl Barron,C,25,MIA,28,0,203,6.3,21.8,0.289,0.0,0.3,0.0,6.3,21.6,0.293,4.5,4.7,0.9440000000000001,5.0,5.8,10.8,1.3,1.6,1.1,2.9,5.5,17.1,0,81,106
Brent Barry,SG,35,SAS,75,28,1631,6.6,13.9,0.475,4.2,9.4,0.446,2.4,4.5,0.536,3.4,3.8,0.88,0.6,4.7,5.2,4.5,1.8,0.4,2.0,2.9,20.8,0,126,102
Brandon Bass,PF,21,NOK,21,3,162,4.9,14.4,0.341,0.0,0.3,0.0,4.9,14.1,0.349,3.9,5.3,0.75,4.3,9.9,14.1,1.0,0.7,1.0,3.3,5.3,13.8,0,86,106
Maceo Baston,PF,31,IND,47,2,405,6.3,9.7,0.645,0.4,0.9,0.429,5.9,8.8,0.667,4.7,6.0,0.787,2.7,6.8,9.5,2.1,1.5,2.3,4.1,8.3,17.7,0,113,104
Esteban Batista,PF,23,ATL,13,0,81,5.3,10.5,0.5,0.0,0.0,0.0,5.3,10.5,0.5,2.6,4.6,0.5710000000000001,4.6,15.1,19.8,2.6,2.0,0.0,2.6,8.6,13.2,0,105,102
Tony Battie,PF,30,ORL,66,66,1575,6.0,12.2,0.489,0.0,0.0,0.0,6.0,12.2,0.49,1.8,2.6,0.675,3.1,8.5,11.7,1.2,1.0,1.0,2.1,6.3,13.7,0,103,104
Shane Battier,SF,28,HOU,82,82,2988,5.2,11.6,0.446,2.8,6.6,0.42100000000000004,2.4,5.0,0.48,1.6,2.0,0.779,1.2,4.8,6.0,3.1,1.4,1.1,1.3,3.4,14.7,0,119,102
Charlie Bell,SG,27,MIL,82,64,2848,7.8,17.8,0.43700000000000006,2.3,6.6,0.35200000000000004,5.5,11.2,0.488,2.4,3.1,0.78,1.0,3.3,4.3,4.5,1.8,0.1,1.9,3.9,20.3,0,110,114
Raja Bell,SG,30,PHO,78,78,2917,7.1,16.3,0.43200000000000005,3.5,8.5,0.413,3.5,7.8,0.452,2.0,2.6,0.7759999999999999,0.8,3.5,4.3,3.4,0.9,0.4,1.4,4.0,19.7,0,113,110
Mike Bibby,PG,28,SAC,82,82,2784,8.6,21.2,0.40399999999999997,3.1,8.7,0.36,5.4,12.5,0.435,5.2,6.3,0.83,0.7,4.1,4.8,7.1,1.6,0.1,3.6,2.5,25.5,0,105,110
Andris Biedriņš,C,20,GSW,82,63,2382,7.1,11.8,0.599,0.0,0.0,0.0,7.1,11.8,0.599,1.8,3.4,0.521,5.1,10.4,15.5,1.8,1.4,2.8,2.4,6.2,15.9,0,115,104
Chauncey Billups,PG,30,DET,70,70,2533,7.6,17.7,0.42700000000000005,2.4,6.9,0.345,5.2,10.8,0.479,8.4,9.5,0.883,0.5,4.6,5.1,10.9,1.8,0.4,3.0,3.5,25.9,0,123,106
Steve Blake,PG,26,TOT,82,42,2225,4.7,11.4,0.41100000000000003,1.5,4.7,0.322,3.2,6.8,0.47200000000000003,1.0,1.4,0.672,0.5,3.3,3.8,9.2,1.4,0.2,2.9,2.7,11.9,0,103,111
Will Blalock,PG,23,DET,14,0,166,3.0,9.9,0.3,0.3,1.7,0.2,2.7,8.3,0.32,2.0,2.0,1.0,2.0,3.0,5.0,5.6,1.7,0.0,4.0,3.0,8.3,0,80,108
Andray Blatche,PF,20,WAS,56,13,682,6.4,14.7,0.43700000000000006,0.3,2.0,0.14800000000000002,6.1,12.7,0.48200000000000004,2.2,3.7,0.612,5.8,8.5,14.3,2.9,1.3,2.4,3.7,7.0,15.4,0,97,108
Mark Blount,C,31,MIN,82,81,2544,8.9,17.4,0.509,0.2,0.6,0.29,8.7,16.8,0.517,3.0,4.0,0.754,2.8,7.7,10.5,1.4,0.9,1.2,3.3,5.0,21.0,0,100,108
Keith Bogans,SG,26,ORL,59,18,990,5.3,13.2,0.40399999999999997,2.9,7.4,0.387,2.5,5.8,0.426,2.5,3.4,0.746,0.9,4.2,5.0,3.2,1.5,0.1,2.5,5.3,16.1,0,106,107
Andrew Bogut,C,22,MIL,66,66,2258,8.0,14.5,0.5529999999999999,0.0,0.1,0.2,8.0,14.4,0.556,2.6,4.5,0.5770000000000001,3.9,9.6,13.4,4.6,1.1,0.8,3.5,5.0,18.6,0,108,110
Matt Bonner,PF,26,SAS,56,0,653,8.7,19.4,0.447,2.9,7.7,0.38299999999999995,5.7,11.7,0.49,2.2,3.1,0.711,5.2,7.5,12.8,1.8,1.4,0.9,2.0,5.5,22.5,0,111,100
Josh Boone,PF,22,NJN,61,0,669,7.8,13.4,0.579,0.0,0.0,0.0,7.8,13.4,0.579,4.4,8.1,0.544,5.0,8.8,13.8,0.8,0.9,1.6,2.6,7.4,19.9,0,111,105
Calvin Booth,C,30,WAS,44,1,380,4.2,8.9,0.47,0.1,0.3,0.5,4.0,8.6,0.469,0.8,1.3,0.6,3.6,7.3,10.9,2.4,0.5,3.9,1.2,9.5,9.3,0,111,109
Carlos Boozer,PF,25,UTA,74,74,2557,13.3,23.6,0.561,0.0,0.0,0.0,13.3,23.6,0.561,5.2,7.6,0.685,4.8,13.0,17.8,4.5,1.4,0.4,4.0,4.4,31.7,0,114,104
Chris Bosh,C,22,TOR,69,69,2658,10.6,21.3,0.496,0.2,0.7,0.34299999999999997,10.4,20.7,0.501,9.0,11.5,0.785,3.6,10.8,14.5,3.4,0.8,1.8,3.5,3.2,30.5,0,112,104
Bruce Bowen,SF,35,SAS,82,82,2464,4.1,10.1,0.405,1.9,5.0,0.384,2.2,5.1,0.426,0.9,1.6,0.589,0.5,4.3,4.8,2.5,1.3,0.5,1.4,3.8,11.1,0,101,103
Earl Boykins,PG,30,TOT,66,23,2031,8.1,19.2,0.42,2.4,6.0,0.397,5.7,13.2,0.43,5.5,6.1,0.898,1.2,2.2,3.5,7.3,1.4,0.0,3.0,2.3,24.0,0,113,113
Cedric Bozeman,SG,23,ATL,23,5,199,2.9,10.5,0.282,0.5,3.5,0.154,2.4,7.0,0.34600000000000003,0.5,1.6,0.33299999999999996,0.8,5.4,6.2,2.4,1.3,0.5,2.4,8.6,7.0,0,66,110
Elton Brand,PF,27,LAC,80,80,3077,11.1,20.8,0.5329999999999999,0.0,0.0,1.0,11.1,20.8,0.532,6.0,7.9,0.7609999999999999,4.6,8.2,12.8,4.0,1.3,3.1,3.5,4.1,28.2,0,114,103
Ronnie Brewer,SG,21,UTA,56,14,675,7.9,15.0,0.528,0.0,0.7,0.0,7.9,14.3,0.5539999999999999,4.3,6.4,0.675,2.9,3.0,5.8,1.9,2.9,0.5,1.9,3.4,20.2,0,115,107
Primož Brezec,C,27,CHA,58,40,838,7.6,17.1,0.445,0.1,0.2,0.33299999999999996,7.5,16.9,0.446,2.7,4.2,0.632,5.0,6.5,11.5,1.4,0.7,1.4,2.4,10.0,17.9,0,98,109
Andre Brown,PF,25,SEA,38,0,271,8.1,14.3,0.568,0.0,0.2,0.0,8.1,14.1,0.575,1.7,2.9,0.6,5.0,9.3,14.3,0.4,1.2,0.8,5.6,5.0,17.9,0,92,109
Dee Brown,PG,22,UTA,49,0,450,3.7,11.4,0.327,0.7,3.3,0.214,3.0,8.2,0.371,2.8,4.3,0.649,0.9,3.7,4.7,9.7,2.6,0.8,3.6,5.9,10.9,0,93,107
Devin Brown,SG,28,NOK,58,49,1662,7.5,17.8,0.42,2.6,7.3,0.35700000000000004,4.9,10.5,0.46299999999999997,3.9,5.0,0.794,1.8,6.3,8.0,4.8,1.4,0.3,2.9,4.4,21.4,0,109,108
Kwame Brown,C,24,LAL,41,28,1132,6.5,11.0,0.591,0.0,0.0,0.0,6.5,10.9,0.593,2.7,6.1,0.44,3.7,7.4,11.1,3.4,1.8,2.2,3.4,5.6,15.6,0,104,106
P.J. Brown,PF,37,CHI,72,49,1456,6.0,14.7,0.40700000000000003,0.0,0.1,0.0,6.0,14.6,0.409,3.4,4.3,0.787,4.5,7.7,12.2,1.7,0.8,1.8,3.0,6.6,15.3,0,95,100
Shannon Brown,SG,21,CLE,23,5,202,7.3,19.4,0.37799999999999995,1.8,6.5,0.28,5.5,12.8,0.429,2.6,3.7,0.7140000000000001,1.6,3.9,5.5,2.6,1.8,0.8,3.7,6.3,19.1,0,88,103
Kobe Bryant,SG,28,LAL,77,77,3140,13.3,28.7,0.46299999999999997,2.2,6.5,0.344,11.0,22.2,0.49700000000000005,10.9,12.6,0.868,1.2,5.9,7.2,6.7,1.8,0.6,4.2,3.4,39.7,0,115,109
Greg Buckner,SG,30,DAL,76,11,1372,4.8,11.7,0.41100000000000003,1.3,4.0,0.311,3.6,7.7,0.46399999999999997,1.1,1.3,0.794,1.4,4.8,6.2,2.7,1.8,0.3,1.6,5.9,11.9,0,102,105
Pat Burke,C,33,PHO,23,0,164,7.0,19.9,0.354,1.8,6.7,0.273,5.2,13.2,0.395,2.4,4.0,0.615,3.7,10.7,14.4,1.5,0.9,0.6,2.1,5.8,18.4,0,91,105
Caron Butler,SF,26,WAS,63,63,2474,9.3,20.1,0.46299999999999997,0.4,1.5,0.25,8.9,18.6,0.48,5.8,6.8,0.863,3.0,6.6,9.6,4.8,2.8,0.4,3.7,3.9,24.8,0,108,109
Jackie Butler,C,21,SAS,11,2,103,8.3,18.2,0.457,0.0,0.0,0.0,8.3,18.2,0.457,4.7,5.2,0.9,3.1,8.3,11.4,2.6,1.0,0.0,5.2,8.3,21.3,0,93,101
Rasual Butler,SF,27,NOK,81,38,2223,7.5,18.9,0.39799999999999996,3.2,8.7,0.369,4.3,10.2,0.424,1.3,2.1,0.644,1.0,5.1,6.1,1.5,1.0,1.3,1.6,3.5,19.6,0,102,108
Andrew Bynum,C,19,LAL,82,53,1793,7.1,12.7,0.5579999999999999,0.0,0.1,0.0,7.1,12.6,0.561,4.1,6.1,0.6679999999999999,4.0,9.9,13.9,2.7,0.3,3.7,3.3,7.1,18.2,0,110,106
José Calderón,PG,25,TOR,77,11,1614,8.4,16.2,0.521,0.8,2.4,0.33299999999999996,7.6,13.8,0.5529999999999999,3.8,4.6,0.818,0.7,3.6,4.3,12.4,2.0,0.2,3.5,4.4,21.5,0,117,108
Marcus Camby,C,32,DEN,70,70,2369,6.5,13.7,0.473,0.0,0.0,0.0,6.5,13.7,0.475,3.3,4.6,0.7290000000000001,3.4,13.6,17.0,4.6,1.8,4.8,2.5,3.8,16.3,0,109,97
Brian Cardinal,PF,29,MEM,28,1,313,6.9,13.9,0.494,2.9,7.2,0.409,3.9,6.7,0.585,4.1,4.4,0.9259999999999999,2.1,7.5,9.7,5.1,3.6,0.2,3.8,6.9,20.8,0,118,108
Rodney Carney,SF,22,PHI,67,35,1169,8.2,17.7,0.46399999999999997,1.1,3.3,0.34700000000000003,7.1,14.5,0.491,2.4,3.9,0.609,1.8,4.0,5.8,1.2,1.7,1.0,1.9,5.3,20.0,0,101,108
Matt Carroll,SG,26,CHA,72,47,1878,7.9,18.3,0.433,3.1,7.4,0.41600000000000004,4.8,10.9,0.445,5.2,5.8,0.904,1.0,4.8,5.7,2.5,1.5,0.2,2.0,4.9,24.1,0,114,110
Anthony Carter,PG,31,DEN,2,0,37,4.0,10.7,0.375,0.0,2.7,0.0,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,14.6,0.0,1.3,8.0,5.3,8.0,0,74,111
Vince Carter,SG,30,NJN,82,82,3126,12.2,26.9,0.45399999999999996,2.6,7.3,0.35700000000000004,9.6,19.5,0.491,7.8,9.7,0.802,1.9,6.4,8.3,6.6,1.4,0.5,3.6,4.5,34.8,0,111,107
Sam Cassell,PG,37,LAC,58,30,1407,9.8,23.5,0.418,1.2,4.1,0.294,8.6,19.4,0.444,6.0,6.8,0.879,1.0,5.3,6.3,10.1,1.1,0.3,3.8,4.7,26.8,0,106,109
Kelvin Cato,C,32,NYK,18,0,95,3.9,12.2,0.318,0.0,0.0,0.0,3.9,12.2,0.318,4.5,6.7,0.667,6.7,10.6,17.3,0.0,1.7,5.6,3.3,5.6,12.2,0,88,100
Tyson Chandler,C,24,NOK,73,73,2525,6.2,9.9,0.624,0.0,0.0,0.0,6.2,9.8,0.625,2.2,4.2,0.527,6.7,12.3,19.0,1.4,0.8,2.7,2.7,5.1,14.5,0,117,103
Josh Childress,SG,23,ATL,55,13,2024,6.9,13.6,0.504,0.7,2.0,0.33799999999999997,6.2,11.6,0.5329999999999999,4.4,5.5,0.795,3.2,5.7,9.0,3.3,1.5,0.9,2.1,3.1,18.8,0,119,109
Doug Christie,SG,36,LAC,7,0,82,3.2,11.0,0.294,0.6,3.9,0.16699999999999998,2.6,7.1,0.364,1.3,1.9,0.667,1.9,5.2,7.1,5.2,1.9,0.6,3.2,7.1,8.4,0,78,106
Speedy Claxton,PG,28,ATL,42,31,1054,4.6,14.1,0.327,0.3,1.4,0.214,4.3,12.7,0.34,1.7,3.0,0.55,0.6,3.5,4.1,9.4,3.6,0.2,3.8,6.6,11.2,0,82,107
Jarron Collins,C,28,UTA,82,9,913,4.3,9.8,0.441,0.0,0.0,0.0,4.3,9.8,0.441,3.1,4.8,0.6509999999999999,4.1,5.7,9.8,3.4,0.7,0.5,2.1,8.4,11.7,0,107,110
Jason Collins,PF,28,NJN,80,78,1844,1.6,4.3,0.364,0.0,0.1,0.0,1.6,4.2,0.369,1.7,3.6,0.465,2.6,6.4,9.0,1.3,1.1,1.1,2.1,7.8,4.8,0,83,107
Mardy Collins,SF,22,NYK,52,9,777,5.9,15.5,0.382,0.9,3.2,0.27699999999999997,5.0,12.3,0.409,3.3,5.6,0.585,1.9,5.2,7.1,5.6,2.2,0.2,3.9,5.1,16.0,0,92,109
Nick Collison,C,26,SEA,82,56,2378,7.0,14.0,0.5,0.0,0.0,0.0,7.0,13.9,0.502,3.4,4.4,0.774,5.0,9.6,14.6,1.8,1.1,1.5,2.7,6.4,17.4,0,110,109
Will Conroy,PG-SG,24,TOT,7,0,52,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,4.0,7.0,9.1,0.0,0.0,2.0,7.0,0.0,0,72,114
Brian Cook,PF,26,LAL,65,24,1018,9.3,20.6,0.45299999999999996,2.3,5.8,0.4,7.0,14.8,0.474,1.7,2.4,0.723,3.1,7.8,10.8,3.3,1.3,1.4,2.6,6.8,22.7,0,105,108
Jamal Crawford,SG,26,NYK,59,36,2198,8.5,21.3,0.4,2.5,7.7,0.32,6.0,13.6,0.445,5.5,6.5,0.838,1.1,3.5,4.5,6.2,1.4,0.2,3.9,2.7,25.0,0,105,112
Austin Croshere,PF,31,DAL,61,2,727,5.8,16.4,0.35100000000000003,1.9,6.7,0.28600000000000003,3.8,9.7,0.397,3.3,3.8,0.865,2.4,11.3,13.7,3.2,1.0,0.4,2.4,5.0,16.7,0,100,102
Eddy Curry,C,24,NYK,81,81,2849,10.9,18.9,0.5760000000000001,0.0,0.0,1.0,10.8,18.8,0.575,7.5,12.2,0.615,3.6,7.0,10.6,1.3,0.6,0.7,5.5,4.9,29.3,0,105,110
Samuel Dalembert,C,25,PHI,82,82,2535,7.4,13.7,0.541,0.0,0.0,0.0,7.4,13.7,0.5429999999999999,3.5,4.7,0.746,5.0,10.3,15.3,1.3,1.0,3.3,3.4,6.0,18.4,0,108,103
Erick Dampier,C,31,DAL,76,73,1915,5.9,9.4,0.626,0.0,0.0,0.0,5.9,9.4,0.626,3.3,5.3,0.623,6.1,9.8,15.8,1.2,0.7,2.3,3.0,6.7,15.0,0,118,102
Antonio Daniels,SG,31,WAS,80,8,1761,5.0,11.3,0.442,0.6,1.8,0.302,4.4,9.4,0.469,6.0,7.2,0.8320000000000001,0.5,3.9,4.4,8.4,1.1,0.3,2.0,2.3,16.5,0,123,114
Marquis Daniels,SG,26,IND,45,4,800,8.4,18.2,0.45899999999999996,0.4,1.7,0.231,8.0,16.5,0.48200000000000004,3.6,5.2,0.7,1.7,3.6,5.3,3.7,1.8,0.5,3.6,3.6,20.8,0,97,108
Baron Davis,PG,27,GSW,63,62,2221,9.9,22.4,0.439,1.9,6.1,0.304,8.0,16.3,0.489,6.0,8.0,0.745,1.1,4.9,6.0,11.1,2.9,0.6,4.2,3.9,27.5,0,109,106
Dale Davis,C,37,DET,46,6,464,3.9,8.8,0.446,0.0,0.0,0.0,3.9,8.8,0.446,2.0,3.1,0.654,7.0,9.2,16.2,1.4,1.2,4.0,1.8,7.0,9.8,0,112,100
Paul Davis,C,22,LAC,31,0,180,6.5,15.3,0.423,0.0,0.0,0.0,6.5,15.3,0.423,2.1,2.9,0.7,6.2,6.8,12.9,2.1,1.8,1.5,2.4,8.2,15.0,0,99,105
Ricky Davis,SF,27,MIN,81,81,3021,8.8,19.0,0.465,2.1,5.4,0.397,6.7,13.6,0.49200000000000005,4.2,5.0,0.8390000000000001,0.9,4.6,5.5,6.7,1.4,0.4,3.7,3.3,24.0,0,108,110
Carlos Delfino,SG,24,DET,82,1,1372,6.3,15.1,0.415,1.8,5.5,0.33299999999999996,4.4,9.5,0.462,2.8,3.6,0.787,2.7,8.0,10.7,3.5,1.8,0.3,2.4,3.9,17.2,0,105,104
Luol Deng,SF,21,CHI,82,82,3071,10.5,20.3,0.517,0.0,0.1,0.14300000000000002,10.5,20.2,0.519,4.7,6.0,0.777,2.5,7.2,9.7,3.4,1.6,0.8,2.6,2.8,25.7,0,112,100
Boris Diaw,PF,24,PHO,73,59,2268,6.8,12.6,0.5379999999999999,0.3,1.0,0.33299999999999996,6.4,11.6,0.555,1.8,2.7,0.6829999999999999,2.0,5.0,7.0,7.8,0.6,0.8,3.4,3.9,15.7,0,111,109
Yakhouba Diawara,SG,24,DEN,64,19,1177,4.2,12.2,0.342,2.1,7.1,0.28800000000000003,2.1,5.1,0.418,1.5,2.2,0.66,1.1,3.5,4.6,2.3,1.3,0.3,1.5,5.5,11.9,0,95,110
Dan Dickau,PG,28,POR,50,3,444,6.6,18.5,0.358,2.0,7.5,0.262,4.7,11.0,0.42200000000000004,5.1,6.5,0.792,0.9,4.4,5.3,8.6,1.7,0.1,3.3,6.7,20.3,0,103,112
Travis Diener,PG,24,ORL,26,0,288,6.3,14.8,0.425,3.3,9.3,0.36,3.0,5.6,0.5329999999999999,2.2,2.8,0.8,0.6,2.8,3.3,6.5,0.7,0.0,2.4,5.0,18.2,0,115,110
Ike Diogu,PF,23,TOT,59,2,760,8.5,17.8,0.47700000000000004,0.0,0.0,0.0,8.5,17.8,0.47700000000000004,7.5,9.4,0.8,5.0,8.6,13.6,1.7,0.5,1.7,4.5,8.2,24.5,0,105,106
DeSagana Diop,C,25,DAL,81,9,1480,2.6,5.5,0.47,0.0,0.0,0.0,2.6,5.4,0.473,1.7,3.1,0.5579999999999999,6.0,9.9,15.9,1.1,1.4,4.1,2.3,8.8,6.9,0,107,98
Juan Dixon,SG,28,TOT,81,6,1926,8.3,19.5,0.425,2.2,6.3,0.35,6.1,13.2,0.461,2.8,3.2,0.871,0.7,3.6,4.4,3.4,2.1,0.2,2.8,4.9,21.6,0,100,110
Michael Doleac,C,29,MIA,56,0,698,6.3,13.4,0.469,0.0,0.1,0.0,6.3,13.3,0.47100000000000003,2.8,3.1,0.878,3.4,8.5,11.9,1.7,1.4,1.1,2.3,7.3,15.3,0,103,104
Keyon Dooling,SG,26,ORL,66,2,1435,7.0,17.0,0.41,1.2,3.6,0.32299999999999995,5.8,13.5,0.434,4.2,5.2,0.809,0.8,2.4,3.2,4.2,1.9,0.6,2.7,4.7,19.4,0,102,107
Quincy Douby,PG,22,SAC,42,0,359,6.8,17.8,0.381,1.7,7.1,0.24,5.1,10.7,0.474,1.6,2.1,0.733,1.6,3.7,5.2,2.1,2.1,0.6,2.1,3.0,16.8,0,90,109
Chris Duhon,PG,24,CHI,78,30,1906,5.3,13.0,0.408,2.4,6.6,0.359,2.9,6.4,0.45799999999999996,2.0,2.7,0.752,0.6,3.9,4.5,8.3,1.9,0.2,2.8,4.0,15.0,0,108,102
Tim Duncan,C,30,SAS,80,80,2726,12.1,22.2,0.546,0.0,0.2,0.111,12.1,22.0,0.55,7.1,11.1,0.637,4.2,12.4,16.6,5.4,1.3,3.7,4.4,4.0,31.4,0,111,94
Mike Dunleavy,SG-PF,26,TOT,82,49,2580,7.5,16.6,0.452,1.4,4.4,0.313,6.1,12.2,0.502,4.1,5.3,0.784,1.6,6.8,8.4,4.5,1.6,0.4,2.9,4.0,20.5,0,107,107
Ronald Dupree,SF,26,DET,19,0,94,6.4,18.1,0.355,0.0,0.0,0.0,6.4,18.1,0.355,1.8,5.3,0.33299999999999996,2.9,7.0,9.9,2.9,2.9,0.6,1.8,7.0,14.6,0,82,102
