Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Lou Amundson,PF,31,TOT,19,0,185,4.5,9.0,0.5,0.0,0.0,0.0,4.5,9.0,0.5,1.7,6.8,0.25,7.9,7.6,15.5,1.7,2.5,3.1,3.9,13.8,10.7,0,91,105
Chris Andersen,C,35,MIA,72,0,1396,6.7,10.4,0.644,0.1,0.5,0.25,6.6,9.9,0.662,4.5,6.4,0.71,4.9,9.4,14.3,0.7,1.2,3.7,2.0,6.1,18.0,0,130,102
Alan Anderson,SF,31,BRK,78,26,1773,5.7,14.4,0.4,2.5,7.3,0.33899999999999997,3.3,7.0,0.46399999999999997,2.7,3.5,0.78,1.2,4.0,5.2,2.4,1.4,0.3,1.8,4.4,16.7,0,103,111
James Anderson,SG,24,PHI,80,62,2309,6.5,15.0,0.431,2.4,7.4,0.32799999999999996,4.1,7.7,0.53,1.6,2.2,0.726,1.2,5.1,6.3,3.1,1.6,0.6,2.2,3.2,17.0,0,102,112
Ryan Anderson,PF,25,NOP,22,14,795,10.2,23.2,0.43799999999999994,4.4,10.7,0.409,5.8,12.4,0.46299999999999997,3.9,4.1,0.9520000000000001,4.3,5.0,9.3,1.1,0.7,0.5,1.3,3.1,28.6,0,120,115
Giannis Antetokounmpo,SF,19,MIL,77,23,1897,4.8,11.5,0.414,1.1,3.3,0.34700000000000003,3.6,8.3,0.44,3.8,5.6,0.6829999999999999,2.2,7.2,9.3,4.1,1.7,1.7,3.4,4.8,14.5,0,99,110
Carmelo Anthony,PF,29,NYK,77,77,2982,13.2,29.3,0.452,3.0,7.4,0.402,10.3,21.9,0.469,8.2,9.6,0.848,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,0,113,108
Joel Anthony,C,31,TOT,33,0,186,3.3,8.9,0.375,0.0,0.0,0.0,3.3,8.9,0.375,1.1,2.2,0.5,4.2,6.4,10.6,0.6,0.8,3.3,0.8,4.7,7.8,0,96,107
Pero Antić,C,31,ATL,50,26,925,6.7,16.1,0.418,3.1,9.4,0.327,3.7,6.7,0.545,2.7,3.6,0.758,3.1,8.3,11.5,3.2,1.0,0.7,3.0,6.9,19.3,0,103,107
Trevor Ariza,SF,28,WAS,77,77,2723,7.4,16.1,0.456,3.4,8.4,0.40700000000000003,4.0,7.8,0.509,2.8,3.7,0.772,1.9,7.1,9.0,3.6,2.4,0.4,2.5,3.4,20.9,0,113,104
Hilton Armstrong,C,29,GSW,15,1,97,4.6,9.8,0.474,0.0,0.0,0.0,4.6,9.8,0.474,3.6,8.2,0.43799999999999994,9.8,14.4,24.2,2.6,2.1,2.1,3.1,5.7,12.9,0,108,96
Darrell Arthur,SF,25,DEN,68,1,1161,6.8,17.3,0.395,1.0,2.7,0.375,5.8,14.6,0.39899999999999997,2.2,2.6,0.855,2.2,6.7,8.9,2.6,1.6,2.0,2.4,7.8,16.9,0,94,107
Ömer Aşık,C,27,HOU,48,19,968,5.2,9.8,0.532,0.0,0.0,0.0,5.2,9.8,0.532,4.0,6.5,0.619,5.2,14.3,19.5,1.3,0.7,1.9,3.0,4.7,14.4,0,109,103
D.J. Augustin,PG,26,TOT,71,9,1939,8.2,19.7,0.415,3.6,9.1,0.401,4.5,10.6,0.42700000000000005,5.5,6.2,0.885,0.4,3.2,3.6,8.6,1.5,0.1,3.4,4.0,25.5,0,113,105
Gustavo Ayón,C,28,ATL,26,14,429,6.1,12.1,0.51,0.0,0.0,0.0,6.1,12.1,0.51,0.9,2.4,0.4,5.0,9.8,14.8,3.3,3.0,1.2,3.4,5.6,13.2,0,98,101
Jeff Ayres,PF,26,SAS,73,10,952,5.4,9.2,0.58,0.0,0.0,0.0,5.4,9.2,0.58,2.0,2.9,0.691,4.7,9.0,13.7,3.2,0.7,1.3,3.3,7.8,12.7,0,110,103
Chris Babb,SG,23,BOS,14,0,132,3.1,11.7,0.267,2.3,10.5,0.222,0.8,1.2,0.667,0.0,0.0,0.0,1.6,5.1,6.6,1.2,2.3,0.0,1.2,5.1,8.6,0,82,108
Luke Babbitt,PF,24,NOP,27,2,473,6.6,17.0,0.39,4.0,10.5,0.379,2.6,6.5,0.40700000000000003,1.5,2.0,0.778,2.0,7.7,9.7,3.2,0.8,1.2,1.7,5.7,18.7,0,109,112
Leandro Barbosa,PG,31,PHO,20,0,368,7.6,17.8,0.42700000000000005,1.0,3.4,0.28,6.7,14.4,0.462,4.2,5.3,0.795,0.7,4.4,5.0,4.4,1.0,0.5,2.6,4.1,20.4,0,103,110
J.J. Barea,PG,29,MIN,79,1,1471,8.5,22.0,0.387,2.4,7.7,0.316,6.1,14.2,0.426,2.6,3.4,0.79,0.5,4.6,5.2,10.2,0.9,0.0,4.2,4.3,22.1,0,98,110
Andrea Bargnani,C,28,NYK,42,39,1257,9.4,21.2,0.442,1.3,4.6,0.278,8.1,16.7,0.48700000000000004,3.6,4.3,0.8240000000000001,2.9,6.5,9.4,1.9,0.6,2.2,2.5,4.2,23.6,0,103,110
Harrison Barnes,SF,21,GSW,78,24,2204,6.1,15.4,0.39899999999999997,1.5,4.3,0.34700000000000003,4.6,11.1,0.419,2.9,4.1,0.718,1.5,5.5,7.0,2.6,1.5,0.5,1.9,3.6,16.7,0,100,105
Matt Barnes,SF,33,LAC,63,40,1735,6.7,15.2,0.43799999999999994,2.8,8.2,0.34299999999999997,3.9,7.0,0.5489999999999999,1.9,2.6,0.733,1.7,6.7,8.4,3.6,1.6,0.8,2.5,5.3,18.0,0,107,106
Will Barton,SG,23,POR,41,0,387,8.5,20.4,0.41700000000000004,1.3,4.3,0.303,7.2,16.1,0.447,3.4,4.2,0.813,2.1,7.6,9.7,4.3,1.2,0.9,2.4,4.1,21.7,0,103,107
Brandon Bass,PF,28,BOS,82,73,2266,8.0,16.5,0.486,0.0,0.1,0.33299999999999996,7.9,16.3,0.48700000000000004,4.7,5.4,0.858,3.7,7.0,10.7,2.0,0.8,1.6,2.3,4.3,20.7,0,111,108
Shane Battier,SF,35,MIA,73,56,1468,3.8,9.9,0.382,2.6,7.5,0.348,1.1,2.3,0.49200000000000005,0.5,0.8,0.652,1.2,3.7,4.9,2.3,1.8,1.4,0.8,4.4,10.7,0,110,108
Nicolas Batum,SF,25,POR,82,82,2956,6.5,14.0,0.465,2.5,6.9,0.361,4.0,7.1,0.5660000000000001,2.8,3.5,0.8029999999999999,2.0,8.5,10.5,7.2,1.3,1.0,3.6,2.7,18.3,0,113,106
Jerryd Bayless,PG,25,TOT,72,19,1686,7.7,19.1,0.402,2.4,6.6,0.358,5.3,12.5,0.425,2.9,3.7,0.797,0.7,3.8,4.5,6.0,1.9,0.3,2.5,5.0,20.6,0,103,109
Aron Baynes,C,27,SAS,53,4,491,7.3,16.8,0.436,0.0,0.0,0.0,7.3,16.8,0.436,2.0,2.2,0.905,5.9,9.1,14.9,3.5,0.2,0.5,3.7,7.9,16.6,0,97,105
Kent Bazemore,SG,24,TOT,67,15,911,7.9,18.4,0.429,2.3,6.9,0.336,5.6,11.6,0.484,3.6,5.9,0.606,0.5,5.8,6.3,4.9,2.3,0.7,4.2,5.5,21.7,0,93,108
Bradley Beal,SG,20,WAS,73,73,2530,9.8,23.4,0.419,2.8,7.0,0.402,7.0,16.4,0.426,3.0,3.8,0.7879999999999999,1.1,4.5,5.6,4.9,1.4,0.4,2.6,3.1,25.4,0,103,107
Michael Beasley,SF,25,MIA,55,2,831,11.2,22.5,0.499,1.3,3.4,0.389,9.9,19.1,0.518,3.9,5.0,0.772,2.0,8.9,10.9,2.7,1.5,1.3,3.6,5.9,27.6,0,103,105
Marco Belinelli,SF,27,SAS,80,25,2016,8.4,17.4,0.485,3.2,7.3,0.43,5.3,10.1,0.525,2.8,3.3,0.847,0.5,5.2,5.7,4.5,1.3,0.2,2.4,3.3,22.8,0,114,105
Anthony Bennett,PF,20,CLE,52,0,663,6.2,17.5,0.35600000000000004,1.0,4.1,0.245,5.2,13.4,0.39,3.4,5.4,0.638,3.8,8.2,12.1,1.3,1.6,0.6,3.7,7.2,16.9,0,85,107
Patrick Beverley,PG,25,HOU,56,55,1751,5.7,13.7,0.414,2.6,7.3,0.361,3.0,6.4,0.473,2.4,2.9,0.8140000000000001,2.0,3.5,5.6,4.3,2.2,0.7,1.9,5.0,16.3,0,115,108
Andris Biedriņš,C,27,UTA,6,0,45,1.2,1.2,1.0,0.0,0.0,0.0,1.2,1.2,1.0,1.2,7.0,0.16699999999999998,2.3,17.5,19.8,0.0,0.0,0.0,2.3,7.0,3.5,0,62,109
Chauncey Billups,SG,37,DET,19,7,309,3.9,12.9,0.304,2.3,7.9,0.292,1.6,5.1,0.32299999999999995,1.6,2.0,0.833,0.7,3.9,4.6,6.9,1.3,0.2,4.1,4.1,11.8,0,87,113
Bismack Biyombo,C,21,CHA,77,9,1072,4.3,7.0,0.611,0.0,0.0,0.0,4.3,7.0,0.611,2.2,4.3,0.517,5.1,12.6,17.7,0.4,0.3,4.2,1.9,6.0,10.8,0,115,99
DeJuan Blair,PF,24,DAL,78,13,1214,8.9,16.6,0.534,0.0,0.1,0.0,8.9,16.5,0.537,3.3,5.1,0.636,5.9,9.7,15.6,3.0,2.5,0.9,3.3,8.1,21.0,0,110,105
Steve Blake,PG,33,TOT,55,28,1498,4.4,11.6,0.377,2.6,6.9,0.376,1.8,4.7,0.37799999999999995,1.1,1.4,0.767,0.4,4.8,5.2,10.1,1.8,0.3,3.3,2.8,12.4,0,103,109
Andray Blatche,PF,27,BRK,73,7,1618,10.4,21.9,0.47600000000000003,0.5,1.8,0.278,9.9,20.1,0.494,5.3,7.2,0.742,3.9,8.8,12.7,3.6,2.4,1.2,3.6,5.4,26.6,0,104,105
Eric Bledsoe,PG,24,PHO,43,40,1416,9.4,19.7,0.47700000000000004,1.8,5.0,0.35700000000000004,7.6,14.7,0.517,6.5,8.4,0.772,1.0,6.2,7.2,8.3,2.4,0.5,5.1,3.5,27.0,0,110,106
Vander Blue,SG,21,BOS,3,0,15,6.9,13.7,0.5,0.0,3.4,0.0,6.9,10.3,0.667,3.4,17.1,0.2,0.0,10.3,10.3,3.4,0.0,0.0,6.9,3.4,17.1,0,64,110
Keith Bogans,SG,33,BOS,6,0,55,2.8,5.6,0.5,2.8,5.6,0.5,0.0,0.0,0.0,2.8,2.8,1.0,0.0,2.8,2.8,2.8,0.9,0.0,0.9,1.9,11.2,0,153,113
Andrew Bogut,C,29,GSW,67,67,1769,6.6,10.6,0.627,0.0,0.0,0.0,6.6,10.6,0.627,0.6,1.8,0.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,0,115,96
Matt Bonner,PF,33,SAS,61,0,690,5.3,12.0,0.445,3.1,7.2,0.429,2.3,4.8,0.47,0.7,0.9,0.75,1.2,8.3,9.5,2.3,1.1,0.8,1.2,3.6,14.4,0,114,103
Trevor Booker,PF,26,WAS,72,45,1553,7.4,13.4,0.551,0.0,0.1,0.0,7.4,13.3,0.5539999999999999,1.6,2.5,0.618,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,0,114,104
Carlos Boozer,PF,32,CHI,76,76,2141,11.1,24.4,0.456,0.0,0.0,0.0,11.1,24.3,0.457,3.7,4.8,0.767,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,0,95,98
Chris Bosh,C,29,MIA,79,79,2531,10.2,19.8,0.516,1.5,4.5,0.33899999999999997,8.7,15.3,0.569,4.6,5.7,0.82,2.0,8.8,10.9,1.8,1.7,1.6,2.6,4.0,26.6,0,112,104
Avery Bradley,SG,23,BOS,60,58,1855,10.0,22.9,0.43799999999999994,2.2,5.5,0.395,7.8,17.3,0.451,2.5,3.1,0.804,1.3,4.9,6.3,2.4,1.7,0.3,2.7,4.0,24.7,0,100,109
Elton Brand,C,34,ATL,73,15,1414,6.4,11.9,0.539,0.0,0.1,0.0,6.4,11.8,0.542,2.2,3.4,0.649,3.5,9.5,12.9,2.7,1.4,3.2,2.2,6.9,15.0,0,110,103
Corey Brewer,SF,27,MIN,81,81,2609,7.3,15.3,0.48100000000000004,1.1,4.0,0.28,6.2,11.3,0.552,3.1,4.3,0.718,1.2,2.7,3.9,2.6,2.9,0.6,2.0,4.0,18.9,0,108,107
Ronnie Brewer,SF,28,TOT,24,3,160,0.9,4.7,0.2,0.3,2.5,0.125,0.6,2.2,0.28600000000000003,0.0,0.6,0.0,0.6,3.7,4.4,3.1,1.9,0.3,0.6,1.2,2.2,0,77,109
Aaron Brooks,PG,29,TOT,72,12,1557,7.4,18.4,0.401,3.0,7.9,0.387,4.3,10.6,0.41100000000000003,2.6,3.0,0.8740000000000001,1.4,3.1,4.4,7.4,1.6,0.4,3.7,4.6,20.4,0,105,110
MarShon Brooks,SG,25,TOT,35,0,316,8.9,19.5,0.456,2.0,3.9,0.52,6.9,15.6,0.44,5.0,6.9,0.727,1.6,6.9,8.4,3.9,2.2,0.6,3.7,3.3,24.8,0,102,109
Lorenzo Brown,PG,23,PHI,26,0,224,5.6,18.6,0.302,0.6,6.5,0.1,5.0,12.1,0.41100000000000003,1.9,2.8,0.6920000000000001,1.7,4.3,6.1,8.9,2.8,0.6,3.5,4.1,13.8,0,82,109
Shannon Brown,SG,28,TOT,29,1,251,5.0,13.7,0.364,0.0,0.4,0.0,5.0,13.3,0.375,3.1,4.4,0.7140000000000001,1.5,4.4,5.8,1.9,2.7,0.0,3.7,5.0,13.1,0,78,107
Kobe Bryant,SG,35,LAL,6,6,177,8.5,20.1,0.425,0.8,4.4,0.188,7.7,15.7,0.491,4.9,5.8,0.857,0.5,6.6,7.1,10.4,1.9,0.3,9.3,2.5,22.8,0,84,111
Chase Budinger,SF,25,MIN,41,8,751,6.6,16.7,0.39399999999999996,2.8,7.9,0.35,3.8,8.8,0.433,2.1,2.6,0.821,1.2,5.5,6.8,2.0,1.2,0.1,1.6,3.8,18.0,0,103,109
Reggie Bullock,SF,22,LAC,43,0,395,5.4,15.3,0.355,2.8,9.2,0.301,2.7,6.1,0.43799999999999994,0.9,1.1,0.778,1.4,5.4,6.8,1.5,1.1,0.1,1.6,3.3,14.6,0,93,108
Trey Burke,PG,21,UTA,70,68,2262,7.9,20.8,0.38,2.6,7.8,0.33,5.3,13.0,0.41,2.4,2.6,0.903,0.9,4.0,4.8,9.2,1.0,0.1,3.0,3.4,20.8,0,101,115
Alec Burks,SG,22,UTA,78,12,2193,9.1,19.9,0.457,1.2,3.4,0.35,7.9,16.5,0.48,6.7,8.9,0.748,1.4,4.7,6.2,5.1,1.7,0.3,3.6,4.6,26.1,0,106,113
Caron Butler,SF,33,TOT,56,13,1419,7.7,19.6,0.39399999999999996,3.6,9.0,0.39399999999999996,4.2,10.5,0.395,2.3,2.7,0.84,0.8,7.5,8.3,3.0,1.7,0.6,2.2,4.3,21.3,0,102,108
Jimmy Butler,SG,24,CHI,67,67,2591,5.6,14.2,0.397,1.4,4.9,0.28300000000000003,4.3,9.3,0.457,5.3,6.9,0.769,1.8,5.0,6.8,3.6,2.6,0.7,2.1,2.2,18.0,0,108,100
Rasual Butler,SG,34,IND,50,2,378,7.0,15.1,0.46399999999999997,3.6,8.5,0.419,3.4,6.6,0.521,1.1,1.9,0.5710000000000001,0.8,4.8,5.6,2.3,1.0,1.2,1.5,4.1,18.7,0,113,102
Dwight Buycks,PG,24,TOR,14,0,146,5.4,17.2,0.313,1.8,6.1,0.294,3.6,11.1,0.32299999999999995,2.9,3.2,0.889,1.4,6.8,8.2,3.6,2.9,0.0,3.6,3.9,15.4,0,84,103
Andrew Bynum,C,26,TOT,26,19,516,9.4,22.5,0.418,0.0,0.0,0.0,9.4,22.5,0.418,3.7,4.9,0.755,5.3,9.2,14.5,2.9,0.6,2.9,3.4,3.1,22.5,0,95,105
Will Bynum,PG,31,DET,56,3,1054,8.8,20.6,0.428,1.0,3.0,0.32299999999999995,7.9,17.7,0.446,4.7,5.8,0.802,1.2,3.6,4.7,10.4,1.9,0.3,4.9,5.8,23.3,0,102,112
Nick Calathes,SG,24,MEM,71,7,1173,6.5,14.2,0.457,0.9,2.8,0.311,5.6,11.4,0.49200000000000005,2.0,3.3,0.611,1.0,5.2,6.2,9.4,3.0,0.4,4.6,5.3,15.8,0,97,104
José Calderón,PG,32,DAL,81,81,2468,7.1,15.6,0.456,4.0,8.8,0.449,3.1,6.7,0.46399999999999997,1.1,1.3,0.825,0.6,3.4,4.0,7.8,1.4,0.2,2.1,2.8,19.2,0,120,112
Kentavious Caldwell-Pope,SG,20,DET,80,41,1583,5.8,14.7,0.396,1.9,5.9,0.319,3.9,8.8,0.447,1.5,1.9,0.77,1.2,3.8,5.0,1.8,2.4,0.4,0.9,4.6,15.0,0,106,111
Isaiah Canaan,PG,22,HOU,22,0,252,6.1,17.2,0.35600000000000004,3.6,10.9,0.327,2.6,6.3,0.406,4.2,5.7,0.7240000000000001,1.4,3.4,4.7,4.4,1.6,0.8,4.2,4.9,20.0,0,97,109
DeMarre Carroll,SF,27,ATL,73,73,2341,6.5,13.9,0.47,2.1,5.8,0.36200000000000004,4.4,8.1,0.5479999999999999,2.4,3.1,0.773,2.3,6.4,8.7,2.9,2.3,0.5,1.7,4.1,17.6,0,113,106
Vince Carter,SG,37,DAL,81,0,1973,8.6,21.1,0.40700000000000003,3.8,9.6,0.39399999999999996,4.8,11.4,0.418,4.2,5.1,0.821,1.7,5.6,7.4,5.5,1.6,0.9,2.8,5.4,25.1,0,109,110
Michael Carter-Williams,PG,22,PHI,70,70,2414,8.6,21.1,0.405,1.1,4.2,0.264,7.5,17.0,0.44,5.2,7.4,0.703,2.0,6.7,8.8,8.8,2.6,0.9,5.0,4.3,23.4,0,96,108
Omri Casspi,PF,25,HOU,71,2,1283,6.7,15.9,0.42200000000000004,2.4,6.8,0.34700000000000003,4.4,9.1,0.479,3.2,4.7,0.68,2.1,8.0,10.1,3.4,1.7,0.5,2.8,3.9,19.0,0,105,106
Mario Chalmers,PG,27,MIA,73,73,2178,6.1,13.5,0.45399999999999996,2.1,5.5,0.385,4.0,8.1,0.5,2.9,3.9,0.742,1.0,4.2,5.2,8.6,2.9,0.4,3.9,5.1,17.3,0,108,106
Tyson Chandler,C,31,NYK,55,55,1662,6.1,10.3,0.593,0.0,0.0,0.0,6.1,10.3,0.595,3.1,5.0,0.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,0,120,106
Wilson Chandler,SF,26,DEN,62,55,1927,7.8,18.7,0.41600000000000004,3.1,8.9,0.348,4.7,9.8,0.478,2.8,3.9,0.7240000000000001,1.5,6.0,7.5,2.9,1.2,0.8,2.0,4.9,21.5,0,107,110
Josh Childress,SF,30,NOP,4,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,4.3,2.2,0.0,2.2,2.2,0.0,0,68,111
Dionte Christmas,SF,27,PHO,31,0,198,5.6,15.7,0.355,2.3,7.8,0.29,3.3,7.8,0.419,4.6,6.1,0.75,3.3,6.3,9.6,2.0,0.5,0.8,1.5,4.8,18.0,0,109,110
Earl Clark,PF,26,TOT,54,17,768,6.5,17.6,0.37200000000000005,2.8,8.2,0.336,3.8,9.4,0.40299999999999997,1.5,2.3,0.647,1.5,8.1,9.6,1.2,1.1,1.7,2.1,4.5,17.3,0,92,107
Ian Clark,SG,22,UTA,23,0,172,7.9,20.5,0.38799999999999996,3.4,9.5,0.355,4.6,11.0,0.41700000000000004,1.5,2.1,0.7140000000000001,0.9,4.9,5.8,4.6,2.4,0.6,4.3,7.3,20.8,0,90,111
Victor Claver,SF,25,POR,21,0,184,4.7,11.5,0.405,0.8,4.9,0.16699999999999998,3.8,6.6,0.583,2.7,3.0,0.909,2.5,8.2,10.7,3.3,0.8,0.8,3.0,4.4,12.9,0,99,108
Norris Cole,PG,25,MIA,82,6,2014,5.4,13.1,0.414,1.6,4.5,0.345,3.8,8.5,0.451,1.4,1.8,0.779,0.4,3.7,4.2,6.5,2.0,0.1,3.3,4.1,13.8,0,96,108
Jason Collins,C,35,BRK,22,1,172,3.4,7.3,0.45799999999999996,0.0,0.9,0.0,3.4,6.4,0.524,0.9,1.2,0.75,2.1,3.7,5.8,1.2,2.4,0.3,2.1,9.2,7.6,0,91,109
Darren Collison,PG,26,LAC,80,35,2069,7.8,16.8,0.467,1.7,4.6,0.376,6.1,12.2,0.501,4.6,5.4,0.857,1.1,3.4,4.5,7.2,2.2,0.4,3.2,3.6,22.0,0,113,107
Nick Collison,PF,33,OKC,81,0,1353,5.0,9.0,0.556,0.1,0.6,0.235,4.8,8.3,0.58,2.5,3.5,0.71,4.3,6.6,10.9,3.9,1.1,1.0,2.6,7.0,12.6,0,117,106
Mike Conley,PG,26,MEM,73,73,2446,10.1,22.5,0.45,2.3,6.4,0.361,7.8,16.1,0.484,4.9,6.0,0.815,0.9,3.8,4.7,9.6,2.4,0.3,3.3,3.1,27.4,0,113,106
Chris Copeland,SF,29,IND,41,0,265,10.8,22.9,0.47,6.5,15.5,0.418,4.3,7.4,0.579,2.0,2.7,0.7140000000000001,1.4,4.9,6.3,3.5,0.6,1.4,2.7,7.4,30.0,0,116,103
DeMarcus Cousins,C,23,SAC,71,71,2298,13.1,26.4,0.496,0.0,0.2,0.0,13.1,26.2,0.499,9.6,13.2,0.726,4.8,13.6,18.4,4.6,2.4,2.0,5.6,6.0,35.7,0,107,101
Robert Covington,SF,23,HOU,7,0,34,8.8,20.5,0.429,5.9,16.1,0.364,2.9,4.4,0.667,0.0,0.0,0.0,2.9,4.4,7.3,0.0,2.9,0.0,1.5,4.4,23.5,0,112,106
Allen Crabbe,SG,21,POR,15,0,100,6.1,16.7,0.364,3.0,7.1,0.429,3.0,9.6,0.316,1.5,2.0,0.75,0.5,4.0,4.6,3.0,1.0,0.5,1.5,5.1,16.7,0,100,110
Jamal Crawford,SG,33,LAC,69,24,2094,10.1,24.2,0.41600000000000004,3.8,10.7,0.361,6.2,13.5,0.46,6.7,7.7,0.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,0,110,109
Jordan Crawford,SG-PG,25,TOT,81,35,1859,8.9,21.6,0.415,2.5,7.8,0.316,6.5,13.8,0.47100000000000003,4.0,4.6,0.8640000000000001,0.8,4.2,5.0,7.7,1.3,0.1,3.7,3.3,24.4,0,104,109
Jae Crowder,SF,23,DAL,78,8,1254,5.3,12.1,0.439,2.0,6.2,0.331,3.3,5.9,0.552,1.9,2.5,0.754,1.9,6.1,7.9,2.5,2.4,0.9,1.7,4.1,14.6,0,110,108
Dante Cunningham,PF,26,MIN,81,7,1635,7.1,15.4,0.46399999999999997,0.0,0.2,0.0,7.1,15.2,0.46799999999999997,1.1,2.0,0.5670000000000001,3.4,6.6,10.0,2.5,1.9,1.7,1.3,4.4,15.4,0,104,105
Jared Cunningham,SG,22,TOT,13,0,80,3.8,13.3,0.28600000000000003,0.6,4.4,0.14300000000000002,3.2,8.9,0.35700000000000004,8.3,10.2,0.813,0.6,3.2,3.8,5.1,1.9,0.0,1.3,10.2,16.5,0,108,110
Seth Curry,PG,23,TOT,2,0,13,4.0,12.0,0.33299999999999996,4.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,12.0,0,106,96
Stephen Curry,PG,25,GSW,78,78,2846,11.4,24.2,0.47100000000000003,4.6,10.8,0.424,6.9,13.5,0.509,5.4,6.1,0.885,0.8,5.0,5.9,11.7,2.2,0.2,5.2,3.4,32.8,0,117,104
Samuel Dalembert,C,32,DAL,80,68,1614,6.8,12.0,0.568,0.0,0.0,0.0,6.8,12.0,0.569,3.2,4.4,0.737,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,0,117,105
Troy Daniels,SG,22,HOU,5,1,75,10.0,20.6,0.484,8.0,16.6,0.48,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.7,2.7,3.3,0.0,0.0,2.0,4.0,27.9,0,126,114
Luigi Datome,SF,26,DET,34,0,238,7.2,20.6,0.35100000000000003,1.5,8.3,0.179,5.7,12.3,0.466,1.7,2.1,0.8,3.0,6.8,9.8,2.3,1.3,0.2,2.3,4.2,17.6,0,90,112
Brandon Davies,PF,22,PHI,51,0,575,4.5,10.8,0.42200000000000004,0.2,0.8,0.2,4.4,9.9,0.441,2.9,4.5,0.642,3.2,6.0,9.2,2.4,2.0,0.7,2.9,7.7,12.1,0,93,110
Anthony Davis,PF,20,NOP,67,66,2358,11.5,22.2,0.519,0.0,0.2,0.222,11.5,22.0,0.522,7.7,9.7,0.7909999999999999,4.6,10.3,14.9,2.3,2.0,4.2,2.4,4.4,30.8,0,119,104
