Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nicolas Batum,SF,22,POR,80,67,2522,5.2,11.5,0.455,1.7,4.9,0.345,3.6,6.6,0.535,2.0,2.3,0.841,1.6,3.6,5.2,1.8,1.0,0.7,1.2,2.8,14.1
Jerryd Bayless,PG,22,TOT,71,14,1496,5.2,12.4,0.42200000000000004,1.2,3.5,0.336,4.1,8.9,0.456,4.0,5.0,0.8059999999999999,0.6,3.3,4.0,6.4,0.9,0.1,3.1,3.6,15.7
Michael Beasley,SF,22,MIN,73,73,2361,8.6,19.0,0.45,0.9,2.5,0.366,7.6,16.5,0.46299999999999997,3.3,4.4,0.753,1.8,4.4,6.2,2.4,0.8,0.8,3.0,3.4,21.4
Rodrigue Beaubois,PG,22,DAL,28,26,496,6.8,16.2,0.42200000000000004,1.8,6.0,0.301,5.0,10.2,0.493,1.7,2.2,0.767,0.5,3.3,3.8,4.6,1.5,0.6,3.4,5.5,17.1
Marco Belinelli,SG,24,NOH,80,69,1957,5.6,12.7,0.43700000000000006,2.5,6.0,0.414,3.1,6.8,0.45799999999999996,1.8,2.3,0.784,0.3,2.5,2.8,1.7,0.7,0.1,1.4,2.7,15.4
Charlie Bell,SG,31,GSW,19,0,171,2.5,9.1,0.27899999999999997,1.3,4.4,0.28600000000000003,1.3,4.6,0.273,0.4,0.8,0.5,1.3,2.5,3.8,2.7,1.3,0.2,1.3,2.7,6.7
Raja Bell,SG,34,UTA,68,63,2097,3.3,8.0,0.409,1.2,3.3,0.35200000000000004,2.1,4.7,0.449,1.6,1.8,0.892,0.5,2.5,3.0,2.0,1.0,0.2,1.1,2.9,9.3
Mike Bibby,PG,32,TOT,80,68,2285,3.9,9.1,0.431,2.4,5.5,0.44,1.5,3.6,0.41700000000000004,0.6,1.0,0.629,0.3,2.8,3.1,4.2,0.8,0.1,1.6,2.8,10.8
Andris Biedriņš,C,24,GSW,59,55,1397,3.7,6.9,0.534,0.0,0.0,0.0,3.7,6.9,0.534,0.3,0.8,0.32299999999999995,3.7,7.2,11.0,1.5,1.3,1.3,1.5,5.1,7.6
Chauncey Billups,PG,34,TOT,72,72,2310,5.3,12.4,0.42700000000000005,2.3,5.7,0.402,3.0,6.7,0.44799999999999995,6.0,6.5,0.9159999999999999,0.4,2.6,3.0,6.0,1.1,0.2,2.8,2.3,18.8
DeJuan Blair,PF,21,SAS,81,65,1734,6.1,12.1,0.501,0.0,0.0,0.0,6.1,12.1,0.503,1.9,2.8,0.657,4.5,7.3,11.7,1.6,2.0,0.9,2.3,4.4,14.0
Steve Blake,PG,30,LAL,79,0,1581,2.5,7.0,0.359,1.7,4.4,0.37799999999999995,0.8,2.6,0.327,0.6,0.7,0.867,0.4,3.1,3.6,3.9,0.9,0.1,1.7,2.3,7.3
Andray Blatche,PF,24,WAS,64,63,2172,7.1,15.9,0.445,0.1,0.3,0.222,7.0,15.6,0.449,3.6,4.7,0.777,3.0,5.7,8.7,2.4,1.6,0.8,2.9,3.0,17.8
Eric Bledsoe,PG,21,LAC,81,25,1841,4.0,9.5,0.424,0.6,2.3,0.276,3.4,7.2,0.47,1.9,2.6,0.7440000000000001,1.3,3.0,4.4,5.7,1.8,0.5,3.8,2.5,10.6
Keith Bogans,SG,30,CHI,82,82,1461,3.1,7.6,0.40399999999999997,2.2,5.8,0.38,0.8,1.7,0.486,0.5,0.8,0.6559999999999999,0.5,3.2,3.6,2.5,0.9,0.2,1.0,2.8,8.8
Andrew Bogut,C,26,MIL,65,65,2297,5.8,11.6,0.495,0.0,0.1,0.0,5.8,11.6,0.49700000000000005,1.5,3.4,0.442,3.1,8.2,11.3,2.1,0.7,2.6,2.0,3.4,13.0
Matt Bonner,PF,30,SAS,66,1,1432,4.3,9.3,0.46399999999999997,2.6,5.8,0.457,1.7,3.5,0.475,0.8,1.1,0.7440000000000001,1.5,4.5,6.0,1.5,0.7,0.5,0.7,2.8,12.1
Trevor Booker,PF,23,WAS,65,14,1063,4.7,8.6,0.5489999999999999,0.0,0.0,0.0,4.7,8.5,0.552,2.3,3.4,0.6729999999999999,3.3,5.2,8.5,1.2,1.0,1.4,1.3,3.9,11.7
Carlos Boozer,C,29,CHI,59,59,1882,8.2,16.2,0.51,0.0,0.0,0.0,8.2,16.2,0.51,3.3,4.7,0.701,2.5,8.3,10.8,2.8,0.9,0.3,2.9,3.6,19.8
Chris Bosh,PF,26,MIA,77,77,2795,6.7,13.6,0.496,0.1,0.3,0.24,6.7,13.3,0.502,4.9,6.1,0.815,1.8,6.4,8.3,1.9,0.8,0.6,1.8,2.2,18.5
Earl Boykins,PG,34,MIL,57,0,862,6.5,14.7,0.44299999999999995,1.1,3.0,0.38,5.4,11.7,0.45899999999999996,2.9,3.4,0.841,0.6,1.7,2.3,5.9,1.6,0.1,2.2,1.8,17.0
Craig Brackins,PF,23,PHI,3,0,33,4.4,17.5,0.25,0.0,5.5,0.0,4.4,12.0,0.364,0.0,0.0,0.0,2.2,2.2,4.4,1.1,1.1,0.0,0.0,3.3,8.7
Avery Bradley,PG,20,BOS,31,0,162,5.1,14.9,0.34299999999999997,0.0,1.1,0.0,5.1,13.8,0.371,1.3,2.7,0.5,0.9,2.9,3.8,2.7,2.0,0.0,3.6,4.4,11.6
Elton Brand,PF,31,PHI,81,81,2809,6.4,12.6,0.512,0.0,0.0,0.0,6.4,12.6,0.512,2.7,3.5,0.78,3.0,5.6,8.7,1.5,1.2,1.4,1.3,3.1,15.6
Corey Brewer,SF-SG,24,TOT,69,24,1510,4.6,11.6,0.395,0.7,2.7,0.268,3.9,9.0,0.434,3.2,4.6,0.708,1.4,2.8,4.2,2.1,2.4,0.4,2.1,3.8,13.2
Ronnie Brewer,SG,25,CHI,81,1,1781,4.1,8.6,0.48,0.1,0.5,0.222,4.0,8.1,0.498,1.8,2.7,0.654,1.1,4.2,5.3,2.8,2.1,0.4,1.1,1.7,10.2
Jon Brockman,C,23,MIL,63,6,677,2.6,5.0,0.511,0.0,0.0,0.0,2.6,5.0,0.511,2.1,3.1,0.6779999999999999,3.9,5.8,9.8,1.0,0.7,0.2,1.3,6.3,7.2
Aaron Brooks,PG,26,TOT,59,12,1284,6.2,16.5,0.375,2.0,6.6,0.297,4.2,9.8,0.42700000000000005,3.5,3.9,0.8859999999999999,0.6,1.6,2.2,6.5,1.0,0.1,2.8,3.2,17.8
Derrick Brown,SF,23,TOT,49,1,576,4.6,8.2,0.565,0.3,0.6,0.5,4.3,7.6,0.57,2.0,3.7,0.5329999999999999,2.6,3.6,6.2,2.1,1.2,0.6,2.2,3.7,11.6
Kwame Brown,C,28,CHA,66,50,1714,4.1,7.9,0.517,0.0,0.0,0.0,4.1,7.9,0.517,2.9,4.9,0.589,3.1,6.4,9.5,0.9,0.5,0.8,1.4,3.7,11.0
Shannon Brown,SG,25,LAL,82,0,1568,6.3,14.8,0.425,1.7,4.9,0.349,4.6,9.9,0.462,2.1,2.3,0.9109999999999999,0.8,2.8,3.6,2.2,1.5,0.4,1.7,2.8,16.3
Kobe Bryant,SG,32,LAL,82,82,2779,9.6,21.2,0.451,1.5,4.6,0.32299999999999995,8.1,16.6,0.48700000000000004,6.3,7.6,0.828,1.1,4.4,5.4,5.0,1.3,0.2,3.1,2.2,26.9
Chase Budinger,SF,22,HOU,78,22,1738,5.8,13.6,0.425,1.8,5.7,0.325,3.9,7.9,0.49700000000000005,2.4,2.9,0.855,1.1,4.7,5.8,2.6,0.8,0.4,1.4,2.4,15.8
Caron Butler,SF,30,DAL,29,29,867,7.1,15.7,0.45,1.2,2.7,0.431,5.9,13.0,0.45399999999999996,2.8,3.7,0.773,0.9,4.0,4.9,1.9,1.2,0.3,2.0,2.4,18.1
Rasual Butler,SG,31,TOT,47,2,770,3.7,11.1,0.33299999999999996,2.2,6.4,0.33799999999999997,1.5,4.7,0.327,0.8,1.3,0.667,0.5,3.1,3.6,1.3,0.4,0.7,1.1,1.7,10.4
Andrew Bynum,C,23,LAL,54,47,1500,5.7,9.9,0.574,0.0,0.0,0.0,5.7,9.9,0.574,3.3,5.0,0.66,4.1,8.1,12.2,1.8,0.5,2.5,1.8,3.4,14.7
Will Bynum,PG,28,DET,61,5,1125,5.8,13.0,0.44799999999999995,0.5,1.6,0.32,5.3,11.4,0.466,3.3,3.9,0.836,0.5,1.9,2.4,6.2,1.7,0.1,2.7,3.6,15.4
José Calderón,PG,29,TOR,68,55,2102,4.5,10.2,0.44,1.0,2.7,0.365,3.5,7.5,0.466,1.5,1.8,0.8540000000000001,0.5,2.9,3.5,10.4,1.4,0.1,2.5,2.4,11.5
Marcus Camby,C,36,POR,59,51,1540,2.7,6.9,0.39799999999999996,0.0,0.0,0.0,2.7,6.8,0.39899999999999997,1.0,1.6,0.614,4.3,9.9,14.2,2.8,0.9,2.2,1.4,3.3,6.5
Derrick Caracter,C,22,LAL,41,0,215,5.4,11.1,0.485,0.0,0.0,0.0,5.4,11.1,0.485,2.8,3.9,0.7390000000000001,3.2,4.0,7.2,1.2,0.7,1.7,3.2,7.9,13.6
Brian Cardinal,SF,33,DAL,56,4,618,2.5,5.8,0.43,2.4,5.1,0.483,0.1,0.8,0.077,1.0,1.0,0.9440000000000001,0.6,2.9,3.4,2.3,1.4,0.4,1.0,4.8,8.4
Rodney Carney,SF,26,TOT,27,1,336,4.9,11.8,0.418,1.8,4.1,0.447,3.1,7.7,0.40299999999999997,1.9,2.9,0.667,1.4,3.7,5.1,1.2,1.3,0.5,1.7,3.5,13.6
DeMarre Carroll,PF,24,TOT,12,0,50,2.9,8.6,0.33299999999999996,0.0,0.0,0.0,2.9,8.6,0.33299999999999996,1.4,1.4,1.0,1.4,4.3,5.8,2.9,0.7,0.7,0.0,3.6,7.2
Matt Carroll,SG,30,CHA,54,1,582,5.5,12.3,0.447,1.1,2.8,0.37,4.5,9.5,0.47100000000000003,2.5,3.2,0.769,0.7,3.5,4.2,1.4,1.1,0.4,1.4,2.7,14.5
Anthony Carter,PG,35,TOT,33,0,463,3.5,8.2,0.425,0.9,3.1,0.3,2.6,5.1,0.5,0.6,0.6,1.0,0.5,3.4,4.0,5.4,2.1,0.5,3.0,3.8,8.6
Vince Carter,SG,34,TOT,73,63,2051,6.8,15.6,0.43700000000000006,2.0,5.6,0.361,4.8,10.0,0.479,2.2,3.0,0.74,0.9,3.9,4.8,2.6,1.2,0.4,1.6,3.4,17.9
Omri Casspi,SF,22,SAC,71,27,1702,4.8,11.5,0.41200000000000003,1.9,5.2,0.37200000000000005,2.8,6.3,0.445,1.4,2.1,0.6729999999999999,1.6,4.9,6.5,1.6,1.1,0.3,1.4,2.4,12.9
Mario Chalmers,PG,24,MIA,70,28,1579,3.5,8.8,0.39899999999999997,1.9,5.3,0.359,1.6,3.6,0.45899999999999996,1.2,1.4,0.871,0.3,3.1,3.3,4.0,1.7,0.2,2.1,3.6,10.2
Tyson Chandler,C,28,DAL,74,74,2059,4.7,7.1,0.654,0.0,0.0,0.0,4.7,7.1,0.654,3.8,5.2,0.732,3.6,8.5,12.1,0.6,0.6,1.4,1.5,4.2,13.1
Wilson Chandler,SF,23,TOT,72,49,2401,6.4,14.3,0.45,1.7,4.8,0.35,4.8,9.5,0.501,1.9,2.4,0.807,1.1,5.0,6.1,1.8,0.7,1.4,1.6,3.0,16.5
Josh Childress,SG,27,PHO,54,3,894,4.9,8.6,0.565,0.0,0.6,0.063,4.8,8.0,0.606,1.2,2.4,0.49200000000000005,2.8,3.5,6.2,1.7,1.3,0.9,1.8,2.7,11.0
Earl Clark,SF,23,TOT,42,0,464,5.3,12.3,0.43,0.0,0.4,0.0,5.3,11.9,0.444,2.1,3.6,0.574,2.9,5.0,7.8,0.7,0.6,1.4,2.2,3.5,12.6
Jarron Collins,C,32,TOT,28,0,181,1.2,4.2,0.28600000000000003,0.0,0.0,0.0,1.2,4.2,0.28600000000000003,1.4,2.0,0.7,2.8,2.0,4.8,0.4,0.8,0.2,1.4,5.8,3.8
Jason Collins,C,32,ATL,49,28,593,2.1,4.3,0.479,0.1,0.1,1.0,2.0,4.2,0.47100000000000003,1.6,2.5,0.659,1.8,4.4,6.2,1.3,0.5,0.5,1.6,5.9,5.8
Sherron Collins,PG,23,CHA,20,0,66,3.8,13.6,0.28,1.1,5.5,0.2,2.7,8.2,0.33299999999999996,0.5,0.5,1.0,0.0,2.7,2.7,4.4,1.1,0.0,2.2,1.1,9.3
Darren Collison,PG,23,IND,79,79,2360,6.1,13.3,0.457,0.6,1.9,0.331,5.4,11.4,0.479,3.1,3.5,0.871,0.6,2.8,3.4,6.1,1.3,0.2,3.0,1.7,15.8
Nick Collison,C,30,OKC,71,2,1524,3.2,5.7,0.5660000000000001,0.0,0.0,0.0,3.2,5.7,0.5660000000000001,1.3,1.7,0.753,2.8,4.7,7.5,1.6,1.0,0.7,1.3,5.0,7.8
Mike Conley,PG,23,MEM,81,81,2872,5.3,11.9,0.444,1.0,2.7,0.369,4.3,9.2,0.466,2.3,3.1,0.733,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9
Brian Cook,PF,30,LAC,40,0,447,5.8,13.7,0.424,2.7,6.4,0.43,3.1,7.3,0.418,1.2,1.9,0.625,1.5,6.2,7.7,1.2,1.0,0.9,2.0,6.0,15.5
Daequan Cook,SG,23,OKC,43,0,598,4.8,10.9,0.436,3.9,9.3,0.42200000000000004,0.8,1.6,0.519,1.0,1.2,0.8,0.5,3.9,4.3,1.2,0.8,0.1,1.0,3.1,14.4
Marcus Cousin,C,24,UTA,4,0,18,4.0,6.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,2.0,8.0
DeMarcus Cousins,C,20,SAC,81,62,2309,6.7,15.7,0.43,0.0,0.3,0.16699999999999998,6.7,15.4,0.435,4.3,6.3,0.687,3.4,7.5,10.9,3.2,1.3,1.1,4.2,5.2,17.8
Jamal Crawford,SG,30,ATL,76,0,2297,5.8,13.7,0.42100000000000004,1.9,5.5,0.341,3.9,8.2,0.474,3.5,4.1,0.8540000000000001,0.3,1.7,2.0,3.8,0.9,0.2,2.3,1.5,16.9
Jordan Crawford,SG,22,TOT,42,18,1027,6.7,17.5,0.384,1.2,4.5,0.258,5.6,13.0,0.42700000000000005,2.6,2.9,0.8690000000000001,1.1,2.6,3.7,4.1,1.4,0.1,2.9,2.2,17.2
Dante Cunningham,PF,23,TOT,78,18,1637,4.8,10.4,0.462,0.0,0.3,0.077,4.8,10.1,0.473,1.0,1.4,0.726,2.1,4.0,6.1,0.9,1.2,0.9,1.1,3.9,10.6
Stephen Curry,PG,22,GSW,74,74,2489,7.3,15.2,0.48,2.2,4.9,0.442,5.1,10.3,0.498,3.1,3.3,0.934,0.8,3.4,4.1,6.2,1.6,0.3,3.3,3.4,19.9
Samuel Dalembert,C,29,SAC,80,46,1938,5.0,10.5,0.473,0.0,0.0,0.0,5.0,10.5,0.474,2.0,2.7,0.73,3.9,8.3,12.2,1.2,0.7,2.2,2.5,4.2,12.0
Erick Dampier,C,35,MIA,51,22,815,2.3,3.9,0.584,0.0,0.0,0.0,2.3,3.9,0.591,1.1,1.9,0.545,2.3,5.5,7.8,1.0,0.6,2.1,1.4,3.6,5.7
Antonio Daniels,PG,35,PHI,4,0,35,2.1,5.1,0.4,0.0,2.1,0.0,2.1,3.1,0.667,2.1,2.1,1.0,0.0,5.1,5.1,2.1,0.0,0.0,1.0,0.0,6.2
Marquis Daniels,SF,30,BOS,49,0,938,4.4,8.9,0.491,0.2,0.8,0.19,4.2,8.1,0.521,1.5,2.2,0.684,0.9,3.4,4.3,2.5,1.5,0.8,1.5,2.4,10.4
Baron Davis,PG,31,TOT,58,44,1649,6.3,15.1,0.41700000000000004,1.8,5.2,0.33899999999999997,4.5,9.9,0.45799999999999996,2.2,2.9,0.7709999999999999,0.8,2.6,3.4,8.5,1.7,0.6,3.2,3.1,16.6
Ed Davis,PF,21,TOR,65,17,1602,4.8,8.4,0.5760000000000001,0.0,0.0,0.0,4.8,8.4,0.5760000000000001,1.6,2.9,0.555,3.8,6.6,10.4,0.9,0.9,1.5,1.1,4.1,11.3
Glen Davis,C,25,BOS,78,13,2298,5.6,12.5,0.44799999999999995,0.0,0.2,0.133,5.6,12.3,0.45399999999999996,3.1,4.2,0.736,1.6,5.1,6.7,1.4,1.2,0.5,1.3,3.6,14.3
Austin Daye,SF,22,DET,72,16,1446,4.8,11.7,0.41,1.7,4.3,0.401,3.1,7.4,0.415,2.0,2.7,0.759,1.6,5.2,6.8,1.9,1.0,1.0,1.5,4.1,13.4
Carlos Delfino,SF,28,MIL,49,40,1590,4.5,11.6,0.39,2.4,6.4,0.37,2.2,5.2,0.415,1.4,1.7,0.8,0.5,4.0,4.5,2.5,1.7,0.2,1.3,1.6,12.8
Luol Deng,SF,25,CHI,82,82,3208,6.0,13.0,0.46,1.3,3.7,0.345,4.7,9.2,0.506,2.8,3.8,0.753,1.3,4.0,5.3,2.6,0.9,0.5,1.8,1.8,16.0
DeMar DeRozan,SG,21,TOR,82,82,2851,6.8,14.6,0.467,0.1,0.7,0.096,6.7,13.9,0.485,4.1,5.1,0.813,0.9,3.0,4.0,1.9,1.1,0.4,1.8,2.7,17.8
Boris Diaw,PF,28,CHA,82,82,2778,4.9,10.0,0.49200000000000005,1.0,2.9,0.345,3.9,7.1,0.5529999999999999,1.1,1.6,0.6829999999999999,1.4,4.0,5.4,4.4,1.0,0.6,2.2,2.5,12.0
Ike Diogu,PF,27,LAC,36,0,470,6.4,11.3,0.561,0.0,0.0,0.0,6.4,11.3,0.561,3.1,4.7,0.6609999999999999,3.1,5.7,8.8,0.2,0.2,0.2,1.7,5.5,15.9
DeSagana Diop,C,29,CHA,16,0,181,1.6,4.8,0.33299999999999996,0.0,0.0,0.0,1.6,4.8,0.33299999999999996,0.8,2.2,0.364,2.4,5.6,8.0,1.4,0.8,3.0,2.2,5.2,4.0
Keyon Dooling,PG,30,MIL,80,22,1757,4.2,10.6,0.397,1.7,4.8,0.34600000000000003,2.6,5.8,0.439,1.6,1.9,0.83,0.2,2.2,2.4,5.0,1.1,0.1,1.9,2.4,11.7
Joey Dorsey,C,27,TOR,43,9,522,3.6,6.8,0.525,0.0,0.0,0.0,3.6,6.8,0.525,2.1,4.5,0.47700000000000004,5.4,7.7,13.1,1.9,1.7,1.2,2.7,5.4,9.3
Toney Douglas,SG,24,NYK,81,9,1971,5.7,13.8,0.41600000000000004,2.6,7.0,0.373,3.1,6.8,0.46,1.6,2.0,0.794,1.2,3.3,4.5,4.5,1.6,0.1,1.6,3.2,15.6
Chris Douglas-Roberts,SF,24,MIL,44,12,884,4.8,11.1,0.429,0.6,1.9,0.326,4.2,9.2,0.449,3.0,3.6,0.831,0.3,3.3,3.6,2.0,1.2,0.5,1.4,3.0,13.2
Zabian Dowdell,PG,26,PHO,24,0,292,6.3,15.4,0.408,0.4,1.2,0.3,5.9,14.2,0.41700000000000004,2.0,2.1,0.941,0.6,1.8,2.5,6.3,2.5,0.2,3.6,3.7,14.9
Goran Dragić,PG,24,TOT,70,5,1234,5.6,12.9,0.435,1.6,4.5,0.361,4.0,8.3,0.47600000000000003,2.4,3.9,0.624,1.1,3.1,4.1,6.0,1.5,0.3,3.4,3.6,15.3
