Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Thurl Bailey,PF,25,UTA,81,2,2155,7.7,17.3,0.447,0.0,0.0,0.0,7.7,17.3,0.44799999999999995,3.2,3.9,0.805,2.4,4.8,7.2,1.7,0.6,1.5,2.1,2.5,18.6
Greg Ballard,SF,32,GSW,82,7,1579,5.7,12.9,0.44,0.3,0.9,0.375,5.3,11.9,0.445,1.6,2.1,0.747,2.3,5.5,7.8,2.5,1.1,0.3,1.6,3.8,13.2
Gene Banks,SF,27,CHI,63,39,1822,4.9,9.1,0.539,0.0,0.1,0.0,4.9,9.0,0.545,2.2,2.9,0.767,2.3,3.8,6.1,3.4,1.0,0.3,2.2,3.4,12.1
Charles Barkley*,PF,23,PHI,68,62,2740,7.3,12.3,0.594,0.3,1.4,0.20199999999999999,7.0,10.9,0.643,5.6,7.4,0.7609999999999999,5.1,7.9,13.1,4.3,1.6,1.4,4.2,3.3,20.5
John Battle,SG,24,ATL,64,8,804,6.4,14.1,0.457,0.0,0.4,0.0,6.4,13.7,0.47200000000000003,4.2,5.6,0.738,0.7,2.0,2.7,5.6,1.3,0.2,2.7,3.4,17.1
William Bedford,C,23,PHO,50,18,979,5.2,13.2,0.397,0.0,0.0,0.0,5.2,13.1,0.39799999999999996,1.8,3.2,0.581,2.9,6.1,9.0,2.1,0.7,1.4,3.1,4.6,12.3
Benoit Benjamin,C,22,LAC,72,61,2230,5.2,11.5,0.449,0.0,0.0,0.0,5.2,11.5,0.45,3.0,4.2,0.715,2.2,7.3,9.5,2.2,1.0,3.0,3.0,4.1,13.4
Kent Benson,C,32,UTA,73,2,895,5.6,12.7,0.44299999999999995,0.1,0.3,0.28600000000000003,5.6,12.4,0.447,1.9,2.3,0.81,3.2,6.1,9.3,1.6,1.6,1.1,1.8,5.6,13.2
Walter Berry,SF-PF,22,TOT,63,45,1586,9.2,17.4,0.531,0.0,0.1,0.0,9.2,17.3,0.5329999999999999,4.2,6.5,0.649,3.1,3.9,7.0,2.4,0.9,0.9,3.5,4.4,22.7
Joe Binion,PF,25,POR,11,0,51,2.8,7.1,0.4,0.0,0.0,0.0,2.8,7.1,0.4,4.2,7.1,0.6,5.6,7.1,12.7,0.7,1.4,1.4,2.1,3.5,9.9
Larry Bird*,SF,30,BOS,74,73,3005,9.4,17.9,0.525,1.1,2.7,0.4,8.3,15.2,0.547,5.0,5.5,0.91,1.5,6.7,8.2,6.8,1.6,0.8,2.9,2.2,24.9
Otis Birdsong,SG,31,NJN,7,6,127,5.4,11.9,0.452,0.0,0.3,0.0,5.4,11.6,0.46299999999999997,1.7,2.6,0.667,0.9,1.1,2.0,4.8,0.9,0.0,2.6,4.5,12.5
Uwe Blab,C,24,DAL,30,0,160,4.5,11.5,0.392,0.0,0.0,0.0,4.5,11.5,0.392,2.9,6.3,0.46399999999999997,2.5,5.6,8.1,2.9,0.9,2.0,3.4,7.4,11.9
Rolando Blackman,SG,27,DAL,80,80,2758,8.2,16.5,0.495,0.1,0.2,0.33299999999999996,8.1,16.3,0.49700000000000005,5.5,6.2,0.884,1.3,2.4,3.6,3.5,0.8,0.3,2.3,1.9,21.9
Manute Bol,C,24,WSB,82,12,1552,2.4,5.4,0.446,0.0,0.0,0.0,2.4,5.3,0.44799999999999995,1.0,1.6,0.672,1.9,6.4,8.4,0.3,0.5,7.0,1.4,4.4,5.8
Sam Bowie,C,25,POR,5,5,163,6.6,14.6,0.455,0.0,0.0,0.0,6.6,14.6,0.455,4.4,6.6,0.667,3.1,4.2,7.3,2.0,0.2,2.2,3.3,4.2,17.7
Dudley Bradley,SG,29,MIL,68,2,900,3.0,8.5,0.35700000000000004,0.5,2.0,0.26,2.5,6.5,0.387,1.9,2.3,0.81,1.2,2.8,4.1,2.6,4.2,0.3,1.4,4.7,8.5
Adrian Branch,SF,23,LAL,32,0,219,7.9,15.8,0.5,0.0,0.3,0.0,7.9,15.5,0.511,6.9,8.9,0.778,3.8,4.9,8.7,2.6,2.6,0.5,3.9,6.4,22.7
Randy Breuer,C,26,MIL,76,10,1467,5.9,12.2,0.485,0.0,0.0,0.0,5.9,12.2,0.485,2.9,5.0,0.584,3.2,5.4,8.6,1.2,1.4,1.5,2.5,5.6,14.7
Frank Brickowski,PF-C,27,TOT,44,0,487,4.7,9.2,0.508,0.0,0.3,0.0,4.7,8.9,0.525,3.7,5.2,0.7140000000000001,3.5,5.0,8.6,1.3,1.5,0.4,2.4,8.7,13.0
Junior Bridgeman,SF,33,MIL,34,4,418,6.8,14.7,0.462,0.1,0.5,0.16699999999999998,6.7,14.2,0.473,1.4,1.7,0.8,1.2,3.3,4.5,3.0,0.9,0.2,1.3,4.3,15.1
Mike Brittain,C,23,SAS,6,0,29,5.0,11.2,0.444,0.0,0.0,0.0,5.0,11.2,0.444,1.2,2.5,0.5,2.5,2.5,5.0,2.5,1.2,0.0,2.5,3.7,11.2
Michael Brooks,SF,28,IND,10,0,148,3.2,9.0,0.35100000000000003,0.0,0.0,0.0,3.2,9.0,0.35100000000000003,1.7,2.4,0.7,2.2,4.6,6.8,2.7,2.2,0.0,2.7,4.6,8.0
Mike Brown,C,23,CHI,62,3,818,4.7,8.8,0.527,0.0,0.0,0.0,4.7,8.8,0.527,2.0,3.2,0.639,3.1,6.3,9.4,1.1,0.9,0.3,2.6,5.7,11.4
Tony Brown,SG,26,NJN,77,67,2339,5.5,12.5,0.442,0.1,0.3,0.25,5.4,12.2,0.447,2.3,3.2,0.738,1.3,2.1,3.4,4.0,1.4,0.2,2.4,4.2,13.4
Michael Cage,PF,25,LAC,80,76,2922,5.6,10.8,0.521,0.0,0.0,0.0,5.6,10.8,0.522,4.2,5.8,0.73,4.4,7.0,11.4,1.6,1.2,0.8,2.1,2.7,15.5
Tony Campbell,SF,24,DET,40,0,332,6.2,15.7,0.39299999999999996,0.0,0.3,0.0,6.2,15.4,0.401,2.6,4.2,0.615,2.3,4.0,6.3,2.1,1.3,0.1,3.7,4.3,15.0
Rick Carlisle,SG,27,BOS,42,0,297,3.6,11.2,0.326,0.6,1.9,0.313,3.0,9.2,0.32899999999999996,1.8,2.4,0.75,1.0,2.7,3.6,4.2,1.0,0.0,3.0,3.4,9.7
Antoine Carr,PF,25,ATL,65,2,695,6.9,13.7,0.506,0.1,0.2,0.33299999999999996,6.9,13.6,0.508,3.8,5.3,0.7090000000000001,3.1,5.0,8.1,1.8,0.7,2.5,2.1,7.6,17.7
Kenny Carr,PF,31,POR,49,43,1443,5.0,10.0,0.504,0.0,0.0,0.0,5.0,9.9,0.506,3.1,4.2,0.746,3.3,9.2,12.4,2.1,0.7,0.3,2.6,4.0,13.2
Joe Barry Carroll,C,28,GSW,81,81,2724,9.1,19.3,0.47200000000000003,0.0,0.0,0.0,9.1,19.3,0.47200000000000003,4.5,5.7,0.787,2.3,5.5,7.8,2.8,1.2,1.6,3.0,3.4,22.7
Bill Cartwright,C,29,NYK,58,50,1989,6.1,11.4,0.531,0.0,0.0,0.0,6.1,11.4,0.531,6.3,7.9,0.79,2.4,5.7,8.1,1.7,0.7,0.5,2.3,3.4,18.4
Terry Catledge,PF,23,WSB,78,77,2149,6.9,14.0,0.495,0.0,0.1,0.0,6.9,13.9,0.49700000000000005,3.3,5.6,0.594,4.2,5.2,9.4,0.9,0.7,0.2,2.4,3.3,17.2
Tom Chambers,PF,27,SEA,82,82,3018,7.9,17.2,0.456,0.6,1.7,0.37200000000000005,7.2,15.5,0.466,6.4,7.5,0.8490000000000001,1.9,4.6,6.5,2.9,1.0,0.6,3.2,3.7,22.8
Maurice Cheeks*,PG,30,PHI,68,68,2624,5.7,10.8,0.527,0.1,0.2,0.235,5.6,10.6,0.5329999999999999,3.1,4.0,0.777,0.6,2.3,2.9,7.4,2.5,0.2,2.4,1.5,14.6
Fred Cofield,PG,25,CHI,5,0,27,2.7,14.7,0.182,0.0,1.3,0.0,2.7,13.3,0.2,0.0,0.0,0.0,1.3,5.3,6.7,5.3,2.7,0.0,1.3,1.3,5.3
Ben Coleman,C,25,NJN,68,7,1029,6.4,11.0,0.581,0.0,0.0,0.0,6.4,10.9,0.583,3.1,4.2,0.727,3.5,6.6,10.1,1.3,1.1,1.1,3.3,7.0,15.8
Don Collins,SF,28,MIL,6,0,57,6.3,17.7,0.35700000000000004,0.0,0.0,0.0,6.3,17.7,0.35700000000000004,3.2,4.4,0.7140000000000001,6.9,2.5,9.5,1.3,1.3,0.6,3.2,6.9,15.8
Steve Colter,PG,24,TOT,70,31,1322,4.6,10.8,0.426,0.1,0.5,0.235,4.5,10.3,0.434,2.2,2.9,0.7659999999999999,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5
Darwin Cook,SG,28,WSB,82,2,1420,6.7,15.8,0.426,0.1,0.6,0.087,6.7,15.2,0.439,2.1,2.6,0.7959999999999999,1.2,2.5,3.7,3.8,2.5,0.4,2.4,3.4,15.6
Michael Cooper,SG,30,LAL,82,2,2253,5.1,11.8,0.43799999999999994,1.4,3.7,0.385,3.7,8.1,0.461,2.0,2.4,0.851,0.9,3.1,4.1,6.0,1.2,0.7,1.6,3.2,13.7
Wayne Cooper,C,30,DEN,69,64,1561,5.4,12.1,0.44799999999999995,0.0,0.1,0.0,5.4,12.0,0.451,1.8,2.5,0.725,3.7,7.2,10.9,1.6,0.3,2.3,1.8,5.9,12.7
Tyrone Corbin,SF,24,TOT,63,15,1170,4.8,11.7,0.409,0.0,0.1,0.25,4.8,11.6,0.41100000000000003,2.8,3.8,0.7340000000000001,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4
Dave Corzine,C,30,CHI,82,39,2287,4.6,9.7,0.475,0.0,0.1,0.0,4.6,9.7,0.479,1.5,2.0,0.736,3.1,5.4,8.5,3.3,0.6,1.4,1.8,3.2,10.8
Pat Cummings,PF,30,NYK,49,11,1056,5.9,13.0,0.45,0.0,0.0,0.0,5.9,13.0,0.45,2.7,3.7,0.718,4.2,6.4,10.6,1.3,0.9,0.2,2.9,4.9,14.4
Terry Cummings,PF,25,MIL,82,77,2770,9.5,18.5,0.511,0.0,0.0,0.0,9.5,18.5,0.512,3.2,4.9,0.662,2.8,6.3,9.1,3.0,1.7,1.1,2.2,3.8,22.2
Earl Cureton,C,29,TOT,78,47,1973,4.4,9.3,0.47600000000000003,0.0,0.0,0.0,4.4,9.3,0.478,1.5,2.8,0.539,3.9,4.4,8.2,2.2,0.6,1.0,1.5,3.4,10.4
Dell Curry,SG,22,UTA,67,0,636,7.9,18.5,0.426,1.0,3.4,0.28300000000000003,6.9,15.1,0.45899999999999996,1.7,2.2,0.789,1.7,2.7,4.4,3.3,1.5,0.2,2.5,4.9,18.4
Quintin Dailey,SG,26,LAC,49,5,924,7.8,19.1,0.40700000000000003,0.0,0.4,0.1,7.8,18.7,0.414,4.6,6.0,0.768,1.3,1.9,3.2,3.1,1.7,0.3,2.8,4.4,20.3
Adrian Dantley*,SF,30,DET,81,81,2736,7.9,14.8,0.534,0.0,0.1,0.16699999999999998,7.9,14.7,0.536,7.1,8.7,0.812,1.4,3.0,4.4,2.1,0.8,0.1,2.4,2.5,22.9
Brad Daugherty,C,21,CLE,80,80,2695,6.5,12.1,0.5379999999999999,0.0,0.0,0.0,6.5,12.1,0.5379999999999999,3.7,5.4,0.696,2.0,6.6,8.6,4.1,0.7,0.8,3.3,3.3,16.7
Brad Davis,PG,31,DAL,82,6,1582,4.5,9.9,0.456,0.7,2.4,0.302,3.8,7.5,0.506,3.3,3.9,0.86,0.6,2.0,2.6,8.5,1.4,0.2,2.6,3.6,13.1
Walter Davis,SG,32,PHO,79,79,2646,10.6,20.6,0.514,0.3,1.1,0.259,10.3,19.5,0.529,3.9,4.5,0.862,1.2,2.1,3.3,5.0,1.3,0.1,3.1,2.5,25.4
Darryl Dawkins,C,30,NJN,6,2,106,6.8,10.9,0.625,0.0,0.0,0.0,6.8,10.9,0.625,5.8,8.2,0.708,3.1,3.4,6.5,0.7,0.7,1.0,5.1,8.5,19.4
Johnny Dawkins,PG,23,SAS,81,14,1682,7.1,16.4,0.43700000000000006,0.3,1.0,0.298,6.8,15.3,0.446,3.3,4.1,0.8009999999999999,1.2,2.4,3.6,6.2,1.4,0.1,2.6,2.5,17.9
Darren Daye,SF,26,TOT,62,2,731,5.0,9.9,0.5,0.0,0.0,0.0,5.0,9.9,0.5,1.7,3.2,0.523,1.8,4.3,6.2,3.7,1.2,0.3,2.8,4.9,11.6
James Donaldson,C,29,DAL,82,82,3028,3.7,6.3,0.586,0.0,0.0,0.0,3.7,6.3,0.586,3.2,3.9,0.812,3.5,8.1,11.6,0.7,0.6,1.6,1.2,2.3,10.6
Bruce Douglas,SG,22,SAC,8,1,98,2.6,8.8,0.292,0.0,0.4,0.0,2.6,8.4,0.304,0.0,1.5,0.0,1.8,3.3,5.1,6.2,3.3,0.0,3.3,3.3,5.1
Greg Dreiling,C,24,IND,24,0,128,4.5,10.4,0.43200000000000005,0.0,0.0,0.0,4.5,10.4,0.43200000000000005,2.8,3.4,0.833,3.4,8.7,12.1,2.0,0.6,0.6,2.0,11.8,11.8
Larry Drew,PG,28,LAC,60,22,1566,6.8,15.7,0.43200000000000005,0.3,1.7,0.16699999999999998,6.5,14.0,0.46299999999999997,3.2,3.8,0.8370000000000001,0.6,1.8,2.4,7.5,1.4,0.0,3.5,2.5,17.0
Clyde Drexler*,SG,24,POR,82,82,3114,8.2,16.3,0.502,0.1,0.5,0.23399999999999999,8.0,15.7,0.511,4.1,5.4,0.76,2.6,3.4,6.0,6.5,2.4,0.8,2.9,3.2,20.6
Kevin Duckworth,C,22,TOT,65,1,875,5.3,11.2,0.47600000000000003,0.0,0.0,0.0,5.3,11.2,0.478,3.8,5.5,0.687,3.1,6.0,9.2,1.2,0.9,0.9,3.2,7.9,14.5
Joe Dumars*,SG,23,DET,79,75,2439,5.4,11.1,0.493,0.1,0.3,0.409,5.3,10.7,0.495,2.7,3.6,0.748,0.7,1.7,2.5,5.2,1.2,0.1,2.5,2.9,13.7
T.R. Dunn,SG,31,DEN,81,53,1932,2.2,5.1,0.428,0.0,0.0,0.0,2.2,5.1,0.431,0.7,1.0,0.655,1.7,3.2,4.9,2.7,1.9,0.4,0.6,3.0,5.1
Mark Eaton,C,30,UTA,79,79,2505,3.4,8.4,0.4,0.0,0.0,0.0,3.4,8.4,0.4,2.0,3.1,0.657,3.0,7.0,10.0,1.5,0.6,4.6,2.0,3.9,8.7
Jerry Eaves,PG,27,SAC,3,0,26,1.4,11.1,0.125,0.0,0.0,0.0,1.4,11.1,0.125,2.8,2.8,1.0,1.4,0.0,1.4,0.0,1.4,0.0,2.8,8.3,5.5
Franklin Edwards,PG,27,SAC,8,0,122,2.7,9.4,0.281,0.0,1.2,0.0,2.7,8.3,0.321,3.0,4.1,0.7140000000000001,0.6,2.4,3.0,8.6,1.5,0.0,5.0,2.1,8.3
James Edwards,C,31,PHO,14,9,304,6.8,13.0,0.518,0.0,0.0,0.0,6.8,13.0,0.518,6.4,8.3,0.7709999999999999,2.4,4.7,7.1,2.3,0.7,0.8,1.8,5.0,19.9
Craig Ehlo,SG,25,CLE,44,15,890,4.0,9.7,0.414,0.2,1.2,0.172,3.8,8.5,0.44799999999999995,2.8,4.0,0.7070000000000001,2.2,4.3,6.5,3.7,1.6,1.2,2.5,3.2,11.0
Dale Ellis,SG,26,SEA,82,76,3073,9.2,17.8,0.516,1.0,2.8,0.358,8.2,15.0,0.546,4.5,5.7,0.787,2.2,3.0,5.2,2.8,1.2,0.4,2.8,3.1,23.9
Chris Engler,C,27,TOT,30,0,195,4.2,9.4,0.451,0.0,0.0,0.0,4.2,9.4,0.451,2.2,3.0,0.75,4.2,6.3,10.5,1.5,0.9,2.0,2.2,6.1,10.7
Alex English*,SF,33,DEN,82,82,3085,11.3,22.4,0.503,0.0,0.2,0.267,11.2,22.2,0.504,4.8,5.7,0.8440000000000001,1.7,2.3,4.0,4.9,0.9,0.2,2.5,2.5,27.4
Julius Erving*,SF,36,PHI,60,60,1918,7.5,16.0,0.47100000000000003,0.3,1.0,0.264,7.2,15.0,0.484,3.6,4.4,0.813,2.2,2.8,5.0,3.6,1.4,1.8,3.0,2.6,18.9
Mike Evans,SG,31,DEN,81,4,1567,7.7,16.7,0.45799999999999996,1.2,3.9,0.314,6.5,12.9,0.502,2.2,2.8,0.78,0.8,2.1,2.9,4.3,1.8,0.3,2.5,3.4,18.8
Patrick Ewing*,PF,24,NYK,63,63,2206,8.6,17.2,0.503,0.0,0.1,0.0,8.6,17.1,0.507,4.8,6.8,0.713,2.6,6.5,9.1,1.7,1.5,2.4,3.7,4.0,22.1
Dave Feitl,C,24,HOU,62,1,498,6.4,14.6,0.436,0.0,0.1,0.0,6.4,14.5,0.43799999999999994,3.8,5.1,0.746,2.8,5.6,8.5,1.6,0.7,0.3,2.7,6.0,16.6
Kenny Fields,SF,24,TOT,48,17,883,6.5,14.4,0.452,0.1,0.5,0.25,6.4,13.9,0.45899999999999996,3.0,3.8,0.777,2.6,3.5,6.0,2.5,1.3,0.4,2.2,5.0,16.1
Vern Fleming,PG,24,IND,82,82,2549,5.2,10.3,0.509,0.0,0.1,0.2,5.2,10.1,0.513,3.4,4.3,0.7879999999999999,1.5,3.2,4.7,6.7,1.5,0.3,2.4,3.1,13.8
Sleepy Floyd,PG,26,GSW,82,82,3064,5.9,12.1,0.488,0.9,2.2,0.384,5.1,9.9,0.512,5.4,6.3,0.86,0.7,2.5,3.1,10.0,1.7,0.2,3.3,2.3,18.1
World B. Free,SG,33,PHI,20,2,285,4.9,15.5,0.317,0.3,1.1,0.222,4.7,14.4,0.325,4.5,5.9,0.7659999999999999,0.6,1.8,2.4,3.8,0.6,0.5,2.3,3.3,14.7
Kenny Gattison,PF,22,PHO,77,14,1104,4.8,10.1,0.47600000000000003,0.0,0.1,0.0,4.8,10.0,0.48100000000000004,3.5,5.6,0.632,2.8,6.0,8.8,1.2,0.8,1.1,2.9,5.8,13.2
Artis Gilmore*,C,37,SAS,82,74,2405,5.2,8.7,0.597,0.0,0.0,0.0,5.2,8.7,0.597,3.6,5.3,0.68,2.8,5.9,8.7,2.2,0.6,1.4,2.7,3.5,14.0
Mike Glenn,SG,31,MIL,4,0,34,5.3,13.8,0.385,0.0,0.0,0.0,5.3,13.8,0.385,5.3,7.4,0.7140000000000001,0.0,2.1,2.1,1.1,1.1,0.0,0.0,3.2,15.9
Mike Gminski,C,27,NJN,72,66,2272,6.9,15.0,0.457,0.0,0.0,0.0,6.9,15.0,0.457,5.0,5.9,0.846,3.0,6.9,10.0,1.6,0.8,1.1,2.0,2.5,18.7
Grant Gondrezick,SG,24,PHO,64,1,836,5.8,12.9,0.45,0.2,0.7,0.235,5.6,12.2,0.46299999999999997,3.2,4.6,0.701,2.0,2.7,4.7,3.5,1.1,0.2,2.4,3.9,15.0
Lancaster Gordon,SG,24,LAC,70,4,1130,7.0,17.4,0.406,0.4,1.5,0.292,6.6,15.8,0.41600000000000004,2.2,3.0,0.737,2.0,2.0,4.0,4.4,1.9,0.4,3.2,3.4,16.8
Stewart Granger,PG,25,NYK,15,0,166,4.3,11.7,0.37,0.0,0.7,0.0,4.3,11.1,0.392,2.0,2.4,0.818,1.3,2.4,3.7,5.9,1.5,0.2,4.8,3.7,10.6
Stuart Gray,C,23,IND,55,1,456,3.2,8.0,0.406,0.0,0.0,0.0,3.2,8.0,0.406,2.2,3.1,0.718,3.1,7.1,10.2,2.1,0.8,2.2,2.8,7.3,8.7
A.C. Green,PF,23,LAL,79,72,2240,5.1,9.4,0.5379999999999999,0.0,0.1,0.0,5.1,9.4,0.5429999999999999,3.5,4.5,0.78,3.4,6.5,9.9,1.4,1.1,1.3,1.6,2.7,13.7
Kenny Green,SF,22,PHI,19,0,172,5.2,14.7,0.35700000000000004,0.0,0.0,0.0,5.2,14.7,0.35700000000000004,2.9,4.0,0.737,1.3,4.6,5.9,1.5,0.8,0.4,3.1,1.7,13.4
Rickey Green,PG,32,UTA,81,80,2090,5.2,11.1,0.467,0.1,0.3,0.368,5.1,10.8,0.47,3.0,3.6,0.8270000000000001,0.7,2.2,2.8,9.3,1.9,0.0,2.3,1.9,13.5
Sidney Green,PF,26,DET,80,69,1792,5.1,10.9,0.47200000000000003,0.0,0.0,0.0,5.1,10.8,0.474,2.4,3.6,0.672,3.9,9.2,13.1,1.2,0.8,1.0,2.6,4.0,12.7
Dave Greenwood,PF,29,SAS,79,78,2587,4.7,9.1,0.513,0.0,0.1,0.5,4.6,9.0,0.513,3.4,4.3,0.785,3.6,7.3,10.9,3.3,1.0,0.7,2.2,3.5,12.7
Darrell Griffith,SG,28,UTA,76,10,1843,9.0,20.3,0.446,1.3,3.9,0.335,7.7,16.4,0.473,2.9,4.1,0.703,1.6,2.9,4.4,2.5,1.9,0.6,2.6,3.3,22.3
Bob Hansen,SG,26,UTA,72,72,1453,6.7,14.9,0.45299999999999996,0.4,1.1,0.35600000000000004,6.3,13.8,0.46,3.4,4.4,0.76,2.1,2.9,5.0,2.5,1.1,0.1,1.9,3.6,17.2
Bill Hanzlik,PF,29,DEN,73,10,1990,5.6,13.5,0.41200000000000003,0.4,1.4,0.275,5.2,12.0,0.428,5.7,7.3,0.7859999999999999,1.4,3.2,4.6,5.1,1.6,0.5,2.4,4.4,17.2
Derek Harper,PG,25,DAL,77,76,2556,7.0,14.0,0.501,1.1,3.0,0.358,5.9,11.0,0.539,2.3,3.3,0.684,0.7,2.1,2.8,8.6,2.4,0.4,1.9,2.7,17.3
Ron Harper,SG,23,CLE,82,82,3064,8.6,19.0,0.455,0.2,1.1,0.213,8.4,17.9,0.47,4.5,6.6,0.684,2.0,2.6,4.6,4.6,2.5,1.0,4.1,2.9,22.0
Steve Harris,SG,23,HOU,74,3,1174,7.7,18.4,0.419,0.0,0.2,0.0,7.7,18.1,0.425,3.4,4.0,0.8540000000000001,2.2,3.0,5.2,3.1,1.1,0.5,2.3,3.4,18.8
Scott Hastings,PF,26,ATL,40,0,256,3.2,9.6,0.33799999999999997,0.3,1.7,0.16699999999999998,3.0,7.9,0.375,3.2,4.1,0.7929999999999999,2.3,7.6,9.8,1.8,1.4,1.0,1.8,4.9,10.0
Cedric Henderson,PF,21,TOT,8,0,16,9.0,18.0,0.5,0.0,0.0,0.0,9.0,18.0,0.5,6.8,6.8,1.0,6.8,11.3,18.0,0.0,0.0,0.0,9.0,4.5,24.8
Gerald Henderson,PG,31,TOT,74,59,2045,5.2,11.9,0.442,0.3,1.4,0.247,4.9,10.5,0.467,3.3,4.0,0.826,0.9,2.2,3.1,8.3,1.8,0.2,3.0,3.7,14.2
Jerome Henderson,PF,27,MIL,6,0,36,4.0,13.0,0.308,0.0,0.0,0.0,4.0,13.0,0.308,4.0,4.0,1.0,2.0,5.0,7.0,0.0,1.0,1.0,6.0,12.0,12.0
Kevin Henderson,PG,22,GSW,5,0,45,2.4,6.4,0.375,0.0,0.0,0.0,2.4,6.4,0.375,1.6,1.6,1.0,0.8,1.6,2.4,8.8,0.8,0.0,3.2,7.2,6.4
Conner Henry,SG,23,TOT,54,0,323,5.1,15.2,0.33799999999999997,1.4,4.7,0.31,3.7,10.5,0.35100000000000003,1.9,3.0,0.63,0.8,3.0,3.8,3.9,1.0,0.1,2.9,3.8,13.6
Rod Higgins,SF,27,GSW,73,28,1497,5.1,9.9,0.519,0.1,0.4,0.17600000000000002,5.1,9.5,0.534,4.8,5.8,0.833,1.7,4.0,5.7,2.3,1.0,0.5,1.8,3.5,15.2
Roy Hinson,SF,25,PHI,76,58,2489,5.7,11.9,0.478,0.0,0.0,0.0,5.7,11.9,0.478,3.9,5.2,0.758,2.2,4.9,7.1,0.9,0.7,2.3,2.2,4.1,15.3
Craig Hodges,PG,26,MIL,78,43,2147,5.3,11.4,0.462,1.4,3.8,0.373,3.9,7.6,0.507,2.2,2.5,0.8909999999999999,0.8,1.5,2.3,4.0,1.3,0.1,2.1,3.2,14.2
Mike Holton,PG,25,POR,58,1,479,5.3,12.9,0.409,0.5,1.7,0.304,4.7,11.1,0.426,3.3,4.1,0.8,0.7,2.2,2.9,5.5,1.2,0.2,3.1,3.8,14.4
Jeff Hornacek,SG,23,PHO,80,3,1561,3.7,8.1,0.45399999999999996,0.3,1.0,0.27899999999999997,3.4,7.1,0.479,2.2,2.8,0.777,0.9,3.3,4.2,8.3,1.6,0.1,3.5,3.0,9.8
Phil Hubbard,SF,30,CLE,68,68,2083,5.5,10.5,0.531,0.0,0.1,0.0,5.5,10.4,0.534,2.8,4.7,0.596,3.1,3.6,6.7,2.4,1.1,0.1,2.7,3.9,13.9
Jay Humphries,PG,24,PHO,82,82,2579,5.0,10.5,0.47700000000000004,0.1,0.4,0.185,4.9,10.1,0.488,2.8,3.6,0.769,0.9,2.8,3.6,8.8,1.6,0.1,2.7,3.3,12.9
