Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tariq Abdul-Wahad,SG,24,SAC,49,49,1205,5.3,12.2,0.435,0.2,0.6,0.28600000000000003,5.1,11.5,0.44299999999999995,2.8,4.1,0.691,2.2,3.4,5.6,1.5,1.5,0.5,2.1,3.6,13.6
Shareef Abdur-Rahim,SF,22,VAN,50,50,2021,6.9,15.9,0.43200000000000005,0.2,0.6,0.306,6.7,15.3,0.43799999999999994,6.6,7.8,0.841,2.0,4.6,6.7,3.1,1.2,1.0,3.3,2.4,20.5
Cory Alexander,PG,25,DEN,36,4,778,4.5,12.0,0.373,1.4,4.9,0.28600000000000003,3.1,7.2,0.43200000000000005,1.7,2.0,0.841,0.3,3.1,3.4,5.5,1.6,0.2,3.2,3.6,12.1
Ray Allen*,SG,23,MIL,50,50,1719,6.3,14.1,0.45,1.5,4.4,0.35600000000000004,4.8,9.7,0.49200000000000005,3.7,4.1,0.903,1.2,3.2,4.4,3.7,1.1,0.1,2.6,2.5,17.9
Peter Aluma,C,25,SAC,2,0,5,7.2,14.4,0.5,0.0,0.0,0.0,7.2,14.4,0.5,0.0,0.0,0.0,7.2,7.2,14.4,0.0,7.2,7.2,14.4,28.8,14.4
Derek Anderson,SG,24,CLE,38,13,978,4.6,11.6,0.39799999999999996,0.8,2.5,0.304,3.8,9.0,0.424,5.1,6.1,0.836,0.7,3.3,4.0,5.3,1.8,0.1,3.0,2.7,15.1
Kenny Anderson,PG,28,BOS,34,33,1010,5.7,12.7,0.451,0.2,0.9,0.25,5.5,11.9,0.465,3.0,3.6,0.8320000000000001,0.9,2.8,3.7,6.9,1.2,0.1,2.5,2.8,14.7
Nick Anderson,SF,31,ORL,47,39,1581,5.8,14.6,0.395,2.2,6.3,0.34700000000000003,3.6,8.3,0.433,2.3,3.7,0.611,1.2,5.1,6.3,2.1,1.5,0.3,1.9,1.6,16.0
Shandon Anderson,SG,25,UTA,50,2,1072,5.4,12.2,0.446,0.5,1.4,0.341,5.0,10.8,0.46,3.0,4.2,0.7120000000000001,1.6,2.8,4.4,1.9,1.3,0.3,2.2,3.0,14.3
Chris Anstey,C,24,DAL,41,4,470,3.8,10.6,0.36,0.0,0.5,0.0,3.8,10.1,0.379,2.6,3.7,0.708,2.7,4.7,7.4,2.1,1.4,1.0,2.0,7.5,10.3
Greg Anthony,PG,31,POR,50,0,806,4.6,11.2,0.414,2.2,5.6,0.392,2.5,5.6,0.43700000000000006,2.8,4.0,0.6970000000000001,0.6,2.2,2.8,4.5,2.9,0.1,2.5,3.3,14.2
B.J. Armstrong,PG,31,TOT,32,1,358,4.0,8.8,0.455,0.7,1.5,0.467,3.3,7.3,0.452,1.8,2.1,0.857,0.2,3.7,3.9,6.1,1.2,0.0,2.5,3.1,10.6
