Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gilbert Arenas,PG,27,WAS,2,2,63,3.4,13.1,0.261,1.1,4.0,0.28600000000000003,2.3,9.1,0.25,6.9,9.1,0.75,0.6,4.6,5.1,11.4,0.0,0.6,0.6,2.3,14.9
Trevor Ariza,SF,23,LAL,82,20,1999,4.9,10.7,0.46,1.1,3.4,0.319,3.8,7.3,0.526,2.2,3.0,0.71,2.0,4.3,6.3,2.6,2.5,0.4,1.6,3.0,13.1
Hilton Armstrong,C,24,NOH,70,29,1092,4.5,8.1,0.561,0.0,0.1,0.0,4.5,8.0,0.5660000000000001,2.0,3.2,0.633,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1
Darrell Arthur,PF,20,MEM,76,64,1464,4.7,10.7,0.43799999999999994,0.0,0.0,0.0,4.7,10.7,0.44,1.0,1.5,0.667,2.7,5.9,8.5,1.1,1.3,1.3,1.2,5.1,10.4
Chucky Atkins,PG,34,TOT,33,0,412,3.0,9.9,0.301,1.3,5.0,0.263,1.7,4.9,0.33899999999999997,1.3,1.4,0.938,0.4,1.7,2.1,5.2,0.9,0.2,2.0,2.4,8.6
D.J. Augustin,PG,21,CHA,72,12,1908,5.0,11.7,0.43,2.0,4.6,0.439,3.0,7.1,0.424,3.9,4.4,0.893,0.3,2.2,2.5,4.7,0.8,0.0,2.2,2.6,16.0
Kelenna Azubuike,SF,25,GSW,74,51,2375,5.9,12.8,0.46399999999999997,1.4,3.2,0.44799999999999995,4.5,9.6,0.469,2.8,3.5,0.8079999999999999,1.7,3.9,5.6,1.8,0.9,0.8,1.4,2.8,16.1
Renaldo Balkman,PF,24,DEN,53,10,780,5.1,9.1,0.5579999999999999,0.1,0.3,0.28600000000000003,5.0,8.8,0.568,1.9,3.0,0.6459999999999999,4.0,5.4,9.4,1.6,2.2,1.1,1.6,4.5,12.2
Marcus Banks,PG,27,TOT,22,0,206,3.7,10.0,0.368,0.5,3.3,0.158,3.1,6.6,0.474,1.9,3.1,0.611,0.2,3.0,3.1,4.9,1.9,0.3,2.4,4.5,9.8
Leandro Barbosa,SG,26,PHO,70,11,1705,7.7,16.0,0.48200000000000004,1.9,5.1,0.375,5.8,11.0,0.532,3.6,4.1,0.8809999999999999,0.7,3.1,3.8,3.4,1.7,0.1,2.0,2.4,21.0
J.J. Barea,SG,24,DAL,79,15,1600,5.5,12.5,0.442,1.2,3.5,0.35700000000000004,4.3,9.1,0.474,1.6,2.1,0.753,0.8,3.2,4.0,6.1,0.8,0.1,2.4,2.7,13.9
Andrea Bargnani,PF,23,TOR,78,59,2453,6.3,14.1,0.45,1.7,4.3,0.409,4.6,9.8,0.46799999999999997,3.2,3.9,0.831,1.0,5.1,6.1,1.4,0.5,1.4,2.0,3.6,17.6
Matt Barnes,PF,28,PHO,77,40,2082,4.9,11.7,0.423,2.0,5.9,0.34299999999999997,2.9,5.8,0.505,1.7,2.4,0.743,1.4,5.9,7.3,3.7,0.9,0.4,2.2,3.6,13.6
Brent Barry,SG,37,HOU,56,1,857,2.9,7.2,0.40700000000000003,2.1,5.5,0.374,0.9,1.7,0.512,0.8,0.8,0.95,0.7,3.2,3.9,3.3,1.0,0.1,2.0,1.9,8.7
Brandon Bass,C,23,DAL,81,0,1574,5.8,11.6,0.496,0.0,0.1,0.0,5.8,11.5,0.502,4.2,4.8,0.867,3.0,5.4,8.4,1.0,0.6,1.3,2.0,3.2,15.7
Maceo Baston,PF,33,IND,27,0,217,4.1,7.6,0.5429999999999999,0.0,0.2,0.0,4.1,7.5,0.556,2.8,4.5,0.63,3.6,5.0,8.6,1.2,1.0,1.7,2.0,6.5,11.1
Tony Battie,PF,32,ORL,77,3,1202,4.7,9.7,0.489,0.1,0.3,0.222,4.7,9.4,0.49700000000000005,1.6,2.5,0.659,2.8,5.6,8.3,0.9,0.8,0.7,1.4,3.4,11.1
Shane Battier,SG,30,HOU,60,59,2031,2.6,6.3,0.41,1.6,4.2,0.384,1.0,2.1,0.462,1.0,1.2,0.821,0.9,4.1,5.1,2.4,0.9,1.0,0.9,2.0,7.7
Nicolas Batum,SF,20,POR,79,76,1454,4.0,8.9,0.446,1.5,4.2,0.369,2.5,4.8,0.513,1.0,1.3,0.8079999999999999,2.1,3.4,5.4,1.8,1.2,1.0,1.2,3.4,10.5
Jerryd Bayless,PG,20,POR,53,0,655,3.8,10.4,0.365,0.4,1.5,0.259,3.4,8.9,0.38299999999999995,4.6,5.7,0.8059999999999999,0.4,2.7,3.1,4.3,0.9,0.1,3.1,4.5,12.5
Michael Beasley,PF,20,MIA,81,19,2009,8.1,17.1,0.47200000000000003,0.6,1.5,0.40700000000000003,7.5,15.7,0.478,3.3,4.3,0.772,2.0,5.9,7.9,1.5,0.7,0.7,2.2,3.3,20.1
Marco Belinelli,SG,22,GSW,42,23,882,5.7,12.9,0.442,2.1,5.3,0.397,3.6,7.6,0.473,1.6,2.1,0.769,0.4,2.5,2.9,3.6,1.5,0.0,2.4,3.0,15.2
Charlie Bell,SG,29,MIL,70,23,1783,4.4,10.6,0.414,1.8,4.8,0.363,2.6,5.7,0.45799999999999996,1.3,1.6,0.825,0.6,2.1,2.7,3.0,1.0,0.1,1.5,2.8,11.9
Raja Bell,SG,32,TOT,67,66,2315,4.6,10.6,0.43700000000000006,1.8,4.2,0.42100000000000004,2.9,6.4,0.44799999999999995,1.4,1.6,0.853,0.6,3.1,3.8,2.2,0.8,0.1,1.3,2.6,12.4
Mike Bibby,PG,30,ATL,79,79,2740,5.7,13.2,0.435,2.2,5.6,0.39,3.5,7.6,0.46799999999999997,1.8,2.2,0.789,0.5,3.2,3.7,5.2,1.3,0.1,1.7,1.9,15.5
Andris Biedriņš,C,22,GSW,62,58,1863,6.0,10.3,0.578,0.0,0.0,0.0,6.0,10.3,0.579,2.3,4.2,0.551,4.3,9.1,13.4,2.3,1.2,1.9,2.1,4.6,14.2
Chauncey Billups,PG,32,TOT,79,79,2789,5.3,12.6,0.418,2.1,5.1,0.408,3.2,7.5,0.425,5.4,5.9,0.9129999999999999,0.4,2.7,3.1,6.5,1.2,0.2,2.3,2.1,18.1
Steve Blake,PG,28,POR,69,69,2188,4.6,10.6,0.428,2.3,5.4,0.42700000000000005,2.3,5.2,0.429,1.0,1.2,0.84,0.5,2.4,2.8,5.7,1.1,0.1,1.8,2.1,12.5
Andray Blatche,C,22,WAS,71,36,1703,6.3,13.3,0.47100000000000003,0.1,0.4,0.23800000000000002,6.2,12.9,0.479,2.4,3.4,0.7040000000000001,2.7,5.3,8.0,2.5,1.1,1.6,2.5,4.5,15.1
Mark Blount,C,33,MIA,20,0,207,5.2,13.6,0.385,1.9,4.7,0.40700000000000003,3.3,8.9,0.373,1.4,2.3,0.615,1.7,5.4,7.1,0.7,0.2,1.2,2.4,3.0,13.7
Keith Bogans,SG,28,TOT,65,15,1272,3.4,9.2,0.36700000000000005,2.1,6.2,0.33899999999999997,1.3,3.0,0.425,1.5,1.6,0.912,0.9,4.8,5.7,1.8,1.2,0.1,1.2,3.0,10.3
Andrew Bogut,C,24,MIL,36,33,1124,5.9,10.2,0.5770000000000001,0.0,0.0,0.0,5.9,10.2,0.5770000000000001,1.8,3.1,0.5710000000000001,3.7,8.1,11.8,2.3,0.7,1.2,2.8,4.2,13.5
Matt Bonner,PF,28,SAS,81,67,1928,5.0,10.0,0.496,2.2,5.0,0.44,2.8,5.0,0.552,0.3,0.4,0.7390000000000001,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5
Josh Boone,C,24,NJN,62,7,995,4.1,7.7,0.528,0.0,0.0,0.0,4.1,7.7,0.528,1.2,3.1,0.376,3.8,5.6,9.3,1.1,0.8,1.7,1.1,3.8,9.3
Calvin Booth,C,32,TOT,8,0,56,3.2,6.4,0.5,0.0,0.0,0.0,3.2,6.4,0.5,3.9,5.1,0.75,3.2,3.9,7.1,0.0,0.6,1.3,0.6,6.4,10.3
Carlos Boozer,PF,27,UTA,37,37,1197,7.5,15.4,0.49,0.0,0.0,0.0,7.5,15.4,0.49,2.9,4.2,0.698,3.3,8.2,11.6,2.4,1.2,0.2,2.4,4.0,18.0
Chris Bosh,C,24,TOR,77,77,2928,7.6,15.5,0.48700000000000004,0.1,0.6,0.245,7.4,14.9,0.49700000000000005,6.2,7.6,0.8170000000000001,2.6,6.8,9.5,2.3,0.8,0.9,2.1,2.3,21.5
Bruce Bowen,SF,37,SAS,80,10,1506,1.9,4.5,0.42200000000000004,1.0,2.3,0.429,0.9,2.1,0.41600000000000004,0.3,0.6,0.5379999999999999,0.4,3.1,3.5,1.0,0.9,0.3,0.6,2.9,5.1
Ryan Bowen,SF,33,NOH,21,3,219,3.6,6.2,0.579,0.0,0.0,0.0,3.6,6.2,0.579,0.5,0.8,0.6,1.6,2.3,3.9,1.5,2.3,0.8,0.8,6.1,7.7
Elton Brand,PF,29,PHI,29,23,920,6.4,14.3,0.447,0.0,0.0,0.0,6.4,14.3,0.447,2.9,4.2,0.6759999999999999,3.0,6.9,9.9,1.4,0.7,1.8,2.7,3.1,15.6
Corey Brewer,SF,22,MIN,15,8,307,4.3,10.6,0.41100000000000003,0.6,1.4,0.41700000000000004,3.8,9.1,0.41,1.6,2.2,0.737,2.1,3.6,5.7,2.9,1.8,0.4,1.5,4.3,10.9
Ronnie Brewer,SF,23,UTA,81,80,2605,5.8,11.4,0.508,0.3,1.2,0.259,5.5,10.3,0.537,3.4,4.9,0.7020000000000001,1.4,2.8,4.1,2.5,1.9,0.4,1.5,1.8,15.4
Aaron Brooks,PG,24,HOU,80,35,1998,5.7,14.1,0.40399999999999997,2.0,5.6,0.366,3.7,8.5,0.428,2.7,3.1,0.866,0.6,2.2,2.8,4.3,0.8,0.1,2.3,2.7,16.1
Andre Brown,PF,27,CHA,4,0,41,0.9,6.1,0.14300000000000002,0.0,0.0,0.0,0.9,6.1,0.14300000000000002,1.8,1.8,1.0,6.1,4.4,10.5,0.9,0.9,0.0,4.4,7.9,3.5
Bobby Brown,SG-PG,24,TOT,68,2,931,5.5,13.9,0.392,1.7,5.0,0.34600000000000003,3.7,8.9,0.41700000000000004,1.3,1.7,0.7909999999999999,0.5,1.5,2.0,4.5,0.8,0.1,2.4,3.7,14.0
Dee Brown,PG,24,TOT,19,11,261,2.5,6.8,0.36700000000000005,1.0,3.3,0.292,1.5,3.4,0.44,0.4,0.7,0.6,1.0,3.0,4.0,5.0,1.4,0.0,2.3,3.9,6.3
Devin Brown,SG,30,NOH,63,5,869,4.6,13.0,0.355,1.2,4.0,0.289,3.4,8.9,0.384,3.2,4.1,0.78,1.3,3.6,4.9,2.2,1.3,0.2,2.2,3.4,13.6
Kwame Brown,C,26,DET,58,30,999,3.2,6.1,0.5329999999999999,0.0,0.0,0.0,3.2,6.1,0.5329999999999999,2.3,4.4,0.516,3.3,7.2,10.5,1.2,0.9,0.9,1.8,5.0,8.8
Shannon Brown,SG,23,TOT,48,0,477,5.9,12.5,0.473,1.1,2.8,0.37799999999999995,4.8,9.7,0.5,2.4,2.9,0.821,0.8,2.5,3.3,2.9,1.7,0.5,2.9,3.2,15.2
Kobe Bryant,SG,30,LAL,82,82,2960,9.7,20.8,0.467,1.4,4.1,0.35100000000000003,8.3,16.7,0.496,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
Greg Buckner,SF,32,MEM,63,0,878,2.5,6.5,0.384,0.5,2.1,0.255,2.0,4.4,0.444,0.8,1.0,0.8,1.3,4.0,5.3,2.3,1.2,0.3,1.6,4.4,6.4
Caron Butler,SG,28,WAS,67,67,2585,6.8,15.1,0.45299999999999996,0.9,2.9,0.31,5.9,12.2,0.48700000000000004,4.8,5.6,0.858,1.6,4.1,5.8,4.0,1.5,0.3,2.9,2.3,19.4
Rasual Butler,SF,29,NOH,82,74,2614,4.8,11.1,0.433,1.9,4.9,0.39,2.9,6.1,0.46799999999999997,1.2,1.5,0.782,0.7,3.1,3.7,1.0,0.7,0.8,0.8,2.2,12.7
Andrew Bynum,C,21,LAL,50,50,1446,7.0,12.5,0.56,0.0,0.0,0.0,7.0,12.5,0.56,3.8,5.4,0.7070000000000001,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8
Will Bynum,PG,26,DET,57,1,803,7.0,15.3,0.456,0.1,0.9,0.158,6.9,14.5,0.474,4.3,5.3,0.7979999999999999,0.9,2.5,3.4,7.0,1.5,0.1,3.4,3.8,18.4
José Calderón,PG,27,TOR,68,68,2333,4.9,9.9,0.49700000000000005,1.3,3.1,0.406,3.7,6.8,0.5379999999999999,2.3,2.4,0.981,0.2,2.7,3.0,9.4,1.1,0.1,2.2,1.8,13.5
Marcus Camby,C,34,LAC,62,55,1925,4.8,9.3,0.512,0.0,0.1,0.25,4.7,9.2,0.514,2.5,3.4,0.725,3.0,9.9,12.9,2.4,1.0,2.5,1.7,2.4,12.0
Brian Cardinal,PF,31,MIN,64,4,909,2.6,6.7,0.385,1.2,3.6,0.326,1.4,3.0,0.455,1.2,1.4,0.857,1.5,4.1,5.6,3.0,1.5,0.5,1.9,5.3,7.5
Rodney Carney,SG,24,MIN,67,6,1199,5.3,12.7,0.41600000000000004,2.4,6.8,0.35,2.9,5.9,0.49200000000000005,1.5,2.0,0.758,1.1,2.7,3.8,0.8,1.4,0.9,1.3,2.8,14.4
Matt Carroll,SG,28,TOT,55,10,616,3.8,10.0,0.38,0.8,3.1,0.245,3.0,6.9,0.441,1.2,1.5,0.84,0.4,3.6,4.0,1.6,1.2,0.4,1.9,3.9,9.6
Anthony Carter,PG,33,DEN,78,5,1787,3.4,7.8,0.433,0.4,1.8,0.239,2.9,6.0,0.49,1.1,1.6,0.731,0.8,3.3,4.1,7.3,1.9,0.3,3.1,2.9,8.3
Vince Carter,SG,32,NJN,80,80,2946,7.2,16.4,0.43700000000000006,1.8,4.8,0.385,5.3,11.6,0.45899999999999996,4.1,5.0,0.8170000000000001,0.9,4.1,5.0,4.6,1.0,0.5,2.0,2.9,20.3
Mario Chalmers,PG,22,MIA,82,82,2626,3.8,9.1,0.42,1.6,4.3,0.36700000000000005,2.2,4.8,0.467,2.0,2.6,0.767,0.5,2.6,3.1,5.5,2.2,0.1,2.3,3.3,11.2
Tyson Chandler,C,26,NOH,45,45,1445,4.0,7.1,0.565,0.0,0.0,0.0,4.0,7.1,0.565,1.9,3.3,0.579,4.1,5.7,9.8,0.5,0.4,1.4,1.7,3.6,9.9
Wilson Chandler,SF,21,NYK,82,70,2735,6.0,13.9,0.43200000000000005,1.4,4.1,0.32799999999999996,4.6,9.7,0.47600000000000003,2.3,2.8,0.795,1.2,4.7,5.9,2.2,0.9,1.0,1.8,3.3,15.6
Speedy Claxton,PG,30,ATL,2,0,15,4.8,16.8,0.28600000000000003,0.0,0.0,0.0,4.8,16.8,0.28600000000000003,2.4,4.8,0.5,0.0,0.0,0.0,7.2,0.0,0.0,0.0,2.4,12.0
Jarron Collins,C,30,UTA,26,3,201,2.9,6.3,0.457,0.0,0.0,0.0,2.9,6.3,0.457,1.4,2.0,0.727,3.6,3.0,6.6,1.3,0.4,0.2,1.6,6.3,7.2
Jason Collins,C,30,MIN,31,22,422,1.9,6.0,0.314,0.0,0.0,0.0,1.9,6.0,0.314,1.1,2.4,0.46399999999999997,2.4,3.6,6.0,0.9,0.8,1.1,1.0,6.2,4.9
Mardy Collins,PG-SG,24,TOT,48,14,890,4.2,10.0,0.425,0.5,1.3,0.419,3.7,8.7,0.426,1.1,1.9,0.609,1.3,3.1,4.3,4.5,1.3,0.4,2.3,3.2,10.2
Nick Collison,C,28,OKC,71,40,1831,4.8,8.4,0.568,0.0,0.0,0.0,4.8,8.4,0.57,1.9,2.7,0.721,3.6,6.1,9.6,1.3,1.0,1.0,1.4,4.7,11.5
Mike Conley,PG,21,MEM,82,61,2508,4.6,10.5,0.442,1.3,3.1,0.406,3.4,7.4,0.45799999999999996,2.3,2.8,0.8170000000000001,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8
Brian Cook,PF,28,TOT,30,0,171,5.9,16.0,0.368,2.7,6.3,0.433,3.2,9.7,0.326,1.1,1.3,0.833,1.5,5.3,6.7,1.1,0.6,0.6,2.7,5.5,15.6
Daequan Cook,SF,21,MIA,75,4,1833,4.8,12.7,0.375,3.0,7.8,0.387,1.7,4.9,0.35600000000000004,1.0,1.1,0.875,0.4,3.3,3.7,1.4,0.8,0.2,0.8,2.5,13.5
Jamal Crawford,PG-SG,28,TOT,65,65,2479,6.1,14.8,0.41,2.1,5.7,0.36,4.0,9.1,0.441,4.4,5.0,0.872,0.3,2.5,2.8,4.2,0.8,0.2,2.1,1.3,18.6
Joe Crawford,SF,22,NYK,2,0,23,4.7,15.7,0.3,1.6,6.3,0.25,3.1,9.4,0.33299999999999996,3.1,3.1,1.0,1.6,4.7,6.3,1.6,1.6,0.0,0.0,3.1,14.1
Javaris Crittenton,PG-SG,21,TOT,63,10,1174,4.0,8.7,0.46,0.1,0.5,0.133,4.0,8.3,0.478,1.6,2.8,0.5760000000000001,1.7,3.3,5.1,4.6,1.2,0.2,2.5,3.1,9.7
Austin Croshere,PF,33,TOT,14,0,100,5.0,14.0,0.359,1.8,5.4,0.33299999999999996,3.2,8.6,0.375,2.5,4.3,0.583,4.0,8.3,12.2,3.2,0.4,0.4,2.2,1.8,14.4
Eddy Curry,C,26,NYK,3,0,12,6.0,6.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,3.0,9.0,0.33299999999999996,0.0,12.0,12.0,0.0,0.0,0.0,6.0,15.0,15.0
Samuel Dalembert,C,27,PHI,82,82,2036,3.8,7.7,0.498,0.0,0.0,0.0,3.8,7.6,0.5,1.6,2.2,0.7340000000000001,3.8,8.6,12.4,0.3,0.6,2.6,2.1,4.4,9.2
Erick Dampier,C,33,DAL,80,80,1836,3.6,5.5,0.65,0.0,0.0,0.0,3.6,5.5,0.65,1.8,2.8,0.638,4.2,6.8,11.1,1.5,0.5,1.9,1.5,3.7,8.9
Antonio Daniels,PG,33,TOT,74,9,1021,3.5,8.3,0.419,0.8,2.1,0.36700000000000005,2.7,6.2,0.43799999999999994,2.8,3.5,0.8,0.2,2.5,2.7,6.2,0.9,0.0,2.2,1.9,10.6
Marquis Daniels,SF,28,IND,54,43,1700,6.6,14.6,0.451,0.4,1.9,0.2,6.2,12.7,0.489,2.0,2.7,0.721,1.7,3.6,5.3,2.4,1.3,0.6,2.0,2.5,15.5
Jermareo Davidson,SF,24,GSW,14,0,111,5.5,11.4,0.486,0.0,0.0,0.0,5.5,11.4,0.486,2.6,5.5,0.47100000000000003,3.2,7.8,11.0,0.3,0.6,1.0,1.6,3.9,13.6
Baron Davis,PG,29,LAC,65,60,2248,5.7,15.4,0.37,1.6,5.3,0.302,4.1,10.1,0.406,2.5,3.4,0.757,0.7,3.1,3.8,8.0,1.7,0.6,3.1,3.1,15.5
Glen Davis,C,23,BOS,76,16,1637,4.4,9.9,0.442,0.0,0.1,0.4,4.3,9.8,0.44299999999999995,2.9,3.9,0.73,2.7,4.0,6.6,1.5,1.2,0.4,1.6,5.1,11.7
Paul Davis,PF,24,LAC,27,1,320,4.5,11.0,0.408,0.0,0.1,0.0,4.5,10.9,0.41200000000000003,3.0,3.8,0.794,3.2,4.4,7.5,1.4,1.1,0.3,1.5,5.0,12.0
Ricky Davis,SG,29,LAC,36,9,785,3.8,11.2,0.33899999999999997,1.6,5.1,0.315,2.2,6.1,0.358,1.4,1.7,0.861,0.4,2.3,2.8,3.8,0.9,0.2,1.8,2.9,10.6
Luol Deng,SF,23,CHI,49,46,1665,5.7,12.8,0.44799999999999995,0.2,0.4,0.4,5.6,12.3,0.45,3.3,4.1,0.7959999999999999,1.7,4.6,6.4,2.0,1.3,0.5,1.6,1.8,14.9
Boris Diaw,PF,26,TOT,81,59,2754,5.9,11.6,0.507,1.0,2.4,0.414,4.9,9.2,0.531,1.3,1.9,0.687,1.5,4.1,5.6,4.4,0.8,0.7,2.8,2.6,14.0
Yakhouba Diawara,SF,26,MIA,63,21,851,3.2,9.2,0.35,2.2,6.9,0.313,1.1,2.3,0.46299999999999997,0.4,0.8,0.526,1.1,2.4,3.5,1.1,0.5,0.3,0.7,3.2,9.0
Travis Diener,PG,26,IND,55,0,719,3.7,9.0,0.413,2.3,5.9,0.39,1.4,3.1,0.45899999999999996,0.6,0.8,0.8,0.3,4.0,4.3,6.1,1.3,0.3,1.1,2.1,10.3
Ike Diogu,PF,25,TOT,29,1,215,6.5,12.4,0.527,0.2,0.3,0.5,6.4,12.1,0.528,6.7,8.9,0.755,4.4,5.0,9.4,0.5,0.5,0.5,2.0,3.9,19.9
DeSagana Diop,C,27,TOT,75,1,1036,2.6,5.9,0.433,0.0,0.0,0.0,2.6,5.9,0.433,0.8,2.3,0.33299999999999996,4.0,5.5,9.5,1.1,1.0,1.9,1.4,4.4,5.9
Juan Dixon,PG,30,WAS,50,6,816,4.5,11.3,0.395,1.1,3.3,0.33299999999999996,3.4,8.0,0.42,1.5,1.7,0.872,0.4,2.6,3.0,5.2,1.5,0.3,3.1,3.3,11.5
Keyon Dooling,PG,28,NJN,77,18,2074,4.5,10.4,0.436,1.7,4.1,0.42100000000000004,2.8,6.3,0.446,2.2,2.7,0.825,0.4,2.3,2.7,4.7,1.2,0.1,1.8,2.3,13.0
Joey Dorsey,PF,25,HOU,3,0,6,6.0,12.0,0.5,0.0,0.0,0.0,6.0,12.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0
Quincy Douby,PG,24,TOT,27,0,300,5.0,13.2,0.382,1.7,5.5,0.304,3.4,7.7,0.43799999999999994,2.0,2.3,0.895,0.7,3.1,3.8,3.0,0.6,0.6,1.6,3.2,13.8
Chris Douglas-Roberts,SG,22,NJN,44,3,585,5.0,10.8,0.46,0.2,0.7,0.25,4.8,10.1,0.47600000000000003,3.1,3.8,0.823,0.9,2.2,3.1,3.2,0.7,0.4,1.9,2.1,13.3
Goran Dragić,PG,22,PHO,55,1,728,4.4,11.1,0.39299999999999996,1.0,2.7,0.37,3.4,8.4,0.4,2.5,3.2,0.769,1.6,3.5,5.1,5.5,1.4,0.1,3.6,4.3,12.2
Jared Dudley,SF,23,TOT,68,7,1155,4.2,8.9,0.47700000000000004,0.9,2.3,0.392,3.3,6.6,0.507,2.2,3.3,0.6759999999999999,2.6,3.8,6.4,1.7,1.8,0.2,1.3,3.3,11.6
Chris Duhon,PG,26,NYK,79,78,2906,3.6,8.4,0.42100000000000004,1.6,4.0,0.391,2.0,4.4,0.449,2.2,2.6,0.856,0.6,2.5,3.0,7.0,0.9,0.1,2.7,1.6,10.9
Tim Duncan,C,32,SAS,75,75,2524,8.0,15.8,0.504,0.0,0.0,0.0,8.0,15.8,0.505,4.8,6.9,0.6920000000000001,2.9,8.5,11.4,3.8,0.5,1.8,2.4,2.5,20.7
Mike Dunleavy,SG,28,IND,18,14,495,6.8,16.9,0.401,2.3,6.5,0.35600000000000004,4.4,10.3,0.43,3.9,4.7,0.815,1.0,3.9,4.9,3.2,0.9,0.7,2.8,2.6,19.7
