Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Brisker,SF,26,SEA,35,0,717,8.9,19.9,0.449,0,0,0,8.9,19.9,0.449,4.1,5.0,0.82,3.0,4.4,7.3,2.8,1.4,0.3,0,3.5,22.0
Allan Bristow,SF,22,PHI,55,0,643,6.0,15.1,0.4,0,0,0,6.0,15.1,0.4,2.4,3.2,0.737,3.8,5.5,9.3,5.2,1.6,0.1,0,3.8,14.4
Fred Brown,SG,25,SEA,82,0,2501,8.3,17.6,0.47100000000000003,0,0,0,8.3,17.6,0.47100000000000003,2.8,3.3,0.863,1.6,4.1,5.8,6.0,2.0,0.3,0,4.0,19.4
John Brown,SF,22,ATL,77,0,1715,5.8,13.3,0.43799999999999994,0,0,0,5.8,13.3,0.43799999999999994,3.4,4.6,0.7509999999999999,3.7,5.5,9.3,2.4,0.6,0.3,0,5.0,15.1
Corky Calhoun,SF,23,PHO,77,0,2207,4.4,9.5,0.461,0,0,0,4.4,9.5,0.461,1.6,2.1,0.76,1.9,4.8,6.6,2.2,1.2,0.5,0,4.1,10.3
Larry Cannon,SG,26,PHI,19,0,335,5.3,13.6,0.386,0,0,0,5.3,13.6,0.386,2.0,3.0,0.679,1.7,2.1,3.9,5.6,0.8,0.4,0,5.2,12.6
Austin Carr,SG,25,CLE,81,0,3100,8.7,19.5,0.445,0,0,0,8.7,19.5,0.445,3.2,3.8,0.856,1.6,1.7,3.4,3.5,1.1,0.2,0,2.2,20.6
Fred Carter,SG,28,PHI,78,0,3044,8.3,19.4,0.43,0,0,0,8.3,19.4,0.43,3.0,4.2,0.7090000000000001,1.0,3.4,4.4,5.2,1.3,0.3,0,3.3,19.7
Bill Chamberlain,SF,24,PHO,28,0,367,5.6,12.8,0.43799999999999994,0,0,0,5.6,12.8,0.43799999999999994,3.8,5.5,0.696,3.2,4.6,7.8,3.6,2.0,1.2,0,7.3,15.0
Don Chaney,SG,27,BOS,81,0,2258,5.5,12.0,0.46399999999999997,0,0,0,5.5,12.0,0.46399999999999997,2.4,2.9,0.828,3.3,2.7,6.0,2.8,1.3,1.0,0,3.9,13.5
Ken Charles,SG,22,BUF,59,0,693,4.6,9.6,0.47600000000000003,0,0,0,4.6,9.6,0.47600000000000003,2.8,4.1,0.6709999999999999,1.3,2.1,3.4,2.8,1.6,0.5,0,4.7,11.9
Phil Chenier,SG,23,CAP,76,0,2942,8.5,19.7,0.434,0,0,0,8.5,19.7,0.434,3.4,4.1,0.82,1.4,3.4,4.7,2.9,1.9,0.8,0,1.7,20.4
Bob Christian,C,27,PHO,81,0,1244,4.1,8.3,0.486,0,0,0,4.1,8.3,0.486,3.1,4.4,0.7020000000000001,2.5,7.4,9.8,2.8,0.5,0.9,0,5.5,11.2
Archie Clark,PG,32,CAP,56,0,1786,6.3,13.6,0.467,0,0,0,6.3,13.6,0.467,2.1,2.6,0.7859999999999999,0.9,2.0,2.8,5.7,1.2,0.1,0,2.5,14.8
Jim Cleamons,PG,24,CLE,81,0,1642,5.2,11.9,0.433,0,0,0,5.2,11.9,0.433,2.0,2.9,0.6990000000000001,1.4,3.7,5.0,5.0,1.3,0.4,0,3.3,12.4
Barry Clemens,SF,30,CLE,71,0,913,6.4,13.6,0.47100000000000003,0,0,0,6.4,13.6,0.47100000000000003,2.4,2.9,0.8490000000000001,1.7,4.9,6.5,3.2,1.4,0.1,0,5.4,15.3
E.C. Coleman,PF,23,HOU,58,0,1075,4.3,8.4,0.512,0,0,0,4.3,8.4,0.512,1.6,2.5,0.635,2.7,5.7,8.4,2.5,1.2,0.7,0,5.4,10.1
Doug Collins,SG,22,PHI,25,0,436,5.9,16.0,0.371,0,0,0,5.9,16.0,0.371,4.5,5.9,0.764,0.6,3.2,3.8,3.3,1.1,0.2,0,5.4,16.4
Mel Counts,C,32,LAL,45,0,499,4.4,12.0,0.365,0,0,0,4.4,12.0,0.365,1.7,2.4,0.727,4.0,6.5,10.5,3.9,1.4,1.7,0,6.1,10.5
Dave Cowens*,C,25,BOS,80,0,3352,6.9,15.8,0.43700000000000006,0,0,0,6.9,15.8,0.43700000000000006,2.4,2.9,0.8320000000000001,2.8,10.7,13.5,3.8,1.0,1.1,0,3.2,16.3
Dick Cunningham,C,27,MIL,8,0,45,2.4,4.8,0.5,0,0,0,2.4,4.8,0.5,0.0,5.6,0.0,0.8,12.0,12.8,0.0,1.6,1.6,0,4.0,4.8
Mike D'Antoni,SG,22,KCO,52,0,989,3.9,9.7,0.402,0,0,0,3.9,9.7,0.402,1.2,1.7,0.7020000000000001,0.9,2.5,3.4,4.5,2.7,0.5,0,4.1,9.0
Bob Dandridge,SF,26,MIL,71,0,2521,8.3,16.5,0.503,0,0,0,8.3,16.5,0.503,2.5,3.1,0.818,1.7,5.2,6.8,2.9,1.6,0.6,0,3.9,19.1
Charlie Davis,SG,24,POR,8,0,90,5.6,16.0,0.35,0,0,0,5.6,16.0,0.35,1.2,1.6,0.75,0.8,3.6,4.4,4.4,0.8,0.0,0,2.8,12.4
Dwight Davis,PF,24,CLE,76,0,2477,5.5,12.5,0.436,0,0,0,5.5,12.5,0.436,2.9,4.0,0.7190000000000001,2.5,6.8,9.4,2.7,0.9,1.1,0,4.2,13.8
Jim Davis,C,32,DET,78,0,947,4.4,10.8,0.413,0,0,0,4.4,10.8,0.413,3.4,5.3,0.647,3.9,7.3,11.1,3.3,1.5,1.1,0,6.0,12.3
Mel Davis,PF,23,NYK,30,0,167,7.1,20.5,0.34700000000000003,0,0,0,7.1,20.5,0.34700000000000003,2.6,3.4,0.75,3.7,8.0,11.6,1.7,0.6,0.9,0,7.8,16.8
Mickey Davis,SF,23,MIL,73,0,1012,6.0,11.9,0.504,0,0,0,6.0,11.9,0.504,3.3,4.0,0.83,2.8,5.2,8.0,3.1,1.0,0.2,0,3.3,15.3
Dave DeBusschere*,PF,33,NYK,71,0,2699,7.5,16.2,0.461,0,0,0,7.5,16.2,0.461,2.2,2.9,0.7559999999999999,1.8,8.3,10.1,3.4,0.9,0.5,0,3.0,17.1
Derrek Dickey,PF,22,GSW,66,0,930,4.5,9.0,0.494,0,0,0,4.5,9.0,0.494,2.0,2.6,0.773,4.8,8.4,13.1,2.1,0.7,0.6,0,4.3,10.9
Ernie DiGregorio,PG,23,BUF,81,0,2910,6.6,15.6,0.42100000000000004,0,0,0,6.6,15.6,0.42100000000000004,2.2,2.4,0.902,0.6,2.1,2.7,8.2,0.7,0.1,0,3.0,15.3
Steve Downing,C,23,BOS,24,0,137,5.5,16.8,0.32799999999999996,0,0,0,5.5,16.8,0.32799999999999996,5.8,10.0,0.579,3.7,6.6,10.2,2.9,1.3,0.0,0,8.7,16.8
Terry Driscoll,PF,26,MIL,64,0,697,4.5,9.7,0.47100000000000003,0,0,0,4.5,9.7,0.47100000000000003,1.5,2.4,0.652,3.8,6.5,10.3,2.8,1.1,0.8,0,6.2,10.6
Ken Durrett,SF,25,KCO,45,0,462,6.7,13.7,0.489,0,0,0,6.7,13.7,0.489,3.3,5.4,0.609,2.2,3.9,6.1,1.5,1.0,0.4,0,5.3,16.7
Joe Ellis,SF,29,GSW,50,0,515,4.3,13.3,0.321,0,0,0,4.3,13.3,0.321,1.3,2.2,0.581,2.6,5.9,8.5,2.6,2.3,0.6,0,5.3,9.8
Leroy Ellis,C,33,PHI,81,0,2831,4.1,9.2,0.452,0,0,0,4.1,9.2,0.452,1.9,2.5,0.75,3.7,7.6,11.3,2.4,1.1,1.1,0,2.8,10.2
Keith Erickson,SF,29,PHO,66,0,2033,7.0,14.6,0.47700000000000004,0,0,0,7.0,14.6,0.47700000000000004,3.1,3.9,0.8009999999999999,1.7,5.7,7.3,3.6,1.1,0.4,0,3.4,17.1
Hank Finkel,C,31,BOS,60,0,427,5.1,11.0,0.462,0,0,0,5.1,11.0,0.462,2.4,3.6,0.6509999999999999,3.5,7.9,11.4,2.3,0.3,0.6,0,5.2,12.5
Chris Ford,SG,25,DET,82,0,2059,4.6,10.4,0.444,0,0,0,4.6,10.4,0.444,1.0,1.3,0.74,1.9,3.4,5.3,4.9,2.6,0.2,0,2.8,10.2
Fred Foster,SF,27,CLE,58,0,649,6.2,16.0,0.389,0,0,0,6.2,16.0,0.389,3.0,3.6,0.8440000000000001,2.4,3.6,6.0,3.4,1.1,0.3,0,4.4,15.4
Jim Fox,C,30,SEA,78,0,2179,5.3,11.1,0.478,0,0,0,5.3,11.1,0.478,4.0,4.8,0.823,4.0,7.8,11.8,3.8,0.9,0.3,0,4.1,14.6
Walt Frazier*,PG,28,NYK,80,0,3338,7.3,15.4,0.47200000000000003,0,0,0,7.3,15.4,0.47200000000000003,3.2,3.8,0.838,1.3,4.5,5.8,5.9,1.7,0.2,0,2.3,17.7
Rod Freeman,SF,23,PHI,35,0,265,5.3,14.0,0.379,0,0,0,5.3,14.0,0.379,3.8,5.6,0.6829999999999999,3.0,4.3,7.3,1.9,1.6,0.1,0,5.7,14.4
Bernie Fryer,SG,24,POR,80,0,1674,4.9,10.6,0.46,0,0,0,4.9,10.6,0.46,2.3,2.9,0.7929999999999999,1.3,2.1,3.4,6.0,2.0,0.2,0,4.0,12.0
Dick Garrett,SG,27,TOT,40,0,326,4.7,13.9,0.341,0,0,0,4.7,13.9,0.341,1.7,2.1,0.789,1.7,2.8,4.4,2.5,1.1,0.1,0,6.2,11.2
Rowland Garrett,SF,23,CHI,41,0,373,6.6,17.8,0.37,0,0,0,6.6,17.8,0.37,2.0,3.1,0.6559999999999999,3.0,3.8,6.8,1.1,0.5,0.9,0,4.2,15.2
Jim Garvin,PF,23,BUF,6,0,11,3.3,13.1,0.25,0,0,0,3.3,13.1,0.25,0.0,0.0,0.0,3.3,13.1,16.4,0.0,0.0,0.0,0,3.3,6.5
John Gianelli,C,23,NYK,70,0,1423,5.3,11.0,0.479,0,0,0,5.3,11.0,0.479,2.3,3.1,0.76,2.8,5.9,8.7,1.9,0.6,1.1,0,4.0,12.9
Dick Gibbs,SF,25,SEA,71,0,1528,7.1,16.5,0.431,0,0,0,7.1,16.5,0.431,3.8,4.7,0.8059999999999999,2.1,3.1,5.3,1.9,0.9,0.4,0,4.6,18.0
Herm Gilliam,PG,27,ATL,62,0,2003,6.9,15.2,0.45399999999999996,0,0,0,6.9,15.2,0.45399999999999996,1.9,2.4,0.7909999999999999,1.1,3.7,4.8,6.4,2.4,0.3,0,3.4,15.7
Gail Goodrich*,SG,30,LAL,82,0,3061,9.2,20.9,0.442,0,0,0,9.2,20.9,0.442,6.0,6.9,0.8640000000000001,1.1,1.8,2.9,5.0,1.5,0.1,0,2.7,24.4
Travis Grant,SF,24,LAL,3,0,6,6.0,24.0,0.25,0,0,0,6.0,24.0,0.25,6.0,18.0,0.33299999999999996,0.0,6.0,6.0,0.0,0.0,0.0,0,6.0,18.0
Lamar Green,PF,26,PHO,72,0,1103,4.2,10.3,0.40700000000000003,0,0,0,4.2,10.3,0.40700000000000003,1.2,2.2,0.5589999999999999,2.8,8.6,11.4,1.4,1.0,1.2,0,4.9,9.7
Matt Guokas,SG,29,TOT,75,0,1871,3.8,7.6,0.49200000000000005,0,0,0,3.8,7.6,0.49200000000000005,0.8,1.2,0.65,0.6,1.7,2.3,4.6,1.0,0.4,0,2.9,8.3
Happy Hairston,PF,31,LAL,77,0,2634,5.3,10.4,0.507,0,0,0,5.3,10.4,0.507,4.7,6.1,0.7709999999999999,4.6,9.6,14.2,2.8,0.9,0.2,0,3.6,15.2
Phil Hankinson,SF,22,BOS,28,0,163,11.0,22.7,0.485,0,0,0,11.0,22.7,0.485,2.2,2.9,0.769,4.9,6.2,11.0,0.9,0.7,0.2,0,4.0,24.3
Clem Haskins,SG,30,PHO,81,0,1822,7.2,15.6,0.46,0,0,0,7.2,15.6,0.46,3.4,4.0,0.8420000000000001,1.5,2.8,4.4,5.1,1.6,0.3,0,3.3,17.8
John Havlicek*,SF,33,BOS,76,0,3091,8.0,17.5,0.456,0,0,0,8.0,17.5,0.456,4.0,4.8,0.8320000000000001,1.6,4.1,5.7,5.2,1.1,0.4,0,2.3,20.0
Connie Hawkins*,SF,31,TOT,79,0,2761,5.3,10.5,0.501,0,0,0,5.3,10.5,0.501,2.5,3.3,0.7609999999999999,2.3,5.1,7.4,5.3,1.5,1.1,0,2.9,13.0
Nate Hawthorne,SG,24,LAL,33,0,229,6.0,14.6,0.409,0,0,0,6.0,14.6,0.409,4.7,7.5,0.625,2.5,2.5,5.0,3.6,1.4,0.9,0,5.2,16.7
Elvin Hayes*,PF,28,CAP,81,0,3602,6.9,16.3,0.423,0,0,0,6.9,16.3,0.423,3.6,4.9,0.721,3.5,11.1,14.6,1.6,0.9,2.4,0,2.5,17.3
Spencer Haywood*,PF,24,SEA,75,0,3039,8.2,18.0,0.457,0,0,0,8.2,18.0,0.457,4.4,5.4,0.8140000000000001,3.8,8.2,11.9,2.8,0.8,1.3,0,2.3,20.9
Walt Hazzard,PG,31,SEA,49,0,571,4.8,11.3,0.42200000000000004,0,0,0,4.8,11.3,0.42200000000000004,2.1,2.8,0.7559999999999999,1.1,2.5,3.6,7.7,1.6,0.4,0,4.9,11.7
Gar Heard,PF,25,BUF,81,0,2889,6.5,15.0,0.435,0,0,0,6.5,15.0,0.435,2.4,3.7,0.65,3.4,8.4,11.8,2.2,1.7,2.9,0,3.7,15.4
Lou Hudson,SF,29,ATL,65,0,2588,9.4,18.9,0.5,0,0,0,9.4,18.9,0.5,4.1,4.9,0.836,1.8,3.1,4.9,3.0,2.2,0.4,0,2.9,23.0
John Hummer,PF,25,TOT,53,0,1119,4.6,9.8,0.47200000000000003,0,0,0,4.6,9.8,0.47200000000000003,1.9,4.0,0.47600000000000003,2.7,6.4,9.1,3.4,0.9,0.7,0,3.8,11.2
Tom Ingelsby,PG,22,ATL,48,0,398,4.5,11.8,0.382,0,0,0,4.5,11.8,0.382,2.6,3.3,0.784,0.9,3.1,4.0,3.3,1.7,0.4,0,3.9,11.7
Phil Jackson*,PF,28,NYK,82,0,2050,6.3,13.3,0.47700000000000004,0,0,0,6.3,13.3,0.47700000000000004,3.4,4.3,0.7759999999999999,2.2,6.2,8.4,2.4,0.7,1.2,0,4.9,16.0
Charles Johnson,PG,24,GSW,59,0,1051,6.6,16.0,0.415,0,0,0,6.6,16.0,0.415,1.3,1.9,0.691,1.7,4.3,6.0,3.5,2.1,0.2,0,3.8,14.6
George Johnson,C,26,HOU,26,0,238,3.5,7.7,0.451,0,0,0,3.5,7.7,0.451,1.2,2.6,0.47100000000000003,3.0,6.2,9.2,1.4,1.2,1.2,0,7.0,8.2
George Johnson,C,25,GSW,66,0,1291,4.8,10.0,0.483,0,0,0,4.8,10.0,0.483,1.6,3.0,0.551,5.3,9.3,14.6,2.0,1.0,3.5,0,4.9,11.3
John Johnson,SF,26,POR,69,0,2287,7.2,15.6,0.46399999999999997,0,0,0,7.2,15.6,0.46399999999999997,3.3,4.1,0.812,2.5,5.6,8.1,4.5,1.1,0.5,0,3.5,17.8
Ollie Johnson,SF,24,POR,79,0,1718,4.4,9.1,0.48200000000000004,0,0,0,4.4,9.1,0.48200000000000004,1.6,2.0,0.8190000000000001,2.4,4.4,6.8,3.5,1.3,0.6,0,3.8,10.4
Dwight Jones,PF,21,ATL,74,0,1448,5.9,12.5,0.474,0,0,0,5.9,12.5,0.474,2.9,3.9,0.7440000000000001,3.6,7.7,11.3,2.1,0.7,1.6,0,4.9,14.7
Larry Jones,PG,31,PHI,72,0,1876,5.0,11.9,0.423,0,0,0,5.0,11.9,0.423,3.8,4.5,0.838,1.4,2.2,3.5,4.4,1.6,0.3,0,2.2,13.9
Bob Kauffman,PF,27,BUF,74,0,1304,4.7,10.1,0.467,0,0,0,4.7,10.1,0.467,3.0,4.1,0.713,2.7,6.3,9.0,3.9,1.0,0.5,0,4.3,12.4
Ben Kelso,SG,24,DET,46,0,298,4.2,11.6,0.365,0,0,0,4.2,11.6,0.365,1.8,2.7,0.682,1.8,1.9,3.7,2.2,1.4,0.1,0,5.4,10.3
Toby Kimball,PF,31,PHI,75,0,1592,4.9,10.3,0.474,0,0,0,4.9,10.3,0.474,2.9,4.2,0.6859999999999999,4.2,8.3,12.5,1.7,1.1,0.5,0,4.5,12.6
Don Kojis,SF,35,KCO,77,0,2091,6.9,14.4,0.478,0,0,0,6.9,14.4,0.478,3.6,4.7,0.772,2.2,4.4,6.6,1.9,1.3,0.3,0,2.7,17.4
Howard Komives,PG,32,KCO,44,0,830,3.4,8.3,0.406,0,0,0,3.4,8.3,0.406,1.4,1.6,0.868,0.4,1.4,1.9,4.2,1.4,0.1,0,3.6,8.2
Tom Kozelko,PF,22,CAP,49,0,573,3.7,8.4,0.444,0,0,0,3.7,8.4,0.444,1.4,2.0,0.7190000000000001,3.3,4.5,7.8,1.6,1.3,0.4,0,5.2,8.9
Steve Kuberski,PF,26,BOS,78,0,985,5.7,13.4,0.42700000000000005,0,0,0,5.7,13.4,0.42700000000000005,3.1,4.1,0.775,3.5,5.2,8.7,1.4,0.3,0.3,0,4.6,14.6
Kevin Kunnert,C,22,TOT,64,0,701,5.4,11.0,0.488,0,0,0,5.4,11.0,0.488,1.1,1.7,0.636,4.3,6.9,11.1,2.2,0.5,2.8,0,7.8,11.9
Sam Lacey,C,25,KCO,79,0,3107,5.4,11.4,0.47600000000000003,0,0,0,5.4,11.4,0.47600000000000003,2.1,2.9,0.7490000000000001,3.4,8.8,12.2,3.5,1.5,2.1,0,2.9,13.0
Bob Lanier*,C,25,DET,81,0,3047,8.8,17.5,0.504,0,0,0,8.8,17.5,0.504,3.9,4.8,0.797,3.2,9.5,12.7,4.1,1.3,2.9,0,3.2,21.5
Stu Lantz,SG,27,DET,50,0,980,5.7,13.3,0.42700000000000005,0,0,0,5.7,13.3,0.42700000000000005,5.1,6.0,0.848,1.2,2.9,4.2,3.6,1.4,0.1,0,2.9,16.4
Mo Layton,PG,25,POR,22,0,327,6.1,12.3,0.491,0,0,0,6.1,12.3,0.491,1.5,2.9,0.5379999999999999,0.8,2.9,3.6,5.6,1.0,0.1,0,5.0,13.7
Manny Leaks,C,28,CAP,53,0,845,3.4,9.9,0.341,0,0,0,3.4,9.9,0.341,2.5,3.5,0.6990000000000001,4.0,6.4,10.4,1.1,0.4,1.7,0,4.0,9.2
Clyde Lee,PF,29,GSW,54,0,1642,2.8,6.2,0.45399999999999996,0,0,0,2.8,6.2,0.45399999999999996,1.4,2.3,0.579,4.1,9.0,13.1,1.5,0.6,0.4,0,3.9,7.0
Russ Lee,SF,24,MIL,36,0,166,8.2,20.4,0.40399999999999997,0,0,0,8.2,20.4,0.40399999999999997,2.4,3.5,0.688,3.5,5.2,8.7,4.3,2.4,0.0,0,6.3,18.9
Bob Love,PF,31,CHI,82,0,3292,8.0,19.2,0.41700000000000004,0,0,0,8.0,19.2,0.41700000000000004,3.5,4.3,0.818,2.0,3.4,5.4,1.4,0.9,0.3,0,2.4,19.5
Stan Love,PF,24,LAL,51,0,698,6.1,14.3,0.428,0,0,0,6.1,14.3,0.428,2.5,3.3,0.7659999999999999,2.8,6.0,8.8,2.5,1.4,1.0,0,6.8,14.8
Jerry Lucas*,C,33,NYK,73,0,1627,4.3,9.3,0.462,0,0,0,4.3,9.3,0.462,1.5,2.1,0.698,1.4,6.9,8.3,5.1,0.6,0.5,0,3.0,10.1
Mike Macaluso,SF,22,BUF,30,0,112,6.1,14.1,0.43200000000000005,0,0,0,6.1,14.1,0.43200000000000005,3.2,5.5,0.588,3.2,4.8,8.0,1.0,2.3,0.3,0,10.0,15.4
Ted Manakas,SG,22,KCO,5,0,45,3.2,8.0,0.4,0,0,0,3.2,8.0,0.4,3.2,3.2,1.0,0.0,2.4,2.4,1.6,0.8,0.0,0,3.2,9.6
Pete Maravich*,SG,26,ATL,76,0,2903,10.2,22.2,0.457,0,0,0,10.2,22.2,0.457,5.8,7.0,0.826,1.2,3.4,4.6,4.9,1.4,0.2,0,3.2,26.1
Jack Marin,SF,29,TOT,74,0,1782,7.2,14.3,0.501,0,0,0,7.2,14.3,0.501,3.1,3.6,0.855,1.2,3.4,4.6,3.4,0.9,0.5,0,4.3,17.4
Vester Marshall,SF,25,SEA,13,0,174,1.4,6.0,0.24100000000000002,0,0,0,1.4,6.0,0.24100000000000002,0.6,1.4,0.429,2.9,4.8,7.7,0.8,0.8,0.6,0,4.1,3.5
LaRue Martin,C,23,POR,50,0,538,6.8,15.5,0.435,0,0,0,6.8,15.5,0.435,2.8,4.4,0.636,5.0,7.2,12.1,1.3,0.5,1.7,0,6.0,16.3
Don May,SF,28,PHI,56,0,812,6.7,16.3,0.414,0,0,0,6.7,16.3,0.414,3.9,4.5,0.873,1.1,4.9,6.0,2.8,1.1,0.4,0,6.1,17.4
Bob McAdoo*,C,22,BUF,74,0,3185,10.2,18.6,0.547,0,0,0,10.2,18.6,0.547,5.2,6.5,0.7929999999999999,3.2,9.4,12.6,1.9,1.0,2.8,0,2.8,25.6
Paul McCracken,SG,23,HOU,4,0,13,2.8,11.1,0.25,0,0,0,2.8,11.1,0.25,0.0,0.0,0.0,2.8,13.8,16.6,5.5,0.0,0.0,0,8.3,5.5
Jim McDaniels,C,25,SEA,27,0,439,5.2,14.2,0.364,0,0,0,5.2,14.2,0.364,1.9,3.5,0.535,4.2,6.3,10.5,2.0,0.6,1.2,0,3.9,12.2
Jon McGlocklin,SG,30,MIL,79,0,1910,6.2,13.1,0.475,0,0,0,6.2,13.1,0.475,1.4,1.5,0.9,0.6,2.0,2.6,4.5,0.8,0.1,0,2.4,13.8
Allie McGuire,SG,22,NYK,2,0,10,7.2,14.4,0.5,0,0,0,7.2,14.4,0.5,0.0,0.0,0.0,0.0,7.2,7.2,3.6,0.0,0.0,0,7.2,14.4
Kenny McIntosh,SF,25,SEA,69,0,2056,3.9,10.0,0.389,0,0,0,3.9,10.0,0.389,1.1,1.9,0.607,1.9,4.4,6.3,1.6,0.9,0.5,0,3.1,8.9
Stan McKenzie,SG,29,HOU,11,0,112,2.3,7.7,0.292,0,0,0,2.3,7.7,0.292,1.9,2.6,0.75,1.0,4.2,5.1,1.9,1.0,0.0,0,5.5,6.4
Jim McMillian,SF,25,BUF,82,0,3322,6.5,13.2,0.494,0,0,0,6.5,13.2,0.494,3.5,4.1,0.858,2.3,4.3,6.6,2.8,1.4,0.3,0,2.0,16.5
