Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chucky Brown,SF,22,CLE,74,51,1485,6.4,12.2,0.524,0.0,0.1,0.0,6.4,12.1,0.528,2.4,3.5,0.701,1.9,3.3,5.2,1.9,0.6,0.6,2.3,3.2,15.2
Dee Brown,PG,22,BOS,82,5,1945,5.3,11.3,0.46399999999999997,0.1,0.6,0.20600000000000002,5.1,10.7,0.479,2.5,2.9,0.873,0.8,2.6,3.4,6.4,1.5,0.3,2.5,3.0,13.2
Mike Brown,C,27,UTA,82,2,1391,3.3,7.4,0.45399999999999996,0.0,0.0,0.0,3.3,7.4,0.45399999999999996,3.4,4.6,0.742,2.8,5.9,8.7,1.3,0.8,0.6,2.1,4.3,10.1
Tony Brown,SG-SF,30,TOT,30,0,294,3.7,9.8,0.375,0.4,1.5,0.25,3.3,8.3,0.397,2.4,2.8,0.87,2.9,2.3,5.3,2.0,0.5,0.0,2.0,5.8,10.2
Mark Bryant,PF,25,POR,53,0,781,4.6,9.4,0.488,0.0,0.0,0.0,4.6,9.3,0.49,3.4,4.7,0.733,3.0,5.8,8.8,1.2,0.7,0.6,1.5,5.5,12.5
Jud Buechler,SF,22,NJN,74,10,859,3.9,9.5,0.41600000000000004,0.0,0.2,0.25,3.9,9.3,0.419,1.8,2.8,0.652,2.6,3.4,5.9,2.1,1.4,0.6,1.1,3.3,9.7
Matt Bullard,PF,23,HOU,18,0,63,8.0,17.7,0.452,0.0,1.7,0.0,8.0,16.0,0.5,6.3,9.7,0.647,3.4,4.6,8.0,1.1,1.7,0.0,1.7,5.7,22.3
Willie Burton,SF,22,MIA,76,26,1928,6.4,14.4,0.441,0.1,0.6,0.133,6.3,13.9,0.45399999999999996,4.3,5.5,0.782,2.1,2.8,4.9,2.0,1.3,0.4,2.7,5.1,17.1
Greg Butler,C,24,LAC,9,0,37,4.9,18.5,0.263,0.0,0.0,0.0,4.9,18.5,0.263,3.9,5.8,0.667,7.8,7.8,15.6,1.0,0.0,0.0,3.9,8.8,13.6
Michael Cage,C,29,SEA,82,55,2141,3.8,7.5,0.508,0.0,0.1,0.0,3.8,7.4,0.511,1.2,1.9,0.625,3.0,6.4,9.4,1.5,1.4,1.0,1.4,3.3,8.8
Adrian Caldwell,PF,24,HOU,42,0,343,3.7,8.7,0.42200000000000004,0.0,0.1,0.0,3.7,8.6,0.42700000000000005,0.7,1.8,0.41200000000000003,4.5,6.0,10.5,0.8,2.0,1.0,3.1,3.7,8.1
Rick Calloway,SG,24,SAC,64,0,678,4.0,10.2,0.391,0.0,0.1,0.0,4.0,10.1,0.395,2.9,4.2,0.696,1.3,2.8,4.1,3.2,1.2,0.4,2.7,5.2,10.9
Elden Campbell,PF,22,LAL,52,0,380,5.3,11.7,0.455,0.0,0.0,0.0,5.3,11.7,0.455,3.0,4.6,0.653,3.8,5.3,9.1,0.9,1.0,3.6,1.5,6.7,13.6
Tony Campbell,SG,28,MIN,77,71,2893,8.1,18.7,0.434,0.2,0.8,0.262,7.9,17.9,0.441,4.5,5.5,0.8029999999999999,2.0,2.3,4.3,2.7,1.5,0.6,2.4,2.5,20.9
Antoine Carr,PF,29,SAC,77,48,2527,8.9,17.5,0.511,0.0,0.0,0.0,8.9,17.5,0.513,4.2,5.5,0.758,2.3,3.7,6.0,2.7,0.6,1.4,2.4,4.5,22.1
Joe Barry Carroll,C,32,PHO,11,0,96,4.9,13.5,0.361,0.0,0.0,0.0,4.9,13.5,0.361,4.1,4.5,0.917,1.1,7.9,9.0,4.1,0.4,3.0,4.5,6.8,13.9
Bill Cartwright,C,33,CHI,79,79,2273,5.0,10.3,0.49,0.0,0.0,0.0,5.0,10.3,0.49,2.0,2.8,0.6970000000000001,2.6,5.1,7.7,2.0,0.5,0.2,1.8,2.6,12.0
Terry Catledge,PF,27,ORL,51,38,1459,7.2,15.6,0.462,0.0,0.1,0.0,7.2,15.5,0.466,4.0,6.4,0.624,4.1,4.6,8.8,1.4,0.8,0.2,2.6,2.8,18.4
Duane Causwell,C,22,SAC,76,55,1719,4.4,8.6,0.508,0.0,0.0,0.0,4.4,8.6,0.508,2.2,3.5,0.636,3.0,5.2,8.2,1.4,1.0,3.1,2.0,4.7,11.0
Cedric Ceballos,SF,21,PHO,63,0,730,10.1,20.7,0.48700000000000004,0.0,0.3,0.16699999999999998,10.0,20.4,0.49200000000000005,5.4,8.2,0.6629999999999999,3.8,3.6,7.4,1.7,1.1,0.2,3.4,3.5,25.6
Tom Chambers,PF,31,PHO,76,75,2475,8.1,18.5,0.43700000000000006,0.3,1.1,0.27399999999999997,7.8,17.4,0.447,5.5,6.7,0.826,1.5,5.6,7.1,2.8,0.9,0.8,2.6,3.4,22.0
Rex Chapman,PG,23,CHH,70,68,2100,7.0,15.8,0.445,0.8,2.5,0.324,6.2,13.3,0.46799999999999997,4.0,4.8,0.83,0.8,2.5,3.3,4.3,1.3,0.3,2.2,2.9,18.9
Maurice Cheeks*,PG,34,NYK,76,64,2147,4.0,8.1,0.499,0.1,0.3,0.25,4.0,7.8,0.51,1.8,2.2,0.8140000000000001,0.4,2.5,2.9,7.3,2.1,0.2,1.8,2.3,9.9
Derrick Chievous,SF,23,CLE,18,0,110,5.6,15.1,0.37,0.0,0.0,0.0,5.6,15.1,0.37,2.9,5.2,0.563,3.6,2.3,5.9,0.7,1.0,0.3,2.0,5.2,14.1
Richard Coffey,SF,25,MIN,52,1,320,3.2,8.4,0.373,0.0,0.1,0.0,3.2,8.3,0.37799999999999995,1.4,2.5,0.545,4.7,4.2,8.9,0.3,0.7,0.5,0.6,5.1,7.7
Derrick Coleman,PF,23,NJN,74,68,2602,7.1,15.2,0.467,0.2,0.5,0.342,6.9,14.7,0.47200000000000003,4.5,6.1,0.731,3.7,6.8,10.5,2.3,1.0,1.4,3.0,3.0,18.9
Bimbo Coles,PG,22,MIA,82,9,1355,4.3,10.4,0.41200000000000003,0.2,0.9,0.17600000000000002,4.1,9.5,0.435,1.9,2.5,0.747,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4.0,10.7
Steve Colter,PG,28,SAC,19,0,251,3.3,8.0,0.41100000000000003,0.7,2.0,0.35700000000000004,2.6,6.0,0.429,1.0,1.4,0.7,0.7,3.0,3.7,5.3,1.6,0.1,1.6,3.9,8.3
Lester Conner,PG,31,TOT,74,4,1008,3.4,7.4,0.46399999999999997,0.0,0.2,0.0,3.4,7.2,0.475,2.4,3.4,0.723,0.7,3.2,4.0,5.9,3.0,0.1,2.1,2.7,9.3
Anthony Cook,PF,23,DEN,58,25,1121,3.8,9.1,0.41700000000000004,0.0,0.1,0.0,3.8,9.0,0.42100000000000004,2.3,4.1,0.55,4.3,6.2,10.5,0.8,1.1,2.3,1.6,3.2,9.9
Wayne Cooper,C,34,POR,67,1,746,2.8,7.0,0.39299999999999996,0.0,0.0,0.0,2.8,6.9,0.396,1.6,2.0,0.7859999999999999,2.6,6.5,9.1,1.1,0.3,2.9,1.1,5.8,7.1
Tyrone Corbin,SF,28,MIN,82,82,3196,6.6,14.8,0.44799999999999995,0.0,0.1,0.2,6.6,14.7,0.45,3.3,4.2,0.7979999999999999,2.1,4.6,6.6,3.9,1.8,0.6,2.4,2.9,16.6
Dave Corzine,C,34,SEA,28,0,147,4.2,9.3,0.447,0.0,0.0,0.0,4.2,9.3,0.447,3.2,5.4,0.591,2.4,5.6,8.1,1.0,1.2,1.2,0.5,4.4,11.5
Pat Cummings,PF,34,UTA,4,0,26,5.5,8.3,0.667,0.0,0.0,0.0,5.5,8.3,0.667,9.7,13.8,0.7,4.2,2.8,6.9,0.0,0.0,0.0,2.8,11.1,20.8
Terry Cummings,PF,29,SAS,67,62,2195,8.2,17.0,0.484,0.1,0.5,0.212,8.1,16.5,0.493,2.7,3.9,0.6829999999999999,3.2,5.4,8.5,2.6,1.0,0.5,2.1,3.7,19.3
Earl Cureton,PF,33,CHH,9,1,159,1.8,5.4,0.33299999999999996,0.0,0.2,0.0,1.8,5.2,0.348,0.2,0.7,0.33299999999999996,1.4,6.8,8.2,0.7,0.0,0.7,1.4,3.6,3.8
Dell Curry,SG,26,CHH,76,14,1515,8.0,17.0,0.47100000000000003,0.8,2.0,0.37200000000000005,7.2,14.9,0.485,2.3,2.7,0.8420000000000001,1.1,3.6,4.7,3.9,1.8,0.6,1.9,3.0,19.1
Quintin Dailey,SG,30,SEA,30,0,299,8.8,18.7,0.47100000000000003,0.0,0.1,0.0,8.8,18.5,0.474,4.6,7.5,0.613,1.3,2.5,3.9,1.9,0.8,0.1,2.3,3.0,22.2
Adrian Dantley*,SF,34,MIL,10,0,126,5.4,14.3,0.38,0.3,0.9,0.33299999999999996,5.1,13.4,0.38299999999999995,5.1,7.4,0.6920000000000001,2.3,1.4,3.7,2.6,1.4,0.0,1.7,2.3,16.3
Brad Daugherty,C,25,CLE,76,76,2946,7.4,14.1,0.524,0.0,0.0,0.0,7.4,14.1,0.525,5.3,7.1,0.7509999999999999,2.2,8.0,10.1,3.1,0.9,0.6,2.6,2.3,20.1
Brad Davis,PG,35,DAL,80,6,1426,4.0,9.4,0.426,0.6,2.1,0.259,3.5,7.3,0.47600000000000003,2.3,3.0,0.7709999999999999,0.3,2.7,3.0,5.8,1.1,0.4,1.9,5.4,10.9
Terry Davis,PF,23,MIA,55,17,996,4.2,8.5,0.48700000000000004,0.0,0.1,0.5,4.1,8.5,0.48700000000000004,2.5,4.5,0.556,3.9,5.7,9.6,1.4,0.7,1.0,1.3,4.7,10.8
Walter Davis,SG,36,TOT,71,14,1483,9.8,20.9,0.46799999999999997,0.3,0.9,0.306,9.5,20.1,0.475,2.6,2.8,0.915,1.7,2.7,4.4,3.0,1.9,0.1,2.1,3.6,22.4
Johnny Dawkins,PG,27,PHI,4,4,124,7.5,11.9,0.634,0.3,1.2,0.25,7.3,10.7,0.6759999999999999,2.9,3.2,0.909,0.0,4.6,4.6,8.1,0.9,0.0,2.3,1.2,18.3
Tony Dawson,SF,23,SAC,4,0,17,8.5,14.8,0.5710000000000001,2.1,2.1,1.0,6.4,12.7,0.5,0.0,0.0,0.0,4.2,0.0,4.2,0.0,0.0,0.0,2.1,0.0,19.1
Byron Dinkins,PG,23,TOT,12,0,149,3.4,8.2,0.41200000000000003,0.0,0.0,0.0,3.4,8.2,0.41200000000000003,1.9,2.2,0.889,0.0,2.9,2.9,4.6,0.5,0.0,3.1,3.6,8.7
Vlade Divac*,C,22,LAL,82,81,2310,5.6,9.9,0.565,0.1,0.2,0.35700000000000004,5.5,9.7,0.57,3.1,4.3,0.703,3.2,7.2,10.4,1.4,1.7,2.0,2.3,3.8,14.4
James Donaldson,C,33,DAL,82,82,2800,4.2,7.9,0.532,0.0,0.0,0.0,4.2,7.9,0.532,2.1,2.9,0.721,2.6,6.8,9.3,0.9,0.4,1.2,1.9,2.3,10.5
Sherman Douglas,PG,24,MIA,73,73,2562,7.5,14.8,0.504,0.1,0.4,0.129,7.4,14.4,0.516,4.0,5.8,0.6859999999999999,1.1,1.8,2.9,8.8,1.7,0.1,3.8,2.5,19.0
Greg Dreiling,C,28,IND,73,42,1031,3.4,6.8,0.505,0.0,0.1,0.0,3.4,6.7,0.51,2.2,3.7,0.6,2.3,6.6,8.9,1.8,0.8,1.0,2.0,6.2,9.0
Larry Drew,PG,32,LAL,48,2,496,3.9,9.1,0.43200000000000005,1.0,2.4,0.424,2.9,6.7,0.435,1.2,1.6,0.773,0.4,2.1,2.5,8.6,1.1,0.1,3.6,2.9,10.1
Clyde Drexler*,SG,28,POR,82,82,2852,8.1,16.9,0.48200000000000004,0.8,2.4,0.319,7.4,14.5,0.509,5.3,6.6,0.794,2.7,4.2,6.9,6.2,1.8,0.8,2.9,2.9,22.3
Kevin Duckworth,C,26,POR,81,81,2511,7.5,15.5,0.48100000000000004,0.0,0.0,0.0,7.5,15.5,0.48200000000000004,3.4,4.5,0.772,2.5,5.1,7.6,1.3,0.5,0.5,2.7,3.6,18.4
Chris Dudley,C,25,NJN,61,25,1560,3.9,9.6,0.408,0.0,0.0,0.0,3.9,9.6,0.408,2.2,4.1,0.534,5.3,6.5,11.8,0.9,0.9,3.5,1.8,5.0,10.0
Joe Dumars*,SG,27,DET,80,80,3046,7.4,15.3,0.48100000000000004,0.2,0.5,0.311,7.2,14.7,0.488,4.4,4.9,0.89,0.7,1.5,2.2,5.2,1.1,0.1,2.2,1.6,19.3
T.R. Dunn,SG,35,DEN,17,3,217,3.5,7.8,0.447,0.2,0.7,0.25,3.3,7.1,0.465,1.5,1.7,0.9,3.3,3.6,7.0,4.0,2.0,0.2,1.2,5.0,8.6
Ledell Eackles,SG,24,WSB,67,17,1616,7.7,17.0,0.45299999999999996,0.3,1.3,0.237,7.4,15.7,0.47100000000000003,3.7,4.9,0.7390000000000001,1.0,1.8,2.9,3.0,1.0,0.2,2.6,2.7,19.3
Mark Eaton,C,34,UTA,80,80,2580,2.4,4.1,0.579,0.0,0.0,0.0,2.4,4.1,0.579,1.0,1.6,0.634,2.5,6.8,9.3,0.7,0.5,2.6,1.4,4.2,5.7
Blue Edwards,SF,25,UTA,62,56,1611,5.5,10.4,0.526,0.1,0.5,0.25,5.3,9.8,0.541,1.8,2.6,0.701,1.1,3.4,4.5,2.4,1.3,0.6,2.3,4.5,12.9
James Edwards,C,35,DET,72,70,1903,7.2,15.0,0.484,0.0,0.0,0.5,7.2,14.9,0.484,4.1,5.6,0.7290000000000001,1.7,3.5,5.2,1.2,0.2,0.6,2.4,4.7,18.6
Kevin Edwards,SG,25,MIA,79,16,2000,6.8,16.7,0.41,0.4,1.5,0.28600000000000003,6.4,15.2,0.42200000000000004,3.1,3.8,0.8029999999999999,1.4,2.3,3.7,4.3,2.3,0.8,2.9,2.7,17.2
Craig Ehlo,SG,29,CLE,82,68,2766,4.5,10.1,0.445,0.6,1.9,0.32899999999999996,3.8,8.1,0.473,1.2,1.8,0.679,1.8,3.2,5.0,4.9,1.6,0.4,2.1,2.7,10.8
Mario Elie,SF-SG,27,TOT,33,0,644,4.4,8.9,0.49700000000000005,0.2,0.6,0.4,4.2,8.3,0.503,4.2,5.0,0.843,2.6,3.6,6.1,2.5,1.1,0.6,1.7,4.8,13.2
Sean Elliott,SF,22,SAS,82,82,3044,5.7,11.5,0.49,0.2,0.8,0.313,5.4,10.8,0.502,3.8,4.8,0.8079999999999999,1.7,3.7,5.4,2.8,0.8,0.4,1.7,2.2,15.4
Dale Ellis,SG,30,TOT,51,24,1424,8.6,18.2,0.474,1.4,4.0,0.363,7.2,14.2,0.504,3.0,4.2,0.723,1.7,2.7,4.4,2.4,1.2,0.2,2.0,2.8,21.7
Pervis Ellison,C,23,WSB,76,30,1942,6.0,11.8,0.513,0.0,0.1,0.0,6.0,11.7,0.517,2.6,4.0,0.65,4.2,6.7,10.8,1.9,0.9,2.9,2.7,5.0,14.7
A.J. English,SG,23,WSB,70,12,1443,6.3,14.3,0.439,0.1,0.8,0.09699999999999999,6.2,13.5,0.45799999999999996,2.8,3.9,0.7070000000000001,1.6,2.0,3.7,4.4,0.6,0.4,2.8,3.2,15.4
Alex English*,SF,37,DAL,79,26,1748,6.6,15.1,0.439,0.0,0.0,0.0,6.6,15.1,0.439,2.5,2.9,0.85,2.2,3.0,5.2,2.2,0.8,0.5,2.1,2.9,15.7
Patrick Ewing*,C,28,NYK,81,81,3104,9.8,19.1,0.514,0.0,0.1,0.0,9.8,19.0,0.516,5.4,7.2,0.745,2.3,8.2,10.5,2.8,0.9,3.0,3.4,3.3,25.0
Jim Farmer,SG,26,TOT,27,1,456,8.0,17.6,0.45299999999999996,0.4,1.8,0.217,7.6,15.8,0.48,3.8,5.1,0.738,2.3,3.1,5.4,3.0,1.0,0.2,3.0,4.6,20.1
Dave Feitl,C,28,HOU,52,2,372,5.0,13.5,0.371,0.0,0.3,0.0,5.0,13.3,0.38,3.2,4.3,0.75,2.8,6.9,9.7,0.8,0.3,1.2,2.4,5.0,13.3
Duane Ferrell,SF,25,ATL,78,2,1165,5.4,11.0,0.489,0.1,0.1,0.667,5.3,10.9,0.48700000000000004,3.9,4.8,0.8009999999999999,3.0,2.5,5.5,1.7,1.0,0.8,2.4,4.7,14.7
Danny Ferry,PF,24,CLE,81,2,1661,6.0,13.9,0.428,0.5,1.7,0.299,5.5,12.3,0.445,2.7,3.3,0.816,2.1,4.1,6.2,3.1,0.9,0.5,2.6,5.0,15.1
Vern Fleming,PG,28,IND,69,45,1929,6.6,12.5,0.531,0.1,0.3,0.222,6.6,12.2,0.539,3.0,4.1,0.7290000000000001,1.5,2.4,4.0,6.9,1.4,0.2,2.6,2.2,16.4
Sleepy Floyd,PG,30,HOU,82,4,1850,7.5,18.3,0.41100000000000003,0.9,3.4,0.273,6.6,14.8,0.44299999999999995,3.6,4.8,0.752,1.0,2.1,3.1,6.2,1.8,0.3,2.7,2.4,19.6
Greg Foster,PF,22,WSB,54,3,606,5.8,12.5,0.46,0.0,0.3,0.0,5.8,12.2,0.47100000000000003,2.5,3.6,0.6890000000000001,3.1,5.9,9.0,2.2,0.7,1.3,2.7,6.7,14.0
Anthony Frederick,SF,26,SAC,35,3,475,5.1,12.7,0.39899999999999997,0.0,0.0,0.0,5.1,12.7,0.39899999999999997,3.3,4.5,0.7170000000000001,2.7,3.6,6.4,3.3,1.7,1.0,3.0,3.8,13.4
Corey Gaines,SG,25,DEN,10,2,226,4.5,11.2,0.4,0.8,3.3,0.23800000000000002,3.7,7.8,0.469,3.5,4.1,0.846,0.6,1.6,2.2,14.5,1.6,0.3,3.7,4.0,13.2
Kevin Gamble,SF,25,BOS,82,76,2706,7.3,12.4,0.5870000000000001,0.0,0.1,0.0,7.3,12.3,0.5920000000000001,2.5,3.0,0.815,1.1,2.4,3.6,3.4,1.3,0.5,2.0,3.2,17.0
Winston Garland,PG,26,LAC,69,26,1702,4.7,11.0,0.426,0.1,0.5,0.154,4.6,10.4,0.44,2.5,3.3,0.752,1.0,3.2,4.2,6.7,2.1,0.2,2.5,4.0,11.9
Tom Garrick,SG,24,LAC,67,0,949,3.8,9.0,0.424,0.0,0.8,0.0,3.8,8.1,0.467,2.3,3.0,0.759,1.5,3.3,4.8,8.5,2.4,0.1,2.5,3.8,9.9
Kenny Gattison,PF,26,CHH,72,6,1552,5.6,10.6,0.532,0.0,0.0,0.0,5.6,10.6,0.534,3.8,5.8,0.6609999999999999,3.2,5.6,8.8,1.0,1.1,1.6,2.4,4.9,15.1
Tate George,PG,22,NJN,56,11,594,4.8,11.7,0.415,0.0,0.1,0.0,4.8,11.6,0.419,1.9,2.4,0.8,1.2,1.7,2.8,6.3,1.5,0.3,2.5,3.5,11.6
