Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jim Barnett,SG,31,NYK,71,0,1026,5.8,13.0,0.442,0,0,0,5.8,13.0,0.442,3.2,4.0,0.789,1.7,1.4,3.1,3.2,0.8,0.1,0,3.0,14.7
Rick Barry*,SF,31,GSW,81,0,3122,8.2,18.7,0.435,0,0,0,8.2,18.7,0.435,3.3,3.6,0.9229999999999999,0.9,4.9,5.7,5.7,2.3,0.3,0,2.5,19.6
Jerry Baskerville,SF,24,PHI,21,0,105,2.7,8.9,0.308,0,0,0,2.7,8.9,0.308,3.4,5.5,0.625,4.5,5.1,9.6,1.0,2.1,1.7,0,11.0,8.9
Butch Beard,PG,28,TOT,75,0,1704,4.8,10.5,0.46,0,0,0,4.8,10.5,0.46,3.0,4.1,0.75,2.2,4.4,6.5,4.6,1.7,0.2,0,4.6,12.7
Ron Behagen,PF,25,NOJ,66,0,1733,6.4,14.4,0.446,0,0,0,6.4,14.4,0.446,3.0,3.7,0.804,3.9,7.5,11.5,2.9,1.4,0.5,0,4.6,15.8
Dennis Bell,SF,24,NYK,10,0,76,3.8,9.9,0.381,0,0,0,3.8,9.9,0.381,1.4,3.3,0.429,1.9,4.7,6.6,1.4,2.8,0.5,0,5.2,9.0
Leon Benbow,SG,25,CHI,76,0,1586,5.0,12.5,0.397,0,0,0,5.0,12.5,0.397,2.4,3.2,0.75,1.5,2.5,4.0,3.6,1.4,0.2,0,4.2,12.3
Henry Bibby,PG,26,NOJ,79,0,1772,5.4,12.6,0.428,0,0,0,5.4,12.6,0.428,4.1,5.1,0.797,1.2,2.5,3.6,4.6,1.3,0.1,0,3.4,14.9
Bob Bigelow,SF,22,KCK,31,0,163,3.5,10.4,0.34,0,0,0,3.5,10.4,0.34,5.3,7.3,0.727,2.0,4.4,6.4,2.0,0.9,0.2,0,4.0,12.4
Dave Bing*,PG,32,WSB,82,0,2945,6.1,13.6,0.447,0,0,0,6.1,13.6,0.447,4.1,5.2,0.787,1.1,1.7,2.9,6.0,1.4,0.3,0,3.2,16.2
John Block,PF,31,CHI,2,0,7,10.3,20.6,0.5,0,0,0,10.3,20.6,0.5,0.0,10.3,0.0,0.0,10.3,10.3,0.0,5.1,0.0,0,10.3,20.6
Tom Boerwinkle,C,30,CHI,74,0,2045,4.7,9.3,0.5,0,0,0,4.7,9.3,0.5,2.1,3.1,0.667,4.6,9.3,13.9,5.0,0.8,0.9,0,4.6,11.4
Tom Boswell,PF,22,BOS,35,0,275,5.4,12.2,0.441,0,0,0,5.4,12.2,0.441,1.8,3.1,0.583,3.4,5.9,9.3,2.1,0.3,0.1,0,9.2,12.6
Freddie Boyd,SG-PG,25,TOT,36,0,617,4.3,10.0,0.433,0,0,0,4.3,10.0,0.433,1.7,3.0,0.569,0.2,1.6,1.9,4.7,1.6,0.4,0,3.4,10.3
Bill Bradley*,SF,32,NYK,82,0,2709,5.2,12.0,0.433,0,0,0,5.2,12.0,0.433,1.7,2.0,0.878,0.6,2.5,3.1,3.3,0.9,0.2,0,3.4,12.1
Jim Brewer,PF,24,CLE,82,0,2913,4.9,10.8,0.45799999999999996,0,0,0,4.9,10.8,0.45799999999999996,1.7,2.6,0.654,3.7,7.3,11.0,2.6,1.2,1.1,0,2.6,11.6
Junior Bridgeman,SF,22,MIL,81,0,1646,6.3,14.2,0.439,0,0,0,6.3,14.2,0.439,2.8,3.5,0.795,2.5,4.0,6.4,3.4,1.1,0.5,0,5.1,15.3
Gary Brokaw,SG,22,MIL,75,0,1468,5.8,12.7,0.457,0,0,0,5.8,12.7,0.457,3.9,5.6,0.7,0.6,2.4,3.1,6.0,0.9,0.4,0,3.4,15.5
Fred Brown,SG,27,SEA,76,0,2516,10.6,21.8,0.488,0,0,0,10.6,21.8,0.488,3.9,4.5,0.8690000000000001,1.6,2.9,4.5,3.0,2.0,0.3,0,2.7,25.1
John Brown,PF,24,ATL,75,0,1758,4.4,10.0,0.442,0,0,0,4.4,10.0,0.442,3.3,4.3,0.775,3.0,5.3,8.3,2.6,0.9,0.3,0,4.8,12.1
Roger Brown,C,25,DET,29,0,454,2.3,5.7,0.40299999999999997,0,0,0,2.3,5.7,0.40299999999999997,1.1,1.4,0.778,3.7,6.6,10.3,1.0,0.5,2.0,0,6.0,5.7
Joe Bryant,PF,21,PHI,75,0,1203,7.0,16.5,0.42200000000000004,0,0,0,7.0,16.5,0.42200000000000004,2.8,4.4,0.626,2.9,5.4,8.3,1.8,1.3,0.7,0,4.9,16.7
Tom Burleson,C,23,SEA,82,0,2647,6.7,14.0,0.48100000000000004,0,0,0,6.7,14.0,0.48100000000000004,4.0,5.3,0.75,3.5,6.6,10.1,2.4,1.0,2.0,0,3.7,17.4
Corky Calhoun,SF,25,LAL,76,0,1816,3.4,7.3,0.467,0,0,0,3.4,7.3,0.467,1.3,1.6,0.7829999999999999,2.3,4.4,6.8,1.7,1.2,0.7,0,4.3,8.1
Al Carlson,C,24,SEA,28,0,279,3.5,10.2,0.342,0,0,0,3.5,10.2,0.342,2.3,3.7,0.621,3.9,5.5,9.4,1.7,0.9,1.4,0,5.0,9.3
Austin Carr,SG,27,CLE,65,0,1282,7.8,17.6,0.442,0,0,0,7.8,17.6,0.442,3.0,3.8,0.7909999999999999,1.9,1.8,3.7,3.4,1.0,0.1,0,2.6,18.5
Fred Carter,PG,30,PHI,82,0,2992,8.0,19.2,0.41700000000000004,0,0,0,8.0,19.2,0.41700000000000004,2.6,3.8,0.7020000000000001,1.4,2.2,3.6,4.5,1.6,0.2,0,3.4,18.6
Harvey Catchings,C,24,PHI,75,0,1731,2.1,5.0,0.426,0,0,0,2.1,5.0,0.426,1.2,2.0,0.604,4.0,6.8,10.8,1.3,0.4,3.4,0,5.4,5.5
Ken Charles,SG,24,BUF,81,0,2247,5.3,11.5,0.456,0,0,0,5.3,11.5,0.456,2.6,3.3,0.785,0.9,2.6,3.5,3.3,2.0,0.8,0,4.1,13.1
Phil Chenier,SG,25,WSB,80,0,2952,8.0,16.5,0.483,0,0,0,8.0,16.5,0.483,3.4,4.2,0.8270000000000001,1.0,2.9,3.9,3.1,1.9,0.5,0,2.3,19.4
Jim Chones,C,26,CLE,82,0,2741,7.4,16.5,0.44799999999999995,0,0,0,7.4,16.5,0.44799999999999995,2.3,3.4,0.662,2.6,7.1,9.7,2.1,0.6,1.2,0,3.2,17.0
Archie Clark,SG,34,DET,79,0,1589,5.7,13.1,0.433,0,0,0,5.7,13.1,0.433,2.3,2.6,0.862,0.6,2.5,3.1,4.9,1.4,0.1,0,3.6,13.6
Jim Cleamons,PG,26,CLE,82,0,2835,5.2,11.3,0.466,0,0,0,5.2,11.3,0.466,2.2,2.8,0.7979999999999999,1.6,2.9,4.5,5.4,1.6,0.3,0,2.7,12.7
Barry Clemens,SF,32,POR,49,0,443,5.7,11.6,0.49,0,0,0,5.7,11.6,0.49,2.5,2.8,0.8859999999999999,2.2,3.5,5.7,2.7,2.2,0.6,0,4.6,13.9
E.C. Coleman,PF,25,NOJ,67,0,1850,4.2,9.3,0.451,0,0,0,4.2,9.3,0.451,1.1,1.7,0.6629999999999999,2.4,5.7,8.2,1.7,1.1,0.6,0,4.4,9.6
Doug Collins,SG,24,PHI,77,0,2995,7.4,14.4,0.513,0,0,0,7.4,14.4,0.513,4.5,5.3,0.836,1.5,2.2,3.7,2.3,1.3,0.3,0,3.0,19.2
Mel Counts,C,34,NOJ,30,0,319,4.2,10.3,0.40700000000000003,0,0,0,4.2,10.3,0.40700000000000003,1.8,2.4,0.762,3.0,8.2,11.3,4.3,1.8,0.9,0,8.4,10.2
Dave Cowens*,C,27,BOS,78,0,3101,7.1,15.1,0.46799999999999997,0,0,0,7.1,15.1,0.46799999999999997,3.0,3.9,0.7559999999999999,3.9,10.6,14.5,3.8,1.1,0.8,0,3.6,17.2
Jim Creighton,SF,25,ATL,32,0,172,2.5,9.0,0.27899999999999997,0,0,0,2.5,9.0,0.27899999999999997,1.5,3.3,0.43799999999999994,2.7,6.7,9.4,0.8,0.4,1.9,0,4.8,6.5
Billy Cunningham*,SF,32,PHI,20,0,640,5.8,14.1,0.41,0,0,0,5.8,14.1,0.41,3.8,5.0,0.773,1.6,6.6,8.3,6.0,1.4,0.6,0,3.2,15.4
Mike D'Antoni,SG,24,KCK,9,0,101,2.5,9.6,0.259,0,0,0,2.5,9.6,0.259,0.7,0.7,1.0,1.4,3.6,5.0,5.7,3.6,0.0,0,6.4,5.7
Bob Dandridge,SF,28,MIL,73,0,2735,8.6,17.1,0.502,0,0,0,8.6,17.1,0.502,3.6,4.3,0.8240000000000001,2.3,4.9,7.1,2.7,1.5,0.5,0,3.5,20.7
Dwight Davis,PF,26,GSW,72,0,866,4.6,11.2,0.413,0,0,0,4.6,11.2,0.413,3.2,4.7,0.69,3.6,5.8,9.4,1.9,0.8,1.2,0,5.9,12.5
Mel Davis,PF,25,NYK,42,0,408,6.7,17.0,0.39399999999999996,0,0,0,6.7,17.0,0.39399999999999996,1.9,2.6,0.759,3.8,9.3,13.1,2.7,1.4,0.4,0,4.9,15.4
Mickey Davis,SF,25,MIL,45,0,411,4.8,13.3,0.36200000000000004,0,0,0,4.8,13.3,0.36200000000000004,4.4,5.5,0.794,2.2,5.2,7.4,3.2,1.1,0.2,0,3.2,14.0
Darryl Dawkins,C,19,PHI,37,0,165,8.9,17.9,0.5,0,0,0,8.9,17.9,0.5,1.7,5.2,0.33299999999999996,3.3,7.4,10.7,0.7,0.4,2.0,0,8.7,19.6
Rod Derline,SG,23,SEA,49,0,339,7.8,19.2,0.40299999999999997,0,0,0,7.8,19.2,0.40299999999999997,4.8,5.9,0.804,0.8,2.0,2.9,2.8,1.2,0.1,0,2.3,20.3
Henry Dickerson,SG,24,DET,17,0,112,2.9,9.3,0.31,0,0,0,2.9,9.3,0.31,3.2,5.1,0.625,1.0,0.0,1.0,2.6,0.6,0.3,0,5.5,9.0
Derrek Dickey,PF,24,GSW,79,0,1207,6.6,14.1,0.465,0,0,0,6.6,14.1,0.465,1.8,2.4,0.785,3.4,7.0,10.4,2.5,0.8,0.3,0,4.2,15.0
Ernie DiGregorio,PG,25,BUF,67,0,1364,4.8,12.5,0.384,0,0,0,4.8,12.5,0.384,2.3,2.5,0.915,0.4,2.6,3.0,7.0,1.0,0.0,0,4.2,11.9
John Drew,SF,21,ATL,77,0,2351,9.0,17.9,0.502,0,0,0,9.0,17.9,0.502,7.5,10.0,0.7440000000000001,4.4,5.7,10.1,2.3,2.1,0.5,0,4.0,25.4
Charles Dudley,PG,25,GSW,82,0,1456,4.5,8.5,0.528,0,0,0,4.5,8.5,0.528,3.9,6.1,0.6409999999999999,2.8,3.9,6.7,5.9,1.9,0.0,0,4.2,12.9
Dennis DuVal,PG,23,ATL,13,0,130,4.2,11.9,0.349,0,0,0,4.2,11.9,0.349,1.7,2.5,0.667,0.3,1.9,2.2,5.5,1.7,0.6,0,4.2,10.0
Al Eberhard,SF,23,DET,81,0,2066,4.9,11.9,0.414,0,0,0,4.9,11.9,0.414,3.3,4.0,0.8340000000000001,2.4,4.4,6.8,1.4,1.5,0.3,0,4.4,13.2
Leroy Ellis,C,35,PHI,29,0,489,4.5,9.7,0.462,0,0,0,4.5,9.7,0.462,1.3,2.1,0.607,3.5,5.5,9.0,1.5,1.2,0.7,0,4.6,10.2
Keith Erickson,SF,31,PHO,74,0,1850,5.9,12.6,0.47,0,0,0,5.9,12.6,0.47,2.6,3.1,0.8540000000000001,2.1,4.4,6.5,3.6,1.5,0.1,0,3.8,14.5
Eric Fernsten,C,22,TOT,37,0,268,4.4,11.6,0.384,0,0,0,4.4,11.6,0.384,3.5,5.0,0.703,3.4,6.0,9.4,2.6,0.9,1.9,0,2.8,12.4
Larry Fogle,SG,22,NYK,2,0,14,2.6,12.9,0.2,0,0,0,2.6,12.9,0.2,0.0,0.0,0.0,2.6,5.1,7.7,0.0,2.6,0.0,0,10.3,5.1
Chris Ford,SG,27,DET,82,0,2198,4.9,11.6,0.426,0,0,0,4.9,11.6,0.426,1.4,1.9,0.722,1.3,3.5,4.8,4.5,2.9,0.4,0,3.6,11.2
Don Ford,SF,23,LAL,76,0,1838,6.1,13.9,0.43799999999999994,0,0,0,6.1,13.9,0.43799999999999994,2.0,2.7,0.748,2.3,4.2,6.5,2.2,1.0,0.3,0,3.6,14.2
Jim Fox,C,32,MIL,70,0,918,4.1,8.0,0.517,0,0,0,4.1,8.0,0.517,2.4,3.1,0.785,3.2,6.0,9.2,1.6,1.1,0.6,0,5.1,10.7
Walt Frazier*,PG,30,NYK,59,0,2427,7.0,14.4,0.485,0,0,0,7.0,14.4,0.485,2.8,3.4,0.823,1.2,4.8,5.9,5.2,1.6,0.1,0,2.4,16.7
World B. Free,SG,22,PHI,71,0,1121,7.7,17.1,0.44799999999999995,0,0,0,7.7,17.1,0.44799999999999995,3.6,6.0,0.602,2.1,2.0,4.0,3.3,1.2,0.2,0,3.4,18.9
Donnie Freeman,SG,31,LAL,64,0,1480,6.4,14.7,0.434,0,0,0,6.4,14.7,0.434,4.0,4.8,0.8190000000000001,1.8,2.6,4.4,4.2,1.4,0.3,0,3.9,16.8
Rowland Garrett,SF,25,TOT,55,0,540,7.2,17.2,0.419,0,0,0,7.2,17.2,0.419,3.5,4.3,0.815,3.0,4.8,7.8,1.1,1.7,0.5,0,4.5,17.9
John Gianelli,C,25,NYK,82,0,2332,5.0,10.6,0.473,0,0,0,5.0,10.6,0.473,1.8,2.5,0.713,2.9,5.6,8.5,1.8,0.4,1.0,0,3.0,11.8
Dick Gibbs,SF,27,BUF,72,0,866,5.4,12.5,0.429,0,0,0,5.4,12.5,0.429,3.2,3.9,0.828,1.7,2.7,4.4,2.0,0.7,0.6,0,5.5,13.9
Herm Gilliam,SG,29,SEA,81,0,1644,6.5,14.8,0.442,0,0,0,6.5,14.8,0.442,2.0,2.5,0.7759999999999999,1.2,3.6,4.8,4.4,1.8,0.3,0,3.0,15.1
Gail Goodrich*,SG,32,LAL,75,0,2646,7.9,18.0,0.441,0,0,0,7.9,18.0,0.441,4.0,4.7,0.847,1.3,1.6,2.9,5.7,1.7,0.2,0,3.2,19.9
Leonard Gray,PF,24,SEA,66,0,2139,6.6,14.0,0.474,0,0,0,6.6,14.0,0.474,2.1,2.8,0.746,1.8,4.9,6.7,3.4,1.3,0.6,0,4.4,15.4
Kevin Grevey,SF,22,WSB,56,0,504,5.6,15.2,0.371,0,0,0,5.6,15.2,0.371,3.7,4.1,0.897,1.7,2.6,4.3,1.9,0.9,0.2,0,4.6,15.0
Bob Gross,SF,22,POR,76,0,1474,5.1,9.8,0.523,0,0,0,5.1,9.8,0.523,2.4,3.5,0.6829999999999999,3.4,4.1,7.5,4.0,2.2,1.1,0,4.5,12.6
Matt Guokas,SG,31,TOT,56,0,793,3.3,7.9,0.42200000000000004,0,0,0,3.3,7.9,0.42200000000000004,0.8,1.2,0.667,1.0,1.9,2.9,3.2,0.8,0.1,0,3.5,7.4
Lindsay Hairston,SF,24,DET,47,0,651,5.8,12.6,0.456,0,0,0,5.8,12.6,0.456,3.6,6.2,0.58,3.6,6.3,9.9,1.2,1.2,1.8,0,4.6,15.1
Glenn Hansen,SG,23,KCK,66,0,1145,5.4,13.2,0.41200000000000003,0,0,0,5.4,13.2,0.41200000000000003,2.7,3.7,0.726,2.4,3.5,5.9,2.1,1.5,0.4,0,4.5,13.6
Clem Haskins,SG,32,WSB,55,0,737,7.2,13.1,0.55,0,0,0,7.2,13.1,0.55,2.6,3.2,0.831,0.6,2.1,2.6,3.6,1.1,0.4,0,3.9,17.1
John Havlicek*,SF,35,BOS,76,0,2598,7.0,15.5,0.45,0,0,0,7.0,15.5,0.45,3.9,4.6,0.8440000000000001,1.6,2.7,4.4,3.9,1.3,0.4,0,2.8,17.9
Steve Hawes,C,25,TOT,72,0,1411,5.1,10.3,0.494,0,0,0,5.1,10.3,0.494,2.2,3.1,0.725,4.4,8.3,12.7,2.9,1.1,0.6,0,4.3,12.4
Bubbles Hawkins,SG,21,GSW,32,0,153,12.5,24.5,0.51,0,0,0,12.5,24.5,0.51,4.7,7.3,0.645,3.8,3.3,7.1,3.8,2.4,1.9,0,7.3,29.6
Connie Hawkins*,PF,33,ATL,74,0,1907,4.5,10.0,0.447,0,0,0,4.5,10.0,0.447,2.6,3.6,0.7120000000000001,1.9,6.5,8.4,4.0,1.5,0.9,0,3.2,11.5
Nate Hawthorne,SG,26,PHO,79,0,1144,5.7,13.3,0.43,0,0,0,5.7,13.3,0.43,3.6,5.3,0.6759999999999999,2.7,3.9,6.6,1.4,1.0,0.5,0,4.6,15.1
Elvin Hayes*,PF,30,WSB,80,0,2975,7.9,16.7,0.47,0,0,0,7.9,16.7,0.47,3.5,5.5,0.628,2.5,8.1,10.6,1.5,1.3,2.4,0,3.5,19.2
Spencer Haywood*,PF,26,NYK,78,0,2892,7.5,16.9,0.445,0,0,0,7.5,16.9,0.445,4.2,5.6,0.757,2.9,8.0,10.9,1.1,0.7,1.0,0,3.2,19.3
Gar Heard,PF,27,TOT,86,0,2747,5.1,11.8,0.435,0,0,0,5.1,11.8,0.435,2.1,3.3,0.637,3.2,8.2,11.4,2.5,1.5,1.3,0,4.0,12.3
Tom Henderson,PG,24,ATL,81,0,2900,5.8,14.1,0.413,0,0,0,5.8,14.1,0.413,2.7,3.8,0.708,0.7,2.6,3.3,4.6,1.7,0.1,0,2.4,14.3
Wilbur Holland,SG,24,ATL,33,0,351,8.7,21.8,0.39899999999999997,0,0,0,8.7,21.8,0.39899999999999997,2.3,3.5,0.647,1.5,2.7,4.2,2.7,2.1,0.2,0,4.9,19.7
Lionel Hollins,PG,22,POR,74,0,1891,5.9,14.0,0.42100000000000004,0,0,0,5.9,14.0,0.42100000000000004,3.4,4.7,0.721,0.7,2.6,3.3,5.8,2.5,0.5,0,4.5,15.2
Lou Hudson,SG,31,ATL,81,0,2558,8.0,17.0,0.47200000000000003,0,0,0,8.0,17.0,0.47200000000000003,3.3,4.1,0.8140000000000001,1.5,2.8,4.2,3.0,1.7,0.2,0,3.4,19.4
John Hummer,PF,27,SEA,29,0,364,3.2,6.6,0.478,0,0,0,3.2,6.6,0.478,1.7,4.1,0.415,2.1,5.5,7.6,2.5,0.6,0.9,0,7.0,8.0
Phil Jackson*,PF,30,NYK,80,0,1461,4.6,9.5,0.478,0,0,0,4.6,9.5,0.478,2.7,3.7,0.733,2.0,6.5,8.5,2.6,1.0,0.5,0,6.8,11.8
Aaron James,SF,23,NOJ,75,0,1346,7.0,15.9,0.441,0,0,0,7.0,15.9,0.441,4.1,5.5,0.75,2.5,4.2,6.7,1.6,0.9,0.2,0,4.6,18.1
Charles Johnson,PG,26,GSW,81,0,1549,7.9,17.0,0.467,0,0,0,7.9,17.0,0.467,1.4,1.8,0.759,1.8,2.9,4.7,2.8,2.3,0.2,0,4.1,17.3
George Johnson,C,27,GSW,82,0,1745,3.4,7.0,0.484,0,0,0,3.4,7.0,0.484,1.4,2.1,0.6729999999999999,4.1,8.8,12.9,1.7,1.1,3.6,0,5.7,8.3
John Johnson,SF,28,TOT,76,0,1697,6.7,14.8,0.45299999999999996,0,0,0,6.7,14.8,0.45299999999999996,2.5,3.3,0.774,2.0,5.0,7.0,4.6,1.2,0.8,0,4.1,16.0
Mickey Johnson,PF,23,CHI,81,0,2390,7.2,15.6,0.46299999999999997,0,0,0,7.2,15.6,0.46299999999999997,4.3,5.4,0.7859999999999999,4.2,7.2,11.4,2.0,1.4,1.0,0,4.4,18.7
Ollie Johnson,SF,26,KCK,81,0,2150,5.8,11.4,0.513,0,0,0,5.8,11.4,0.513,2.1,2.5,0.8390000000000001,1.9,4.0,6.0,2.4,1.1,0.7,0,3.6,13.7
Dwight Jones,C,23,ATL,66,0,1762,5.1,11.1,0.46299999999999997,0,0,0,5.1,11.1,0.46299999999999997,3.3,4.5,0.7440000000000001,3.5,7.2,10.7,1.7,1.1,1.2,0,4.4,13.6
Jimmy Jones,PG,31,WSB,64,0,1133,4.9,9.8,0.49700000000000005,0,0,0,4.9,9.8,0.49700000000000005,2.3,3.0,0.7659999999999999,1.0,3.1,4.2,3.8,1.0,0.2,0,4.0,12.0
Steve Jones,SG,33,POR,64,0,819,7.4,16.7,0.442,0,0,0,7.4,16.7,0.442,3.4,4.1,0.83,0.6,2.7,3.3,2.8,0.7,0.3,0,4.2,18.2
Wali Jones,PG,33,TOT,17,0,176,4.7,10.0,0.469,0,0,0,4.7,10.0,0.469,1.8,2.7,0.6920000000000001,0.0,1.8,1.8,6.8,1.2,0.0,0,5.5,11.3
Rich Kelley,C,22,NOJ,75,0,1346,4.9,10.1,0.485,0,0,0,4.9,10.1,0.485,4.3,5.5,0.7759999999999999,5.2,9.0,14.1,4.1,1.4,1.6,0,5.6,14.1
Len Kosmalski,C,24,KCK,9,0,93,3.1,7.7,0.4,0,0,0,3.1,7.7,0.4,1.5,2.7,0.5710000000000001,3.5,6.2,9.7,4.6,1.2,1.5,0,4.3,7.7
Tom Kozelko,PF,24,WSB,67,0,584,3.0,6.1,0.485,0,0,0,3.0,6.1,0.485,1.2,1.8,0.633,1.2,3.9,5.1,2.0,1.2,0.2,0,4.6,7.1
Tom Kropp,SG,22,WSB,25,0,72,3.5,15.0,0.233,0,0,0,3.5,15.0,0.233,2.5,3.0,0.833,2.5,5.0,7.5,4.0,1.0,0.0,0,10.0,9.5
Steve Kuberski,C-SF,28,TOT,70,0,967,5.0,10.8,0.46399999999999997,0,0,0,5.0,10.8,0.46399999999999997,2.6,2.9,0.899,3.4,6.3,9.6,1.7,0.4,0.5,0,5.0,12.7
Kevin Kunnert,C,24,HOU,80,0,2335,7.2,14.7,0.48700000000000004,0,0,0,7.2,14.7,0.48700000000000004,1.6,2.4,0.654,4.1,8.0,12.1,2.4,0.9,1.6,0,4.9,15.9
C.J. Kupec,SF,23,LAL,16,0,55,6.5,26.2,0.25,0,0,0,6.5,26.2,0.25,4.6,7.2,0.636,2.6,12.4,15.1,3.3,2.0,0.0,0,4.6,17.7
Sam Lacey,C,27,KCK,81,0,3083,4.8,11.9,0.401,0,0,0,4.8,11.9,0.401,2.5,3.3,0.759,2.5,9.4,12.0,4.4,1.5,1.6,0,3.3,12.1
John Lambert,PF,23,CLE,54,0,333,5.3,11.9,0.445,0,0,0,5.3,11.9,0.445,2.7,4.0,0.6759999999999999,4.0,7.0,11.0,1.7,0.9,1.3,0,5.8,13.3
Bob Lanier*,C,27,DET,64,0,2363,8.2,15.5,0.532,0,0,0,8.2,15.5,0.532,4.3,5.6,0.768,3.3,8.1,11.4,3.3,1.2,1.3,0,3.1,20.8
Stu Lantz,PG,29,LAL,53,0,853,3.6,8.6,0.41700000000000004,0,0,0,3.6,8.6,0.41700000000000004,3.4,3.8,0.899,1.2,3.0,4.2,3.2,1.1,0.1,0,4.4,10.6
John Laskowski,SG,22,CHI,71,0,1570,6.5,15.8,0.41200000000000003,0,0,0,6.5,15.8,0.41200000000000003,2.0,2.8,0.725,1.2,3.8,5.0,1.3,1.3,0.2,0,2.1,15.0
Clyde Lee,C,31,PHI,79,0,1421,3.1,7.1,0.436,0,0,0,3.1,7.1,0.436,1.6,2.4,0.6629999999999999,4.2,7.3,11.5,1.5,0.6,0.7,0,4.8,7.8
Greg Lee,PG,24,POR,5,0,35,2.1,4.1,0.5,0,0,0,2.1,4.1,0.5,2.1,2.1,1.0,0.0,2.1,2.1,11.3,2.1,0.0,0,6.2,6.2
Bob Love,SF,33,CHI,76,0,2823,6.9,17.7,0.39,0,0,0,6.9,17.7,0.39,4.6,5.8,0.8009999999999999,2.4,4.1,6.5,1.8,0.8,0.1,0,3.0,18.5
Phil Lumpkin,PG,24,PHO,34,0,370,2.1,6.3,0.33799999999999997,0,0,0,2.1,6.3,0.33799999999999997,2.5,2.9,0.867,0.7,1.6,2.2,4.7,1.5,0.0,0,2.5,6.8
Pete Maravich*,SG,28,NOJ,62,0,2373,9.2,20.0,0.45899999999999996,0,0,0,9.2,20.0,0.45899999999999996,6.0,7.4,0.8109999999999999,0.7,3.9,4.6,5.0,1.3,0.3,0,3.0,24.3
Jack Marin,SF,31,TOT,79,0,1909,6.5,15.3,0.42200000000000004,0,0,0,6.5,15.3,0.42200000000000004,3.0,3.5,0.856,1.3,3.5,4.8,2.7,0.8,0.2,0,3.1,16.0
LaRue Martin,C,25,POR,63,0,889,4.4,12.2,0.361,0,0,0,4.4,12.2,0.361,2.3,3.1,0.74,2.8,9.8,12.6,2.9,0.2,0.9,0,5.1,11.1
Clyde Mayes,PF,22,MIL,65,0,948,4.3,9.4,0.46,0,0,0,4.3,9.4,0.46,2.1,3.7,0.5770000000000001,3.7,6.3,10.0,1.4,0.3,1.6,0,5.8,10.8
Ken Mayfield,SG,27,NYK,13,0,64,9.6,25.9,0.37,0,0,0,9.6,25.9,0.37,1.7,1.7,1.0,0.6,3.9,4.5,2.3,0.0,0.0,0,10.1,20.8
