Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Richard Anderson,PF,28,POR,72,3,1082,4.8,11.6,0.41700000000000004,1.6,4.7,0.348,3.2,6.9,0.46399999999999997,1.1,1.3,0.8420000000000001,2.1,5.6,7.7,3.3,1.5,0.4,1.8,3.3,12.3
Ron Anderson,SF,30,PHI,82,12,2618,7.8,15.8,0.491,0.0,0.2,0.182,7.8,15.7,0.494,2.7,3.1,0.856,2.3,3.3,5.6,1.9,1.0,0.3,1.7,2.3,18.3
Willie Anderson,SF,22,SAS,81,79,2738,8.4,16.9,0.498,0.1,0.3,0.19,8.4,16.6,0.503,2.9,3.8,0.775,2.0,3.5,5.5,4.9,2.0,0.8,3.4,3.9,19.8
John Bagley,PG,28,NJN,68,20,1642,4.4,10.5,0.41600000000000004,0.2,1.2,0.204,4.1,9.4,0.44299999999999995,2.0,2.7,0.7240000000000001,0.8,2.4,3.2,8.6,1.6,0.1,3.5,2.6,11.0
Thurl Bailey,SF,27,UTA,82,3,2777,8.0,16.5,0.483,0.0,0.1,0.4,7.9,16.4,0.484,4.7,5.7,0.825,1.5,4.3,5.8,1.8,0.6,1.2,2.7,2.4,20.7
Greg Ballard,SF,34,SEA,2,0,15,2.4,19.2,0.125,0.0,2.4,0.0,2.4,16.8,0.14300000000000002,9.6,9.6,1.0,4.8,12.0,16.8,0.0,0.0,0.0,0.0,7.2,14.4
Ken Bannister,PF,28,LAC,9,2,130,6.1,10.0,0.611,0.0,0.3,0.0,6.1,9.7,0.629,8.3,14.7,0.5660000000000001,1.7,7.5,9.1,0.8,1.9,0.6,2.2,4.7,20.5
Charles Barkley*,PF,25,PHI,79,79,3088,8.2,14.1,0.579,0.4,1.9,0.21600000000000003,7.8,12.2,0.636,7.0,9.3,0.753,4.7,6.8,11.5,3.8,1.5,0.8,3.0,3.1,23.7
John Battle,SG,26,ATL,82,0,1672,6.2,13.5,0.457,0.2,0.7,0.324,5.9,12.8,0.465,4.2,5.1,0.815,0.6,2.4,3.0,4.2,0.9,0.2,2.2,2.7,16.8
Benoit Benjamin,C,24,LAC,79,62,2585,6.8,12.6,0.541,0.0,0.0,0.0,6.8,12.6,0.5429999999999999,4.4,5.9,0.7440000000000001,2.3,7.4,9.7,2.2,0.8,3.1,3.3,3.1,18.1
Ricky Berry,SG,24,SAC,64,21,1406,6.5,14.5,0.45,1.7,4.1,0.406,4.9,10.4,0.467,3.4,4.3,0.789,1.5,3.6,5.0,2.0,0.9,0.6,2.1,5.0,18.1
Walter Berry,PF,24,TOT,69,31,1355,6.7,13.3,0.507,0.0,0.1,0.5,6.7,13.3,0.507,2.7,3.8,0.6990000000000001,2.3,4.8,7.1,2.0,0.8,1.3,2.4,4.9,16.2
Larry Bird*,SF,32,BOS,6,6,189,9.3,19.8,0.47100000000000003,0.0,0.0,0.0,9.3,19.8,0.47100000000000003,3.4,3.6,0.9470000000000001,0.2,6.9,7.0,5.5,1.1,1.0,2.1,3.4,22.1
Otis Birdsong,SG,33,BOS,13,0,108,6.0,12.0,0.5,0.3,1.0,0.33299999999999996,5.7,11.0,0.515,0.0,0.7,0.0,1.3,3.0,4.3,3.0,1.0,0.3,4.0,3.3,12.3
Uwe Blab,C,26,DAL,37,0,208,4.2,9.0,0.462,0.0,0.0,0.0,4.2,9.0,0.462,3.5,4.3,0.8,1.9,5.7,7.6,2.1,0.5,2.3,2.4,6.2,11.8
Rolando Blackman,SG,29,DAL,78,78,2946,7.3,15.3,0.47600000000000003,0.4,1.0,0.353,6.9,14.2,0.485,3.9,4.5,0.8540000000000001,0.9,2.5,3.3,3.5,0.8,0.2,2.0,1.7,18.7
Muggsy Bogues,PG,24,CHH,79,21,1755,3.7,8.6,0.426,0.0,0.3,0.077,3.6,8.3,0.43700000000000006,1.4,1.8,0.75,1.1,2.3,3.4,12.7,2.3,0.1,2.5,2.9,8.7
Manute Bol,C,26,GSW,80,4,1769,2.6,7.0,0.369,0.4,1.9,0.22,2.2,5.1,0.423,0.8,1.3,0.606,2.4,7.0,9.4,0.5,0.2,7.0,1.6,4.6,6.4
Anthony Bowie,SG,25,SAS,18,5,438,5.9,11.8,0.5,0.1,0.4,0.2,5.8,11.4,0.511,0.8,1.2,0.667,2.1,2.5,4.6,2.4,1.5,0.3,1.8,3.5,12.7
Sam Bowie,C,27,POR,20,0,412,6.0,13.4,0.451,0.4,0.6,0.7140000000000001,5.6,12.8,0.43799999999999994,2.4,4.3,0.5710000000000001,3.1,6.1,9.3,3.1,0.6,2.9,2.9,3.8,14.9
Dudley Bradley,SG,31,ATL,38,0,267,3.8,11.6,0.326,1.1,4.2,0.258,2.7,7.4,0.364,1.1,2.2,0.5,0.9,3.4,4.3,3.2,2.2,0.3,1.9,5.5,9.7
Adrian Branch,SF,25,POR,67,4,811,9.0,19.4,0.46299999999999997,0.3,1.4,0.226,8.7,18.0,0.48100000000000004,3.9,5.3,0.725,2.8,3.1,5.9,2.7,2.0,0.1,2.8,4.4,22.1
Randy Breuer,C,28,MIL,48,4,513,6.0,12.6,0.48,0.0,0.0,0.0,6.0,12.6,0.48,2.0,3.6,0.5489999999999999,3.6,5.9,9.5,1.5,0.6,2.6,2.0,4.1,14.0
Frank Brickowski,C,29,SAS,64,60,1822,6.7,12.9,0.515,0.0,0.0,0.0,6.7,12.9,0.517,4.0,5.6,0.715,2.9,5.1,8.0,2.6,2.0,0.7,3.3,5.0,17.3
Scott Brooks,PG,23,PHI,82,6,1372,4.1,9.7,0.42,1.4,4.0,0.359,2.7,5.7,0.46299999999999997,1.6,1.8,0.884,0.5,2.0,2.5,8.0,1.8,0.1,1.7,3.0,11.2
Mike Brown,C,25,UTA,66,16,1051,3.6,8.5,0.419,0.0,0.0,0.0,3.6,8.5,0.419,3.2,4.5,0.708,3.2,5.7,8.8,1.4,0.9,0.6,2.6,4.6,10.3
Tony Brown,SF-SG,28,TOT,43,0,365,4.9,11.6,0.424,0.4,1.6,0.25,4.5,10.1,0.451,2.4,3.1,0.774,2.2,2.2,4.3,2.6,1.5,0.4,1.7,4.1,12.6
Mark Bryant,PF,23,POR,56,32,803,5.4,11.1,0.486,0.0,0.0,0.0,5.4,11.1,0.486,1.8,3.1,0.58,2.9,5.1,8.0,1.5,0.9,0.3,1.8,6.5,12.6
Greg Butler,C,22,NYK,33,0,140,5.1,12.3,0.41700000000000004,0.0,0.8,0.0,5.1,11.6,0.444,4.1,5.1,0.8,2.3,4.9,7.2,0.5,0.3,0.5,4.4,7.2,14.4
Michael Cage,PF,27,SEA,80,71,2536,4.5,8.9,0.498,0.0,0.1,0.0,4.5,8.9,0.502,2.8,3.8,0.743,3.9,6.9,10.9,1.8,1.3,0.7,1.8,2.6,11.7
Tony Campbell,SF,26,LAL,63,2,787,7.2,15.8,0.45799999999999996,0.1,1.0,0.095,7.1,14.8,0.48100000000000004,3.2,3.8,0.843,2.4,3.5,5.9,2.1,1.7,0.3,2.8,4.9,17.7
Antoine Carr,PF,27,ATL,78,12,1488,5.5,11.4,0.48,0.0,0.0,0.0,5.5,11.4,0.48100000000000004,3.1,3.7,0.855,2.6,4.1,6.6,2.2,0.7,1.5,2.0,5.3,14.1
Joe Barry Carroll,C,30,NJN,64,62,1996,6.5,14.6,0.44799999999999995,0.0,0.0,0.0,6.5,14.6,0.44799999999999995,3.2,4.0,0.8,2.1,6.4,8.5,1.9,1.3,1.5,2.6,3.5,16.3
Bill Cartwright,C,31,CHI,78,76,2333,5.6,11.9,0.475,0.0,0.0,0.0,5.6,11.9,0.475,3.6,4.8,0.7659999999999999,2.3,5.7,8.0,1.4,0.3,0.6,2.9,3.6,14.9
Terry Catledge,PF,25,WSB,79,77,2077,5.8,11.8,0.49,0.0,0.1,0.2,5.8,11.7,0.493,2.7,4.4,0.602,4.0,5.9,9.9,1.3,0.8,0.4,2.1,4.3,14.2
Ron Cavenall,C,29,NJN,5,0,16,4.5,6.8,0.667,0.0,0.0,0.0,4.5,6.8,0.667,4.5,11.3,0.4,0.0,4.5,4.5,0.0,0.0,4.5,4.5,4.5,13.5
Tom Chambers,PF,29,PHO,81,81,3002,9.3,19.7,0.47100000000000003,0.3,1.0,0.326,8.9,18.7,0.479,6.1,7.2,0.851,1.7,6.5,8.2,2.8,1.0,0.7,2.8,3.2,25.0
Mike Champion,SF,24,SEA,2,0,4,0.0,27.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0
Rex Chapman,SG,21,CHH,75,44,2219,8.5,20.6,0.414,1.0,3.1,0.314,7.6,17.5,0.431,2.5,3.2,0.795,1.2,1.8,3.0,2.9,1.1,0.4,1.8,2.7,20.6
Maurice Cheeks*,PG,32,PHI,71,70,2298,5.3,10.9,0.483,0.0,0.2,0.077,5.2,10.7,0.49,2.4,3.1,0.774,0.6,2.3,2.9,8.7,1.6,0.3,1.8,1.8,12.9
Derrick Chievous,SF,21,HOU,81,1,1539,6.5,14.8,0.43700000000000006,0.1,0.6,0.20800000000000002,6.4,14.3,0.446,4.5,5.7,0.7829999999999999,2.7,3.3,6.0,1.8,1.1,0.3,3.2,3.8,17.5
Ben Coleman,PF,27,PHI,58,11,703,6.0,12.3,0.485,0.0,0.0,0.0,6.0,12.3,0.485,3.1,3.9,0.792,2.5,6.6,9.1,0.9,0.5,0.9,2.5,6.1,15.1
Steve Colter,PG,26,WSB,80,5,1425,5.1,11.5,0.444,0.1,0.6,0.12,5.1,10.9,0.46299999999999997,3.2,4.2,0.7490000000000001,1.6,3.0,4.6,5.7,1.7,0.4,1.6,4.0,13.5
Dallas Comegys,PF,24,SAS,67,10,1119,5.3,11.0,0.48700000000000004,0.0,0.1,0.0,5.3,10.9,0.49,3.4,5.2,0.6579999999999999,3.6,3.9,7.5,1.0,1.4,2.0,2.7,5.1,14.1
Lester Conner,PG,29,NJN,82,63,2532,4.4,9.6,0.457,0.2,0.5,0.35100000000000003,4.2,9.1,0.46299999999999997,3.0,3.8,0.7879999999999999,1.4,3.6,5.0,8.6,2.6,0.1,2.6,1.9,12.0
Darwin Cook,SG,30,TOT,66,4,1143,6.9,15.1,0.456,0.3,1.3,0.195,6.6,13.8,0.48100000000000004,2.0,2.5,0.8079999999999999,1.1,2.3,3.4,4.0,2.2,0.3,2.8,3.8,16.0
Michael Cooper,SG,32,LAL,80,13,1943,3.9,9.2,0.431,1.5,3.9,0.381,2.5,5.3,0.46799999999999997,1.5,1.7,0.871,0.6,2.9,3.5,5.8,1.3,0.6,1.7,3.4,10.9
Wayne Cooper,C,32,DEN,79,72,1864,4.2,8.6,0.495,0.0,0.1,0.25,4.2,8.5,0.498,1.5,2.0,0.745,4.1,7.9,12.0,1.5,0.7,4.1,1.4,5.8,10.0
Tyrone Corbin,SF,26,PHO,77,30,1655,5.3,9.9,0.54,0.0,0.0,0.0,5.3,9.8,0.542,3.1,3.9,0.7879999999999999,3.8,4.8,8.7,2.6,1.8,0.3,2.0,4.8,13.7
Dave Corzine,C,32,CHI,81,7,1483,4.9,10.7,0.461,0.0,0.2,0.25,4.9,10.5,0.465,1.7,2.3,0.74,2.2,5.4,7.6,2.5,0.7,1.1,2.3,3.3,11.6
Winston Crite,SF,23,PHO,2,0,6,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0
Pat Cummings,PF,32,MIA,53,28,1096,6.5,12.9,0.5,0.0,0.1,0.0,6.5,12.9,0.503,2.4,3.2,0.742,2.8,6.5,9.2,1.5,1.0,0.6,3.6,5.3,15.3
Terry Cummings,SF,27,MIL,80,78,2824,9.3,19.9,0.467,0.1,0.2,0.467,9.2,19.7,0.467,4.6,5.9,0.787,3.6,4.7,8.3,2.5,1.4,0.9,2.6,3.4,23.3
Earl Cureton,C,31,CHH,82,41,2047,4.1,8.2,0.501,0.0,0.0,0.0,4.1,8.2,0.502,1.2,2.2,0.537,3.3,5.3,8.6,2.3,0.9,1.1,2.0,4.0,9.4
Dell Curry,SG,24,CHH,48,0,813,11.3,23.1,0.491,0.8,2.4,0.345,10.5,20.6,0.509,1.8,2.0,0.87,1.2,3.5,4.6,2.2,1.9,0.2,1.9,3.0,25.3
Quintin Dailey,SG,28,LAC,69,51,1722,9.4,20.2,0.465,0.0,0.2,0.111,9.3,20.0,0.46799999999999997,4.5,6.0,0.759,1.4,2.8,4.3,3.2,1.9,0.1,2.6,3.2,23.3
Adrian Dantley*,SF,32,TOT,73,67,2422,7.0,14.2,0.493,0.0,0.0,0.0,7.0,14.2,0.493,6.8,8.4,0.81,1.7,3.0,4.7,2.5,0.6,0.2,2.4,2.8,20.8
Brad Daugherty,C,23,CLE,78,78,2821,6.9,12.9,0.5379999999999999,0.0,0.0,0.33299999999999996,6.9,12.9,0.5379999999999999,4.9,6.7,0.737,2.1,7.0,9.2,3.6,0.8,0.5,2.9,2.2,18.8
Brad Davis,PG,33,DAL,78,4,1395,4.7,9.8,0.483,0.8,2.6,0.314,3.9,7.1,0.545,2.6,3.2,0.805,0.4,2.4,2.8,6.2,1.2,0.5,2.4,3.9,12.8
Charles Davis,SF,30,CHI,49,3,545,5.4,12.6,0.426,0.3,1.0,0.267,5.1,11.6,0.44,1.3,1.7,0.731,3.1,4.4,7.5,2.0,0.7,0.3,1.5,3.8,12.2
Mark Davis,SF,25,TOT,33,0,258,6.8,14.2,0.48,0.1,1.4,0.1,6.7,12.8,0.522,3.9,4.7,0.8240000000000001,2.2,2.9,5.2,2.0,1.8,0.7,1.7,5.4,17.7
Walter Davis,SG,34,DEN,81,0,1857,10.4,20.9,0.498,0.4,1.3,0.29,10.0,19.5,0.512,3.4,3.9,0.879,0.8,2.1,2.9,3.7,1.4,0.1,2.6,3.6,24.6
Darryl Dawkins,C,32,DET,14,0,48,6.8,14.2,0.474,0.0,0.0,0.0,6.8,14.2,0.474,6.8,13.5,0.5,2.3,3.0,5.2,0.7,0.0,0.7,3.0,9.7,20.3
Johnny Dawkins,PG,25,SAS,32,30,1083,5.9,13.3,0.44299999999999995,0.0,0.1,0.0,5.9,13.2,0.447,3.3,3.7,0.893,1.1,2.3,3.4,7.4,1.8,0.0,3.7,2.1,15.1
Vinny Del Negro,SG,22,SAC,80,2,1556,5.5,11.6,0.475,0.1,0.5,0.3,5.4,11.2,0.48200000000000004,2.0,2.3,0.85,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2
Fennis Dembo,SF,23,DET,31,0,74,6.8,20.4,0.33299999999999996,0.0,1.9,0.0,6.8,18.5,0.368,3.9,4.9,0.8,3.9,7.3,11.2,2.4,0.5,0.0,3.4,7.3,17.5
James Donaldson,C,31,DAL,53,53,1746,4.0,6.9,0.573,0.0,0.0,0.0,4.0,6.9,0.573,2.0,2.6,0.7659999999999999,3.3,8.5,11.8,0.8,0.5,1.7,1.7,2.3,9.9
Greg Dreiling,C,26,IND,53,4,396,3.9,7.0,0.5579999999999999,0.0,0.0,0.0,3.9,7.0,0.5579999999999999,3.9,5.8,0.672,3.5,4.8,8.4,1.6,0.5,1.0,3.5,9.1,11.7
Clyde Drexler*,SG,26,POR,78,78,3064,9.7,19.6,0.496,0.3,1.2,0.26,9.4,18.4,0.511,5.1,6.4,0.799,3.4,3.8,7.2,5.3,2.5,0.6,2.9,3.2,24.9
Kevin Duckworth,C,24,POR,79,79,2662,7.5,15.7,0.47700000000000004,0.0,0.0,0.0,7.5,15.7,0.478,4.4,5.8,0.757,3.3,5.3,8.6,0.8,0.8,0.7,2.7,4.1,19.4
Chris Dudley,C,23,CLE,61,2,544,4.8,11.1,0.435,0.0,0.1,0.0,4.8,11.1,0.43700000000000006,2.6,7.1,0.364,4.8,5.6,10.4,1.4,0.6,1.5,2.9,5.4,12.2
Joe Dumars*,SG,25,DET,69,67,2408,6.8,13.5,0.505,0.2,0.4,0.483,6.6,13.1,0.506,3.9,4.6,0.85,0.9,1.7,2.6,5.8,0.9,0.1,2.7,1.5,17.7
Mike Dunleavy,PG,34,MIL,2,0,5,7.2,14.4,0.5,7.2,14.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6
T.R. Dunn,SG,33,PHO,34,1,321,1.3,3.9,0.34299999999999997,0.0,0.0,0.0,1.3,3.9,0.34299999999999997,1.0,1.3,0.75,3.4,3.4,6.7,2.8,1.3,0.1,0.7,3.9,3.7
Ledell Eackles,SG,22,WSB,80,6,1459,7.8,18.1,0.434,0.2,1.0,0.225,7.6,17.1,0.447,6.7,8.5,0.7859999999999999,2.5,2.0,4.4,3.0,1.0,0.1,3.2,3.8,22.6
Mark Eaton,C,32,UTA,82,82,2914,2.3,5.0,0.462,0.0,0.0,0.0,2.3,5.0,0.462,1.6,2.5,0.66,2.8,7.6,10.4,1.0,0.5,3.9,1.8,3.6,6.3
James Edwards,C,33,DET,76,1,1254,6.1,12.1,0.5,0.0,0.1,0.0,6.1,12.1,0.502,3.8,5.6,0.6859999999999999,2.0,4.7,6.6,1.4,0.3,0.9,2.1,6.5,15.9
Kevin Edwards,SG,23,MIA,79,62,2349,7.2,16.9,0.425,0.2,0.6,0.27,7.0,16.4,0.431,2.2,3.0,0.746,1.3,2.7,4.0,5.3,2.1,0.4,3.8,2.4,16.8
Craig Ehlo,SG,27,CLE,82,4,1867,4.8,10.1,0.475,0.8,1.9,0.39,4.0,8.2,0.495,1.4,2.3,0.607,1.9,3.8,5.7,5.1,2.1,0.4,2.2,3.1,11.7
Dale Ellis,SG,28,SEA,82,82,3190,9.7,19.3,0.501,1.8,3.8,0.478,7.8,15.5,0.507,4.3,5.2,0.816,1.8,2.1,3.9,1.9,1.2,0.2,2.5,2.2,25.4
Wayne Englestad,PF,22,DEN,11,0,50,7.9,20.9,0.379,0.0,0.0,0.0,7.9,20.9,0.379,4.3,7.2,0.6,3.6,7.9,11.5,5.0,0.7,0.0,2.2,8.6,20.2
Alex English*,SF,35,DEN,82,82,2990,11.1,22.6,0.491,0.0,0.1,0.25,11.1,22.6,0.49200000000000005,3.9,4.6,0.858,1.8,2.1,3.9,4.6,0.8,0.1,2.4,2.1,26.2
Patrick Ewing*,C,26,NYK,80,80,2896,9.0,15.9,0.5670000000000001,0.0,0.1,0.0,9.0,15.9,0.57,4.5,6.0,0.746,2.6,6.6,9.2,2.3,1.5,3.5,3.3,3.9,22.6
Jim Farmer,SG,24,UTA,37,0,412,5.0,12.4,0.401,0.8,1.7,0.45,4.2,10.7,0.39299999999999996,2.5,3.6,0.7070000000000001,1.9,2.9,4.8,2.4,0.8,0.0,2.3,3.6,13.3
Dave Feitl,C,26,WSB,57,36,828,5.0,11.6,0.436,0.0,0.0,0.0,5.0,11.5,0.43799999999999994,2.3,2.8,0.831,3.0,5.8,8.8,1.6,0.7,0.8,2.8,5.9,12.4
Rolando Ferreira,C,24,POR,12,0,34,1.1,19.1,0.055999999999999994,0.0,0.0,0.0,1.1,19.1,0.055999999999999994,7.4,8.5,0.875,4.2,9.5,13.8,1.1,0.0,1.1,6.4,7.4,9.5
Duane Ferrell,SF,23,ATL,41,0,231,5.5,12.9,0.42200000000000004,0.0,0.0,0.0,5.5,12.9,0.42200000000000004,4.7,6.9,0.682,3.0,3.4,6.4,1.6,1.1,0.9,1.9,5.1,15.6
Vern Fleming,PG,26,IND,76,69,2552,5.9,11.5,0.515,0.0,0.3,0.13,5.9,11.2,0.526,3.4,4.3,0.799,1.2,3.2,4.4,7.0,1.1,0.2,2.7,3.0,15.3
Sleepy Floyd,PG,28,HOU,82,82,2788,5.1,11.5,0.44299999999999995,1.4,3.8,0.373,3.7,7.8,0.478,3.4,4.0,0.845,0.6,3.3,4.0,9.2,1.6,0.1,3.3,2.5,15.0
Tellis Frank,PF,23,GSW,32,2,245,5.0,13.4,0.374,0.0,0.1,0.0,5.0,13.2,0.37799999999999995,5.7,7.5,0.765,3.8,5.1,9.0,2.2,2.1,0.9,4.3,8.7,15.7
Anthony Frederick,SF,24,IND,46,0,313,7.2,14.4,0.504,0.2,0.6,0.4,7.0,13.8,0.508,2.8,3.9,0.706,3.0,3.0,6.0,2.3,1.6,0.7,3.9,6.8,17.5
Corey Gaines,SG,23,NJN,32,0,337,2.9,6.8,0.42200000000000004,0.1,0.5,0.2,2.8,6.3,0.441,1.3,1.7,0.75,0.3,1.7,2.0,7.2,1.6,0.1,2.1,2.9,7.2
Kevin Gamble,SF,23,BOS,44,6,375,7.2,13.1,0.551,0.2,1.1,0.182,7.0,12.0,0.584,3.4,5.3,0.636,1.1,3.0,4.0,3.3,1.3,0.3,1.8,3.8,18.0
Winston Garland,PG,24,GSW,79,79,2661,6.3,14.5,0.434,0.1,0.6,0.233,6.2,13.9,0.442,2.7,3.4,0.809,1.4,3.1,4.4,6.8,2.4,0.2,2.5,2.9,15.5
Tom Garrick,SG,22,LAC,71,20,1499,4.2,8.6,0.49,0.0,0.3,0.0,4.2,8.3,0.509,2.4,3.1,0.8029999999999999,0.9,2.9,3.7,5.8,1.9,0.2,2.8,3.4,10.9
Kenny Gattison,PF,24,PHO,2,0,9,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0
Ben Gillery,C,23,SAC,24,0,84,2.6,8.1,0.316,0.0,0.0,0.0,2.6,8.1,0.316,5.6,9.9,0.565,3.0,6.9,9.9,0.9,0.9,1.7,2.1,12.4,10.7
Armen Gilliam,PF,24,PHO,74,60,2120,7.9,15.8,0.503,0.0,0.0,0.0,7.9,15.8,0.503,4.1,5.5,0.743,2.8,6.4,9.2,0.9,0.9,0.5,2.4,3.0,20.0
Mike Gminski,C,29,PHI,82,82,2739,7.3,15.3,0.47700000000000004,0.0,0.1,0.0,7.3,15.2,0.479,3.9,4.5,0.871,2.8,7.3,10.1,1.8,0.6,1.4,1.7,1.9,18.5
Grant Gondrezick,SG,26,LAC,27,0,244,5.6,14.0,0.4,0.4,1.6,0.273,5.2,12.4,0.41700000000000004,3.8,5.9,0.65,2.2,3.1,5.3,5.0,1.9,0.1,2.5,5.3,15.5
Orlando Graham,PF,23,GSW,7,0,22,4.9,16.4,0.3,0.0,0.0,0.0,4.9,16.4,0.3,3.3,6.5,0.5,13.1,4.9,18.0,0.0,0.0,0.0,3.3,9.8,13.1
Ron Grandison,PF,24,BOS,72,0,528,4.0,9.7,0.415,0.0,0.7,0.0,4.0,9.0,0.447,4.0,5.5,0.738,3.2,3.1,6.3,2.9,1.2,0.2,2.5,4.8,12.1
Gary Grant,PG,23,LAC,71,48,1924,6.8,15.5,0.435,0.1,0.4,0.22699999999999998,6.7,15.1,0.441,2.2,3.0,0.735,1.5,3.0,4.5,9.5,2.7,0.2,4.8,3.2,15.8
Harvey Grant,PF,23,WSB,71,1,1193,5.5,11.8,0.46399999999999997,0.0,0.0,0.0,5.5,11.7,0.465,1.0,1.7,0.596,2.3,2.7,4.9,2.4,1.1,0.9,0.8,4.4,11.9
Horace Grant,PF,23,CHI,79,79,2809,5.2,10.0,0.519,0.0,0.1,0.0,5.2,9.9,0.522,1.8,2.6,0.7040000000000001,3.1,5.7,8.7,2.2,1.1,0.8,1.6,3.2,12.2
Stuart Gray,C,25,IND,72,0,783,3.3,7.0,0.47100000000000003,0.0,0.0,0.0,3.3,7.0,0.474,2.0,2.9,0.688,3.9,7.4,11.3,1.3,0.5,1.0,2.2,5.9,8.6
Sylvester Gray,SF,21,MIA,55,15,1220,4.9,11.7,0.42,0.0,0.1,0.25,4.9,11.6,0.42100000000000004,3.1,4.6,0.6729999999999999,3.5,5.0,8.4,3.5,1.1,0.7,3.0,4.2,13.0
Jeff Grayer,SG,23,MIL,11,2,200,5.8,13.1,0.43799999999999994,0.0,0.4,0.0,5.8,12.8,0.451,3.1,3.6,0.85,2.5,3.8,6.3,4.0,1.8,0.2,3.4,2.7,14.6
A.C. Green,PF,25,LAL,82,82,2510,5.8,10.9,0.529,0.1,0.2,0.235,5.7,10.6,0.536,4.0,5.1,0.7859999999999999,3.7,6.9,10.6,1.5,1.3,0.8,1.7,2.5,15.6
Rickey Green,PG,34,TOT,63,2,871,5.3,10.9,0.489,0.1,0.5,0.273,5.2,10.5,0.498,1.2,1.4,0.909,0.5,2.4,2.9,7.7,1.7,0.1,2.5,1.4,12.0
Sidney Green,PF,28,NYK,82,0,1277,5.5,11.9,0.46,0.0,0.1,0.0,5.5,11.8,0.46299999999999997,3.6,4.8,0.759,4.4,6.7,11.1,2.1,1.3,0.5,3.5,4.8,14.6
Dave Greenwood,PF,31,TOT,67,18,1403,4.3,10.1,0.423,0.0,0.0,0.0,4.3,10.1,0.423,3.4,4.5,0.75,3.6,6.7,10.3,2.5,1.2,1.3,2.3,5.2,12.0
Darrell Griffith,SG,30,UTA,82,73,2382,7.0,15.8,0.446,0.9,3.0,0.311,6.1,12.8,0.47700000000000004,2.1,2.8,0.78,1.2,3.8,5.0,2.0,1.3,0.3,2.1,2.6,17.2
