Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dudley Bradley,SG,27,WSB,73,24,1232,4.1,8.7,0.475,0.6,1.9,0.313,3.6,6.9,0.519,1.6,2.3,0.684,1.0,2.9,3.9,5.1,2.8,0.6,2.5,4.4,10.5
Mike Bratz,PG,29,GSW,56,6,746,5.1,12.1,0.424,0.3,1.3,0.231,4.8,10.8,0.446,3.3,4.0,0.841,0.5,2.3,2.8,5.9,2.3,0.2,2.6,3.7,13.8
Randy Breuer,C,24,MIL,78,0,1083,5.4,10.5,0.511,0.0,0.0,0.0,5.4,10.5,0.511,3.0,4.2,0.701,3.1,5.5,8.5,1.3,0.7,2.7,2.1,6.0,13.7
Ron Brewer,SG,29,TOT,20,0,326,6.8,13.0,0.525,0.0,0.2,0.0,6.8,12.8,0.534,2.5,2.8,0.92,1.0,1.3,2.3,1.9,0.7,0.7,1.0,2.5,16.2
Frank Brickowski,C,25,SEA,78,9,1115,4.8,9.8,0.49200000000000005,0.0,0.1,0.0,4.8,9.7,0.498,2.7,4.1,0.669,2.5,5.9,8.4,3.2,1.1,0.5,3.2,5.5,12.4
Junior Bridgeman,SF,31,LAC,80,15,2042,8.1,17.5,0.465,0.2,0.7,0.359,7.9,16.8,0.469,3.2,3.6,0.879,1.0,3.1,4.1,3.0,0.8,0.3,2.0,2.3,19.7
Rickey Brown,C,26,ATL,69,5,814,3.4,8.5,0.406,0.0,0.0,0.0,3.4,8.5,0.406,1.7,3.0,0.574,3.4,6.5,9.9,1.1,0.8,1.0,2.3,5.2,8.6
Tony Brown,SF,24,IND,82,26,1586,4.9,10.6,0.46,0.0,0.1,0.0,4.9,10.4,0.466,2.6,3.9,0.6779999999999999,3.3,3.2,6.5,3.6,1.3,0.3,2.6,4.8,12.3
Wallace Bryant,C,25,DAL,56,35,860,2.8,6.2,0.45299999999999996,0.0,0.0,0.0,2.8,6.2,0.45299999999999996,1.3,1.8,0.682,3.1,7.0,10.1,3.5,0.9,1.0,1.9,4.6,6.9
Quinn Buckner,PG,30,BOS,75,6,858,3.1,8.1,0.38299999999999995,0.0,0.0,0.0,3.1,8.1,0.385,1.3,2.1,0.64,1.1,2.6,3.7,6.2,2.6,0.1,2.8,6.0,7.6
Steve Burtt,SG,22,GSW,47,0,418,6.2,16.2,0.38299999999999995,0.0,0.1,0.0,6.2,16.1,0.385,4.6,6.6,0.688,0.9,1.6,2.4,1.7,1.8,0.3,2.8,6.5,17.0
Don Buse,PG,34,KCK,65,14,939,3.1,7.8,0.40399999999999997,1.2,3.3,0.35600000000000004,2.0,4.4,0.44,0.9,1.2,0.767,0.8,1.5,2.3,7.8,1.5,0.0,1.7,2.9,8.4
Michael Cage,PF,23,LAC,75,41,1610,4.8,8.9,0.5429999999999999,0.0,0.0,0.0,4.8,8.9,0.5429999999999999,2.3,3.1,0.737,2.8,5.9,8.8,1.1,0.9,0.7,1.8,3.7,11.9
Tony Campbell,SF,22,DET,56,0,625,7.5,15.1,0.496,0.0,0.1,0.0,7.5,15.0,0.498,3.2,4.0,0.8,2.4,2.8,5.1,1.4,1.6,0.2,4.0,6.2,18.2
Rick Carlisle,SG,25,BOS,38,0,179,5.2,13.5,0.38799999999999996,0.0,0.4,0.0,5.2,13.1,0.4,3.0,3.4,0.882,1.6,2.6,4.2,5.0,0.6,0.0,3.8,4.2,13.5
Antoine Carr,PF,23,ATL,62,15,1195,6.0,11.3,0.528,0.1,0.2,0.33299999999999996,5.9,11.1,0.531,3.0,3.9,0.789,2.4,4.6,7.0,2.4,0.9,2.3,3.3,6.6,15.0
Kenny Carr,PF,29,POR,48,30,1120,6.1,11.7,0.523,0.0,0.1,0.0,6.1,11.6,0.528,3.8,5.3,0.72,2.9,7.5,10.4,1.8,0.8,0.5,3.2,4.5,16.0
M.L. Carr,SF,34,BOS,47,0,397,5.6,13.5,0.41600000000000004,0.8,2.1,0.391,4.8,11.4,0.42100000000000004,1.5,1.5,1.0,1.9,2.0,3.9,2.2,1.9,0.5,2.2,4.0,13.6
Butch Carter,SG,26,NYK,69,11,1279,6.0,13.4,0.45,0.3,1.2,0.256,5.7,12.2,0.469,3.1,3.8,0.813,1.0,1.7,2.7,4.7,1.6,0.1,3.1,4.3,15.4
Howard Carter,SG,23,DAL,11,0,66,2.2,12.5,0.174,0.0,1.6,0.0,2.2,10.9,0.2,0.5,0.5,1.0,0.5,1.1,1.6,2.2,0.5,0.0,4.4,2.2,4.9
Harvey Catchings,C,33,LAC,70,14,1049,2.5,5.1,0.483,0.0,0.0,0.0,2.5,5.1,0.486,2.0,3.1,0.6629999999999999,3.1,5.9,9.0,0.5,0.5,2.0,1.9,5.6,7.0
Ron Cavenall,C,25,NYK,53,2,653,1.5,4.7,0.326,0.0,0.0,0.0,1.5,4.7,0.326,1.2,2.2,0.564,2.9,6.2,9.2,1.0,0.7,2.3,2.5,6.8,4.3
Tom Chambers,PF,25,SEA,81,60,2923,7.7,16.0,0.483,0.1,0.3,0.273,7.7,15.8,0.48700000000000004,5.9,7.0,0.8320000000000001,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.8,21.4
Maurice Cheeks*,PG,28,PHI,78,78,2616,5.8,10.2,0.57,0.1,0.4,0.231,5.7,9.8,0.5820000000000001,2.4,2.7,0.879,0.7,2.2,3.0,6.8,2.3,0.3,2.1,2.5,14.1
Carlos Clark,SG,24,BOS,62,3,562,4.1,9.7,0.42100000000000004,0.0,0.3,0.0,4.1,9.4,0.435,2.6,3.4,0.774,1.9,2.6,4.4,3.1,2.2,0.1,2.7,4.2,10.8
Don Collins,SG,26,WSB,11,0,91,4.7,13.5,0.353,0.0,0.0,0.0,4.7,13.5,0.353,3.2,3.6,0.889,4.0,3.6,7.5,2.8,2.8,1.6,3.2,2.0,12.7
Steve Colter,PG,22,POR,78,22,1462,5.3,11.7,0.45299999999999996,0.6,1.8,0.35100000000000003,4.7,9.9,0.47100000000000003,2.4,3.2,0.754,1.0,2.7,3.7,6.0,1.8,0.2,2.8,3.5,13.7
Lester Conner,PG,25,GSW,79,49,2258,3.9,8.7,0.451,0.1,0.3,0.2,3.9,8.4,0.46,2.3,3.1,0.75,1.4,2.5,3.9,5.9,2.6,0.2,2.2,2.2,10.2
Darwin Cook,PG,26,NJN,58,9,1063,7.2,15.3,0.46799999999999997,0.1,0.8,0.087,7.1,14.6,0.488,1.6,1.8,0.87,0.7,2.4,3.1,5.4,2.5,0.3,2.5,3.3,16.0
Jeff Cook,PF,28,TOT,72,5,1288,3.9,7.8,0.495,0.0,0.0,0.0,3.9,7.8,0.496,1.3,1.8,0.7340000000000001,3.4,5.4,8.8,1.7,0.8,0.6,1.3,5.7,9.0
Joe Cooper,C,27,SEA,3,1,45,5.6,12.0,0.467,0.0,0.0,0.0,5.6,12.0,0.467,2.4,4.8,0.5,2.4,4.8,7.2,1.6,1.6,0.8,0.0,5.6,13.6
Michael Cooper,SG,28,LAL,82,20,2189,4.5,9.8,0.465,0.6,2.0,0.285,4.0,7.7,0.513,1.9,2.2,0.865,0.9,3.3,4.2,7.1,1.5,0.8,2.6,3.4,11.5
Wayne Cooper,C,28,DEN,80,78,2031,7.2,15.2,0.47200000000000003,0.0,0.0,0.0,7.2,15.1,0.473,2.9,4.2,0.685,4.1,7.1,11.2,1.5,0.5,3.5,2.6,5.4,17.2
Dave Corzine,C,28,CHI,82,50,2062,4.8,9.9,0.486,0.0,0.0,0.0,4.8,9.9,0.48700000000000004,2.6,3.5,0.745,2.3,5.1,7.4,2.4,0.6,1.1,2.2,3.3,12.2
Charlie Criss,PG,36,ATL,4,2,115,2.2,5.3,0.41200000000000003,0.0,0.6,0.0,2.2,4.7,0.467,1.3,1.9,0.667,0.6,3.8,4.4,6.9,0.9,0.0,3.4,1.6,5.6
Pat Cummings,C,28,NYK,63,63,2069,7.1,13.9,0.514,0.0,0.1,0.0,7.1,13.8,0.517,3.1,3.9,0.78,2.4,6.6,9.0,1.9,0.9,0.3,2.9,4.3,17.3
Terry Cummings,PF,23,MIL,79,78,2722,10.0,20.3,0.495,0.0,0.0,0.0,10.0,20.2,0.496,4.5,6.1,0.741,3.2,6.2,9.5,3.0,1.5,0.9,2.5,3.5,24.6
Earl Cureton,C,27,DET,81,1,1642,4.5,9.4,0.484,0.0,0.1,0.0,4.5,9.3,0.48700000000000004,1.8,3.2,0.569,3.7,5.5,9.2,1.8,1.2,0.9,2.5,4.7,10.9
Quintin Dailey,SG,24,CHI,79,0,2101,9.0,19.0,0.473,0.1,0.5,0.233,8.9,18.5,0.479,3.5,4.3,0.8170000000000001,1.0,2.6,3.6,3.3,1.2,0.1,2.6,3.3,21.6
Adrian Dantley*,SF,28,UTA,55,46,1971,9.4,17.6,0.531,0.0,0.0,0.0,9.4,17.6,0.531,8.0,10.0,0.804,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.7
Brad Davis,PG,29,DAL,82,82,2539,4.4,8.7,0.505,0.7,1.6,0.409,3.7,7.1,0.527,2.2,2.5,0.888,0.6,2.2,2.7,8.2,1.3,0.1,1.7,3.1,11.7
Charles Davis,SF,26,TOT,61,2,774,7.1,16.6,0.43,0.0,0.5,0.1,7.1,16.1,0.439,2.4,2.9,0.823,2.7,4.4,7.1,2.4,1.0,0.2,2.5,5.3,16.7
Johnny Davis,PG,29,CLE,76,30,1920,6.3,14.8,0.426,0.2,0.9,0.261,6.1,14.0,0.436,4.8,5.6,0.85,0.7,1.6,2.2,8.0,0.8,0.1,2.8,2.5,17.6
Walter Davis,SG,30,PHO,23,9,570,8.8,19.5,0.45,0.2,0.6,0.3,8.6,18.9,0.455,4.0,4.6,0.877,0.4,1.8,2.2,6.2,1.1,0.0,3.2,2.7,21.8
Darryl Dawkins,C,28,NJN,39,30,972,7.1,12.6,0.5660000000000001,0.0,0.0,0.0,7.1,12.5,0.568,5.3,7.4,0.711,2.0,4.7,6.7,1.7,0.5,1.3,3.4,6.3,19.5
Darren Daye,SF,24,WSB,80,8,1573,5.9,11.5,0.512,0.0,0.2,0.14300000000000002,5.9,11.4,0.517,4.1,5.7,0.715,2.1,4.1,6.2,5.5,1.2,0.4,3.1,3.8,15.9
James Donaldson,C,27,LAC,82,58,2392,5.3,8.3,0.637,0.0,0.0,0.0,5.3,8.3,0.637,3.4,4.6,0.7490000000000001,2.5,7.5,10.1,0.7,0.4,2.0,3.1,3.3,14.0
John Drew,SF,30,UTA,19,16,463,8.3,20.2,0.41200000000000003,0.0,0.3,0.0,8.3,19.9,0.418,7.3,9.5,0.77,2.8,3.6,6.4,2.7,1.7,0.2,3.3,5.1,23.9
Larry Drew,PG,26,KCK,72,66,2373,6.9,13.9,0.501,0.1,0.4,0.25,6.8,13.4,0.508,2.3,2.9,0.794,0.6,1.9,2.5,7.3,1.4,0.1,2.7,2.2,16.3
Clyde Drexler*,SG,22,POR,80,43,2555,8.1,16.4,0.494,0.1,0.5,0.21600000000000003,8.0,15.8,0.503,3.1,4.1,0.759,3.1,3.6,6.7,6.2,2.5,1.0,3.1,3.7,19.4
Mike Dunleavy,PG,30,MIL,19,19,433,5.3,11.2,0.474,1.3,3.9,0.34,4.0,7.3,0.545,2.1,2.4,0.862,0.5,2.1,2.6,7.1,1.2,0.2,3.3,4.6,14.1
T.R. Dunn,SG,29,DEN,81,81,2290,2.8,5.6,0.489,0.0,0.0,0.0,2.8,5.6,0.49200000000000005,1.3,1.8,0.7240000000000001,2.7,3.4,6.1,2.4,2.2,0.2,1.0,3.3,6.8
Devin Durrant,SF,24,IND,59,8,756,5.4,13.0,0.41600000000000004,0.0,0.1,0.0,5.4,12.9,0.42100000000000004,3.4,4.9,0.706,2.3,3.6,5.9,3.8,0.9,0.5,3.7,5.0,14.3
Mark Eaton,C,28,UTA,82,82,2813,3.9,8.6,0.449,0.0,0.0,0.0,3.9,8.6,0.449,2.4,3.4,0.7120000000000001,2.6,9.2,11.9,1.6,0.5,5.8,2.6,4.0,10.2
Jerry Eaves,PG,25,ATL,3,0,37,2.9,5.8,0.5,0.0,0.0,0.0,2.9,5.8,0.5,4.9,5.8,0.833,0.0,0.0,0.0,3.9,0.0,0.0,3.9,5.8,10.7
Kenton Edelin,SF,22,IND,10,1,143,1.0,3.3,0.308,0.0,0.0,0.0,1.0,3.3,0.308,0.8,2.0,0.375,2.0,4.5,6.5,2.5,1.3,1.0,0.8,9.8,2.8
Franklin Edwards,PG,25,LAC,16,0,198,6.5,12.0,0.545,0.0,0.0,0.0,6.5,12.0,0.545,3.5,4.4,0.792,0.5,2.0,2.5,6.9,3.1,0.0,3.1,1.8,16.5
James Edwards,C,29,PHO,70,58,1787,7.7,15.4,0.501,0.0,0.1,0.0,7.7,15.4,0.503,5.6,7.5,0.746,1.9,5.9,7.8,3.1,0.5,1.0,3.3,4.8,21.0
Craig Ehlo,SG,23,HOU,45,0,189,6.5,13.1,0.493,0.0,0.6,0.0,6.5,12.6,0.515,3.6,5.7,0.633,1.5,3.2,4.8,5.0,2.1,0.6,4.2,5.0,16.6
Dale Ellis,SF,24,DAL,72,4,1314,7.5,16.5,0.45399999999999996,1.2,3.0,0.385,6.4,13.5,0.47,2.1,2.8,0.74,2.7,3.8,6.5,1.5,1.3,0.2,1.6,3.6,18.3
Chris Engler,C,25,TOT,11,0,82,3.5,8.8,0.4,0.0,0.0,0.0,3.5,8.8,0.4,2.2,4.0,0.556,5.3,7.9,13.2,0.0,0.9,2.2,0.9,2.2,9.2
Alex English*,SF,31,DEN,81,81,2924,11.6,22.3,0.518,0.0,0.1,0.2,11.5,22.2,0.519,4.7,5.7,0.8290000000000001,2.5,3.1,5.6,4.2,1.2,0.6,3.1,3.2,27.8
Julius Erving*,SF,34,PHI,78,78,2535,8.7,17.6,0.494,0.0,0.2,0.214,8.6,17.4,0.49700000000000005,4.8,6.3,0.765,2.4,3.4,5.9,3.3,1.9,1.5,3.0,2.8,22.2
Mike Evans,SG,29,DEN,81,0,1437,8.1,16.6,0.489,1.4,3.9,0.363,6.7,12.6,0.528,2.8,3.3,0.863,0.7,2.3,3.0,5.8,1.6,0.3,3.3,4.4,20.4
Kenny Fields,SF,22,MIL,51,1,535,5.7,12.9,0.44,0.0,0.0,0.0,5.7,12.9,0.44,1.8,2.4,0.75,2.8,2.9,5.7,2.6,0.6,0.7,2.2,5.7,13.1
Vern Fleming,PG,22,IND,80,65,2486,6.3,13.4,0.47,0.0,0.1,0.0,6.3,13.3,0.47200000000000003,3.8,4.9,0.767,2.1,2.5,4.7,3.6,1.4,0.1,2.9,3.4,16.3
Sleepy Floyd,SG,24,GSW,82,82,2873,7.6,17.2,0.445,0.5,1.8,0.294,7.1,15.4,0.462,4.2,5.2,0.81,0.8,1.8,2.5,5.1,1.7,0.5,3.1,2.8,20.0
Phil Ford,PG,28,HOU,25,1,290,1.7,5.8,0.298,0.0,0.5,0.0,1.7,5.3,0.326,2.0,2.2,0.889,0.4,3.0,3.4,7.6,0.7,0.1,2.1,4.1,5.5
Rod Foster,PG,24,PHO,79,1,1318,7.8,17.4,0.45,1.1,3.4,0.325,6.7,13.9,0.48,2.3,3.0,0.755,0.7,1.4,2.2,5.1,1.7,0.0,3.2,4.7,19.0
World B. Free,SG,31,CLE,71,50,2249,9.7,21.3,0.45899999999999996,1.1,3.1,0.368,8.6,18.2,0.474,4.9,6.6,0.7490000000000001,1.0,2.4,3.4,5.1,1.2,0.3,2.2,2.6,25.6
Bill Garnett,PF,24,IND,65,13,1123,4.8,9.9,0.48100000000000004,0.0,0.1,0.0,4.8,9.9,0.484,3.8,5.6,0.69,3.1,6.0,9.2,2.1,0.9,0.5,2.9,6.3,13.4
George Gervin*,SG,32,SAS,72,69,2091,10.3,20.4,0.508,0.0,0.2,0.0,10.3,20.2,0.512,5.6,6.6,0.8440000000000001,1.4,2.7,4.0,3.1,1.1,0.8,3.4,3.6,26.2
Artis Gilmore*,C,35,SAS,81,81,2756,6.9,11.2,0.623,0.0,0.0,0.0,6.9,11.1,0.624,6.3,8.4,0.7490000000000001,3.0,8.0,11.1,1.7,0.5,2.3,3.1,4.0,20.2
Mike Glenn,SG,29,ATL,60,5,1126,7.3,12.4,0.588,0.0,0.1,0.0,7.3,12.3,0.591,2.0,2.4,0.816,0.6,2.0,2.6,3.9,0.9,0.0,1.8,2.4,16.6
Mike Gminski,C,25,NJN,81,54,2418,5.7,12.2,0.465,0.0,0.0,0.0,5.7,12.2,0.465,4.1,4.9,0.841,3.4,6.0,9.4,2.4,0.6,1.4,2.0,2.0,15.4
Lancaster Gordon,SG,22,LAC,63,1,682,5.8,15.1,0.38299999999999995,0.1,0.5,0.222,5.7,14.7,0.38799999999999996,2.0,2.6,0.755,1.4,1.8,3.2,4.6,1.7,0.3,3.6,3.2,13.7
Stewart Granger,PG,23,ATL,9,1,92,2.3,6.7,0.353,0.0,0.4,0.0,2.3,6.3,0.375,1.6,3.1,0.5,0.4,2.0,2.3,4.7,0.8,0.0,4.7,5.1,6.3
Butch Graves,SG,23,CLE,4,0,11,6.5,19.6,0.33299999999999996,0.0,3.3,0.0,6.5,16.4,0.4,3.3,16.4,0.2,0.0,6.5,6.5,3.3,3.3,0.0,3.3,13.1,16.4
Stuart Gray,C,21,IND,52,0,391,3.2,8.5,0.38,0.0,0.0,0.0,3.2,8.5,0.38,2.9,4.3,0.6809999999999999,2.7,8.7,11.3,1.4,0.8,1.3,4.7,7.5,9.4
Rickey Green,PG,30,UTA,77,77,2431,5.6,11.8,0.47700000000000004,0.1,0.3,0.3,5.6,11.5,0.48200000000000004,3.4,4.0,0.8690000000000001,0.5,2.3,2.8,8.8,2.0,0.0,2.6,1.9,14.8
Sidney Green,PF,24,CHI,48,1,740,5.3,12.2,0.43200000000000005,0.0,0.2,0.0,5.3,12.0,0.439,3.8,4.8,0.8059999999999999,3.5,8.5,12.0,1.4,0.5,0.7,3.3,5.0,14.4
Dave Greenwood,PF,27,CHI,61,28,1523,3.6,7.8,0.45799999999999996,0.0,0.0,0.0,3.6,7.8,0.45899999999999996,1.6,2.2,0.713,2.6,6.6,9.2,1.8,0.8,0.4,1.5,4.5,8.8
Kevin Grevey,SF,31,MIL,78,6,1182,5.8,12.9,0.44799999999999995,0.2,1.0,0.242,5.5,11.9,0.465,2.7,3.3,0.8220000000000001,0.8,2.3,3.1,2.9,0.9,0.1,1.7,2.6,14.5
Darrell Griffith,SG,26,UTA,78,78,2776,9.4,20.7,0.457,1.2,3.3,0.358,8.2,17.3,0.47600000000000003,2.8,3.9,0.725,1.6,2.9,4.5,3.2,1.7,0.4,3.2,2.3,22.9
Ernie Grunfeld,SF,29,NYK,69,0,1061,6.4,13.0,0.49,0.1,0.3,0.25,6.3,12.8,0.495,2.6,3.5,0.74,1.4,3.7,5.1,3.6,1.7,0.2,1.4,4.4,15.4
Bob Hansen,SG,24,UTA,54,4,646,6.1,12.5,0.489,0.1,0.4,0.14300000000000002,6.1,12.1,0.5,2.2,4.0,0.556,1.1,2.8,3.9,4.2,1.4,0.1,2.7,4.9,14.5
Bill Hanzlik,SF,27,DEN,80,1,1673,4.7,11.2,0.42100000000000004,0.0,0.3,0.067,4.7,10.9,0.43200000000000005,3.9,5.1,0.7559999999999999,1.9,2.6,4.5,4.5,1.8,0.6,2.5,6.3,13.4
Derek Harper,PG,23,DAL,82,1,2218,5.3,10.3,0.52,0.3,1.0,0.344,5.0,9.3,0.5379999999999999,1.8,2.5,0.721,0.8,2.5,3.2,5.8,2.3,0.6,2.0,3.1,12.8
Scott Hastings,PF,24,ATL,64,1,825,3.9,8.2,0.473,0.0,0.0,0.0,3.9,8.2,0.473,2.7,3.5,0.778,2.6,4.4,6.9,2.0,1.0,1.0,2.2,5.9,10.5
Steve Hayes,C,29,PHI,11,0,101,3.6,6.4,0.556,0.0,0.0,0.0,3.6,6.4,0.556,0.7,1.4,0.5,3.9,8.2,12.1,0.4,0.4,1.4,0.7,6.8,7.8
Gerald Henderson,PG,29,SEA,79,78,2648,5.8,12.1,0.479,0.1,0.5,0.237,5.7,11.6,0.49,2.7,3.5,0.78,1.0,1.6,2.6,7.6,1.9,0.1,3.1,2.7,14.4
Rod Higgins,SF,25,CHI,68,5,942,4.5,10.3,0.441,0.4,1.4,0.27,4.2,8.9,0.46799999999999997,2.3,3.4,0.667,2.1,3.5,5.6,2.8,0.8,0.5,1.9,3.5,11.8
Roy Hinson,PF,23,CLE,76,75,2344,7.1,14.2,0.503,0.0,0.0,0.0,7.1,14.2,0.504,4.2,5.8,0.721,2.9,6.3,9.2,1.0,0.8,2.7,2.6,4.8,18.4
Craig Hodges,SG,24,MIL,82,63,2496,5.2,10.6,0.49,0.7,1.9,0.348,4.5,8.6,0.523,1.5,1.9,0.815,1.1,1.6,2.7,5.0,1.4,0.0,1.9,3.8,12.6
Lionel Hollins,PG,31,HOU,80,60,1950,4.6,10.0,0.461,0.1,0.2,0.231,4.5,9.7,0.467,2.0,2.5,0.794,0.6,2.6,3.2,7.7,1.4,0.2,3.1,3.5,11.2
Mike Holton,SG,23,PHO,74,59,1761,5.3,11.8,0.446,0.3,0.9,0.311,5.0,10.9,0.45799999999999996,2.0,2.4,0.8140000000000001,0.6,2.1,2.7,4.0,1.2,0.1,2.5,2.9,12.8
Phil Hubbard,SF,28,CLE,76,55,2249,6.6,13.2,0.505,0.0,0.1,0.0,6.6,13.1,0.507,5.9,7.9,0.7509999999999999,3.4,4.2,7.7,1.8,1.3,0.1,2.8,4.1,19.2
Jay Humphries,SG,22,PHO,80,39,2062,4.9,10.9,0.446,0.1,0.3,0.2,4.8,10.6,0.45399999999999996,2.5,3.0,0.8290000000000001,0.6,2.3,2.9,6.1,1.9,0.1,2.9,3.6,12.3
Geoff Huston,PG,27,CLE,8,0,93,4.6,9.7,0.48,0.0,0.0,0.0,4.6,9.7,0.48,0.8,1.2,0.667,0.0,0.4,0.4,8.9,0.0,0.0,3.1,3.1,10.1
Marc Iavaroni,PF,28,TOT,69,43,1334,4.4,9.6,0.45799999999999996,0.0,0.1,0.0,4.4,9.4,0.46299999999999997,2.3,3.5,0.68,2.6,5.6,8.2,3.2,0.9,0.9,3.2,5.9,11.1
Dan Issel*,C,36,DEN,77,9,1684,7.8,16.9,0.45899999999999996,0.0,0.1,0.14300000000000002,7.7,16.8,0.462,5.5,6.8,0.8059999999999999,1.7,5.4,7.1,2.9,1.4,0.7,2.0,3.7,21.0
Ralph Jackson,PG,22,IND,1,0,12,3.0,9.0,0.33299999999999996,0.0,0.0,0.0,3.0,9.0,0.33299999999999996,0.0,0.0,0.0,3.0,0.0,3.0,12.0,6.0,0.0,3.0,3.0,6.0
Clemon Johnson,C,28,PHI,58,0,875,4.8,9.7,0.498,0.0,0.0,0.0,4.8,9.6,0.5,1.5,2.0,0.735,3.8,5.3,9.1,1.4,0.6,1.8,1.8,4.6,11.1
Dennis Johnson*,PG,30,BOS,80,77,2976,6.0,12.9,0.462,0.1,0.3,0.26899999999999996,5.9,12.6,0.467,3.2,3.7,0.853,1.1,2.7,3.8,6.6,1.2,0.5,2.6,2.7,15.2
