Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Bantom,PF,27,IND,81,0,2528,6.9,14.8,0.465,0,0,0,6.9,14.8,0.465,3.2,4.8,0.672,3.2,6.1,9.3,3.2,1.4,0.9,2.7,4.5,17.0
Tom Barker,C,23,TOT,39,0,476,5.1,11.8,0.436,0,0,0,5.1,11.8,0.436,2.0,2.8,0.73,3.4,5.6,9.0,1.1,0.8,0.8,2.6,5.7,12.3
Marvin Barnes,PF,26,BOS,38,0,796,6.0,12.3,0.491,0,0,0,6.0,12.3,0.491,1.9,3.0,0.652,2.6,5.4,8.0,2.4,1.7,1.8,3.1,6.5,14.0
Rick Barry*,SF,34,HOU,80,0,2566,6.5,14.0,0.461,0,0,0,6.5,14.0,0.461,2.2,2.4,0.9470000000000001,0.6,3.3,3.9,7.0,1.3,0.5,2.8,2.7,15.2
Tim Bassett,PF,27,NJN,82,0,1508,2.8,7.5,0.371,0,0,0,2.8,7.5,0.371,2.1,3.1,0.679,4.2,5.8,10.0,2.4,1.1,0.7,2.5,5.2,7.7
Butch Beard,PG,31,NYK,7,0,85,4.7,11.0,0.423,0,0,0,4.7,11.0,0.423,0.0,0.0,0.0,0.4,3.8,4.2,8.0,3.0,0.0,4.2,5.5,9.3
Ron Behagen,PF,28,TOT,15,0,165,6.1,13.5,0.452,0,0,0,6.1,13.5,0.452,2.2,2.8,0.769,2.8,6.3,9.2,1.5,0.9,0.2,2.4,7.9,14.4
Kent Benson,C,24,MIL,82,0,2132,7.0,13.5,0.518,0,0,0,7.0,13.5,0.518,3.0,4.1,0.735,3.2,6.7,9.9,3.4,1.5,1.4,2.6,4.7,17.0
Del Beshore,PG,22,MIL,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Bibby,PG,29,PHI,82,0,2538,5.2,12.3,0.423,0,0,0,5.2,12.3,0.423,3.8,4.8,0.794,1.0,2.4,3.5,5.3,1.0,0.1,2.8,2.8,14.2
Bob Bigelow,SF,25,SDC,29,0,413,3.1,7.8,0.4,0,0,0,3.1,7.8,0.4,1.1,1.8,0.619,1.3,2.7,4.0,2.2,1.0,0.2,1.6,3.2,7.4
Otis Birdsong,SG,23,KCK,82,0,2839,9.4,18.5,0.509,0,0,0,9.4,18.5,0.509,3.8,5.2,0.725,2.2,2.3,4.5,3.6,1.6,0.2,2.5,3.2,22.5
Ron Boone,SG,32,LAL,82,0,1583,5.9,12.9,0.455,0,0,0,5.9,12.9,0.455,2.0,2.4,0.865,1.2,2.1,3.3,3.5,1.5,0.3,3.3,3.9,13.8
Tom Boswell,PF,25,DEN,79,0,2201,5.3,9.9,0.532,0,0,0,5.3,9.9,0.532,3.2,4.6,0.6970000000000001,4.1,4.7,8.8,4.0,0.8,0.8,3.0,4.3,13.7
Dennis Boyd,PG,24,DET,5,0,40,2.7,10.8,0.25,0,0,0,2.7,10.8,0.25,0.0,0.0,0.0,0.0,1.8,1.8,6.3,0.0,0.0,5.4,4.5,5.4
Winford Boynes,SG,21,NJN,69,0,1176,7.8,18.2,0.43,0,0,0,7.8,18.2,0.43,4.1,5.2,0.787,1.8,2.9,4.7,2.3,1.3,0.2,3.6,3.6,19.7
Alonzo Bradley,SF,25,HOU,34,0,245,5.4,12.9,0.42,0,0,0,5.4,12.9,0.42,3.2,4.8,0.667,1.9,4.8,6.8,2.5,0.7,0.1,2.5,4.8,14.1
Mike Bratz,PG,23,PHO,77,0,1297,6.7,14.8,0.45399999999999996,0,0,0,6.7,14.8,0.45399999999999996,3.9,4.7,0.818,1.5,2.4,3.9,5.0,1.8,0.2,3.7,4.2,17.3
Jim Brewer,PF,27,TOT,80,0,1611,3.2,7.1,0.442,0,0,0,3.2,7.1,0.442,0.6,1.4,0.413,3.6,7.1,10.6,1.9,1.4,1.5,2.2,3.9,6.9
Ron Brewer,SG,23,POR,81,0,2454,6.4,12.9,0.494,0,0,0,6.4,12.9,0.494,3.1,3.8,0.82,1.3,2.1,3.4,2.4,1.5,1.2,2.2,2.7,15.8
Junior Bridgeman,SG,25,MIL,82,0,1963,9.9,19.6,0.506,0,0,0,9.9,19.6,0.506,3.5,4.2,0.8290000000000001,2.1,3.4,5.4,3.0,1.6,0.8,2.5,3.4,23.3
Allan Bristow,SF,27,SAS,74,0,1324,4.7,9.6,0.49200000000000005,0,0,0,4.7,9.6,0.49200000000000005,3.4,4.1,0.8320000000000001,2.2,4.5,6.7,6.3,1.5,0.4,2.9,4.2,12.8
Fred Brown,PG,30,SEA,77,0,1961,8.2,17.5,0.469,0,0,0,8.2,17.5,0.469,3.4,3.8,0.888,0.7,2.5,3.2,4.8,2.2,0.4,3.0,2.6,19.7
John Brown,SF,27,CHI,77,0,1265,4.3,9.0,0.479,0,0,0,4.3,9.0,0.479,2.4,2.8,0.857,2.4,4.4,6.8,3.0,0.5,0.3,2.5,5.1,11.0
Joe Bryant,PF,24,PHI,70,0,1064,6.9,16.2,0.429,0,0,0,6.9,16.2,0.429,4.2,5.8,0.7240000000000001,3.2,5.5,8.8,3.5,1.7,0.3,3.9,5.8,18.0
Quinn Buckner,PG,24,MIL,81,0,1757,5.1,11.3,0.45399999999999996,0,0,0,5.1,11.3,0.45399999999999996,1.6,2.6,0.632,1.2,3.1,4.3,9.6,3.2,0.3,4.3,4.6,11.9
Greg Bunch,SF,22,NYK,12,0,97,3.3,9.6,0.34600000000000003,0,0,0,3.3,9.6,0.34600000000000003,3.7,4.5,0.833,3.3,3.0,6.3,1.5,1.1,1.1,1.9,3.7,10.4
Tom Burleson,C,26,KCK,56,0,927,6.1,13.3,0.45899999999999996,0,0,0,6.1,13.3,0.45899999999999996,4.7,6.6,0.716,3.3,7.7,10.9,1.9,1.0,2.3,2.5,7.1,16.9
Don Buse,PG,28,PHO,82,0,2544,4.0,8.2,0.495,0,0,0,4.0,8.2,0.495,1.0,1.3,0.769,0.6,2.4,3.1,5.0,2.2,0.3,1.4,2.1,9.1
Marty Byrnes,SF,22,TOT,79,0,1264,5.3,11.1,0.48100000000000004,0,0,0,5.3,11.1,0.48100000000000004,3.0,4.4,0.688,2.6,2.9,5.4,3.0,0.8,0.3,3.4,3.2,13.7
Corky Calhoun,SF,28,IND,81,0,1332,4.1,9.1,0.457,0,0,0,4.1,9.1,0.457,1.9,2.3,0.8370000000000001,1.7,4.7,6.4,2.8,1.0,0.5,1.5,5.1,10.2
Austin Carr,SG,30,CLE,82,0,2714,7.3,15.4,0.475,0,0,0,7.3,15.4,0.475,3.9,4.7,0.816,2.1,1.8,3.8,2.9,1.0,0.2,2.3,2.8,18.5
Kenny Carr,PF,23,LAL,72,0,1149,7.0,14.1,0.5,0,0,0,7.0,14.1,0.5,2.6,4.3,0.606,2.2,7.0,9.1,1.9,1.2,1.0,3.6,4.8,16.7
M.L. Carr,SF,28,DET,80,0,3207,6.6,12.8,0.514,0,0,0,6.6,12.8,0.514,3.6,4.9,0.743,2.5,4.2,6.6,2.9,2.2,0.5,2.9,3.1,16.8
Ron Carter,SG,22,LAL,46,0,332,5.9,13.4,0.435,0,0,0,5.9,13.4,0.435,3.9,5.9,0.667,2.3,2.6,4.9,2.7,1.8,0.8,4.3,5.9,15.6
Harvey Catchings,C,27,TOT,57,0,948,3.9,9.2,0.42,0,0,0,3.9,9.2,0.42,2.3,3.0,0.769,3.8,7.6,11.5,1.8,0.9,3.5,3.3,5.0,10.0
Don Chaney,SG,32,BOS,65,0,1074,5.8,13.9,0.42,0,0,0,5.8,13.9,0.42,1.2,1.4,0.857,2.1,2.6,4.7,2.5,2.4,0.4,2.2,5.6,12.9
Maurice Cheeks*,PG,22,PHI,82,0,2409,4.4,8.5,0.51,0,0,0,4.4,8.5,0.51,1.5,2.1,0.721,0.9,2.9,3.8,6.4,2.6,0.2,2.9,3.0,10.2
Phil Chenier,SG,28,WSB,27,0,385,6.5,14.8,0.43700000000000006,0,0,0,6.5,14.8,0.43700000000000006,1.7,2.6,0.643,0.3,1.6,1.9,2.9,0.4,0.5,2.9,2.6,14.6
Jim Chones,C,29,CLE,82,0,2850,6.0,13.6,0.44,0,0,0,6.0,13.6,0.44,2.0,2.7,0.735,3.3,7.4,10.6,2.3,0.6,1.3,2.4,3.5,13.9
Jim Cleamons,PG,29,NYK,79,0,2390,4.7,9.9,0.473,0,0,0,4.7,9.9,0.473,2.0,2.6,0.76,1.0,2.4,3.4,5.7,1.1,0.2,2.1,2.2,11.3
E.C. Coleman,PF,28,HOU,6,0,39,4.6,6.5,0.7140000000000001,0,0,0,4.6,6.5,0.7140000000000001,0.9,0.9,1.0,0.9,5.5,6.5,0.9,1.8,0.0,0.0,10.2,10.2
Doug Collins,SG,27,PHI,47,0,1595,8.1,16.2,0.499,0,0,0,8.1,16.2,0.499,4.5,5.6,0.8140000000000001,0.8,2.0,2.8,4.3,1.2,0.5,3.0,3.1,20.7
Michael Cooper,SG,22,LAL,3,0,7,15.4,30.9,0.5,0,0,0,15.4,30.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.1,5.1,30.9
Wayne Cooper,C,22,GSW,65,0,795,5.8,13.3,0.43700000000000006,0,0,0,5.8,13.3,0.43700000000000006,1.9,2.8,0.672,4.1,8.6,12.7,1.0,0.3,2.0,2.4,5.3,13.4
Dave Corzine,C,22,WSB,59,0,532,4.3,8.0,0.534,0,0,0,4.3,8.0,0.534,3.3,4.3,0.778,3.5,6.4,9.9,3.3,0.7,0.9,3.6,4.5,11.8
Dave Cowens*,C,30,BOS,68,0,2517,7.0,14.4,0.483,0,0,0,7.0,14.4,0.483,2.2,2.7,0.807,2.2,7.2,9.3,3.5,1.1,0.7,2.5,3.8,16.1
Wesley Cox,SF,24,GSW,31,0,360,5.3,12.3,0.431,0,0,0,5.3,12.3,0.431,4.0,9.2,0.435,1.8,4.5,6.3,1.1,1.3,0.5,4.4,6.8,14.6
Charlie Criss,PG,30,ATL,54,0,879,4.5,11.8,0.377,0,0,0,4.5,11.8,0.377,2.7,3.5,0.779,0.8,1.7,2.5,5.7,1.7,0.1,3.2,2.9,11.7
Geoff Crompton,C,23,DEN,20,0,88,4.1,10.6,0.385,0,0,0,4.1,10.6,0.385,2.5,4.9,0.5,2.5,7.0,9.4,2.0,0.0,1.2,4.9,7.8,10.6
Louie Dampier*,PG,34,SAS,70,0,760,5.8,11.9,0.49,0,0,0,5.8,11.9,0.49,1.4,1.8,0.7440000000000001,0.7,2.3,3.0,5.9,1.7,0.4,1.8,2.0,13.0
Bob Dandridge,SF,31,WSB,78,0,2629,8.6,17.3,0.499,0,0,0,8.6,17.3,0.499,4.5,5.5,0.825,1.5,4.6,6.1,5.0,1.0,0.8,3.0,3.5,21.8
Adrian Dantley*,SF,22,LAL,60,0,1775,7.6,14.9,0.51,0,0,0,7.6,14.9,0.51,5.9,6.9,0.8540000000000001,2.7,4.3,6.9,2.8,1.3,0.2,3.1,3.3,21.1
Brad Davis,PG,23,TOT,27,0,298,3.7,6.6,0.564,0,0,0,3.7,6.6,0.564,1.9,2.8,0.696,0.1,1.9,2.1,6.3,1.9,0.2,2.1,3.9,9.4
Harry Davis,SF,23,CLE,40,0,394,6.0,14.0,0.431,0,0,0,6.0,14.0,0.431,2.7,3.9,0.698,2.5,3.6,6.0,1.5,1.2,0.7,2.1,6.0,14.8
Johnny Davis,PG,23,IND,79,0,2971,6.8,15.0,0.456,0,0,0,6.8,15.0,0.456,3.8,4.8,0.7929999999999999,0.8,1.5,2.3,5.5,1.2,0.3,2.6,2.1,17.5
Walter Davis,SF,24,PHO,79,0,2437,11.3,20.1,0.561,0,0,0,11.3,20.1,0.561,5.0,6.0,0.831,1.6,3.9,5.5,5.0,2.2,0.4,4.3,3.7,27.6
Darryl Dawkins,C,22,PHI,78,0,2035,7.6,14.7,0.517,0,0,0,7.6,14.7,0.517,2.8,4.2,0.672,2.2,9.0,11.2,2.3,0.6,2.5,3.5,5.2,18.0
Coby Dietrick,C,30,SAS,76,0,1487,5.1,9.7,0.523,0,0,0,5.1,9.7,0.523,1.9,2.4,0.7979999999999999,2.1,5.5,7.6,4.8,1.7,0.9,2.2,5.0,12.0
Jacky Dorsey,SF,24,HOU,20,0,108,8.0,14.3,0.5579999999999999,0,0,0,8.0,14.3,0.5579999999999999,2.7,5.3,0.5,4.0,3.7,7.7,0.7,0.3,0.7,2.7,8.3,18.7
Leon Douglas,C,24,DET,78,0,2215,5.6,11.3,0.49,0,0,0,5.6,11.3,0.49,3.4,5.3,0.634,4.0,6.8,10.8,1.2,0.6,0.9,3.1,5.2,14.5
John Drew,SF,24,ATL,79,0,2410,9.7,20.5,0.473,0,0,0,9.7,20.5,0.473,7.4,10.1,0.731,3.4,4.4,7.8,1.8,1.9,0.2,3.2,5.0,26.8
Charles Dudley,PG,28,CHI,43,0,684,2.4,6.6,0.36,0,0,0,2.4,6.6,0.36,1.5,2.2,0.667,1.3,3.2,4.5,6.1,1.7,0.1,3.4,4.3,6.2
Mike Dunleavy,SG,24,HOU,74,0,1486,5.2,10.3,0.506,0,0,0,5.2,10.3,0.506,3.9,4.5,0.8640000000000001,0.7,2.4,3.1,7.8,1.4,0.1,3.1,4.1,14.3
T.R. Dunn,SG,23,POR,80,0,1828,4.8,10.8,0.44799999999999995,0,0,0,4.8,10.8,0.44799999999999995,2.4,3.1,0.772,2.9,3.9,6.8,2.0,1.7,0.5,1.8,3.3,12.1
James Edwards,C,23,IND,82,0,2546,7.6,15.1,0.501,0,0,0,7.6,15.1,0.501,4.2,6.2,0.6759999999999999,2.5,7.3,9.8,1.3,0.8,1.5,2.3,5.1,19.3
Bob Elliott,PF,23,NJN,14,0,282,5.2,9.3,0.562,0,0,0,5.2,9.3,0.562,5.2,7.1,0.732,2.0,5.1,7.1,2.8,0.8,0.5,3.3,4.3,15.7
Bo Ellis,PF,24,DEN,42,0,269,5.6,12.3,0.457,0,0,0,5.6,12.3,0.457,3.9,4.8,0.8059999999999999,2.3,6.0,8.3,1.3,1.3,1.7,2.9,6.0,15.1
Len Elmore,C,26,IND,80,0,1264,4.0,9.7,0.406,0,0,0,4.0,9.7,0.406,1.6,2.2,0.718,3.3,8.2,11.4,2.1,1.8,2.3,2.1,5.2,9.5
Alex English*,SF,25,IND,81,0,2696,7.5,14.7,0.511,0,0,0,7.5,14.7,0.511,2.3,3.1,0.752,3.4,5.4,8.7,3.6,0.9,1.0,2.6,2.9,17.3
Ray Epps,SF,22,GSW,13,0,72,5.0,11.5,0.435,0,0,0,5.0,11.5,0.435,3.0,4.0,0.75,0.0,2.5,2.5,1.0,0.5,0.0,1.0,3.5,13.0
Julius Erving*,SF,28,PHI,78,0,2802,9.2,18.7,0.491,0,0,0,9.2,18.7,0.491,4.8,6.4,0.745,2.5,4.7,7.2,4.6,1.7,1.3,4.0,2.7,23.2
Chris Ford,SG,30,TOT,81,0,2737,7.1,15.0,0.47100000000000003,0,0,0,7.1,15.0,0.47100000000000003,2.3,3.0,0.758,1.6,2.0,3.6,4.9,1.5,0.3,2.8,2.7,16.4
Don Ford,PF,26,LAL,79,0,1540,5.3,10.5,0.507,0,0,0,5.3,10.5,0.507,1.7,2.1,0.809,1.9,4.3,6.3,2.4,1.2,0.6,2.2,4.1,12.3
Phil Ford,PG,22,KCK,79,0,2723,6.2,13.3,0.465,0,0,0,6.2,13.3,0.465,4.3,5.3,0.813,0.4,2.0,2.4,9.0,2.3,0.1,4.3,3.2,16.7
Bayard Forrest,C,24,PHO,75,0,1243,3.4,7.9,0.434,0,0,0,3.4,7.9,0.434,1.8,3.3,0.539,3.2,5.9,9.1,4.8,0.8,1.1,3.1,4.4,8.6
Walt Frazier*,PG,33,CLE,12,0,279,7.0,15.7,0.44299999999999995,0,0,0,7.0,15.7,0.44299999999999995,2.7,3.5,0.778,0.9,1.7,2.6,4.1,1.7,0.3,2.8,2.8,16.6
World B. Free,PG,25,SDC,78,0,2954,9.7,20.1,0.48100000000000004,0,0,0,9.7,20.1,0.48100000000000004,8.0,10.5,0.7559999999999999,1.5,2.1,3.7,4.1,1.4,0.4,3.6,3.1,27.3
Terry Furlow,SG,24,TOT,78,0,1686,8.3,17.2,0.483,0,0,0,8.3,17.2,0.483,3.5,4.2,0.836,1.6,1.9,3.6,3.9,1.2,0.6,2.9,2.6,20.0
Mike Gale,SG,28,SAS,82,0,2121,4.8,10.4,0.46399999999999997,0,0,0,4.8,10.4,0.46399999999999997,1.5,1.8,0.843,0.7,2.5,3.2,6.3,2.6,0.7,2.6,3.3,11.2
Gus Gerard,SF,25,TOT,58,0,465,6.5,15.0,0.433,0,0,0,6.5,15.0,0.433,3.9,7.0,0.5489999999999999,3.1,4.5,7.6,1.6,1.5,1.0,2.8,5.7,16.9
George Gervin*,SF,26,SAS,80,0,2888,11.8,21.8,0.541,0,0,0,11.8,21.8,0.541,5.9,7.1,0.826,1.8,3.2,5.0,2.7,1.7,1.1,3.6,3.4,29.5
John Gianelli,C,28,MIL,82,0,2057,4.5,9.2,0.486,0,0,0,4.5,9.2,0.486,1.3,1.8,0.706,2.1,5.0,7.1,2.8,0.8,1.0,1.9,3.4,10.2
Artis Gilmore*,C,29,CHI,82,0,3265,8.3,14.4,0.575,0,0,0,8.3,14.4,0.575,4.8,6.5,0.7390000000000001,3.2,8.3,11.5,3.0,0.6,1.7,3.4,3.1,21.4
Jack Givens,SF,22,ATL,74,0,1347,6.3,15.1,0.415,0,0,0,6.3,15.1,0.415,2.7,3.6,0.7559999999999999,2.6,3.1,5.7,2.2,1.9,0.5,2.0,3.2,15.2
Mike Glenn,SG,23,NYK,75,0,1171,8.1,14.9,0.541,0,0,0,8.1,14.9,0.541,1.8,1.9,0.905,0.9,1.7,2.5,4.2,1.1,0.2,2.0,3.5,17.9
Glen Gondrezick,SF,23,NYK,75,0,1602,3.6,7.3,0.494,0,0,0,3.6,7.3,0.494,1.2,2.2,0.5670000000000001,3.3,6.2,9.5,2.4,2.2,0.4,2.1,5.1,8.5
Gail Goodrich*,SG,35,NOJ,74,0,2130,6.5,14.4,0.449,0,0,0,6.5,14.4,0.449,2.9,3.4,0.853,1.1,1.9,3.1,6.0,1.5,0.2,3.1,3.0,15.9
Mike Green,C,27,SAS,76,0,1641,5.2,10.5,0.493,0,0,0,5.2,10.5,0.493,2.2,3.2,0.701,2.9,4.9,7.8,2.5,0.8,2.7,2.0,5.0,12.5
Rickey Green,PG,24,DET,27,0,431,5.6,14.8,0.379,0,0,0,5.6,14.8,0.379,3.8,5.6,0.672,1.3,2.1,3.3,5.3,2.1,0.1,3.7,3.1,15.0
Steve Green,SF,25,IND,39,0,265,5.7,12.1,0.47200000000000003,0,0,0,5.7,12.1,0.47200000000000003,2.7,4.6,0.588,3.0,4.1,7.1,2.9,1.5,0.4,2.3,5.3,14.1
Tommie Green,PG,22,NOJ,59,0,809,4.1,10.5,0.38799999999999996,0,0,0,4.1,10.5,0.38799999999999996,2.1,2.8,0.762,0.9,2.1,3.0,6.2,2.7,0.3,4.0,4.9,10.3
Kevin Grevey,SF,25,WSB,65,0,1856,8.1,17.9,0.45299999999999996,0,0,0,8.1,17.9,0.45299999999999996,3.4,4.3,0.772,1.7,2.8,4.5,3.0,0.9,0.3,2.3,3.1,19.6
Paul Griffin,PF,25,NOJ,77,0,1398,2.7,5.7,0.475,0,0,0,2.7,5.7,0.475,2.3,3.8,0.619,3.2,6.8,10.1,3.6,1.4,0.9,3.0,5.1,7.8
Bob Gross,SF,25,POR,53,0,1441,5.2,11.1,0.47200000000000003,0,0,0,5.2,11.1,0.47200000000000003,2.4,3.0,0.807,2.6,3.6,6.2,4.6,1.7,1.2,3.0,4.0,12.8
Ernie Grunfeld,SF,23,MIL,82,0,1778,6.6,13.4,0.493,0,0,0,6.6,13.4,0.493,3.9,5.1,0.7609999999999999,2.5,4.8,7.3,4.4,1.2,0.3,2.9,4.5,17.1
Lars Hansen,C,24,SEA,15,0,205,5.1,10.0,0.509,0,0,0,5.1,10.0,0.509,3.2,5.4,0.581,3.9,6.5,10.4,2.5,0.2,0.2,1.6,4.9,13.3
James Hardy,SF,22,NOJ,68,0,1456,4.8,10.5,0.46,0,0,0,4.8,10.5,0.46,1.5,2.2,0.693,3.0,4.7,7.7,1.6,1.3,1.5,2.3,3.3,11.2
Joe Hassett,SG,23,SEA,55,0,463,7.8,16.4,0.474,0,0,0,7.8,16.4,0.474,1.8,1.8,1.0,1.0,2.5,3.5,3.3,1.1,0.3,2.5,4.5,17.3
Steve Hawes,PF,28,ATL,81,0,2205,6.1,12.3,0.49200000000000005,0,0,0,6.1,12.3,0.49200000000000005,1.8,2.2,0.818,3.1,6.5,9.6,3.0,1.3,0.8,2.4,4.3,13.9
Bubbles Hawkins,SG,24,DET,4,0,28,7.7,20.6,0.375,0,0,0,7.7,20.6,0.375,7.7,7.7,1.0,3.9,3.9,7.7,5.1,6.4,0.0,2.6,9.0,23.1
Elvin Hayes*,PF,33,WSB,82,0,3105,8.3,17.1,0.48700000000000004,0,0,0,8.3,17.1,0.48700000000000004,4.0,6.2,0.654,3.6,7.9,11.5,1.7,0.9,2.2,2.7,3.6,20.7
Spencer Haywood*,PF,29,TOT,68,0,2361,9.1,18.4,0.494,0,0,0,9.1,18.4,0.494,3.5,4.5,0.7909999999999999,2.6,5.5,8.1,1.9,0.6,1.3,3.0,3.6,21.7
Gar Heard,PF,30,PHO,63,0,1213,4.8,10.9,0.441,0,0,0,4.8,10.9,0.441,2.1,3.1,0.6890000000000001,2.9,7.5,10.4,1.8,1.6,1.7,1.8,4.2,11.7
Tom Henderson,PG,27,WSB,70,0,2081,5.2,11.1,0.466,0,0,0,5.2,11.1,0.466,2.7,3.4,0.8,0.9,1.9,2.8,7.2,1.5,0.2,2.6,2.1,13.0
Keith Herron,SG,22,ATL,14,0,81,6.2,21.3,0.292,0,0,0,6.2,21.3,0.292,5.3,5.8,0.9229999999999999,1.8,2.7,4.4,1.3,2.7,0.9,2.2,4.9,17.8
Phil Hicks,SF,26,DEN,20,0,128,5.1,12.1,0.419,0,0,0,5.1,12.1,0.419,0.8,1.4,0.6,3.7,4.2,7.9,2.3,1.4,0.0,3.7,5.6,11.0
Kenny Higgs,PG,24,CLE,68,0,1050,4.4,9.6,0.455,0,0,0,4.4,9.6,0.455,2.9,3.8,0.7659999999999999,0.6,2.9,3.5,4.8,2.3,0.4,1.6,6.0,11.6
Armond Hill,PG,25,ATL,82,0,2527,4.2,9.7,0.434,0,0,0,4.2,9.7,0.434,3.5,4.1,0.8540000000000001,0.6,1.8,2.3,6.8,1.5,0.2,2.9,4.2,11.9
Darnell Hillman,PF,29,KCK,78,0,1618,4.7,9.5,0.493,0,0,0,4.7,9.5,0.493,2.8,5.0,0.5579999999999999,3.1,6.5,9.6,2.0,1.1,1.5,3.0,6.4,12.2
Wilbur Holland,SG,27,CHI,82,0,2483,6.5,13.6,0.473,0,0,0,6.5,13.6,0.473,2.0,2.6,0.8009999999999999,1.1,2.6,3.7,4.8,1.8,0.2,2.7,3.5,14.9
Lionel Hollins,PG,25,POR,64,0,1967,7.4,16.2,0.45399999999999996,0,0,0,7.4,16.2,0.45399999999999996,3.1,4.0,0.778,0.6,2.1,2.7,5.9,2.1,0.4,4.1,3.6,17.9
Essie Hollis,SF,23,DET,25,0,154,7.0,17.5,0.4,0,0,0,7.0,17.5,0.4,2.1,2.8,0.75,4.9,5.6,10.5,1.4,2.6,0.2,3.3,6.5,16.1
Otis Howard,PF,22,TOT,14,0,113,7.6,17.8,0.429,0,0,0,7.6,17.8,0.429,3.5,7.3,0.478,5.7,7.3,13.1,1.6,0.6,0.6,2.2,7.6,18.8
Lou Hudson,SG,34,LAL,78,0,1686,7.0,13.6,0.517,0,0,0,7.0,13.6,0.517,2.3,2.6,0.887,1.4,1.6,3.0,3.0,1.2,0.4,2.1,2.8,16.4
Kim Hughes,C,26,DEN,81,0,1086,3.2,6.0,0.5379999999999999,0,0,0,3.2,6.0,0.5379999999999999,0.6,1.5,0.4,3.7,7.4,11.1,2.5,1.9,3.4,2.6,7.1,7.1
Dan Issel*,C,30,DEN,81,0,2742,7.0,13.5,0.517,0,0,0,7.0,13.5,0.517,4.1,5.5,0.754,3.2,6.5,9.7,3.3,0.8,0.6,2.2,3.1,18.1
Phil Jackson*,PF,33,NJN,59,0,1070,4.8,10.2,0.475,0,0,0,4.8,10.2,0.475,2.9,3.5,0.8190000000000001,2.0,4.0,6.0,2.9,1.5,0.7,2.6,5.7,12.6
Aaron James,SF,26,NOJ,73,0,1417,7.9,16.0,0.494,0,0,0,7.9,16.0,0.494,2.7,3.6,0.75,2.5,3.8,6.3,2.0,0.7,0.5,2.8,5.1,18.5
Charles Johnson,SG,29,WSB,82,0,1819,6.8,15.6,0.435,0,0,0,6.8,15.6,0.435,1.3,1.6,0.848,1.4,2.6,4.0,3.5,1.9,0.1,1.7,3.2,14.9
Clemon Johnson,C,22,POR,74,0,794,4.6,9.8,0.47,0,0,0,4.6,9.8,0.47,1.6,3.4,0.486,3.8,6.5,10.2,3.5,1.0,1.6,2.9,5.5,10.9
