Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Stacey Augmon,SG,29,POR,71,23,1445,3.8,9.3,0.414,0.0,0.2,0.14300000000000002,3.8,9.1,0.419,2.3,3.9,0.603,2.6,3.3,5.9,2.2,1.4,0.8,2.0,3.6,10.0
Isaac Austin,C,28,TOT,78,50,2266,6.5,13.8,0.466,0.0,0.1,0.0,6.5,13.7,0.47,3.9,5.8,0.669,3.2,5.7,8.8,2.8,1.0,0.9,3.3,3.7,16.8
Vin Baker,C,26,SEA,82,82,2944,7.7,14.2,0.542,0.0,0.1,0.14300000000000002,7.7,14.1,0.545,3.8,6.4,0.591,3.5,4.5,8.0,1.9,1.1,1.1,2.1,3.4,19.2
Charles Barkley*,PF,34,HOU,68,41,2243,5.8,11.9,0.485,0.3,1.3,0.214,5.5,10.6,0.52,4.8,6.4,0.746,3.9,8.9,12.7,3.5,1.1,0.4,2.4,3.0,16.6
Dana Barros,PG,30,BOS,80,15,1686,6.0,13.0,0.461,2.1,5.3,0.40700000000000003,3.9,7.8,0.499,2.6,3.1,0.847,0.6,2.7,3.3,6.1,1.8,0.1,2.3,2.6,16.7
Brent Barry,SG,26,TOT,58,36,1600,4.8,11.4,0.42100000000000004,2.0,5.2,0.39299999999999996,2.8,6.2,0.444,2.6,3.0,0.858,0.7,3.2,3.8,3.4,1.4,0.6,2.3,2.7,14.2
Drew Barry,PG,24,ATL,27,0,256,2.5,5.3,0.474,1.3,3.0,0.429,1.3,2.4,0.529,1.5,1.8,0.846,0.7,4.2,4.9,6.9,1.4,0.1,4.2,3.9,7.9
Jon Barry,SG,28,LAL,49,1,374,3.7,10.0,0.365,1.7,5.9,0.295,1.9,4.1,0.465,2.6,2.8,0.9309999999999999,0.8,2.8,3.6,4.9,2.3,0.3,2.1,3.2,11.6
Tony Battie,PF,21,DEN,65,49,1506,5.6,12.5,0.446,0.1,0.3,0.214,5.5,12.2,0.452,1.7,2.5,0.7020000000000001,3.3,5.1,8.4,1.4,1.3,1.6,2.3,4.8,13.0
Corey Beck,PG,26,CHH,59,14,738,3.6,7.8,0.45899999999999996,0.1,0.2,0.5,3.5,7.6,0.45799999999999996,2.1,2.9,0.7290000000000001,1.3,3.1,4.4,4.8,1.6,0.3,3.4,4.9,9.3
Benoit Benjamin,C,33,PHI,14,0,197,4.0,7.5,0.537,0.0,0.0,0.0,4.0,7.5,0.537,3.5,5.5,0.633,3.3,6.4,9.7,0.5,0.7,0.7,2.2,4.8,11.5
Mario Bennett,PF,24,LAL,45,4,354,8.1,13.7,0.593,0.1,0.2,0.5,8.0,13.5,0.594,1.6,4.5,0.364,6.1,6.7,12.8,1.8,1.9,1.1,2.1,6.2,18.0
David Benoit,SF,29,TOT,77,0,1123,4.9,13.1,0.373,1.8,5.4,0.324,3.1,7.6,0.408,2.0,2.4,0.8240000000000001,1.9,4.6,6.5,0.8,1.1,0.6,1.7,5.0,13.5
Travis Best,PG,25,IND,82,0,1547,4.7,11.2,0.419,0.5,1.6,0.3,4.2,9.5,0.439,2.6,3.0,0.855,0.7,2.2,2.8,6.5,2.0,0.1,2.6,4.5,12.4
Chauncey Billups,PG,21,TOT,80,70,2216,4.5,12.2,0.374,1.7,5.3,0.32899999999999996,2.8,6.9,0.408,3.7,4.3,0.85,1.0,2.1,3.1,5.1,1.7,0.1,2.8,2.8,14.5
Mookie Blaylock,PG,30,ATL,70,69,2700,4.9,12.5,0.392,1.2,4.5,0.26899999999999996,3.7,8.1,0.46,1.3,1.8,0.7090000000000001,1.1,3.5,4.5,6.3,2.4,0.3,2.3,1.6,12.3
Corie Blount,PF,29,LAL,70,3,1029,3.7,6.5,0.5720000000000001,0.0,0.1,0.0,3.7,6.4,0.585,1.4,2.7,0.5,4.0,6.4,10.4,1.3,1.0,0.9,1.8,5.5,8.9
Muggsy Bogues,PG,33,TOT,61,31,1570,3.2,7.4,0.43700000000000006,0.1,0.4,0.25,3.1,7.0,0.446,1.4,1.6,0.897,0.7,2.3,3.0,7.6,1.5,0.1,2.4,1.3,8.0
Etdrick Bohannon,PF,24,IND,5,0,11,0.0,13.1,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,6.5,13.1,19.6,3.3,0.0,6.5,9.8,9.8,0.0
Keith Booth,SF,23,CHI,6,0,17,4.2,12.7,0.33299999999999996,0.0,2.1,0.0,4.2,10.6,0.4,12.7,12.7,1.0,4.2,4.2,8.5,2.1,0.0,0.0,6.4,6.4,21.2
Bruce Bowen,SF,26,BOS,61,9,1305,3.4,8.2,0.409,0.6,1.6,0.33899999999999997,2.8,6.6,0.42700000000000005,2.1,3.4,0.623,2.2,2.6,4.8,2.2,2.4,0.8,1.4,4.8,9.4
Anthony Bowie,SG,34,NYK,27,3,224,5.1,9.5,0.542,0.5,0.6,0.75,4.7,8.8,0.527,1.3,1.4,0.889,1.4,2.7,4.2,1.8,1.0,0.3,1.1,4.0,12.1
Shawn Bradley,C,25,DAL,64,46,1822,5.9,14.0,0.42200000000000004,0.0,0.1,0.33299999999999996,5.9,14.0,0.42200000000000004,2.6,3.6,0.722,3.2,7.0,10.2,1.2,1.0,4.2,1.9,4.2,14.4
Terrell Brandon,PG,27,MIL,50,48,1784,6.8,14.8,0.46399999999999997,0.6,1.9,0.33299999999999996,6.2,12.9,0.483,2.7,3.1,0.846,0.5,3.1,3.6,7.8,2.2,0.3,2.9,2.4,17.0
Tim Breaux,SF,27,MIL,6,0,30,4.8,13.2,0.364,1.2,3.6,0.33299999999999996,3.6,9.6,0.375,1.2,2.4,0.5,0.0,2.4,2.4,2.4,2.4,1.2,1.2,1.2,12.0
Scott Brooks,PG,32,CLE,43,0,312,3.2,7.6,0.424,0.6,1.3,0.455,2.7,6.3,0.418,2.1,2.3,0.9,0.7,2.8,3.5,5.7,2.1,0.3,1.4,2.9,9.1
Chucky Brown,SF,29,ATL,77,8,1202,4.8,11.1,0.433,0.1,0.2,0.25,4.8,10.9,0.43700000000000006,1.9,2.6,0.7240000000000001,1.7,3.8,5.5,1.6,0.7,0.4,1.5,3.0,11.6
Dee Brown,SG,29,TOT,72,12,1719,5.2,11.8,0.43799999999999994,2.3,5.7,0.39899999999999997,2.9,6.1,0.474,1.2,1.5,0.8170000000000001,0.5,2.7,3.2,3.2,1.7,0.5,1.5,2.6,13.8
P.J. Brown,PF,28,MIA,74,74,2362,4.2,9.0,0.47100000000000003,0.0,0.0,0.0,4.2,9.0,0.47100000000000003,2.3,3.0,0.7659999999999999,3.6,6.1,9.7,1.6,1.0,1.5,1.5,4.0,10.8
Randy Brown,PG,29,CHI,71,6,1147,3.6,9.5,0.384,0.0,0.2,0.0,3.6,9.3,0.391,1.8,2.4,0.718,1.1,1.9,3.0,4.7,2.2,0.4,2.0,3.7,9.0
Rick Brunson,PG,25,POR,38,10,622,2.8,8.2,0.348,1.3,3.5,0.361,1.6,4.6,0.33799999999999997,2.4,3.6,0.677,0.8,2.4,3.2,5.8,1.4,0.2,3.0,3.2,9.4
Kobe Bryant,SG,19,LAL,79,1,2056,6.8,16.0,0.428,1.3,3.9,0.341,5.5,12.1,0.456,6.4,8.0,0.794,1.4,2.9,4.2,3.5,1.3,0.7,2.7,3.2,21.4
Mark Bryant,C,32,PHO,70,22,1110,3.5,7.3,0.484,0.0,0.0,0.0,3.5,7.3,0.48700000000000004,2.4,3.1,0.768,3.0,4.9,7.9,1.5,1.2,0.5,1.9,5.8,9.4
Jud Buechler,SF,29,CHI,74,0,608,5.0,10.4,0.483,1.5,3.8,0.385,3.6,6.6,0.541,0.2,0.4,0.5,1.4,3.1,4.6,2.9,1.3,0.9,1.2,2.8,11.7
Matt Bullard,SF,30,HOU,67,24,1190,5.3,11.8,0.45,2.9,7.0,0.41600000000000004,2.4,4.8,0.5,0.6,0.8,0.741,0.8,3.7,4.4,1.8,0.9,0.7,1.2,3.1,14.1
Scott Burrell,SF,27,CHI,80,3,1096,5.2,12.3,0.424,1.7,4.7,0.354,3.5,7.6,0.46799999999999997,1.5,2.1,0.7340000000000001,2.6,3.9,6.5,2.1,2.1,1.2,1.6,4.3,13.7
Willie Burton,SF,29,SAS,13,0,43,6.7,17.6,0.381,2.5,7.5,0.33299999999999996,4.2,10.0,0.41700000000000004,6.7,10.0,0.667,2.5,5.0,7.5,0.8,1.7,1.7,0.8,5.9,22.6
Mitchell Butler,SG,27,CLE,18,0,206,2.6,8.2,0.319,0.2,1.0,0.16699999999999998,2.4,7.2,0.341,1.0,1.7,0.6,1.0,2.8,3.8,3.1,1.4,0.0,1.4,4.5,6.5
Jason Caffey,PF,24,TOT,80,14,1423,5.7,11.8,0.485,0.0,0.1,0.0,5.7,11.7,0.48700000000000004,3.3,5.1,0.655,4.0,4.7,8.7,1.7,0.6,0.5,2.7,4.6,14.7
Michael Cage,C,36,NJN,79,17,1201,1.3,2.5,0.512,0.0,0.0,0.0,1.3,2.5,0.518,0.6,1.1,0.556,3.4,5.8,9.2,1.0,1.3,1.3,0.7,3.1,3.2
Adrian Caldwell,PF,31,DAL,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Camby,C,23,TOR,63,58,2002,5.5,13.4,0.41200000000000003,0.0,0.0,0.0,5.5,13.4,0.413,2.7,4.4,0.611,3.7,4.7,8.4,2.0,1.2,4.1,2.4,3.6,13.8
Elden Campbell,PF,29,LAL,81,28,1784,5.8,12.6,0.46299999999999997,0.0,0.0,0.5,5.8,12.6,0.46299999999999997,4.8,6.9,0.693,2.9,6.3,9.2,1.6,0.7,2.1,2.3,4.2,16.5
Antoine Carr,PF,36,UTA,66,8,1086,5.0,10.8,0.465,0.0,0.0,0.0,5.0,10.8,0.465,2.5,3.2,0.7759999999999999,1.4,3.0,4.3,1.6,0.4,1.8,1.6,6.5,12.5
Chris Carr,SG,23,MIN,51,40,1165,5.9,14.0,0.42,1.2,3.9,0.315,4.6,10.0,0.462,2.6,3.1,0.848,1.3,3.5,4.8,2.6,0.5,0.3,2.1,4.0,15.6
Sam Cassell,PG,28,NJN,75,72,2606,7.0,16.0,0.441,0.2,1.1,0.188,6.8,14.9,0.46,6.0,7.0,0.86,1.0,2.1,3.1,8.3,1.7,0.3,3.7,3.6,20.3
Kelvin Cato,C,23,POR,74,8,1007,3.5,8.2,0.428,0.0,0.1,0.0,3.5,8.1,0.434,3.1,4.5,0.688,3.3,5.8,9.0,0.8,1.0,3.4,1.6,5.9,10.1
Duane Causwell,C,29,MIA,37,2,363,3.7,8.8,0.41600000000000004,0.0,0.0,0.0,3.7,8.8,0.41600000000000004,1.5,2.6,0.5770000000000001,2.9,6.9,9.8,0.5,0.7,2.7,1.8,7.2,8.8
Cedric Ceballos,SF,28,TOT,47,25,990,7.4,15.1,0.49200000000000005,0.8,2.5,0.3,6.7,12.5,0.53,3.9,5.3,0.738,2.7,5.3,8.0,2.2,1.2,0.6,2.6,3.2,19.5
Tom Chambers,PF,38,PHI,1,0,10,7.2,7.2,1.0,0.0,0.0,0.0,7.2,7.2,1.0,7.2,7.2,1.0,0.0,7.2,7.2,0.0,7.2,0.0,3.6,7.2,21.6
Rex Chapman,SG,30,PHO,68,67,2263,6.5,15.2,0.42700000000000005,1.9,4.9,0.386,4.6,10.3,0.447,2.3,3.0,0.7809999999999999,0.5,2.3,2.8,3.2,1.1,0.2,1.8,1.6,17.2
Calbert Cheaney,SG,26,WAS,82,82,2841,5.7,12.4,0.457,0.2,0.7,0.28300000000000003,5.5,11.8,0.467,1.8,2.7,0.647,1.0,3.1,4.1,2.2,1.2,0.5,1.3,3.3,13.3
Pete Chilcutt,PF,29,VAN,82,0,1420,4.0,9.1,0.435,1.4,3.3,0.415,2.6,5.8,0.445,1.0,1.5,0.6609999999999999,2.0,5.8,7.8,2.6,1.3,0.9,1.6,4.0,10.3
Chris Childs,PG,30,NYK,68,0,1599,3.4,8.0,0.42100000000000004,0.6,2.0,0.31,2.7,6.0,0.457,2.3,2.8,0.825,0.7,3.0,3.6,6.0,1.3,0.1,2.3,4.0,9.7
Doug Christie,SG,27,TOR,78,78,2939,5.6,13.1,0.428,1.2,3.8,0.326,4.4,9.4,0.469,3.3,4.0,0.8290000000000001,1.2,3.8,4.9,3.5,2.3,0.7,2.8,2.4,15.8
Keith Closs,C,21,LAC,58,1,740,4.5,10.1,0.449,0.0,0.0,0.0,4.5,10.1,0.449,2.2,3.7,0.597,3.1,5.1,8.2,0.9,0.6,3.9,1.8,3.6,11.3
Derrick Coleman,PF,30,PHI,59,58,2135,6.0,14.6,0.41100000000000003,0.4,1.7,0.265,5.6,13.0,0.429,5.1,6.6,0.772,2.5,7.4,9.9,2.4,0.8,1.1,2.6,2.4,17.5
Bimbo Coles,PG,29,GSW,53,44,1471,4.1,10.7,0.379,0.3,1.4,0.228,3.7,9.3,0.402,1.9,2.2,0.8859999999999999,0.4,2.6,3.0,6.1,1.2,0.3,2.2,3.3,10.4
James Collins,SG,24,LAC,23,0,103,7.3,19.2,0.382,3.1,7.0,0.45,4.2,12.2,0.34299999999999997,2.8,4.9,0.5710000000000001,2.4,2.4,4.9,1.0,2.1,1.0,2.8,4.2,20.6
Marty Conlon,C,30,MIA,18,0,209,4.8,10.7,0.452,0.0,0.0,0.0,4.8,10.7,0.452,5.5,7.6,0.727,2.8,5.2,7.9,2.1,1.6,0.9,1.9,4.7,15.2
Tyrone Corbin,SF,35,ATL,79,79,2699,4.4,10.0,0.439,0.7,1.9,0.348,3.7,8.1,0.46,1.3,1.7,0.789,1.0,3.8,4.8,2.3,1.4,0.1,1.1,2.6,10.8
James Cotton,SG,22,SEA,9,0,33,8.7,22.9,0.381,0.0,4.4,0.0,8.7,18.5,0.47100000000000003,8.7,9.8,0.889,2.2,4.4,6.5,0.0,1.1,1.1,6.5,3.3,26.2
Chris Crawford,PF,22,ATL,40,0,256,6.5,15.5,0.418,0.1,0.4,0.33299999999999996,6.3,15.0,0.42100000000000004,8.0,9.6,0.838,2.8,3.0,5.8,1.3,1.7,1.0,2.5,3.8,21.1
Austin Croshere,PF,22,IND,26,0,243,4.7,12.7,0.37200000000000005,0.6,1.9,0.308,4.1,10.8,0.384,1.2,2.1,0.5710000000000001,1.5,5.2,6.7,1.2,1.3,0.7,1.9,4.7,11.3
John Crotty,PG,28,POR,26,2,379,2.8,8.5,0.322,0.6,1.9,0.3,2.2,6.6,0.32899999999999996,3.0,3.2,0.941,0.4,2.7,3.0,6.0,0.9,0.1,4.0,2.7,9.1
Terry Cummings,PF,36,TOT,74,3,1185,6.1,13.0,0.467,0.0,0.0,0.0,6.1,13.0,0.46799999999999997,2.0,3.0,0.684,2.9,5.7,8.6,1.4,1.2,0.3,1.5,5.5,14.2
William Cunningham,C,23,TOT,7,2,39,3.7,8.3,0.444,0.0,0.0,0.0,3.7,8.3,0.444,0.0,0.0,0.0,3.7,5.5,9.2,0.9,1.8,0.0,0.0,9.2,7.4
Bill Curley,PF,25,MIN,11,1,146,3.9,8.1,0.485,0.0,0.2,0.0,3.9,7.9,0.5,0.5,0.7,0.667,2.7,4.2,6.9,1.0,0.7,0.2,0.7,6.9,8.4
Dell Curry,SG,33,CHH,52,1,971,7.2,16.1,0.447,2.3,5.4,0.42100000000000004,4.9,10.7,0.46,1.5,1.9,0.7879999999999999,1.0,2.8,3.7,2.6,1.1,0.1,2.0,3.2,18.2
Michael Curry,SG,29,MIL,82,27,1978,3.6,7.6,0.469,0.1,0.2,0.444,3.5,7.4,0.469,2.7,3.2,0.835,0.5,1.3,1.8,2.5,1.0,0.3,1.4,4.0,9.9
Erick Dampier,C,22,GSW,82,82,2656,4.8,10.7,0.445,0.0,0.0,0.0,4.8,10.7,0.446,3.6,5.4,0.669,3.7,6.0,9.7,1.3,0.5,1.9,2.4,3.8,13.2
Antonio Daniels,SG,22,VAN,74,50,1956,4.2,10.1,0.41600000000000004,0.2,1.0,0.212,4.0,9.1,0.43799999999999994,2.1,3.1,0.659,0.4,2.2,2.6,6.1,1.0,0.2,3.0,1.6,10.7
Lloyd Daniels,SG,30,TOR,6,0,82,5.3,12.7,0.414,0.9,4.0,0.222,4.4,8.8,0.5,3.5,4.4,0.8,1.8,1.3,3.1,1.8,1.3,0.9,1.8,1.8,14.9
Yinka Dare,C,25,NJN,10,0,60,2.4,10.8,0.222,0.0,0.0,0.0,2.4,10.8,0.222,2.4,4.8,0.5,6.0,4.2,10.2,0.6,0.0,1.2,1.2,5.4,7.2
Antonio Davis,PF,29,IND,82,12,2191,4.2,8.7,0.48100000000000004,0.0,0.0,0.0,4.2,8.6,0.484,4.6,6.5,0.696,3.2,6.0,9.2,1.0,0.7,1.2,1.7,3.8,12.9
Ben Davis,PF,25,NYK,7,0,13,5.5,27.7,0.2,0.0,0.0,0.0,5.5,27.7,0.2,0.0,0.0,0.0,16.6,0.0,16.6,0.0,2.8,0.0,0.0,8.3,11.1
Dale Davis,C,28,IND,78,78,2174,4.5,8.2,0.5479999999999999,0.0,0.0,0.0,4.5,8.2,0.5479999999999999,1.3,2.8,0.465,3.9,6.3,10.1,1.2,0.8,1.4,1.2,3.5,10.4
Emanual Davis,PG,29,HOU,45,0,599,3.8,8.5,0.444,1.6,4.3,0.375,2.2,4.2,0.514,1.9,2.2,0.838,0.6,2.2,2.8,3.5,1.0,0.2,3.1,3.3,11.1
Hubert Davis,SG,27,DAL,81,30,2378,5.3,11.6,0.456,1.5,3.5,0.439,3.8,8.1,0.46399999999999997,1.5,1.8,0.836,0.5,2.0,2.6,2.4,0.7,0.1,1.3,1.8,13.6
Mark Davis,SF,24,PHI,71,12,906,4.3,9.7,0.447,0.0,0.2,0.0,4.3,9.5,0.45799999999999996,2.5,4.0,0.634,2.5,3.7,6.3,2.9,1.9,0.7,3.6,3.8,11.2
Terry Davis,PF,30,WAS,74,66,1705,2.7,5.4,0.496,0.0,0.0,0.0,2.7,5.4,0.498,1.5,2.5,0.58,4.4,5.7,10.1,0.6,0.9,0.5,1.2,4.1,6.8
Todd Day,SG,28,MIA,5,0,69,5.7,16.2,0.355,1.0,6.3,0.16699999999999998,4.7,9.9,0.474,3.1,4.7,0.667,2.1,1.0,3.1,3.7,3.7,0.0,1.6,5.2,15.7
Andrew DeClercq,C,24,BOS,81,49,1523,4.0,8.0,0.49700000000000005,0.0,0.0,0.0,4.0,8.0,0.499,2.4,4.0,0.601,4.3,5.0,9.3,1.4,2.0,1.2,2.0,6.5,10.4
Terry Dehere,PG,26,SAC,77,18,1410,4.6,11.5,0.39899999999999997,1.3,3.4,0.379,3.3,8.1,0.408,2.0,2.5,0.7979999999999999,0.5,2.2,2.7,5.0,1.3,0.1,2.5,3.8,12.5
Vinny Del Negro,SG,31,SAS,54,38,1721,4.4,10.0,0.441,0.4,0.8,0.436,4.1,9.2,0.441,1.5,1.9,0.7959999999999999,0.3,2.9,3.2,3.8,0.8,0.1,1.1,2.4,10.7
Bison Dele,C,28,DET,78,78,2619,7.3,14.3,0.511,0.0,0.0,0.33299999999999996,7.3,14.3,0.511,2.7,3.8,0.7070000000000001,3.1,6.5,9.6,1.3,0.9,0.8,2.5,3.5,17.3
Tony Delk,PG,24,TOT,77,9,1681,6.7,17.1,0.39299999999999996,0.9,3.4,0.268,5.8,13.7,0.424,2.4,3.2,0.735,0.8,2.9,3.7,3.7,1.6,0.3,2.3,2.1,16.7
Vlade Divac*,C,29,CHH,64,41,1805,5.3,10.7,0.498,0.1,0.3,0.214,5.3,10.4,0.506,2.6,3.7,0.691,3.6,6.7,10.3,3.4,1.7,1.9,2.3,3.6,13.3
Sherman Douglas,PG,31,NJN,80,11,1699,5.4,10.9,0.495,0.3,1.0,0.304,5.1,9.9,0.514,2.4,3.6,0.669,1.1,1.8,2.9,6.8,1.2,0.1,2.3,3.3,13.5
Clyde Drexler*,SG,35,HOU,70,70,2473,6.6,15.4,0.42700000000000005,1.5,4.9,0.317,5.0,10.6,0.47700000000000004,4.0,5.0,0.8009999999999999,1.5,3.5,5.0,5.6,1.8,0.6,2.8,2.8,18.7
Chris Dudley,C,32,NYK,51,22,858,2.4,6.0,0.406,0.0,0.0,0.0,2.4,6.0,0.406,1.7,3.9,0.446,4.5,7.0,11.5,0.9,0.5,2.1,1.8,5.8,6.6
Joe Dumars*,SG,34,DET,72,72,2326,5.1,12.2,0.41600000000000004,2.4,6.6,0.371,2.6,5.6,0.46799999999999997,2.0,2.4,0.825,0.2,1.4,1.6,3.9,0.7,0.0,1.3,1.5,14.6
Tony Dumas,SG,25,CLE,7,0,47,4.6,9.2,0.5,1.5,3.1,0.5,3.1,6.1,0.5,0.0,2.3,0.0,0.8,3.1,3.8,3.8,0.0,0.0,3.8,3.8,10.7
Tim Duncan,PF,21,SAS,82,82,3204,7.9,14.5,0.5489999999999999,0.0,0.1,0.0,7.9,14.3,0.5529999999999999,3.6,5.4,0.662,3.1,7.9,11.0,2.5,0.6,2.3,3.1,2.9,19.4
Ledell Eackles,SG,31,WAS,42,0,547,4.9,11.5,0.429,1.1,3.0,0.348,3.9,8.5,0.457,3.4,3.9,0.8809999999999999,1.6,3.3,4.9,1.1,1.1,0.0,1.9,2.8,14.3
Tyus Edney,PG,24,BOS,52,7,623,5.4,12.5,0.431,0.2,0.6,0.3,5.2,11.9,0.43700000000000006,5.1,6.4,0.7929999999999999,1.2,2.0,3.2,8.0,2.9,0.1,3.8,4.0,16.0
Blue Edwards,SG,32,VAN,81,20,1968,6.0,13.6,0.439,0.7,2.2,0.33299999999999996,5.2,11.4,0.46,3.3,3.9,0.8370000000000001,1.1,2.9,4.0,3.7,1.6,0.5,2.5,3.3,16.0
Kevin Edwards,SG,32,TOT,39,5,487,4.2,12.2,0.345,0.4,1.1,0.4,3.8,11.1,0.34,2.2,2.6,0.857,1.5,2.5,4.0,2.9,1.9,0.1,2.2,2.1,11.1
Howard Eisley,PG,25,UTA,82,18,1726,4.8,10.8,0.441,1.0,2.5,0.40700000000000003,3.8,8.4,0.451,2.6,3.1,0.852,0.5,2.9,3.5,7.2,1.1,0.3,3.3,3.8,13.2
Mario Elie,SF,34,HOU,73,59,1988,3.7,8.3,0.452,1.0,3.4,0.29100000000000004,2.7,4.8,0.5660000000000001,2.6,3.2,0.833,0.7,2.1,2.8,4.0,1.5,0.1,1.8,2.1,11.1
Sean Elliott,SF,29,SAS,36,36,1012,4.3,10.8,0.40299999999999997,1.2,3.2,0.37799999999999995,3.1,7.6,0.413,2.0,2.8,0.718,0.6,3.8,4.4,2.2,0.9,0.5,2.0,3.3,11.9
Dale Ellis,SF,37,SEA,79,0,1939,6.5,13.0,0.49700000000000005,2.4,5.1,0.46399999999999997,4.1,7.9,0.519,2.1,2.6,0.782,0.9,2.5,3.4,1.7,1.1,0.1,1.4,2.4,17.3
Harold Ellis,SF,27,DEN,27,3,344,6.5,11.6,0.5589999999999999,0.0,0.4,0.0,6.5,11.2,0.579,4.2,6.6,0.635,2.8,2.4,5.2,1.9,2.0,0.4,2.0,5.5,17.2
LaPhonso Ellis,SF,27,DEN,76,71,2575,5.7,14.1,0.40700000000000003,0.8,2.8,0.284,4.9,11.3,0.43799999999999994,2.9,3.6,0.805,2.0,5.6,7.6,3.0,0.9,0.7,2.4,3.2,15.1
Pervis Ellison,PF,30,BOS,33,8,447,3.2,5.6,0.5710000000000001,0.0,0.0,0.0,3.2,5.6,0.5710000000000001,1.6,2.7,0.588,4.2,4.6,8.8,2.5,1.6,2.5,2.3,7.2,8.1
Brian Evans,SF,24,TOT,72,1,893,5.0,12.6,0.39399999999999996,1.2,3.5,0.33299999999999996,3.8,9.1,0.418,1.9,2.3,0.807,2.0,3.5,5.5,2.2,1.2,0.5,1.5,4.1,12.9
