Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ron Brewer,SG,30,TOT,44,3,570,5.4,14.1,0.384,0.3,1.1,0.294,5.1,13.1,0.391,2.1,2.4,0.895,0.9,2.5,3.3,2.5,1.1,0.4,1.5,2.8,13.3
Frank Brickowski,C,26,SEA,40,2,311,3.5,6.7,0.517,0.0,0.0,0.0,3.5,6.7,0.517,2.1,3.1,0.667,1.9,4.4,6.3,2.4,1.3,0.8,2.7,8.6,9.0
Junior Bridgeman,SF,32,LAC,58,14,1161,6.2,14.0,0.441,0.2,0.6,0.33299999999999996,6.0,13.4,0.446,3.3,3.7,0.8909999999999999,0.9,2.9,3.8,3.3,1.0,0.2,2.1,2.5,15.8
Mike Brittain,C,22,SAS,32,2,219,3.6,7.1,0.512,0.0,0.0,0.0,3.6,7.1,0.512,1.6,3.1,0.526,1.6,6.4,8.1,0.8,0.5,2.0,3.3,8.9,8.9
Tony Brown,SG,25,CHI,10,0,132,4.9,11.2,0.439,0.0,0.5,0.0,4.9,10.6,0.462,2.5,3.5,0.6920000000000001,1.4,3.0,4.4,3.8,1.4,0.3,1.1,4.4,12.3
Wallace Bryant,C,26,TOT,17,8,218,2.5,7.9,0.313,0.0,0.0,0.0,2.5,7.9,0.313,1.8,3.1,0.579,2.8,5.9,8.8,2.5,0.8,0.8,1.5,6.3,6.8
Quinn Buckner,PG,31,IND,32,3,419,4.2,8.9,0.47100000000000003,0.0,0.1,0.0,4.2,8.8,0.47600000000000003,1.6,2.3,0.7040000000000001,0.8,3.6,4.4,7.4,3.4,0.3,4.7,6.9,10.1
Michael Cage,PF,24,LAC,78,12,1566,4.7,9.8,0.479,0.0,0.1,0.0,4.7,9.7,0.48200000000000004,2.6,4.0,0.649,3.9,5.7,9.6,1.9,1.4,0.8,2.4,4.0,12.0
Tony Campbell,SF,23,DET,82,1,1292,8.2,16.9,0.484,0.1,0.3,0.222,8.1,16.7,0.48700000000000004,1.6,2.0,0.795,2.3,4.3,6.6,1.3,1.7,0.2,2.4,4.6,18.1
Rick Carlisle,SG,26,BOS,77,1,760,4.4,9.0,0.48700000000000004,0.0,0.5,0.0,4.4,8.5,0.514,0.7,1.1,0.652,1.0,2.6,3.6,4.9,0.9,0.2,2.4,4.4,9.4
Antoine Carr,PF,24,ATL,17,0,258,6.8,13.0,0.527,0.0,0.0,0.0,6.8,13.0,0.527,2.5,3.8,0.667,2.2,5.0,7.3,2.0,1.0,2.1,2.0,7.1,16.2
Kenny Carr,PF,30,POR,55,31,1557,5.4,10.8,0.498,0.0,0.1,0.0,5.4,10.7,0.502,3.4,5.0,0.687,3.4,8.0,11.4,1.6,0.9,0.7,2.5,4.7,14.2
Joe Barry Carroll,C,27,GSW,79,79,2801,8.4,18.0,0.46299999999999997,0.0,0.0,0.0,8.4,18.0,0.46399999999999997,4.8,6.4,0.752,2.5,6.1,8.6,2.3,1.3,1.8,3.5,3.6,21.6
Butch Carter,SG,27,TOT,9,0,67,3.8,12.9,0.292,0.0,0.5,0.0,3.8,12.4,0.304,3.2,3.8,0.857,1.1,1.1,2.1,2.1,0.5,0.0,3.8,7.5,10.7
Bill Cartwright,C,28,NYK,2,0,36,3.0,7.0,0.429,0.0,0.0,0.0,3.0,7.0,0.429,6.0,10.0,0.6,2.0,8.0,10.0,5.0,1.0,1.0,6.0,6.0,12.0
Terry Catledge,PF,22,PHI,64,7,1092,6.7,14.2,0.469,0.0,0.1,0.0,6.7,14.1,0.473,3.0,4.6,0.647,3.5,5.4,9.0,0.7,1.0,0.3,2.3,4.2,16.3
Bobby Cattage,PF,27,NJN,29,1,185,5.4,16.2,0.337,0.2,1.0,0.2,5.3,15.2,0.34600000000000003,6.8,8.6,0.795,2.9,3.7,6.6,0.8,1.2,0.0,2.5,4.5,17.9
Tom Chambers,PF,26,SEA,66,26,2019,7.7,16.5,0.466,0.2,0.9,0.271,7.5,15.7,0.47600000000000003,6.2,7.4,0.836,2.2,5.4,7.7,2.4,1.0,0.7,3.5,4.4,21.8
Lorenzo Charles,SF,22,ATL,36,0,273,6.5,11.6,0.557,0.0,0.0,0.0,6.5,11.6,0.557,3.2,4.7,0.667,1.7,3.4,5.1,1.1,0.3,0.8,2.4,4.9,16.1
Maurice Cheeks*,PG,29,PHI,82,82,3270,5.4,10.1,0.537,0.0,0.2,0.235,5.4,9.9,0.542,3.1,3.7,0.8420000000000001,0.6,2.0,2.6,8.3,2.3,0.3,2.6,1.8,13.9
Fred Cofield,PG,24,NYK,45,1,469,5.8,14.1,0.408,0.2,1.2,0.2,5.5,13.0,0.426,0.9,1.5,0.6,0.5,3.1,3.5,6.3,1.5,0.2,3.8,5.0,12.7
Steve Colter,PG,23,POR,81,51,1868,5.2,11.5,0.456,0.5,1.6,0.325,4.7,9.9,0.47700000000000004,2.6,3.2,0.823,0.8,2.6,3.4,5.0,2.2,0.2,2.2,3.6,13.6
Lester Conner,PG,26,GSW,36,0,413,4.4,11.9,0.375,0.2,0.6,0.28600000000000003,4.3,11.2,0.38,3.5,4.7,0.741,2.2,3.2,5.4,3.7,2.1,0.1,1.3,2.0,12.6
Darwin Cook,PG,27,NJN,79,33,1965,4.9,11.5,0.426,0.2,1.0,0.20800000000000002,4.7,10.5,0.446,1.5,2.0,0.757,0.9,2.3,3.2,7.1,2.9,0.4,2.4,3.2,11.5
Jeff Cook,PF,29,TOT,36,0,373,3.0,7.0,0.425,0.0,0.1,0.0,3.0,6.9,0.431,2.6,4.1,0.643,3.2,5.1,8.3,2.0,1.3,1.1,1.4,6.3,8.6
David Cooke,PF,22,SAC,6,0,38,1.9,10.4,0.182,0.0,0.0,0.0,1.9,10.4,0.182,4.7,9.5,0.5,4.7,4.7,9.5,0.9,3.8,0.0,1.9,4.7,8.5
Michael Cooper,SG,29,LAL,82,15,2269,4.3,9.6,0.452,1.0,2.6,0.387,3.3,7.0,0.47600000000000003,2.3,2.7,0.865,0.7,3.2,3.9,7.4,1.4,0.7,2.4,3.8,12.0
Wayne Cooper,C,29,DEN,78,78,2112,7.2,15.4,0.466,0.1,0.1,0.429,7.1,15.3,0.466,3.0,3.7,0.795,3.2,7.2,10.4,1.4,0.7,3.9,2.0,5.4,17.4
Tyrone Corbin,SF,23,SAS,16,0,174,5.6,13.2,0.42200000000000004,0.0,0.2,0.0,5.6,13.0,0.429,2.1,2.9,0.7140000000000001,2.3,2.9,5.2,2.3,2.3,0.4,2.5,4.3,13.2
Dave Corzine,C,29,CHI,67,4,1709,5.4,10.9,0.491,0.1,0.3,0.25,5.3,10.7,0.49700000000000005,2.7,3.6,0.743,2.8,6.3,9.1,3.2,0.6,1.1,2.2,2.8,13.5
Ron Crevier,C,27,TOT,3,0,4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,18.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0
Jeff Cross,PF,24,LAC,21,0,128,1.7,6.8,0.25,0.0,0.0,0.0,1.7,6.8,0.25,3.9,7.0,0.56,2.5,5.9,8.4,0.3,0.6,0.8,1.7,10.7,7.3
Pat Cummings,C,29,NYK,31,30,1007,7.0,14.6,0.478,0.0,0.1,0.0,7.0,14.5,0.48,3.5,5.0,0.698,3.3,6.7,10.0,1.7,1.0,0.4,3.1,4.9,17.4
Terry Cummings,PF,24,MIL,82,82,2669,9.2,19.4,0.474,0.0,0.0,0.0,9.2,19.4,0.474,3.6,5.4,0.6559999999999999,3.0,6.4,9.4,2.6,1.6,0.7,2.6,3.8,21.9
Earl Cureton,PF,28,DET,80,19,2017,5.1,10.1,0.505,0.0,0.0,0.0,5.1,10.0,0.507,2.1,3.8,0.555,3.5,5.5,9.0,2.4,1.0,1.0,2.7,4.3,12.3
Quintin Dailey,SG,25,CHI,35,0,723,10.1,23.4,0.43200000000000005,0.0,0.4,0.0,10.1,23.0,0.439,8.1,9.9,0.823,1.0,2.4,3.4,3.3,1.1,0.2,3.3,4.3,28.3
Adrian Dantley*,SF,29,UTA,76,75,2744,10.7,19.1,0.563,0.0,0.1,0.091,10.7,18.9,0.5670000000000001,8.3,10.4,0.7909999999999999,2.3,2.8,5.2,3.5,0.8,0.1,3.0,2.7,29.7
Brad Davis,PG,30,DAL,82,43,1971,4.9,9.2,0.532,0.6,1.6,0.36,4.3,7.5,0.569,3.6,4.2,0.868,0.5,2.2,2.7,8.5,1.0,0.3,2.0,3.2,14.0
Charles Davis,SF,27,MIL,57,7,873,7.8,16.4,0.474,0.1,1.0,0.125,7.6,15.4,0.496,2.5,3.1,0.813,2.5,4.5,7.0,2.3,1.1,0.3,2.1,4.7,18.1
Johnny Davis,SG,30,TOT,66,7,1014,5.3,12.2,0.43,0.1,0.5,0.231,5.1,11.8,0.43799999999999994,4.2,4.9,0.855,0.3,1.7,2.0,7.7,1.3,0.1,2.8,2.7,14.8
Walter Davis,SG,31,PHO,70,62,2239,10.0,20.7,0.485,0.3,1.2,0.237,9.7,19.5,0.5,4.1,4.9,0.843,0.9,2.4,3.3,5.8,1.6,0.0,3.5,2.5,24.5
Darryl Dawkins,C,29,NJN,51,3,1207,8.5,13.2,0.644,0.0,0.0,0.0,8.5,13.1,0.645,6.3,8.9,0.7070000000000001,2.5,5.0,7.5,2.3,0.5,1.8,3.7,6.8,23.2
Darren Daye,SF,25,WSB,64,4,1075,6.6,13.4,0.496,0.0,0.1,0.33299999999999996,6.6,13.3,0.49700000000000005,5.3,7.9,0.6709999999999999,2.4,3.8,6.1,3.7,1.5,0.4,3.3,4.1,18.6
James Donaldson,C,28,TOT,83,78,2682,3.4,6.2,0.5579999999999999,0.0,0.0,0.0,3.4,6.2,0.5579999999999999,2.7,3.4,0.8029999999999999,2.3,8.4,10.7,1.3,0.4,1.9,1.7,2.5,9.6
Larry Drew,PG,27,SAC,75,31,1971,6.9,14.2,0.485,0.2,0.6,0.32299999999999995,6.7,13.6,0.491,2.3,2.9,0.795,0.5,1.8,2.3,6.2,1.2,0.0,2.4,2.4,16.3
Clyde Drexler*,SG,23,POR,75,58,2576,7.6,16.0,0.475,0.2,0.8,0.2,7.4,15.1,0.49,4.1,5.3,0.769,2.4,3.5,5.9,8.4,2.8,0.6,3.9,3.8,19.4
Joe Dumars*,SG,22,DET,82,45,1957,5.3,11.0,0.48100000000000004,0.1,0.3,0.313,5.2,10.7,0.485,3.5,4.4,0.7979999999999999,1.1,1.1,2.2,7.2,1.2,0.2,2.9,3.7,14.1
T.R. Dunn,SG,30,DEN,82,82,2401,2.6,5.7,0.45399999999999996,0.0,0.0,0.0,2.6,5.7,0.455,1.0,1.3,0.773,2.1,3.5,5.7,2.6,2.3,0.2,0.8,3.4,6.2
Devin Durrant,SF,25,PHO,4,0,51,5.6,14.8,0.381,0.0,0.0,0.0,5.6,14.8,0.381,0.7,2.8,0.25,1.4,4.2,5.6,3.5,2.1,0.0,2.8,7.1,12.0
Mark Eaton,C,29,UTA,80,80,2551,3.9,8.3,0.47,0.0,0.0,0.0,3.9,8.3,0.47,1.7,2.9,0.604,2.4,7.1,9.5,1.4,0.5,5.2,2.2,4.0,9.5
Franklin Edwards,PG,26,LAC,73,19,1491,6.3,13.9,0.45399999999999996,0.0,0.2,0.111,6.3,13.7,0.46,3.2,3.6,0.8740000000000001,0.6,1.5,2.1,6.3,2.1,0.1,3.3,2.1,15.9
James Edwards,C,30,PHO,52,51,1314,8.7,16.1,0.542,0.0,0.0,0.0,8.7,16.1,0.542,5.8,8.3,0.7020000000000001,2.2,6.1,8.2,2.0,0.6,0.8,3.5,5.5,23.2
Craig Ehlo,SG,24,HOU,36,0,199,6.5,15.2,0.429,0.5,1.6,0.33299999999999996,6.0,13.6,0.44,4.2,5.2,0.7929999999999999,3.1,5.2,8.3,5.2,2.0,0.7,2.7,4.0,17.7
Dale Ellis,SF,25,DAL,72,1,1086,6.4,15.6,0.41100000000000003,2.1,5.7,0.364,4.3,9.8,0.43799999999999994,2.0,2.7,0.72,2.9,2.7,5.6,1.2,1.3,0.3,1.3,2.6,16.8
Alex English*,SF,32,DEN,81,81,3024,11.3,22.5,0.504,0.0,0.1,0.2,11.3,22.4,0.505,6.1,7.1,0.862,2.3,2.5,4.8,3.8,0.9,0.3,3.0,2.8,28.7
Julius Erving*,SF,35,PHI,74,74,2474,7.6,15.8,0.48,0.1,0.5,0.281,7.5,15.3,0.486,4.2,5.4,0.785,2.5,2.9,5.4,3.6,1.6,1.2,3.1,2.9,19.5
Mike Evans,PG,30,DEN,81,1,1389,7.9,18.5,0.425,1.0,4.6,0.222,6.9,14.0,0.49200000000000005,3.3,3.9,0.846,0.8,1.8,2.6,4.6,1.6,0.0,3.2,4.1,20.0
Patrick Ewing*,C,23,NYK,50,50,1771,7.8,16.5,0.474,0.0,0.1,0.0,7.8,16.4,0.47700000000000004,4.6,6.2,0.7390000000000001,2.5,6.6,9.2,2.1,1.1,2.1,3.5,3.9,20.3
Kenny Fields,SF,23,MIL,78,3,1120,6.6,12.8,0.513,0.0,0.1,0.0,6.6,12.7,0.518,2.9,4.2,0.6890000000000001,1.9,4.6,6.5,2.5,1.6,0.5,2.5,5.5,16.0
Vern Fleming,PG,23,IND,80,77,2870,5.5,10.8,0.506,0.0,0.1,0.16699999999999998,5.5,10.7,0.508,3.3,4.4,0.745,1.3,3.6,4.8,6.3,1.6,0.1,2.6,2.9,14.2
Sleepy Floyd,PG,25,GSW,82,82,2764,6.6,13.1,0.506,0.5,1.5,0.32799999999999996,6.1,11.6,0.53,4.6,5.7,0.7959999999999999,1.0,2.9,3.9,9.7,2.0,0.2,3.8,2.6,18.4
Rod Foster,PG,25,PHO,48,0,704,4.3,11.1,0.39,0.5,1.6,0.281,3.9,9.5,0.409,1.2,1.6,0.7190000000000001,0.5,2.5,3.0,6.2,1.1,0.1,3.1,3.9,10.3
World B. Free,SG,32,CLE,75,75,2535,9.3,20.4,0.455,1.0,2.4,0.42,8.3,18.0,0.46,5.4,6.9,0.78,1.0,2.1,3.1,4.5,1.3,0.3,2.4,2.6,24.9
Bill Garnett,PF,25,IND,80,2,1197,3.4,7.2,0.469,0.0,0.1,0.0,3.4,7.1,0.473,3.5,4.9,0.716,3.2,5.1,8.3,2.9,1.2,0.7,2.7,5.2,10.2
George Gervin*,SG,33,CHI,82,75,2065,9.0,19.2,0.47200000000000003,0.1,0.3,0.21100000000000002,9.0,18.8,0.47600000000000003,4.9,5.6,0.879,1.4,2.4,3.7,2.5,0.9,0.4,2.8,3.7,23.1
Mike Gibson,PF,25,DET,32,0,161,4.5,11.4,0.392,0.0,0.0,0.0,4.5,11.4,0.392,1.8,2.5,0.727,3.4,5.6,8.9,1.1,1.8,0.9,1.3,7.8,10.7
Artis Gilmore*,C,36,SAS,71,71,2395,6.4,10.3,0.618,0.0,0.0,0.0,6.4,10.3,0.619,5.1,7.2,0.701,2.5,6.5,9.0,1.5,0.6,1.6,2.8,3.6,17.8
Mike Glenn,SG,30,MIL,38,1,573,5.9,11.9,0.495,0.0,0.0,0.0,5.9,11.9,0.495,3.0,3.1,0.9590000000000001,0.3,3.3,3.6,2.5,0.6,0.2,1.1,2.6,14.8
Georgi Glouchkov,PF,26,PHO,49,16,772,3.9,9.7,0.402,0.0,0.0,1.0,3.9,9.7,0.39899999999999997,3.3,5.7,0.574,1.4,6.2,7.6,1.5,1.2,1.2,3.5,5.8,11.1
Mike Gminski,C,26,NJN,81,78,2525,7.0,13.5,0.517,0.0,0.0,0.0,7.0,13.5,0.518,5.0,5.6,0.893,2.9,6.6,9.5,1.9,0.8,1.0,2.0,2.3,19.0
Lancaster Gordon,SG,23,LAC,60,1,704,6.6,17.6,0.377,0.4,1.4,0.25,6.3,16.2,0.38799999999999996,2.3,2.9,0.804,1.2,2.3,3.5,3.1,1.7,0.5,3.2,4.7,16.0
Stuart Gray,C,22,IND,67,3,423,4.6,9.2,0.5,0.0,0.0,0.0,4.6,9.2,0.5,4.0,6.3,0.635,3.8,6.2,10.0,1.3,0.7,0.9,2.7,8.0,13.2
A.C. Green,PF,22,LAL,82,1,1542,4.9,9.1,0.539,0.0,0.1,0.16699999999999998,4.9,8.9,0.545,2.4,3.9,0.611,3.7,5.2,8.9,1.3,1.1,1.1,2.3,5.3,12.2
Ken Green,PF,26,NYK,7,0,72,6.5,13.5,0.48100000000000004,0.0,0.0,0.0,6.5,13.5,0.48100000000000004,2.5,4.5,0.556,6.0,7.5,13.5,1.0,2.0,0.0,0.5,4.0,15.5
Kenny Green,SF,21,TOT,41,0,453,6.6,15.3,0.43200000000000005,0.0,0.1,0.0,6.6,15.2,0.435,2.8,3.9,0.7140000000000001,2.1,3.7,5.8,0.7,0.4,0.7,2.8,4.2,16.0
Rickey Green,PG,31,UTA,80,44,2012,6.4,13.6,0.47100000000000003,0.1,0.5,0.172,6.3,13.0,0.483,3.8,4.5,0.852,0.6,1.8,2.4,7.4,1.9,0.1,2.4,2.3,16.7
Sidney Green,PF,25,CHI,80,68,2307,6.4,13.7,0.465,0.0,0.1,0.0,6.4,13.5,0.469,4.1,5.2,0.782,3.2,7.0,10.3,2.2,1.1,0.6,3.4,4.6,16.8
Dave Greenwood,PF,28,SAS,68,24,1910,3.7,7.3,0.51,0.0,0.0,0.0,3.7,7.3,0.512,2.7,3.5,0.772,2.8,7.2,10.0,1.7,0.7,1.0,2.1,3.9,10.1
Claude Gregory,PF,27,WSB,2,0,2,18.0,36.0,0.5,0.0,0.0,0.0,18.0,36.0,0.5,0.0,0.0,0.0,36.0,0.0,36.0,0.0,18.0,0.0,36.0,18.0,36.0
Ernie Grunfeld,SF,30,NYK,76,0,1402,3.8,9.1,0.41700000000000004,0.7,1.6,0.426,3.1,7.5,0.415,2.3,2.8,0.833,1.1,4.2,5.3,3.1,1.0,0.3,1.3,4.9,10.6
Pétur Guðmundsson,C,27,LAL,8,2,128,5.6,10.4,0.541,0.0,0.0,0.0,5.6,10.4,0.541,5.1,7.6,0.667,4.8,5.9,10.7,0.8,0.8,1.1,3.1,7.0,16.3
Bob Hansen,SG,25,UTA,82,82,2032,5.3,11.1,0.47600000000000003,0.3,0.9,0.34,5.0,10.2,0.488,1.7,2.3,0.72,1.5,2.9,4.3,3.4,1.3,0.2,2.2,3.6,12.6
Bill Hanzlik,SF,28,DEN,79,0,1982,6.0,13.5,0.447,0.1,0.7,0.195,5.9,12.7,0.461,5.8,7.4,0.785,1.6,3.2,4.8,5.7,1.9,0.3,3.0,5.0,17.9
Derek Harper,PG,24,DAL,79,39,2150,6.5,12.2,0.534,0.2,0.9,0.235,6.3,11.4,0.557,2.9,3.8,0.747,1.3,2.5,3.8,7.0,2.6,0.4,2.4,2.8,16.1
Steve Harris,SG,22,HOU,57,0,482,7.7,17.4,0.442,0.1,0.4,0.2,7.6,17.0,0.447,3.7,4.0,0.9259999999999999,1.9,2.4,4.3,3.7,1.6,0.3,2.5,4.1,19.2
Scott Hastings,PF,25,ATL,62,0,650,3.6,8.8,0.409,0.2,0.2,0.75,3.4,8.6,0.4,3.3,3.9,0.857,2.4,4.4,6.9,1.4,0.8,0.4,2.2,6.5,10.7
Steve Hayes,C,30,UTA,58,0,397,3.5,7.9,0.44799999999999995,0.0,0.0,0.0,3.5,7.9,0.44799999999999995,1.0,3.3,0.306,2.9,4.1,7.0,0.6,0.5,1.7,1.5,7.3,8.1
Gerald Henderson,PG,30,SEA,82,82,2568,6.1,12.6,0.48200000000000004,0.3,0.7,0.34600000000000003,5.8,11.9,0.491,2.6,3.1,0.83,1.2,1.4,2.6,6.8,1.9,0.2,2.6,3.2,15.0
Jerome Henderson,C,26,LAL,1,0,3,24.0,36.0,0.667,0.0,0.0,0.0,24.0,36.0,0.667,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,48.0
Carl Henry,SG,25,SAC,28,0,149,7.5,16.2,0.46299999999999997,1.0,2.4,0.4,6.5,13.8,0.474,2.9,4.1,0.706,1.9,2.7,4.6,1.0,1.2,0.0,2.2,2.7,18.8
Rod Higgins,SF,26,TOT,30,0,332,4.2,11.5,0.368,0.1,1.0,0.111,4.1,10.5,0.392,2.1,2.9,0.7040000000000001,1.5,4.0,5.5,2.6,1.0,1.2,1.4,5.3,10.6
Roy Hinson,SF,24,CLE,82,82,2834,7.9,14.8,0.532,0.0,0.1,0.0,7.9,14.8,0.534,4.6,6.4,0.7190000000000001,2.1,6.0,8.1,1.3,0.8,1.4,2.4,4.0,20.4
Craig Hodges,SG,25,MIL,66,66,1739,5.9,11.8,0.5,1.5,3.4,0.451,4.4,8.4,0.52,1.6,1.8,0.872,0.8,1.6,2.4,4.7,1.5,0.0,1.8,3.3,14.8
Mike Holton,PG-SG,24,TOT,28,0,512,5.4,12.3,0.44,0.1,0.8,0.083,5.3,11.5,0.466,2.0,3.1,0.636,0.8,1.5,2.3,3.9,1.8,0.0,1.9,3.3,12.9
Phil Hubbard,SF,29,CLE,23,21,640,5.2,11.1,0.47,0.0,0.1,0.0,5.2,11.1,0.47200000000000003,4.3,6.3,0.679,2.7,4.1,6.8,1.6,1.1,0.2,3.7,4.4,14.7
Alfredrick Hughes,SG,23,SAS,68,0,866,6.3,15.5,0.409,0.1,0.7,0.17600000000000002,6.2,14.8,0.42,2.0,3.5,0.583,2.0,2.7,4.7,2.5,1.1,0.2,2.6,3.3,14.8
Jay Humphries,PG,23,PHO,82,82,2733,4.6,9.7,0.479,0.1,0.4,0.138,4.6,9.3,0.493,2.6,3.4,0.767,0.7,2.7,3.4,6.9,1.7,0.1,2.5,2.9,11.9
Geoff Huston,PG,28,GSW,82,0,1208,4.2,8.1,0.513,0.1,0.2,0.33299999999999996,4.1,8.0,0.517,1.9,2.7,0.685,0.3,1.6,1.9,10.2,1.1,0.1,2.5,2.0,10.3
