Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Miloš Babić,C,23,MIA,9,0,35,6.2,13.4,0.462,0.0,0.0,0.0,6.2,13.4,0.462,6.2,8.2,0.75,2.1,9.3,11.3,6.2,1.0,0.0,5.1,0.0,18.5
John Bagley,PG,31,BOS,73,59,1742,4.6,10.5,0.441,0.2,0.9,0.23800000000000002,4.4,9.6,0.45899999999999996,1.4,2.0,0.716,0.8,2.5,3.3,9.9,1.2,0.1,3.1,2.5,10.8
Thurl Bailey,PF,30,TOT,84,18,2104,6.3,14.3,0.44,0.0,0.0,0.0,6.3,14.3,0.441,3.7,4.6,0.7959999999999999,2.1,6.2,8.3,1.3,0.6,2.0,1.8,2.7,16.3
Steve Bardo,SG,23,SAS,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Barkley*,SF,28,PHI,75,75,2881,7.8,14.1,0.552,0.4,1.7,0.23399999999999999,7.4,12.4,0.597,5.7,8.2,0.695,3.4,7.0,10.4,3.8,1.7,0.5,2.9,2.4,21.6
Dana Barros,PG,24,SEA,75,1,1331,6.4,13.3,0.483,2.2,5.0,0.446,4.2,8.3,0.505,1.6,2.1,0.759,0.5,1.7,2.2,3.4,1.4,0.1,1.5,2.3,16.7
John Battle,SG,29,CLE,76,2,1637,6.9,14.5,0.48,0.0,0.4,0.11800000000000001,6.9,14.1,0.489,3.2,3.8,0.848,0.4,2.0,2.5,3.5,0.8,0.1,2.0,2.6,17.1
Kenny Battle,SG,27,TOT,16,0,92,4.3,6.7,0.647,0.0,0.4,0.0,4.3,6.3,0.688,3.9,4.7,0.833,1.6,4.7,6.3,1.6,0.8,0.8,1.6,3.9,12.5
William Bedford,C,28,DET,32,8,363,5.0,12.0,0.413,0.0,0.1,0.0,5.0,11.9,0.41700000000000004,1.4,2.2,0.636,2.4,3.9,6.2,1.2,0.6,1.8,1.5,5.6,11.3
Benoit Benjamin,C,27,SEA,63,61,1941,6.6,13.7,0.478,0.0,0.0,0.0,6.6,13.7,0.48,3.2,4.6,0.687,2.4,7.1,9.5,1.4,0.7,2.2,3.2,3.4,16.3
Winston Bennett,SF,26,TOT,54,45,833,3.5,9.1,0.379,0.0,0.0,0.0,3.5,9.1,0.381,1.5,2.2,0.7,2.7,4.3,7.0,1.6,0.8,0.4,1.4,5.3,8.4
David Benoit,SF,23,UTA,77,2,1161,5.4,11.6,0.467,0.1,0.4,0.214,5.3,11.2,0.47600000000000003,2.5,3.1,0.81,3.3,5.9,9.2,1.1,0.6,1.4,2.2,3.8,13.5
Larry Bird*,SF,35,BOS,45,45,1662,7.6,16.4,0.466,1.1,2.8,0.406,6.5,13.6,0.478,3.2,3.5,0.9259999999999999,1.0,8.4,9.4,6.6,0.9,0.7,2.7,1.8,19.7
Rolando Blackman,SG,32,DAL,75,74,2527,7.6,16.5,0.461,0.9,2.4,0.385,6.7,14.1,0.474,3.4,3.8,0.898,1.1,2.3,3.4,2.9,0.7,0.3,2.2,1.9,19.6
Lance Blanks,SG,25,DET,43,0,189,4.8,10.5,0.455,1.1,3.0,0.375,3.6,7.4,0.48700000000000004,1.5,2.1,0.727,1.7,2.5,4.2,3.6,2.7,0.2,2.7,5.0,12.2
Mookie Blaylock,PG,24,NJN,72,67,2548,6.1,14.0,0.43200000000000005,0.2,0.8,0.222,5.9,13.3,0.444,1.8,2.5,0.7120000000000001,1.4,2.4,3.8,7.0,2.4,0.6,2.1,2.6,14.1
Muggsy Bogues,PG,27,CHH,82,69,2790,4.1,8.7,0.47200000000000003,0.0,0.3,0.07400000000000001,4.1,8.3,0.489,1.2,1.5,0.7829999999999999,0.7,2.3,3.0,9.6,2.2,0.1,2.0,2.0,9.4
Manute Bol,C,29,PHI,71,2,1267,1.4,3.6,0.38299999999999995,0.0,0.3,0.0,1.4,3.4,0.41200000000000003,0.3,0.7,0.462,1.5,4.8,6.3,0.6,0.3,5.8,1.2,3.9,3.1
Anthony Bonner,PF,23,SAC,79,18,2287,4.6,10.4,0.447,0.0,0.1,0.25,4.6,10.3,0.44799999999999995,2.4,3.8,0.627,3.0,4.6,7.6,2.0,1.5,0.4,2.1,3.1,11.6
Anthony Bowie,SG,28,ORL,52,26,1721,6.5,13.2,0.493,0.4,0.9,0.386,6.2,12.3,0.501,2.4,2.8,0.86,1.5,3.7,5.1,3.4,1.2,0.8,2.2,2.1,15.9
Sam Bowie,C,30,NJN,71,61,2179,7.0,15.6,0.445,0.1,0.4,0.32,6.8,15.2,0.44799999999999995,3.5,4.6,0.757,3.4,6.2,9.5,3.1,0.7,2.0,2.5,3.5,17.5
Terrell Brandon,PG,21,CLE,82,9,1605,5.7,13.5,0.419,0.0,0.5,0.043,5.6,13.0,0.434,2.2,2.8,0.8059999999999999,1.1,2.5,3.6,7.1,1.8,0.5,3.1,2.4,13.6
Randy Breuer,C,31,MIN,67,25,1176,4.9,10.5,0.46799999999999997,0.0,0.0,0.0,4.9,10.5,0.469,1.3,2.4,0.532,3.0,5.6,8.6,2.7,0.8,3.0,1.3,3.6,11.1
Frank Brickowski,SF,32,MIL,65,60,1556,7.1,13.5,0.524,0.1,0.1,0.5,7.0,13.4,0.524,2.9,3.8,0.767,2.2,5.7,8.0,2.8,1.4,0.5,2.6,5.2,17.1
Kevin Brooks,SF,22,DEN,37,0,270,5.7,12.9,0.44299999999999995,0.3,1.5,0.182,5.5,11.5,0.47700000000000004,2.3,2.8,0.81,1.7,3.5,5.2,1.5,1.1,0.3,2.4,2.5,14.0
Scott Brooks,PG,26,MIN,82,0,1082,5.6,12.4,0.447,1.1,3.0,0.35600000000000004,4.5,9.4,0.475,1.7,2.1,0.81,0.9,2.4,3.3,6.8,2.2,0.2,1.7,2.7,13.9
Chucky Brown,SF,23,TOT,42,2,431,5.0,10.7,0.469,0.0,0.3,0.0,5.0,10.4,0.48,2.5,4.1,0.612,2.6,4.3,6.8,2.2,1.0,0.6,2.4,4.0,12.5
Dee Brown,PG,23,BOS,31,20,883,6.1,14.3,0.426,0.2,0.9,0.22699999999999998,5.9,13.4,0.439,2.4,3.2,0.769,0.6,2.6,3.2,6.7,1.3,0.3,2.4,3.0,14.8
Mike Brown,C,28,UTA,82,1,1783,4.5,9.9,0.45299999999999996,0.0,0.0,0.0,4.5,9.8,0.45399999999999996,3.8,5.8,0.667,3.8,5.8,9.6,1.6,0.8,0.7,2.1,4.0,12.8
Myron Brown,PG,22,MIN,4,0,23,6.3,9.4,0.667,1.6,4.7,0.33299999999999996,4.7,4.7,1.0,0.0,0.0,0.0,0.0,4.7,4.7,9.4,1.6,0.0,6.3,3.1,14.1
Randy Brown,PG,23,SAC,56,0,535,5.2,11.4,0.456,0.0,0.4,0.0,5.2,11.0,0.47200000000000003,2.6,3.9,0.655,1.7,2.9,4.6,4.0,2.4,0.8,2.8,4.6,12.9
Tony Brown,SF,31,TOT,57,2,655,5.6,13.7,0.41,1.0,3.5,0.302,4.6,10.2,0.446,2.6,3.6,0.727,1.8,2.9,4.6,2.6,1.6,0.3,1.9,4.5,14.9
Mark Bryant,PF,26,POR,56,0,800,4.3,8.9,0.48,0.0,0.1,0.0,4.3,8.8,0.48700000000000004,1.8,2.7,0.667,3.9,5.1,9.0,1.8,1.2,0.4,1.4,4.7,10.4
Jud Buechler,SF,23,TOT,28,0,290,3.6,8.8,0.408,0.0,0.1,0.0,3.6,8.7,0.414,1.5,2.6,0.5710000000000001,2.2,4.2,6.5,2.9,2.4,0.9,1.6,3.8,8.7
Matt Bullard,PF,24,HOU,80,7,1278,5.8,12.6,0.45899999999999996,1.8,4.7,0.386,4.0,7.9,0.502,1.1,1.4,0.76,2.1,4.2,6.3,2.1,0.7,0.6,1.6,3.6,14.4
Willie Burton,SF,23,MIA,68,50,1585,6.4,14.1,0.45,0.1,0.3,0.4,6.2,13.8,0.451,4.5,5.6,0.8,1.7,3.8,5.5,2.8,1.0,0.8,2.7,4.2,17.3
Steve Burtt,SG,29,PHO,31,2,356,7.5,16.2,0.46299999999999997,0.1,0.6,0.16699999999999998,7.4,15.6,0.474,3.8,5.5,0.7040000000000001,1.0,2.4,3.4,6.0,1.6,0.4,3.3,5.9,18.9
Michael Cage,PF,30,SEA,82,69,2461,4.5,7.9,0.5660000000000001,0.0,0.1,0.0,4.5,7.9,0.5720000000000001,1.6,2.5,0.62,3.9,6.8,10.6,1.3,1.4,0.8,1.1,3.5,10.5
Demetrius Calip,PG,22,LAL,7,0,58,2.5,11.2,0.222,0.6,3.1,0.2,1.9,8.1,0.231,1.2,1.9,0.667,0.6,2.5,3.1,7.4,0.6,0.0,3.1,5.0,6.8
Elden Campbell,C,23,LAL,81,47,1876,4.2,9.4,0.44799999999999995,0.0,0.0,0.0,4.2,9.4,0.45,2.6,4.3,0.619,3.0,5.1,8.1,1.1,1.0,3.1,1.4,3.9,11.1
Tony Campbell,SF,29,MIN,78,41,2441,7.8,16.8,0.46399999999999997,0.2,0.5,0.35100000000000003,7.6,16.2,0.467,3.5,4.4,0.8029999999999999,2.1,2.1,4.2,3.4,1.2,0.5,2.4,3.0,19.3
Antoine Carr,PF,30,SAS,81,27,1867,6.9,14.1,0.49,0.0,0.1,0.2,6.9,14.0,0.49200000000000005,3.1,4.1,0.764,2.5,4.2,6.7,1.2,0.6,1.9,2.2,5.1,17.0
Bill Cartwright,C,34,CHI,64,64,1471,5.1,10.9,0.467,0.0,0.0,0.0,5.1,10.9,0.467,2.3,3.9,0.604,2.3,5.7,7.9,2.1,0.5,0.3,1.8,3.2,12.5
Terry Catledge,PF,28,ORL,78,67,2430,6.8,13.7,0.496,0.0,0.1,0.0,6.8,13.6,0.498,3.6,5.1,0.6940000000000001,3.8,4.3,8.1,1.6,0.9,0.2,2.0,2.9,17.1
Duane Causwell,C,23,SAC,80,77,2291,3.9,7.1,0.5489999999999999,0.0,0.0,0.0,3.9,7.1,0.551,2.1,3.5,0.613,3.1,6.0,9.1,0.9,0.7,3.4,1.9,4.4,10.0
Cedric Ceballos,SF,22,PHO,64,4,725,8.7,18.1,0.48200000000000004,0.0,0.3,0.16699999999999998,8.7,17.8,0.48700000000000004,5.4,7.3,0.736,3.0,4.6,7.5,2.5,0.8,0.5,3.5,2.6,22.9
Tom Chambers,PF,32,PHO,69,66,1948,7.9,18.3,0.431,0.3,0.9,0.36700000000000005,7.5,17.4,0.434,4.8,5.7,0.83,1.6,5.8,7.4,2.6,1.1,0.7,1.9,3.6,20.8
Rex Chapman,PG-SG,24,TOT,22,11,567,7.2,16.0,0.44799999999999995,0.5,1.8,0.276,6.7,14.2,0.47100000000000003,2.3,3.4,0.679,0.6,3.0,3.7,5.7,1.0,0.5,2.9,3.2,17.1
Maurice Cheeks*,PG,35,ATL,56,0,1086,3.8,8.3,0.462,0.1,0.2,0.5,3.7,8.1,0.461,0.9,1.4,0.605,1.0,2.2,3.1,6.1,2.8,0.0,1.2,2.4,8.6
Pete Chilcutt,PF,23,SAC,69,2,817,5.0,11.0,0.452,0.1,0.1,1.0,4.9,10.9,0.44799999999999995,1.0,1.2,0.821,3.4,4.8,8.2,1.7,1.4,0.7,1.8,3.1,11.1
Derrick Coleman,PF,24,NJN,65,58,2207,7.9,15.6,0.504,0.4,1.2,0.303,7.5,14.4,0.522,4.9,6.4,0.763,3.3,6.8,10.1,3.3,0.9,1.6,4.0,2.7,21.0
Bimbo Coles,PG,23,MIA,81,28,1976,5.4,11.8,0.455,0.2,0.9,0.192,5.2,10.9,0.47700000000000004,3.9,4.8,0.8240000000000001,1.3,2.2,3.4,6.7,1.3,0.2,3.0,2.8,14.9
Marty Conlon,C,24,SEA,45,1,381,4.5,9.5,0.475,0.0,0.0,0.0,4.5,9.5,0.475,2.3,3.0,0.75,3.1,3.4,6.5,1.1,0.9,0.7,2.6,3.8,11.3
Lester Conner,PG,32,MIL,81,9,1420,2.6,6.1,0.431,0.0,0.2,0.0,2.6,5.9,0.444,2.1,2.9,0.7040000000000001,1.6,3.1,4.7,7.5,2.5,0.3,2.0,2.2,7.3
Anthony Cook,PF,24,DEN,22,0,115,4.7,7.8,0.6,0.0,0.0,0.0,4.7,7.8,0.6,1.3,1.9,0.667,4.1,6.6,10.6,0.6,1.6,1.3,0.9,3.1,10.6
Wayne Cooper,C,35,POR,35,0,344,3.7,8.6,0.42700000000000005,0.0,0.0,0.0,3.7,8.6,0.42700000000000005,0.7,1.2,0.636,4.0,6.6,10.6,2.2,0.4,2.8,1.6,6.0,8.1
Tom Copa,C,27,SAS,33,1,132,6.0,10.9,0.55,0.0,0.0,0.0,6.0,10.9,0.55,1.1,3.5,0.308,3.8,6.0,9.8,0.8,0.5,1.6,2.2,7.9,13.1
Lanard Copeland,SG,26,LAC,10,0,48,5.2,17.2,0.304,0.0,1.5,0.0,5.2,15.8,0.33299999999999996,1.5,1.5,1.0,0.7,4.5,5.2,3.7,1.5,0.0,3.0,3.7,12.0
Tyrone Corbin,SF,29,TOT,80,9,2207,4.9,10.3,0.48100000000000004,0.0,0.1,0.0,4.9,10.2,0.484,2.8,3.3,0.866,2.7,5.0,7.7,2.3,1.3,0.3,1.6,3.1,12.7
Chris Corchiani,PG,23,ORL,51,1,741,3.7,9.4,0.39899999999999997,0.5,1.8,0.27,3.3,7.6,0.429,4.4,5.1,0.875,0.9,2.9,3.8,6.9,2.2,0.1,3.6,4.6,12.4
Corey Crowder,SF,22,UTA,51,0,328,4.7,12.3,0.384,1.4,3.3,0.433,3.3,9.0,0.366,1.6,2.0,0.833,1.8,2.7,4.5,1.9,0.8,0.2,1.4,3.8,12.5
Terry Cummings,PF,30,SAS,70,67,2149,8.6,17.6,0.488,0.1,0.2,0.385,8.5,17.4,0.489,3.0,4.2,0.711,4.1,6.4,10.6,1.7,1.0,0.6,1.9,3.5,20.3
Dell Curry,SG,27,CHH,77,0,2020,9.0,18.5,0.486,1.3,3.3,0.40399999999999997,7.7,15.2,0.503,2.3,2.7,0.836,1.0,3.6,4.6,3.2,1.7,0.4,2.4,2.8,21.5
Quintin Dailey,SG,31,SEA,11,1,98,3.3,13.6,0.243,0.0,0.4,0.0,3.3,13.2,0.25,4.8,5.9,0.813,0.7,3.7,4.4,1.5,1.8,0.4,3.7,2.2,11.4
Brad Daugherty,C,26,CLE,73,73,2643,7.8,13.8,0.57,0.0,0.0,0.0,7.8,13.7,0.5710000000000001,5.6,7.3,0.777,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.3
Brad Davis,PG,36,DAL,33,0,429,3.2,7.2,0.442,0.4,1.5,0.278,2.8,5.7,0.485,0.9,1.3,0.733,0.3,2.4,2.8,5.5,0.9,0.3,2.3,4.8,7.7
Dale Davis,PF,22,IND,64,23,1301,4.3,7.7,0.552,0.0,0.0,0.0,4.3,7.7,0.5539999999999999,2.4,4.2,0.5720000000000001,4.4,7.0,11.3,0.8,0.7,2.0,1.4,5.3,10.9
Terry Davis,PF,24,DAL,68,67,2149,4.3,8.9,0.48200000000000004,0.0,0.1,0.0,4.3,8.8,0.48700000000000004,3.0,4.8,0.635,3.8,7.4,11.3,1.0,0.4,0.5,2.0,3.4,11.6
Walter Davis,SF,37,DEN,46,0,741,9.0,19.6,0.45899999999999996,0.2,0.8,0.313,8.7,18.8,0.465,4.0,4.6,0.872,1.0,2.4,3.4,3.3,1.4,0.0,2.2,3.4,22.2
Johnny Dawkins,PG,28,PHI,82,82,2815,5.0,11.5,0.43700000000000006,0.5,1.3,0.35600000000000004,4.6,10.2,0.447,2.1,2.4,0.882,0.5,2.4,2.9,7.3,1.1,0.1,2.3,2.0,12.6
Bison Dele,PF,22,ORL,48,2,905,6.8,12.9,0.528,0.0,0.0,0.0,6.8,12.9,0.528,3.8,5.6,0.669,4.6,6.2,10.8,1.3,1.6,2.1,3.4,5.5,17.4
Vlade Divac*,C,23,LAL,36,18,979,5.8,11.7,0.495,0.2,0.7,0.263,5.6,11.0,0.51,3.2,4.1,0.768,3.2,5.9,9.1,2.2,2.0,1.3,3.2,4.2,14.9
James Donaldson,C,34,TOT,58,32,1075,3.8,8.2,0.457,0.0,0.0,0.0,3.8,8.2,0.457,2.0,2.9,0.7090000000000001,3.3,6.4,9.7,1.1,0.3,1.6,1.6,3.4,9.5
Sherman Douglas,PG,25,TOT,42,2,752,5.6,12.1,0.462,0.0,0.5,0.1,5.6,11.6,0.47700000000000004,3.5,5.1,0.682,0.6,2.4,3.0,8.2,1.2,0.4,3.3,3.7,14.7
Greg Dreiling,C,29,IND,60,23,509,3.0,6.2,0.494,0.1,0.1,1.0,3.0,6.1,0.488,2.1,2.8,0.75,1.6,5.2,6.8,1.8,0.7,1.1,2.2,8.7,8.3
Clyde Drexler*,SG,29,POR,76,76,2751,9.1,19.3,0.47,1.5,4.4,0.337,7.6,14.9,0.51,5.2,6.6,0.794,2.2,4.4,6.5,6.7,1.8,0.9,3.1,3.0,24.9
Kevin Duckworth,C,27,POR,82,82,2222,5.9,12.7,0.461,0.0,0.0,0.0,5.9,12.7,0.462,2.5,3.7,0.69,2.4,5.6,8.1,1.6,0.6,0.6,2.3,4.3,14.3
Chris Dudley,C,26,NJN,82,21,1902,3.6,8.9,0.40299999999999997,0.0,0.0,0.0,3.6,8.9,0.40299999999999997,1.5,3.2,0.46799999999999997,6.5,7.5,14.0,1.1,0.7,3.4,1.5,5.2,8.7
Joe Dumars*,SG,28,DET,82,82,3192,6.6,14.8,0.44799999999999995,0.6,1.4,0.408,6.1,13.4,0.452,4.6,5.4,0.867,0.9,1.2,2.1,4.2,0.8,0.1,2.2,1.6,18.4
Ledell Eackles,SG,25,WSB,65,25,1463,8.7,18.7,0.46799999999999997,0.2,0.9,0.2,8.6,17.8,0.48100000000000004,3.4,4.6,0.743,1.0,3.4,4.4,3.1,1.2,0.2,1.8,3.6,21.1
Mark Eaton,C,35,UTA,81,81,2023,1.9,4.3,0.446,0.0,0.0,0.0,1.9,4.3,0.446,0.9,1.5,0.598,2.7,6.1,8.7,0.7,0.6,3.6,1.1,4.3,4.7
Patrick Eddie,C,24,NYK,4,0,13,5.5,24.9,0.222,0.0,0.0,0.0,5.5,24.9,0.222,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0,0.0,8.3,11.1
Blue Edwards,SF,26,UTA,81,81,2283,6.8,13.1,0.522,0.6,1.6,0.379,6.2,11.5,0.542,1.8,2.3,0.774,1.4,3.3,4.7,2.2,1.3,0.7,1.9,3.7,16.1
James Edwards,C,36,LAC,72,11,1437,6.3,13.5,0.465,0.0,0.0,0.0,6.3,13.5,0.466,5.0,6.8,0.731,1.4,3.7,5.1,1.3,0.6,0.8,1.8,5.9,17.5
Kevin Edwards,PG,26,MIA,81,1,1840,6.4,14.0,0.45399999999999996,0.1,0.6,0.21899999999999997,6.2,13.4,0.465,3.2,3.7,0.848,1.1,3.0,4.1,3.3,1.9,0.4,2.3,2.7,16.0
Craig Ehlo,SG,30,CLE,63,62,2016,5.5,12.2,0.45299999999999996,1.2,3.0,0.413,4.3,9.2,0.466,1.6,2.2,0.7070000000000001,1.7,3.8,5.5,4.2,1.4,0.4,1.9,2.7,13.9
Mario Elie,SG,28,GSW,79,32,1677,4.7,9.1,0.521,0.5,1.5,0.32899999999999996,4.3,7.6,0.5589999999999999,3.3,3.9,0.852,1.5,3.4,4.9,3.7,1.5,0.3,1.8,3.4,13.3
Sean Elliott,SF,23,SAS,82,82,3120,5.9,12.0,0.494,0.3,0.9,0.305,5.6,11.1,0.51,3.3,3.8,0.861,1.6,3.4,5.1,2.5,1.0,0.3,1.8,1.7,15.4
Dale Ellis,SF,31,MIL,81,11,2191,8.0,17.0,0.469,2.3,5.4,0.419,5.7,11.6,0.49200000000000005,2.7,3.5,0.774,1.5,2.6,4.2,1.7,0.9,0.3,2.0,2.5,20.9
LeRon Ellis,C,22,LAC,29,0,103,5.9,17.5,0.34,0.0,0.0,0.0,5.9,17.5,0.34,3.1,6.6,0.474,4.2,4.2,8.4,0.3,2.1,3.1,3.8,3.8,15.0
Pervis Ellison,C,24,WSB,66,64,2511,7.8,14.5,0.539,0.0,0.0,0.33299999999999996,7.8,14.5,0.54,3.3,4.5,0.728,3.1,7.5,10.6,2.7,0.9,2.5,2.8,3.2,19.0
A.J. English,SG,24,WSB,81,6,1665,7.9,18.3,0.433,0.1,0.7,0.17600000000000002,7.8,17.6,0.44299999999999995,3.2,3.8,0.841,1.6,2.0,3.6,3.1,0.7,0.2,1.9,3.5,19.2
Patrick Ewing*,C,29,NYK,82,82,3150,9.1,17.4,0.522,0.0,0.1,0.16699999999999998,9.1,17.4,0.523,4.3,5.8,0.738,2.6,7.9,10.5,1.8,1.0,2.8,2.4,3.2,22.5
Dave Feitl,C,29,NJN,34,0,175,6.8,15.8,0.429,0.0,0.0,0.0,6.8,15.8,0.429,3.3,3.9,0.8420000000000001,4.3,8.2,12.5,1.2,0.4,0.6,3.9,4.5,16.9
Duane Ferrell,SF,26,ATL,66,12,1598,7.5,14.2,0.524,0.2,0.7,0.33299999999999996,7.2,13.5,0.534,3.7,4.9,0.7609999999999999,2.4,2.4,4.7,2.1,1.1,0.4,2.2,3.0,18.9
Danny Ferry,PF,25,CLE,68,1,937,5.1,12.6,0.409,0.7,1.8,0.354,4.5,10.8,0.418,2.3,2.8,0.836,2.0,6.1,8.2,2.9,0.8,0.6,1.8,5.2,13.3
Vern Fleming,PG,29,IND,82,6,1737,6.1,12.6,0.48200000000000004,0.1,0.6,0.222,6.0,12.1,0.494,2.7,3.7,0.737,1.4,2.9,4.3,5.5,1.2,0.1,2.9,2.8,15.0
Sleepy Floyd,PG,31,HOU,82,3,1662,6.2,15.2,0.406,0.8,2.7,0.301,5.4,12.6,0.429,2.9,3.7,0.794,0.7,2.5,3.2,5.2,1.2,0.5,2.8,2.8,16.1
Greg Foster,PF,23,WSB,49,3,548,5.8,12.7,0.461,0.0,0.1,0.0,5.8,12.6,0.46399999999999997,2.3,3.2,0.7140000000000001,2.8,6.7,9.5,2.3,0.4,0.8,2.4,5.5,14.0
Rick Fox,SF,22,BOS,81,5,1535,5.7,12.3,0.45899999999999996,0.5,1.6,0.32899999999999996,5.1,10.7,0.479,3.3,4.3,0.755,1.7,3.4,5.2,3.0,1.8,0.7,2.9,5.4,15.1
Tellis Frank,PF,26,MIN,10,0,140,4.6,8.5,0.545,0.0,0.0,0.0,4.6,8.5,0.545,2.6,3.9,0.667,2.1,4.6,6.7,2.1,1.3,1.0,1.3,6.2,11.8
Anthony Frederick,SF,27,CHH,66,26,852,6.8,15.6,0.435,0.2,0.7,0.235,6.6,14.9,0.445,2.7,3.9,0.685,3.2,2.9,6.1,3.0,1.7,1.1,2.5,3.8,16.4
