Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nicolas Batum,SF,27,CHO,70,70,2448,5.5,12.8,0.426,2.0,5.9,0.348,3.4,7.0,0.49200000000000005,2.4,2.8,0.8490000000000001,0.8,5.5,6.3,5.9,1.0,0.6,3.0,1.7,15.4
Jerryd Bayless,SG,27,MIL,52,18,1505,4.4,10.5,0.423,2.4,5.5,0.43700000000000006,2.0,4.9,0.408,1.7,2.2,0.778,0.5,2.9,3.4,3.9,1.1,0.3,1.7,2.7,12.9
Aron Baynes,C,29,DET,81,1,1233,5.7,11.2,0.505,0.0,0.1,0.0,5.7,11.2,0.508,3.7,4.8,0.764,4.1,7.1,11.2,1.5,0.6,1.5,2.0,4.4,15.0
Kent Bazemore,SF,26,ATL,75,68,2083,5.5,12.5,0.441,1.9,5.3,0.35700000000000004,3.6,7.3,0.502,2.1,2.6,0.815,0.5,6.1,6.6,3.0,1.7,0.7,2.4,3.0,15.1
Bradley Beal,SG,22,WAS,55,35,1708,7.6,16.8,0.449,2.2,5.7,0.387,5.4,11.1,0.48100000000000004,2.8,3.7,0.767,0.9,3.1,4.0,3.4,1.1,0.2,2.4,2.5,20.2
Michael Beasley,PF,27,HOU,20,0,363,10.6,20.3,0.522,0.3,0.9,0.33299999999999996,10.3,19.4,0.531,3.8,4.9,0.7759999999999999,2.9,6.8,9.7,1.6,1.1,0.9,2.4,3.9,25.3
Marco Belinelli,SG,29,SAC,68,7,1672,5.3,13.7,0.386,2.0,6.4,0.306,3.3,7.3,0.456,2.5,3.0,0.833,0.2,2.3,2.5,2.7,0.8,0.0,1.7,2.0,15.0
Anthony Bennett,PF,22,TOR,19,0,84,3.4,11.6,0.29600000000000004,1.3,6.0,0.214,2.1,5.6,0.385,3.9,4.3,0.9,2.6,7.3,9.9,0.0,2.1,0.0,1.7,3.4,12.0
Patrick Beverley,PG,27,HOU,71,63,2041,4.6,10.5,0.434,2.2,5.5,0.4,2.4,5.0,0.47200000000000003,1.1,1.6,0.682,1.3,3.1,4.4,4.2,1.7,0.5,1.6,4.1,12.3
Bismack Biyombo,C,23,TOR,82,22,1808,3.1,5.7,0.542,0.0,0.0,0.0,3.1,5.7,0.544,2.8,4.5,0.628,3.6,9.4,13.0,0.6,0.4,2.6,1.4,4.5,9.0
Nemanja Bjelica,PF,27,MIN,60,0,1075,3.7,7.9,0.46799999999999997,1.6,4.2,0.384,2.1,3.7,0.564,1.3,1.8,0.727,1.6,5.4,7.0,2.8,0.9,0.7,1.6,5.2,10.3
Tarik Black,C,24,LAL,39,0,496,4.1,7.5,0.5479999999999999,0.0,0.0,0.0,4.1,7.5,0.5479999999999999,1.4,3.3,0.42200000000000004,3.2,8.2,11.4,1.2,1.0,1.3,1.6,5.7,9.7
DeJuan Blair,C,26,WAS,29,0,218,4.6,11.2,0.41200000000000003,0.0,0.2,0.0,4.6,11.1,0.418,0.8,2.1,0.385,3.3,6.1,9.4,1.8,1.3,0.3,2.5,8.8,10.1
Steve Blake,PG,35,DET,58,2,986,3.4,8.8,0.38799999999999996,1.9,5.5,0.344,1.5,3.2,0.461,0.6,0.7,0.8,0.3,2.9,3.2,7.3,0.9,0.2,3.0,2.6,9.3
Eric Bledsoe,PG,26,PHO,31,31,1059,7.6,16.7,0.45299999999999996,1.6,4.4,0.37200000000000005,5.9,12.3,0.48200000000000004,4.7,5.8,0.802,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5
Bojan Bogdanović,SF,26,BRK,79,39,2115,5.5,12.7,0.433,2.2,5.8,0.382,3.3,7.0,0.474,1.9,2.2,0.833,0.6,3.7,4.3,1.7,0.5,0.1,2.0,2.0,15.1
Andrew Bogut,C,31,GSW,70,66,1451,4.3,6.9,0.627,0.0,0.0,1.0,4.3,6.9,0.626,0.6,1.2,0.48,3.0,9.2,12.2,4.0,0.8,2.8,2.1,5.5,9.3
Matt Bonner,C,35,SAS,30,2,206,5.1,10.0,0.509,2.6,5.9,0.441,2.4,4.0,0.609,0.5,0.7,0.75,0.5,4.2,4.7,1.6,1.0,0.2,0.5,2.8,13.3
Devin Booker,SG,19,PHO,76,51,2108,6.3,14.8,0.423,1.7,4.9,0.34299999999999997,4.6,9.9,0.46399999999999997,3.7,4.4,0.84,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9
Trevor Booker,PF,28,UTA,79,2,1632,4.2,8.6,0.49,0.3,0.9,0.293,3.9,7.7,0.513,1.6,2.3,0.67,3.7,6.3,10.0,1.9,1.3,0.9,1.8,3.7,10.2
Chris Bosh,PF,31,MIA,53,53,1778,7.2,15.5,0.467,1.6,4.5,0.365,5.6,11.0,0.508,4.3,5.4,0.795,1.0,6.9,7.9,2.6,0.7,0.7,1.6,2.0,20.4
Avery Bradley,SG,25,BOS,76,72,2536,6.5,14.5,0.447,2.1,5.8,0.361,4.4,8.7,0.505,1.4,1.7,0.78,0.7,2.4,3.1,2.2,1.7,0.3,1.5,2.3,16.4
Elton Brand,C,36,PHI,17,1,225,5.0,11.5,0.431,0.0,0.2,0.0,5.0,11.4,0.43700000000000006,1.3,1.4,0.889,1.4,8.6,10.1,2.9,1.4,1.3,1.8,5.1,11.2
Corey Brewer,SF,29,HOU,82,12,1669,4.6,11.9,0.384,1.3,4.8,0.272,3.3,7.1,0.46,2.3,3.0,0.75,0.9,3.4,4.3,2.4,1.8,0.4,1.7,3.6,12.7
Aaron Brooks,PG,31,CHI,69,0,1108,6.1,15.2,0.401,2.1,6.0,0.35700000000000004,4.0,9.2,0.43,1.6,2.1,0.7659999999999999,0.7,2.6,3.3,5.8,1.0,0.3,2.7,4.3,16.0
Anthony Brown,SF,23,LAL,29,11,599,2.3,7.6,0.31,1.2,4.2,0.28600000000000003,1.1,3.4,0.33899999999999997,1.0,1.2,0.85,0.5,3.7,4.2,1.1,0.8,0.3,0.9,2.0,6.9
Lorenzo Brown,PG,25,PHO,8,0,61,4.7,14.8,0.32,0.6,4.7,0.125,4.1,10.0,0.41200000000000003,1.8,2.4,0.75,0.0,4.1,4.1,6.5,1.8,0.6,5.3,2.4,11.8
Markel Brown,SG,24,BRK,62,6,982,4.7,11.8,0.39399999999999996,1.4,4.4,0.314,3.3,7.4,0.44299999999999995,2.6,3.4,0.755,0.8,3.6,4.5,3.3,1.4,0.5,2.0,3.4,13.3
Kobe Bryant,SF,37,LAL,66,66,1863,7.7,21.5,0.358,2.6,9.0,0.285,5.1,12.5,0.41,4.5,5.4,0.826,0.8,4.0,4.8,3.6,1.2,0.3,2.5,2.2,22.4
Chase Budinger,SF,27,TOT,66,2,929,4.0,9.3,0.435,0.9,3.3,0.27899999999999997,3.1,5.9,0.523,1.5,2.2,0.696,1.7,4.1,5.8,2.5,1.2,0.4,1.7,2.4,10.5
Reggie Bullock,SF,24,DET,37,0,429,3.6,8.2,0.439,1.8,4.4,0.415,1.8,3.8,0.467,1.2,1.3,0.9329999999999999,1.2,4.5,5.7,2.3,0.8,0.2,0.7,2.4,10.2
Trey Burke,PG,23,UTA,64,0,1366,6.9,16.7,0.413,2.3,6.7,0.344,4.6,10.0,0.46,1.8,2.2,0.8170000000000001,0.5,2.5,3.0,3.9,0.9,0.2,2.1,2.3,17.9
Alec Burks,SG,24,UTA,31,3,797,6.2,15.1,0.41,1.4,3.6,0.405,4.7,11.5,0.41200000000000003,4.8,6.4,0.752,0.7,4.2,4.9,2.8,0.8,0.2,2.3,3.2,18.6
Caron Butler,SF,35,SAC,17,1,176,5.1,12.1,0.424,0.6,3.7,0.16699999999999998,4.5,8.4,0.537,2.0,2.5,0.833,1.0,3.5,4.5,2.0,1.8,0.2,0.6,3.9,12.9
Jimmy Butler,SG,26,CHI,67,67,2474,6.8,15.1,0.45399999999999996,0.9,3.0,0.312,5.9,12.1,0.489,5.7,6.9,0.8320000000000001,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4
Rasual Butler,SF,36,SAS,46,0,432,4.1,8.7,0.47100000000000003,1.2,4.1,0.306,2.8,4.6,0.618,0.9,1.3,0.688,0.2,4.4,4.7,2.0,1.1,1.9,0.7,0.9,10.3
Bruno Caboclo,SF,20,TOR,6,1,43,0.8,10.0,0.083,0.8,5.9,0.14300000000000002,0.0,4.2,0.0,0.0,0.0,0.0,0.8,0.8,1.7,0.8,1.7,0.8,3.3,1.7,2.5
José Calderón,PG,34,NYK,72,72,2024,3.7,8.1,0.45899999999999996,1.5,3.6,0.414,2.2,4.5,0.496,0.7,0.9,0.875,0.4,3.7,4.1,5.3,1.1,0.1,1.5,2.4,9.7
Kentavious Caldwell-Pope,SG,22,DET,76,76,2789,5.2,12.4,0.42,1.5,4.8,0.309,3.7,7.6,0.489,2.4,2.9,0.8109999999999999,0.9,2.7,3.6,1.8,1.4,0.2,1.4,2.2,14.3
Isaiah Canaan,SG,24,PHI,77,39,1966,4.8,13.2,0.36,3.2,8.9,0.363,1.5,4.3,0.354,2.7,3.3,0.833,0.4,2.8,3.2,2.5,1.0,0.2,1.7,2.4,15.5
Clint Capela,C,21,HOU,77,35,1471,5.7,9.7,0.5820000000000001,0.0,0.0,0.0,5.7,9.7,0.583,2.0,5.2,0.379,4.7,7.3,12.1,1.2,1.4,2.3,1.5,4.6,13.3
DeMarre Carroll,SF,29,TOR,26,22,786,4.8,12.4,0.389,2.1,5.4,0.39,2.7,7.0,0.38799999999999996,1.4,2.3,0.6,1.4,4.2,5.6,1.2,2.0,0.3,1.3,2.9,13.1
Vince Carter,SG,39,MEM,60,3,1005,4.8,12.3,0.38799999999999996,2.1,6.1,0.349,2.7,6.2,0.425,2.5,3.0,0.833,1.1,4.1,5.2,2.0,1.4,0.6,1.3,3.6,14.1
Michael Carter-Williams,PG,24,MIL,54,37,1649,5.5,12.1,0.452,0.3,1.2,0.273,5.2,10.9,0.47200000000000003,2.3,3.5,0.654,1.0,5.0,6.0,6.1,1.7,0.9,3.3,3.5,13.6
Omri Casspi,PF,27,SAC,69,21,1880,5.7,11.9,0.48100000000000004,2.1,5.2,0.409,3.6,6.7,0.537,2.0,3.0,0.648,1.1,6.7,7.9,1.8,1.1,0.3,1.8,2.9,15.6
Willie Cauley-Stein,C,22,SAC,66,39,1412,4.9,8.6,0.563,0.0,0.1,0.0,4.9,8.6,0.5670000000000001,2.1,3.2,0.648,3.4,5.6,9.0,0.9,1.2,1.7,1.2,3.7,11.8
Mario Chalmers,PG,29,TOT,61,7,1373,4.8,11.6,0.41,1.2,3.9,0.309,3.6,7.7,0.461,5.7,6.9,0.8320000000000001,0.6,3.5,4.1,6.0,2.3,0.3,2.9,4.7,16.5
Tyson Chandler,C,33,PHO,66,60,1618,4.1,7.0,0.583,0.0,0.0,0.0,4.1,7.0,0.585,2.4,3.8,0.62,3.9,8.9,12.8,1.4,0.8,1.0,2.1,3.2,10.5
Rakeem Christmas,PF,24,IND,1,0,6,12.0,12.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,24.0
Ian Clark,SG,24,GSW,66,1,578,5.5,12.6,0.441,1.9,5.2,0.35700000000000004,3.7,7.3,0.5,1.7,2.1,0.8240000000000001,0.8,3.4,4.2,4.0,1.1,0.8,2.7,3.6,14.7
Coty Clarke,SF,23,BOS,3,0,6,12.0,24.0,0.5,12.0,12.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,36.0
Jordan Clarkson,SG,23,LAL,79,79,2552,6.7,15.5,0.433,1.6,4.5,0.34700000000000003,5.1,11.0,0.46799999999999997,2.3,2.9,0.804,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3
Norris Cole,PG,27,NOP,45,23,1198,5.9,14.5,0.405,1.0,3.1,0.324,4.9,11.5,0.42700000000000005,1.6,2.0,0.8,0.3,4.2,4.5,5.0,1.1,0.2,2.3,3.1,14.3
Darren Collison,PG,28,SAC,74,15,2219,6.1,12.6,0.486,1.4,3.5,0.401,4.7,9.1,0.519,3.1,3.7,0.858,0.5,2.3,2.7,5.2,1.2,0.1,2.1,2.3,16.8
Nick Collison,PF,35,OKC,59,4,699,2.6,5.6,0.45899999999999996,0.0,0.1,0.0,2.6,5.5,0.467,1.2,1.7,0.6970000000000001,3.5,5.3,8.8,2.7,0.8,0.8,2.6,5.5,6.3
Mike Conley,PG,28,MEM,56,56,1761,6.0,14.2,0.42200000000000004,1.6,4.4,0.363,4.4,9.8,0.449,3.9,4.7,0.8340000000000001,0.5,2.8,3.4,7.0,1.4,0.3,1.7,2.0,17.5
Pat Connaughton,SG,23,POR,34,0,143,3.3,12.3,0.265,1.3,5.3,0.23800000000000002,2.0,7.0,0.28600000000000003,1.3,1.3,1.0,2.8,5.3,8.1,2.5,0.5,0.0,2.5,1.5,9.1
Chris Copeland,PF,31,MIL,24,1,156,3.9,11.8,0.33299999999999996,2.3,8.3,0.278,1.6,3.5,0.467,1.4,1.6,0.857,0.2,2.1,2.3,2.5,0.5,0.0,1.4,3.9,11.5
Bryce Cotton,PG,23,TOT,8,0,39,3.7,9.2,0.4,0.0,2.8,0.0,3.7,6.5,0.5710000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,4.6,1.8,7.4
DeMarcus Cousins,C,25,SAC,65,65,2246,9.6,21.3,0.451,1.1,3.4,0.33299999999999996,8.5,18.0,0.473,7.6,10.6,0.718,2.5,9.4,12.0,3.4,1.6,1.5,4.0,3.8,28.0
Robert Covington,SF,25,PHI,67,49,1903,5.2,13.5,0.385,3.2,9.1,0.353,2.0,4.4,0.452,2.6,3.3,0.7909999999999999,1.2,6.7,7.9,1.8,2.0,0.8,2.7,4.4,16.2
Allen Crabbe,SG,23,POR,81,8,2105,5.3,11.6,0.45899999999999996,1.9,4.9,0.39299999999999996,3.4,6.7,0.506,1.7,1.9,0.867,0.5,3.2,3.7,1.7,1.1,0.3,1.1,3.3,14.2
Jamal Crawford,SG,35,LAC,79,5,2126,6.4,15.9,0.40399999999999997,2.0,5.8,0.34,4.4,10.1,0.44,4.1,4.6,0.904,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19.0
Jae Crowder,SF,25,BOS,73,73,2308,5.6,12.7,0.44299999999999995,1.9,5.7,0.336,3.7,7.0,0.529,3.1,3.7,0.82,1.1,4.7,5.8,2.1,2.0,0.5,1.3,3.1,16.2
Dante Cunningham,SF,28,NOP,80,46,1971,3.4,7.5,0.451,1.0,3.2,0.316,2.4,4.3,0.55,1.0,1.5,0.695,1.0,3.3,4.3,1.4,0.8,0.6,0.7,3.2,8.8
Jared Cunningham,SG,24,TOT,44,3,410,3.2,9.2,0.34299999999999997,1.1,3.4,0.308,2.1,5.8,0.364,3.2,4.8,0.655,0.3,3.1,3.3,1.8,1.2,0.2,1.8,3.6,10.5
Seth Curry,PG,25,SAC,44,9,692,5.3,11.7,0.455,2.6,5.8,0.45,2.7,5.9,0.46,2.3,2.8,0.833,0.5,2.7,3.1,3.5,1.1,0.2,1.9,2.1,15.6
Stephen Curry,PG,27,GSW,79,79,2700,10.7,21.3,0.504,5.4,11.8,0.45399999999999996,5.4,9.5,0.5660000000000001,4.8,5.3,0.9079999999999999,0.9,4.8,5.7,7.0,2.3,0.2,3.5,2.1,31.7
Troy Daniels,SG,24,CHO,43,0,476,6.7,14.1,0.47600000000000003,4.5,9.2,0.484,2.3,4.9,0.462,0.4,0.7,0.556,0.5,3.8,4.3,1.6,0.8,0.2,1.8,3.0,18.3
Anthony Davis,C,22,NOP,61,61,2164,9.3,18.9,0.493,0.6,1.8,0.324,8.7,17.1,0.511,5.4,7.2,0.758,2.2,8.3,10.4,1.9,1.3,2.1,2.0,2.5,24.6
Ed Davis,PF,26,POR,81,0,1684,4.4,7.2,0.611,0.0,0.0,0.0,4.4,7.2,0.611,2.4,4.4,0.5589999999999999,4.8,8.0,12.8,1.9,1.2,1.5,1.4,4.3,11.2
Branden Dawson,PF,22,LAC,6,0,29,2.5,6.2,0.4,0.0,0.0,0.0,2.5,6.2,0.4,1.2,1.2,1.0,2.5,2.5,5.0,0.0,0.0,1.2,0.0,2.5,6.2
Dewayne Dedmon,C,26,ORL,58,20,705,5.1,9.0,0.5589999999999999,0.0,0.0,0.0,5.1,9.0,0.5589999999999999,2.9,3.9,0.75,3.4,8.2,11.6,0.7,1.1,2.3,1.6,5.6,13.0
Bryce Dejean-Jones,SG,23,NOP,14,11,279,3.6,8.9,0.406,1.5,4.1,0.375,2.1,4.8,0.43200000000000005,1.4,2.7,0.524,1.0,5.2,6.2,1.9,1.3,0.3,1.4,2.2,10.2
Sam Dekker,PF,21,HOU,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
Matthew Dellavedova,PG,25,CLE,76,14,1867,4.0,9.9,0.405,1.9,4.6,0.41,2.1,5.2,0.401,1.1,1.3,0.8640000000000001,0.6,2.5,3.1,6.5,0.8,0.2,2.2,3.4,11.0
Luol Deng,PF,30,MIA,74,73,2394,5.1,11.2,0.455,1.3,3.8,0.344,3.8,7.4,0.513,2.2,2.9,0.755,1.6,5.0,6.7,2.1,1.1,0.4,1.2,1.8,13.7
DeMar DeRozan,SG,26,TOR,78,78,2804,7.9,17.7,0.446,0.6,1.8,0.33799999999999997,7.3,15.9,0.45799999999999996,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5
Boris Diaw,PF,33,SAS,76,4,1386,5.2,9.9,0.527,0.6,1.8,0.36200000000000004,4.6,8.2,0.564,1.5,2.0,0.737,1.5,4.5,6.1,4.6,0.7,0.5,2.5,2.6,12.6
Gorgui Dieng,C,26,MIN,82,39,2220,5.0,9.4,0.532,0.1,0.3,0.3,4.9,9.1,0.54,3.3,4.0,0.8270000000000001,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4
Spencer Dinwiddie,PG,22,DET,12,0,159,4.3,12.2,0.35200000000000004,0.2,2.3,0.1,4.1,10.0,0.409,4.3,7.5,0.5760000000000001,0.9,2.9,3.8,5.0,0.7,0.0,1.6,4.5,13.1
Toney Douglas,PG,29,NOP,61,18,1262,5.2,12.7,0.41100000000000003,2.3,5.8,0.39899999999999997,2.9,6.9,0.42100000000000004,2.4,2.8,0.848,0.7,3.4,4.1,4.5,2.0,0.1,1.8,3.7,15.1
Goran Dragić,PG,29,MIA,72,72,2363,6.4,13.3,0.47700000000000004,1.0,3.1,0.312,5.4,10.2,0.527,1.8,2.5,0.727,0.8,3.4,4.2,6.4,1.1,0.3,2.8,2.9,15.5
Andre Drummond,C,22,DET,81,81,2666,7.5,14.3,0.521,0.0,0.1,0.33299999999999996,7.4,14.2,0.522,2.8,7.9,0.355,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7
