Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Zaid Abdul-Aziz,C,29,SEA,27,0,8.3,1.3,2.8,0.467,0,0,0,1.3,2.8,0.467,0.467,0.6,1.1,0.552,1.1,1.7,2.8,0.6,0.3,0.6,0,1.1,3.2
Kareem Abdul-Jabbar*,C,28,LAL,82,0,41.2,11.1,21.1,0.529,0,0,0,11.1,21.1,0.529,0.529,5.5,7.8,0.703,3.3,13.5,16.9,5.0,1.5,4.1,0,3.6,27.7
Alvan Adams,C,21,PHO,80,0,33.2,7.9,16.8,0.469,0,0,0,7.9,16.8,0.469,0.469,3.3,4.4,0.735,2.7,6.4,9.1,5.6,1.5,1.5,0,3.4,19.0
Don Adams,SF,28,BUF,56,0,12.6,1.2,3.0,0.39399999999999996,0,0,0,1.2,3.0,0.39399999999999996,0.39399999999999996,0.7,1.0,0.7020000000000001,0.7,1.9,2.6,1.3,0.5,0.1,0,2.3,3.1
Lucius Allen,PG,28,LAL,76,0,31.4,6.1,13.2,0.45899999999999996,0,0,0,6.1,13.2,0.45899999999999996,0.45899999999999996,2.6,3.3,0.7759999999999999,0.8,2.0,2.8,4.7,1.3,0.3,0,3.2,14.7
Dan Anderson,PG,25,POR,52,0,11.8,1.7,3.5,0.486,0,0,0,1.7,3.5,0.486,0.486,1.0,1.2,0.836,0.3,0.9,1.2,1.6,0.4,0.0,0,1.1,4.4
Jerome Anderson,SG,22,BOS,22,0,5.7,1.1,2.0,0.556,0,0,0,1.1,2.0,0.556,0.556,0.5,0.7,0.688,0.2,0.4,0.6,0.3,0.1,0.1,0,1.1,2.8
Tiny Archibald*,PG,27,KCK,78,0,40.8,9.2,20.3,0.45299999999999996,0,0,0,9.2,20.3,0.45299999999999996,0.45299999999999996,6.4,8.0,0.802,0.9,1.9,2.7,7.9,1.6,0.2,0,2.2,24.8
Jim Ard,C,27,BOS,81,0,10.5,1.3,3.6,0.364,0,0,0,1.3,3.6,0.364,0.364,0.9,1.2,0.71,1.2,2.4,3.6,0.6,0.1,0.4,0,1.7,3.5
Dennis Awtrey,C,27,PHO,74,0,18.6,1.9,4.1,0.467,0,0,0,1.9,4.1,0.467,0.467,1.0,1.5,0.688,1.3,2.7,4.0,2.1,0.3,0.3,0,2.1,4.9
Gus Bailey,SG,24,HOU,30,0,8.7,0.9,2.6,0.364,0,0,0,0.9,2.6,0.364,0.364,0.5,0.9,0.5,0.7,1.0,1.7,1.4,0.5,0.3,0,1.1,2.3
Mike Bantom,SF,24,TOT,73,0,21.5,3.0,6.5,0.462,0,0,0,3.0,6.5,0.462,0.462,1.9,2.7,0.6829999999999999,1.9,3.4,5.4,1.4,0.4,0.4,0,3.0,7.9
Jim Barnett,SG,31,NYK,71,0,14.5,2.3,5.2,0.442,0,0,0,2.3,5.2,0.442,0.442,1.3,1.6,0.789,0.7,0.6,1.2,1.3,0.3,0.0,0,1.2,5.9
Rick Barry*,SF,31,GSW,81,0,38.5,8.7,20.0,0.435,0,0,0,8.7,20.0,0.435,0.435,3.5,3.8,0.9229999999999999,0.9,5.2,6.1,6.1,2.5,0.3,0,2.7,21.0
Jerry Baskerville,SF,24,PHI,21,0,5.0,0.4,1.2,0.308,0,0,0,0.4,1.2,0.308,0.308,0.5,0.8,0.625,0.6,0.7,1.3,0.1,0.3,0.2,0,1.5,1.2
Butch Beard,PG,28,TOT,75,0,22.7,3.0,6.6,0.46,0,0,0,3.0,6.6,0.46,0.46,1.9,2.6,0.75,1.4,2.8,4.1,2.9,1.1,0.1,0,2.9,8.0
Ron Behagen,PF,25,NOJ,66,0,26.3,4.7,10.5,0.446,0,0,0,4.7,10.5,0.446,0.446,2.2,2.7,0.804,2.9,5.5,8.4,2.1,1.0,0.4,0,3.4,11.5
Dennis Bell,SF,24,NYK,10,0,7.6,0.8,2.1,0.381,0,0,0,0.8,2.1,0.381,0.381,0.3,0.7,0.429,0.4,1.0,1.4,0.3,0.6,0.1,0,1.1,1.9
Leon Benbow,SG,25,CHI,76,0,20.9,2.9,7.3,0.397,0,0,0,2.9,7.3,0.397,0.397,1.4,1.8,0.75,0.9,1.5,2.3,2.1,0.8,0.1,0,2.4,7.1
Henry Bibby,PG,26,NOJ,79,0,22.4,3.4,7.9,0.428,0,0,0,3.4,7.9,0.428,0.428,2.5,3.2,0.797,0.7,1.5,2.3,2.8,0.8,0.0,0,2.1,9.3
Bob Bigelow,SF,22,KCK,31,0,5.3,0.5,1.5,0.34,0,0,0,0.5,1.5,0.34,0.34,0.8,1.1,0.727,0.3,0.6,0.9,0.3,0.1,0.0,0,0.6,1.8
