Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar*,C,34,LAL,76,76,35.2,9.9,17.1,0.579,0.0,0.0,0.0,9.9,17.1,0.58,0.579,4.1,5.8,0.706,2.3,6.4,8.7,3.0,0.8,2.7,3.0,2.9,23.9
Alvan Adams,C,27,PHO,79,75,30.3,6.4,13.0,0.494,0.0,0.0,0.0,6.4,13.0,0.494,0.494,2.3,2.9,0.7809999999999999,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1
Mark Aguirre,SF,22,DAL,51,20,28.8,7.5,16.1,0.465,0.5,1.4,0.35200000000000004,7.0,14.7,0.475,0.48,3.3,4.8,0.68,1.7,3.1,4.9,3.2,0.7,0.4,2.6,3.0,18.7
Danny Ainge,SG,22,BOS,53,1,10.6,1.5,4.2,0.35700000000000004,0.1,0.3,0.294,1.4,3.8,0.363,0.369,1.1,1.2,0.862,0.5,0.6,1.1,1.6,0.7,0.1,1.0,1.6,4.1
Tiny Archibald*,PG,33,BOS,68,51,31.9,4.5,9.6,0.47200000000000003,0.1,0.2,0.375,4.4,9.4,0.475,0.47700000000000004,3.5,4.6,0.747,0.4,1.3,1.7,8.0,0.8,0.0,2.6,1.9,12.6
Dennis Awtrey,C,33,POR,10,3,12.1,0.5,1.5,0.33299999999999996,0.0,0.0,0.0,0.5,1.5,0.33299999999999996,0.33299999999999996,0.5,0.9,0.556,0.7,0.7,1.4,0.8,0.1,0.2,0.6,2.8,1.5
Carl Bailey,C,23,POR,1,0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
James Bailey,PF,24,TOT,77,0,19.1,3.4,6.6,0.517,0.0,0.0,0.0,3.4,6.6,0.517,0.517,1.8,2.9,0.612,1.6,3.4,5.1,0.8,0.5,1.1,1.8,3.5,8.6
Greg Ballard,SF,27,WSB,79,79,37.3,7.9,16.5,0.475,0.1,0.3,0.409,7.7,16.3,0.47600000000000003,0.479,3.0,3.6,0.83,1.7,6.3,8.0,3.2,1.7,0.3,1.5,2.6,18.8
Gene Banks,SF,22,SAS,80,4,21.3,3.9,8.2,0.47700000000000004,0.0,0.1,0.0,3.9,8.1,0.483,0.47700000000000004,1.8,2.7,0.684,2.0,3.2,5.1,1.8,0.7,0.2,1.3,2.5,9.6
Mike Bantom,SF,30,TOT,82,38,24.6,4.1,8.7,0.469,0.0,0.1,0.33299999999999996,4.0,8.6,0.47,0.47100000000000003,2.0,3.3,0.629,2.1,3.2,5.4,1.4,0.8,0.7,1.8,3.3,10.2
Billy Ray Bates,SG,25,POR,75,0,16.4,4.4,9.2,0.473,0.2,0.5,0.293,4.2,8.7,0.484,0.48100000000000004,2.2,2.8,0.787,0.7,0.7,1.4,1.5,0.5,0.1,1.2,1.3,11.1
Mel Bennett,PF,27,CLE,3,0,7.7,0.7,1.3,0.5,0.0,0.0,0.0,0.7,1.3,0.5,0.5,0.3,2.0,0.16699999999999998,0.3,0.7,1.0,0.0,0.3,0.0,1.3,0.7,1.7
Kent Benson,C,27,DET,75,72,32.9,5.4,10.7,0.505,0.0,0.1,0.273,5.4,10.5,0.508,0.507,1.7,2.1,0.804,2.9,5.8,8.7,2.1,0.9,1.3,2.1,2.9,12.5
Larry Bird*,PF,25,BOS,77,58,38.0,9.2,18.4,0.503,0.1,0.7,0.212,9.1,17.7,0.514,0.507,4.3,4.9,0.863,2.6,8.3,10.9,5.8,1.9,0.9,3.3,3.2,22.9
Otis Birdsong,SG,26,NJN,37,22,27.7,6.1,13.0,0.469,0.0,0.3,0.0,6.1,12.7,0.479,0.469,2.0,3.4,0.583,0.8,1.8,2.6,3.4,0.8,0.1,1.7,2.0,14.2
Rolando Blackman,SG,22,DAL,82,16,24.1,5.4,10.4,0.513,0.0,0.0,0.25,5.3,10.4,0.515,0.514,2.6,3.4,0.768,1.2,1.9,3.1,1.3,0.6,0.4,1.4,1.5,13.3
Ray Blume,SG,23,CHI,49,2,11.1,2.1,4.5,0.45899999999999996,0.1,0.4,0.222,2.0,4.2,0.48,0.46799999999999997,0.4,0.6,0.643,0.3,0.6,0.8,1.4,0.5,0.0,1.1,1.2,4.6
Alex Bradley,SF,22,NYK,39,0,8.5,1.4,2.6,0.524,0.0,0.0,0.0,1.4,2.6,0.529,0.524,0.7,1.2,0.604,0.8,0.9,1.7,0.3,0.3,0.1,0.7,0.9,3.5
Charles Bradley,SG,22,BOS,51,1,6.6,1.1,2.4,0.451,0.0,0.0,0.0,1.1,2.4,0.455,0.451,0.8,1.2,0.677,0.2,0.5,0.7,0.4,0.3,0.1,0.7,1.2,3.0
Dudley Bradley,SG,24,PHO,64,3,14.6,2.0,4.4,0.445,0.0,0.1,0.25,1.9,4.3,0.44799999999999995,0.447,1.2,1.6,0.74,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1
Brad Branson,PF,23,CLE,10,3,17.6,2.1,5.2,0.40399999999999997,0.0,0.0,0.0,2.1,5.2,0.40399999999999997,0.40399999999999997,1.1,1.2,0.917,1.4,1.9,3.3,0.6,0.5,0.4,1.3,1.7,5.3
Mike Bratz,PG,26,SAS,81,3,20.0,2.8,7.0,0.40700000000000003,0.6,1.7,0.33299999999999996,2.3,5.3,0.431,0.44799999999999995,1.5,1.9,0.7829999999999999,0.5,1.6,2.0,5.4,0.8,0.1,1.7,2.3,7.7
Jim Brewer,PF,30,LAL,71,9,13.6,1.1,2.5,0.46299999999999997,0.0,0.1,0.16699999999999998,1.1,2.4,0.473,0.466,0.1,0.3,0.368,1.5,2.2,3.7,0.6,0.5,0.6,0.5,1.8,2.4
Ron Brewer,SG,26,TOT,72,45,32.2,7.9,16.6,0.47700000000000004,0.1,0.4,0.258,7.8,16.2,0.48200000000000004,0.48,2.9,3.6,0.812,0.8,1.5,2.2,2.6,1.1,0.4,1.7,2.1,18.8
Junior Bridgeman,SF,28,MIL,41,4,22.5,5.1,10.6,0.483,0.1,0.2,0.444,5.0,10.3,0.483,0.48700000000000004,2.2,2.5,0.8640000000000001,0.9,2.1,3.0,2.7,0.7,0.1,1.6,2.2,12.5
Allan Bristow,SF,30,DAL,82,54,24.8,2.7,6.1,0.43700000000000006,0.0,0.2,0.16699999999999998,2.6,5.9,0.447,0.44,1.6,2.0,0.8170000000000001,1.5,2.7,4.1,5.5,0.8,0.1,2.0,2.7,7.0
Jim Brogan,SG,23,SDC,63,19,16.3,2.6,5.8,0.45299999999999996,0.1,0.5,0.281,2.5,5.3,0.47,0.466,1.0,1.3,0.726,1.0,0.9,1.9,2.5,0.8,0.2,1.3,2.0,6.3
Michael Brooks,SF,23,SDC,82,73,33.5,6.5,13.0,0.504,0.0,0.1,0.0,6.5,12.9,0.507,0.504,2.5,3.3,0.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6
Fred Brown,SG,33,SEA,82,2,21.8,4.8,10.5,0.455,0.3,0.9,0.325,4.5,9.6,0.46799999999999997,0.47,1.4,1.6,0.86,0.5,1.2,1.7,2.9,0.8,0.0,1.2,1.4,11.2
Rickey Brown,C,23,GSW,82,11,15.4,2.3,5.1,0.45899999999999996,0.0,0.0,0.0,2.3,5.1,0.45899999999999996,0.45899999999999996,1.0,1.5,0.705,1.7,2.8,4.4,0.2,0.4,0.4,1.0,3.0,5.7
Joe Bryant,SF,27,SDC,75,49,26.5,4.5,9.3,0.486,0.1,0.4,0.267,4.4,8.9,0.496,0.49200000000000005,2.6,3.3,0.785,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8
Quinn Buckner,PG,27,MIL,70,70,30.8,5.7,11.7,0.48200000000000004,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9
Roger Burkman,SG,23,CHI,6,0,5.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.8,1.0,0.833,0.3,0.7,1.0,0.8,1.0,0.3,0.5,1.0,0.8
David Burns,PG,23,TOT,9,1,9.7,0.8,1.8,0.43799999999999994,0.0,0.0,0.0,0.8,1.8,0.43799999999999994,0.43799999999999994,1.0,1.7,0.6,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6
Don Buse,PG,31,IND,82,78,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6.0,0.48200000000000004,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7
Kenny Carr,PF,26,TOT,74,48,26.0,4.7,9.4,0.503,0.0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.6559999999999999,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1
M.L. Carr,SF,31,BOS,56,27,23.1,3.3,7.3,0.45,0.1,0.3,0.294,3.2,7.0,0.457,0.456,1.5,2.1,0.7070000000000001,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1
Joe Barry Carroll,C,23,GSW,76,75,34.6,6.9,13.4,0.519,0.0,0.0,0.0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0
Butch Carter,SG,23,IND,75,0,13.8,2.5,5.4,0.46799999999999997,0.1,0.3,0.32,2.4,5.0,0.47700000000000004,0.478,0.8,0.9,0.8290000000000001,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9
Reggie Carter,SG,24,NYK,75,1,12.3,1.6,3.7,0.425,0.0,0.0,0.0,1.6,3.7,0.425,0.425,0.9,1.1,0.8,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0
Bill Cartwright,C,24,NYK,72,50,28.6,5.4,9.6,0.562,0.0,0.0,0.0,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4
Harvey Catchings,PF,30,MIL,80,9,20.0,1.2,2.8,0.42,0.0,0.0,0.0,1.2,2.8,0.42,0.42,0.5,0.9,0.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3.0,2.9
Bobby Cattage,PF,23,UTA,49,0,6.9,1.2,2.8,0.444,0.0,0.0,0.0,1.2,2.7,0.451,0.444,0.6,0.8,0.732,0.4,1.0,1.5,0.1,0.1,0.0,0.4,1.2,3.1
Tom Chambers,PF,22,SDC,81,58,33.1,6.8,13.0,0.525,0.0,0.0,0.0,6.8,13.0,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
Maurice Cheeks*,PG,25,PHI,79,79,31.6,4.5,8.6,0.521,0.1,0.3,0.273,4.4,8.3,0.529,0.525,2.2,2.8,0.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2
Jim Chones,C,32,WSB,59,13,14.7,1.3,2.9,0.433,0.0,0.0,0.0,1.3,2.9,0.433,0.433,0.6,0.8,0.7829999999999999,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1
Don Collins,SG,23,WSB,79,18,20.4,4.2,8.3,0.511,0.0,0.2,0.083,4.2,8.1,0.52,0.512,1.5,2.1,0.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10.0
Darwin Cook,PG,23,NJN,82,17,25.5,4.7,9.8,0.48200000000000004,0.1,0.4,0.226,4.6,9.4,0.49200000000000005,0.486,1.4,2.0,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0
Jeff Cook,PF,25,PHO,76,22,17.1,2.0,4.7,0.42200000000000004,0.0,0.0,0.0,2.0,4.7,0.424,0.42200000000000004,1.2,1.8,0.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1
Joe Cooper,C,24,NJN,1,0,11.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
