Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dennis Awtrey,C,28,PHO,72,0,24.4,2.2,5.2,0.429,0,0,0,2.2,5.2,0.429,0.429,1.3,1.8,0.722,1.5,3.4,4.9,2.5,0.3,0.4,0,2.4,5.7
Mike Bantom,PF-SF,25,TOT,77,0,24.8,4.7,9.8,0.478,0,0,0,4.7,9.8,0.478,0.478,2.9,4.0,0.723,2.4,3.7,6.1,1.3,0.8,0.6,0,3.0,12.3
Tom Barker,C,21,ATL,59,0,22.9,3.1,7.4,0.41700000000000004,0,0,0,3.1,7.4,0.41700000000000004,0.41700000000000004,1.9,2.8,0.6829999999999999,1.9,4.9,6.8,1.0,0.6,0.7,0,3.8,8.1
Marvin Barnes,PF,24,DET,53,0,18.7,3.8,8.5,0.447,0,0,0,3.8,8.5,0.447,0.447,2.0,2.9,0.679,1.3,3.5,4.8,0.8,0.7,0.6,0,2.6,9.6
Jim Barnett,SG,32,PHI,16,0,14.4,1.8,4.0,0.43799999999999994,0,0,0,1.8,4.0,0.43799999999999994,0.43799999999999994,0.6,1.1,0.556,0.4,0.4,0.9,1.4,0.3,0.0,0,1.8,4.1
Norton Barnhill,SG,23,SEA,4,0,2.5,0.5,1.5,0.33299999999999996,0,0,0,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.5,0.3,0.8,0.3,0.0,0.0,0,1.3,1.0
Mike Barr,SG,26,KCK,73,0,16.8,1.7,3.8,0.43700000000000006,0,0,0,1.7,3.8,0.43700000000000006,0.43700000000000006,0.6,0.8,0.7190000000000001,0.5,1.3,1.8,2.4,0.7,0.2,0,1.3,3.9
Rick Barry*,SF,32,GSW,79,0,36.8,8.6,19.6,0.44,0,0,0,8.6,19.6,0.44,0.44,4.5,5.0,0.9159999999999999,0.9,4.4,5.3,6.0,2.2,0.7,0,2.5,21.8
Tim Bassett,PF,25,NYN,76,0,32.1,3.9,9.7,0.396,0,0,0,3.9,9.7,0.396,0.396,1.3,2.3,0.5710000000000001,2.3,6.1,8.4,1.4,1.3,0.7,0,3.2,9.0
Butch Beard,PG,29,NYK,70,0,15.5,2.1,4.2,0.505,0,0,0,2.1,4.2,0.505,0.505,1.1,1.6,0.688,0.7,1.6,2.3,2.1,0.8,0.1,0,2.0,5.3
Byron Beck,PF,32,DEN,53,0,9.1,2.0,4.6,0.435,0,0,0,2.0,4.6,0.435,0.435,0.7,0.8,0.818,0.8,1.0,1.8,0.6,0.3,0.0,0,1.1,4.7
Ron Behagen,PF,26,NOJ,60,0,19.5,3.6,8.5,0.418,0,0,0,3.6,8.5,0.418,0.418,1.5,2.1,0.7140000000000001,2.4,4.8,7.2,1.4,0.7,0.3,0,2.8,8.6
Mel Bennett,PF,22,IND,67,0,13.6,1.5,4.4,0.344,0,0,0,1.5,4.4,0.344,0.344,1.7,2.8,0.599,1.6,1.9,3.5,1.0,0.6,0.5,0,2.3,4.7
Henry Bibby,PG,27,PHI,81,0,32.6,3.7,8.7,0.43,0,0,0,3.7,8.7,0.43,0.43,2.7,3.5,0.784,1.1,2.3,3.4,4.4,1.3,0.1,0,2.5,10.2
Bob Bigelow,SF,23,KCK,29,0,5.6,1.2,2.4,0.5,0,0,0,1.2,2.4,0.5,0.5,0.5,0.6,0.882,0.3,0.7,0.9,0.3,0.1,0.0,0,0.6,2.9
Dave Bing*,SG,33,WSB,64,0,23.7,4.2,9.3,0.45399999999999996,0,0,0,4.2,9.3,0.45399999999999996,0.45399999999999996,2.1,2.8,0.773,0.8,1.4,2.2,4.3,1.0,0.1,0,2.3,10.6
Tom Boerwinkle,C,31,CHI,82,0,13.0,1.6,3.3,0.491,0,0,0,1.6,3.3,0.491,0.491,0.4,0.8,0.54,1.2,2.6,3.8,2.3,0.2,0.2,0,1.8,3.7
Ron Boone,SG,30,KCK,82,0,36.8,9.1,19.2,0.474,0,0,0,9.1,19.2,0.474,0.474,4.0,4.7,0.8440000000000001,1.6,2.4,3.9,4.1,1.5,0.2,0,3.1,22.2
Tom Boswell,PF,23,BOS,70,0,15.5,2.5,4.9,0.515,0,0,0,2.5,4.9,0.515,0.515,1.4,1.9,0.711,1.6,2.8,4.4,1.2,0.4,0.1,0,3.4,6.4
Freddie Boyd,PG,26,NOJ,47,0,25.8,4.1,8.6,0.478,0,0,0,4.1,8.6,0.478,0.478,1.7,2.1,0.8059999999999999,0.4,1.5,1.9,3.1,0.9,0.1,0,1.7,9.9
Bill Bradley*,SF,33,NYK,67,0,15.3,1.9,4.1,0.46399999999999997,0,0,0,1.9,4.1,0.46399999999999997,0.46399999999999997,0.5,0.6,0.81,0.4,1.1,1.5,1.9,0.4,0.1,0,1.8,4.3
Jim Brewer,PF,25,CLE,81,0,33.0,3.7,8.1,0.451,0,0,0,3.7,8.1,0.451,0.451,1.2,2.2,0.545,3.4,6.0,9.4,2.4,1.2,1.0,0,2.6,8.5
Junior Bridgeman,SF,23,MIL,82,0,29.4,6.0,13.3,0.449,0,0,0,6.0,13.3,0.449,0.449,2.4,2.8,0.8640000000000001,1.6,3.5,5.1,2.5,1.0,0.3,0,2.7,14.4
Allan Bristow,SF,25,SAS,82,0,24.6,4.5,9.1,0.489,0,0,0,4.5,9.1,0.489,0.489,2.5,3.1,0.7979999999999999,1.5,2.8,4.2,2.9,1.1,0.0,0,2.4,11.4
Gary Brokaw,SG,23,TOT,80,0,18.6,3.0,7.1,0.429,0,0,0,3.0,7.1,0.429,0.429,2.0,2.7,0.7440000000000001,0.3,1.3,1.5,2.9,0.5,0.5,0,2.1,8.1
Fred Brown,SG,28,SEA,72,0,29.1,7.4,15.5,0.479,0,0,0,7.4,15.5,0.479,0.479,2.3,2.6,0.884,0.9,2.3,3.2,2.4,1.7,0.3,0,1.9,17.2
John Brown,SF,25,ATL,77,0,18.2,2.1,4.5,0.457,0,0,0,2.1,4.5,0.457,0.457,1.6,1.9,0.807,1.0,2.1,3.1,1.3,0.6,0.1,0,2.8,5.7
Roger Brown,C,26,DET,43,0,7.5,0.5,1.3,0.375,0,0,0,0.5,1.3,0.375,0.375,0.4,0.6,0.6920000000000001,0.7,1.4,2.1,0.3,0.3,0.4,0,1.6,1.4
Joe Bryant,PF,22,PHI,61,0,10.0,1.8,3.9,0.446,0,0,0,1.8,3.9,0.446,0.446,0.9,1.1,0.757,0.7,1.2,1.9,0.8,0.6,0.2,0,1.4,4.4
Quinn Buckner,PG,22,MIL,79,0,26.5,3.8,8.7,0.434,0,0,0,3.8,8.7,0.434,0.434,1.1,1.9,0.539,1.2,2.2,3.3,4.7,2.4,0.3,0,3.7,8.6
Ticky Burden,SG,23,NYK,61,0,10.0,2.4,5.8,0.42,0,0,0,2.4,5.8,0.42,0.42,0.8,1.4,0.6,0.4,0.7,1.1,1.0,0.8,0.0,0,1.4,5.7
Tom Burleson,C,24,SEA,82,0,22.0,3.5,8.0,0.442,0,0,0,3.5,8.0,0.442,0.442,2.7,3.7,0.731,2.2,4.5,6.7,1.1,0.9,1.4,0,3.2,9.7
Don Buse,PG,26,IND,81,0,36.4,3.3,7.9,0.41600000000000004,0,0,0,3.3,7.9,0.41600000000000004,0.41600000000000004,1.4,1.8,0.7859999999999999,0.8,2.5,3.3,8.5,3.5,0.2,0,1.6,8.0
Corky Calhoun,SF,26,POR,70,0,10.6,1.2,2.6,0.46399999999999997,0,0,0,1.2,2.6,0.46399999999999997,0.46399999999999997,0.9,1.2,0.7759999999999999,0.6,1.5,2.1,0.5,0.3,0.1,0,1.8,3.4
Mack Calvin,PG,29,TOT,76,0,18.9,2.9,7.2,0.40399999999999997,0,0,0,2.9,7.2,0.40399999999999997,0.40399999999999997,3.8,4.4,0.8490000000000001,0.5,0.8,1.3,3.2,0.8,0.0,0,1.7,9.6
Austin Carr,SG,28,CLE,82,0,29.4,6.8,14.9,0.457,0,0,0,6.8,14.9,0.457,0.457,2.6,3.3,0.795,1.5,1.5,2.9,2.7,0.7,0.1,0,2.7,16.2
M.L. Carr,SF,26,DET,82,0,32.2,5.4,11.4,0.47600000000000003,0,0,0,5.4,11.4,0.47600000000000003,0.47600000000000003,2.5,3.4,0.735,2.6,5.1,7.7,2.2,2.0,0.7,0,3.5,13.3
Fred Carter,SG,31,TOT,61,0,18.2,3.4,8.2,0.418,0,0,0,3.4,8.2,0.418,0.418,1.1,1.6,0.708,0.9,1.0,1.9,2.0,0.6,0.1,0,2.0,8.0
Cornelius Cash,PF,24,DET,6,0,8.2,1.5,3.8,0.391,0,0,0,1.5,3.8,0.391,0.391,0.5,1.0,0.5,1.3,1.3,2.7,0.2,0.3,0.2,0,1.3,3.5
Harvey Catchings,C,25,PHI,53,0,16.3,1.2,2.3,0.504,0,0,0,1.2,2.3,0.504,0.504,0.6,0.9,0.7020000000000001,1.2,3.2,4.4,0.6,0.4,1.5,0,2.5,3.0
Don Chaney,SG,30,LAL,81,0,29.7,2.6,6.4,0.408,0,0,0,2.6,6.4,0.408,0.408,0.9,1.2,0.745,1.5,2.6,4.1,3.8,1.7,0.4,0,2.8,6.1
Ken Charles,SG,25,ATL,82,0,30.3,4.3,10.4,0.414,0,0,0,4.3,10.4,0.414,0.414,2.5,3.1,0.8009999999999999,0.5,1.5,2.0,3.6,1.7,0.5,0,2.9,11.1
Phil Chenier,SG,26,WSB,78,0,36.4,8.4,18.9,0.444,0,0,0,8.4,18.9,0.444,0.444,3.5,4.1,0.841,0.7,3.1,3.8,3.8,1.5,0.5,0,2.1,20.2
Jim Chones,C,27,CLE,82,0,29.0,5.5,11.9,0.46299999999999997,0,0,0,5.5,11.9,0.46299999999999997,0.46299999999999997,1.9,2.6,0.731,2.5,5.9,8.4,1.3,0.4,0.9,0,3.1,12.9
Jim Cleamons,PG,27,CLE,60,0,34.1,4.3,9.9,0.434,0,0,0,4.3,9.9,0.434,0.434,1.9,2.5,0.757,1.7,2.9,4.6,5.1,1.1,0.4,0,2.1,10.4
E.C. Coleman,PF,26,NOJ,77,0,30.8,3.8,8.2,0.462,0,0,0,3.8,8.2,0.462,0.462,1.1,1.5,0.732,1.9,5.2,7.1,1.3,0.8,0.4,0,3.6,8.6
Doug Collins,SG,25,PHI,58,0,35.1,7.3,14.2,0.518,0,0,0,7.3,14.2,0.518,0.518,3.6,4.3,0.84,1.1,2.3,3.4,4.7,1.2,0.3,0,3.0,18.3
Norm Cook,SF,21,BOS,25,0,5.5,1.1,2.9,0.375,0,0,0,1.1,2.9,0.375,0.375,0.4,0.7,0.529,0.4,0.7,1.1,0.2,0.4,0.1,0,1.1,2.5
Dave Cowens*,C,28,BOS,50,0,37.8,6.6,15.1,0.434,0,0,0,6.6,15.1,0.434,0.434,3.2,4.0,0.818,2.9,11.0,13.9,5.0,0.9,1.0,0,3.6,16.4
Mike D'Antoni,SG,25,SAS,2,0,4.5,0.5,1.5,0.33299999999999996,0,0,0,0.5,1.5,0.33299999999999996,0.33299999999999996,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0,1.5,1.5
Louie Dampier*,PG,32,SAS,80,0,20.4,2.9,6.3,0.46,0,0,0,2.9,6.3,0.46,0.46,0.8,1.1,0.7440000000000001,0.3,0.7,1.0,2.9,0.6,0.2,0,1.2,6.6
Bob Dandridge,SF,29,MIL,70,0,35.7,8.4,17.9,0.467,0,0,0,8.4,17.9,0.467,0.467,4.0,5.2,0.7709999999999999,2.1,4.2,6.3,3.8,1.4,0.4,0,3.2,20.8
Mel Daniels*,C,32,NYN,11,0,11.5,1.2,3.2,0.371,0,0,0,1.2,3.2,0.371,0.371,1.2,2.1,0.565,0.9,2.2,3.1,0.5,0.3,1.0,0,2.6,3.5
Adrian Dantley*,SF,20,BUF,77,0,36.6,7.1,13.6,0.52,0,0,0,7.1,13.6,0.52,0.52,6.2,7.6,0.818,3.3,4.4,7.6,1.9,1.2,0.2,0,2.8,20.3
Dwight Davis,PF,27,GSW,33,0,16.7,1.7,3.8,0.444,0,0,0,1.7,3.8,0.444,0.444,1.5,2.2,0.6809999999999999,1.0,1.8,2.9,0.9,0.3,0.2,0,2.8,4.8
Johnny Davis,SG,21,POR,79,0,18.4,3.0,6.7,0.441,0,0,0,3.0,6.7,0.441,0.441,2.1,2.6,0.794,0.8,0.8,1.6,1.9,0.5,0.1,0,1.6,8.0
Mel Davis,PF,26,TOT,56,0,19.5,3.0,8.3,0.36200000000000004,0,0,0,3.0,8.3,0.36200000000000004,0.36200000000000004,1.1,1.6,0.703,1.8,3.5,5.2,1.3,0.6,0.1,0,2.3,7.1
Mickey Davis,SF,26,MIL,19,0,8.7,1.5,3.6,0.426,0,0,0,1.5,3.6,0.426,0.426,1.2,1.3,0.92,0.6,0.9,1.5,1.1,0.3,0.2,0,0.6,4.3
Ron Davis,SF,22,ATL,7,0,9.6,1.1,5.0,0.22899999999999998,0,0,0,1.1,5.0,0.22899999999999998,0.22899999999999998,0.6,1.9,0.308,0.3,0.7,1.0,0.3,1.0,0.0,0,1.3,2.9
Darryl Dawkins,C,20,PHI,59,0,11.6,2.3,3.6,0.628,0,0,0,2.3,3.6,0.628,0.628,0.7,1.3,0.506,1.0,2.9,3.9,0.4,0.2,0.8,0,2.2,5.3
Randy Denton,C,27,ATL,45,0,15.6,2.3,5.7,0.402,0,0,0,2.3,5.7,0.402,0.402,0.7,1.0,0.7020000000000001,1.8,3.0,4.8,0.7,0.3,0.4,0,2.2,5.3
Henry Dickerson,PG,25,ATL,6,0,10.5,1.0,2.0,0.5,0,0,0,1.0,2.0,0.5,0.5,0.8,1.3,0.625,0.0,0.3,0.3,1.8,0.2,0.0,0,2.2,2.8
Derrek Dickey,PF,25,GSW,49,0,17.5,3.2,7.0,0.45799999999999996,0,0,0,3.2,7.0,0.45799999999999996,0.45799999999999996,0.9,1.2,0.738,2.0,2.9,4.9,1.3,0.4,0.2,0,2.1,7.4
Coby Dietrick,C,28,SAS,82,0,21.6,3.5,7.6,0.46,0,0,0,3.5,7.6,0.46,0.46,1.5,2.0,0.7170000000000001,1.4,3.2,4.5,1.8,1.1,0.7,0,3.3,8.4
Ernie DiGregorio,PG,26,BUF,81,0,28.0,4.5,10.8,0.41700000000000004,0,0,0,4.5,10.8,0.41700000000000004,0.41700000000000004,1.7,1.8,0.945,0.6,1.6,2.3,4.7,0.7,0.0,0,1.9,10.7
Leon Douglas,C,22,DET,82,0,19.8,3.0,6.2,0.479,0,0,0,3.0,6.2,0.479,0.479,1.5,2.8,0.555,2.2,4.2,6.4,0.8,0.5,1.0,0,3.6,7.5
John Drew,SF,22,ATL,74,0,36.3,9.3,19.1,0.48700000000000004,0,0,0,9.3,19.1,0.48700000000000004,0.48700000000000004,5.6,7.8,0.7140000000000001,3.8,5.3,9.1,1.8,1.4,0.4,0,3.7,24.2
Charles Dudley,PG,26,GSW,79,0,21.3,2.8,5.3,0.523,0,0,0,2.8,5.3,0.523,0.523,1.6,2.6,0.635,1.5,2.2,3.7,4.4,0.8,0.1,0,2.1,7.2
Mike Dunleavy,PG,22,PHI,32,0,11.2,1.9,4.5,0.414,0,0,0,1.9,4.5,0.414,0.414,1.1,1.4,0.7559999999999999,0.3,0.8,1.1,1.8,0.4,0.1,0,2.0,4.8
Jim Eakins,C,30,KCK,82,0,16.3,1.8,4.1,0.449,0,0,0,1.8,4.1,0.449,0.449,2.3,2.7,0.847,1.4,3.0,4.4,1.5,0.4,0.6,0,2.4,6.0
Al Eberhard,SF,24,DET,68,0,17.9,2.7,5.6,0.47600000000000003,0,0,0,2.7,5.6,0.47600000000000003,0.47600000000000003,1.6,2.0,0.79,1.1,2.1,3.3,0.7,0.7,0.2,0,2.9,6.9
Len Elmore,C,24,IND,6,0,7.7,1.2,2.8,0.41200000000000003,0,0,0,1.2,2.8,0.41200000000000003,0.41200000000000003,0.7,0.8,0.8,1.2,1.3,2.5,0.3,0.0,0.7,0,1.8,3.0
Darrell Elston,SG,24,IND,5,0,8.0,0.4,2.8,0.14300000000000002,0,0,0,0.4,2.8,0.14300000000000002,0.14300000000000002,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,0,1.2,1.0
Alex English*,SF,23,MIL,60,0,10.8,2.2,4.6,0.47700000000000004,0,0,0,2.2,4.6,0.47700000000000004,0.47700000000000004,0.8,1.0,0.767,1.1,1.7,2.8,0.4,0.3,0.3,0,1.3,5.2
Keith Erickson,SF,32,PHO,50,0,19.0,2.8,5.9,0.483,0,0,0,2.8,5.9,0.483,0.483,0.7,1.0,0.74,0.7,2.2,2.9,2.1,0.6,0.1,0,2.4,6.4
Julius Erving*,SF,26,PHI,82,0,35.9,8.4,16.7,0.499,0,0,0,8.4,16.7,0.499,0.499,4.9,6.3,0.777,2.3,6.1,8.5,3.7,1.9,1.4,0,3.1,21.6
Butch Feher,SG,22,PHO,48,0,10.1,1.8,3.4,0.531,0,0,0,1.8,3.4,0.531,0.531,1.6,2.1,0.768,0.4,1.2,1.5,0.8,0.2,0.1,0,1.0,5.2
Eric Fernsten,C,23,CHI,5,0,12.2,0.6,3.0,0.2,0,0,0,0.6,3.0,0.2,0.2,1.6,2.2,0.727,1.8,1.4,3.2,1.2,0.2,0.6,0,1.8,2.8
Mike Flynn,SG,23,IND,73,0,18.1,3.4,7.8,0.436,0,0,0,3.4,7.8,0.436,0.436,1.4,1.9,0.711,1.0,1.5,2.6,2.5,0.8,0.1,0,1.5,8.2
Chris Ford,SG,28,DET,82,0,31.0,5.3,11.2,0.47600000000000003,0,0,0,5.3,11.2,0.47600000000000003,0.47600000000000003,1.6,2.1,0.7709999999999999,1.2,2.1,3.3,4.1,2.2,0.3,0,2.3,12.3
Don Ford,PF,24,LAL,82,0,21.7,3.2,7.0,0.46,0,0,0,3.2,7.0,0.46,0.46,0.9,1.2,0.716,1.3,3.0,4.3,1.6,0.7,0.3,0,2.1,7.3
Fred Foster,SF,30,BUF,59,0,11.7,1.7,4.2,0.401,0,0,0,1.7,4.2,0.401,0.401,0.5,0.7,0.682,0.6,0.7,1.3,0.8,0.3,0.0,0,1.6,3.9
Jim Fox,C,33,NYN,71,0,16.4,2.6,5.6,0.462,0,0,0,2.6,5.6,0.462,0.462,1.3,1.6,0.833,1.4,3.2,4.6,0.7,0.3,0.4,0,2.2,6.5
Walt Frazier*,PG,31,NYK,76,0,35.4,7.0,14.3,0.489,0,0,0,7.0,14.3,0.489,0.489,3.4,4.4,0.7709999999999999,0.7,3.2,3.9,5.3,1.7,0.1,0,2.6,17.4
World B. Free,SG,23,PHI,78,0,28.9,6.0,13.1,0.457,0,0,0,6.0,13.1,0.457,0.457,4.3,5.9,0.72,1.2,1.8,3.0,3.4,1.0,0.3,0,2.7,16.3
Terry Furlow,SG,22,PHI,32,0,5.4,1.1,3.1,0.34,0,0,0,1.1,3.1,0.34,0.34,0.5,0.6,0.889,0.6,0.7,1.2,0.6,0.2,0.1,0,0.3,2.6
Mike Gale,SG,26,SAS,82,0,31.7,4.3,9.2,0.46799999999999997,0,0,0,4.3,9.2,0.46799999999999997,0.46799999999999997,1.7,2.0,0.82,0.7,2.7,3.3,5.8,2.3,0.6,0,2.7,10.3
Rowland Garrett,SF,26,TOT,62,0,9.6,1.7,3.9,0.444,0,0,0,1.7,3.9,0.444,0.444,0.7,0.8,0.804,0.6,1.2,1.8,0.4,0.3,0.2,0,1.3,4.1
Gus Gerard,SF,23,TOT,65,0,16.1,3.1,7.0,0.44299999999999995,0,0,0,3.1,7.0,0.44299999999999995,0.44299999999999995,1.2,1.8,0.667,1.4,2.0,3.3,1.4,0.7,1.0,0,2.5,7.4
George Gervin*,SF,24,SAS,82,0,33.0,8.9,16.3,0.544,0,0,0,8.9,16.3,0.544,0.544,5.4,6.5,0.833,1.6,3.9,5.5,2.9,1.3,1.3,0,3.5,23.1
John Gianelli,C,26,TOT,76,0,25.2,3.4,7.6,0.444,0,0,0,3.4,7.6,0.444,0.444,1.2,1.6,0.72,2.0,4.2,6.3,1.1,0.5,1.3,0,2.3,7.9
Herm Gilliam,SG,30,POR,80,0,20.8,4.1,9.3,0.43799999999999994,0,0,0,4.1,9.3,0.43799999999999994,0.43799999999999994,1.2,1.5,0.767,0.8,1.7,2.5,2.1,1.0,0.1,0,2.1,9.3
Artis Gilmore*,C,27,CHI,82,0,35.1,7.0,13.3,0.522,0,0,0,7.0,13.3,0.522,0.522,4.7,7.1,0.66,3.8,9.2,13.0,2.4,0.5,2.5,0,3.2,18.6
Gail Goodrich*,SG,33,NOJ,27,0,22.6,5.0,11.3,0.446,0,0,0,5.0,11.3,0.446,0.446,2.5,3.1,0.8,0.9,1.3,2.3,2.7,0.8,0.1,0,1.6,12.6
Leonard Gray,PF,25,TOT,83,0,19.7,3.1,7.1,0.436,0,0,0,3.1,7.1,0.436,0.436,1.4,1.9,0.747,1.0,2.5,3.5,1.5,0.7,0.4,0,3.3,7.6
Mike Green,C,25,SEA,76,0,25.4,3.8,8.7,0.441,0,0,0,3.8,8.7,0.441,0.441,2.2,3.1,0.706,2.5,4.1,6.6,1.6,0.6,1.7,0,2.6,9.8
Steve Green,SF,23,IND,70,0,13.1,2.6,6.1,0.43200000000000005,0,0,0,2.6,6.1,0.43200000000000005,0.43200000000000005,1.2,1.6,0.743,1.1,1.4,2.5,0.7,0.7,0.2,0,2.2,6.4
Kevin Grevey,SF,23,WSB,76,0,17.2,2.9,7.0,0.423,0,0,0,2.9,7.0,0.423,0.423,1.0,1.6,0.664,1.0,1.4,2.3,0.9,0.4,0.1,0,1.9,6.9
Paul Griffin,PF,23,NOJ,81,0,20.3,1.7,3.2,0.547,0,0,0,1.7,3.2,0.547,0.547,1.8,2.5,0.721,2.1,4.0,6.1,2.1,0.6,0.5,0,3.0,5.2
Bob Gross,SF,23,POR,82,0,27.2,4.6,8.7,0.529,0,0,0,4.6,8.7,0.529,0.529,2.2,2.6,0.851,2.1,2.7,4.8,3.0,1.3,0.7,0,3.1,11.4
Rudy Hackett,PF,23,TOT,6,0,7.7,0.5,1.7,0.3,0,0,0,0.5,1.7,0.3,0.3,1.3,2.3,0.5710000000000001,0.7,1.5,2.2,0.5,0.0,0.2,0,1.3,2.3
Glenn Hansen,SG,24,KCK,41,0,7.0,1.6,3.8,0.43200000000000005,0,0,0,1.6,3.8,0.43200000000000005,0.43200000000000005,0.6,0.8,0.7190000000000001,0.7,0.8,1.4,0.6,0.3,0.1,0,1.1,3.8
John Havlicek*,SF,36,BOS,79,0,36.9,7.3,16.2,0.452,0,0,0,7.3,16.2,0.452,0.452,3.0,3.6,0.816,1.4,3.5,4.8,5.1,1.1,0.2,0,2.6,17.7
Steve Hawes,PF,26,ATL,44,0,21.5,3.3,6.9,0.48200000000000004,0,0,0,3.3,6.9,0.48200000000000004,0.48200000000000004,1.5,2.0,0.7609999999999999,1.8,4.2,5.9,1.4,0.8,0.5,0,3.2,8.2
Bubbles Hawkins,SG,22,NYN,52,0,28.5,7.8,17.5,0.447,0,0,0,7.8,17.5,0.447,0.447,3.7,5.4,0.688,1.3,1.7,3.0,1.8,1.5,0.5,0,3.1,19.3
Elvin Hayes*,PF,31,WSB,82,0,41.0,9.3,18.5,0.501,0,0,0,9.3,18.5,0.501,0.501,5.1,7.5,0.687,3.5,9.0,12.5,1.9,1.1,2.7,0,3.8,23.7
Spencer Haywood*,PF,27,NYK,31,0,32.9,6.5,14.5,0.45,0,0,0,6.5,14.5,0.45,0.45,3.5,4.2,0.8320000000000001,2.5,6.5,9.0,1.6,0.5,0.9,0,2.3,16.5
Gar Heard,PF,28,PHO,46,0,29.6,3.8,9.9,0.379,0,0,0,3.8,9.9,0.379,0.379,2.2,3.0,0.725,2.6,7.0,9.6,1.9,1.2,1.2,0,3.0,9.7
Tom Henderson,PG,25,TOT,87,0,32.1,4.3,9.5,0.449,0,0,0,4.3,9.5,0.449,0.449,2.7,3.6,0.7440000000000001,0.5,2.3,2.7,6.9,1.6,0.2,0,1.7,11.2
Phil Hicks,SF,24,TOT,37,0,7.1,1.1,2.4,0.461,0,0,0,1.1,2.4,0.461,0.461,0.3,0.4,0.846,0.7,1.1,1.8,0.6,0.2,0.0,0,1.0,2.5
Armond Hill,PG,23,ATL,81,0,22.5,2.2,5.4,0.39899999999999997,0,0,0,2.2,5.4,0.39899999999999997,0.39899999999999997,1.7,2.1,0.799,0.5,1.3,1.8,5.0,1.0,0.1,0,3.0,6.0
Darnell Hillman,C,27,IND,82,0,28.1,4.4,9.9,0.44299999999999995,0,0,0,4.4,9.9,0.44299999999999995,0.44299999999999995,2.0,3.0,0.66,2.8,5.7,8.5,2.0,1.2,1.3,0,4.3,10.7
Wilbur Holland,SG,25,CHI,79,0,31.1,6.4,14.2,0.45399999999999996,0,0,0,6.4,14.2,0.45399999999999996,0.45399999999999996,2.0,2.4,0.823,1.0,2.2,3.2,3.2,2.1,0.2,0,2.5,14.9
Lionel Hollins,PG,23,POR,76,0,29.3,5.9,13.8,0.43200000000000005,0,0,0,5.9,13.8,0.43200000000000005,0.43200000000000005,2.8,3.8,0.7490000000000001,0.7,2.1,2.8,4.1,2.2,0.5,0,3.5,14.7
