Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jeff Adrien,PF,25,HOU,8,0,7.9,0.9,2.0,0.43799999999999994,0.0,0.0,0.0,0.9,2.0,0.43799999999999994,0.43799999999999994,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,1.6,2.6
Arron Afflalo,SG,26,DEN,62,62,33.6,5.3,11.3,0.47100000000000003,1.4,3.6,0.39799999999999996,3.9,7.7,0.504,0.534,3.2,4.0,0.7979999999999999,0.6,2.5,3.2,2.4,0.6,0.2,1.4,2.2,15.2
Blake Ahearn,PG,27,UTA,4,0,7.5,1.0,3.5,0.28600000000000003,0.5,2.3,0.222,0.5,1.3,0.4,0.35700000000000004,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,1.3,1.0,2.5
Solomon Alabi,C,23,TOR,14,0,8.7,0.9,2.6,0.361,0.0,0.0,0.0,0.9,2.6,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4
Cole Aldrich,C,23,OKC,26,0,6.7,0.8,1.6,0.524,0.0,0.0,0.0,0.8,1.6,0.524,0.524,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,0.8,2.2
LaMarcus Aldridge,PF,26,POR,55,55,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7
Lavoy Allen,PF,22,PHI,41,15,15.2,1.9,4.1,0.473,0.0,0.0,0.0,1.9,4.1,0.473,0.473,0.3,0.3,0.7859999999999999,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1
Ray Allen*,SG,36,BOS,46,42,34.0,4.9,10.7,0.45799999999999996,2.3,5.1,0.45299999999999996,2.6,5.6,0.46299999999999997,0.5660000000000001,2.1,2.3,0.915,0.3,2.8,3.1,2.4,1.1,0.2,1.5,1.8,14.2
Tony Allen,SG,30,MEM,58,57,26.3,3.6,7.7,0.469,0.1,0.4,0.308,3.5,7.3,0.479,0.478,2.4,3.0,0.8,1.7,2.3,4.0,1.4,1.8,0.6,1.6,2.4,9.8
Morris Almond,SG,26,WAS,4,0,16.8,1.5,4.3,0.353,0.3,0.8,0.33299999999999996,1.3,3.5,0.35700000000000004,0.382,0.3,0.8,0.33299999999999996,0.3,1.8,2.0,0.5,1.8,0.0,0.3,1.5,3.5
Al-Farouq Aminu,SF,21,NOH,66,21,22.4,2.3,5.5,0.41100000000000003,0.2,0.7,0.27699999999999997,2.1,4.8,0.431,0.429,1.3,1.7,0.754,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,6.0
Lou Amundson,PF,29,IND,60,0,12.6,1.5,3.5,0.43,0.0,0.0,0.0,1.5,3.5,0.43,0.43,0.6,1.4,0.42700000000000005,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6
Chris Andersen,C,33,DEN,32,1,15.2,1.8,3.4,0.546,0.0,0.0,0.0,1.8,3.4,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3
Alan Anderson,SF,29,TOR,17,12,27.1,3.2,8.4,0.387,1.4,3.6,0.39299999999999996,1.8,4.8,0.38299999999999995,0.47200000000000003,1.7,2.0,0.853,0.5,1.5,2.0,1.5,0.3,0.2,1.5,2.1,9.6
James Anderson,SG,22,SAS,51,2,11.8,1.3,3.4,0.379,0.4,1.3,0.27899999999999997,0.9,2.1,0.44299999999999995,0.434,0.8,1.0,0.75,0.3,1.2,1.5,0.8,0.2,0.0,0.6,0.7,3.7
Ryan Anderson,PF,23,ORL,61,61,32.2,5.4,12.4,0.439,2.7,6.9,0.39299999999999996,2.7,5.5,0.496,0.5479999999999999,2.5,2.8,0.877,3.7,4.0,7.7,0.9,0.8,0.4,0.9,2.4,16.1
Carmelo Anthony,SF,27,NYK,55,55,34.1,8.0,18.6,0.43,1.2,3.7,0.335,6.8,14.9,0.45399999999999996,0.46299999999999997,5.4,6.7,0.804,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6
Joel Anthony,C,29,MIA,64,51,21.1,1.3,2.4,0.5589999999999999,0.0,0.0,0.0,1.3,2.4,0.5589999999999999,0.5589999999999999,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2.0,3.4
