Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alaa Abdelnaby,PF,25,BOS,13,0,12.2,1.8,4.2,0.436,0.0,0.0,0.0,1.8,4.2,0.436,0.436,1.2,1.9,0.64,0.9,2.6,3.5,0.2,0.2,0.2,1.3,1.5,4.9
Mahmoud Abdul-Rauf,PG,24,DEN,80,78,32.7,7.4,16.0,0.46,0.5,1.7,0.316,6.8,14.3,0.47600000000000003,0.47600000000000003,2.7,2.9,0.956,0.3,1.8,2.1,4.5,1.0,0.1,1.9,1.9,18.0
Michael Adams,PG,31,WSB,70,67,33.4,4.1,10.0,0.408,0.8,2.7,0.28800000000000003,3.3,7.2,0.45399999999999996,0.44799999999999995,3.2,3.9,0.83,0.5,2.1,2.6,6.9,1.4,0.1,2.4,2.0,12.1
Mark Aguirre,SF,34,LAC,39,0,22.0,4.2,8.9,0.46799999999999997,0.9,2.4,0.39799999999999996,3.2,6.5,0.494,0.522,1.3,1.8,0.6940000000000001,0.7,2.3,3.0,2.7,0.5,0.2,1.8,2.5,10.6
Danny Ainge,SG,34,PHO,68,1,22.9,3.3,7.9,0.41700000000000004,1.2,3.6,0.32799999999999996,2.1,4.3,0.491,0.49200000000000005,1.1,1.4,0.83,0.4,1.5,1.9,2.6,0.8,0.1,1.2,2.1,8.9
Gary Alexander,PF,24,TOT,11,0,5.0,0.7,1.3,0.5710000000000001,0.0,0.0,0.0,0.7,1.3,0.5710000000000001,0.5710000000000001,0.3,0.8,0.33299999999999996,0.6,0.7,1.4,0.2,0.3,0.0,0.7,0.9,1.7
Victor Alexander,C,24,GSW,69,39,19.1,3.9,7.3,0.53,0.0,0.2,0.154,3.8,7.1,0.54,0.532,1.0,1.9,0.527,1.7,2.8,4.5,1.0,0.4,0.5,1.2,2.4,8.7
Eric Anderson,PF,23,NYK,11,0,3.5,0.6,1.5,0.41200000000000003,0.2,0.2,1.0,0.5,1.4,0.33299999999999996,0.47100000000000003,0.5,1.3,0.35700000000000004,0.5,1.0,1.5,0.2,0.0,0.1,0.2,0.8,1.9
Greg Anderson,PF,29,DET,77,47,21.1,2.6,4.8,0.5429999999999999,0.0,0.0,0.33299999999999996,2.6,4.8,0.545,0.545,1.1,2.0,0.5710000000000001,2.4,5.0,7.4,0.7,0.7,0.9,1.2,3.0,6.4
Kenny Anderson,PG,23,NJN,82,82,38.2,7.0,16.8,0.41700000000000004,0.5,1.6,0.303,6.5,15.2,0.429,0.43200000000000005,4.2,5.2,0.818,1.1,2.8,3.9,9.6,1.9,0.2,3.2,2.5,18.8
