Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex Acker,SG,26,TOT,25,0,8.0,1.2,3.0,0.395,0.3,0.8,0.35,0.9,2.2,0.41100000000000003,0.441,0.2,0.4,0.5,0.3,0.6,1.0,0.5,0.2,0.2,0.3,0.4,2.9
Hassan Adams,SG,24,TOR,12,0,4.3,0.3,1.1,0.308,0.0,0.0,0.0,0.3,1.1,0.308,0.308,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.3,0.9
Arron Afflalo,SG,23,DET,74,8,16.7,1.8,4.1,0.43700000000000006,0.6,1.4,0.402,1.2,2.6,0.456,0.508,0.8,1.0,0.8170000000000001,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9
Maurice Ager,SG,24,NJN,20,0,4.9,0.8,2.2,0.349,0.0,0.3,0.0,0.8,1.9,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,0.9,1.7
Blake Ahearn,PG,24,SAS,3,0,6.3,0.7,2.0,0.33299999999999996,0.7,1.3,0.5,0.0,0.7,0.0,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.7
Alexis Ajinça,PF,20,CHA,31,4,5.9,0.8,2.2,0.36200000000000004,0.0,0.1,0.0,0.8,2.2,0.373,0.36200000000000004,0.6,0.9,0.7140000000000001,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,2.3
LaMarcus Aldridge,PF,23,POR,81,81,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.7809999999999999,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1
Joe Alexander,SF,22,MIL,59,0,12.1,1.7,4.2,0.41600000000000004,0.3,0.8,0.348,1.5,3.4,0.43200000000000005,0.449,1.0,1.4,0.6990000000000001,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7
Malik Allen,PF,30,MIL,49,3,11.8,1.5,3.5,0.429,0.0,0.0,0.0,1.5,3.4,0.43200000000000005,0.429,0.2,0.4,0.47600000000000003,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8,3.2
Ray Allen*,SG,33,BOS,79,79,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.8,7.0,0.542,0.575,3.0,3.2,0.9520000000000001,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2
