Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dudley Bradley,SG,27,WSB,73,24,16.9,1.9,4.1,0.475,0.3,0.9,0.313,1.7,3.2,0.519,0.508,0.7,1.1,0.684,0.5,1.4,1.8,2.4,1.3,0.3,1.2,2.1,4.9
Mike Bratz,PG,29,GSW,56,6,13.3,1.9,4.5,0.424,0.1,0.5,0.231,1.8,4.0,0.446,0.436,1.2,1.5,0.841,0.2,0.8,1.0,2.2,0.8,0.1,1.0,1.4,5.1
Randy Breuer,C,24,MIL,78,0,13.9,2.1,4.1,0.511,0.0,0.0,0.0,2.1,4.1,0.511,0.511,1.1,1.6,0.701,1.2,2.1,3.3,0.5,0.3,1.1,0.8,2.3,5.3
Ron Brewer,SG,29,TOT,20,0,16.3,3.1,5.9,0.525,0.0,0.1,0.0,3.1,5.8,0.534,0.525,1.2,1.3,0.92,0.5,0.6,1.1,0.9,0.3,0.3,0.5,1.2,7.4
Frank Brickowski,C,25,SEA,78,9,14.3,1.9,3.9,0.49200000000000005,0.0,0.1,0.0,1.9,3.9,0.498,0.49200000000000005,1.1,1.6,0.669,1.0,2.4,3.3,1.3,0.4,0.2,1.3,2.2,4.9
Junior Bridgeman,SF,31,LAC,80,15,25.5,5.8,12.4,0.465,0.2,0.5,0.359,5.6,11.9,0.469,0.47200000000000003,2.3,2.6,0.879,0.7,2.2,2.9,2.1,0.6,0.2,1.5,1.6,13.9
Rickey Brown,C,26,ATL,69,5,11.8,1.1,2.8,0.406,0.0,0.0,0.0,1.1,2.8,0.406,0.406,0.6,1.0,0.574,1.1,2.1,3.2,0.4,0.3,0.3,0.7,1.7,2.8
Tony Brown,SF,24,IND,82,26,19.3,2.6,5.7,0.46,0.0,0.1,0.0,2.6,5.6,0.466,0.46,1.4,2.1,0.6779999999999999,1.8,1.7,3.5,1.9,0.7,0.1,1.4,2.6,6.6
Wallace Bryant,C,25,DAL,56,35,15.4,1.2,2.6,0.45299999999999996,0.0,0.0,0.0,1.2,2.6,0.45299999999999996,0.45299999999999996,0.5,0.8,0.682,1.3,3.0,4.3,1.5,0.4,0.4,0.8,2.0,2.9
Quinn Buckner,PG,30,BOS,75,6,11.4,1.0,2.6,0.38299999999999995,0.0,0.0,0.0,1.0,2.6,0.385,0.38299999999999995,0.4,0.7,0.64,0.3,0.8,1.2,2.0,0.8,0.0,0.9,1.9,2.4
Steve Burtt,SG,22,GSW,47,0,8.9,1.5,4.0,0.38299999999999995,0.0,0.0,0.0,1.5,4.0,0.385,0.38299999999999995,1.1,1.6,0.688,0.2,0.4,0.6,0.4,0.4,0.1,0.7,1.6,4.2
Don Buse,PG,34,KCK,65,14,14.4,1.3,3.1,0.40399999999999997,0.5,1.3,0.35600000000000004,0.8,1.8,0.44,0.48,0.4,0.5,0.767,0.3,0.6,0.9,3.1,0.6,0.0,0.7,1.2,3.4
Michael Cage,PF,23,LAC,75,41,21.5,2.9,5.3,0.5429999999999999,0.0,0.0,0.0,2.9,5.3,0.5429999999999999,0.5429999999999999,1.3,1.8,0.737,1.7,3.5,5.2,0.7,0.5,0.4,1.1,2.2,7.1
Tony Campbell,SF,22,DET,56,0,11.2,2.3,4.7,0.496,0.0,0.0,0.0,2.3,4.7,0.498,0.496,1.0,1.3,0.8,0.7,0.9,1.6,0.4,0.5,0.1,1.2,1.9,5.6
Rick Carlisle,SG,25,BOS,38,0,4.7,0.7,1.8,0.38799999999999996,0.0,0.1,0.0,0.7,1.7,0.4,0.38799999999999996,0.4,0.4,0.882,0.2,0.3,0.6,0.7,0.1,0.0,0.5,0.6,1.8
Antoine Carr,PF,23,ATL,62,15,19.3,3.2,6.0,0.528,0.0,0.1,0.33299999999999996,3.2,6.0,0.531,0.531,1.6,2.1,0.789,1.3,2.5,3.7,1.3,0.5,1.3,1.7,3.5,8.0
Kenny Carr,PF,29,POR,48,30,23.3,4.0,7.6,0.523,0.0,0.1,0.0,4.0,7.5,0.528,0.523,2.5,3.4,0.72,1.9,4.9,6.7,1.2,0.5,0.4,2.1,2.9,10.4
M.L. Carr,SF,34,BOS,47,0,8.4,1.3,3.2,0.41600000000000004,0.2,0.5,0.391,1.1,2.7,0.42100000000000004,0.446,0.4,0.4,1.0,0.4,0.5,0.9,0.5,0.4,0.1,0.5,0.9,3.2
Butch Carter,SG,26,NYK,69,11,18.5,3.1,6.9,0.45,0.2,0.6,0.256,2.9,6.3,0.469,0.461,1.6,1.9,0.813,0.5,0.9,1.4,2.4,0.8,0.1,1.6,2.2,7.9
Howard Carter,SG,23,DAL,11,0,6.0,0.4,2.1,0.174,0.0,0.3,0.0,0.4,1.8,0.2,0.174,0.1,0.1,1.0,0.1,0.2,0.3,0.4,0.1,0.0,0.7,0.4,0.8
Harvey Catchings,C,33,LAC,70,14,15.0,1.0,2.1,0.483,0.0,0.0,0.0,1.0,2.1,0.486,0.483,0.8,1.3,0.6629999999999999,1.3,2.5,3.7,0.2,0.2,0.8,0.8,2.3,2.9
Ron Cavenall,C,25,NYK,53,2,12.3,0.5,1.6,0.326,0.0,0.0,0.0,0.5,1.6,0.326,0.326,0.4,0.7,0.564,1.0,2.1,3.1,0.4,0.2,0.8,0.8,2.3,1.5
Tom Chambers,PF,25,SEA,81,60,36.1,7.8,16.1,0.483,0.1,0.3,0.273,7.7,15.8,0.48700000000000004,0.485,5.9,7.0,0.8320000000000001,2.0,5.1,7.1,2.6,0.9,0.7,3.2,3.9,21.5
Maurice Cheeks*,PG,28,PHI,78,78,33.5,5.4,9.5,0.57,0.1,0.3,0.231,5.3,9.2,0.5820000000000001,0.574,2.2,2.6,0.879,0.7,2.1,2.8,6.4,2.2,0.3,2.0,2.4,13.1
Carlos Clark,SG,24,BOS,62,3,9.1,1.0,2.5,0.42100000000000004,0.0,0.1,0.0,1.0,2.4,0.435,0.42100000000000004,0.7,0.9,0.774,0.5,0.6,1.1,0.8,0.6,0.0,0.7,1.1,2.7
Don Collins,SG,26,WSB,11,0,8.3,1.1,3.1,0.353,0.0,0.0,0.0,1.1,3.1,0.353,0.353,0.7,0.8,0.889,0.9,0.8,1.7,0.6,0.6,0.4,0.7,0.5,2.9
Steve Colter,PG,22,POR,78,22,18.7,2.8,6.1,0.45299999999999996,0.3,0.9,0.35100000000000003,2.4,5.2,0.47100000000000003,0.48,1.3,1.7,0.754,0.5,1.4,1.9,3.1,1.0,0.1,1.4,1.8,7.1
Lester Conner,PG,25,GSW,79,49,28.6,3.1,6.9,0.451,0.1,0.3,0.2,3.1,6.7,0.46,0.45399999999999996,1.8,2.4,0.75,1.1,2.0,3.1,4.7,2.0,0.2,1.7,1.7,8.1
Darwin Cook,PG,26,NJN,58,9,18.3,3.7,7.8,0.46799999999999997,0.0,0.4,0.087,3.6,7.4,0.488,0.47,0.8,0.9,0.87,0.4,1.2,1.6,2.8,1.3,0.2,1.3,1.7,8.2
Jeff Cook,PF,28,TOT,72,5,17.9,1.9,3.9,0.495,0.0,0.0,0.0,1.9,3.9,0.496,0.495,0.7,0.9,0.7340000000000001,1.7,2.7,4.4,0.9,0.4,0.3,0.7,2.8,4.5
Joe Cooper,C,27,SEA,3,1,15.0,2.3,5.0,0.467,0.0,0.0,0.0,2.3,5.0,0.467,0.467,1.0,2.0,0.5,1.0,2.0,3.0,0.7,0.7,0.3,0.0,2.3,5.7
Michael Cooper,SG,28,LAL,82,20,26.7,3.4,7.2,0.465,0.4,1.5,0.285,2.9,5.7,0.513,0.495,1.4,1.6,0.865,0.7,2.4,3.1,5.2,1.1,0.6,1.9,2.5,8.6
Wayne Cooper,C,28,DEN,80,78,25.4,5.1,10.7,0.47200000000000003,0.0,0.0,0.0,5.1,10.7,0.473,0.47200000000000003,2.0,2.9,0.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1
Dave Corzine,C,28,CHI,82,50,25.1,3.4,6.9,0.486,0.0,0.0,0.0,3.4,6.9,0.48700000000000004,0.486,1.8,2.4,0.745,1.6,3.6,5.1,1.7,0.4,0.8,1.5,2.3,8.5
Charlie Criss,PG,36,ATL,4,2,28.8,1.8,4.3,0.41200000000000003,0.0,0.5,0.0,1.8,3.8,0.467,0.41200000000000003,1.0,1.5,0.667,0.5,3.0,3.5,5.5,0.8,0.0,2.8,1.3,4.5
Pat Cummings,C,28,NYK,63,63,32.8,6.5,12.7,0.514,0.0,0.1,0.0,6.5,12.6,0.517,0.514,2.8,3.6,0.78,2.2,6.0,8.2,1.7,0.8,0.3,2.6,3.9,15.8
Terry Cummings,PF,23,MIL,79,78,34.5,9.6,19.4,0.495,0.0,0.0,0.0,9.6,19.4,0.496,0.495,4.3,5.9,0.741,3.1,6.0,9.1,2.9,1.5,0.8,2.4,3.3,23.6
Earl Cureton,C,27,DET,81,1,20.3,2.6,5.3,0.484,0.0,0.0,0.0,2.6,5.2,0.48700000000000004,0.484,1.0,1.8,0.569,2.1,3.1,5.2,1.0,0.7,0.5,1.4,2.7,6.1
Quintin Dailey,SG,24,CHI,79,0,26.6,6.6,14.1,0.473,0.1,0.4,0.233,6.6,13.7,0.479,0.47600000000000003,2.6,3.2,0.8170000000000001,0.7,1.9,2.6,2.4,0.9,0.1,1.9,2.4,16.0
Adrian Dantley*,SF,28,UTA,55,46,35.8,9.3,17.5,0.531,0.0,0.0,0.0,9.3,17.5,0.531,0.531,8.0,9.9,0.804,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.6
Brad Davis,PG,29,DAL,82,82,31.0,3.8,7.5,0.505,0.6,1.4,0.409,3.2,6.1,0.527,0.5429999999999999,1.9,2.2,0.888,0.5,1.9,2.4,7.1,1.1,0.1,1.5,2.7,10.1
Charles Davis,SF,26,TOT,61,2,12.7,2.5,5.8,0.43,0.0,0.2,0.1,2.5,5.7,0.439,0.431,0.8,1.0,0.823,1.0,1.5,2.5,0.8,0.4,0.1,0.9,1.9,5.9
Johnny Davis,PG,29,CLE,76,30,25.3,4.4,10.4,0.426,0.2,0.6,0.261,4.3,9.8,0.436,0.434,3.4,3.9,0.85,0.5,1.1,1.6,5.6,0.6,0.1,2.0,1.8,12.4
Walter Davis,SG,30,PHO,23,9,24.8,6.0,13.4,0.45,0.1,0.4,0.3,5.9,13.0,0.455,0.455,2.8,3.2,0.877,0.3,1.3,1.5,4.3,0.8,0.0,2.2,1.8,15.0
Darryl Dawkins,C,28,NJN,39,30,24.9,4.9,8.7,0.5660000000000001,0.0,0.0,0.0,4.9,8.7,0.568,0.5660000000000001,3.7,5.2,0.711,1.4,3.2,4.6,1.2,0.4,0.9,2.4,4.4,13.5
Darren Daye,SF,24,WSB,80,8,19.7,3.2,6.3,0.512,0.0,0.1,0.14300000000000002,3.2,6.2,0.517,0.513,2.2,3.1,0.715,1.2,2.2,3.4,3.0,0.7,0.2,1.7,2.1,8.7
James Donaldson,C,27,LAC,82,58,29.2,4.3,6.7,0.637,0.0,0.0,0.0,4.3,6.7,0.637,0.637,2.8,3.7,0.7490000000000001,2.0,6.1,8.1,0.6,0.3,1.6,2.5,2.6,11.3
John Drew,SF,30,UTA,19,16,24.4,5.6,13.7,0.41200000000000003,0.0,0.2,0.0,5.6,13.5,0.418,0.41200000000000003,4.9,6.4,0.77,1.9,2.4,4.3,1.8,1.2,0.1,2.2,3.4,16.2
Larry Drew,PG,26,KCK,72,66,33.0,6.3,12.7,0.501,0.1,0.4,0.25,6.3,12.3,0.508,0.504,2.1,2.7,0.794,0.5,1.7,2.3,6.7,1.3,0.1,2.5,2.0,14.9
Clyde Drexler*,SG,22,POR,80,43,31.9,7.2,14.5,0.494,0.1,0.5,0.21600000000000003,7.1,14.1,0.503,0.49700000000000005,2.8,3.7,0.759,2.7,3.2,6.0,5.5,2.2,0.9,2.8,3.3,17.2
Mike Dunleavy,PG,30,MIL,19,19,22.8,3.4,7.1,0.474,0.8,2.5,0.34,2.5,4.6,0.545,0.5329999999999999,1.3,1.5,0.862,0.3,1.3,1.6,4.5,0.8,0.2,2.1,2.9,8.9
T.R. Dunn,SG,29,DEN,81,81,28.3,2.2,4.4,0.489,0.0,0.0,0.0,2.2,4.4,0.49200000000000005,0.489,1.0,1.4,0.7240000000000001,2.1,2.7,4.8,1.9,1.7,0.2,0.8,2.6,5.4
Devin Durrant,SF,24,IND,59,8,12.8,1.9,4.6,0.41600000000000004,0.0,0.1,0.0,1.9,4.6,0.42100000000000004,0.41600000000000004,1.2,1.7,0.706,0.8,1.3,2.1,1.4,0.3,0.2,1.3,1.8,5.1
Mark Eaton,C,28,UTA,82,82,34.3,3.7,8.2,0.449,0.0,0.0,0.0,3.7,8.2,0.449,0.449,2.3,3.3,0.7120000000000001,2.5,8.8,11.3,1.5,0.4,5.6,2.5,3.8,9.7
Jerry Eaves,PG,25,ATL,3,0,12.3,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,1.7,2.0,0.833,0.0,0.0,0.0,1.3,0.0,0.0,1.3,2.0,3.7
Kenton Edelin,SF,22,IND,10,1,14.3,0.4,1.3,0.308,0.0,0.0,0.0,0.4,1.3,0.308,0.308,0.3,0.8,0.375,0.8,1.8,2.6,1.0,0.5,0.4,0.3,3.9,1.1
Franklin Edwards,PG,25,LAC,16,0,12.4,2.3,4.1,0.545,0.0,0.0,0.0,2.3,4.1,0.545,0.545,1.2,1.5,0.792,0.2,0.7,0.9,2.4,1.1,0.0,1.1,0.6,5.7
James Edwards,C,29,PHO,70,58,25.5,5.5,10.9,0.501,0.0,0.0,0.0,5.5,10.9,0.503,0.501,3.9,5.3,0.746,1.4,4.2,5.5,2.2,0.4,0.7,2.3,3.4,14.9
Craig Ehlo,SG,23,HOU,45,0,4.2,0.8,1.5,0.493,0.0,0.1,0.0,0.8,1.5,0.515,0.493,0.4,0.7,0.633,0.2,0.4,0.6,0.6,0.2,0.1,0.5,0.6,1.9
Dale Ellis,SF,24,DAL,72,4,18.3,3.8,8.4,0.45399999999999996,0.6,1.5,0.385,3.2,6.9,0.47,0.489,1.1,1.4,0.74,1.4,1.9,3.3,0.8,0.6,0.1,0.8,1.8,9.3
Chris Engler,C,25,TOT,11,0,7.5,0.7,1.8,0.4,0.0,0.0,0.0,0.7,1.8,0.4,0.4,0.5,0.8,0.556,1.1,1.6,2.7,0.0,0.2,0.5,0.2,0.5,1.9
Alex English*,SF,31,DEN,81,81,36.1,11.6,22.4,0.518,0.0,0.1,0.2,11.6,22.3,0.519,0.518,4.7,5.7,0.8290000000000001,2.5,3.1,5.7,4.2,1.2,0.6,3.1,3.2,27.9
Julius Erving*,SF,34,PHI,78,78,32.5,7.8,15.8,0.494,0.0,0.2,0.214,7.8,15.7,0.49700000000000005,0.495,4.3,5.7,0.765,2.2,3.1,5.3,3.0,1.7,1.4,2.7,2.6,20.0
Mike Evans,SG,29,DEN,81,0,17.7,4.0,8.2,0.489,0.7,1.9,0.363,3.3,6.2,0.528,0.532,1.4,1.6,0.863,0.3,1.1,1.5,2.9,0.8,0.1,1.6,2.1,10.1
Kenny Fields,SF,22,MIL,51,1,10.5,1.6,3.7,0.44,0.0,0.0,0.0,1.6,3.7,0.44,0.44,0.5,0.7,0.75,0.8,0.8,1.6,0.7,0.2,0.2,0.6,1.6,3.8
Vern Fleming,PG,22,IND,80,65,31.1,5.4,11.5,0.47,0.0,0.1,0.0,5.4,11.5,0.47200000000000003,0.47,3.3,4.2,0.767,1.9,2.2,4.0,3.1,1.2,0.1,2.5,2.9,14.1
Sleepy Floyd,SG,24,GSW,82,82,35.0,7.4,16.7,0.445,0.5,1.7,0.294,6.9,15.0,0.462,0.46,4.1,5.1,0.81,0.8,1.7,2.5,5.0,1.6,0.5,3.1,2.8,19.5
Phil Ford,PG,28,HOU,25,1,11.6,0.6,1.9,0.298,0.0,0.2,0.0,0.6,1.7,0.326,0.298,0.6,0.7,0.889,0.1,1.0,1.1,2.4,0.2,0.0,0.7,1.3,1.8
Rod Foster,PG,24,PHO,79,1,16.7,3.6,8.1,0.45,0.5,1.6,0.325,3.1,6.5,0.48,0.48200000000000004,1.1,1.4,0.755,0.3,0.7,1.0,2.4,0.8,0.0,1.5,2.2,8.8
World B. Free,SG,31,CLE,71,50,31.7,8.6,18.7,0.45899999999999996,1.0,2.7,0.368,7.6,16.0,0.474,0.485,4.3,5.8,0.7490000000000001,0.9,2.1,3.0,4.5,1.1,0.2,2.0,2.3,22.5
Bill Garnett,PF,24,IND,65,13,17.3,2.3,4.8,0.48100000000000004,0.0,0.0,0.0,2.3,4.7,0.484,0.48100000000000004,1.8,2.7,0.69,1.5,2.9,4.4,1.0,0.4,0.2,1.4,3.0,6.4
George Gervin*,SG,32,SAS,72,69,29.0,8.3,16.4,0.508,0.0,0.1,0.0,8.3,16.3,0.512,0.508,4.5,5.3,0.8440000000000001,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2
Artis Gilmore*,C,35,SAS,81,81,34.0,6.6,10.5,0.623,0.0,0.0,0.0,6.6,10.5,0.624,0.623,6.0,8.0,0.7490000000000001,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1
Mike Glenn,SG,29,ATL,60,5,18.8,3.8,6.5,0.588,0.0,0.0,0.0,3.8,6.4,0.591,0.588,1.0,1.3,0.816,0.3,1.0,1.4,2.0,0.5,0.0,0.9,1.2,8.6
Mike Gminski,C,25,NJN,81,54,29.9,4.7,10.1,0.465,0.0,0.0,0.0,4.7,10.1,0.465,0.465,3.4,4.0,0.841,2.8,5.0,7.8,2.0,0.5,1.1,1.7,1.7,12.8
Lancaster Gordon,SG,22,LAC,63,1,10.8,1.7,4.6,0.38299999999999995,0.0,0.1,0.222,1.7,4.4,0.38799999999999996,0.387,0.6,0.8,0.755,0.4,0.6,1.0,1.4,0.5,0.1,1.1,1.0,4.1
Stewart Granger,PG,23,ATL,9,1,10.2,0.7,1.9,0.353,0.0,0.1,0.0,0.7,1.8,0.375,0.353,0.4,0.9,0.5,0.1,0.6,0.7,1.3,0.2,0.0,1.3,1.4,1.8
Butch Graves,SG,23,CLE,4,0,2.8,0.5,1.5,0.33299999999999996,0.0,0.3,0.0,0.5,1.3,0.4,0.33299999999999996,0.3,1.3,0.2,0.0,0.5,0.5,0.3,0.3,0.0,0.3,1.0,1.3
Stuart Gray,C,21,IND,52,0,7.5,0.7,1.8,0.38,0.0,0.0,0.0,0.7,1.8,0.38,0.38,0.6,0.9,0.6809999999999999,0.6,1.8,2.4,0.3,0.2,0.3,1.0,1.6,2.0
Rickey Green,PG,30,UTA,77,77,31.6,4.9,10.4,0.47700000000000004,0.1,0.3,0.3,4.9,10.1,0.48200000000000004,0.48100000000000004,3.0,3.5,0.8690000000000001,0.5,2.0,2.5,7.8,1.7,0.0,2.3,1.7,13.0
Sidney Green,PF,24,CHI,48,1,15.4,2.3,5.2,0.43200000000000005,0.0,0.1,0.0,2.3,5.1,0.439,0.43200000000000005,1.6,2.0,0.8059999999999999,1.5,3.6,5.1,0.6,0.2,0.3,1.4,2.1,6.1
Dave Greenwood,PF,27,CHI,61,28,25.0,2.5,5.4,0.45799999999999996,0.0,0.0,0.0,2.5,5.4,0.45899999999999996,0.45799999999999996,1.1,1.5,0.713,1.8,4.6,6.4,1.3,0.6,0.3,1.0,3.1,6.1
Kevin Grevey,SF,31,MIL,78,6,15.2,2.4,5.4,0.44799999999999995,0.1,0.4,0.242,2.3,5.0,0.465,0.45799999999999996,1.1,1.4,0.8220000000000001,0.3,1.0,1.3,1.2,0.4,0.0,0.7,1.1,6.1
Darrell Griffith,SG,26,UTA,78,78,35.6,9.3,20.4,0.457,1.2,3.3,0.358,8.2,17.1,0.47600000000000003,0.486,2.8,3.8,0.725,1.6,2.8,4.4,3.1,1.7,0.4,3.2,2.3,22.6
Ernie Grunfeld,SF,29,NYK,69,0,15.4,2.7,5.6,0.49,0.0,0.1,0.25,2.7,5.4,0.495,0.49200000000000005,1.1,1.5,0.74,0.6,1.6,2.2,1.5,0.7,0.1,0.6,1.9,6.6
Bob Hansen,SG,24,UTA,54,4,12.0,2.0,4.2,0.489,0.0,0.1,0.14300000000000002,2.0,4.0,0.5,0.491,0.7,1.3,0.556,0.4,0.9,1.3,1.4,0.5,0.0,0.9,1.6,4.8
Bill Hanzlik,SF,27,DEN,80,1,20.9,2.8,6.5,0.42100000000000004,0.0,0.2,0.067,2.7,6.3,0.43200000000000005,0.42200000000000004,2.3,3.0,0.7559999999999999,1.1,1.5,2.6,2.6,1.1,0.3,1.4,3.6,7.8
Derek Harper,PG,23,DAL,82,1,27.0,4.0,7.7,0.52,0.3,0.7,0.344,3.8,7.0,0.5379999999999999,0.536,1.4,1.9,0.721,0.6,1.9,2.4,4.4,1.8,0.5,1.5,2.4,9.6
Scott Hastings,PF,24,ATL,64,1,12.9,1.4,2.9,0.473,0.0,0.0,0.0,1.4,2.9,0.473,0.473,1.0,1.3,0.778,0.9,1.6,2.5,0.7,0.4,0.4,0.8,2.1,3.8
Steve Hayes,C,29,PHI,11,0,9.2,0.9,1.6,0.556,0.0,0.0,0.0,0.9,1.6,0.556,0.556,0.2,0.4,0.5,1.0,2.1,3.1,0.1,0.1,0.4,0.2,1.7,2.0
Gerald Henderson,PG,29,SEA,79,78,33.5,5.4,11.3,0.479,0.1,0.5,0.237,5.3,10.8,0.49,0.484,2.5,3.2,0.78,0.9,1.5,2.4,7.1,1.8,0.1,2.9,2.5,13.4
Rod Higgins,SF,25,CHI,68,5,13.9,1.8,4.0,0.441,0.1,0.5,0.27,1.6,3.4,0.46799999999999997,0.45899999999999996,0.9,1.3,0.667,0.8,1.4,2.2,1.1,0.3,0.2,0.7,1.3,4.5
Roy Hinson,PF,23,CLE,76,75,30.8,6.1,12.2,0.503,0.0,0.0,0.0,6.1,12.1,0.504,0.503,3.6,4.9,0.721,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8
Craig Hodges,SG,24,MIL,82,63,30.4,4.4,8.9,0.49,0.6,1.6,0.348,3.8,7.3,0.523,0.523,1.3,1.6,0.815,0.9,1.4,2.3,4.3,1.2,0.0,1.6,3.2,10.6
Lionel Hollins,PG,31,HOU,80,60,24.4,3.1,6.8,0.461,0.0,0.2,0.231,3.1,6.6,0.467,0.46399999999999997,1.4,1.7,0.794,0.4,1.8,2.2,5.2,1.0,0.1,2.1,2.3,7.6
Mike Holton,SG,23,PHO,74,59,23.8,3.5,7.8,0.446,0.2,0.6,0.311,3.3,7.2,0.45799999999999996,0.45799999999999996,1.3,1.6,0.8140000000000001,0.4,1.4,1.8,2.7,0.8,0.1,1.7,1.9,8.4
Phil Hubbard,SF,28,CLE,76,55,29.6,5.5,10.8,0.505,0.0,0.1,0.0,5.5,10.8,0.507,0.505,4.9,6.5,0.7509999999999999,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8
