Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alaa Abdelnaby,PF,23,POR,71,1,13.2,2.5,5.1,0.493,0.0,0.0,0.0,2.5,5.1,0.493,0.493,1.1,1.4,0.752,1.1,2.5,3.7,0.4,0.4,0.2,0.9,1.9,6.1
Mahmoud Abdul-Rauf,PG,22,DEN,81,11,19.0,4.4,10.4,0.42100000000000004,0.4,1.2,0.33,4.0,9.3,0.433,0.44,1.2,1.3,0.87,0.3,1.1,1.4,2.4,0.5,0.0,1.4,1.6,10.3
Mark Acres,C,29,ORL,68,6,13.6,1.1,2.2,0.517,0.0,0.0,0.33299999999999996,1.1,2.2,0.52,0.52,0.8,1.0,0.7609999999999999,1.4,2.3,3.7,0.3,0.4,0.2,0.5,2.1,3.1
Michael Adams,PG,29,WSB,78,78,35.8,6.2,15.8,0.39299999999999996,1.6,4.9,0.324,4.6,10.9,0.425,0.444,4.0,4.6,0.8690000000000001,0.7,3.2,4.0,7.6,1.9,0.1,2.7,2.1,18.1
Rafael Addison,SF,27,NJN,76,8,15.5,2.5,5.7,0.433,0.2,0.6,0.28600000000000003,2.3,5.0,0.452,0.449,0.7,1.0,0.737,0.9,1.3,2.2,0.9,0.4,0.4,0.6,1.4,5.8
Mark Aguirre,SF,32,DET,75,12,21.1,4.5,10.5,0.431,0.2,0.9,0.21100000000000002,4.3,9.5,0.45299999999999996,0.44,2.1,3.1,0.687,0.9,2.3,3.1,1.7,0.7,0.1,1.4,2.3,11.3
Danny Ainge,SG,32,POR,81,6,19.7,3.7,8.3,0.442,1.0,2.8,0.33899999999999997,2.7,5.5,0.496,0.5,1.3,1.6,0.8240000000000001,0.5,1.3,1.8,2.5,0.9,0.2,0.9,1.8,9.7
Victor Alexander,C,22,GSW,80,28,16.9,3.0,5.7,0.529,0.0,0.0,0.0,3.0,5.7,0.531,0.529,1.3,1.9,0.691,1.3,2.9,4.2,0.4,0.6,0.8,1.1,2.2,7.4
Greg Anderson,PF,27,DEN,82,82,34.1,4.7,10.4,0.456,0.0,0.0,0.0,4.7,10.4,0.45799999999999996,0.456,2.0,3.3,0.623,4.1,7.4,11.5,1.0,1.1,0.8,2.5,3.2,11.5
Kenny Anderson,PG,21,NJN,64,13,17.0,2.9,7.5,0.39,0.0,0.2,0.231,2.9,7.3,0.39399999999999996,0.39299999999999996,1.1,1.5,0.745,0.6,1.4,2.0,3.2,1.0,0.1,1.5,1.1,7.0
Nick Anderson,SG,24,ORL,60,59,36.7,8.0,17.4,0.46299999999999997,0.5,1.4,0.353,7.5,16.0,0.47200000000000003,0.47700000000000004,3.4,5.1,0.667,1.6,4.8,6.4,2.7,1.6,0.6,2.1,2.2,19.9
