Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alaa Abdelnaby,PF,26,TOT,54,0,9.4,2.2,4.3,0.511,0.0,0.0,0.0,2.2,4.2,0.515,0.511,0.4,0.6,0.5710000000000001,0.7,1.4,2.1,0.2,0.3,0.2,0.8,1.9,4.7
Mahmoud Abdul-Rauf,PG,25,DEN,73,43,28.5,6.5,13.8,0.47,1.1,2.9,0.386,5.3,10.8,0.49200000000000005,0.511,1.9,2.1,0.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,1.7,16.0
Michael Adams,PG,32,CHH,29,0,15.3,2.3,5.1,0.45299999999999996,1.0,2.8,0.358,1.3,2.3,0.5670000000000001,0.551,0.9,1.0,0.833,0.2,0.8,1.0,3.3,0.8,0.0,0.9,1.4,6.5
Rafael Addison,SF,30,DET,79,16,22.5,3.5,7.4,0.47600000000000003,0.3,1.1,0.289,3.2,6.4,0.507,0.49700000000000005,0.9,1.3,0.747,0.8,2.2,3.1,1.4,0.7,0.3,1.0,3.0,8.3
Danny Ainge,SG,35,PHO,74,1,18.6,2.6,5.7,0.46,1.1,2.9,0.364,1.6,2.8,0.5579999999999999,0.552,1.4,1.8,0.8079999999999999,0.3,1.1,1.5,2.8,0.6,0.1,1.1,2.1,7.7
Victor Alexander,C,25,GSW,50,29,24.7,4.6,8.9,0.515,0.1,0.5,0.24,4.5,8.4,0.531,0.521,0.7,1.2,0.6,1.7,4.1,5.8,1.2,0.6,0.6,1.5,2.9,10.0
Derrick Alston,C,22,PHI,64,1,16.1,1.9,4.0,0.465,0.0,0.1,0.0,1.9,4.0,0.47200000000000003,0.465,0.9,1.9,0.49200000000000005,1.5,1.9,3.4,0.5,0.6,0.5,0.8,1.7,4.7
Greg Anderson,PF,30,ATL,51,0,12.2,1.1,2.0,0.5479999999999999,0.0,0.0,0.0,1.1,2.0,0.5479999999999999,0.5479999999999999,0.7,1.4,0.479,1.2,2.5,3.7,0.3,0.5,0.6,0.6,2.0,2.9
Kenny Anderson,PG,24,NJN,72,70,37.3,5.7,14.3,0.39899999999999997,1.3,4.1,0.33,4.4,10.2,0.426,0.446,4.8,5.8,0.841,1.0,2.5,3.5,9.4,1.4,0.2,3.1,2.6,17.6
Nick Anderson,SG,27,ORL,76,76,34.1,5.8,12.1,0.47600000000000003,2.4,5.7,0.415,3.4,6.5,0.528,0.573,1.9,2.7,0.7040000000000001,1.1,3.3,4.4,4.1,1.6,0.3,1.9,1.6,15.8
