Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shareef Abdur-Rahim,PF,31,SAC,6,0,8.5,0.5,2.3,0.214,0.0,0.0,0.0,0.5,2.3,0.214,0.214,0.7,0.7,1.0,1.0,0.7,1.7,0.7,0.2,0.0,0.2,1.5,1.7
Arron Afflalo,SG,22,DET,75,9,12.9,1.3,3.2,0.41100000000000003,0.1,0.6,0.20800000000000002,1.2,2.6,0.461,0.43200000000000005,0.9,1.2,0.782,0.5,1.3,1.8,0.7,0.4,0.1,0.5,1.1,3.7
Maurice Ager,SG,23,TOT,26,3,6.3,0.8,2.5,0.32299999999999995,0.1,0.7,0.158,0.7,1.8,0.391,0.34600000000000003,0.2,0.5,0.5,0.2,0.3,0.5,0.3,0.0,0.0,0.2,0.7,2.0
Blake Ahearn,PG,23,MIA,12,0,14.8,1.3,4.8,0.263,0.8,2.8,0.294,0.4,1.9,0.217,0.35100000000000003,2.5,2.6,0.968,0.1,1.5,1.6,1.6,0.5,0.0,1.3,1.7,5.8
LaMarcus Aldridge,PF,22,POR,76,76,34.9,7.4,15.3,0.484,0.0,0.1,0.14300000000000002,7.4,15.2,0.486,0.484,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8
Malik Allen,PF,29,TOT,73,16,15.0,2.2,4.5,0.48,0.0,0.0,0.5,2.1,4.5,0.48,0.48200000000000004,0.3,0.3,0.92,0.9,1.8,2.7,0.6,0.3,0.4,0.6,2.0,4.6
Ray Allen*,SG,32,BOS,73,73,35.9,6.0,13.5,0.445,2.5,6.2,0.39799999999999996,3.5,7.3,0.485,0.537,2.9,3.2,0.907,1.0,2.6,3.7,3.1,0.9,0.2,1.7,2.0,17.4
Tony Allen,SG,26,BOS,75,11,18.3,2.3,5.2,0.434,0.2,0.8,0.316,2.0,4.4,0.455,0.45799999999999996,1.8,2.4,0.762,0.5,1.8,2.2,1.5,0.8,0.3,1.5,2.2,6.6
Lance Allred,C,26,CLE,3,0,3.3,0.3,1.3,0.25,0.0,0.0,0.0,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0
Morris Almond,SG,22,UTA,9,0,4.3,0.4,1.7,0.267,0.1,0.4,0.25,0.3,1.2,0.273,0.3,0.4,0.7,0.667,0.0,0.2,0.2,0.3,0.1,0.0,0.2,0.6,1.4
Rafer Alston,PG,31,HOU,74,74,34.1,4.9,12.5,0.39399999999999996,1.9,5.5,0.35100000000000003,3.0,7.0,0.42700000000000005,0.47100000000000003,1.3,1.9,0.715,0.4,3.1,3.5,5.3,1.3,0.2,2.2,1.9,13.1
Lou Amundson,PF,25,PHI,16,0,4.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.1,0.4,0.28600000000000003,0.4,0.3,0.8,0.0,0.1,0.1,0.1,0.8,1.1
Chris Andersen,C,29,NOH,5,0,6.8,0.4,1.4,0.28600000000000003,0.0,0.0,0.0,0.4,1.4,0.28600000000000003,0.28600000000000003,0.4,0.8,0.5,0.4,1.4,1.8,0.0,0.0,0.8,0.2,1.2,1.2
Derek Anderson,SG,33,CHA,28,0,14.1,1.7,4.5,0.376,0.7,1.9,0.365,1.0,2.6,0.384,0.452,1.0,1.4,0.737,0.3,1.5,1.9,1.6,0.4,0.0,0.9,1.8,5.0
Carmelo Anthony,SF,23,DEN,77,77,36.4,9.5,19.2,0.49200000000000005,0.8,2.1,0.354,8.7,17.1,0.509,0.511,6.0,7.7,0.7859999999999999,2.3,5.1,7.4,3.4,1.3,0.5,3.3,3.3,25.7
Joel Anthony,PF,25,MIA,24,1,20.8,1.2,2.5,0.467,0.0,0.0,0.0,1.2,2.5,0.467,0.467,1.2,2.0,0.5920000000000001,1.6,2.3,3.9,0.1,0.4,1.3,0.7,2.3,3.5
Gilbert Arenas,PG,26,WAS,13,8,32.7,6.0,15.1,0.39799999999999996,1.7,6.0,0.282,4.3,9.1,0.475,0.45399999999999996,5.7,7.4,0.7709999999999999,0.5,3.5,3.9,5.1,1.8,0.1,3.8,2.3,19.4
Trevor Ariza,SF,22,TOT,35,3,15.6,2.0,3.9,0.507,0.1,0.5,0.278,1.8,3.4,0.542,0.526,1.4,2.1,0.653,0.9,2.2,3.1,1.3,0.9,0.3,0.7,1.3,5.5
Darrell Armstrong,PG,39,NJN,50,2,11.0,0.8,2.2,0.364,0.5,1.4,0.33299999999999996,0.3,0.8,0.415,0.46799999999999997,0.4,0.6,0.667,0.3,1.0,1.3,1.5,0.6,0.0,0.8,1.1,2.5
Hilton Armstrong,C,23,NOH,65,3,11.3,1.0,2.3,0.45299999999999996,0.0,0.0,0.0,1.0,2.3,0.45299999999999996,0.45299999999999996,0.7,1.1,0.629,1.0,1.5,2.5,0.4,0.2,0.5,0.9,2.0,2.7
Carlos Arroyo,PG,28,ORL,62,20,20.5,2.5,5.6,0.451,0.5,1.4,0.345,2.1,4.3,0.485,0.493,1.4,1.6,0.853,0.2,1.7,1.8,3.5,0.4,0.0,1.2,1.4,6.9
Chucky Atkins,SG,33,DEN,24,0,14.7,1.8,5.1,0.344,1.0,3.3,0.316,0.7,1.8,0.395,0.447,0.2,0.4,0.444,0.1,1.2,1.3,2.0,0.4,0.0,0.4,1.1,4.7
